SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL50022,3,0,3,15,0,27,12,21,3,82,8,25,29,24,14,13,18,15,5,158,34,143,49,15,16,14,14,20,0,308,118,163,30,11,21,19,9,9,10,387,135,126,30,13,21,21,17,11,8,382,130,119,28,9,12,16,10,13,8,334,54,70,8,3,10,12,0,0,6,158,20,18,4,0,6,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,491,667,182,86,101,108,78,95,37,1853,0,0,4,25,17,45,0,13,0,102,5,50,8,41,36,34,4,6,4,190,28,153,7,30,55,16,4,10,0,309,62,174,9,26,65,14,3,0,3,348,76,142,15,18,72,23,0,0,3,347,46,103,13,22,78,20,0,7,5,301,18,51,3,10,31,6,0,7,0,128,0,5,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,244,674,54,174,352,167,11,43,18,1743
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,14
SAL50024,0,0,12,12,0,11,3,17,0,61,4,28,14,17,7,21,10,15,0,120,18,79,25,18,6,10,9,6,4,167,85,102,25,8,12,7,8,4,3,267,82,95,32,7,21,11,8,8,0,273,61,59,22,8,12,8,5,12,3,177,19,33,12,0,6,7,3,4,0,79,4,7,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,274,397,150,71,68,79,45,64,15,1167,0,6,0,16,6,42,0,11,0,78,3,30,0,21,12,29,0,3,0,103,20,110,11,15,13,6,0,4,4,188,31,150,11,26,42,7,0,3,5,280,33,103,7,27,48,17,0,9,6,248,26,80,9,13,45,13,0,6,0,199,0,25,0,3,25,5,0,0,0,60,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,120,499,42,123,201,119,4,33,10,1162
SAL50025,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,6,0,7,0,0,10,0,0,0,0,0,0,15,8,5,13,0,0,0,3,0,0,26,3,6,18,5,5,0,8,0,0,41,4,9,8,4,0,0,9,4,3,38,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,57,7,5,3,21,15,3,153,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,5,0,0,0,3,0,5,0,0,4,0,0,0,0,22,3,9,4,5,6,0,0,0,0,29,0,12,0,9,4,0,3,3,4,43,7,10,4,10,6,3,0,0,3,36,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,11,22,24,12,3,11,3,145
SAL50026,0,0,29,3,3,19,5,42,3,114,7,3,102,15,5,24,40,66,3,260,40,35,152,40,35,43,126,95,16,590,39,43,137,32,22,16,141,79,18,533,23,38,116,37,21,26,134,65,6,466,30,30,85,30,33,13,140,73,5,431,7,17,22,8,8,6,35,12,0,113,4,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,3,154,162,649,170,126,146,624,432,62,2527,0,0,0,24,7,55,6,16,4,120,15,12,12,79,37,49,14,32,6,254,21,68,42,107,78,43,15,41,10,433,25,60,26,108,82,42,18,53,3,424,25,54,24,110,81,39,25,66,8,433,18,53,16,84,80,43,19,58,7,373,4,7,3,26,20,20,6,22,0,113,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,107,262,134,540,393,284,108,294,45,2165
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,8,0,0,0,0,16
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,4,0,15
SAL50031,0,0,6,7,0,11,0,12,0,31,0,8,21,6,8,7,3,5,0,59,21,43,48,12,7,11,9,11,0,172,26,45,39,9,9,0,13,9,0,157,45,48,37,13,10,3,12,8,4,181,49,35,36,4,13,5,20,10,4,173,15,9,15,6,4,0,5,7,0,60,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,171,196,202,60,56,42,70,59,9,856,0,0,0,6,3,14,0,6,0,29,8,14,0,19,17,13,4,0,0,70,21,52,6,23,18,9,3,4,0,138,17,54,11,16,23,14,5,3,0,147,23,54,3,23,48,7,4,3,0,167,25,37,0,12,53,14,3,7,0,153,12,8,0,3,3,4,0,5,0,38,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,103,219,26,103,173,75,22,26,8,756
SAL50032,0,0,10,4,0,3,0,9,0,29,4,4,15,3,4,6,8,16,3,61,14,22,57,16,8,7,19,17,3,162,31,26,42,11,9,3,14,12,3,161,27,15,46,10,8,3,23,12,0,152,8,11,26,5,3,4,25,9,0,98,3,0,9,0,3,0,0,6,0,24,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84,83,206,54,38,34,97,81,14,683,0,0,0,0,0,13,0,3,0,19,6,8,4,12,12,15,0,5,0,58,12,41,9,36,35,7,3,7,0,152,11,54,6,21,37,10,4,5,4,154,19,27,4,25,48,18,3,12,0,157,7,25,4,15,21,7,0,4,0,81,0,8,4,5,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,157,36,112,159,67,5,49,4,644
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,4,0,0,6,0,4,0,18,0,6,7,4,4,0,6,4,0,31,8,29,23,8,8,3,3,8,0,92,15,17,10,3,0,0,9,11,0,75,5,20,22,3,4,5,7,3,0,71,5,4,10,4,3,3,3,6,3,37,0,3,4,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,85,81,29,16,20,31,44,7,347,0,0,0,0,0,9,0,0,0,12,0,0,3,8,3,4,0,0,0,24,19,26,4,14,10,4,0,6,0,76,8,44,8,5,9,4,0,5,0,77,10,19,5,15,17,5,0,6,0,75,3,9,4,5,4,7,0,8,0,36,0,3,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,102,21,46,53,27,5,29,4,315
SAL50035,0,4,18,10,3,24,9,33,0,102,5,27,28,30,13,20,4,20,0,149,42,63,47,14,18,13,9,4,0,208,101,118,33,3,11,17,14,13,0,323,172,142,57,12,21,27,15,15,5,452,94,99,37,8,24,20,15,8,3,323,36,32,10,3,8,3,10,7,4,111,7,3,0,0,0,4,4,0,0,20,3,0,0,0,0,0,0,0,0,0,460,487,235,92,97,127,75,99,22,1698,3,4,5,33,14,55,0,19,0,141,6,31,9,46,39,31,0,6,0,158,20,128,3,18,30,14,0,3,8,226,56,157,9,26,68,13,3,3,0,339,60,158,14,44,117,15,0,3,9,414,37,98,3,24,85,20,5,3,6,284,8,24,4,10,23,7,5,0,0,73,3,6,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,193,599,54,194,378,159,14,41,23,1651
SAL50036,6,0,35,37,8,40,16,67,3,210,5,21,82,24,10,36,25,51,0,262,37,102,128,23,25,12,42,42,11,427,111,145,149,24,49,21,54,38,9,601,160,143,177,29,52,25,77,49,19,736,53,66,89,16,31,19,63,25,9,370,7,14,9,3,0,3,11,13,3,61,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,379,503,668,163,179,159,292,285,59,2682,0,3,11,55,21,110,5,35,0,241,16,38,18,77,47,34,7,15,5,245,54,152,27,59,88,36,6,10,9,436,83,226,26,94,125,27,7,29,5,620,71,173,35,118,193,47,7,36,8,686,22,52,16,51,103,24,0,24,3,312,5,12,0,3,18,8,0,7,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,243,656,137,469,593,285,33,158,30,2603
SAL50037,8,0,14,5,3,20,4,35,0,92,7,14,26,14,13,13,15,19,0,125,30,80,104,15,22,13,36,32,9,341,119,198,152,26,38,25,47,33,13,652,76,102,83,15,25,13,40,25,4,384,30,23,40,6,9,5,20,12,0,148,3,9,7,4,0,6,6,10,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,426,428,84,108,98,166,157,33,1778,0,6,0,23,4,52,0,13,0,93,5,32,8,41,22,20,0,4,4,141,33,139,31,55,64,25,6,5,8,367,57,233,32,98,137,32,6,29,6,633,46,95,22,54,96,8,4,23,3,360,17,23,4,19,46,0,5,14,0,129,0,5,0,7,13,6,0,7,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,161,531,104,297,383,145,23,99,20,1755
SAL50038,0,0,0,0,0,0,0,4,0,7,0,0,4,0,0,0,0,6,0,11,3,0,16,0,0,4,3,12,0,33,4,0,14,0,0,0,4,0,0,33,8,5,16,3,0,3,5,6,0,50,14,0,14,3,0,4,6,12,0,66,5,4,8,0,0,3,4,5,0,33,6,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,14,72,9,0,21,27,48,4,245,0,0,0,6,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,3,5,0,0,0,3,0,24,3,6,0,5,13,6,0,5,0,50,13,6,7,9,13,12,0,11,5,68,3,7,4,13,20,11,0,10,0,74,5,7,5,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21,47,52,36,5,29,7,256
SAL50039,0,0,67,11,0,55,14,100,5,259,9,7,121,10,4,16,48,66,7,293,53,76,329,28,22,25,155,122,19,824,107,105,320,31,30,28,197,111,19,950,92,92,223,37,38,29,196,72,14,797,71,73,186,27,35,23,146,60,8,625,17,24,35,6,5,8,30,17,3,152,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,352,376,1279,153,139,200,787,548,77,3912,0,0,17,68,18,131,4,48,6,298,13,25,24,70,51,33,9,37,0,262,41,165,74,126,141,69,24,71,5,721,74,215,48,185,188,96,26,82,11,918,82,152,46,169,176,75,22,59,8,787,28,112,33,104,119,54,18,65,7,540,7,20,3,16,27,8,4,10,6,99,0,0,0,0,3,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,249,693,237,744,723,472,104,375,46,3636
SAL50040,6,5,38,26,3,55,14,60,7,213,11,17,97,32,15,38,33,59,3,308,99,120,347,72,61,42,172,109,18,1045,183,157,304,87,83,45,201,75,17,1144,103,104,157,56,52,37,110,51,15,682,62,31,76,30,36,19,80,32,5,364,10,12,16,6,3,10,17,16,0,83,3,3,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,467,453,1027,310,250,249,620,394,67,3844,5,3,10,47,13,88,5,36,4,200,23,42,30,105,63,42,8,24,4,352,102,256,84,228,239,115,37,55,12,1112,81,238,51,201,241,61,22,64,9,964,82,126,30,136,158,70,17,53,10,688,30,59,14,76,109,30,11,30,3,355,4,4,3,13,14,13,0,8,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,726,223,807,836,418,101,261,40,3738
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,14
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,4,0,13
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,15,0,0,0,0,0,0,0,7,0,13,11,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,4,0,0,14,5,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,6,17,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,8,0,0,0,0,0,0,0,0,0,10,0,3,0,0,4,0,0,0,0,12,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,0,8,0,0,8,0,40
