SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL50917,23,7,7,0,32,5,0,3,0,10,5,3,6,0,15,5,0,14,0,15,23,7,17,0,49,13,10,23,0,44,74,15,50,5,142,70,20,37,6,131,71,44,38,9,158,116,61,44,9,228,89,33,36,14,167,91,35,29,9,161,227,125,40,15,405,181,93,14,5,298,152,111,16,5,283,107,93,0,3,201,270,308,13,3,597,143,73,24,0,251,9,6,6,0,24,1669,1040,421,86,3216
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,8,0,0,19
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,8,0,8
SAL50920,7,0,0,0,4,3,0,0,0,9,0,0,0,0,5,4,0,8,0,10,7,0,11,0,19,10,0,13,0,27,59,8,22,0,91,25,10,13,0,48,28,20,23,4,76,29,36,17,0,76,25,42,12,0,85,24,44,10,5,81,54,93,11,3,168,35,62,4,0,99,18,42,8,0,64,16,32,3,0,49,13,27,0,0,42,33,77,11,0,127,0,5,5,0,11,394,498,173,9,1075
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50922,10,4,4,0,21,4,0,3,0,11,4,0,0,0,7,6,0,7,0,14,25,6,14,0,43,26,11,39,0,65,112,14,38,0,164,88,22,52,0,163,78,37,49,0,162,81,49,42,3,180,48,65,29,0,142,46,65,25,0,133,83,153,37,5,276,66,139,16,4,231,60,139,11,0,207,29,72,0,0,105,61,172,11,0,243,75,201,32,0,305,19,10,3,0,32,932,1151,409,22,2509
SAL50923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,4,8,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,10,0,0,0,0,3,28,22,6,0,57
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SAL50925,6,0,5,0,14,0,0,0,0,0,3,0,0,0,7,5,0,4,0,8,4,0,9,0,15,5,3,18,0,27,31,7,17,0,58,16,11,9,4,44,15,14,11,0,49,22,12,18,0,47,10,9,11,0,28,10,10,9,0,41,21,25,5,0,53,16,23,4,0,38,17,17,0,0,31,0,6,0,0,14,9,13,3,0,25,16,16,14,4,48,0,0,3,0,11,203,170,154,14,542
SAL50926,3,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,7,0,6,3,6,5,0,7,0,0,0,0,4,3,5,0,0,17,0,0,0,5,10,3,3,3,0,11,0,0,3,0,5,4,5,0,0,4,0,3,0,0,3,17,4,0,0,17,0,3,0,0,4,7,0,0,0,12,0,4,0,0,3,4,0,0,0,5,8,6,3,0,19,3,0,3,0,10,62,43,40,11,155
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,9,0,0,11,3,11,0,0,13,0,0,0,0,0,28,19,0,0,48
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6
SAL50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,3,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,25,13,3,0,52
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,7,0,0,0,12,10,0,0,0,7,7,0,0,4,6,0,0,5,0,8,15,0,3,0,24,16,0,4,0,20,44,5,8,3,59,19,3,12,3,39,42,11,19,3,79,52,12,38,0,103,32,16,15,0,63,37,26,22,0,83,54,66,29,4,152,43,85,9,0,135,34,91,10,3,145,39,74,4,0,117,92,377,13,0,488,24,92,21,0,137,3,0,0,0,10,572,867,232,24,1698
SAL50933,10,0,0,0,5,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,29,0,0,0,32,23,3,5,0,28,32,3,5,0,42,17,0,5,0,22,12,3,0,0,24,12,7,5,0,19,21,11,7,0,38,21,15,5,0,38,16,26,0,0,44,13,23,0,0,34,46,161,10,0,216,11,32,6,0,48,3,0,0,0,4,280,296,50,5,625
SAL50934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,7,4,0,21
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,9,0,0,0,0,0,12,9,4,0,27
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,7,10,0,0,14
SAL50938,4,0,0,0,3,4,0,0,0,4,0,0,0,0,4,4,0,9,0,7,7,0,4,0,15,0,0,12,0,12,32,6,10,0,41,10,3,13,0,30,21,12,9,0,44,26,13,11,0,50,15,11,10,0,40,14,16,5,0,43,37,44,7,0,86,29,29,0,0,52,15,27,0,0,43,12,14,0,0,26,19,23,0,0,45,20,35,4,0,64,8,0,11,0,16,284,244,97,8,632
SAL50939,7,4,5,0,17,6,0,0,0,6,0,0,5,0,12,3,0,10,0,12,10,0,20,0,31,15,0,39,0,50,88,10,40,0,136,67,8,44,3,125,49,23,31,0,105,59,54,42,5,151,21,46,29,0,96,24,49,17,5,92,60,85,24,3,168,34,59,7,4,113,19,41,3,0,65,7,29,4,0,47,17,36,8,0,60,46,64,26,0,137,12,0,3,0,24,548,516,354,33,1445
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,6,4,0,6,5
SAL50941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,12,0,3,0,0,3,0,3,0,0,10,0,0,0,0,0,7,5,0,0,15,0,9,0,0,9,0,0,0,0,0,32,29,5,0,66
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,0,0,6
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL50944,3,0,7,0,10,3,0,4,0,3,3,0,8,0,8,0,0,0,0,8,3,3,9,0,13,7,0,10,0,19,34,4,23,0,53,19,9,14,3,44,28,17,24,8,74,25,18,19,0,66,11,23,8,5,37,15,16,14,4,46,34,45,9,0,90,27,41,9,0,75,16,28,0,0,45,6,11,4,0,16,6,32,3,0,45,22,36,16,0,80,5,0,5,0,13,267,283,181,15,747
SAL50945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,6,0,0,0,6,8,5,0,0,6,4,0,0,0,4,0,0,0,0,7,9,0,0,0,9,3,0,0,0,7,0,3,0,0,5,4,3,0,0,4,0,6,0,0,9,0,0,0,0,0,39,18,9,0,61
SAL50946,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,0,3,0,8,0,0,0,0,7,8,0,4,0,12,12,6,0,0,17,6,0,4,0,8,5,4,0,0,11,16,3,4,0,23,14,8,0,0,18,10,4,0,0,16,5,5,0,0,7,23,21,5,0,42,10,6,0,0,15,6,0,0,0,6,112,55,28,3,196
SAL50947,9,4,10,0,21,0,0,7,0,4,0,0,4,0,7,0,0,4,0,4,9,3,23,0,36,15,3,44,0,64,57,9,35,4,105,50,9,50,8,117,36,32,41,4,114,59,29,39,13,141,27,38,33,7,99,40,34,23,4,96,81,60,37,10,188,45,33,9,4,99,26,32,3,4,59,10,7,8,7,24,18,24,7,0,48,31,50,27,3,103,16,0,3,0,22,524,366,410,63,1366
SAL50948,9,0,8,0,13,0,0,0,0,0,0,0,7,0,12,0,0,7,0,7,3,0,12,5,15,0,5,5,0,13,24,0,16,5,38,7,0,9,0,15,9,9,12,0,31,10,16,16,0,42,15,14,7,0,38,9,12,8,0,32,40,38,13,0,92,13,36,0,4,53,10,20,3,0,37,8,14,0,0,21,9,23,0,0,33,25,42,8,0,73,5,7,0,0,11,190,244,133,16,583
SAL50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,6,0,0,0,0,0,16,11,0,0,22
SAL50950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,3,0,3,0,0,4,0,4,5,0,0,0,6,0,0,4,0,8,3,0,0,0,4,0,9,3,0,16,8,10,4,0,22,24,34,5,0,71,18,18,4,0,47,23,24,11,0,62,13,17,0,0,26,61,117,7,0,185,19,35,4,0,60,0,0,0,0,3,181,280,54,3,510
SAL50951,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,5,27,0,10,0,32,12,3,3,0,19,16,5,5,0,26,25,7,13,0,42,4,20,4,0,31,13,21,4,0,32,30,63,5,0,105,33,79,3,0,116,27,65,5,0,95,17,29,0,0,53,28,68,3,0,99,25,63,6,0,90,0,0,4,0,4,260,429,73,4,766
SAL50952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,4,4,0,0,8,0,9,0,0,7,3,3,0,0,7,0,4,0,0,3,0,4,0,0,4,0,4,0,0,8,0,0,0,0,0,35,33,0,0,72
SAL50953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,6,0,0,0,11,3,0,3,0,9,9,5,6,0,15,0,4,0,0,7,5,3,0,0,3,4,6,0,0,7,6,0,0,0,5,5,7,5,0,11,6,7,0,0,12,6,18,4,0,28,4,6,4,0,12,0,0,0,0,3,65,62,20,0,148
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,5,0,0,9
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL50957,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,7,0,4,0,7,0,0,0,0,3,21,0,0,0,21,7,0,0,0,10,17,5,0,0,22,12,9,3,0,27,15,3,4,0,21,6,9,0,0,14,14,20,0,0,38,3,12,0,0,19,0,6,0,0,10,3,4,0,0,10,8,8,0,0,17,8,22,0,0,31,4,0,0,0,7,138,105,16,0,258
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,12
SAL50960,14,3,0,0,21,5,0,0,0,6,8,0,0,0,10,3,0,3,0,5,17,0,4,0,16,16,3,5,0,26,63,3,15,8,85,68,7,15,0,90,65,18,17,5,102,62,28,20,0,108,30,14,18,0,65,34,36,14,0,77,102,97,36,0,233,72,122,17,0,213,57,129,16,0,202,35,115,5,0,160,124,427,17,0,576,63,187,19,0,270,21,8,0,0,31,871,1201,223,15,2316
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL50963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,4,0,3,0,5,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,5,7,0,0,15,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,4,3,6,0,0,8,5,0,0,0,5,38,20,6,0,62
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,21
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,5
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7
SAL50968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,14,4,3,0,19
SAL50969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,3,0,6,0,13,3,0,5,0,16,30,0,8,0,43,10,0,5,0,24,23,5,10,0,38,25,6,14,6,55,8,6,16,0,31,20,5,4,0,28,18,20,5,0,44,21,11,0,0,39,13,21,0,0,39,15,12,0,0,25,22,28,0,0,55,7,20,6,0,35,3,0,0,0,5,224,154,96,10,484
SAL50970,20,12,9,4,42,0,3,5,0,7,9,9,5,0,21,5,6,20,6,31,15,17,27,5,63,19,16,41,0,71,94,49,37,0,178,50,58,52,10,172,38,83,50,4,173,32,91,44,4,173,27,88,26,6,139,20,74,22,3,121,53,150,30,8,236,26,88,13,3,131,17,53,7,4,77,6,30,0,0,40,17,53,10,0,88,29,101,30,0,163,9,12,8,0,30,485,995,426,60,1960
SAL50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,11
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,12
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,0,0,0,9,19,4,0,27
SAL50974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,19
SAL50975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,3,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,6,3,0,0,4,0,0,0,0,0,5,4,0,0,9,4,5,5,0,10,0,0,0,0,0,31,19,6,0,58
