SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL50296,11,43,29,24,24,32,22,4,195,4,16,19,14,9,4,4,0,68,20,85,76,80,59,72,43,25,467,10,34,20,24,25,13,15,5,145,0,5,10,7,6,7,10,3,46,8,40,33,44,41,51,41,20,280,0,8,16,8,17,21,19,7,96,53,98,114,145,114,84,69,18,701,20,65,43,57,52,63,51,13,368,14,27,15,11,3,3,0,0,84,7,11,7,6,8,3,3,5,39,0,0,0,0,0,0,0,0,6,4,3,8,8,3,6,3,0,31,28,55,33,39,37,28,35,23,272,183,503,419,476,400,386,309,116,2792,20,36,18,24,21,11,14,6,157,0,3,0,9,3,0,0,0,18,3,16,24,20,12,5,4,5,80,3,28,15,22,12,8,0,6,84,5,3,4,3,10,3,0,0,27,39,120,94,96,112,115,77,46,692,4,29,40,61,67,101,68,29,398,42,97
SAL50297,4,13,21,10,10,4,0,0,69,13,43,65,24,10,8,0,0,163,52,228,196,186,164,106,38,10,978,30,105,104,77,57,27,10,0,404,0,18,21,14,12,3,0,0,65,11,40,28,21,12,6,0,0,121,8,22,19,14,17,11,4,0,88,24,97,120,88,60,24,6,0,425,26,73,50,34,27,11,6,0,227,21,38,26,11,4,0,0,0,110,25,28,44,22,26,4,0,0,145,3,6,0,0,7,0,0,0,14,0,9,27,15,8,0,3,0,62,59,82,97,80,60,21,13,0,422,277,802,815,596,472,237,84,14,3301,13,38,16,7,6,4,0,0,87,0,12,18,12,5,0,0,0,44,6,14,9,14,18,3,0,0,68,0,14,4,8,0,0,0,0,27,10,11,5,0,4,0,0,0,35,53,169,139,101,79,24,5,0,570,36,109,79,71,52,22,12,0,382,53,222
SAL50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,3,26,14,12,3,0,0,0,61,10,37,33,20,6,0,0,0,100,53,184,163,113,89,71,40,17,731,11,41,27,20,20,12,10,9,153,0,6,5,14,0,0,0,0,26,13,21,19,12,4,5,0,0,72,5,10,6,7,12,3,3,3,42,46,101,93,53,40,17,0,5,360,21,41,31,16,12,13,0,0,135,13,27,15,7,3,3,0,0,66,21,50,39,8,14,11,3,0,146,0,0,0,0,0,0,0,0,0,4,10,6,4,8,5,3,0,38,60,107,71,59,51,31,23,7,391,262,669,532,332,251,165,81,36,2320,10,20,26,15,0,4,0,0,72,3,13,6,7,0,3,0,0,32,3,33,26,9,5,0,4,0,80,0,8,3,3,0,0,0,0,21,4,6,4,5,5,3,0,0,28,34,109,46,51,31,21,11,3,301,13,46,37,30,19,16,5,9,175,57,150
SAL50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,0,6,3,0,4,0,0,0,18,3,19,10,3,0,0,0,0,38,10,55,25,24,22,12,4,4,153,6,8,3,5,0,3,0,0,23,0,0,0,0,0,0,0,0,9,5,17,5,0,0,0,0,0,34,0,3,4,0,0,0,0,0,10,15,22,15,8,5,0,0,0,69,5,18,0,9,0,0,0,0,34,0,13,5,0,0,0,0,0,22,3,10,7,5,8,0,0,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,23,16,5,9,0,0,0,65,55,204,104,61,45,32,9,0,507,3,10,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,11,0,3,3,6,0,0,0,0,15,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,7,33,9,8,4,0,0,0,66,7,10,3,8,3,0,0,0,32,26,39
SAL50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SAL50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50309,0,0,3,0,0,0,0,0,7,0,0,3,0,6,0,0,0,10,10,9,22,23,17,22,12,0,100,0,3,4,6,6,0,0,5,26,0,5,3,0,0,0,0,0,8,4,9,4,4,0,6,0,0,16,0,0,7,6,4,0,0,0,25,9,6,7,7,5,5,0,0,28,0,3,0,0,0,4,0,0,14,0,0,0,0,5,0,0,0,4,0,4,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,28,28,23,9,14,9,0,112,26,69,78,77,53,54,21,6,377,4,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,6,7,13,7,13,9,6,3,0,56,7,11,8,12,3,6,0,0,44,5,13
SAL50310,0,0,0,3,3,3,0,0,13,7,4,8,0,3,3,0,0,23,61,139,137,132,147,121,52,11,802,8,27,22,10,22,18,13,3,127,0,13,8,6,13,9,3,0,44,6,0,5,10,13,9,4,0,47,0,0,4,5,15,9,0,0,38,12,11,17,15,7,10,4,0,71,0,7,9,9,5,8,0,0,33,0,0,0,0,0,0,5,0,4,0,8,12,19,16,3,7,0,62,0,0,0,0,0,0,0,0,6,5,7,5,3,6,4,5,0,28,47,58,47,50,53,56,40,24,373,156,270,276,272,288,247,129,34,1665,0,4,0,7,0,5,0,0,14,0,0,3,0,0,0,0,0,6,3,3,8,9,3,0,0,0,26,3,0,0,3,0,0,0,0,12,7,5,7,3,4,0,0,0,30,12,28,18,27,36,51,19,0,196,12,43,43,46,35,21,5,4,213,31,67
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,11,3,7,10,9,0,49,0,6,0,5,6,3,0,0,24,3,0,6,0,8,0,0,0,22,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,12,0,7,0,8,4,0,5,0,19,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,4,0,4,3,3,4,22,15,33,38,25,31,19,13,5,183,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,4,7,9,9,7,5,0,4,29,0,0,6,9,0,0,0,0,23,5,6
SAL50313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,9,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,6,10,4,9,9,16,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,4,0,5,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0
SAL50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
SAL50315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SAL50316,19,69,49,45,20,36,12,0,263,17,57,63,35,18,9,0,0,202,44,262,244,138,150,140,55,23,1051,11,78,51,36,36,30,24,12,275,6,19,15,11,9,8,6,0,86,17,105,67,30,31,23,22,4,294,3,34,27,14,27,30,7,9,164,62,251,176,155,126,102,37,12,928,42,80,62,56,40,45,20,6,342,27,53,40,11,9,11,4,3,161,19,28,22,14,11,11,5,0,110,0,0,3,0,0,0,0,0,8,0,18,10,10,3,3,3,0,57,39,97,64,44,52,37,67,66,471,319,1153,900,599,545,484,258,136,4401,29,77,74,34,27,10,0,0,254,0,16,16,12,11,0,0,0,59,5,46,40,20,16,7,4,8,142,4,29,15,12,11,7,0,0,77,5,18,20,7,0,3,0,0,56,104,319,175,92,95,80,44,13,923,32,97,70,61,103,99,45,15,521,88,266
SAL50317,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,23,5,12,15,17,13,11,3,0,69,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0
SAL50318,5,12,8,8,4,9,0,0,42,9,3,6,5,4,11,0,0,42,14,43,45,69,111,67,33,9,387,7,14,17,22,36,21,3,0,122,0,0,3,0,6,4,0,0,11,0,3,8,4,8,6,3,0,38,4,5,6,8,10,10,0,0,47,17,7,14,43,54,26,7,0,169,7,5,17,12,16,8,0,0,66,8,4,6,0,5,0,0,0,20,0,0,3,5,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,0,24,4,9,15,16,18,15,6,6,88,72,112,159,203,272,179,67,13,1077,6,4,9,10,10,0,0,0,37,0,0,4,0,3,0,0,0,8,0,3,0,3,0,0,0,0,16,0,0,4,4,5,0,0,0,11,0,0,0,4,0,0,0,0,3,10,23,25,37,44,24,9,0,174,7,11,34,36,46,29,10,0,171,15,28
SAL50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SAL50320,0,0,6,0,0,0,0,0,9,0,12,7,5,0,0,0,0,24,11,34,38,47,58,63,33,13,300,8,13,4,10,24,21,16,4,96,3,0,5,6,0,7,0,0,23,3,0,5,0,8,7,0,0,27,0,0,0,10,0,4,0,0,14,10,3,9,15,14,16,8,0,75,5,10,4,5,3,10,4,0,43,5,3,0,0,0,3,3,0,18,0,5,6,3,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,21,25,16,33,21,33,27,19,197,68,119,109,130,134,162,103,39,856,0,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,0,0,16,0,4,0,3,0,0,0,0,9,0,0,4,0,3,0,0,0,16,13,20,9,18,31,27,15,6,134,6,10,14,19,12,16,5,0,85,14,28
SAL50321,0,3,12,3,11,3,3,0,35,0,4,5,3,5,0,0,0,19,23,72,94,122,138,98,38,6,594,14,16,28,30,23,24,15,5,149,0,0,4,3,4,6,0,0,28,10,11,27,11,6,6,0,0,69,4,8,14,6,9,14,0,0,55,11,22,44,47,47,36,7,0,221,6,16,9,10,14,18,4,0,73,5,0,3,0,5,0,6,0,26,5,0,7,8,8,3,0,0,39,0,0,0,0,0,0,0,0,4,0,3,4,5,6,4,0,0,19,14,20,21,29,26,30,23,13,170,101,188,266,284,303,236,102,27,1496,0,7,6,6,10,3,0,0,38,0,5,3,0,5,0,0,0,14,0,10,3,7,3,7,0,0,35,0,0,3,0,0,0,0,0,8,3,0,4,0,0,0,0,0,8,19,42,58,36,27,30,7,4,225,7,35,41,46,57,27,11,0,217,7,41
SAL50322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,12,12,15,6,0,0,54,0,0,3,5,0,0,0,0,11,5,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,5,0,0,0,0,5,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,5,5,4,0,22,15,12,19,25,36,20,6,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,4,7,3,0,0,26,0,5,3,6,4,0,0,0,15,0,4
