SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL51114,..,27,27,44,4,50,17,0,17,4,0,4,0,0,0,3,0,3,75,28,100
SAL51115,..,4,4,11,0,9,5,0,3,0,0,0,4,0,4,0,0,0,19,9,25
SAL51116,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SAL51117,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51118,..,3,3,13,0,13,8,0,8,3,0,3,4,0,4,0,0,0,26,3,29
SAL51119,..,12,12,16,0,16,3,0,3,6,0,6,5,0,5,0,0,0,23,12,30
SAL51120,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16
SAL51121,..,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,8,0,8
SAL51122,..,1807,1807,1541,206,1746,817,79,899,550,17,565,200,4,206,101,4,106,3211,2113,5326
SAL51123,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,12,0,16
SAL51124,..,667,667,1014,44,1058,471,4,477,493,3,496,190,0,190,96,0,93,2260,724,2981
SAL51125,..,11,11,17,4,20,8,0,7,0,0,0,0,0,0,0,0,0,27,14,38
SAL51126,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9
SAL51127,..,119,119,66,0,70,21,0,24,19,0,19,5,0,5,0,0,0,120,127,238
SAL51128,..,4,4,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,7,4,9
SAL51129,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,..,442,442,518,32,553,186,11,195,207,4,204,84,0,85,21,0,21,1012,488,1501
SAL51131,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL51132,..,12,12,51,0,53,24,0,24,23,0,23,5,0,5,0,0,0,99,10,114
SAL51133,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51134,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51135,..,378,378,599,34,634,189,0,195,197,0,197,62,0,62,16,0,16,1063,417,1481
SAL51136,..,31,31,95,4,104,43,0,43,50,0,50,29,0,29,15,0,15,234,35,269
SAL51137,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SAL51138,..,561,561,624,41,665,211,18,217,157,6,164,39,0,39,14,0,14,1032,625,1659
SAL51139,..,11,11,24,5,29,3,0,3,5,0,5,3,0,3,0,0,0,37,17,52
SAL51140,..,7,7,13,0,13,0,0,0,5,0,5,5,0,5,0,0,0,15,7,25
SAL51141,..,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,9,0,10
SAL51142,..,4,4,5,0,5,6,0,6,0,0,0,3,0,3,0,0,0,19,4,16
SAL51143,..,4,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8
SAL51144,..,61,61,148,4,151,94,4,95,94,4,89,35,0,34,15,0,12,382,74,450
SAL51145,..,3,3,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,7,3,10
SAL51146,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SAL51147,..,1182,1182,1151,170,1319,534,98,631,539,26,568,135,4,138,37,7,38,2398,1483,3883
SAL51148,..,20,20,43,3,50,14,0,14,20,0,20,11,4,10,4,0,4,85,29,116
SAL51149,..,0,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,0,8,0,6
SAL51150,..,11,11,9,0,9,4,0,4,7,0,7,3,0,3,6,0,6,32,11,43
SAL51151,..,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5
SAL51152,..,9,9,25,0,25,7,0,7,7,0,7,0,0,0,0,0,0,41,9,46
SAL51153,..,26,26,17,0,25,7,3,8,4,0,4,3,0,3,4,0,4,39,31,65
SAL51154,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51155,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
SAL51156,..,99,99,143,11,158,38,0,38,39,0,39,13,0,13,9,0,9,240,113,351
SAL51157,..,794,794,826,59,880,298,14,316,267,3,272,136,0,136,86,0,86,1617,870,2484
SAL51158,..,118,118,117,5,128,29,0,29,22,0,22,11,0,11,9,0,9,193,126,313
SAL51159,..,233,233,195,67,259,46,12,59,29,7,37,4,0,0,0,0,0,275,324,604
SAL51160,..,31,31,39,0,40,3,0,10,7,0,7,4,0,4,0,0,0,65,32,95
SAL51161,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SAL51162,..,12,12,23,3,27,9,0,9,13,0,13,6,0,3,3,0,3,49,18,67
SAL51163,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SAL51164,..,0,0,6,0,6,0,0,0,8,0,8,0,0,0,0,0,0,10,0,11
SAL51165,..,13,13,7,0,7,3,0,3,0,0,0,0,0,0,9,0,9,24,13,42
SAL51166,..,0,0,9,0,9,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
SAL51167,..,133,133,125,18,136,52,4,54,34,0,34,24,0,24,15,0,15,248,154,400
SAL51168,..,21,21,29,0,29,7,0,7,0,0,0,0,0,0,4,0,4,41,21,57
SAL51169,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51170,..,10,10,38,0,35,4,0,4,7,0,7,6,0,6,0,0,0,53,11,62
SAL51171,..,24,24,29,4,28,11,0,11,21,0,21,9,0,9,0,0,0,65,27,93
SAL51172,..,81,81,57,13,66,25,3,28,21,0,20,6,0,6,0,0,0,109,103,207
SAL51173,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,..,85,85,258,8,270,153,0,157,168,0,168,99,5,105,65,0,65,753,102,848
SAL51175,..,84,84,141,5,149,56,0,57,54,0,54,22,0,22,10,0,10,280,92,377
SAL51176,..,335,335,906,36,950,485,6,482,587,6,588,258,0,258,81,0,81,2323,381,2703
SAL51177,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,11
SAL51178,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12
SAL51179,..,23,23,40,3,41,18,0,17,16,0,16,8,0,8,0,0,0,81,25,105
SAL51180,..,13,13,19,0,20,10,0,10,4,0,4,4,0,4,0,0,0,31,16,44
SAL51181,..,59,59,92,3,98,42,0,41,41,0,41,12,0,19,0,0,0,193,69,253
SAL51182,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51183,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51184,..,292,292,245,21,262,120,8,122,88,0,97,42,0,42,20,0,20,523,312,835
SAL51185,..,131,131,81,5,92,33,0,33,24,0,24,16,0,16,9,0,9,172,137,303
SAL51186,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11
SAL51187,..,5,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,5,13
SAL51188,..,15,15,4,0,3,6,0,6,0,0,0,6,0,6,0,0,0,13,17,28
SAL51189,..,552,552,515,52,566,243,8,247,230,0,233,100,0,100,52,0,53,1133,617,1753
SAL51190,..,938,938,624,84,708,257,18,276,135,3,133,47,0,46,17,0,19,1075,1050,2121
SAL51191,..,20,20,26,4,33,8,0,8,6,0,6,0,0,0,0,0,0,47,20,66
SAL51192,..,649,649,1074,65,1139,555,13,567,593,0,591,214,0,212,49,0,49,2486,730,3215
SAL51193,..,11,11,23,0,26,8,0,8,5,0,5,3,0,3,0,0,0,45,14,57
SAL51194,..,8,8,7,0,7,4,0,4,6,0,6,4,0,4,0,0,0,27,8,28
SAL51195,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7
SAL51196,..,11,11,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,11,11,23
SAL51197,..,1197,1197,966,91,1054,439,20,455,431,3,436,127,5,129,25,0,25,1980,1311,3296
SAL51198,..,8,8,7,0,7,7,0,7,9,0,9,4,0,4,4,0,4,36,8,51
SAL51199,..,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SAL51200,..,7,7,4,0,4,13,0,13,3,0,3,6,0,6,9,0,9,36,7,37
SAL51201,..,100,100,103,4,102,50,0,51,49,0,49,23,0,29,7,0,7,235,103,335
SAL51202,..,14,14,30,0,30,4,0,4,8,0,8,3,0,3,0,0,0,46,14,54
SAL51203,..,7,7,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,9,7,19
SAL51204,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,..,115,115,269,11,277,142,4,147,161,0,161,78,0,78,30,0,35,682,122,811
SAL51206,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51207,..,3,3,5,0,5,6,0,6,0,0,0,3,0,3,0,0,0,12,3,20
SAL51208,..,28,28,67,0,67,18,0,21,34,0,34,21,0,21,17,0,14,156,27,182
SAL51209,..,569,569,758,45,807,394,10,409,366,4,370,122,0,126,58,0,58,1701,633,2332
SAL51210,..,695,695,687,72,759,368,9,376,285,4,292,137,0,138,97,0,97,1578,780,2356
SAL51211,..,7,7,4,0,4,6,0,6,0,0,0,3,0,3,0,0,0,18,7,22
SAL51212,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,9
SAL51213,..,8,8,11,0,11,3,0,3,7,0,7,3,0,3,0,0,0,25,8,26
SAL51214,..,3,3,16,0,16,3,0,3,0,0,0,0,0,0,3,0,3,22,3,24
SAL51215,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
SAL51216,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,..,13,13,11,0,11,6,0,6,3,0,3,0,0,0,0,0,0,16,13,33
SAL51218,..,12,12,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,11,29
SAL51219,..,297,297,479,28,507,282,0,282,305,0,305,116,0,116,26,0,26,1207,325,1527
SAL51220,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51221,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
SAL51222,..,248,248,186,23,208,101,9,102,95,0,95,40,0,41,16,0,15,438,281,715
SAL51223,..,67,67,143,5,153,41,0,43,52,0,52,21,0,21,8,0,8,264,76,337
SAL51224,..,105,105,111,7,119,52,0,52,33,0,33,15,0,15,9,0,7,212,114,326
SAL51225,..,115,115,173,4,173,84,0,84,78,0,80,44,0,44,26,0,26,404,118,523
SAL51226,..,38,38,92,5,96,13,0,13,26,0,26,10,0,10,3,0,3,149,47,188
SAL51227,..,31,31,37,3,40,9,0,9,8,0,8,0,0,0,0,0,0,59,31,88
SAL51228,..,7,7,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17
SAL51229,..,13,13,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13
SAL51230,..,2644,2644,1914,467,2379,486,118,609,242,27,270,62,7,65,15,9,24,2719,3281,5999
SAL51231,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51232,..,10,10,22,0,22,5,0,5,3,0,3,3,0,3,0,0,0,39,13,52
SAL51233,..,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,7
SAL51234,..,513,513,925,66,993,995,12,1008,1394,7,1404,461,0,461,219,0,219,3997,599,4598
SAL51235,..,5,5,12,0,12,0,0,0,5,0,5,0,0,0,0,0,0,18,5,15
SAL51236,..,284,284,245,29,276,125,7,137,134,0,137,44,0,43,17,0,17,564,324,890
SAL51237,..,39,39,65,4,74,36,0,36,27,0,27,22,0,22,12,0,12,156,45,203
SAL51238,..,3,3,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,9,6,17
SAL51239,..,41,41,18,0,26,3,0,3,4,0,4,0,0,0,0,0,0,30,44,71
SAL51240,..,9,9,19,0,20,8,0,8,19,0,19,5,0,5,4,0,4,56,12,67
SAL51241,..,0,0,7,0,7,0,0,0,0,0,0,3,0,3,0,0,0,15,0,15
SAL51242,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SAL51243,..,3,3,11,0,11,4,0,4,0,0,0,4,0,4,0,0,0,15,3,20
SAL51244,..,127,127,118,0,118,27,0,27,27,0,27,13,0,13,8,0,8,188,134,315
SAL51245,..,25,25,21,0,16,10,0,10,12,0,12,12,0,12,3,0,3,48,32,80
SAL51246,..,7,7,7,0,7,6,0,6,5,0,5,0,0,0,3,0,3,19,7,27
SAL51247,..,511,511,630,34,660,258,4,258,232,4,235,98,0,99,59,0,59,1274,551,1824
SAL51248,..,71,71,124,4,127,44,0,45,54,0,54,29,0,29,8,0,8,262,75,340
SAL51249,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL51250,..,0,0,16,0,12,7,0,7,4,0,4,5,0,5,4,0,4,26,0,29
SAL51251,..,4,4,3,0,3,5,0,5,0,0,0,7,0,7,0,0,0,14,3,13
SAL51252,..,9,9,6,0,6,0,0,0,10,0,10,3,0,3,0,0,0,24,9,32
SAL51253,..,5,5,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,12,5,20
SAL51254,..,24,24,35,0,37,8,4,11,9,0,9,9,0,9,0,0,0,60,30,95
SAL51255,..,28,28,37,3,42,9,0,9,11,0,11,3,0,3,7,0,7,57,28,87
SAL51256,..,36,36,59,3,63,11,0,11,14,0,14,4,0,4,3,0,3,99,40,135
SAL51257,..,20,20,22,0,21,0,0,5,4,0,4,3,0,3,3,0,3,30,22,55
SAL51258,..,224,224,242,11,250,61,0,61,42,0,42,19,0,22,3,0,3,367,235,599
SAL51259,..,374,374,381,36,419,198,0,198,219,0,215,102,0,102,38,0,38,934,412,1344
SAL51260,..,755,755,1380,88,1469,831,8,842,859,0,856,371,0,374,192,0,192,3629,860,4488
SAL51261,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,..,44,44,51,4,57,7,0,7,0,0,0,0,0,0,0,0,0,58,49,111
SAL51263,..,15,15,23,0,23,10,0,10,3,0,3,3,0,3,0,0,0,38,15,54
SAL51264,..,25,25,22,0,27,6,0,11,9,0,9,0,0,0,3,0,3,44,23,69
SAL51265,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51266,..,3,3,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,8,3,8
SAL51267,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51268,..,85,85,90,0,99,15,0,15,17,0,17,5,0,5,7,0,7,131,87,215
SAL51269,..,3,3,8,0,13,7,0,7,0,0,0,6,0,6,0,0,0,19,3,27
SAL51270,..,18,18,56,3,59,14,0,12,35,0,35,10,0,10,5,0,5,119,20,148
SAL51271,..,628,628,548,101,647,425,35,463,411,22,432,175,16,191,125,6,122,1681,801,2486
SAL51272,..,5,5,14,0,14,0,0,0,9,0,9,0,0,0,0,0,0,21,5,30
SAL51273,..,0,0,4,0,4,0,0,0,6,0,6,0,0,0,0,0,0,8,0,8
SAL51274,..,4,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,4,10
SAL51275,..,108,108,215,8,226,66,5,65,81,0,86,32,0,32,13,0,13,403,119,531
SAL51276,..,7,7,6,0,8,4,0,4,4,0,4,0,0,0,0,0,0,13,3,16
SAL51277,..,18,18,26,0,28,7,0,7,3,0,3,0,0,0,0,0,0,44,20,63
SAL51278,..,507,507,929,56,990,581,11,590,615,0,615,226,0,227,99,0,99,2449,570,3026
SAL51279,..,18,18,29,0,29,9,0,9,10,0,9,3,0,3,0,0,0,49,18,70
SAL51280,..,221,221,171,16,194,85,3,84,70,0,68,34,0,34,32,0,32,386,239,632
SAL51281,..,57,57,76,5,79,27,0,29,27,0,27,12,0,12,7,0,7,146,67,211
SAL51282,..,256,256,360,14,377,115,3,121,122,0,126,61,0,61,30,0,30,696,270,963
SAL51283,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51284,..,5,5,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,9,5,11
SAL51285,..,0,0,6,0,6,0,0,0,5,0,5,5,0,5,0,0,0,25,0,24
SAL51286,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12
SAL51287,..,584,584,517,62,578,288,16,301,238,5,241,99,0,103,48,0,46,1186,676,1863
SAL51288,..,8,8,18,0,19,0,0,0,3,0,3,0,0,0,0,0,0,28,9,39
SAL51289,..,16,16,22,3,24,12,0,12,9,0,9,9,0,9,3,0,3,48,16,66
SAL51290,..,5,5,7,0,7,0,0,0,8,0,8,0,0,0,0,0,0,9,5,15
SAL51291,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51292,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51293,..,15,15,35,0,35,10,0,10,16,0,16,7,0,7,7,0,7,73,15,86
SAL51294,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,..,343,343,513,16,526,262,0,265,266,0,268,135,0,135,66,0,66,1243,361,1604
SAL51297,..,0,0,17,0,17,8,0,8,5,0,5,0,0,0,0,0,0,35,0,33
SAL51298,..,417,417,523,22,547,345,10,356,499,12,511,182,3,185,68,4,65,1622,463,2086
SAL51299,..,1875,1875,1484,236,1723,524,83,606,440,32,468,120,7,127,72,0,77,2644,2235,4873
SAL51300,..,52,52,83,3,86,40,0,40,39,4,40,20,0,20,9,0,9,181,58,241
SAL51301,..,2767,2767,2295,189,2481,780,13,794,524,0,529,226,3,229,109,0,109,3932,2975,6905
SAL51302,..,8,8,5,0,5,3,0,3,5,0,5,3,0,3,0,0,4,18,12,33
SAL51303,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,..,15,15,13,0,16,3,0,3,0,0,0,7,0,7,0,0,0,21,15,39
SAL51305,..,47,47,60,8,65,32,0,32,40,0,40,25,0,25,19,0,19,170,56,227
SAL51306,..,43,43,51,5,53,18,0,21,23,0,28,9,0,9,10,0,10,120,48,167
SAL51307,..,39,39,111,0,116,41,0,41,62,0,62,26,0,26,21,0,21,259,38,296
SAL51308,..,396,396,933,27,959,387,4,393,446,0,447,180,0,180,74,0,74,2018,434,2449
SAL51309,..,20,20,26,0,28,10,0,9,6,0,6,10,0,10,3,0,3,55,22,74
SAL51310,..,30,30,16,0,16,4,0,4,7,0,7,3,0,3,0,0,0,38,30,67
SAL51311,..,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,9,0,9
SAL51312,..,275,275,358,0,364,193,0,196,225,0,225,130,0,130,36,0,36,945,278,1218
SAL51313,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,..,25,25,20,4,25,3,0,3,3,4,4,0,0,0,0,0,0,24,32,61
SAL51315,..,0,0,11,0,11,6,0,6,3,0,3,4,0,4,0,0,0,21,0,25
SAL51316,..,6,6,24,0,22,8,0,8,20,0,20,6,0,6,6,0,6,64,10,75
SAL51317,..,4,4,0,0,0,0,0,0,7,0,7,0,0,0,4,0,4,11,4,17
SAL51318,..,3,3,5,0,5,5,0,5,0,0,0,4,0,4,3,0,3,12,3,21
SAL51319,..,824,824,1077,54,1131,469,8,476,431,0,434,141,0,141,53,0,53,2168,886,3055
SAL51320,..,14,14,22,0,19,0,0,0,11,0,11,4,0,4,0,0,0,37,16,55
SAL51321,..,192,192,298,11,311,148,7,147,180,0,179,67,0,67,11,0,11,710,209,918
SAL51322,..,183,183,249,7,255,109,4,115,108,9,112,56,0,53,9,3,10,529,201,730
SAL51323,..,70,70,144,7,152,48,0,48,66,0,66,22,0,22,9,0,9,295,80,369
SAL51324,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,..,22,22,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,27,43
SAL51327,..,7,7,14,0,14,3,0,3,0,0,0,9,0,9,0,0,0,23,7,28
SAL51328,..,59,59,133,9,139,68,0,68,52,0,52,22,0,22,12,0,12,292,61,354
SAL51329,..,11,11,6,0,6,6,0,6,3,0,3,5,0,5,0,0,0,19,11,33
SAL51330,..,2629,2629,2434,383,2815,943,142,1083,822,29,857,208,9,214,37,0,37,4446,3195,7639
SAL51331,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,..,31,31,80,0,80,16,0,16,20,0,20,16,0,16,3,0,3,133,37,168
SAL51333,..,11,11,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,11,22
SAL51334,..,6,6,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,15,6,18
SAL51335,..,4,4,3,0,3,5,0,5,5,0,5,6,0,6,0,0,0,17,4,24
SAL51336,..,15,15,16,4,22,0,0,0,3,0,3,0,0,0,0,0,0,20,18,42
SAL51337,..,436,436,1022,36,1057,750,9,758,1001,5,1007,454,6,456,157,0,157,3379,487,3872
SAL51338,..,18,18,23,0,20,10,0,10,14,0,14,8,0,8,0,0,0,45,21,64
SAL51339,..,155,155,334,7,342,105,3,103,147,0,147,59,0,59,49,0,49,684,167,854
SAL51340,..,643,643,910,66,975,649,10,660,696,0,702,352,0,352,253,0,253,2867,724,3589
SAL51341,..,3,3,6,5,11,3,0,3,3,0,3,0,0,0,0,0,0,22,3,25
SAL51342,..,32,32,118,3,123,34,0,34,24,0,24,17,0,17,9,0,9,206,34,240
SAL51343,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL51344,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,..,330,330,525,24,555,276,9,284,358,0,354,141,0,141,39,0,39,1336,365,1701
SAL51346,..,560,560,486,40,526,238,16,255,298,6,302,108,0,107,27,0,27,1151,624,1776
SAL51347,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,..,720,720,582,34,619,202,4,209,180,0,180,73,0,73,33,0,33,1069,767,1836
SAL51349,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,..,4,4,9,0,13,0,0,0,5,0,5,0,0,0,0,0,0,12,5,23
SAL51351,..,132,132,232,10,245,69,0,72,67,0,68,35,0,35,7,0,7,409,148,558
SAL51352,..,181,181,298,22,316,194,0,200,223,0,223,83,0,83,45,0,45,849,199,1053
SAL51353,..,76,76,82,6,91,60,0,61,34,0,34,12,0,12,9,0,9,197,85,283
SAL51354,..,209,209,419,18,436,240,0,241,283,0,283,109,0,109,54,0,54,1109,219,1336
SAL51355,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,..,3,3,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,16,9,19
SAL51358,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,..,287,287,366,30,393,235,0,243,237,4,240,122,0,122,60,0,58,1018,322,1345
SAL51360,..,494,494,968,25,987,394,0,395,591,0,592,212,0,212,60,0,60,2224,515,2740
SAL51361,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL51362,..,141,141,122,14,134,62,0,59,49,0,49,25,0,25,11,0,11,267,153,421
SAL51363,..,1281,1281,1206,92,1303,440,18,451,427,6,430,153,0,154,54,0,55,2275,1395,3669
SAL51364,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9
SAL51365,..,119,119,99,17,112,40,4,45,34,0,39,10,0,10,6,0,6,186,135,321
SAL51366,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51367,..,3,3,13,0,12,3,0,3,0,0,0,0,0,0,0,0,0,16,8,20
SAL51368,..,475,475,497,55,549,176,17,196,147,4,153,50,0,50,15,0,17,880,553,1438
SAL51369,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51370,..,14,14,18,0,20,3,0,3,8,0,8,0,0,0,0,0,0,29,17,48
SAL51371,..,279,279,426,28,460,280,3,280,245,0,249,91,0,91,27,0,34,1071,320,1391
SAL51372,..,853,853,892,93,988,542,16,556,519,6,522,272,0,273,184,0,184,2410,966,3377
SAL51373,..,433,433,448,37,480,205,8,211,205,0,203,128,0,124,74,0,74,1054,486,1541
SAL51374,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL51375,..,7,7,15,0,15,5,0,5,3,0,3,0,0,0,0,0,0,22,7,30
SAL51376,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51377,..,484,484,637,81,716,379,21,403,344,3,345,110,3,112,65,0,65,1538,596,2129
SAL51378,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7
SAL51379,..,5,5,3,0,3,3,0,3,3,0,3,5,0,5,6,0,6,14,5,17
SAL51380,..,0,0,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,14,0,13
SAL51381,..,2065,2065,1932,207,2142,609,72,687,518,14,533,161,0,163,37,0,37,3262,2368,5625
SAL51382,..,13,13,14,0,14,10,0,10,7,0,7,0,0,0,9,0,9,45,13,52
SAL51383,..,0,0,8,0,8,7,0,7,4,0,4,0,0,0,0,0,0,18,0,18
SAL51384,..,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
SAL51385,..,6,6,13,0,13,8,0,8,8,0,8,9,0,9,0,0,0,34,6,38
SAL51386,..,8,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17
SAL51387,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,9
SAL51388,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6
SAL51389,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51390,..,317,317,617,32,652,199,4,199,188,0,188,64,0,64,35,0,35,1105,353,1453
SAL51391,..,8,8,24,0,24,0,0,0,3,0,3,3,0,3,0,0,0,32,8,41
SAL51392,..,3,3,3,0,3,4,0,4,8,0,8,4,0,4,0,0,0,21,3,28
SAL51393,..,110,110,83,7,87,15,0,15,21,0,21,8,0,8,4,0,4,133,120,257
