SAL_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
SAL50022,0,3,5,0,0,0,0,8,0,16,8,3,10,3,21,45,23,68,0,196,0,5,5,4,16,26,8,20,0,93,0,0,0,0,4,11,4,5,0,20,0,18,8,6,14,60,22,64,0,194,0,4,0,5,8,17,7,18,0,55,0,32,18,3,18,19,6,23,0,131,7,41,18,4,17,11,4,6,0,101,0,4,0,4,9,25,3,11,0,64,0,0,3,0,9,4,0,3,0,18,0,11,0,0,15,19,5,20,0,76,0,8,0,3,6,23,6,18,0,66,0,19,19,16,26,82,37,62,0,262,0,14,11,3,0,11,3,3,0,42,4,5,3,3,22,17,3,14,0,78,4,12,10,8,11,7,8,15,4,76,0,15,20,11,25,37,18,52,0,179,0,6,0,0,6,6,5,5,0,35,0,8,3,3,8,9,0,15,3,48,3,18,6,3,10,35,5,16,13,104
SAL50023,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,0,0,0,0,0,4,0,0,0,0,5,4,0,4,18,21,10,38,0,99,4,0,0,3,16,22,4,10,0,66,0,0,0,0,4,3,0,9,0,16,8,7,9,10,18,24,10,43,0,126,0,0,3,0,3,13,3,12,0,43,4,22,12,7,12,15,4,14,0,88,0,41,3,6,4,8,3,10,0,76,4,7,9,7,6,19,7,0,0,57,0,0,4,0,0,3,0,6,0,11,0,0,0,0,3,14,5,6,0,31,0,4,0,0,9,10,0,7,0,35,4,10,12,7,21,57,20,42,0,177,0,6,6,5,9,4,0,0,0,38,3,0,5,0,20,14,8,12,0,61,0,14,0,5,7,11,3,3,0,52,6,4,11,11,22,21,3,13,6,94,0,8,0,3,4,0,0,3,0,22,0,0,6,0,4,5,0,6,0,23,0,4,10,3,3,15,3,12,8,53
SAL50025,0,0,0,0,0,8,0,0,0,9,3,0,0,0,3,0,0,12,0,25,0,0,4,0,3,0,4,4,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,6,0,6,0,31,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,12,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,4,0,0,0,8
SAL50026,0,0,3,0,4,5,4,0,0,20,21,6,4,0,11,15,9,93,3,167,3,7,8,10,82,77,36,45,5,267,3,0,0,0,4,5,0,6,0,31,15,24,20,21,57,104,43,60,8,354,0,3,5,4,38,39,15,19,0,122,8,36,26,16,71,48,5,16,4,224,3,40,10,10,23,18,3,11,0,110,6,14,19,16,31,67,25,66,3,257,0,3,3,0,0,5,0,3,0,21,0,0,0,0,3,3,0,0,0,14,0,5,3,0,7,7,0,6,0,26,0,4,4,7,22,30,10,17,0,89,0,17,23,6,22,20,0,10,4,104,7,10,5,15,43,30,12,10,0,140,0,10,8,6,18,12,0,8,0,69,0,12,14,25,33,28,3,8,0,134,0,9,3,3,4,0,0,3,0,19,4,7,6,13,32,31,14,18,4,128,7,7,15,11,39,50,13,28,36,211
SAL50027,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,4,0,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,3,0,4,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,0,0,0,0,0,4,0,5,0,7,12,3,5,3,7,18,9,61,0,115,0,0,0,0,11,9,5,4,0,32,0,0,0,0,0,0,3,0,0,9,5,9,0,3,9,27,6,31,0,91,0,0,0,4,10,9,5,12,0,41,0,5,6,8,8,10,7,3,0,54,0,16,8,0,4,10,3,4,0,50,5,0,7,0,3,24,5,15,0,53,0,0,0,0,0,0,0,0,0,4,0,4,6,0,4,3,0,3,0,19,0,0,0,0,0,9,0,4,0,13,9,10,4,5,9,29,5,16,4,85,0,0,0,0,4,3,0,7,0,29,5,0,0,0,7,5,7,8,0,42,0,6,3,4,10,8,7,8,0,39,0,0,5,0,18,10,4,12,0,51,0,4,5,0,8,14,0,5,0,40,0,0,0,0,10,9,3,15,0,34,0,4,0,3,11,15,6,10,3,44
SAL50032,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,10,11,43,0,69,0,4,4,0,16,8,6,3,0,39,0,0,0,0,4,5,0,3,0,12,5,4,0,7,23,48,14,39,6,145,0,0,3,0,6,11,0,3,0,22,0,15,13,10,12,7,3,11,0,66,0,8,0,0,5,3,4,3,0,27,0,0,3,0,8,8,7,10,0,37,0,0,0,0,4,6,0,0,0,11,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,11,3,0,42,0,4,4,0,8,8,0,0,0,24,0,0,0,0,12,13,0,4,0,29,0,3,4,6,5,8,0,0,0,25,0,4,9,3,10,6,5,4,0,32,0,0,3,0,0,0,0,0,0,6,0,5,0,0,9,9,0,3,0,25,0,3,0,4,10,8,6,7,9,42
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,5,19,0,39,0,3,5,0,3,8,0,9,0,25,0,0,0,0,0,0,0,0,0,3,0,0,5,3,7,14,8,5,0,39,0,0,0,0,3,5,0,4,0,18,0,7,4,0,3,3,0,6,0,25,3,6,3,0,6,0,0,0,0,19,3,0,0,4,4,4,0,4,0,20,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,10,3,5,0,28,0,5,3,0,7,0,0,0,0,15,3,4,4,0,10,7,0,0,0,27,0,3,0,0,0,5,0,6,0,17,0,0,4,3,3,5,0,0,0,22,0,0,0,0,3,3,0,0,0,8,0,0,0,0,7,0,6,0,0,6,0,3,0,0,0,8,4,4,0,22
SAL50035,0,3,0,0,0,0,4,0,0,10,11,6,3,0,9,30,22,85,0,174,0,8,6,0,19,36,14,34,0,116,0,3,0,0,4,10,0,12,0,22,7,8,4,12,19,55,25,75,0,206,0,4,0,0,13,21,7,15,0,67,3,33,15,8,10,20,12,18,0,130,4,42,5,6,11,8,4,7,0,77,4,13,10,3,12,16,6,23,0,88,0,0,5,0,4,3,0,7,0,14,3,0,0,5,13,21,5,17,0,60,0,3,3,3,3,15,0,16,0,58,7,18,9,10,29,68,18,59,4,217,0,9,8,0,6,13,3,6,0,45,5,0,3,3,17,23,6,10,0,69,0,15,15,7,7,15,4,13,0,74,5,22,10,13,16,25,15,21,0,121,0,14,4,4,5,0,0,9,0,31,0,0,4,4,3,5,3,8,0,36,0,7,3,6,8,21,3,20,10,83
SAL50036,0,0,0,0,0,5,0,0,0,12,19,8,4,0,15,52,32,118,0,250,10,6,4,3,60,82,32,48,6,242,0,0,0,0,12,16,4,9,0,53,8,12,18,17,62,120,45,108,0,387,0,0,8,0,14,31,20,27,0,101,7,59,26,16,29,41,8,35,0,209,5,69,29,8,13,6,9,17,0,146,8,18,11,5,25,45,28,50,0,191,0,3,0,0,4,11,3,0,0,23,0,4,0,0,12,22,3,21,0,63,0,5,0,4,0,10,0,10,0,25,0,14,4,13,33,88,16,32,0,197,0,6,5,0,12,23,6,10,0,64,7,6,9,3,52,52,15,18,0,158,0,24,4,10,24,26,8,9,0,110,10,11,14,11,45,33,4,10,0,136,4,21,4,0,11,0,0,4,0,40,4,13,3,6,10,32,17,18,0,94,0,10,9,6,36,37,17,26,15,163
SAL50037,0,0,0,0,0,0,0,0,0,0,9,4,3,4,20,40,15,90,6,185,4,3,5,0,35,53,25,35,0,170,0,0,0,0,9,12,9,5,0,32,3,11,11,15,24,73,25,74,0,239,5,0,0,0,27,26,5,13,0,81,0,30,15,7,22,24,5,12,5,130,3,40,11,0,9,13,5,7,0,83,3,8,4,10,11,42,15,19,0,107,0,0,0,0,5,4,4,0,0,14,0,0,0,0,7,16,0,10,0,36,3,0,0,3,4,7,0,3,0,19,0,0,4,4,37,75,15,24,0,167,0,9,3,3,0,10,6,4,0,36,11,3,3,7,40,38,9,25,0,126,4,11,3,7,20,20,6,9,0,75,3,5,3,6,38,13,3,10,0,87,0,3,0,0,4,5,3,9,0,20,0,5,7,3,8,13,8,8,0,48,5,9,3,6,11,28,11,26,17,118
SAL50038,4,3,0,0,3,3,0,8,0,24,6,0,0,0,0,0,0,12,0,18,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,3,9,3,13,5,11,0,50,0,0,0,0,0,0,0,0,0,6,0,7,0,0,6,4,0,4,0,16,4,7,3,5,0,3,0,8,0,27,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,5,0,7,0,3,0,0,0,0,0,16,0,0,0,0,4,3,0,3,0,9,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,6,4,3,0,0,0,0,0,0,0,11
SAL50039,0,15,11,3,10,11,7,40,0,95,58,16,17,3,48,101,58,314,5,621,32,13,16,19,101,246,94,125,3,637,4,0,4,0,39,32,23,30,0,133,25,24,17,29,70,152,74,313,8,723,3,3,5,5,13,26,15,24,0,92,10,43,31,15,45,46,17,41,0,254,6,61,23,9,16,17,3,20,0,158,14,10,8,9,23,44,15,89,4,215,0,0,0,0,0,0,5,10,0,13,0,0,0,0,6,6,3,4,0,24,4,0,0,6,3,11,5,8,0,31,6,10,3,0,18,44,10,24,0,122,6,8,0,7,12,9,0,14,0,52,12,7,11,7,37,64,11,20,0,165,0,17,10,13,20,25,9,19,0,108,11,13,20,10,32,13,3,15,0,122,0,6,0,0,0,6,0,0,0,28,6,4,3,11,25,32,17,40,4,137,8,12,7,5,39,32,14,43,27,178
SAL50040,0,0,0,0,4,14,0,0,0,23,53,10,8,3,33,56,34,280,13,495,5,6,8,4,73,80,31,77,0,295,0,0,0,0,15,16,3,27,0,63,10,17,29,22,94,173,70,142,8,562,0,6,3,6,33,62,27,42,0,182,17,56,48,20,89,76,25,41,0,369,7,68,19,9,32,30,18,22,0,207,17,23,17,19,53,90,50,83,7,362,0,0,0,0,20,12,4,8,0,44,0,4,6,3,18,14,14,11,0,64,0,0,4,0,6,9,10,14,0,53,9,3,3,7,41,61,16,26,0,162,4,10,3,6,16,14,9,14,0,78,15,14,3,4,60,91,24,32,0,247,0,20,4,7,23,30,6,10,0,110,3,13,10,10,46,23,16,18,3,152,3,12,0,6,13,10,6,0,0,51,5,6,8,7,34,46,14,34,4,147,8,7,10,9,46,43,8,29,46,197
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,3,0,9,5,0,19,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
