SAL_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,5,0,0,0,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6,10,0,10,0,0,4,30,10,39
SAL50098,10,12,24,4,7,14,3,18,25,11,27,37,24,70,95,26,35,58,75,46,122,90,28,119,108,52,158,134,51,187,124,52,179,125,27,161,322,56,381,276,8,283,240,13,257,154,9,159,385,24,405,234,19,249,18,16,37,2358,573,2937
SAL50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SAL50100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,3,4,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,27,4,29
SAL50101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,4,0,0,3,5,0,5,0,0,0,7,0,7,4,0,4,6,0,6,4,0,4,0,0,0,5,0,5,14,0,12,0,0,3,45,11,56
SAL50102,10,7,16,4,3,13,3,8,12,7,30,38,19,61,77,19,39,47,56,24,81,49,25,78,57,37,99,66,24,93,71,21,96,81,23,97,168,46,212,139,7,142,129,7,135,60,0,62,108,11,117,120,11,135,10,10,22,1161,394,1563
SAL50103,5,3,6,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,4,5,6,10,0,8,0,0,3,3,0,3,8,0,8,3,0,3,3,0,3,7,0,7,21,0,19,11,0,7,0,0,0,78,16,93
SAL50104,4,15,21,6,0,4,0,5,11,0,19,24,10,37,43,5,20,26,28,17,51,32,24,56,29,24,55,40,19,56,21,22,44,24,10,37,61,18,75,32,4,35,22,4,21,18,0,21,23,7,23,41,5,41,5,12,14,392,258,650
SAL50105,19,34,59,10,12,24,12,38,51,14,74,91,33,168,196,35,85,124,71,56,125,94,79,171,86,107,191,136,95,226,83,82,165,96,61,152,226,101,326,167,17,181,150,29,184,93,12,99,195,39,234,166,48,210,14,32,47,1689,1169,2860
SAL50106,0,0,0,0,3,3,0,0,0,0,3,6,0,3,4,3,0,0,0,0,6,3,5,8,0,0,5,0,5,9,4,0,4,3,0,6,4,0,3,4,0,4,0,4,5,0,0,0,3,0,3,8,0,8,0,0,0,47,35,80
SAL50107,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,0,0,0,0,5,6,5,3,3,5,0,0,0,0,0,0,0,0,3,0,3,5,0,5,10,0,10,0,0,0,7,0,7,7,0,7,0,0,0,44,13,59
SAL50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
SAL50109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,5,3,6,0,0,0,6,0,6,6,0,6,3,0,3,7,0,7,4,0,4,0,0,0,6,0,6,3,0,3,8,0,8,0,0,0,38,12,53
SAL50110,9,9,23,3,4,9,3,8,9,3,9,12,14,20,33,24,8,31,53,19,69,57,21,81,80,31,109,115,21,136,80,19,101,90,22,114,225,22,243,171,6,176,118,13,128,84,6,83,162,7,168,142,9,151,18,3,21,1452,254,1704
SAL50111,24,51,81,6,19,30,13,54,64,16,95,116,31,270,297,41,233,271,99,112,206,98,117,212,95,138,240,146,104,247,76,74,152,96,73,159,199,111,316,125,42,164,104,34,135,47,9,61,142,69,202,114,114,229,15,64,74,1476,1774,3252
SAL50112,4,4,7,0,0,3,0,10,14,0,7,14,7,45,54,7,23,33,23,18,35,19,25,49,27,25,49,29,17,42,26,14,42,19,5,24,46,25,72,31,3,29,27,12,37,16,0,16,49,3,52,31,4,29,5,8,9,377,249,629
SAL50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,7,14,25,0,5,3,5,11,12,9,16,21,16,27,48,24,22,46,64,21,87,46,44,84,84,43,127,109,41,148,94,42,141,113,19,128,245,40,283,183,10,195,145,14,154,101,4,104,127,6,131,194,11,209,12,11,15,1569,393,1962
SAL50116,5,6,14,4,0,5,4,4,10,0,13,13,4,48,58,7,20,30,44,10,50,25,22,46,27,16,35,27,9,32,14,3,16,14,4,17,31,3,29,20,0,19,12,0,14,8,0,8,17,4,19,30,0,33,10,7,16,286,172,461
SAL50117,10,28,38,11,8,15,8,21,29,6,33,46,25,137,160,24,62,91,93,33,120,64,32,101,83,43,128,95,30,127,91,32,132,94,25,117,194,39,236,170,3,174,156,7,163,112,0,112,241,10,254,149,10,165,13,17,38,1662,567,2231
SAL50118,0,3,5,3,0,5,0,0,8,0,0,0,3,3,13,3,0,3,9,0,12,8,3,15,5,4,12,8,4,10,9,0,8,5,4,13,24,3,32,5,0,5,16,0,16,15,0,15,50,0,52,23,0,23,0,0,0,206,34,236
SAL50119,15,33,43,10,17,24,7,32,41,0,51,54,20,134,154,24,89,116,76,75,149,60,71,135,94,76,170,80,63,149,71,51,120,62,37,102,165,84,255,150,5,150,157,13,167,112,0,111,544,23,575,167,13,180,15,26,40,1839,900,2742
SAL50120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,8
SAL50121,0,3,3,0,0,0,0,0,0,0,8,11,4,8,9,0,11,11,0,3,3,5,3,9,4,0,10,4,0,10,3,0,3,3,0,4,6,0,8,0,0,0,4,0,4,0,0,0,9,0,9,5,0,5,0,0,0,55,46,104
SAL50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL50123,0,0,0,0,0,0,0,5,7,0,9,7,4,8,10,9,4,12,10,7,17,7,8,15,10,16,34,10,12,21,11,11,18,17,5,24,39,17,48,44,3,51,53,6,55,31,0,28,67,8,76,52,5,57,3,6,12,370,124,498
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,17,4,22
SAL50126,0,0,5,0,5,5,3,6,12,0,3,6,9,24,31,6,12,21,27,5,31,24,17,40,26,3,34,28,4,32,9,0,20,7,5,17,36,4,40,30,0,30,33,0,35,7,0,7,25,3,33,42,0,42,6,3,10,329,100,424
SAL50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50129,5,4,9,0,0,8,0,6,8,3,12,11,5,21,27,8,14,21,27,8,32,20,8,30,30,12,34,22,11,30,15,8,18,18,12,30,33,16,56,36,0,43,33,11,44,16,0,17,42,3,48,42,0,41,3,0,9,361,143,508
SAL50130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,7,18
SAL50131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,24,4,26
SAL50132,3,0,10,0,0,6,0,9,12,0,11,10,8,36,48,7,30,34,21,23,45,12,21,37,26,26,45,22,11,35,17,13,27,10,3,18,41,10,51,36,4,39,26,3,26,15,0,15,52,4,58,34,3,37,0,9,9,336,216,556
SAL50133,5,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,5,0,0,4,5,0,5,5,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,27,17,39
SAL50134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,17
SAL50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15
SAL50136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,6,0,6,0,0,0,7,8,13
SAL50137,6,3,9,3,3,8,3,9,13,0,9,10,3,14,23,11,16,24,15,7,19,15,7,21,9,12,22,16,4,18,6,4,18,15,6,21,38,9,52,13,0,16,26,0,26,23,0,23,31,3,35,51,0,49,7,9,11,290,116,406
SAL50138,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,14
SAL50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,18
SAL50140,0,0,0,0,0,0,0,3,3,0,3,3,0,5,3,0,0,0,3,0,4,7,0,7,0,0,0,3,0,3,3,0,5,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,4,0,3,7,0,7,0,0,0,33,22,49
SAL50141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,11
SAL50142,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,6,0,4,8,0,3,4,6,0,3,4,0,4,9,0,7,5,0,5,3,0,3,3,0,3,0,0,0,3,0,8,14,0,11,0,0,0,57,21,73
SAL50143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,8,4,0,4,13,0,13,4,0,4,11,4,14,7,0,7,0,0,0,37,6,46
SAL50144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SAL50145,0,4,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,4,0,4,0,0,0,6,0,4,0,0,3,0,4,4,8,0,8,0,0,0,4,0,4,4,0,4,0,0,0,8,0,8,0,0,0,43,10,49
SAL50146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,11
SAL50147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50148,12,35,45,3,13,19,0,16,17,4,31,36,22,90,117,22,62,87,56,44,98,58,54,109,65,52,118,113,27,137,68,37,102,63,33,93,154,58,210,117,6,120,119,18,139,86,4,85,397,21,415,139,13,150,9,19,30,1514,621,2134
SAL50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SAL50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50151,0,0,0,0,0,0,0,0,0,0,4,4,0,14,14,0,0,0,5,0,6,11,0,11,7,0,6,8,0,8,3,0,3,5,0,0,4,0,4,3,0,3,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,37,31,66
SAL50152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,6,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,3,19
SAL50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,3,14
SAL50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,20
SAL50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9
SAL50157,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,5,4,0,5,0,0,4,0,0,0,3,0,3,4,0,4,4,0,4,0,0,5,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,33,12,41
SAL50158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,4,0,5,0,0,0,3,0,3,0,3,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,10,26
SAL50159,9,15,21,0,8,9,8,15,24,5,25,35,9,56,67,16,35,52,38,24,67,39,42,77,45,57,103,53,41,93,52,50,98,64,39,104,159,76,238,122,5,132,106,18,127,62,5,70,147,23,167,111,11,126,10,22,31,1062,574,1633
SAL50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,19
SAL50161,5,6,12,4,0,4,0,3,4,3,13,16,7,21,23,9,17,30,29,6,40,18,9,22,26,8,37,26,8,32,11,4,16,16,9,23,28,5,33,23,0,23,10,0,12,6,0,6,20,0,23,30,0,30,0,3,9,279,111,397
SAL50162,3,0,4,0,0,0,0,4,5,0,0,3,0,0,0,4,0,4,13,5,12,4,0,5,8,0,8,7,4,10,5,0,5,11,0,11,10,0,10,16,0,16,15,0,20,7,0,7,25,0,25,15,0,14,6,0,6,140,12,152
SAL50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,18,11,30
SAL50164,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,0,0,0,0,0,21,5,31
SAL50165,3,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,5,0,5,3,0,3,4,0,4,3,0,3,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,34,11,43
SAL50166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,5,13
SAL50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,26,4,25
SAL50168,0,4,4,0,0,0,0,0,0,0,9,9,3,10,20,0,6,6,14,0,11,6,6,10,0,5,6,7,4,11,7,3,14,3,7,7,27,4,34,22,0,24,20,0,26,11,0,11,39,3,40,14,0,17,0,0,4,188,65,255
SAL50169,0,0,0,3,0,3,0,3,3,0,12,16,10,18,31,8,12,20,29,9,35,17,8,27,20,7,25,28,7,34,17,6,25,16,3,16,47,3,52,33,0,33,32,0,32,24,0,24,27,0,34,37,0,37,10,6,18,365,97,458
SAL50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SAL50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SAL50172,4,0,3,5,0,0,4,11,13,5,8,16,4,30,38,9,6,18,22,3,31,23,12,33,16,6,18,25,8,35,9,3,12,16,0,18,27,3,35,22,0,22,13,0,10,11,0,11,6,0,11,29,4,32,3,8,14,245,111,365
SAL50173,11,10,19,0,0,0,3,7,11,5,11,10,12,13,22,31,17,48,40,10,45,47,40,90,91,88,175,163,88,248,170,53,227,183,46,227,445,72,518,371,8,375,217,20,235,119,6,124,169,17,191,243,21,265,13,10,15,2315,532,2854
SAL50174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,8,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,9,0,9,0,0,0,25,5,34
SAL50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,6,15
SAL50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,8
SAL50177,4,4,3,0,0,0,0,0,4,0,7,7,0,8,8,3,9,11,7,4,12,11,3,15,7,11,12,18,3,20,7,0,10,4,5,7,11,5,13,3,0,3,4,0,12,0,0,0,9,5,10,10,0,10,0,3,3,109,64,176
SAL50178,3,13,13,5,5,9,0,16,14,4,30,39,15,46,64,17,31,44,29,18,48,17,17,34,28,22,52,27,17,45,26,16,43,23,13,41,48,29,74,53,4,56,37,3,39,38,0,37,133,14,143,34,9,37,8,11,16,553,303,853
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,18,10,26,4,7,10,3,12,15,13,25,34,33,109,138,20,60,81,96,37,131,61,36,98,73,24,100,63,17,76,41,16,54,48,12,62,86,17,103,67,3,68,76,5,74,21,0,21,39,6,44,106,6,106,9,19,29,865,407,1270
SAL50181,3,0,4,3,0,5,4,0,4,0,0,0,0,4,6,0,0,4,10,0,13,0,0,4,12,3,17,11,0,11,14,5,13,13,0,9,36,3,40,25,0,25,24,9,27,22,0,22,87,0,87,39,0,39,0,0,0,289,31,325
SAL50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13
SAL50183,13,15,21,5,8,12,8,14,24,3,23,29,37,94,133,19,66,88,93,49,138,96,50,149,89,32,123,97,30,123,57,24,80,58,12,68,115,17,136,98,0,95,68,0,64,39,0,39,80,6,88,124,6,137,13,24,40,1116,479,1596
SAL50184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,0,4,0,0,0,3,0,3,21,4,24,23,0,23,31,3,32,23,0,23,77,0,78,24,0,24,0,0,0,208,12,215
SAL50185,0,4,8,0,3,3,3,9,14,4,15,20,7,18,25,11,14,23,16,9,21,9,11,15,13,8,14,18,13,27,10,4,11,13,4,12,32,5,39,23,0,25,17,5,22,11,0,9,20,5,26,24,0,20,0,9,15,215,139,358
SAL50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL50187,7,13,21,0,3,3,5,10,13,10,21,28,17,40,61,20,10,27,53,12,64,39,22,61,73,21,96,80,19,103,60,13,69,67,6,74,95,18,113,55,0,58,42,0,46,14,0,14,22,0,22,66,3,70,12,8,18,741,230,973
SAL50188,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,3,0,5,3,0,0,3,0,0,0,7,0,8,5,0,9,3,0,6,7,0,9,6,0,6,5,0,5,4,0,4,8,0,8,3,0,5,0,0,0,66,20,84
SAL50189,0,0,6,0,0,0,3,5,7,0,4,5,7,17,31,3,10,15,15,4,18,9,5,12,17,6,21,11,9,16,15,6,21,9,6,15,19,3,21,10,0,14,8,0,8,9,0,9,11,0,11,20,0,20,9,8,11,177,94,264
SAL50190,9,13,19,6,4,9,6,17,23,11,40,53,12,44,56,14,21,31,20,23,48,25,24,49,30,39,64,34,27,68,30,29,58,26,27,50,89,47,138,85,9,93,62,14,71,31,5,34,92,19,119,110,24,134,34,23,57,723,442,1165
SAL50191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,5,0,0,0,0,0,0,7,0,7,0,0,0,3,3,5,0,0,0,4,0,4,5,0,5,0,0,0,33,8,36
SAL50192,0,0,0,0,0,0,0,6,6,0,8,9,0,6,8,3,0,7,10,3,11,7,0,5,0,5,3,11,3,12,0,0,3,0,0,0,4,0,4,8,0,8,4,0,4,0,0,0,4,0,4,3,0,3,0,0,0,58,30,83
SAL50193,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,0,4,7,8,0,8,0,0,0,4,3,3,10,0,10,0,0,5,0,0,0,7,0,7,11,0,11,5,0,5,0,0,0,45,12,56
SAL50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50195,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,0,0,3,3,0,3,9,0,9,0,0,0,0,0,0,4,0,4,0,0,0,5,0,3,3,0,3,0,0,0,0,0,0,0,0,4,38,11,45
SAL50196,0,6,9,4,0,4,0,3,3,0,3,3,3,25,27,6,8,10,16,0,24,14,13,21,6,13,19,12,5,22,12,6,16,7,3,12,24,7,26,14,0,14,14,0,13,5,0,5,10,4,17,18,0,17,0,5,6,172,93,264
SAL50197,4,4,5,4,0,5,0,6,6,7,6,10,5,24,30,8,18,26,29,10,35,13,9,22,31,9,42,15,12,28,18,4,22,17,9,24,34,4,41,20,0,20,16,4,15,11,0,11,32,0,30,49,0,49,9,5,12,328,118,439
SAL50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,11,0,11
SAL50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17
