SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL50548,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,65,8,68,0,68,..,0,0,0,52,53,780,62,8,69,52,902
SAL50549,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,27,3,0,3,3,33
SAL50550,3,17,0,23,..,25,4,25,0,25,..,4,8,5,0,5,..,426,333,757,8,766,..,860,329,1196,16,1213,..,2415,893,3304,42,3340,..,55,40,93,458,551,5008,2469,929,3395,498,8897
SAL50551,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,14,0,14,..,54,7,64,0,66,..,4,0,4,48,54,966,59,7,62,49,1079
SAL50552,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,44,0,43,0,43,..,142,11,152,0,152,..,6,0,6,105,120,2520,150,11,164,105,2789
SAL50553,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,3,5,4,0,4,..,32,4,42,0,42,..,342,76,412,0,419,..,3,0,3,114,117,2609,341,76,418,114,3143
SAL50554,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,37,0,0,0,12,47
SAL50555,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL50556,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,7,17,0,17,..,515,25,533,0,538,..,1228,100,1332,10,1339,..,61,3,71,116,187,1108,1293,106,1395,124,2628
SAL50557,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,3,7,0,7,..,11,5,15,0,15,..,70,8,77,0,76,..,8,0,8,44,45,883,74,8,82,45,1009
SAL50558,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,100,0,0,0,9,112
SAL50559,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,92,3,0,3,4,97
SAL50560,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,4,4,31,7,0,7,4,44
SAL50561,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,14,43,0,43,..,6,0,12,0,12,..,135,22,151,0,155,..,9,0,9,54,60,1132,144,22,158,53,1347
SAL50562,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,4,31,0,31,..,0,0,0,74,74,423,27,4,31,74,525
SAL50563,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL50564,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,4,..,65,0,65,0,62,..,0,0,0,43,44,459,64,0,64,48,568
SAL50565,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,31,0,0,0,0,30
SAL50566,0,0,0,0,..,15,0,17,0,17,..,0,0,0,0,0,..,3,4,4,0,4,..,50,7,59,0,59,..,303,21,324,4,332,..,22,3,25,283,305,5045,322,29,348,288,5681
SAL50567,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,8,8,239,6,0,6,8,258
SAL50568,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,25,0,0,0,3,29
SAL50569,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,76,76,423,10,0,10,76,508
SAL50570,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,14,0,0,0,0,15
SAL50571,0,0,0,0,..,9,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,41,3,45,0,51,..,197,13,215,6,215,..,8,0,7,76,80,3025,196,18,216,81,3323
SAL50572,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,30,0,0,0,4,33
SAL50573,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50574,56,321,4,317,..,80,14,93,0,93,..,18,10,29,0,31,..,63,30,92,0,92,..,1313,470,1776,32,1810,..,4484,940,5425,75,5496,..,161,32,190,1344,1534,14118,4639,976,5614,1418,21149
SAL50575,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,9,0,9,0,15,..,0,0,0,24,24,208,9,0,9,23,238
SAL50576,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,7,9,14,7,0,7,7,38
SAL50577,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,6,6,107,3,0,3,6,113
SAL50578,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,13,13,144,3,0,3,13,158
SAL50579,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,15,15,275,5,0,5,15,293
SAL50580,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,5,56,0,0,0,3,62
SAL50581,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,59,0,0,0,0,57
SAL50582,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,11,0,11,0,11,..,0,0,0,22,22,329,11,0,11,22,365
SAL50583,0,0,0,0,..,38,9,48,0,48,..,0,0,0,0,0,..,8,3,6,0,6,..,121,17,137,3,140,..,521,54,571,4,576,..,31,0,32,629,660,8627,552,53,606,636,9869
SAL50584,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,45,0,0,0,0,46
SAL50585,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,38,0,38,..,165,10,176,0,176,..,16,0,16,203,216,2283,176,10,188,203,2666
SAL50586,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,47,47,293,5,0,5,47,344
SAL50587,0,0,0,0,..,21,7,26,0,26,..,0,0,0,0,0,..,36,10,41,0,41,..,136,12,145,3,149,..,875,91,969,12,981,..,42,0,44,333,380,8505,917,92,1011,347,9861
SAL50588,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,20,0,0,0,3,23
SAL50589,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,52,0,0,0,0,53
SAL50590,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL50591,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,20,0,20,..,21,0,22,0,22,..,0,0,0,4,4,130,21,0,22,4,156
SAL50592,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50593,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,11,12,146,5,0,3,11,158
SAL50594,0,0,0,0,..,5,3,7,0,7,..,0,0,7,0,7,..,7,0,5,0,5,..,21,6,26,0,25,..,130,21,147,0,151,..,7,0,12,76,87,1803,145,20,164,79,2040
SAL50595,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,8,0,0,0,4,5
SAL50596,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,29,0,0,0,0,30
SAL50597,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,41,0,0,0,0,41
SAL50598,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,66,0,0,0,7,83
SAL50599,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,5,27,0,27,..,44,4,45,0,51,..,618,72,694,6,700,..,17,0,17,160,183,4515,638,72,710,168,5391
SAL50600,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,44,3,0,3,5,52
SAL50601,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,51,0,0,0,5,55
SAL50602,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,286,26,315,23,338,..,335,29,371,23,391,..,21,3,25,186,210,971,360,39,395,209,1572
SAL50603,0,0,0,0,..,36,7,40,0,40,..,0,0,0,0,0,..,20,0,23,0,23,..,152,13,165,4,172,..,829,55,887,3,895,..,67,9,74,675,749,12829,900,66,965,683,14474
SAL50604,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,7,7,0,7,..,10,11,24,0,24,..,0,0,0,21,21,245,10,11,24,21,286
SAL50605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,7,7,49,5,0,5,7,58
SAL50606,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,5,11,12,3,0,9,5,23
SAL50607,0,0,0,0,..,22,0,21,0,21,..,0,0,3,0,3,..,38,17,54,0,54,..,89,12,101,0,103,..,645,86,736,3,739,..,27,0,29,127,160,4311,671,91,766,134,5209
SAL50608,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,7,..,0,0,0,132,132,54,11,0,11,129,197
SAL50609,5,22,0,22,..,34,5,39,0,39,..,4,3,8,0,8,..,30,8,42,0,42,..,314,39,355,11,367,..,2067,298,2360,33,2393,..,70,9,77,745,827,8111,2132,305,2435,786,11327
SAL50610,0,58,0,58,..,10,0,15,0,15,..,0,0,0,0,0,..,7,0,11,0,11,..,216,27,240,6,247,..,1713,165,1878,23,1898,..,31,6,34,229,262,4822,1739,171,1911,250,6985
SAL50611,0,3,0,3,..,5,3,8,0,8,..,4,0,4,0,4,..,3,6,9,0,9,..,67,0,67,0,67,..,255,29,284,0,284,..,18,0,18,106,127,1998,280,29,305,107,2410
SAL50612,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,87,0,0,0,7,98
SAL50613,22,419,5,427,..,39,0,45,0,45,..,15,0,15,0,15,..,8,0,8,0,8,..,498,44,540,16,558,..,4664,449,5115,77,5194,..,54,3,63,289,351,6128,4720,454,5177,369,11667
SAL50614,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,45,0,0,0,3,52
SAL50615,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,40,3,41,0,45,..,633,84,716,13,725,..,16,0,16,189,207,2534,650,84,733,198,3462
SAL50616,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,37,0,0,0,0,41
SAL50617,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,45,43,432,20,0,20,45,493
SAL50619,0,26,0,26,..,3,0,3,0,3,..,4,3,6,0,6,..,0,0,0,0,0,..,221,12,233,4,235,..,786,60,848,7,857,..,22,0,21,80,101,1460,806,58,869,83,2417
SAL50620,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,13,0,17,5,15,..,71,14,80,5,84,..,6,0,6,65,74,784,75,14,88,64,935
SAL50621,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,71,0,0,0,14,83
SAL50622,0,4,0,4,..,27,0,26,0,26,..,6,0,6,0,6,..,6,4,13,0,16,..,125,17,137,0,137,..,655,85,737,3,742,..,37,0,37,273,305,5846,690,83,772,275,6898
SAL50623,0,3,0,3,..,7,0,9,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,44,0,47,3,56,..,241,13,255,5,261,..,5,0,5,132,140,3735,248,13,264,137,4130
SAL50624,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,12,12,22,3,0,3,12,36
SAL50625,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,10,0,10,..,53,13,69,0,67,..,199,14,214,5,222,..,0,0,6,94,94,2185,205,20,223,97,2500
SAL50626,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,138,0,0,0,4,142
SAL50627,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50628,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,13,4,14,0,14,..,25,3,29,0,29,..,160,23,186,0,186,..,3,0,3,68,80,1283,168,23,190,68,1542
SAL50629,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,17,0,17,0,17,..,0,0,0,17,17,407,17,0,17,17,438
SAL50630,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,96,0,0,0,4,101
SAL50631,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,9,0,9,..,0,0,0,5,8,109,9,0,9,5,127
SAL50632,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,0,0,0,..,0,0,0,0,0,19,4,0,0,0,19
SAL50633,0,11,0,11,..,33,3,38,0,38,..,0,0,0,0,0,..,18,4,26,0,26,..,217,31,248,3,248,..,985,103,1089,16,1108,..,31,3,38,524,558,10535,1019,104,1120,543,12198
SAL50634,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,17,17,231,0,0,0,17,247
SAL50635,0,0,0,0,..,4,0,10,0,10,..,3,0,3,0,3,..,38,8,45,0,45,..,56,6,61,0,65,..,448,65,515,6,516,..,7,0,7,161,169,1644,456,65,523,160,2326
SAL50636,7,80,0,80,..,8,0,13,0,13,..,0,0,0,0,0,..,3,0,10,0,10,..,226,12,240,6,241,..,929,89,1018,10,1026,..,25,5,24,197,223,2913,951,96,1045,206,4165
SAL50637,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,100,0,0,0,5,107
SAL50638,0,0,0,0,..,22,0,23,0,23,..,4,0,4,0,4,..,34,8,43,0,43,..,146,7,152,4,157,..,1078,74,1156,10,1163,..,29,0,29,254,281,9748,1100,74,1182,268,11200
SAL50639,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,6,31,0,31,..,115,12,130,0,129,..,7,0,12,90,98,1582,123,16,142,87,1807
SAL50640,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,17,17,63,0,0,0,17,72
SAL50641,0,0,0,0,..,4,0,7,0,7,..,3,0,3,0,3,..,3,0,10,0,10,..,105,17,127,0,127,..,472,44,517,5,522,..,18,0,19,364,382,3414,489,45,535,368,4323
SAL50642,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,0,0,0,5,5,43,6,0,8,5,54
SAL50643,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,47,0,0,0,12,59
SAL50644,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,61,0,0,0,0,61
SAL50645,0,21,0,19,..,9,5,12,0,12,..,0,0,0,0,0,..,54,41,93,0,93,..,160,29,191,4,193,..,1143,149,1292,10,1297,..,25,0,25,227,253,5434,1162,153,1314,237,6987
SAL50646,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,15,15,122,0,0,4,15,140
SAL50647,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,29,3,0,3,0,31
SAL50648,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL50649,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
SAL50650,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,39,0,0,0,8,46
SAL50651,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,13,0,0,0,9,22
SAL50652,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,9,0,9,..,0,0,0,0,0,34,6,0,9,0,39
SAL50653,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,22,0,22,0,22,..,0,0,0,11,11,274,22,0,22,11,313
SAL50654,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,22,0,22,0,22,..,64,5,67,0,67,..,0,0,0,103,109,935,68,5,67,103,1115
SAL50655,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,152,0,0,0,11,161
SAL50656,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50657,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,13,0,14,..,46,3,56,4,58,..,0,0,3,43,47,608,50,8,59,47,713
SAL50658,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,8,8,99,3,0,3,8,112
SAL50659,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,41,0,0,0,0,45
SAL50660,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,16,0,0,0,5,26
SAL50661,6,120,3,119,..,28,3,39,0,39,..,13,0,10,0,10,..,19,4,22,0,22,..,360,84,443,3,449,..,1920,282,2196,30,2228,..,65,12,75,326,403,6388,1982,287,2269,356,9021
SAL50662,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8,0,8,..,0,0,0,66,63,314,6,0,6,66,384
SAL50663,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,12
SAL50664,0,8,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,14,4,18,0,20,..,61,6,68,0,68,..,656,53,702,9,710,..,24,0,24,119,136,4820,674,53,724,123,5669
SAL50665,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,10,0,0,0,0,16
SAL50666,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,21,0,0,0,0,21
SAL50667,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,17,0,0,0,0,18
SAL50668,0,7,0,7,..,11,4,15,0,15,..,9,0,8,0,8,..,40,13,53,0,53,..,94,14,110,0,110,..,767,89,862,7,866,..,23,4,25,200,225,4747,794,91,889,203,5837
SAL50669,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,13
SAL50670,0,25,0,25,..,28,0,27,0,27,..,0,0,0,0,0,..,23,8,29,0,29,..,158,36,191,8,201,..,1690,203,1897,23,1920,..,26,6,36,628,665,7008,1718,211,1931,650,9592
SAL50671,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,0,0,0,0,3,4
SAL50672,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,7,7,92,4,0,4,7,98
SAL50673,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,105,7,115,0,115,..,105,7,115,0,115,..,10,0,10,10,16,9,110,7,121,10,133
SAL50674,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,68,0,0,0,9,72
SAL50675,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,48,0,0,0,6,57
SAL50677,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,44,0,0,0,5,53
SAL50678,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,6,0,6,..,0,0,0,9,9,49,9,3,6,9,71
SAL50679,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,5,0,5,..,0,0,0,25,25,137,3,0,5,25,163
SAL50680,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,30,0,0,0,9,41
SAL50681,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,8,13,0,13,..,0,0,0,0,0,..,29,10,38,0,38,..,0,0,0,6,9,250,30,10,37,6,291
