SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL50022,4,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,3,4,16,13,30,30,19,127,4,8,11,17,14,30,30,19,138,392,338,406,400,422,382,215,51,2598,10,18,28,18,25,16,3,5,120,408,360,437,437,459,434,249,74,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,20,0,6,3,3,9,0,0,0,21,418,370,472,470,498,481,251,91,3049,10,15,16,17,20,12,9,3,105,433,387,495,495,525,491,262,94,3172,4,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,6,0,4,10,16,25,34,37,21,145,4,10,8,18,24,34,37,21,159,815,707,874,873,916,868,463,142,5655,24,34,48,39,45,26,16,3,222,843,749,931,931,983,926,513,169,6039
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,6,0,9,5,0,0,0,24,0,0,0,0,0,0,0,0,0,4,6,0,10,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,19,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,9,0,11,9,0,5,0,44,0,0,0,0,0,0,0,0,3,8,9,0,15,11,0,5,0,46
SAL50024,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,4,9,13,13,28,9,6,84,3,0,13,16,13,28,9,6,92,290,186,275,282,228,208,110,26,1597,10,9,10,10,7,5,5,3,55,299,192,302,308,248,239,126,33,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,12,0,0,0,5,0,3,0,4,15,260,223,342,312,294,275,127,62,1894,9,8,9,4,6,8,6,3,53,270,229,353,314,306,283,136,68,1964,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,9,15,15,24,16,7,92,5,0,13,16,15,24,16,7,102,552,411,617,587,521,481,238,89,3493,22,13,16,14,17,13,7,8,112,574,427,650,623,553,520,261,96,3709
SAL50025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,7,0,0,12,26,18,26,44,58,29,9,0,207,3,0,0,7,0,3,0,0,8,27,18,31,48,56,36,9,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,23,22,30,54,48,30,11,7,228,0,0,0,4,3,0,0,0,10,28,22,29,56,52,31,14,7,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,7,0,0,13,53,43,60,94,101,64,23,4,435,6,0,0,4,4,6,0,0,22,56,42,65,102,110,69,21,4,469
SAL50026,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,17,28,66,94,39,20,275,0,7,16,28,66,94,39,20,281,694,816,701,669,642,532,314,76,4443,111,114,74,76,62,32,31,22,517,805,941,791,774,764,662,385,122,5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,11,10,3,44,4,0,6,10,8,11,10,3,44,745,829,748,731,771,730,426,178,5170,92,101,73,60,42,37,50,38,491,840,932,819,798,823,781,489,221,5706,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,17,43,74,104,53,25,325,4,8,19,43,74,104,53,25,325,1447,1646,1440,1398,1409,1256,746,258,9609,196,215,145,130,108,74,79,61,1009,1644,1874,1611,1570,1588,1440,874,347,10948
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,4,7,4,4,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,7,3,0,7,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,4,3,5,3,3,0,0,28,3,0,4,0,0,0,0,0,9,6,6,9,6,3,7,5,0,39
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,13
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,0,0,0,26,0,0,0,0,0,0,0,0,3,0,9,10,3,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,3,7,3,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,3,9,3,0,0,42,0,0,0,0,0,0,0,0,4,3,10,16,7,9,3,0,0,49
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,5,10,4,0,0,29,0,0,0,0,0,0,0,0,0,6,4,8,5,10,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,13,16,6,0,0,51,0,0,0,0,0,0,0,0,0,6,7,5,13,16,6,0,0,54
SAL50031,0,4,0,0,0,0,0,0,5,4,3,0,0,5,0,0,0,9,0,0,3,5,16,12,7,5,54,4,5,4,5,16,12,7,5,69,147,180,175,191,203,164,82,7,1147,6,24,17,24,21,12,20,16,146,159,211,196,216,245,189,110,35,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,11,0,0,4,7,6,0,0,0,12,163,175,171,203,234,174,59,23,1194,14,21,7,20,13,8,28,58,175,176,197,181,223,248,187,85,80,1376,0,4,0,0,0,0,0,0,5,4,3,6,0,5,0,0,0,11,0,0,5,12,14,16,15,5,69,0,5,8,12,22,16,15,5,80,311,357,342,389,438,337,142,27,2339,20,47,30,37,35,24,48,79,318,337,409,378,445,490,372,200,112,2739
SAL50032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,10,12,7,9,46,0,7,3,5,10,12,7,9,46,140,169,169,165,115,94,81,29,954,8,12,3,8,13,3,3,7,54,148,180,172,177,137,111,94,37,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,6,0,0,12,125,181,202,173,125,149,161,48,1170,10,10,7,8,3,3,8,9,47,138,191,209,183,129,160,173,54,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,7,14,10,6,55,0,7,3,10,7,14,10,6,55,269,349,372,338,244,246,241,76,2130,15,21,11,11,14,4,11,9,103,283,371,381,357,266,267,263,93,2282
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50034,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,4,0,0,10,8,8,4,31,0,6,0,3,10,8,8,4,39,84,104,85,81,66,56,25,10,511,5,14,11,3,9,6,3,0,49,87,119,99,92,77,65,35,10,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,5,61,94,106,91,67,59,37,15,529,6,8,4,12,3,3,4,0,38,70,103,115,99,69,61,41,15,569,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,4,0,11,5,8,11,4,39,0,6,0,4,5,8,11,4,41,145,196,187,173,132,116,60,24,1039,9,21,17,17,7,4,9,0,89,151,228,217,194,151,128,78,26,1168
SAL50035,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,4,0,4,7,22,22,27,27,18,129,3,3,6,24,25,27,27,18,136,390,225,335,460,382,275,166,63,2290,10,8,17,21,28,12,7,5,104,402,241,359,504,429,317,200,92,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,0,23,0,0,0,8,6,0,4,0,23,490,263,417,494,447,301,237,101,2746,4,7,16,15,3,8,5,7,65,499,271,435,521,454,310,241,106,2834,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,4,0,4,9,29,24,35,35,23,150,3,3,10,33,26,35,35,23,160,875,483,751,954,828,573,403,163,5033,14,20,32,36,31,15,11,15,177,894,506,789,1022,883,626,441,200,5371
SAL50036,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,11,0,6,15,39,24,34,15,3,132,0,10,17,35,26,34,15,3,142,731,466,629,744,413,182,88,12,3268,25,20,35,25,8,6,0,0,120,757,493,676,813,449,220,104,22,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,3,0,0,31,0,3,3,17,6,3,0,0,29,692,541,770,791,438,247,98,20,3594,13,16,19,19,5,4,5,0,83,708,559,791,813,453,255,108,27,3711,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,0,14,18,50,30,37,15,5,162,0,14,20,53,31,37,15,5,172,1425,1008,1394,1535,853,430,191,37,6866,39,35,55,42,15,10,9,0,204,1462,1056,1471,1630,904,474,207,42,7244
SAL50037,0,3,3,4,0,0,0,0,11,0,0,0,4,0,0,0,0,4,3,8,19,18,6,8,8,0,72,3,13,22,23,8,8,8,0,88,345,368,657,383,170,110,46,20,2089,13,19,28,15,5,5,0,0,85,356,394,708,421,189,125,57,21,2268,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,5,4,0,0,0,18,0,5,13,5,4,0,0,0,24,356,471,760,400,200,141,68,60,2450,3,11,18,10,3,0,4,4,50,365,485,783,408,205,146,71,62,2529,0,3,3,4,0,0,0,0,13,0,0,0,4,0,0,0,0,4,3,10,28,23,10,15,10,0,95,3,12,31,25,10,15,10,0,113,699,827,1411,782,367,251,113,81,4542,15,34,44,21,10,7,6,3,138,722,878,1492,831,387,270,126,84,4791
SAL50038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,22,18,10,62,0,0,0,3,8,22,18,10,62,33,35,42,68,95,148,81,25,526,0,4,6,9,4,11,5,8,50,36,44,53,78,108,174,103,47,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,0,10,29,33,56,85,126,164,95,44,631,0,0,3,3,4,15,9,7,43,34,39,55,93,138,175,99,54,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,20,18,13,66,0,0,0,6,10,20,18,13,71,60,73,97,153,221,307,169,74,1156,8,8,13,14,11,18,12,14,96,69,80,104,170,243,350,200,100,1321
SAL50039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,6,33,41,65,87,61,20,313,3,9,34,41,65,87,61,20,322,841,889,999,835,748,577,281,51,5213,50,56,69,58,65,34,16,8,348,897,955,1095,932,875,702,354,76,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,17,13,7,3,53,0,3,3,10,17,13,7,3,55,862,995,1142,937,929,727,368,91,6054,35,57,29,29,36,47,22,8,262,895,1062,1179,981,982,783,399,108,6373,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,4,15,33,54,81,100,70,18,370,4,14,37,54,84,100,70,18,378,1701,1887,2144,1774,1672,1302,649,143,11267,81,116,97,84,99,78,36,15,614,1791,2014,2278,1913,1860,1483,753,184,12258
SAL50040,4,7,4,3,0,0,0,0,18,0,5,4,4,0,0,0,0,11,0,18,37,31,35,35,19,11,193,4,24,42,43,35,35,19,11,215,801,1082,1146,686,400,215,93,10,4448,32,54,78,40,17,8,4,0,240,838,1163,1275,764,455,260,119,25,4903,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,9,15,6,7,0,0,38,0,3,7,14,6,7,0,0,47,820,1379,1204,817,511,317,120,29,5198,25,47,35,29,10,8,4,0,156,848,1430,1248,860,531,333,119,29,5396,6,8,4,3,0,0,0,0,19,0,5,9,5,0,0,0,0,14,4,21,45,44,51,46,21,11,230,8,28,60,51,51,46,21,11,259,1624,2467,2354,1505,912,532,214,44,9640,58,104,117,64,30,12,10,0,395,1686,2596,2524,1624,991,593,238,49,10298
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,0,0,16,0,0,0,0,4,0,0,0,8,0,3,5,5,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,3,0,0,0,14,0,0,0,3,3,0,0,0,7,3,3,4,6,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,13,3,3,0,0,31,0,0,0,7,4,0,0,0,9,6,6,6,19,9,3,0,0,45
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,5,0,0,0,0,0,0,0,0,6,6,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,7,4,0,0,18,0,0,0,0,0,0,0,0,6,3,0,0,8,7,4,0,0,19
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,3,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,8,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,10,7,0,0,34,0,0,0,0,0,0,0,0,0,0,4,3,10,10,7,0,0,34
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,3,0,13
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6
SAL50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,7,13,11,9,3,0,64,0,3,5,0,0,5,0,0,19,9,20,18,16,17,15,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,11,10,3,0,0,51,0,0,3,0,0,6,0,0,8,0,17,7,11,8,7,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,16,27,21,18,9,0,118,0,8,8,0,4,4,0,0,25,9,37,26,26,24,22,8,0,150
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,11,0,0,0,0,0,3,0,0,3,0,3,0,0,6,5,0,0,22
