SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50889,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL50890,4,4,0,0,0,7,4,5,8,106,111,20,234,25,27,50,281,246,4,533
SAL50891,0,0,0,0,0,0,5,0,5,49,44,10,99,9,7,13,114,69,0,182
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50893,0,0,0,0,0,0,0,0,0,55,39,5,99,3,3,9,103,63,0,167
SAL50894,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,4
SAL50895,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6
SAL50896,0,0,0,0,0,0,0,4,7,131,138,14,286,12,11,25,308,214,8,536
SAL50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50898,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,0,0,9
SAL50899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,19,0,21
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50901,0,0,0,0,0,0,0,0,0,5,6,0,10,0,0,0,10,6,0,14
SAL50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50903,0,0,0,0,0,0,0,3,0,120,151,19,283,5,5,7,294,84,4,382
SAL50904,0,0,0,0,0,0,0,0,0,7,7,0,15,0,0,0,15,4,0,22
SAL50905,0,0,0,0,0,0,0,0,0,27,27,0,53,0,0,0,59,18,0,74
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50911,0,0,0,0,0,0,0,0,0,28,16,0,45,0,3,0,47,22,0,68
SAL50912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50913,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50917,0,4,0,0,0,4,6,0,6,157,106,15,278,14,9,18,299,121,5,421
SAL50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50920,0,0,0,0,0,0,0,5,5,59,52,8,114,4,0,5,114,56,3,173
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50922,4,4,0,0,0,4,0,0,3,124,103,13,241,4,8,13,256,145,7,409
SAL50923,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,4,0,6
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50925,0,0,0,0,0,0,3,0,3,36,26,5,60,9,0,10,73,78,4,154
SAL50926,0,0,0,0,0,0,4,0,3,10,4,0,10,6,0,3,16,25,0,40
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50930,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,3
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,0,0,0,0,0,0,0,0,0,102,63,10,171,0,5,4,176,58,0,232
SAL50933,0,0,0,0,0,0,0,0,0,21,9,0,32,0,0,0,31,18,0,50
SAL50934,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50938,0,0,0,0,0,5,5,3,11,23,19,9,54,0,7,7,59,38,4,97
SAL50939,0,0,0,0,0,0,0,0,3,90,86,10,179,14,14,30,208,137,0,354
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50941,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,0,5
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50943,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL50944,0,0,0,0,0,0,0,0,5,42,37,13,90,3,3,12,106,75,0,181
SAL50945,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,9
SAL50946,0,0,0,0,0,0,0,0,0,8,15,0,23,0,0,0,23,3,0,28
SAL50947,0,0,0,0,0,0,0,0,3,126,90,6,229,9,15,27,249,159,4,410
SAL50948,0,0,0,0,0,0,0,0,0,32,26,0,63,8,4,8,75,54,0,133
SAL50949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50950,0,0,0,0,0,0,0,0,0,31,9,0,41,0,0,0,41,10,0,54
SAL50951,0,3,0,0,0,3,0,0,4,32,20,0,54,0,0,6,53,11,0,73
SAL50952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50953,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,10,5,0,20
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50957,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,9,0,16
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL50960,0,3,0,0,0,3,0,0,0,101,53,5,157,4,3,8,166,62,0,223
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50963,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,3,0,0,6
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SAL50968,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL50969,0,0,0,0,0,0,0,0,0,29,34,0,64,0,0,0,64,30,0,96
SAL50970,0,0,0,0,0,4,3,0,8,83,87,7,179,18,27,38,216,206,8,426
SAL50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL50974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50975,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,7,0,6
SAL50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50980,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,12,3,0,15
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL50982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50983,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50988,0,0,0,0,0,0,0,3,3,11,19,4,40,4,0,4,41,34,5,80
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50992,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,12,9,0,24
SAL50993,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,3,0,10
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50996,0,0,0,0,0,0,0,0,0,12,4,0,15,0,0,0,16,8,0,21
SAL50997,0,0,0,0,0,0,0,0,0,8,8,0,19,0,0,3,18,15,0,33
SAL50998,0,0,0,0,0,0,5,9,8,311,239,31,584,24,29,53,632,415,14,1062
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51000,0,0,0,0,0,0,0,0,0,84,76,5,171,0,7,11,177,82,0,262
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,0,0,0,0,0,6,0,0,22,34,0,57,0,3,4,63,34,0,100
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51006,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,4
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51008,0,0,0,0,0,0,0,0,0,71,39,3,109,0,3,8,114,43,3,157
SAL51009,0,0,0,0,0,0,0,0,0,3,10,0,14,0,0,4,16,9,0,26
SAL51010,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51013,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0
SAL51014,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,26,0,36
SAL51015,0,0,0,0,0,0,0,0,3,110,77,3,187,0,3,3,197,71,0,264
SAL51016,0,0,0,0,0,0,0,0,0,54,30,5,90,3,0,3,93,37,0,136
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51021,0,0,0,0,0,0,0,0,0,116,85,8,208,10,9,11,222,88,0,313
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51024,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,3,10,9,0,15
SAL51025,0,0,0,0,0,0,0,0,0,11,14,0,21,4,0,4,26,15,0,43
SAL51026,0,0,0,0,0,0,0,0,4,37,23,7,72,3,4,0,81,50,0,130
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,0,0,0,0,0,0,0,0,0,74,59,8,139,3,4,7,151,57,0,203
SAL51031,0,0,0,0,0,0,0,0,0,22,14,7,44,4,0,3,49,33,0,78
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51036,0,0,0,0,0,0,0,0,0,69,30,6,102,0,3,3,106,47,0,158
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,0,0,0,0,0,0,0,0,11,11,0,21,0,0,0,20,13,0,32
SAL51041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL51042,0,0,0,0,0,0,0,5,5,4,10,0,13,0,0,3,13,14,5,31
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51044,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,0,0,12
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51047,0,0,0,0,0,0,0,0,0,68,40,6,112,0,6,5,116,48,0,165
SAL51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51049,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,13,0,22
SAL51050,0,0,0,0,0,0,0,0,0,8,4,4,14,0,0,0,14,4,0,16
SAL51051,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,5,0,7
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51055,0,0,0,0,0,0,0,0,0,45,38,3,85,4,4,3,92,35,0,127
SAL51056,0,0,0,0,0,0,0,0,0,19,13,0,31,3,0,3,34,22,0,55
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51061,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL51064,0,0,0,0,0,0,0,0,0,21,16,4,39,0,0,0,40,21,0,67
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51067,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,0,6
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,0,0,0,0,0,0,0,0,36,13,0,49,0,0,0,53,27,0,84
SAL51070,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,3,0,13
SAL51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51076,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,7,0,13
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51083,0,0,0,0,0,0,0,0,0,8,11,0,15,0,0,0,22,4,0,23
SAL51084,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51086,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,5
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51088,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,13,3,0,11
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51090,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51092,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,5,8,0,19
SAL51093,0,0,0,0,0,0,0,3,7,57,43,6,101,14,3,18,123,61,4,192
SAL51094,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,0,0,0,0,0,0,0,0,0,121,60,5,191,7,8,15,207,67,0,277
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51102,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51111,0,0,0,0,0,0,0,0,0,65,12,9,86,0,0,3,87,10,0,99
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51113,0,0,0,0,0,0,0,0,0,58,10,3,78,0,7,4,79,20,0,102
SAL51114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51118,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,4
SAL51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51122,3,4,0,0,0,8,0,5,9,201,146,13,363,18,25,37,398,251,3,652
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51124,0,0,0,0,0,0,0,0,3,115,79,8,204,6,12,15,221,118,4,340
SAL51125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51127,0,0,0,0,0,0,0,4,4,7,3,0,12,0,0,6,15,14,6,29
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,0,0,0,0,0,0,0,0,4,44,29,4,76,0,0,0,79,35,0,110
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51132,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,7
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51135,0,0,0,0,0,0,0,0,0,22,11,4,35,4,0,4,37,16,0,53
SAL51136,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,9,0,17
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51138,0,0,0,0,0,0,0,0,0,45,30,0,71,4,3,4,78,36,0,116
SAL51139,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,4
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51144,0,0,0,0,0,0,0,0,0,16,8,0,34,0,4,5,32,12,4,46
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51147,0,0,0,0,0,0,0,0,0,115,68,6,191,3,8,10,200,82,4,276
SAL51148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51153,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51156,0,0,0,0,0,0,0,0,0,6,11,0,14,0,0,0,21,17,0,37
SAL51157,0,0,0,0,0,0,6,3,11,92,82,9,182,10,11,19,202,147,4,354
SAL51158,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,3,11,17,0,25
SAL51159,0,0,0,0,0,0,0,0,0,9,0,0,14,0,0,0,12,7,0,24
SAL51160,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,6,0,8
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51165,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,15
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51167,0,0,0,0,0,0,0,0,0,10,15,0,27,0,5,8,28,50,4,86
SAL51168,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL51171,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL51172,0,0,0,0,0,0,0,0,0,9,9,0,19,0,0,0,19,0,0,22
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,0,0,0,0,0,0,0,0,0,32,16,6,48,0,0,0,48,23,0,70
SAL51175,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,20,8,0,25
SAL51176,0,0,0,0,0,0,0,0,0,101,50,11,160,9,5,13,172,57,0,237
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51179,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,7
SAL51180,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,0,0,6
SAL51181,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,9,10,0,19
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51184,0,0,0,0,0,0,0,0,0,31,39,5,71,5,6,10,83,58,3,141
SAL51185,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,10,10,0,17
