SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL50459,13,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,13,7,12,4,6,9,22,13,35
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7
SAL50462,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,0,0,0,0,0,0,5,8,15,4,6,6,22,20,43
SAL50463,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,5,0,0,0,8,5,14
SAL50464,1491,1372,2866,316,293,611,110,91,202,97,96,196,117,83,201,39,28,71,1750,1581,3327,13,13,24,35,6,48,12,5,23,0,0,0,2176,1909,4086,1219,1288,2508,71,67,138,3786,3556,7345,618,416,1033,5894,5340,11240
SAL50465,78,70,149,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,9,17,27,0,0,0,0,0,0,0,0,0,0,0,0,9,17,27,0,3,0,0,0,0,22,27,49,0,5,5,102,101,197
SAL50466,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,8,12,18
SAL50467,57,48,104,6,7,10,0,0,4,4,0,4,8,5,7,0,0,4,45,39,89,4,0,5,0,0,0,0,0,0,0,0,0,61,51,109,4,4,6,6,0,3,70,58,131,37,33,71,167,140,307
SAL50468,2319,2432,4750,244,252,499,40,28,63,40,39,79,36,24,65,21,14,30,1407,1365,2773,5,5,4,14,7,20,4,4,9,0,0,0,1562,1493,3052,414,434,846,40,23,61,2256,2203,4454,388,305,697,4959,4932,9895
SAL50469,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,12,10,19
SAL50470,6,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,9,0,8,5,3,9,20,22,42
SAL50471,43,42,85,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,3,3,0,0,0,10,12,19,12,15,31,67,70,136
SAL50472,2323,2379,4704,312,366,671,22,21,44,31,24,53,23,29,49,0,9,8,828,977,1803,0,3,4,7,11,21,0,0,0,0,0,0,921,1067,1987,69,76,148,34,26,58,1331,1534,2864,319,254,576,3979,4167,8142
SAL50473,1053,1122,2173,79,103,181,7,6,17,3,11,13,5,7,8,5,4,11,354,390,742,0,0,0,0,0,0,5,0,0,0,0,0,376,423,797,44,59,103,17,14,25,514,599,1114,106,89,195,1675,1812,3480
SAL50474,1368,1496,2860,77,85,164,12,12,24,8,12,21,8,5,14,3,0,4,443,465,904,0,0,0,11,11,23,8,6,12,0,0,0,489,518,1010,77,81,161,17,12,32,661,697,1361,102,65,167,2129,2261,4388
SAL50475,13,7,21,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,7,17,9,10,19,26,22,52
SAL50476,527,524,1058,99,115,212,18,25,43,20,24,48,16,30,42,8,4,8,651,753,1403,4,0,5,8,7,17,0,4,4,0,0,0,720,852,1570,81,100,183,10,22,36,913,1091,1999,113,79,200,1556,1696,3251
SAL50477,34,19,52,0,0,0,3,3,4,0,0,0,3,4,7,0,0,3,11,3,19,0,0,0,0,0,0,0,0,0,0,0,0,14,11,27,13,9,22,0,0,0,29,19,53,3,3,10,68,44,112
SAL50478,4,0,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,9,12,13,22
SAL50479,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SAL50480,33,38,73,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,15,17,28,0,0,0,0,0,0,0,0,0,0,0,0,15,17,28,0,0,0,0,0,0,19,22,41,6,4,7,61,65,125
SAL50481,134,119,253,3,0,6,0,0,0,0,0,0,4,0,4,0,0,0,22,27,53,0,0,0,0,0,0,0,0,0,0,0,0,25,31,58,0,0,0,4,0,3,34,37,67,12,7,21,184,156,338
SAL50482,6488,6669,13153,578,670,1254,67,95,162,78,85,166,73,70,146,19,16,36,2577,3020,5603,4,4,11,21,14,38,15,13,32,0,0,0,2864,3326,6188,276,343,617,98,89,188,3819,4429,8244,674,609,1284,10982,11705,22681
SAL50483,8,6,9,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,8,5,15,0,0,5,16,11,25
SAL50484,840,846,1686,107,100,209,6,12,18,16,12,25,9,3,10,0,0,0,484,509,995,0,6,4,4,9,6,0,0,0,0,0,0,516,547,1061,83,80,163,19,20,37,724,745,1470,111,93,203,1680,1681,3365
SAL50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,3,8
SAL50486,65,78,141,7,13,16,0,0,0,0,0,0,0,0,0,0,0,0,31,38,68,0,0,0,0,0,0,0,0,0,0,0,0,31,38,69,0,3,6,3,8,12,39,62,100,19,22,33,116,164,277
SAL50487,43,36,74,8,5,14,0,0,0,0,0,0,0,4,4,0,0,0,15,10,25,0,0,0,0,0,0,0,0,0,0,0,0,15,11,28,0,5,3,0,0,0,24,19,49,8,12,21,73,69,144
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
SAL50490,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50491,1294,1521,2815,238,281,521,16,14,31,10,16,30,28,28,54,12,14,18,559,729,1288,12,12,25,3,4,9,0,0,0,0,0,0,634,821,1449,48,58,114,15,12,27,942,1176,2115,145,159,298,2376,2854,5227
SAL50492,446,488,937,189,211,393,6,3,5,13,11,21,12,13,22,3,4,3,108,163,268,0,0,4,0,0,0,0,0,0,0,0,0,142,193,334,31,40,70,10,12,23,368,452,819,124,123,244,940,1062,1999
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,4,7,13,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,0,0,0,0,0,0,10,8,20,0,0,3,16,14,37
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,11,9,21
SAL50497,608,527,1142,186,186,377,23,26,57,25,13,40,25,21,48,15,11,32,239,243,486,11,0,6,6,0,7,0,0,0,0,3,4,342,334,676,63,101,161,19,9,31,613,628,1237,143,108,253,1368,1265,2633
SAL50498,13,9,24,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0,0,0,0,0,0,9,10,15,0,4,12,22,24,49
SAL50499,18,12,29,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,5,10,16,8,5,13,29,31,55
SAL50500,1462,1457,2918,159,190,349,13,15,28,13,18,37,30,22,54,0,6,6,682,751,1434,7,10,12,7,11,15,0,3,4,0,0,0,757,839,1594,49,53,110,11,14,28,976,1103,2084,163,127,291,2598,2688,5289
SAL50501,78,82,162,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,19,15,36,0,0,0,0,0,0,0,0,0,0,0,0,21,15,38,0,5,0,0,0,0,21,21,46,6,10,21,110,112,223
SAL50502,1265,1352,2618,84,90,173,8,3,8,3,10,13,7,11,18,0,14,14,424,434,858,0,0,3,3,3,6,0,0,3,0,0,0,455,475,931,80,101,188,24,22,45,648,691,1331,122,115,230,2034,2155,4186
SAL50503,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,3,4,7,0,0,0,7,6,8
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL50508,280,256,530,70,80,154,6,6,13,12,13,18,0,10,14,0,0,0,79,92,172,0,0,0,8,5,12,0,0,0,0,0,0,102,127,225,17,24,43,16,10,21,204,245,447,54,66,118,532,560,1101
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
SAL50510,2537,2608,5142,177,220,398,38,37,80,37,39,79,17,22,37,3,6,11,906,954,1861,0,4,5,7,8,14,4,0,4,0,0,0,1014,1067,2083,205,205,412,9,10,20,1407,1505,2907,80,81,162,4022,4191,8211
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,63,61,128,8,11,18,0,0,0,0,0,0,0,0,0,0,0,0,26,29,59,0,0,0,0,0,0,0,0,0,0,0,0,30,33,68,0,3,7,0,0,0,41,46,88,10,10,19,113,124,238
SAL50513,23,14,38,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,15,16,32,73,0,73,118,27,144
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL50515,11,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,8,9,16,0,0,0,18,18,32
SAL50516,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,4,13,3,0,3,0,0,0,14,4,16,0,0,0,20,3,28
SAL50517,315,305,616,22,12,34,0,0,0,0,3,0,0,0,0,0,4,4,109,116,232,0,0,0,0,0,0,0,0,0,0,0,0,112,122,237,5,7,10,0,0,5,141,142,280,31,29,58,490,472,961
SAL50518,3650,3680,7323,437,456,888,20,18,35,29,32,60,32,39,71,14,11,23,1336,1368,2700,0,6,5,5,9,19,7,3,10,0,0,0,1441,1482,2920,168,180,345,48,55,102,2084,2171,4261,408,343,747,6134,6197,12333
SAL50519,69,12,81,0,0,0,4,0,5,3,0,3,6,0,9,0,0,0,48,13,63,0,0,0,3,0,3,0,0,0,0,0,0,67,17,83,6,3,17,0,0,0,80,21,98,10,3,10,154,39,190
SAL50520,100,73,178,26,22,45,0,0,0,0,0,0,0,0,0,0,0,0,37,32,63,0,0,0,0,0,0,0,0,0,0,0,0,40,34,70,5,4,7,0,3,4,67,59,130,18,17,33,190,147,339
SAL50521,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,5,0,0,0,10,6,17,10,5,13,32,10,43
SAL50522,1784,1871,3654,303,282,583,80,102,188,81,101,182,52,59,113,28,18,45,1171,1304,2478,10,11,18,10,11,24,3,5,13,0,0,0,1442,1615,3055,346,371,711,61,55,114,2147,2314,4468,460,321,782,4397,4503,8900
SAL50523,319,269,592,22,23,47,6,6,11,3,0,5,0,3,3,0,0,0,107,125,235,0,0,0,0,0,0,0,0,0,0,0,0,116,131,252,4,3,8,3,5,10,150,166,319,75,56,130,545,492,1036
SAL50524,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,6,8
SAL50525,279,225,504,0,10,10,4,0,5,0,0,0,0,0,5,0,0,0,70,82,159,0,0,0,0,0,0,0,0,0,0,0,0,77,92,162,3,3,5,0,6,4,81,106,184,25,15,37,385,345,728
SAL50526,19,16,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,5,22,17,38
SAL50527,29,24,59,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,11,17,0,0,0,0,0,0,0,0,0,0,0,0,9,11,17,0,0,0,0,0,0,18,15,32,4,5,10,55,38,92
SAL50528,35,3,40,0,0,0,0,0,0,5,0,4,3,0,3,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,3,25,3,0,10,0,0,0,23,10,30,94,8,105,152,27,175
SAL50529,26,5,29,4,0,7,44,16,61,40,9,44,73,27,97,10,5,13,61,14,75,10,0,10,3,0,7,11,4,11,0,0,0,246,73,322,4,0,6,0,0,0,254,80,332,326,86,412,604,165,767
SAL50530,16,11,23,4,5,7,0,0,0,0,0,0,0,0,4,0,0,0,6,9,16,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,0,0,0,0,0,3,11,13,30,5,0,9,36,23,62
SAL50531,15,17,34,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,14,30,0,0,0,0,0,0,0,0,0,0,0,0,15,15,31,0,0,0,0,0,0,19,20,39,5,3,6,39,41,80
SAL50532,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,7,6,9
SAL50533,697,709,1403,14,11,26,0,3,8,14,7,19,4,0,6,0,3,4,281,283,565,0,0,0,10,7,15,0,0,0,0,0,0,307,302,609,20,12,32,3,4,7,343,334,679,53,32,81,1094,1079,2168
SAL50534,858,900,1755,193,167,365,12,14,26,17,14,27,12,11,31,4,0,7,425,477,902,8,9,11,11,16,27,0,0,4,0,0,0,487,540,1030,39,50,85,7,7,17,730,769,1495,127,117,241,1708,1786,3493
SAL50535,28,23,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,7,12,15,0,0,3,0,0,3,7,13,15,6,5,10,38,41,75
SAL50536,675,756,1427,134,152,286,14,10,27,10,4,14,13,7,19,0,6,5,363,413,771,0,3,4,4,4,9,0,0,0,0,0,0,402,443,845,41,54,92,14,7,27,586,656,1248,203,227,430,1465,1643,3110
SAL50537,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17
SAL50538,19,19,38,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,5,6,14,7,10,18,34,33,68
SAL50539,102,91,196,9,9,13,5,0,0,6,3,4,0,0,4,0,0,0,51,49,98,0,0,0,0,0,0,0,0,0,0,0,0,56,55,115,3,3,3,0,0,0,68,64,129,32,30,61,202,184,387
SAL50540,100,104,204,6,9,8,0,0,0,0,0,6,0,0,0,0,0,0,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,17,24,39,0,0,3,119,124,249
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL50542,915,900,1818,19,28,49,3,5,7,12,9,22,3,3,6,0,0,0,261,309,571,0,4,5,5,3,13,0,0,5,0,0,0,293,339,632,10,12,21,11,7,14,331,387,719,102,68,170,1342,1359,2705
SAL50543,28,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,3,15,12,25,6,3,9,40,39,80
SAL50544,9,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21
SAL50545,18,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,5,4,7,0,6,9,22,25,49
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,239,240,472,50,45,95,0,6,8,4,0,5,0,5,0,8,5,9,73,71,144,3,0,3,0,0,3,0,0,0,0,0,0,85,87,173,7,17,25,0,3,4,152,151,297,28,32,62,418,421,831
SAL50549,8,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,4,3,0,0,0,5,4,9,3,0,5,14,14,31
SAL50550,2437,2419,4857,188,181,370,12,12,27,25,25,55,18,21,37,4,3,8,956,912,1874,6,5,14,4,4,8,0,0,4,0,0,0,1027,987,2012,208,255,462,46,38,85,1464,1466,2932,282,238,522,4186,4119,8310
SAL50551,310,291,604,47,49,96,0,0,0,5,8,10,4,0,4,0,0,0,127,120,244,0,0,0,0,0,0,0,0,0,0,0,0,136,127,258,6,6,11,0,0,6,186,186,365,29,31,62,521,506,1024
SAL50552,928,991,1924,30,27,61,5,4,6,7,6,7,0,3,9,0,0,0,226,249,476,0,0,6,0,0,0,0,3,5,0,0,0,241,265,508,16,17,39,5,0,5,297,313,614,63,53,114,1291,1358,2647
SAL50553,793,826,1614,83,84,173,7,0,12,4,3,10,9,9,17,8,5,12,374,426,802,3,6,4,5,3,3,0,0,0,0,0,0,409,453,856,63,72,135,8,4,16,565,616,1180,72,59,131,1430,1498,2926
SAL50554,18,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,6,0,12,25,21,45
SAL50555,7,7,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,6,0,0,0,8,9,17
SAL50556,402,423,823,148,134,278,5,12,24,5,13,15,3,9,9,8,0,4,254,267,522,0,0,0,6,0,3,4,4,0,0,0,0,281,302,586,312,339,652,15,23,34,755,796,1549,64,69,137,1220,1289,2509
SAL50557,222,235,454,38,37,81,0,6,10,0,0,6,4,0,9,0,0,0,140,151,286,0,0,4,9,8,18,0,0,0,6,4,3,152,173,330,6,9,13,5,0,4,203,222,426,18,22,43,444,477,924
SAL50558,30,31,60,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,17,15,33,0,0,0,0,0,0,0,0,0,0,0,0,17,15,33,0,0,0,0,0,0,19,16,40,3,0,3,59,45,100
SAL50559,37,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,11,9,19,0,0,0,0,0,0,11,9,19,3,0,0,50,41,90
SAL50560,11,8,22,4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,8,8,18,3,0,4,21,20,36
SAL50561,414,390,803,10,12,23,0,0,5,0,0,0,0,0,0,0,0,0,193,188,386,0,0,3,0,0,0,0,0,0,0,0,0,199,192,390,9,13,19,0,5,8,218,220,432,34,29,65,655,644,1299
SAL50562,119,116,238,61,60,118,0,3,3,0,0,0,0,0,0,0,0,0,24,23,47,5,0,5,0,4,7,0,0,0,0,0,0,30,23,56,4,10,19,0,0,3,90,103,195,39,38,81,257,259,513
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,3,5,5
SAL50564,152,149,298,36,28,61,0,3,3,0,0,0,0,0,0,3,3,7,40,35,78,0,0,0,0,0,0,0,0,0,0,0,0,50,44,92,10,15,20,4,6,7,98,86,183,22,25,49,273,257,533
SAL50565,6,9,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,10,3,15,0,0,0,23,12,30
SAL50566,1151,1164,2312,299,318,624,38,46,88,31,41,69,24,25,53,13,8,24,698,803,1499,6,8,9,11,17,30,0,3,3,0,0,0,826,947,1773,67,70,139,25,19,47,1221,1366,2591,178,125,308,2548,2660,5209
SAL50567,69,82,150,7,16,22,0,0,0,0,0,0,0,0,0,0,0,0,26,26,49,0,0,3,0,0,0,3,3,3,0,0,0,27,28,55,3,3,6,0,0,0,42,45,85,7,8,10,117,134,250
SAL50568,16,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,4,4,0,3,21,12,31
SAL50569,153,151,305,20,23,39,0,0,0,0,0,0,0,0,0,0,0,0,32,30,60,0,0,0,0,0,0,0,0,0,0,0,0,29,30,62,4,0,4,0,0,0,53,54,102,43,34,83,243,244,485
SAL50570,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,15
SAL50571,1097,1137,2236,87,80,165,11,8,14,15,16,28,7,9,18,0,3,5,266,287,550,0,0,0,11,3,11,0,0,4,0,0,0,308,319,633,36,34,71,10,5,13,440,440,881,51,43,94,1584,1623,3206
SAL50572,11,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,17,33
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
