SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL50486,88,136,224,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,15,17,29,0,0,0,0,0,0,0,0,0,0,0,0,15,16,31,0,0,0,0,5,5,15,21,36,15,7,17,116,166,285
SAL50487,55,56,115,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,9,9,13,8,7,12,73,72,142
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
SAL50490,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50491,1989,2371,4357,99,110,214,8,6,10,5,7,14,0,10,12,0,0,0,205,269,469,4,4,10,0,0,3,0,0,0,0,0,0,223,299,522,13,10,18,0,4,4,336,423,762,141,131,270,2464,2922,5389
SAL50492,694,814,1507,83,100,180,6,0,4,11,4,15,7,4,4,5,5,7,55,41,98,0,0,0,0,0,0,0,0,0,0,0,0,75,55,127,3,6,7,0,4,6,161,162,325,120,117,231,975,1095,2069
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,7,3,6,0,0,3,16,14,37
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,9,21
SAL50497,973,890,1863,124,130,251,13,12,32,9,4,11,15,13,26,6,4,13,121,138,258,0,0,0,4,3,9,0,0,0,0,0,0,159,179,342,18,16,35,13,7,20,310,338,647,152,103,254,1440,1326,2762
SAL50498,17,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,8,4,10,0,4,12,24,20,47
SAL50499,21,22,39,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,5,13,29,31,55
SAL50500,2174,2229,4402,84,86,175,3,6,10,7,11,21,8,7,14,0,4,3,245,290,535,0,0,0,3,0,4,0,3,4,0,0,0,266,323,589,22,16,37,5,5,11,376,432,804,161,119,282,2713,2779,5490
SAL50501,93,98,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16,0,0,0,0,0,0,12,7,21,6,10,23,113,117,233
SAL50502,1822,1922,3747,33,47,78,0,0,3,5,3,8,0,5,6,0,0,6,152,172,326,0,0,0,0,0,4,0,0,0,0,0,0,164,188,351,13,6,15,5,7,16,212,250,459,105,89,190,2140,2255,4394
SAL50503,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL50508,395,416,815,43,40,86,8,3,12,0,5,4,6,7,10,0,0,0,49,56,104,0,0,0,0,7,8,0,0,0,0,0,0,66,74,141,3,5,4,0,0,4,116,121,235,54,66,115,561,599,1164
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
SAL50510,3600,3711,7311,79,74,149,16,16,31,19,11,30,19,15,35,0,4,6,323,371,692,0,4,5,0,0,0,0,0,0,0,0,0,380,422,799,68,51,116,3,0,8,525,551,1078,81,87,168,4204,4349,8551
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,97,99,199,4,4,9,0,0,0,0,0,0,0,0,0,0,0,4,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,11,17,26,0,0,0,0,0,0,15,19,34,8,11,15,119,132,246
SAL50513,32,25,63,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,9,4,10,71,0,71,116,29,145
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL50515,18,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,32
SAL50516,13,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,12,0,10,0,0,0,20,3,28
SAL50517,448,425,868,5,3,10,0,0,0,4,5,3,0,0,0,0,0,0,26,37,68,0,0,0,0,0,0,0,0,0,0,0,0,31,43,72,0,0,0,4,0,4,37,47,81,35,30,64,517,495,1013
SAL50518,5361,5421,10779,135,159,299,14,8,18,7,16,19,11,7,22,0,4,4,521,532,1056,0,0,0,6,3,11,0,5,5,0,0,0,561,568,1124,29,27,59,18,22,47,744,782,1525,370,311,683,6477,6513,12987
SAL50519,106,31,136,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,27,7,33,0,0,0,0,0,0,0,0,0,0,0,0,37,6,48,0,0,0,0,0,0,42,6,48,4,0,4,154,39,190
SAL50520,154,110,269,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,15,20,35,0,0,0,0,0,0,0,0,0,0,0,0,17,20,38,0,0,0,0,0,0,22,26,49,17,17,33,198,156,348
SAL50521,14,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,8,0,8,10,5,13,32,10,43
SAL50522,3195,3342,6534,165,186,354,56,46,103,45,48,89,29,42,69,10,9,25,459,519,983,4,9,12,3,8,13,5,6,15,0,0,0,621,690,1304,87,88,177,23,20,42,892,984,1875,450,311,764,4536,4638,9178
SAL50523,433,377,816,5,8,14,0,0,0,4,0,5,0,3,5,0,0,0,36,52,86,0,0,0,0,0,3,0,0,0,0,0,0,42,59,98,5,0,8,0,0,0,50,71,122,69,49,122,554,501,1056
SAL50524,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8
SAL50525,327,283,606,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,41,49,90,0,0,0,0,0,0,0,0,0,0,0,0,40,53,95,4,4,4,0,4,3,45,65,110,26,16,43,396,360,764
SAL50526,20,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,18,44
SAL50527,48,37,88,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,6,7,3,11,59,44,104
SAL50528,47,3,49,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,0,4,4,0,0,0,9,3,20,95,8,107,152,27,175
SAL50529,140,25,167,6,0,6,13,7,22,69,25,98,8,4,18,0,3,3,20,9,29,0,0,0,3,0,6,4,3,8,0,0,0,126,60,184,5,0,5,0,0,0,136,60,196,323,83,408,604,165,772
SAL50530,27,19,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,10,0,0,0,0,0,3,0,0,0,0,0,0,6,8,13,0,0,0,0,0,0,6,8,13,4,0,6,40,24,62
SAL50531,33,30,67,0,4,8,0,0,0,0,3,3,0,0,0,0,0,0,3,7,7,0,0,0,5,0,5,0,0,0,0,0,0,7,7,11,0,0,0,0,0,0,8,6,20,5,0,4,44,40,86
SAL50532,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9
SAL50533,936,935,1870,11,5,14,0,4,4,5,7,14,0,0,3,0,0,3,110,113,229,0,0,0,4,10,8,0,0,0,0,0,0,127,134,255,6,11,15,0,0,0,138,149,289,50,31,81,1125,1114,2236
SAL50534,1353,1413,2771,71,72,142,7,8,12,10,7,13,5,8,16,0,3,10,153,183,336,4,0,7,6,3,4,0,0,0,0,0,0,181,213,394,17,14,32,10,0,12,281,301,583,119,126,244,1757,1839,3599
SAL50535,33,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,6,5,6,5,10,38,41,80
SAL50536,1076,1208,2285,59,74,136,7,10,19,4,3,8,4,0,0,0,8,9,175,193,369,0,0,0,3,3,4,0,0,0,0,0,0,195,216,410,14,11,23,4,3,5,272,305,571,174,196,365,1516,1710,3227
SAL50537,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17
SAL50538,21,20,45,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,4,12,11,15,21,38,36,80
SAL50539,156,137,291,9,7,14,0,0,0,0,0,3,0,0,0,0,0,0,17,18,30,0,0,0,0,0,0,0,0,0,0,0,0,17,18,41,0,0,3,0,0,0,27,22,51,25,32,59,209,196,408
SAL50540,111,114,220,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,6,17,25,0,0,0,0,0,3,0,0,0,0,0,0,9,19,28,0,0,0,0,0,0,12,20,37,4,3,7,128,137,261
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL50542,1160,1194,2357,11,13,28,0,0,0,6,4,6,0,0,0,0,0,0,103,113,214,0,0,0,5,6,4,0,0,0,0,0,0,108,125,226,3,8,14,0,0,6,125,147,268,102,64,167,1391,1410,2793
SAL50543,34,33,68,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,9,13,6,3,9,43,40,81
SAL50544,9,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21
SAL50545,26,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,26,27,49
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,336,347,681,27,26,52,0,0,0,6,4,7,0,0,0,3,3,5,32,34,67,0,0,0,0,0,0,0,0,0,0,0,0,45,45,87,3,0,3,0,0,0,73,70,148,31,36,65,442,445,894
SAL50549,8,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,14,14,31
SAL50550,3646,3647,7300,51,57,103,8,5,12,14,7,25,7,8,9,0,4,6,378,365,751,5,4,7,0,0,3,0,0,0,0,0,0,409,399,805,28,35,65,16,7,25,497,496,990,268,235,498,4409,4380,8796
SAL50551,447,435,880,14,16,29,0,0,4,0,0,0,4,0,4,0,0,0,44,43,82,0,0,0,0,0,0,0,0,0,0,0,0,46,44,95,0,0,0,0,0,0,66,58,125,32,31,62,546,523,1074
SAL50552,1182,1232,2409,15,12,25,0,0,3,0,8,7,0,0,5,0,0,0,84,101,186,0,0,6,4,0,4,0,0,0,0,0,0,92,111,202,3,6,10,0,0,0,110,127,236,67,52,118,1351,1407,2754
SAL50553,1198,1262,2465,45,48,89,3,3,11,0,0,4,0,0,0,0,0,0,182,198,381,0,0,0,0,0,0,0,0,0,0,0,0,192,202,396,12,11,21,4,4,6,249,262,509,62,61,119,1505,1588,3097
SAL50554,22,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,6,0,12,25,22,47
SAL50555,10,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,11,26
SAL50556,1002,1027,2030,59,59,113,5,13,17,5,0,12,3,4,6,0,0,0,125,128,250,0,5,4,0,0,0,0,0,0,0,0,0,140,151,294,7,22,28,0,8,10,205,237,442,55,61,124,1269,1331,2597
SAL50557,391,394,794,18,22,35,0,0,0,3,0,5,0,0,3,0,0,0,49,52,103,0,0,0,0,6,5,0,0,0,0,0,0,51,64,113,3,3,5,0,0,0,69,87,160,18,27,43,487,506,989
SAL50558,36,43,85,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,5,19,0,0,0,0,0,0,0,0,0,0,0,0,12,5,19,0,0,0,0,0,0,17,5,19,3,0,3,59,50,106
SAL50559,46,36,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,6,3,0,0,52,42,97
SAL50560,16,13,28,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,4,21,20,36
SAL50561,553,530,1085,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,81,87,165,0,0,3,0,0,0,0,0,0,0,0,0,86,87,171,5,5,4,0,0,0,95,95,184,39,37,71,682,654,1338
SAL50562,200,204,405,13,16,33,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,0,0,4,0,0,0,27,25,47,33,33,70,259,261,522
SAL50563,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,5,5
SAL50564,226,218,444,16,7,31,0,3,3,0,0,0,0,0,0,0,0,0,22,18,37,0,0,0,0,0,0,0,0,0,0,0,0,19,16,39,0,0,0,0,0,0,42,30,71,23,28,49,289,274,564
SAL50565,14,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,9,0,9,23,12,30
SAL50566,2214,2257,4472,97,113,213,14,17,28,10,11,25,10,8,16,12,5,12,214,262,482,5,5,12,3,0,3,3,0,0,0,0,0,268,308,579,13,14,21,3,4,3,378,439,818,171,124,293,2766,2822,5592
SAL50567,105,118,223,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,4,6,16,0,0,0,0,0,0,0,0,0,0,0,0,8,14,17,0,0,0,0,0,0,6,8,19,3,7,12,122,134,255
SAL50568,19,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,4,0,3,21,14,29
SAL50569,196,198,388,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,7,13,25,0,0,0,0,0,0,0,0,0,0,0,0,8,13,23,0,0,0,0,0,0,18,20,37,43,41,78,252,250,508
SAL50570,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,15
SAL50571,1446,1485,2929,28,23,60,5,3,6,7,6,17,0,0,0,4,3,8,76,87,161,0,0,0,0,0,3,0,0,0,0,0,0,91,101,195,12,9,22,3,0,5,134,146,284,50,46,94,1632,1675,3306
SAL50572,13,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,20,14,35
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,8375,8518,16891,223,250,476,20,12,28,19,6,25,20,27,46,6,15,24,870,898,1764,3,0,4,5,7,12,0,5,8,0,0,0,949,967,1913,47,79,131,27,22,49,1246,1316,2564,724,726,1448,10342,10558,20905
SAL50575,103,81,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,7,6,17,0,0,3,0,0,0,6,14,21,20,9,22,128,106,236
SAL50576,9,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,0,0,0,9,0,7,10,4,12,22,13,38
SAL50577,58,49,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,55,54,111
SAL50578,69,66,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,6,5,11,7,8,14,80,83,158
SAL50579,137,113,248,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,6,19,0,0,0,0,0,0,0,0,0,0,0,0,8,6,19,0,0,0,0,0,0,11,16,25,6,4,15,151,133,289
SAL50580,26,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,3,32,25,56
SAL50581,29,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,57
SAL50582,152,141,298,10,12,20,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,0,0,0,0,0,0,18,13,36,15,15,31,189,179,366
SAL50583,3694,4209,7904,82,102,180,6,10,17,15,15,28,7,16,30,4,4,6,415,460,873,9,3,10,4,8,10,0,0,4,0,0,0,462,517,976,13,25,33,31,25,58,588,666,1251,301,318,620,4583,5194,9775
SAL50584,23,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7,3,5,0,5,0,25,19,46
SAL50585,1052,1117,2175,19,17,33,0,0,0,0,0,0,3,5,8,3,4,6,116,111,224,0,0,0,0,0,0,0,0,0,0,0,0,119,113,230,11,9,16,3,6,8,150,140,296,96,88,184,1304,1343,2646
SAL50586,135,133,263,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,9,9,24,0,0,0,0,0,0,0,0,0,0,0,0,12,16,27,0,0,0,0,0,0,18,23,35,19,21,42,173,169,342
SAL50587,4193,4229,8421,55,55,112,7,11,15,15,12,24,8,18,26,0,0,0,333,349,678,0,0,0,4,4,3,0,0,3,0,0,0,360,388,747,22,20,40,4,5,8,445,466,915,202,169,375,4840,4869,9708
SAL50588,6,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,12,23
SAL50589,27,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,5,3,3,0,0,0,29,25,53
SAL50590,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL50591,62,73,139,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,3,11,0,3,4,68,78,153
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,48,48,97,8,9,15,0,0,0,0,0,0,0,0,0,0,0,0,5,15,23,0,0,0,0,0,0,0,0,0,0,0,0,13,13,24,0,0,0,0,0,0,19,25,46,13,6,20,82,76,158
SAL50594,820,828,1647,18,17,33,0,0,0,0,3,3,4,0,0,0,0,0,120,116,235,0,0,0,3,0,3,0,0,0,0,0,0,128,122,251,8,4,13,0,0,0,149,144,292,52,35,83,1022,1004,2025
SAL50595,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5
SAL50596,10,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,16,27
SAL50597,17,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,40
SAL50598,33,34,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,4,7,44,36,83
SAL50599,2242,2386,4626,34,29,66,4,3,10,0,6,8,3,7,18,0,0,0,190,176,369,0,0,0,0,0,5,0,4,0,0,0,0,212,207,415,14,18,33,0,0,0,260,255,516,86,97,184,2590,2739,5332
SAL50600,22,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,7,0,6,4,4,5,32,25,55
SAL50601,29,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,7,0,0,4,24,27,55
