SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL50603,54,240,73,123,13,554,50,32,247,139,226,22,721,0,0,13,12,19,0,49,4,3,9,43,116,8,188,6,0,22,26,86,32,167,224,144,921,776,2085,178,4332
SAL50604,0,0,0,5,0,10,0,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,4,0,3,4,0,7,7,56,9,78
SAL50605,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,13
SAL50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,3,6
SAL50607,42,110,31,41,6,262,33,20,131,71,41,5,306,0,0,12,6,11,0,27,5,5,23,19,51,0,99,6,0,35,16,38,7,92,149,110,645,343,648,50,1943
SAL50608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,4,37
SAL50609,73,189,55,60,6,478,109,54,316,116,149,22,778,9,5,44,11,24,7,97,4,6,21,29,100,4,168,10,0,46,31,76,29,196,405,219,1252,613,1356,158,4009
SAL50610,29,115,36,58,3,293,55,47,241,84,117,8,549,0,0,9,9,17,3,33,4,0,18,19,72,6,123,15,4,48,29,46,4,140,293,128,950,476,1089,95,3021
SAL50611,19,44,4,23,0,116,12,13,47,15,15,4,105,0,0,4,0,0,0,8,0,0,5,8,34,0,46,0,0,4,0,16,3,28,76,39,205,128,454,25,925
SAL50612,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,32
SAL50613,60,210,47,72,0,456,152,64,395,132,157,23,919,3,0,17,12,12,0,51,15,3,21,20,92,9,161,19,4,69,46,46,17,197,679,197,1679,798,1266,132,4754
SAL50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,16
SAL50615,13,35,12,20,0,77,6,10,31,17,41,0,103,0,0,0,0,6,0,11,0,0,3,0,29,0,33,0,0,8,3,15,3,30,22,28,222,123,462,70,927
SAL50616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,17,0,4,0,25,6,0,5,4,10,0,28,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,5,12,3,41,23,64,12,150
SAL50619,9,26,8,24,0,80,24,15,94,47,41,8,222,0,0,5,0,4,0,11,0,0,3,4,32,0,38,0,0,9,4,30,9,56,73,28,258,180,366,34,942
SAL50620,0,10,0,6,0,29,3,0,8,0,12,4,30,0,0,0,0,3,0,7,0,0,4,0,15,0,21,0,0,0,0,10,4,16,15,8,64,26,137,15,268
SAL50621,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,0,22
SAL50622,42,124,30,72,3,298,21,29,154,66,92,12,381,0,0,18,7,11,4,34,8,0,17,23,90,4,143,0,3,15,11,52,7,94,128,103,635,405,1133,84,2484
SAL50623,23,72,28,30,10,169,7,12,54,37,49,8,177,0,6,6,0,10,0,19,3,0,0,8,44,5,58,0,0,9,9,24,10,52,62,77,318,253,652,51,1414
SAL50624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SAL50625,15,28,9,33,0,95,6,5,35,21,30,4,96,0,0,3,0,6,3,12,3,0,4,5,31,0,44,4,0,10,0,23,0,37,21,31,161,133,392,37,775
SAL50626,0,0,0,0,0,0,0,0,7,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,6,24,3,63
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50628,7,11,4,8,0,37,0,0,18,13,14,0,53,0,0,3,0,6,0,6,0,0,0,5,28,0,32,0,0,6,4,9,6,26,19,15,86,85,231,19,450
SAL50629,0,6,0,6,0,15,0,0,3,6,3,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,11,12,3,29,20,76,14,154
SAL50630,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,27
SAL50631,0,0,0,0,0,5,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,7,16,0,40
SAL50632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50633,49,136,54,100,4,362,24,28,181,110,183,14,543,0,0,13,6,39,6,56,3,3,13,32,146,11,207,9,0,21,21,101,17,165,111,116,733,594,2071,145,3769
SAL50634,0,0,0,0,0,6,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,11,35,0,66
SAL50635,9,37,9,7,0,102,37,11,83,22,14,7,171,0,0,16,4,3,0,31,4,0,8,13,14,0,40,12,5,21,7,9,9,59,224,68,518,162,201,21,1196
SAL50636,9,54,18,38,0,144,16,11,89,70,75,13,276,0,0,3,0,9,0,18,0,0,9,15,51,0,73,0,3,12,10,25,13,58,72,34,334,283,727,62,1515
SAL50637,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,23,0,38
SAL50638,84,253,69,73,11,576,85,41,307,124,99,18,686,0,0,32,13,17,0,67,0,4,29,23,71,8,130,16,3,59,22,45,7,153,473,251,1621,710,1139,122,4321
SAL50639,0,9,7,10,3,34,0,0,10,14,34,4,60,0,0,0,0,3,0,4,0,0,0,5,14,0,14,0,0,6,0,9,0,17,7,0,47,58,271,20,401
SAL50640,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,18
SAL50641,46,106,27,24,0,277,43,27,111,36,41,8,267,13,5,23,6,8,0,53,9,0,13,9,27,0,50,11,0,16,9,22,8,61,233,121,578,223,392,39,1583
SAL50642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,14
SAL50643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,11
SAL50644,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,17,5,32
SAL50645,39,135,38,60,5,298,38,26,168,75,105,7,422,0,0,9,6,19,0,37,3,0,13,19,91,0,131,3,0,25,15,51,10,109,161,112,716,428,1096,69,2583
SAL50646,0,0,0,4,0,0,0,0,0,9,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,27,3,47
SAL50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,12
SAL50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL50650,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,17
SAL50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,10
SAL50653,0,0,4,3,0,8,0,0,3,0,4,4,12,0,0,0,0,0,5,5,0,0,0,0,4,0,3,0,0,4,0,0,0,7,0,6,23,19,48,8,96
SAL50654,0,13,5,6,0,21,0,0,6,3,0,5,19,0,0,0,0,0,0,5,0,0,0,0,4,0,11,0,0,0,5,7,6,10,15,9,61,51,130,17,277
SAL50655,0,5,0,0,0,12,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,6,36
SAL50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50657,3,20,6,5,0,39,5,0,22,3,5,0,41,0,0,6,0,0,0,6,0,0,0,5,9,0,19,0,0,0,3,0,0,5,35,5,102,42,90,9,290
SAL50658,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,9,17,5,36
SAL50659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,13
SAL50660,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL50661,22,92,50,96,5,302,32,28,148,95,132,15,450,0,0,14,4,15,0,42,11,5,15,24,96,4,148,4,0,31,22,60,25,138,154,82,611,479,1293,124,2743
SAL50662,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,22,17,32,4,86
SAL50663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5
SAL50664,26,126,42,47,6,303,44,20,150,58,68,13,353,0,0,5,8,8,0,28,3,0,15,19,48,0,85,11,3,29,23,30,8,99,219,107,781,446,708,78,2336
SAL50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7
SAL50666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
SAL50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50668,46,132,28,33,9,297,73,26,171,53,48,11,376,4,4,31,10,8,0,60,5,3,26,17,40,6,93,9,4,24,9,13,8,57,399,187,1106,368,456,67,2586
SAL50669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SAL50670,83,203,52,53,6,479,131,53,362,94,97,16,745,0,4,31,7,21,0,67,11,5,35,29,86,9,167,19,5,46,22,31,19,144,497,242,1706,616,1052,125,4236
SAL50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SAL50672,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,0,23
SAL50673,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,9
SAL50674,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,10,4,14
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9,0,14
SAL50677,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,21
SAL50678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,17
SAL50679,0,0,0,0,0,3,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,6,16,5,32
SAL50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL50681,0,0,0,7,0,11,0,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,3,0,3,3,4,22,15,48,3,86
SAL50682,23,53,8,17,3,133,18,7,70,27,33,0,163,0,0,0,0,4,0,11,9,0,4,11,20,3,46,0,3,16,9,23,0,58,85,54,298,173,320,27,965
SAL50683,15,66,18,47,4,167,21,15,55,35,56,6,184,0,0,3,4,5,0,12,0,0,3,6,46,4,70,4,0,0,7,22,0,37,72,48,282,227,670,56,1345
SAL50684,0,3,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,12,8,27,4,47
SAL50685,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,3,7,0,14
SAL50686,3,15,5,3,0,34,0,11,15,14,18,0,62,0,0,0,0,0,0,3,0,0,0,0,9,0,15,0,0,0,9,11,3,29,12,21,80,65,198,26,404
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50688,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,17,3,37
SAL50689,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,4,21
SAL50690,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,9
SAL50691,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,13,37,5,71
SAL50692,3,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,18,11,43,10,83
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4
SAL50694,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,6,0,22
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,15
SAL50696,21,69,30,25,11,173,18,5,104,70,69,8,281,0,0,4,0,6,0,8,0,0,8,14,60,4,81,0,0,4,6,22,12,53,103,55,409,339,685,67,1658
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,5,14,0,35
SAL50698,0,0,0,3,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,5,0,18,8,15,0,41
SAL50699,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17
SAL50700,4,33,7,5,0,72,20,7,45,20,12,0,109,4,0,9,3,0,0,14,0,0,3,0,10,0,16,0,0,0,0,3,0,12,110,35,250,63,82,6,534
SAL50701,62,175,54,58,5,439,62,21,248,129,142,19,613,0,3,14,6,14,5,40,11,3,32,36,78,0,164,8,7,32,14,70,27,150,331,155,1030,608,1225,113,3465
SAL50702,41,110,22,16,3,250,88,28,200,54,45,6,427,5,4,26,10,12,0,50,9,0,10,24,46,11,95,12,5,31,6,19,4,76,413,154,982,381,480,57,2469
SAL50703,0,0,0,5,0,12,3,0,0,3,4,0,11,0,0,3,0,0,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,9,10,0,7,13,57,5,96
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50705,8,26,5,7,0,58,0,0,15,13,13,3,48,0,0,0,5,0,0,10,0,0,0,4,13,0,21,0,0,4,4,21,0,30,14,18,91,87,278,24,516
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,15
SAL50707,35,153,48,52,9,372,35,26,136,78,80,13,363,6,0,5,7,11,3,36,7,5,14,18,60,0,100,4,0,17,15,37,8,78,220,121,742,437,813,85,2412
SAL50708,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,20,0,45
SAL50709,7,15,7,13,0,40,3,0,7,5,11,4,25,3,0,0,0,3,0,12,0,0,0,4,11,0,13,0,0,0,0,11,5,21,10,11,53,50,187,25,343
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,3,22,9,7,0,45,5,3,34,10,8,0,56,0,0,0,0,0,0,0,0,0,5,0,9,0,12,0,0,0,0,9,0,8,23,11,110,55,88,9,292
SAL50712,20,64,12,26,0,132,24,10,71,37,42,6,183,0,0,3,5,5,0,13,0,0,3,10,41,0,55,0,0,3,4,23,16,54,97,38,341,168,620,74,1335
SAL50713,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,16,0,37
SAL50714,40,126,31,37,11,307,43,13,147,58,43,10,307,0,4,14,6,8,0,28,3,3,18,18,35,0,72,7,0,22,16,30,0,74,222,108,673,354,545,64,1965
SAL50715,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,7,3,21
SAL50716,0,5,0,0,0,7,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,3,34
SAL50717,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,5,0,5,3,0,12,13,89,7,123
SAL50718,0,12,3,11,0,42,3,0,6,3,4,5,21,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,7,5,17,9,8,44,37,248,28,374
SAL50719,6,13,0,5,0,25,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,32,15,69,3,141
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,0,0,0,4,0,0,5,3,9,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,13,35,7,59
SAL50723,0,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,15
SAL50724,8,23,5,7,0,72,26,7,29,16,12,0,86,5,0,3,3,3,0,14,4,0,6,0,5,0,10,0,0,8,9,10,5,33,118,26,236,101,138,28,654
SAL50725,61,210,48,56,9,479,99,47,250,90,104,21,605,0,4,18,11,14,0,51,7,6,20,16,91,4,147,18,5,55,19,42,20,154,444,201,1312,515,967,118,3555
SAL50726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,17
SAL50727,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12,0,25
SAL50728,3,14,4,0,0,28,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,11,8,43,19,43,3,116
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11
SAL50730,0,3,0,5,0,9,0,0,4,3,6,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,10,44,7,65
SAL50731,13,20,11,23,0,73,6,3,25,26,30,3,95,0,0,0,0,10,0,17,0,0,0,4,28,6,40,0,0,0,6,19,0,32,22,24,90,128,382,28,677
SAL50732,9,3,0,4,0,22,0,0,10,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,8,0,9,0,0,3,0,6,0,6,9,12,37,15,70,0,139
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50734,0,0,3,0,0,8,0,0,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,6,14,26,0,54
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,11
SAL50736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,10,3,24
SAL50737,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,3,0,14,6,27,0,52
SAL50738,0,0,0,0,0,7,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,8,17,32,4,60
SAL50739,0,5,0,0,0,12,0,0,4,0,7,0,12,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,0,0,0,4,0,4,9,3,24,23,48,3,114
SAL50740,82,217,46,51,9,502,117,51,294,60,62,10,583,7,4,26,8,15,0,57,12,6,28,22,61,6,130,6,3,60,24,29,0,123,501,262,1614,520,770,95,3755
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,15,42,13,31,3,114,8,7,45,27,36,5,127,0,0,0,0,0,0,5,0,0,0,4,37,0,47,0,0,0,0,19,11,34,27,23,146,87,435,59,780
SAL50743,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,14,0,23
SAL50744,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,11
SAL50745,5,20,0,8,0,38,4,0,25,7,22,0,58,0,0,0,0,0,0,0,0,0,0,4,10,0,15,0,0,0,4,7,4,15,9,10,84,50,223,14,383
SAL50746,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,7,0,19
SAL50747,0,3,3,5,0,21,5,0,11,7,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,28,17,88,10,154
SAL50748,38,143,49,78,8,346,32,19,154,109,178,22,521,4,0,10,7,22,0,49,6,4,24,15,116,8,169,4,3,13,22,80,33,162,160,114,627,477,1502,147,3022
SAL50749,4,12,3,6,0,30,3,0,5,12,12,0,32,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,11,0,15,9,7,37,43,119,16,228
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,12
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50752,38,125,21,28,0,270,66,19,179,27,30,7,329,3,0,18,4,9,0,39,5,0,20,3,23,0,51,12,6,26,8,5,8,63,304,134,935,222,318,42,1959
SAL50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,0,8,9,16,0,37
SAL50754,8,28,22,32,5,111,21,3,96,51,65,11,248,0,0,13,4,11,0,23,3,0,7,16,53,0,86,17,3,14,15,37,15,91,129,42,363,298,655,61,1558
