POW_LGA_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
LGA53360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,4,8,0,0,4,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,12,0,6,30,13,7,0,0,12,14,59,0,0,110,11,0,3,4,10,0,14,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,3,0,0,4,0,26,7,0,6,0,8,5,6,0,0,28,18,0,0,3,0,4,3,6,0,35,9,0,0,0,3,3,0,0,0,22
LGA53430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,14,22,4,0,7,10,9,8,0,0,62,27,10,10,9,37,22,8,0,0,114,149,33,58,71,153,177,104,3,3,766,13,3,4,5,8,14,6,0,0,49,117,19,33,46,87,94,55,0,7,470,67,10,15,14,45,38,21,0,0,214,202,42,41,83,153,118,102,0,12,750,163,44,72,123,268,306,373,3,19,1369,214,59,55,81,163,137,70,4,6,787,25,3,3,10,17,11,5,0,0,73,32,5,10,9,13,9,8,0,0,99,51,9,12,8,16,21,4,0,0,121,178,52,37,78,123,96,64,6,5,641,52,13,11,16,45,53,58,0,3,252,184,39,59,48,104,84,28,0,5,557,302,68,65,83,131,130,55,3,9,836
LGA53570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,6,0,12,63,10,17,35,38,60,204,71,19,520,10,0,0,0,6,0,0,0,0,20,6,0,0,4,9,8,14,0,0,43,0,0,0,0,0,0,0,0,0,5,9,5,0,8,10,8,0,0,3,37,6,0,0,0,3,4,0,0,0,10,16,0,0,0,6,6,3,0,0,30,13,0,3,5,8,0,9,0,0,35,8,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,0,18,7,0,0,0,0,0,10,3,0,18,9,0,0,3,6,0,0,0,0,22,11,0,0,0,4,3,0,0,0,25
LGA53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,3,3,7,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,11,7,0,0,0,3,4,0,0,0,14
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA53780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,7,15,0,5,0,7,0,6,0,4,38,49,13,12,29,53,55,18,0,0,240,169,35,35,44,151,116,76,0,8,627,6,5,5,8,18,8,4,0,0,46,269,57,65,99,256,244,79,3,12,1087,67,6,16,21,63,59,25,0,0,265,276,63,83,135,269,257,178,3,15,1272,72,17,32,56,321,221,161,0,12,897,162,36,52,68,232,169,124,0,9,849,6,0,0,0,13,15,12,0,0,50,40,10,15,6,24,13,8,0,0,111,68,8,6,18,40,29,8,0,0,181,119,37,47,74,140,119,65,0,3,604,89,14,20,29,72,78,75,0,6,382,274,59,73,74,163,117,50,0,8,821,495,86,117,185,285,181,77,0,9,1436
LGA53800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,6,8,7,11,4,19,6,3,89,18,3,3,11,18,16,8,0,0,77,28,5,6,4,7,11,8,0,0,69,11,0,0,6,9,3,0,0,0,33,44,7,8,18,42,21,18,5,6,168,21,0,4,3,8,13,3,0,0,62,92,7,25,24,60,77,22,0,3,311,36,10,5,21,76,87,61,0,8,305,75,7,12,21,39,54,4,0,4,214,6,0,0,4,0,0,3,0,0,14,16,0,0,0,9,5,0,0,0,32,5,0,0,0,5,4,5,0,0,23,37,10,8,11,29,29,15,0,0,143,21,6,5,7,8,23,5,0,0,84,69,11,17,20,64,45,6,0,3,232,127,17,32,42,96,41,24,0,6,372
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,4,9,11,8,7,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,4,5,0,19,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,14,3,0,0,0,5,4,0,0,0,19,13,3,5,0,9,8,4,0,0,36
LGA53990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,26,3,0,9,14,25,72,19,40,205,36,6,9,17,46,21,12,0,0,152,52,5,10,31,67,149,186,6,0,500,8,0,3,0,11,4,0,0,0,27,110,16,36,42,60,53,14,0,0,330,0,0,0,0,6,5,7,0,0,17,36,0,6,7,25,24,15,0,0,113,15,3,6,6,29,33,22,0,0,105,12,0,0,3,15,8,3,0,0,43,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,26,0,0,5,14,3,7,0,0,61,15,0,7,0,4,4,8,0,0,39,22,0,11,5,13,7,0,0,0,62,105,7,14,24,38,27,14,0,3,235
LGA54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,3,0,0,0,4,3,6,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,11,3,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,11,9,3,0,4,9,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,0,14
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,0,3,0,0,0,0,3
LGA54170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,4,0,0,0,3,18,10,0,3,3,8,0,4,0,0,34,49,8,9,6,13,12,7,0,4,112,86,21,30,49,66,57,27,0,6,340,12,5,0,5,29,16,10,0,0,77,360,94,96,135,274,187,65,3,11,1225,36,10,16,22,30,16,3,0,0,139,528,130,171,397,757,517,267,4,36,2809,187,63,89,274,631,520,401,0,33,2199,122,17,33,54,120,59,40,0,5,451,23,11,8,15,29,13,9,0,0,111,129,34,32,45,90,58,17,0,0,410,110,27,21,33,48,51,16,0,0,313,296,55,116,152,188,134,82,0,5,1040,162,35,46,76,114,109,138,4,0,682,397,72,96,147,260,163,80,0,6,1222,1038,222,321,454,689,453,225,0,25,3425
LGA54200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,4,7,5,9,7,7,0,0,75,45,8,13,11,78,32,5,0,0,195,145,40,38,73,184,122,46,0,0,651,23,6,6,13,14,16,3,0,0,80,140,27,34,38,87,99,40,0,5,471,61,11,17,24,67,50,25,0,0,251,141,23,19,48,103,73,65,0,3,480,49,11,23,33,103,89,50,0,9,363,230,43,66,85,199,167,117,0,12,916,9,0,0,0,8,0,0,0,0,30,27,4,0,5,24,9,6,0,0,77,39,3,7,5,10,13,9,0,0,93,101,11,18,29,47,23,8,0,0,240,56,9,12,20,43,30,27,0,3,201,48,3,7,14,27,13,8,0,0,124,198,30,40,58,90,73,22,0,6,510
LGA54280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,4,0,5,0,0,0,10,215,50,94,133,319,291,238,3,26,1357,39,6,13,24,53,45,55,0,7,244,11,0,0,5,10,6,11,0,3,49,70,12,18,36,70,60,31,3,3,307,23,8,0,10,30,25,17,3,0,119,44,13,17,21,72,79,40,0,4,289,40,9,18,25,103,118,124,0,4,434,74,15,18,20,72,67,24,0,0,300,0,0,0,0,3,3,4,0,0,18,11,0,0,8,12,11,3,0,0,34,9,0,3,9,21,18,7,0,0,71,29,7,7,17,44,62,74,5,6,243,14,9,8,10,11,19,29,3,3,101,44,6,15,24,56,66,26,0,4,243,57,18,22,39,72,60,35,0,0,305
LGA54310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,13,0,3,0,0,0,0,0,0,0,3,286,45,83,112,312,229,89,0,14,1172,24,8,4,13,22,24,26,0,0,126,20,0,0,11,10,14,14,0,3,67,86,19,41,51,139,103,52,4,9,515,11,0,6,0,13,12,9,0,0,55,29,9,7,13,46,65,62,4,5,240,50,17,9,16,80,87,110,0,21,388,62,14,19,23,53,42,25,0,8,250,7,0,0,0,0,8,0,0,0,16,0,0,0,3,9,7,0,0,0,12,16,0,0,0,12,24,12,0,0,75,26,11,7,5,30,30,10,0,0,116,46,6,17,17,42,40,35,0,9,215,56,18,10,30,62,48,16,0,3,233,52,11,19,22,48,39,20,0,3,216
LGA54340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,4,7,35,29,42,19,0,146,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,4,0,5,0,4,0,15,9,0,0,3,5,0,4,0,0,37,8,0,0,0,11,0,5,0,0,33,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,11,5,0,0,0,4,4,0,4,0,18,10,0,4,0,3,5,0,0,0,25,12,5,0,0,11,0,0,0,0,30
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,9,3,0,0,0,0,0,0,0,0,3
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,3,0,9,5,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,4,0,0,11,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,3
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,4,21,23,3,6,5,9,12,9,0,3,69,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3
LGA54830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,32,9,15,20,88,66,30,0,3,263,105,28,27,50,107,69,31,0,6,420,483,69,87,131,330,251,88,5,13,1452,64,15,17,24,78,31,9,0,4,241,267,62,81,104,244,170,67,6,15,1008,53,13,13,15,40,51,12,0,0,206,89,11,21,29,104,88,37,0,8,386,26,7,9,24,100,79,54,0,3,296,95,11,19,31,97,54,34,0,4,355,3,0,0,0,4,6,3,0,0,14,12,0,5,0,3,0,3,0,0,28,19,0,5,3,8,14,6,0,0,58,52,11,8,25,40,41,20,0,0,193,44,6,12,14,31,26,26,0,4,175,147,35,31,51,124,80,18,0,6,492,116,26,30,47,84,74,31,0,0,415
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,5,10,4,0,4,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,6,0,0,8,0,0,0,0,0,3,3,0,0,12,0,0,3,0,0,5,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,3,0,0,0,6,5,0,0,0,8
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,194,46,72,87,228,141,71,0,7,839,8,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,4,0,12,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,3,10,9,16,15,13,0,0,71,3,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,0,0,0,11,3,5,0,0,31,4,0,0,0,3,0,3,0,0,10,0,0,3,0,3,3,0,0,0,6
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,123,32,46,79,163,107,80,4,19,639,25,5,11,10,37,29,17,0,0,139,0,4,0,0,0,0,0,0,0,6,11,0,4,4,11,8,3,0,3,46,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,4,0,4,8,4,7,12,0,0,43,6,3,0,0,4,4,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,4,0,0,13,0,0,0,0,0,4,0,0,0,0,4,4,0,0,10,6,11,0,0,46,6,0,3,0,5,3,0,0,0,13,0,0,0,0,0,0,3,0,0,10
LGA55110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,17,0,3,9,10,12,0,0,0,48,65,12,12,26,79,46,33,0,0,281,8,0,4,3,8,9,3,0,0,37,141,12,23,52,114,104,29,0,10,491,14,0,3,10,11,8,0,0,0,54,264,40,59,126,310,263,87,6,19,1172,83,11,28,87,296,298,172,0,12,981,109,6,10,15,58,36,28,0,0,274,8,0,0,0,11,4,3,0,0,30,28,5,4,8,14,12,7,0,0,74,61,5,9,16,25,27,6,0,3,148,74,13,29,27,66,45,18,0,0,268,74,10,13,32,63,60,54,0,4,303,111,23,20,34,97,61,10,0,7,356,296,44,54,111,231,182,47,0,6,978
LGA55180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,69,4,6,16,17,16,55,0,24,212,0,0,0,0,0,0,0,0,0,0,13,3,3,0,5,9,0,0,0,36,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,24,4,0,0,3,4,0,0,0,0,11,36,4,3,7,4,4,3,0,0,61,32,3,3,8,15,14,27,3,0,104,15,0,0,0,7,0,0,0,0,27,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,9,0,0,0,3,3,0,0,0,17,10,0,0,0,4,3,16,0,0,38,22,4,0,0,8,5,0,0,6,42,33,0,0,3,9,10,0,0,0,60
