POW_LGA_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
LGA56090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,9,6,0,7,0,12,16,59,13,486,74,32,46,50,14,19,9,748,23,172,126,65,108,112,40,62,20,713,23,80,89,60,134,172,57,100,14,732,52,95,93,40,162,148,49,126,10,766,27,131,102,65,163,182,71,122,9,876,27,96,132,70,169,192,64,128,15,885,25,128,105,86,157,204,72,182,14,971,26,114,147,99,178,224,76,188,13,1070,40,124,135,120,177,210,77,171,15,1065,52,147,104,67,124,125,40,114,14,791
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,3
LGA56230,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,9,7,0,0,8,3,9,8,52,16,251,51,22,46,20,4,19,13,454,12,77,69,32,85,88,32,56,11,467,22,53,48,27,145,79,50,78,8,508,23,66,42,39,131,84,50,96,13,550,25,65,79,37,143,119,75,110,5,655,24,56,58,46,151,127,50,107,7,624,15,53,51,49,198,128,64,122,9,702,34,48,59,32,220,127,73,119,8,720,52,67,62,49,203,122,69,96,10,729,44,69,50,31,128,68,30,51,10,489
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,4,0,6,4,22,0,6,3,0,0,7,0,4,0,25,0,0,6,3,9,9,5,7,0,44,0,11,3,5,7,11,3,14,0,44,0,8,3,10,5,14,0,13,0,54,0,10,13,4,7,7,0,12,0,59,0,15,9,5,6,16,3,7,0,65,4,15,8,3,8,5,0,12,0,67
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,3,0,0,0,0,15,0,0,0,0,5,5,3,7,0,18,0,0,0,6,4,3,3,20,0,34,3,9,3,0,3,9,3,17,0,55,0,9,8,0,4,4,4,13,0,45,0,3,0,0,4,4,0,11,4,25,0,0,0,0,0,5,0,16,0,32,0,4,3,0,7,13,0,19,0,53,0,3,3,0,0,11,0,3,0,26,0,4,9,5,0,11,0,28,0,57
LGA56460,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,11,4,24,11,40,10,6,13,21,9,3,8,121,3,18,25,17,36,54,10,18,4,185,11,18,27,12,50,37,22,25,9,211,11,27,23,17,27,38,14,28,4,184,8,28,30,21,30,36,18,41,6,224,3,26,16,21,31,50,9,30,3,194,3,15,27,31,38,48,13,46,3,227,6,25,31,28,45,62,18,40,4,267,17,29,33,26,41,57,16,45,0,267,18,34,31,23,42,43,16,39,0,248
LGA56580,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,4,10,4,0,0,12,46,23,364,51,10,25,14,0,3,3,504,24,394,205,100,181,167,30,39,26,1166,70,145,166,139,364,359,98,125,38,1500,95,131,165,146,345,306,108,151,22,1472,86,168,189,152,313,295,85,171,23,1483,37,139,191,136,278,277,79,170,14,1319,40,129,174,133,308,285,93,188,9,1356,33,149,175,145,322,286,90,230,15,1444,41,163,148,140,287,229,87,183,6,1291,45,157,143,104,197,184,41,111,7,1000
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,12,0,0,0,3,10,3,0,0,0,24,0,0,0,0,0,6,0,3,0,13,0,0,4,0,0,5,0,3,0,22,0,0,0,0,3,3,0,3,0,16,0,0,0,0,4,0,0,5,0,16,0,4,0,0,6,5,0,8,0,31,10,0,4,0,0,6,3,18,0,40,0,3,3,0,8,8,0,5,0,24
LGA56730,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,6,0,0,4,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,6,5,3,10,18,44,12,133,29,14,42,39,7,12,11,299,15,32,40,31,100,88,28,45,11,381,23,28,36,23,74,81,27,58,9,374,20,43,38,35,89,88,36,59,13,405,25,46,53,36,92,114,36,50,8,465,14,43,45,32,96,101,34,58,6,420,17,42,67,40,88,109,36,88,9,494,20,64,52,50,110,119,50,106,15,577,17,48,59,52,103,125,38,75,6,512,29,46,67,56,111,99,40,62,3,518
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,7,8,3,0,27,10,19,9,0,4,3,0,0,4,46,3,7,7,4,9,13,4,6,0,56,0,3,4,8,5,8,3,16,0,55,7,11,12,6,3,17,6,25,3,78,6,15,4,11,11,17,5,18,0,91,5,7,14,6,7,13,0,35,0,94,4,0,16,15,15,22,6,25,0,106,10,14,15,13,12,25,4,31,8,133,12,28,22,15,10,21,4,37,6,145,8,27,24,11,15,26,9,34,0,159
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,8,0,7,0,0,0,0,5,6,0,0,0,13
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,62,10,0,3,0,0,0,0,82,4,63,16,6,15,10,0,3,0,119,5,15,6,3,33,27,6,7,0,111,4,13,11,4,21,25,4,11,3,100,0,11,14,6,17,15,8,14,0,94,0,13,17,5,17,10,11,14,0,74,0,16,7,9,14,22,7,22,0,97,3,18,10,9,21,20,9,18,0,117,0,14,6,14,15,16,10,19,3,98,3,11,17,8,6,17,0,9,0,79
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,10,29,0,45,13,0,8,0,4,5,10,45,0,83,8,3,3,0,0,6,9,72,3,104,9,3,9,0,3,0,3,55,0,84,13,9,0,5,6,8,5,58,0,100,13,0,3,0,6,7,10,42,0,88,9,0,6,0,6,4,11,57,0,89,13,7,9,3,0,8,8,48,0,101,6,0,0,4,3,8,7,32,0,69
LGA57080,8,4,3,0,0,5,0,7,16,52,0,5,0,0,6,4,0,4,11,29,0,0,0,0,9,6,0,9,14,51,6,0,0,3,8,0,0,6,11,43,4,7,4,0,3,4,0,10,10,35,7,4,0,4,0,7,0,0,7,36,0,0,3,3,3,4,0,4,3,22,3,3,0,4,0,0,0,4,10,23,4,3,0,4,0,0,0,0,23,30,48,36,22,20,53,46,9,51,159,440,94,1299,389,114,233,149,28,57,101,2458,404,2499,1834,869,2810,2502,546,802,247,12518,832,1242,1524,1075,5347,5574,1380,2291,321,19595,1744,1286,1847,1378,5611,6287,1724,3017,352,23239,1578,1433,2329,1762,5881,7182,1915,3464,247,25787,743,1063,1830,1501,4813,6499,1823,3401,190,21868,567,816,1361,1274,4172,5759,1795,3458,199,19410,682,705,1055,1127,3787,4789,1539,3238,150,17072,702,647,955,940,3126,3484,1185,2274,94,13419,559,729,905,691,2189,2102,615,1201,88,9084
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,0,9,5,0,0,0,0,0,0,16,0,3,0,0,3,0,3,0,0,15,0,0,3,3,5,5,0,3,0,18,3,5,4,0,0,5,0,3,0,23,0,3,0,6,3,0,6,8,0,34,0,0,0,0,0,4,3,7,0,18,0,5,0,7,5,4,3,4,0,33,0,4,3,3,3,9,0,11,0,41,7,8,3,9,0,10,4,12,0,52,3,8,9,6,3,8,3,3,0,51
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,3,5,3,5,0,0,0,7,38,3,44,11,13,18,16,9,15,4,129,4,15,7,16,25,29,20,20,9,143,3,7,11,10,25,39,29,27,9,157,8,25,10,10,11,32,23,31,3,149,3,17,19,9,18,32,27,28,5,158,5,24,21,9,28,43,25,41,6,210,14,22,17,19,38,43,40,45,4,243,8,24,37,16,26,52,25,49,4,246,11,26,30,19,34,33,16,60,11,243,16,31,24,17,22,32,15,46,6,210
LGA57280,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,6,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,10,0,12,18,58,14,164,43,25,47,42,15,53,13,407,37,30,45,32,97,77,45,223,27,613,88,52,59,49,163,186,104,461,38,1212,141,101,96,47,173,192,118,624,39,1528,147,94,101,58,164,229,121,626,33,1575,97,66,53,37,145,177,117,451,40,1192,104,47,43,33,100,143,88,504,15,1079,107,31,29,34,108,151,91,427,18,998,100,24,33,31,94,125,63,399,16,888,81,40,25,20,65,76,40,260,11,617
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,14,0,0,0,0,0,7,0,0,0,10,3,0,3,0,4,9,0,3,0,18,4,3,7,0,0,7,3,10,0,33,0,4,3,0,6,3,5,7,0,29,0,3,4,5,4,4,3,0,0,21,0,5,0,0,0,3,3,7,0,23,0,8,3,0,6,6,5,16,0,36,0,10,4,3,0,4,3,11,0,38,3,4,8,3,3,4,3,6,0,39
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,18,0,6,3,0,7,4,3,9,0,40,11,9,6,6,5,8,9,59,11,111,9,15,7,5,12,16,14,106,0,189,15,20,18,11,8,9,8,120,5,207,12,13,6,6,12,16,12,85,8,167,19,10,17,8,9,8,14,81,3,153,8,16,9,5,15,10,8,91,3,168,10,7,9,4,13,12,17,113,5,195,17,14,12,10,12,10,13,84,7,170,13,10,10,9,11,17,8,73,3,160
LGA57490,3,0,0,0,0,5,4,0,7,26,0,3,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,5,6,15,0,0,0,0,5,0,0,0,0,19,0,0,5,0,0,0,0,3,4,20,6,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,15,22,23,12,8,23,5,13,41,164,80,2034,452,138,208,181,29,51,47,3221,117,717,612,326,650,674,160,318,82,3650,246,450,417,309,799,831,241,432,80,3805,229,480,459,280,699,765,198,499,74,3681,143,533,539,345,755,700,232,517,58,3828,103,458,498,353,631,703,205,470,48,3463,95,393,509,367,666,660,228,517,49,3477,134,339,447,337,670,641,198,515,47,3339,162,378,430,295,654,572,167,374,44,3075,133,343,342,204,342,309,104,233,19,2034
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,11,0,0,5,0,0,0,0,3,0,13
LGA57700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,7,6,10,5,0,4,5,47,24,349,82,28,59,42,13,14,7,616,13,126,86,69,132,88,36,37,16,613,29,87,72,58,110,150,51,69,23,638,39,106,90,57,116,152,51,110,13,733,28,102,91,67,95,127,42,109,20,688,20,79,90,52,97,115,53,83,13,599,19,63,67,51,101,105,34,112,10,559,15,77,80,53,83,112,32,132,10,597,28,71,73,54,76,96,40,103,7,554,29,66,58,46,51,80,33,61,9,438
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,0,6,0,0,0,0,0,0,4,18,0,3,8,3,9,4,4,6,0,36,0,0,3,4,23,18,7,12,0,66,3,7,0,6,14,15,6,11,4,59,0,7,3,7,3,3,4,13,5,48,0,5,6,4,7,8,0,10,0,35,0,0,5,0,10,6,8,19,0,49,0,9,5,0,4,7,3,21,3,56,3,0,10,0,6,9,3,23,0,56,0,3,5,0,8,9,0,12,0,48
LGA57840,0,0,0,0,0,5,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,12,11,0,6,9,4,5,15,67,23,550,105,23,24,21,0,5,10,771,42,452,280,110,188,176,40,54,38,1381,51,182,191,118,344,255,79,134,22,1374,80,183,204,130,374,310,83,146,28,1549,91,206,218,143,307,315,92,198,19,1588,37,176,226,140,264,277,91,179,12,1402,37,143,198,152,265,308,83,205,13,1406,27,145,189,166,306,256,94,207,15,1401,51,140,184,115,250,223,76,187,8,1223,40,165,178,91,201,159,58,116,5,1022
LGA57910,3,4,4,0,7,6,0,7,10,40,0,3,11,0,11,7,5,3,6,53,6,6,3,3,4,15,0,10,10,50,4,3,3,0,3,9,0,7,7,41,0,5,7,5,3,3,0,4,3,32,0,10,3,0,3,7,0,0,3,30,0,12,0,0,0,0,0,0,4,26,0,7,3,0,0,0,0,0,6,12,0,0,0,0,0,0,0,4,6,12,29,80,42,22,42,55,12,44,97,420,180,3082,631,150,300,246,59,72,55,4777,261,2169,1416,618,1509,1310,293,379,139,8089,302,928,1014,682,2235,1957,526,758,204,8612,480,992,1102,735,2048,2186,591,1102,206,9440,313,1060,1224,749,2054,2198,608,1235,150,9595,195,955,1093,754,1775,1945,630,1166,108,8620,178,821,1042,711,1838,1934,637,1310,101,8570,193,813,943,760,1767,1736,552,1265,102,8134,258,744,889,657,1583,1401,466,992,83,7090,250,881,811,582,1103,917,304,641,36,5532
LGA57980,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,4,9,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,3,3,8,17,9,0,8,12,0,3,18,77,16,520,97,17,38,30,3,9,14,750,36,491,278,123,359,304,70,107,25,1793,87,189,216,163,585,643,147,220,36,2281,135,222,280,180,599,633,147,327,40,2560,120,257,330,200,429,542,147,351,28,2402,54,212,296,190,373,500,165,311,28,2124,44,179,255,188,353,475,179,344,20,2039,49,165,214,205,337,408,143,362,23,1906,64,170,186,152,291,334,108,284,12,1604,64,163,172,125,193,201,67,178,11,1170
