POW_LGA_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,11,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,34,23,20,0,0,40,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,3,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,26,23,15,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
LGA56090,4,5,0,0,10,21,9,4,0,39,7,49,6,0,62,0,3,0,0,3,58,81,10,0,151,11,5,10,0,27,10,53,8,0,67,8,21,3,0,35,18,37,6,0,57,3,6,0,0,10,17,4,0,0,20,11,12,0,0,20,57,53,0,0,111,12,10,4,0,27,3,9,3,0,13,12,9,0,0,19,16,24,4,0,47,0,7,0,0,4,14,44,0,0,65,17,29,3,0,46,306,452,67,0,832,25,5,0,0,26,7,0,0,0,7,44,18,3,0,66,11,0,0,0,9,161,40,0,4,198,15,0,0,0,20,38,17,0,0,57,24,19,0,0,38,41,6,0,0,54,8,0,0,0,8,13,0,0,0,13,14,10,0,0,23,104,19,0,0,129,67,17,0,0,84,6,0,0,0,6,63,11,0,0,73,119,12,0,0,128,44,0,0,0,40,115,31,0,0,145
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,8,17,3,0,28,10,0,0,0,11,9,17,3,0,28,0,0,0,0,3,30,31,4,0,61,0,3,0,0,6,0,15,5,0,16,6,13,5,0,24,0,11,0,0,9,0,0,0,0,0,7,0,0,0,3,7,8,0,0,21,7,9,0,0,20,3,8,0,0,11,3,0,0,0,0,0,0,0,0,0,7,6,0,0,12,6,4,0,0,11,7,12,0,0,20,10,4,0,0,14,111,166,22,0,304,40,7,0,4,55,5,3,0,0,9,16,6,0,0,20,0,0,0,0,3,42,27,0,0,65,0,3,0,0,10,16,9,0,0,25,13,10,0,0,27,13,9,0,0,21,4,0,0,0,4,6,0,0,0,6,3,0,0,0,3,27,0,0,0,27,23,9,0,0,30,0,0,0,0,0,15,0,0,0,19,31,0,0,0,35,15,3,0,0,16,33,14,0,0,55
LGA56300,0,13,0,0,17,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,41,27,8,0,0,30,0,0,0,0,0,3,7,0,0,7,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,4,0,0,0,4,8,0,0,0,13,3,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,6,0,0,0,6,9,0,0,0,9
LGA56370,23,36,0,0,56,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,0,0,74,15,19,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,11,23,0,0,39,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,9,0,6,0,0,11,0,20,0,0,19,0,3,0,0,3,0,10,4,0,12,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,0,0,0,0,0,0,11,0,0,22,0,3,0,0,9,34,108,0,0,150,23,20,0,0,44,0,0,0,0,0,8,5,0,0,12,4,4,0,0,5,24,13,0,0,35,0,3,0,0,0,5,12,0,0,13,0,7,0,0,8,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,12,12,0,0,0,12,0,0,0,0,0,3,0,0,0,5,5,0,0,0,11,0,0,0,0,0,18,4,0,0,20
LGA56580,7,6,0,0,8,12,6,0,0,20,3,6,11,0,21,0,0,0,0,0,37,49,5,0,89,5,6,4,0,15,16,40,7,0,60,6,23,11,0,35,3,5,0,0,3,6,7,0,0,8,26,28,5,0,58,36,42,12,0,82,124,121,10,0,255,4,14,0,0,20,4,0,0,0,11,14,11,0,0,30,21,101,12,0,133,4,8,3,0,17,8,19,0,0,30,20,26,6,0,52,351,514,77,4,949,3,0,0,0,4,11,0,0,0,12,11,0,0,0,7,0,0,0,0,0,70,14,0,0,85,3,0,0,0,8,15,4,0,0,19,12,19,0,0,25,11,0,0,0,12,10,0,0,0,10,21,3,0,0,24,19,4,0,0,22,115,21,0,0,137,16,0,0,0,23,0,0,0,0,0,63,7,0,0,71,148,74,0,0,223,25,0,0,0,29,55,14,0,0,72
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,22,32,0,0,52,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,8,27,0,0,37,0,0,0,0,5,3,28,0,0,25,0,3,4,0,9,4,13,0,0,12,0,0,0,0,0,3,0,0,0,5,3,5,0,0,6,12,7,4,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,17,0,0,0,0,0,12,12,0,0,18,0,3,0,0,6,73,147,16,3,228,44,8,0,0,57,4,0,0,0,4,7,4,0,0,14,0,0,0,0,0,21,17,0,0,42,5,0,0,0,5,0,9,0,0,16,12,7,0,0,17,11,0,0,0,12,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,13,6,0,0,20,15,5,0,0,20,0,0,0,0,5,9,4,0,0,9,24,7,0,0,30,3,0,0,0,3,22,5,0,0,34
LGA56790,15,47,0,3,62,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,7,0,0,14,0,0,0,0,0,0,15,0,0,15,5,12,0,0,13,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,5,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,31,87,0,3,122,23,38,0,0,63,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,21,10,0,0,35,0,0,0,0,0,15,0,0,0,14,11,7,0,0,20,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,3,8,9,0,0,15
LGA56860,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,5,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,3,0,0,0,6,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,13,4,0,0,17,0,5,3,0,10,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,35,38,5,0,82,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,12,3,0,0,0,3,0,0,0,0,0,8,0,0,0,8,7,3,3,0,17,3,0,0,0,6,10,0,0,0,9
LGA57000,7,23,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,32,13,20,0,0,37,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,4,5,3,0,17,165,78,35,0,282,13,45,11,0,75,12,6,4,0,22,76,113,12,0,197,12,24,3,0,39,50,122,17,0,189,39,289,63,0,392,14,6,7,0,30,13,29,9,0,54,101,207,51,0,371,43,101,34,0,175,419,942,351,0,1715,42,74,32,0,156,28,49,12,0,86,33,54,35,0,115,70,157,31,0,258,14,27,8,0,44,30,70,5,0,102,93,152,33,5,284,1293,2544,760,4,4607,0,0,3,0,3,74,9,0,0,86,30,13,0,0,49,12,0,3,0,13,104,16,0,0,123,7,3,0,0,10,65,41,6,0,108,50,101,0,0,155,57,5,0,0,61,18,3,0,0,24,55,25,7,0,81,27,13,4,0,42,490,223,330,0,1048,93,16,5,0,118,33,4,0,0,37,84,11,0,0,94,253,82,4,0,343,99,7,0,0,108,122,45,0,0,165
LGA57140,10,20,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,0,45,17,19,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,14,48,3,0,67,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,6,0,0,6,0,6,0,0,5,7,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,8,0,0,8,27,96,9,4,131,92,84,0,0,177,0,0,0,0,0,10,7,0,0,16,0,0,0,0,0,19,5,0,0,25,0,0,0,0,0,0,4,0,0,4,5,5,0,0,15,12,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,6,5,0,0,14,0,0,0,0,0,4,0,0,0,4,11,0,0,0,8,0,0,0,0,0,12,9,0,0,16
LGA57280,0,0,0,0,0,20,10,8,0,38,5,9,0,0,11,0,3,0,0,3,16,50,6,0,65,4,7,0,0,14,0,12,0,0,18,0,12,3,0,13,32,26,13,0,74,0,0,0,0,0,0,0,0,0,0,5,7,0,0,12,5,6,0,0,11,5,6,3,0,14,0,0,0,0,0,3,3,0,0,5,10,5,0,0,14,0,0,0,0,0,11,13,0,0,28,5,6,0,0,16,109,180,45,0,332,0,0,0,0,0,16,5,0,0,19,4,0,0,0,3,0,0,0,0,0,15,9,0,0,21,0,0,0,0,4,4,4,0,0,12,4,6,0,0,8,34,10,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,12,5,0,0,20,0,0,0,0,0,4,0,0,0,4,26,4,0,0,26,0,0,0,0,0,29,5,0,0,32
LGA57350,8,17,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,30,12,18,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,5,22,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,7,0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,60,24,37,0,0,59,6,0,0,0,6,3,0,0,0,3,0,0,0,0,0,9,0,0,0,12,0,5,0,0,5,0,4,4,0,7,6,4,0,0,7,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,3
LGA57490,9,14,0,0,20,8,4,5,0,12,24,54,3,0,84,0,10,0,0,8,103,205,15,0,328,9,19,3,0,30,37,93,26,0,159,8,62,20,0,87,37,40,4,0,79,8,10,0,0,18,23,17,0,0,43,13,39,4,0,59,91,68,4,0,165,26,28,3,0,58,9,4,5,0,14,6,17,0,0,28,49,77,17,0,148,6,21,0,0,32,38,95,7,0,135,33,64,6,0,103,529,945,129,0,1608,6,8,0,0,17,7,3,0,0,7,85,35,0,0,117,0,4,0,0,4,378,110,0,0,490,12,9,0,0,19,100,39,3,0,143,37,53,0,0,96,104,10,0,0,116,17,0,0,0,17,19,6,0,0,17,21,3,0,0,24,196,24,0,0,216,187,18,0,0,206,12,0,7,0,11,120,26,0,0,154,314,42,5,0,355,58,12,0,0,67,368,62,0,0,429
LGA57630,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,17,31,5,0,52,0,7,0,0,8,11,7,9,0,24,0,0,0,0,0,54,74,4,5,136,6,8,4,0,15,0,19,11,0,29,8,12,0,0,17,24,23,0,0,43,0,0,0,0,5,6,3,0,0,10,8,9,0,0,11,34,22,0,0,51,8,13,0,0,26,0,4,0,0,8,8,8,0,0,14,4,13,0,0,25,0,5,0,0,3,19,21,0,0,36,16,18,0,0,33,220,289,29,4,550,54,36,0,0,90,0,0,0,0,0,32,0,0,0,36,0,0,0,0,0,133,55,0,0,194,7,0,0,0,6,30,0,0,0,34,11,7,0,0,16,45,5,0,0,57,0,0,0,0,0,4,0,0,0,8,3,4,0,0,10,60,10,0,0,67,52,9,0,0,61,3,0,0,0,7,36,4,0,0,43,34,7,0,0,42,24,10,0,0,34,94,8,0,0,105
