POW_LGA_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
LGA52520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,16,15,10,9,16,8,5,0,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52590,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,31,14,22,23,4,9,3,151,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,13,3,0,7,0,0,0,0,0,0,13,4,5,0,4,7,5,0,0,0,20,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LGA52660,0,5,0,0,5,0,5,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,54,62,27,59,60,15,19,3,321,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0,0,0,4,92,0,37,11,0,0,0,0,0,0,52,0,28,8,4,0,0,0,0,0,45,3,18,17,3,0,0,0,0,0,37,0,6,30,16,4,0,0,0,0,58,4,14,14,19,18,3,0,0,0,74,0,0,0,11,13,3,4,0,0,38,0,0,0,0,7,3,3,0,0,12,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,6,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA52730,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,47,41,26,34,18,5,12,5,201,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,30,0,9,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,14,0,4,8,0,0,0,0,0,0,11,0,10,10,6,0,0,0,0,0,26,3,3,3,3,3,0,0,0,0,18,0,3,6,0,4,0,0,0,0,22,0,0,3,0,0,6,0,0,0,12,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52800,0,0,0,0,4,6,7,9,0,24,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,20,24,15,74,40,11,40,3,238,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,4,0,0,8,0,0,0,0,10,5,0,0,0,8,0,0,0,0,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,23,18,18,16,13,11,0,164,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,9,3,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,12,0,0,6,0,4,7,0,0,0,17,0,0,0,8,0,7,0,0,0,16,0,0,0,0,3,4,0,6,0,14,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52940,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,5,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53010,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,4,4,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,6,0,9,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53150,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,62,44,24,53,31,7,6,0,241,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,4,6,3,0,0,0,0,0,14,0,8,4,0,0,4,0,0,0,12,0,0,0,0,5,0,0,0,0,7,0,7,0,0,5,7,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,3,10,0,21
LGA53220,7,0,8,3,13,12,24,103,0,167,4,6,0,0,0,0,9,30,0,49,7,4,0,4,0,4,6,49,0,69,0,0,0,0,0,0,0,0,0,3,64,40,36,13,76,80,68,363,11,741,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,13,3,6,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,12,0,0,0,7,6,0,0,9,0,27,0,7,0,3,3,3,5,8,0,30,0,0,0,0,0,6,0,7,0,11,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA53290,3,6,0,0,10,5,0,11,0,41,0,0,0,3,4,4,0,4,0,10,0,0,0,0,0,0,0,3,0,10,0,4,0,0,5,0,0,4,0,10,42,141,113,74,125,117,22,54,4,698,0,6,0,0,0,0,0,0,0,9,6,58,0,0,0,0,0,0,3,73,4,30,11,0,0,0,0,0,0,38,0,23,6,0,0,0,0,0,0,29,0,10,13,0,0,0,0,0,0,36,0,8,19,11,7,0,0,0,0,45,0,3,19,12,29,6,0,0,0,73,5,3,4,7,28,11,0,6,0,64,4,0,3,0,18,13,0,9,4,50,0,0,0,0,0,13,3,0,0,21,0,0,0,0,0,8,3,3,0,19,3,0,0,0,0,4,0,3,0,13,0,0,0,0,0,3,3,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,8
LGA53360,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,36,25,17,49,30,10,22,0,205,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,8,0,6,11,0,0,4,0,0,0,18,0,0,0,3,5,0,0,0,0,18,0,0,0,5,9,5,6,5,0,28,0,4,0,0,7,6,0,0,0,20,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53430,22,12,11,4,87,83,24,54,0,290,0,4,4,0,9,11,3,7,0,50,0,3,6,3,0,7,5,11,0,34,0,0,4,0,4,0,0,0,5,16,159,497,529,323,1033,655,149,202,17,3559,0,8,0,0,0,0,0,3,0,15,19,230,3,0,0,0,0,0,0,254,9,160,13,0,0,0,0,0,0,188,10,93,45,9,0,0,0,0,0,153,6,76,71,16,8,3,0,3,3,182,10,84,105,25,14,4,5,0,7,255,4,28,65,54,55,15,3,6,0,231,6,27,33,40,64,23,0,12,0,205,0,17,21,18,55,44,11,15,0,182,5,5,5,9,39,54,10,6,0,142,4,7,5,4,35,28,10,9,0,98,5,0,7,0,15,24,8,12,3,70,0,5,4,3,11,16,13,17,0,59,0,4,0,0,5,3,4,8,0,23,0,3,3,0,3,9,4,21,0,36
LGA53570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,40,34,28,30,40,0,10,0,201,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9,0,5,0,5,3,0,0,0,0,12,0,0,4,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,5
LGA53640,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,8,10,7,9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,4,8,12,5,25,41,8,29,0,127,0,3,3,0,0,9,0,9,0,23,0,4,0,0,5,9,0,5,0,28,0,7,4,0,7,3,0,4,0,23,94,506,485,253,706,540,117,170,12,2883,5,12,4,0,0,0,0,0,4,33,14,308,6,0,0,0,0,0,3,340,14,214,44,9,0,0,0,4,4,284,10,159,59,6,3,5,3,5,6,249,6,98,123,11,9,7,3,0,0,262,16,77,166,52,31,13,4,5,3,358,11,37,87,57,83,19,4,8,3,302,19,17,41,49,102,53,10,8,5,294,12,12,22,16,91,69,16,15,3,246,4,0,6,5,49,50,18,19,0,158,5,7,4,5,13,39,7,20,0,108,0,0,0,5,9,21,3,19,0,54,0,0,4,3,8,22,7,27,0,75,0,0,0,0,6,7,0,10,0,21,0,4,0,4,3,0,3,7,0,15
LGA53800,4,11,10,8,22,24,17,37,0,123,3,5,4,3,0,5,3,8,0,26,0,3,0,0,0,3,0,7,0,16,0,3,0,0,3,0,0,0,0,7,79,299,276,236,568,353,90,138,10,2063,0,10,0,0,0,3,0,0,0,15,9,203,5,0,0,0,0,0,0,222,4,128,23,0,0,0,0,0,4,153,6,48,20,7,4,0,0,0,0,89,4,51,53,8,6,0,0,0,0,123,12,32,87,33,24,9,0,7,0,202,8,16,54,65,67,19,3,0,0,236,6,14,24,29,82,31,10,7,5,207,5,10,10,6,57,47,16,10,0,158,0,0,8,6,16,22,15,13,0,73,5,0,0,0,11,10,7,9,0,49,0,0,0,0,7,10,4,12,0,38,0,0,0,0,4,10,9,8,0,35,0,0,0,0,0,0,4,9,0,12,0,0,3,3,0,3,5,5,0,17
LGA53920,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,19,7,0,8,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53990,0,4,3,0,10,12,3,10,0,38,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,22,137,104,66,127,104,20,65,9,641,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,75,3,40,9,0,0,0,0,0,0,53,0,34,14,5,0,0,0,0,0,51,4,10,24,9,5,0,0,0,0,49,0,12,22,7,5,0,0,0,0,56,9,14,19,19,20,8,4,0,0,89,0,4,11,17,24,14,0,0,0,70,0,4,7,3,12,11,0,0,0,34,0,0,0,0,0,6,3,0,0,15,0,0,0,0,5,0,5,7,0,15,0,0,0,0,4,7,0,8,0,17,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,5
LGA54060,0,5,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,16,10,23,19,4,3,0,102,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,12,0,12,3,0,0,0,0,0,0,16,0,3,4,0,0,0,0,0,0,18,0,0,0,5,0,4,0,0,0,9,0,0,0,0,6,0,0,0,0,14,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,0,11,0,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA54170,5,23,17,18,74,73,14,21,4,248,3,8,5,5,10,15,5,9,0,60,5,10,3,0,4,8,3,17,0,50,0,9,6,7,12,3,0,0,9,49,208,1294,1120,680,1410,750,153,184,46,5842,3,23,5,0,0,3,0,0,4,48,44,1019,26,3,0,0,0,0,3,1093,13,774,125,6,4,0,0,0,5,923,23,405,175,20,10,3,0,0,10,645,20,302,289,34,20,4,3,0,7,679,28,196,414,119,56,21,6,4,3,852,18,117,232,141,135,41,7,6,5,702,11,57,90,88,238,83,21,18,11,623,13,23,49,42,133,90,34,21,0,409,6,14,13,15,61,53,20,29,0,213,9,4,8,15,22,47,22,23,0,154,0,0,7,5,17,20,4,13,0,67,3,9,7,3,15,24,18,29,3,120,0,5,5,6,0,10,4,15,0,39,0,8,4,0,8,22,3,27,0,78
LGA54200,3,4,8,7,14,31,5,27,0,97,0,0,0,0,5,13,0,4,0,23,0,0,0,0,3,7,0,8,0,25,0,4,0,5,0,4,0,0,8,16,53,354,289,194,451,450,122,155,15,2083,0,0,0,0,0,0,0,5,0,10,14,155,6,0,0,0,0,0,0,174,6,115,20,0,0,3,0,0,3,144,0,59,27,0,0,0,0,0,0,93,3,47,62,9,5,0,0,0,0,120,7,24,60,18,7,4,6,8,0,132,7,11,40,39,17,12,0,3,0,137,0,17,12,10,41,10,0,3,4,100,4,5,4,7,33,30,5,3,0,98,5,0,3,4,19,25,12,4,0,76,0,0,0,0,9,17,10,3,0,41,0,0,0,0,11,14,10,8,0,48,0,0,0,0,10,18,8,21,0,56,0,0,0,0,0,0,5,6,0,10,0,0,0,0,3,7,5,15,0,30
LGA54280,0,5,0,7,22,20,12,63,0,125,0,0,4,5,3,8,3,15,0,29,4,3,0,0,0,4,0,10,0,24,0,0,0,0,3,0,0,3,0,12,72,162,187,146,430,407,112,212,12,1744,0,4,0,0,0,0,0,0,0,4,8,121,8,0,0,0,0,0,0,134,0,50,6,0,0,0,0,0,0,59,3,28,25,6,4,0,0,0,0,60,0,34,26,9,5,3,0,0,0,77,4,22,52,18,9,4,3,0,0,108,3,11,39,22,35,9,0,7,0,129,5,7,14,20,43,26,5,5,5,132,3,3,8,10,31,21,4,12,0,98,0,0,3,3,17,19,5,12,0,66,5,0,0,0,6,10,4,8,0,33,0,0,0,0,0,10,5,0,0,13,0,0,0,0,3,13,3,14,0,39,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,3,0,10,0,19
LGA54310,20,9,6,4,30,41,39,69,0,209,11,0,0,0,4,10,16,38,0,80,11,0,0,0,3,12,10,26,0,68,0,0,0,0,0,0,3,0,0,6,77,99,127,88,265,305,137,252,9,1362,0,3,0,0,0,0,0,0,0,4,10,85,3,3,0,0,0,0,3,102,3,45,13,0,0,0,0,0,0,61,0,18,7,0,3,0,0,0,4,32,3,12,14,4,4,0,0,0,0,40,4,12,22,6,0,0,0,0,0,50,5,6,11,21,16,0,0,0,0,59,3,4,10,17,25,15,5,4,0,75,0,3,0,0,18,15,7,10,0,62,0,0,0,0,16,18,6,7,0,49,0,0,0,0,5,5,0,9,0,27,0,0,0,0,0,9,0,12,0,32,0,0,0,0,7,5,3,7,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,12
