POW_LGA_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
LGA56090,0,0,10,134,135,217,291,317,285,59,7,1440,0,0,4,5,0,0,0,0,8,6,4,0,3,8,3,0,0,24,4,3,8,3,6,3,5,0,38,3,0,11,8,4,12,6,0,45,3,5,5,11,19,10,10,0,63,3,9,14,22,21,31,7,6,112,0,3,9,23,28,23,10,0,104,0,11,21,22,35,37,4,0,121,3,14,34,34,51,51,11,0,196,0,6,17,28,36,31,9,0,122,0,0,14,13,23,22,3,0,86,0,0,4,5,19,11,0,0,38,0,0,9,15,13,11,8,0,51,0,0,0,8,4,0,0,0,16,0,0,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,8,19,52,153,200,268,256,66,14,1032,6,0,0,0,0,0,0,0,4,128,8,4,0,0,0,0,0,139,62,14,3,3,3,5,0,0,95,14,21,7,0,0,9,0,0
LGA56160,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,5,78,60,102,91,88,100,16,0,537,0,0,0,0,6,0,4,0,7,0,0,0,6,0,3,0,0,13,0,0,3,3,0,3,0,0,14,0,4,3,0,4,7,3,0,16,0,4,0,3,3,0,0,0,10,0,3,11,8,8,8,9,0,41,4,3,14,4,13,11,4,0,53,0,3,11,21,14,6,9,0,61,3,0,11,14,24,16,0,0,76,0,4,11,14,19,11,3,0,66,0,0,8,10,11,12,0,0,41,0,0,6,0,12,8,0,0,27,0,0,3,7,13,9,5,0,39,0,0,0,0,0,7,0,0,8,0,0,0,4,5,0,0,0,9,0,0,0,0,4,3,0,0,6,11,25,80,101,136,104,34,0,493,3,0,0,0,0,0,0,0,5,75,7,0,0,0,0,0,0,83,50,11,6,0,4,0,0,0,66,13,4,3,9,7,3,4,0
LGA56300,0,0,0,3,0,4,8,7,12,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,13,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,5,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
LGA56370,0,0,0,3,0,9,3,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,7,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA56460,0,0,0,17,31,58,61,77,61,13,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,3,3,0,3,0,0,17,0,0,6,3,0,4,0,0,19,0,0,3,7,10,8,0,0,34,0,5,3,0,7,3,0,0,28,0,3,12,16,17,18,4,0,70,0,0,9,3,4,10,4,0,29,0,0,3,6,8,10,0,0,25,0,0,0,0,5,0,0,0,14,0,0,0,0,3,8,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,43,54,62,70,15,3,278,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,5,0,3,0,0,0,0,0,13,0,0,4,0,3,0,0,0
LGA56580,0,0,11,211,418,543,420,310,263,79,3,2253,0,0,0,0,0,0,0,0,11,8,4,0,0,0,3,0,0,18,13,16,3,9,4,0,3,0,49,5,9,9,3,8,4,9,0,44,3,6,17,10,10,10,9,0,69,3,23,15,29,32,13,15,3,132,0,12,30,23,33,33,15,4,168,6,25,37,25,47,31,16,7,206,0,24,70,59,90,73,16,0,339,0,11,62,69,78,67,15,5,311,0,8,32,48,47,56,16,0,208,0,0,13,29,23,23,5,0,90,0,0,12,23,34,29,6,3,122,0,0,3,8,6,3,4,0,21,0,0,0,0,4,7,10,0,19,0,0,0,3,3,6,7,0,17,38,155,313,340,425,363,158,35,1817,0,0,0,0,0,0,0,0,3,34,12,3,0,0,0,0,0,48,23,13,0,0,0,0,0,0,35,8,11,0,0,0,5,0,0
LGA56620,0,0,0,0,3,8,5,8,11,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,7,19,63,106,147,164,132,38,0,669,0,0,0,0,0,0,0,0,5,5,0,0,4,5,0,0,0,12,0,0,0,7,0,5,0,0,9,0,0,0,5,6,5,4,0,20,0,3,4,4,9,5,0,4,29,4,3,8,7,6,14,6,0,50,0,10,4,8,14,10,5,0,54,0,13,18,15,25,18,4,0,94,4,3,20,20,30,32,0,0,108,0,9,19,16,24,37,4,0,107,0,4,11,5,19,9,0,0,51,0,0,0,4,6,13,6,0,33,0,0,7,4,9,3,3,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,7,21,41,82,93,149,164,36,3,594,0,0,0,0,0,0,0,0,0,43,0,0,0,0,3,0,0,50,25,0,0,0,0,3,0,0,36,3,4,3,3,3,0,5,0
LGA56790,0,0,0,11,12,19,14,27,26,14,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,3,3,3,3,0,0,20,0,3,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,12,0,0,3,5,6,7,0,0,26,0,0,0,3,0,0,0,0,5,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,15,19,36,8,0,97,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,12,3,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,35,38,44,17,18,19,4,0,172,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,0,3,0,5,0,0,0,9,0,0,0,0,0,3,0,0,5,0,7,3,4,0,0,0,0,17,0,0,6,0,0,6,4,0,20,0,0,0,3,0,3,0,0,9,0,3,3,0,8,0,0,0,15,0,0,0,0,0,4,0,0,4,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,18,15,21,22,13,0,116,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
LGA57000,0,0,0,0,0,3,4,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,12,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,3,0,82,627,2198,3180,2177,1823,1339,295,19,11660,0,3,15,21,14,6,0,0,69,33,39,24,26,20,5,9,0,151,53,104,46,44,21,25,15,0,307,44,123,68,67,42,35,18,0,388,32,153,119,111,69,62,35,0,584,42,203,258,256,154,147,72,6,1153,62,291,448,465,259,239,96,7,1863,63,497,906,707,514,432,140,10,3261,28,697,1575,1197,988,851,200,7,5548,19,335,1482,1326,1193,1023,242,8,5634,5,115,1045,1152,1045,806,176,4,4344,0,34,533,684,646,472,93,0,2468,0,25,612,1099,1014,653,117,10,3528,0,0,103,249,220,122,28,0,723,0,5,81,432,493,240,53,3,1306,0,13,21,22,39,23,0,0,129,373,2635,7340,7861,6725,5164,1293,65,31457,9,5,3,3,0,3,0,0,25,194,40,3,7,0,0,4,0,256,151,136,27,20,13,14,4,0,355,80,149,70,18,21,25,6,0
LGA57140,0,0,0,0,5,4,5,13,14,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,5,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,0,0,16,10,14,22,44,35,10,0,159,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,0,0,4,0,0,0,0,0,11,0,3,4,0,0,0,0,0,13,0,0,5,0,3,0,0,0,16,0,0,4,4,6,4,0,0,25,0,0,5,5,13,9,0,0,27,0,0,6,4,8,7,3,0,37,0,0,5,0,8,3,0,0,18,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,10,25,30,52,42,19,0,180,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,4,0,0,0,0,3,4,0,0
LGA57280,0,0,4,51,57,194,218,113,78,16,0,722,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,5,0,0,7,3,0,0,0,14,4,0,6,4,0,4,0,0,18,5,0,9,17,3,0,0,0,35,3,10,10,14,12,0,0,0,50,0,11,24,14,12,10,3,0,75,4,14,42,36,18,24,3,0,146,3,11,51,37,28,19,0,0,149,4,9,36,45,21,14,0,0,128,0,8,28,15,17,15,4,0,89,0,0,39,63,40,25,5,0,167,0,0,9,9,7,10,3,0,44,0,0,9,18,16,13,0,0,57,0,0,0,5,0,0,0,0,8,25,67,265,278,181,148,34,0,994,0,0,0,0,0,0,0,0,4,42,0,5,0,0,0,0,0,44,16,0,5,0,0,0,0,0,25,12,0,0,0,4,4,3,0
LGA57350,0,0,0,0,0,3,10,5,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,8,0,6,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,4,12,15,20,17,11,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,0,0,4,4,0,3,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,9,7,3,0,0,12,0,0,6,3,0,0,3,0,13,0,0,5,0,3,0,0,0,6,0,0,0,4,0,0,0,0,6,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,32,17,17,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA57490,0,0,43,539,911,1397,1352,1200,784,116,9,6306,0,0,11,6,4,9,6,0,39,15,9,8,5,3,13,0,0,55,11,10,13,14,13,12,8,0,77,11,8,31,28,14,18,5,0,120,4,13,27,34,35,48,9,0,177,14,28,51,66,68,53,18,3,306,9,27,84,101,90,72,26,0,414,10,45,113,104,121,93,19,0,505,4,26,116,124,190,142,17,0,614,0,19,82,81,115,98,10,0,410,0,9,41,57,76,72,11,0,265,0,0,16,41,31,29,3,0,117,0,6,15,33,52,36,11,0,139,0,0,0,9,12,10,0,0,33,0,0,0,7,11,8,0,0,36,0,3,0,6,4,3,0,0,23,72,202,612,716,851,721,135,12,3323,24,7,3,0,9,0,0,0,44,612,26,14,13,10,8,4,0,687,347,59,41,34,19,28,10,0,546,118,102,47,41,33,32,9,0
LGA57630,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,9,110,147,223,188,168,140,30,0,1009,0,0,0,3,3,0,0,0,7,4,0,5,0,3,3,0,0,19,7,0,6,10,3,0,0,0,29,0,6,6,8,7,7,6,0,31,0,3,3,7,10,12,6,0,45,0,0,23,14,17,16,6,0,71,4,6,13,17,30,19,3,4,92,3,11,13,12,12,12,4,0,63,0,0,16,23,25,18,0,0,91,0,0,12,19,12,10,0,0,60,0,0,7,13,6,5,3,0,42,0,0,12,4,0,6,0,0,25,0,0,5,4,5,7,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,10,0,0,0,0,4,0,0,0,0,17,29,116,139,141,136,35,4,621,5,0,0,0,0,0,0,0,4,92,5,0,3,0,0,0,0,99,46,4,7,4,0,0,0,0,67,13,18,0,4,5,0,0,0
LGA57770,0,0,0,8,9,25,11,8,8,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,15,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA57840,0,0,8,244,495,603,395,328,275,75,6,2411,3,0,3,0,4,0,0,3,18,3,5,0,0,0,0,4,0,16,13,14,13,9,7,6,9,0,63,3,7,9,12,11,9,5,0,54,3,18,9,10,13,8,3,0,73,3,14,21,25,23,40,15,0,145,3,18,36,31,36,42,20,0,198,4,29,50,48,52,48,10,0,251,0,19,60,42,76,63,16,0,291,0,7,52,31,47,56,18,3,217,0,6,25,39,51,48,15,6,184,0,0,9,26,38,24,5,0,104,0,0,14,28,39,28,6,0,121,0,0,0,4,8,11,0,0,29,0,0,4,7,14,4,3,0,35,0,0,0,0,0,0,0,0,4,36,136,294,328,429,394,139,23,1784,6,0,0,0,0,0,0,0,8,136,11,6,8,0,0,0,0,154,51,28,5,5,3,8,0,0,95,29,19,18,4,8,7,3,0
LGA57910,3,0,77,929,1610,2409,2031,1832,1370,378,29,10582,0,3,5,8,16,15,0,0,57,42,20,11,17,16,17,7,0,123,31,38,30,42,35,40,30,8,253,26,44,58,88,45,39,28,8,336,15,52,64,88,96,85,42,0,447,23,85,122,160,136,150,68,19,759,17,134,196,197,200,198,84,15,1048,16,190,346,305,358,275,93,10,1593,11,189,531,441,525,427,128,9,2253,3,74,386,369,437,353,82,6,1712,4,23,206,255,278,245,48,6,1061,0,4,95,128,144,104,38,3,515,3,5,98,154,211,155,43,0,662,0,0,16,35,39,27,8,5,121,0,0,13,33,50,40,21,4,160,3,7,8,15,15,15,6,0,62,191,875,2186,2340,2599,2170,717,83,11153,30,5,8,10,9,4,4,0,68,834,76,17,15,6,11,12,0,973,542,218,47,37,31,34,19,0,932,200,239,82,68,50,55,22,0
LGA57980,6,0,18,168,371,499,370,301,243,56,4,2028,0,0,0,3,0,0,0,0,11,19,8,5,0,0,0,0,0,28,24,12,8,9,8,3,8,0,72,7,20,3,13,10,19,10,0,75,7,26,24,27,15,9,5,0,110,7,36,32,28,34,23,16,8,189,3,33,50,49,44,40,23,4,254,0,49,80,74,68,46,19,0,342,3,61,163,90,123,93,24,0,557,0,9,125,87,106,81,9,0,426,0,4,56,78,88,53,11,0,293,0,0,35,31,43,38,7,0,160,0,3,48,62,54,42,9,0,216,0,0,4,9,17,13,8,0,49,0,0,0,17,16,18,5,0,55,0,0,5,0,3,3,0,0,17,70,272,631,577,627,485,156,17,2837,4,0,0,0,0,3,0,0,13,112,16,0,0,0,7,0,0,136,61,30,3,5,8,7,0,0,122,26,30,10,9,4,0,3,0
