POW_LGA_CODE_2021,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_19,OM_UIE_75ov_HW_20_29,OM_UIE_75ov_HW_30_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40_44,OM_UIE_75ov_HW_45_49,OM_UIE_75ov_HW_50mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_19,OM_UIE_Tot_HW_20_29,OM_UIE_Tot_HW_30_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40_44,OM_UIE_Tot_HW_45_49,OM_UIE_Tot_HW_50mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_19,CFW_15_19_HW_20_29,CFW_15_19_HW_30_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40_44,CFW_15_19_HW_45_49,CFW_15_19_HW_50mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_19,CFW_20_24_HW_20_29,CFW_20_24_HW_30_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40_44,CFW_20_24_HW_45_49,CFW_20_24_HW_50mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_19,CFW_25_29_HW_20_29,CFW_25_29_HW_30_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40_44,CFW_25_29_HW_45_49,CFW_25_29_HW_50mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_19,CFW_30_34_HW_20_29,CFW_30_34_HW_30_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40_44,CFW_30_34_HW_45_49,CFW_30_34_HW_50mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_19,CFW_35_39_HW_20_29,CFW_35_39_HW_30_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40_44,CFW_35_39_HW_45_49,CFW_35_39_HW_50mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_19,CFW_40_44_HW_20_29,CFW_40_44_HW_30_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40_44,CFW_40_44_HW_45_49,CFW_40_44_HW_50mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_19,CFW_45_49_HW_20_29,CFW_45_49_HW_30_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40_44,CFW_45_49_HW_45_49,CFW_45_49_HW_50mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_19,CFW_50_54_HW_20_29,CFW_50_54_HW_30_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40_44,CFW_50_54_HW_45_49,CFW_50_54_HW_50mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_19,CFW_55_59_HW_20_29,CFW_55_59_HW_30_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40_44,CFW_55_59_HW_45_49,CFW_55_59_HW_50mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_19,CFW_60_64_HW_20_29,CFW_60_64_HW_30_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40_44,CFW_60_64_HW_45_49,CFW_60_64_HW_50mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_19,CFW_65_69_HW_20_29,CFW_65_69_HW_30_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40_44,CFW_65_69_HW_45_49,CFW_65_69_HW_50mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_19,CFW_70_74_HW_20_29,CFW_70_74_HW_30_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40_44,CFW_70_74_HW_45_49,CFW_70_74_HW_50mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_19,CFW_75ov_HW_20_29,CFW_75ov_HW_30_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40_44,CFW_75ov_HW_45_49,CFW_75ov_HW_50mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_19,CFW_Tot_HW_20_29,CFW_Tot_HW_30_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40_44,CFW_Tot_HW_45_49,CFW_Tot_HW_50mor,CFW_Tot_HW_NS,CFW_Tot_Tot,St_Em_NS_15_19_HW_0,St_Em_NS_15_19_HW_1_19,St_Em_NS_15_19_HW_20_29,St_Em_NS_15_19_HW_30_34,St_Em_NS_15_19_HW_35_39,St_Em_NS_15_19_HW_40_44,St_Em_NS_15_19_HW_45_49,St_Em_NS_15_19_HW_50mor,St_Em_NS_15_19_HW_NS,St_Em_NS_15_19_Tot,St_Em_NS_20_24_HW_0,St_Em_NS_20_24_HW_1_19,St_Em_NS_20_24_HW_20_29,St_Em_NS_20_24_HW_30_34,St_Em_NS_20_24_HW_35_39,St_Em_NS_20_24_HW_40_44,St_Em_NS_20_24_HW_45_49,St_Em_NS_20_24_HW_50mor,St_Em_NS_20_24_HW_NS,St_Em_NS_20_24_Tot,St_Em_NS_25_29_HW_0,St_Em_NS_25_29_HW_1_19,St_Em_NS_25_29_HW_20_29,St_Em_NS_25_29_HW_30_34,St_Em_NS_25_29_HW_35_39,St_Em_NS_25_29_HW_40_44,St_Em_NS_25_29_HW_45_49,St_Em_NS_25_29_HW_50mor,St_Em_NS_25_29_HW_NS,St_Em_NS_25_29_Tot,St_Em_NS_30_34_HW_0,St_Em_NS_30_34_HW_1_19,St_Em_NS_30_34_HW_20_29,St_Em_NS_30_34_HW_30_34,St_Em_NS_30_34_HW_35_39,St_Em_NS_30_34_HW_40_44,St_Em_NS_30_34_HW_45_49,St_Em_NS_30_34_HW_50mor,St_Em_NS_30_34_HW_NS,St_Em_NS_30_34_Tot
LGA54280,0,0,0,0,0,0,0,0,0,0,20,58,58,45,54,86,33,146,5,504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,8,0,6,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,8,0,4,5,0,0,0,0,5,0,10,0,0,0,0,0,0,0,4,0,11,0,4,0,4,0,0,0,8,0,13,0,4,4,0,0,0,0,3,4,17,0,6,8,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,3,34,23,11,9,12,0,21,9,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7
LGA54310,0,0,0,0,0,0,0,0,0,0,13,56,32,25,19,48,13,83,4,298,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,15,8,3,7,3,0,17,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
LGA54340,0,0,0,0,0,0,0,7,0,6,6,14,16,9,8,32,9,61,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,10,4,0,6,0,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA54410,0,0,0,0,0,0,0,0,0,6,5,3,8,4,5,8,0,18,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,3,0,4,0,3,5,12,0,21,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,5,4,16,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,3,0,0,0,9,8,23,20,11,4,34,9,70,0,167,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,9,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,5,0,7,0,14,0,4,0,0,0,7,0,5,0,13,0,0,0,5,3,0,0,6,0,8,0,4,3,0,0,0,0,4,4,13,0,3,7,0,0,0,0,5,0,11,0,5,0,0,0,0,0,0,0,11,3,24,13,8,6,16,3,38,9,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,0,0,3,0,0,0,0,0,0,5,3,9,8,3,3,13,9,43,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,0,7,3,0,0,10,0,14,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,4,3,10,9,6,0,16,6,36,6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,3,0,11,4,9,0,3,3,26,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,0,0,0,0,0,0,0,0,5,20,182,124,64,84,138,33,163,12,822,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,0,0,0,0,3,19,0,4,0,3,0,0,0,0,0,12,0,5,4,0,6,0,0,4,0,25,0,3,3,0,0,5,0,7,0,15,0,8,7,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,5,47,16,13,5,15,0,19,9,133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,3
LGA54900,0,0,0,0,0,3,0,0,0,6,7,6,12,9,12,31,6,70,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,3,0,3,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,0,13,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,7,6,9,12,3,5,11,4,26,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,7,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA55040,0,0,0,0,0,0,0,7,0,5,4,3,7,0,0,4,3,18,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA55110,0,15,7,0,0,0,0,0,0,28,60,532,321,205,211,345,85,309,33,2098,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,13,0,10,7,0,0,0,0,3,5,31,0,9,3,0,0,3,3,0,0,23,5,11,5,0,0,4,0,0,0,31,0,11,7,6,0,0,0,12,0,36,3,15,0,0,3,0,0,5,0,31,3,8,3,0,0,7,0,7,0,35,0,21,3,7,0,5,0,4,0,44,4,16,0,3,0,0,0,4,0,34,6,9,0,0,5,0,0,3,0,23,0,7,5,4,0,0,0,3,8,25,15,133,36,28,23,32,7,40,13,329,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,8,0,9,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,5,9
LGA55180,0,5,4,0,0,3,0,3,0,21,22,79,61,40,39,96,19,126,13,501,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,4,0,7,0,9,0,0,3,0,0,5,0,4,0,18,0,4,4,0,0,4,0,11,0,19,0,5,6,0,0,7,0,11,0,23,0,4,8,3,0,6,3,9,0,26,0,7,3,0,0,0,0,7,0,20,5,8,0,0,0,0,0,0,3,25,4,6,0,0,3,0,0,3,0,20,10,51,25,8,10,26,10,51,6,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,20,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA55320,0,36,16,4,3,5,0,3,0,64,63,791,538,329,258,423,131,369,38,2935,0,9,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,10,0,9,10,0,4,0,0,0,0,32,0,13,3,3,4,4,0,3,9,38,0,10,11,0,0,4,0,4,0,35,0,16,10,6,0,8,0,4,3,48,0,19,15,3,0,10,0,12,0,60,5,22,8,4,0,5,0,6,0,50,0,25,9,3,0,5,3,9,0,52,0,22,9,3,0,6,0,4,0,50,0,38,8,0,3,0,0,0,0,59,3,14,11,5,0,0,0,3,0,36,12,209,87,41,10,39,6,57,17,480,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,3,6,4,0,0,0,0,0,4,20
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,0,0,0,11,15,5,13,9,10,4,37,6,108,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,7,21,7,5,0,10,0,19,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,7,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,0,3,0,0,0,0,0,0,12,6,12,12,5,3,16,3,49,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,6,0,15,0,0,0,0,0,3,0,10,0,16,0,5,0,0,0,0,0,3,0,5,0,0,0,5,0,3,0,0,0,3,3,0,4,0,0,0,0,0,6,9,0,6,0,0,0,0,0,0,0,9,4,8,8,0,0,9,0,27,5,73,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,17,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,0,4,0,0,0,0,0,0,0,3,5,63,52,30,24,43,6,22,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,13,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,22,9,3,0,9,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55810,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,12,0,27,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,3,8,3,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,4,0,3,5,0,4,11,0,25,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,7,0,9,0,3,0,3,0,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
