LGA_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,19,0,0,9,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,5,17,7,12,0,0,0,45,5,15,5,24,0,0,0,48,4,0,6,21,0,0,3,34,0,7,7,21,3,0,0,41,0,0,12,22,0,0,4,37,9,43,35,107,5,5,9,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,12,0,0,0,0,0,0,17,17,0,0,0,0,0,0,63,65,0,0,0,0,0,0,4,3
LGA57840,0,0,0,3,3,6,10,24,0,0,0,6,0,0,4,14,0,15,0,6,6,0,4,27,0,9,0,6,0,0,0,16,0,9,5,0,0,0,6,16,0,4,0,4,0,0,0,13,0,0,3,0,0,0,5,5,8,29,14,33,6,0,33,121,0,0,7,79,37,3,17,135,48,385,111,161,32,6,36,779,596,1243,229,437,28,21,81,2642,639,1039,227,344,10,27,75,2354,529,796,267,308,3,29,62,1986,415,664,261,367,9,31,66,1814,469,791,466,518,12,71,285,2616,2698,4910,1568,2207,138,186,619,12332,0,0,0,0,0,0,26,26,0,0,0,0,0,0,70,71,0,0,0,3,0,0,178,178,0,0,0,0,0,0,102,109,0,0,0,0,0,0,116,118,0,0,0,0,0,0,97,104,3,0,0,0,0,0,168,171,7,6,0,7,0,0,755,778,0,0,7,85,40,4,47,185
LGA57910,0,0,0,11,3,0,9,25,0,7,4,21,10,0,4,47,5,24,6,71,0,3,8,116,8,10,4,31,4,3,3,74,7,16,7,32,0,0,9,65,4,6,9,22,0,3,8,48,4,6,3,9,0,0,10,30,30,67,36,187,25,8,46,408,0,4,29,275,138,24,61,538,161,1163,478,943,195,67,163,3171,2307,5226,1744,3431,174,137,522,13533,2571,4986,1905,2912,119,163,498,13152,1789,3369,1555,2402,69,199,383,9767,1194,2304,1242,2384,64,183,324,7698,1154,2387,1774,3189,65,284,1028,9876,9176,19436,8736,15543,820,1060,2971,57741,0,0,0,0,0,0,158,161,0,0,0,0,0,0,298,296,4,4,3,9,0,4,1046,1071,3,8,7,10,0,0,939,964,0,0,6,3,0,0,657,675,0,3,3,13,0,0,460,482,6,9,6,19,0,0,615,653,12,26,31,60,0,4,4175,4304,0,4,35,291,145,24,229,727
LGA57980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,10,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,5,12,8,4,3,0,0,35,0,0,0,13,16,3,4,27,26,159,17,37,5,0,5,254,324,529,61,108,9,7,18,1050,375,442,71,80,6,10,21,997,291,341,92,71,6,14,28,844,234,322,73,75,3,21,28,761,304,429,186,119,3,16,131,1189,1558,2219,499,499,44,69,233,5120,0,0,0,0,0,0,8,11,0,3,0,0,0,0,18,21,0,4,0,0,0,0,64,70,0,0,0,0,0,0,49,56,0,0,0,0,0,0,50,47,0,0,0,0,0,0,39,42,0,4,0,5,0,0,91,97,3,13,0,5,0,0,324,337,0,0,0,13,16,3,12,41
LGA58050,0,0,0,21,9,0,12,47,0,3,3,52,15,0,10,89,3,12,13,139,15,5,17,202,0,10,13,79,6,0,12,120,5,11,18,48,3,9,12,98,0,0,12,29,5,6,23,79,0,0,6,17,0,0,13,33,15,38,64,388,46,13,95,661,0,0,21,340,211,27,97,699,27,364,213,1014,224,56,139,2048,486,1447,948,3513,205,121,302,7019,784,1654,1272,3169,128,135,339,7481,445,1056,972,2776,76,141,271,5730,311,676,764,2451,53,138,220,4616,264,593,628,2149,33,161,515,4344,2312,5799,4827,15410,932,778,1886,31943,0,0,0,0,0,0,149,151,0,0,0,5,0,0,188,196,0,0,3,5,0,0,625,633,0,3,4,3,0,0,600,608,0,0,0,5,0,0,573,588,0,3,4,5,0,0,389,400,0,0,4,11,0,0,336,350,0,10,11,43,0,5,2868,2931,0,0,21,363,223,29,261,896
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,6,0,0,3,8,0,0,0,9,0,0,0,0,0,0,0,5,0,0,5,7,0,0,0,12,0,5,0,3,0,0,0,12,0,0,0,3,0,0,0,11,0,10,10,29,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,26,26,0,0,0,0,4,0,0,3
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,7,0,7,4,11,0,0,0,28,0,3,5,12,0,0,0,21,3,0,0,4,0,0,0,13,5,0,3,10,0,0,9,24,5,12,16,46,0,0,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,4
LGA58330,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,14,0,0,0,4,5,0,3,7,0,0,5,27,0,0,5,36,0,15,4,45,0,0,8,73,12,11,10,75,0,0,3,112,5,17,22,101,0,3,12,154,11,27,27,156,0,6,12,247,23,42,60,175,9,13,39,358,50,106,122,576,23,24,81,985,0,0,0,0,0,0,11,11,0,0,0,0,0,0,6,8,0,0,0,0,0,0,14,21,0,0,0,0,0,0,22,22,0,0,0,0,0,0,46,46,0,0,0,0,0,0,65,68,0,0,0,3,0,0,59,64,0,0,0,5,0,0,227,234,0,0,0,4,5,0,11,24
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,9,0,5,0,6,0,0,4,18,0,3,9,33,0,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,11,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
LGA58510,0,0,0,5,0,0,3,6,0,0,5,5,6,0,0,17,6,5,6,20,0,0,4,41,0,7,0,10,4,0,0,27,3,3,0,6,0,0,3,18,5,3,8,4,0,3,12,31,3,3,0,3,0,0,4,16,10,19,19,53,12,6,25,142,0,0,10,44,37,3,10,100,35,252,131,194,58,10,50,722,555,1256,318,589,39,26,112,2896,539,964,298,466,18,28,91,2400,321,495,238,356,12,35,72,1530,198,296,196,387,6,31,75,1200,148,272,231,449,8,34,300,1450,1800,3532,1416,2482,183,171,720,10301,0,0,0,0,0,0,36,36,0,0,0,0,0,0,97,97,0,4,0,0,0,0,260,267,0,0,0,0,0,0,196,197,0,0,0,0,0,0,145,144,0,0,4,3,0,0,102,106,0,0,0,5,0,0,104,109,3,4,4,7,0,0,936,951,0,0,10,48,35,3,47,140
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,14,0,6,0,9,0,0,0,12,0,0,7,11,0,7,3,29,3,5,0,13,0,0,0,19,4,7,3,9,0,0,4,31,8,15,9,64,0,8,11,120,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0,4,5,0,0,0,0,0,0,13,13,0,0,0,0,0,0,7,10,0,0,0,0,0,0,8,8,0,0,0,3,0,0,36,43,0,0,0,7,0,0,5,9
LGA58570,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,9,0,10,4,7,0,0,0,24,0,8,6,8,0,0,0,14,0,3,7,4,0,0,0,12,7,4,0,0,0,0,0,7,0,4,0,4,0,0,3,9,10,23,13,23,0,0,5,81,0,0,6,32,25,5,5,74,34,267,70,160,32,8,38,603,660,1484,318,495,25,19,104,3110,648,1176,337,407,18,28,73,2688,443,726,251,310,5,43,43,1818,280,492,204,319,11,24,58,1393,218,342,189,265,8,42,126,1186,2281,4478,1379,1991,115,161,452,10864,0,0,0,0,0,0,11,11,0,0,0,0,0,0,69,69,0,0,0,0,0,0,310,315,0,0,4,0,0,0,172,176,0,0,0,4,0,0,121,119,0,0,0,0,0,0,101,105,3,0,0,0,0,0,92,98,3,4,4,4,0,0,883,896,0,0,6,30,25,4,22,92
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,12,6,30,0,0,0,42,0,16,0,28,0,0,0,48,4,5,6,19,0,0,0,40,3,6,0,31,4,4,6,53,4,3,14,39,0,4,9,71,10,34,29,155,9,9,21,265,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,13,13,0,0,0,0,0,0,11,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,8,8,0,0,0,0,0,0,19,18,0,0,0,0,0,0,72,78,0,0,0,0,0,0,7,10
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,11,0,3,3,3,0,0,0,9,0,0,6,14,0,0,0,21,0,0,0,10,0,0,0,15,0,0,0,12,0,0,3,23,0,4,11,61,0,4,6,86,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,11,11,0,0,0,0,0,0,12,12,0,0,0,0,0,0,46,46,0,0,0,0,0,0,3,3
LGA58760,0,0,0,12,11,0,4,29,0,3,0,26,7,3,7,48,3,9,7,81,20,6,9,131,7,5,11,72,0,5,0,102,0,8,17,27,0,4,7,61,0,3,0,32,0,0,7,44,3,0,3,12,0,0,7,29,15,28,34,264,43,16,43,440,0,8,41,436,298,41,122,948,60,551,336,1401,302,64,179,2897,524,1860,1082,4585,236,158,393,8844,986,2312,1623,4410,121,234,427,10114,770,1625,1595,4129,97,232,421,8870,455,893,1055,3444,63,171,331,6416,322,700,994,3191,47,214,743,6209,3122,7950,6730,21595,1162,1116,2615,44287,0,0,0,8,0,0,202,209,0,4,0,11,0,0,277,288,0,0,0,13,3,0,711,723,0,0,3,9,0,0,744,756,0,4,4,15,5,0,709,732,0,4,5,14,0,0,494,514,0,7,5,21,0,0,343,373,6,11,15,82,3,0,3478,3595,0,8,41,453,307,41,330,1186
LGA58820,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,0,3,12,5,0,3,22,0,0,0,8,4,0,0,13,0,4,0,33,7,0,0,43,3,7,6,76,0,0,10,104,0,10,7,94,4,0,11,130,0,11,24,101,0,0,13,150,4,16,16,112,3,4,12,162,6,18,33,127,0,12,62,253,21,63,89,535,15,23,111,858,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,11,0,0,0,0,0,0,28,31,0,0,0,0,0,0,29,29,0,0,0,0,0,0,23,26,0,0,0,0,0,0,18,18,0,0,0,5,0,0,124,134,0,0,0,11,9,0,5,22
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,9,0,8,0,0,0,21,0,0,0,15,0,0,0,13,0,5,0,14,0,0,5,28,0,0,8,18,0,0,0,37,3,0,0,10,0,0,0,17,6,17,10,70,6,0,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,8,0,0,3,10,0,3,6,21,0,0,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,0,12,0,0,0,19,0,4,0,4,0,0,0,9,0,0,0,3,0,0,4,12,0,3,4,16,0,0,0,21,0,0,5,12,0,3,3,19,0,15,9,52,0,3,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,7,0,0,0,0,0,0,13,13,0,0,0,0,0,0,14,14,0,0,0,0,0,0,43,46,0,0,0,0,0,0,0,6
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,4,0,0,13,0,4,0,17,0,0,5,29,0,7,4,27,0,4,0,46,3,6,10,14,0,0,0,35,0,3,3,11,0,0,3,24,0,0,9,9,0,6,7,28,3,26,30,82,5,4,20,176,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,13,0,0,0,0,0,0,41,42,0,0,0,0,0,0,4,6
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,16,0,0,3,27,0,0,5,9,0,0,0,17,0,3,5,13,0,0,0,24,0,0,3,10,0,0,0,13,0,3,0,4,0,0,0,7,3,15,15,58,4,0,3,95,0,0,0,0,0,0,7,7,0,0,0,0,0,0,12,12,0,0,0,0,0,0,28,28,0,0,0,0,0,0,30,30,0,0,0,0,0,0,19,19,0,0,0,0,0,0,7,14,0,0,0,0,0,0,8,8,0,0,0,0,0,0,108,104,0,0,0,6,0,0,6,12
LGA59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,10,0,10,5,29,3,0,0,50,4,4,0,29,0,0,3,34,0,6,3,17,0,0,0,32,3,5,4,27,0,3,4,44,0,4,3,32,0,0,4,49,12,25,16,141,8,8,14,225,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,10,10,0,0,0,0,0,0,6,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,12,17,0,0,0,4,0,0,47,52,0,0,0,0,3,0,4,8
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,5,3,3,5,0,0,13,0,0,0,3,0,0,0,9,0,3,4,3,0,0,4,11,0,4,0,11,5,0,0,16,0,0,0,10,0,0,6,20,4,14,5,38,3,0,11,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,4,0,12,0,0,0,11,0,4,0,9,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,7,0,0,3,15,0,0,0,12,0,0,6,16,4,11,6,38,0,0,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0
