SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
503011034,3,0,0,0,0,4,27,44,25,52,41,4,194,0,0,0,0,3,5,12,9,0,8,12,0,61,0,0,0,0,0,20,17,27,6,31,19,5,130,0,0,0,0,0,7,7,8,0,4,7,0,27,0,0,0,0,8,3,18,4,31,11,10,4,96,4,0,7,6,6,15,15,7,12,4,9,0,91,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,13,35,21,51,28,21,14,19,30,6,251,0,0,0,0,0,0,0,0,0,0,0,98,103,16,0,23,48,37,109,126,114,105,136,140,126,974,0,0,0,0,0,0,3,7,14,27,86,20,154,0,0,0,0,0,4,7,4,3,4,10,0,32,0,0,0,0,0,9,32,26,36,106,79,31,324,0,0,0,0,0,0,6,0,6,12,17,3,48,0,0,0,0,7
503011035,0,0,0,0,0,0,19,40,24,70,85,0,243,0,0,0,3,6,15,17,6,5,20,14,0,93,0,0,0,0,4,15,43,16,27,48,33,0,187,0,0,0,0,0,0,3,5,6,5,12,0,35,0,0,0,0,3,12,37,10,74,37,17,8,196,0,3,3,10,10,26,32,7,22,25,18,3,153,0,0,0,0,0,3,9,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,3,6,0,13,25,4,14,51,34,93,87,32,25,36,43,25,451,0,0,0,0,0,0,0,0,0,0,0,114,125,30,3,25,71,56,162,243,126,185,247,214,157,1523,5,0,0,0,0,5,4,18,29,74,195,35,362,0,0,0,0,4,7,8,9,10,16,23,7,82,0,0,0,0,3,9,47,26,88,231,187,45,641,0,0,0,0,0,3,3,6,6,18,31,12,81,3,0,0,5,0
503011036,0,0,0,0,0,0,7,17,8,31,44,0,111,0,0,0,0,0,0,7,5,3,10,3,0,29,0,0,0,0,0,5,15,12,17,32,13,0,88,0,0,0,0,0,0,0,0,3,6,0,0,12,0,0,0,0,3,3,8,0,27,14,7,3,69,0,3,6,4,9,18,12,7,8,7,0,4,77,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,10,50,27,70,49,10,3,9,5,9,245,0,0,0,0,0,0,0,0,0,0,0,84,84,8,3,15,52,36,104,100,62,74,109,84,99,732,0,0,0,0,0,0,8,3,10,47,90,13,175,0,0,0,0,0,0,4,8,3,8,9,3,42,0,0,0,3,0,4,22,34,53,129,78,39,365,0,0,0,0,0,0,4,4,11,15,5,0,49,4,0,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,3,35,52,45,110,139,4,392,0,0,0,0,7,10,12,0,0,3,0,0,34,0,0,0,0,0,10,41,29,15,41,20,0,160,0,0,0,0,0,0,6,0,6,3,7,0,27,0,0,0,0,6,14,10,9,22,5,4,0,76,0,0,0,4,8,7,3,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,3,3,4,0,0,14,3,0,3,70,15,22,10,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,100,103,4,0,8,81,41,77,120,103,100,172,166,106,977,0,0,0,0,0,7,9,26,26,48,64,12,182,0,0,0,0,0,5,13,6,3,4,5,0,35,0,0,0,0,0,17,61,59,94,143,44,14,441,0,0,0,0,0,0,3,3,10,13,12,6,57,0,0,0,3,0
503021039,0,0,0,0,0,22,90,124,58,161,145,3,604,0,0,0,6,13,22,20,6,0,8,5,0,74,0,0,0,5,4,30,65,41,36,70,17,0,261,0,0,0,0,0,0,11,9,5,18,4,0,53,0,0,6,3,10,26,29,7,40,17,8,8,152,0,0,3,7,13,18,19,5,12,7,0,4,89,0,0,0,0,5,4,4,0,10,0,0,0,22,0,0,0,0,0,0,3,4,0,0,0,4,18,11,0,11,93,40,53,36,8,11,0,0,11,272,0,0,0,3,0,0,0,0,0,0,0,149,162,11,3,24,120,75,172,275,196,174,276,187,178,1701,0,0,0,0,0,5,22,24,20,81,117,31,316,0,0,0,3,5,9,16,10,6,7,13,5,70,0,0,0,0,0,20,61,56,90,176,94,34,535,0,0,0,0,0,7,3,13,13,22,16,3,80,4,0,0,0,0
503021040,0,0,0,0,0,3,33,47,28,94,76,6,295,0,0,0,4,8,16,10,0,5,5,4,0,48,0,0,0,0,4,6,37,16,17,28,15,0,124,0,0,0,0,0,0,3,5,4,10,0,0,27,0,0,0,3,6,10,11,4,14,3,9,0,61,3,0,3,3,7,8,15,5,0,3,0,0,45,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,3,0,0,10,6,0,14,98,19,37,16,0,3,0,0,5,197,0,0,0,5,0,0,0,0,0,0,0,65,73,11,0,22,114,40,93,124,83,74,149,108,78,893,0,0,0,0,0,8,22,22,11,51,57,20,184,0,0,0,0,0,5,4,7,7,10,0,0,33,0,0,0,0,0,11,30,46,49,108,32,9,297,0,0,0,0,0,0,10,4,14,13,12,3,56,0,0,0,5,0
503021042,0,0,0,6,0,3,38,76,48,142,165,4,477,0,0,0,5,4,14,10,0,5,18,6,0,77,0,0,0,0,0,24,42,26,36,66,28,0,228,0,0,0,0,0,0,9,0,4,5,8,0,32,0,0,0,0,3,29,49,18,71,21,8,0,205,0,0,3,15,14,32,18,5,9,8,13,0,124,0,0,0,0,0,7,4,0,0,4,0,0,19,0,0,0,0,0,0,4,3,4,10,7,0,21,9,0,17,66,40,91,62,20,14,16,15,6,365,0,0,0,0,0,4,0,0,0,0,0,156,158,15,0,26,85,66,200,239,158,197,287,248,180,1707,0,0,0,0,0,3,13,23,14,60,121,24,260,0,0,0,0,0,3,3,3,9,25,13,3,59,0,0,0,0,3,10,33,30,70,175,99,28,448,0,0,0,0,0,0,8,3,11,16,24,7,61,0,0,0,0,6
503021043,4,0,0,0,0,10,91,121,59,148,137,3,573,3,0,4,12,17,35,16,0,3,6,5,0,105,4,0,0,0,0,48,71,46,33,48,23,3,283,0,0,0,0,0,6,4,3,0,3,9,3,36,0,0,0,0,16,34,50,9,40,13,4,3,180,0,0,8,15,14,14,7,4,6,4,3,0,75,0,0,0,0,6,9,4,3,3,0,0,0,15,0,0,0,0,0,3,0,7,0,8,5,0,22,16,0,15,51,35,70,46,14,5,4,8,10,276,0,0,0,0,0,0,0,0,0,0,0,128,133,26,0,29,89,84,228,296,208,152,232,193,155,1691,0,0,0,0,0,8,22,25,14,68,86,18,237,0,0,0,0,9,14,14,10,9,14,13,0,80,4,0,0,0,4,28,68,66,95,175,93,25,562,0,0,0,0,0,9,14,10,15,31,19,6,101,0,0,0,0,12
503021295,4,0,0,0,0,9,47,82,59,134,111,0,443,5,0,0,4,8,14,12,3,0,8,6,0,66,0,0,0,0,0,13,33,31,26,33,13,3,154,0,0,0,0,0,0,3,7,3,12,6,0,32,0,0,4,0,4,30,50,6,75,14,9,0,189,0,0,3,5,6,12,7,3,4,8,0,0,52,0,0,0,0,0,0,0,5,5,5,0,0,14,0,0,0,0,0,4,0,0,5,3,4,0,17,10,0,3,26,16,30,12,7,4,0,6,3,112,0,0,0,0,0,0,0,0,0,0,0,127,129,19,0,12,38,38,110,164,145,179,205,151,140,1201,0,0,0,0,4,0,4,13,3,13,33,0,75,0,0,0,0,0,0,3,0,0,3,0,4,10,0,0,0,0,0,0,5,9,10,23,10,5,73,0,0,0,0,0,0,0,0,0,3,10,4,12,0,0,3,0,3
503021296,3,0,0,0,0,13,82,99,65,141,114,0,517,0,0,3,5,4,27,17,4,5,5,0,0,69,0,0,0,0,0,20,54,24,19,23,5,0,150,0,0,0,0,0,0,5,5,5,3,8,0,34,0,0,0,3,9,22,29,8,24,6,3,0,115,0,0,4,4,9,19,4,0,0,0,4,0,54,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,16,12,0,16,46,11,15,6,0,0,4,0,11,127,0,0,0,0,0,4,0,0,0,0,0,121,127,14,6,23,64,41,121,197,163,121,189,141,137,1207,0,0,0,0,0,6,9,8,7,19,27,5,90,0,0,0,0,0,3,4,0,4,0,0,0,15,0,0,0,3,4,5,13,14,12,20,8,5,89,0,0,0,3,0,0,0,8,0,3,0,0,21,0,0,0,0,3
503021297,0,0,0,0,0,0,39,92,57,130,94,0,425,0,0,0,3,6,24,11,5,4,4,0,0,54,0,0,0,0,3,15,42,24,12,24,7,0,134,0,0,0,0,0,0,11,7,0,6,4,0,31,0,0,0,4,4,27,44,5,77,13,8,0,184,0,0,0,4,0,8,0,0,10,4,0,0,36,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,17,8,0,3,15,6,21,14,8,7,0,3,5,105,0,0,0,0,0,0,0,0,0,0,0,103,106,21,5,12,30,27,104,171,140,167,200,126,114,1103,0,0,0,0,0,0,4,7,5,15,22,0,46,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,3,6,8,0,25,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0
504011044,0,0,0,0,0,19,82,88,61,107,44,9,412,0,0,0,0,4,13,18,10,0,0,0,0,54,0,0,0,5,0,38,75,48,24,25,0,4,216,0,0,0,0,5,0,14,8,4,10,4,4,50,0,0,0,6,9,36,56,8,20,3,0,5,149,0,0,6,22,19,25,15,0,3,4,0,0,92,0,0,0,3,0,5,0,0,0,0,0,7,11,0,0,0,0,0,0,0,4,0,4,0,0,10,3,3,20,180,62,93,23,5,0,0,0,15,406,0,0,0,0,0,7,3,0,0,0,0,115,128,10,3,31,225,103,236,286,165,112,156,54,155,1529,0,0,0,0,0,8,36,46,47,64,39,32,276,0,0,0,0,0,9,13,12,0,12,0,3,54,0,0,3,0,0,25,113,96,69,78,23,28,435,0,0,0,0,0,3,14,18,13,34,10,4,94,0,0,0,4,12
504011045,0,0,4,0,0,15,97,145,110,215,104,4,691,5,0,3,4,14,23,14,9,0,0,0,0,77,6,0,0,6,7,42,93,53,29,59,13,0,304,0,0,0,0,4,5,11,11,8,10,8,3,60,0,0,0,6,11,48,65,15,43,10,4,11,212,0,0,9,41,17,25,21,3,0,0,0,0,117,0,0,3,3,0,5,7,0,0,0,0,0,21,0,0,0,0,0,0,3,0,3,9,6,0,21,13,0,39,222,84,103,24,5,6,0,4,22,513,0,0,0,7,3,4,0,0,0,0,0,190,209,21,0,49,286,142,270,346,240,200,303,133,233,2225,0,0,0,0,0,9,55,68,62,99,83,41,428,0,0,0,4,6,18,24,12,5,7,3,13,93,0,0,0,0,7,48,160,133,108,168,44,40,708,0,0,0,0,6,9,26,23,20,36,14,10,139,0,0,4,9,24
504011046,0,0,0,0,0,21,93,118,73,131,79,0,519,0,0,0,7,15,25,18,0,3,4,4,0,84,0,0,0,0,0,46,62,29,20,31,8,5,210,0,0,0,0,0,6,7,6,8,11,4,0,44,0,0,0,6,7,57,49,6,31,5,8,11,176,0,0,11,11,11,31,13,3,0,0,0,7,94,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,4,4,0,15,11,0,17,60,24,32,8,5,0,0,5,8,174,0,0,0,7,6,0,0,0,0,0,0,133,148,16,0,32,94,70,217,263,173,142,197,105,161,1467,0,0,0,0,0,0,20,27,12,32,37,16,156,0,0,0,4,0,8,9,4,0,4,0,3,41,0,0,0,0,0,17,47,46,32,58,27,3,236,0,0,0,0,0,4,8,9,4,16,11,0,56,0,0,0,6,12
504011047,3,0,0,0,0,17,127,121,65,108,34,4,483,0,0,3,3,8,16,19,6,4,0,0,0,73,0,0,0,3,5,65,113,61,22,20,3,4,299,0,0,0,0,4,7,13,12,5,3,0,0,52,0,0,0,9,26,63,70,9,26,3,0,5,211,0,3,10,27,26,35,18,4,5,0,0,3,144,0,0,0,3,0,8,5,3,0,0,0,0,21,0,0,0,0,0,3,8,3,3,5,3,0,24,21,0,41,353,137,178,31,4,7,0,8,29,802,0,0,0,10,5,9,0,3,0,0,0,163,183,25,3,60,412,203,401,415,233,142,143,52,209,2290,4,0,0,0,0,17,82,77,51,77,35,50,397,0,0,0,0,9,23,29,12,7,10,0,14,103,3,0,0,0,0,60,213,119,58,92,25,48,619,0,0,0,0,3,11,28,21,13,12,3,10,103,5,0,0,10,29
504011048,0,0,0,0,0,9,30,38,17,33,11,0,152,0,0,4,8,0,17,5,0,0,0,0,0,33,0,0,0,0,3,13,30,32,6,12,7,0,110,0,0,0,0,0,0,6,6,0,3,0,4,25,0,0,0,3,8,27,17,3,15,8,5,0,87,0,0,0,11,14,21,17,0,0,0,0,0,68,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,11,3,0,16,122,65,67,13,3,0,0,0,9,310,0,0,0,0,0,0,0,0,0,0,0,44,53,9,0,27,142,94,161,134,83,46,67,29,58,853,0,0,0,0,0,8,29,39,32,55,45,26,224,0,0,0,4,0,4,18,8,3,4,0,7,49,3,0,0,0,7,23,77,65,56,78,30,22,366,0,0,0,0,0,5,7,11,8,11,4,7,53,0,0,0,0,3
504021049,0,0,0,0,0,3,8,21,6,16,5,3,62,0,0,0,0,5,4,3,3,3,0,0,0,13,0,0,0,5,0,9,13,8,5,11,0,0,47,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,3,11,17,0,4,0,0,0,41,0,0,0,8,0,10,0,0,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,28,5,23,3,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,13,44,15,63,56,32,19,26,3,34,298,0,0,0,0,0,0,6,14,18,13,8,13,73,0,0,0,0,0,5,0,0,0,4,0,0,12,0,0,0,0,0,18,33,11,14,13,0,15,102,0,0,0,0,0,0,3,4,0,5,7,0,18,0,0,0,0,3
504021050,0,0,0,0,3,7,19,30,16,44,23,3,148,0,0,0,0,4,3,20,6,0,5,0,0,47,0,0,0,0,0,16,25,31,14,21,9,5,116,0,0,0,0,0,0,9,9,7,0,0,0,29,0,0,0,0,0,13,30,3,24,9,5,0,82,0,0,6,7,7,15,16,8,8,9,0,0,71,0,0,0,0,0,5,3,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,62,46,73,35,10,5,0,0,3,250,0,0,0,0,0,0,0,0,0,0,0,59,63,5,0,22,71,63,136,156,93,85,92,36,72,828,0,0,0,0,0,0,8,22,21,57,42,20,175,0,0,0,5,4,5,11,4,11,0,3,3,41,0,0,0,0,5,16,50,59,58,80,23,28,314,0,0,0,0,0,0,8,10,5,5,3,7,43,0,0,0,0,0
504021051,0,0,0,0,0,0,19,33,19,29,11,0,106,0,0,0,4,3,3,5,4,0,6,0,0,17,3,0,0,0,0,10,25,16,7,14,0,0,80,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,3,11,17,3,13,4,0,0,54,0,0,8,12,4,16,3,0,0,5,0,0,39,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,5,4,0,4,46,23,34,9,3,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,47,52,3,0,11,66,29,86,85,61,42,52,18,52,506,0,0,0,0,0,3,11,17,19,33,26,8,127,0,0,0,0,0,0,5,9,0,3,0,4,25,0,0,0,0,0,7,54,24,45,30,15,17,199,0,0,0,0,0,6,14,9,5,0,6,3,39,0,0,0,3,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,3,5,6,51,64,40,69,22,11,273,0,0,0,4,7,11,25,3,5,4,4,0,65,0,0,0,0,10,22,76,43,31,35,4,4,219,0,0,0,0,0,3,6,8,5,7,8,3,40,3,0,4,6,3,32,50,3,37,6,0,3,156,0,0,4,20,11,24,15,3,3,5,0,4,102,0,0,0,0,0,4,9,0,9,0,0,4,22,0,0,0,0,0,0,0,4,0,0,0,0,5,12,0,24,159,64,101,30,9,0,5,0,14,413,0,0,0,3,0,0,0,0,0,0,0,133,138,13,4,35,194,100,213,271,136,128,126,41,176,1439,0,0,0,0,0,4,25,47,37,83,42,40,278,0,0,0,3,0,9,23,12,8,13,6,8,81,0,0,0,4,3,28,130,113,83,106,30,45,546,0,0,0,0,0,5,15,14,8,19,5,8,81,0,0,0,0,7
504021054,0,0,0,0,5,9,70,92,44,44,11,3,275,0,0,0,0,4,10,16,9,4,3,0,0,47,0,0,0,6,9,21,66,45,15,22,0,6,179,0,0,0,0,4,7,8,3,3,0,0,0,25,0,0,0,0,6,47,52,11,17,4,4,10,145,0,0,7,10,15,13,6,0,3,3,0,3,64,0,0,0,0,5,8,4,4,0,0,0,0,18,0,0,0,0,0,0,4,10,0,0,3,0,21,3,6,21,203,77,80,20,4,3,0,0,14,437,0,0,0,6,0,3,0,0,0,0,0,90,102,5,4,29,226,112,198,252,172,89,75,25,120,1312,0,0,0,0,0,0,38,58,29,46,32,29,230,0,0,0,0,4,8,15,0,4,3,0,6,38,0,0,4,0,0,41,112,73,44,65,21,24,383,0,0,0,0,0,5,14,9,8,7,10,4,58,0,0,3,7,6
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,3,0,14,103,116,53,52,15,4,377,0,0,0,5,4,17,4,5,4,4,0,0,42,0,0,0,0,0,50,74,56,19,19,0,0,220,0,0,0,0,0,4,15,10,0,0,3,3,43,0,0,0,3,14,60,49,6,22,10,4,8,173,0,0,5,15,12,17,4,0,0,0,0,0,63,0,0,3,0,3,8,7,0,0,4,0,0,21,0,0,0,0,0,3,6,0,5,0,0,0,21,9,0,21,162,65,66,13,9,0,0,0,7,350,0,0,0,3,0,3,3,0,0,0,0,101,113,11,3,30,193,102,245,276,205,101,98,23,134,1424,0,0,0,0,5,20,117,139,93,109,64,52,603,0,0,0,0,6,20,31,11,12,6,8,15,118,6,0,0,3,4,50,267,140,88,115,40,59,766,0,0,0,0,0,3,30,14,24,27,0,12,110,5,4,6,3,30
504031057,6,0,0,3,0,18,100,103,51,55,15,11,354,0,0,0,3,3,14,7,0,0,0,0,0,27,0,0,0,0,8,27,78,29,19,3,0,0,165,0,0,0,0,0,4,4,10,5,4,3,0,36,0,0,0,6,13,41,39,6,18,0,0,0,123,0,0,7,12,13,14,7,0,0,0,0,0,59,0,0,0,0,5,3,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,15,12,3,16,106,35,42,14,0,0,0,0,15,249,0,0,0,4,0,5,0,0,0,0,0,94,103,18,6,29,134,77,168,258,155,88,71,24,124,1147,0,0,0,0,4,12,82,94,54,66,29,33,385,0,0,0,0,5,22,21,4,7,4,0,5,73,0,4,0,0,4,53,185,104,61,56,13,35,513,0,0,0,0,0,5,19,15,12,8,4,10,72,0,3,0,12,19
