SA2_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
503011034,0,0,0,7,7,0,0,0,3,7,0,6,5,0,19,0,0,0,5,6,0,0,0,5,8,0,0,0,10,11,0,7,5,3,18,0,3,0,5,14,0,8,4,0,10,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,3,0,9,0,4,0,0,3,7,44,21,30,109,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,4,0,0,4,0,3,0,8,9,0,0,0,0,0,0,9,4,5,14,0,3,8,4,18,6,6,3,0,11,0,0,3,0,7,4,3,0,0,5,0,3,5,0,9,0,0,4,0,7,0,0,0,0,3,0,0,0,0,0,13,46,23,20,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,11,0,3,0,0,3,0,5,0,3,7,0,8,4,6,16,0,11,5,3,16
503011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,3,5,0,12,0,0,12,5,9,3,8,27,0,8,8,3,30,6,3,4,0,11,5,0,0,0,8,0,4,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,19,43,26,28,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,3,12,0,6,9,5,24,0,4,8,6,21,6,5,3,0,16,0,6,8,0,17,0,4,7,0,10,3,3,4,0,10,4,5,0,0,10,0,4,6,0,10,11,47,47,22,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,11,3,6,16,4,11,11,5,35
503011036,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,4,0,0,3,0,4,0,0,8,3,0,0,0,4,0,9,3,0,14,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,3,0,0,0,5,0,5,0,0,3,10,28,15,11,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,3,0,0,9,0,7,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,3,0,5,0,0,0,0,0,7,19,8,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,4,0,0,11
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,5,0,0,7,0,4,0,0,7,0,0,3,0,6,0,3,0,0,9,0,0,0,0,5,0,14,5,6,22,0,20,5,10,37,0,4,3,0,14,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,7,3,63,21,31,119,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,4,0,0,5,0,0,0,4,0,0,0,0,4,5,0,7,0,0,10,0,12,0,7,25,0,8,4,7,28,0,6,0,3,9,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,15,27,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,8,0,6,0,4,15,0,29,11,12,51
503021039,0,0,0,0,5,0,0,0,0,0,0,0,0,3,9,0,4,0,4,9,0,0,0,5,3,0,13,0,0,13,5,22,4,7,29,0,25,6,13,48,6,10,8,4,20,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,9,84,27,40,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,3,0,9,0,5,10,0,22,0,7,29,0,25,6,18,52,5,17,9,13,38,0,0,3,4,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,80,34,47,174,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,3,0,5,0,0,3,0,3,5,6,16,0,24,3,9,37,9,37,3,14,61
503021040,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,5,0,12,7,3,18,0,12,7,5,14,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,13,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,7,9,0,12,3,11,20,0,9,3,7,12,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,14,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,8,3,3,12,0,25,3,5,36
503021042,0,0,0,0,0,0,4,4,5,9,0,5,3,3,10,0,5,0,0,6,0,0,0,0,3,0,0,3,0,9,6,8,3,0,17,3,22,8,0,32,4,18,10,12,40,0,3,3,5,16,0,0,4,0,8,0,5,4,0,8,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,10,66,49,33,167,0,0,0,0,4,0,0,0,0,0,0,8,3,0,8,0,0,0,4,0,0,0,0,4,4,0,0,0,0,9,0,9,0,4,13,0,27,6,3,37,4,22,8,5,29,0,16,4,7,29,6,19,8,0,25,0,0,0,3,4,4,4,0,0,7,0,0,0,0,4,0,6,4,0,9,9,107,35,33,188,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,3,4,0,0,0,0,4,0,3,6,5,10,0,18,0,4,28,0,19,8,8,38
503021043,0,5,0,0,6,0,5,0,0,8,0,6,4,0,14,0,9,0,10,21,0,3,0,4,10,0,11,3,4,18,0,28,4,6,37,7,8,0,6,22,3,10,6,6,21,0,4,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,14,97,26,35,165,0,0,0,0,0,0,0,0,0,3,6,6,3,3,12,0,4,4,5,16,0,3,0,0,4,0,9,0,3,12,0,25,10,9,41,0,9,5,7,25,3,11,6,4,29,0,6,0,0,10,0,4,3,0,7,0,3,0,6,5,0,0,0,0,0,0,4,0,0,4,0,0,0,5,5,14,81,37,39,168,0,0,0,0,0,0,0,0,0,4,0,5,0,3,9,5,9,5,0,15,0,9,0,0,11,0,10,6,6,22,0,32,5,10,43,0,36,10,9,56
503021295,0,0,0,0,0,0,0,0,0,3,0,3,0,4,9,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,7,4,4,14,0,6,3,6,12,0,4,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,26,21,28,64,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,5,0,0,0,3,3,0,13,3,0,17,0,7,0,6,14,0,8,4,4,17,0,0,0,4,7,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,36,12,24,85,0,4,0,0,4,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,5,3,8,0,9,0,4,8,0,17,6,11,34
503021296,0,0,0,0,3,0,8,0,3,14,0,8,0,6,17,0,4,0,0,7,0,0,0,0,3,0,0,0,0,3,0,5,0,4,9,0,15,0,3,19,0,6,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,58,13,31,106,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,5,5,0,12,0,0,0,5,9,0,6,0,3,6,0,8,6,7,13,0,9,0,4,15,0,13,6,0,22,0,4,0,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,5,51,15,26,99,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,7,0,0,0,3,3,0,7,0,6,14,0,13,0,3,20,0,30,5,7,48
503021297,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,5,0,3,0,3,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,7,0,0,7,0,6,0,0,3,0,0,0,3,3,0,7,0,8,19,0,8,10,3,24,0,3,6,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,33,23,26,89,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,6,14,0,21,10,16,45
504011044,0,0,0,0,0,0,9,0,3,18,0,19,0,3,27,4,18,0,12,35,0,13,0,9,23,0,16,0,9,23,4,56,15,22,98,6,28,11,16,64,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,16,25,174,32,83,313,0,0,0,0,0,0,0,0,0,0,0,6,0,3,24,5,15,3,6,26,0,5,0,8,15,0,14,0,7,24,4,36,6,18,61,5,59,13,31,110,0,16,7,5,29,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,21,160,37,84,308,0,0,0,0,0,0,0,0,0,0,0,9,0,3,10,5,9,3,8,25,0,8,3,5,12,4,12,0,10,31,7,56,7,24,94,9,66,6,29,112
504011045,0,0,0,6,12,0,22,0,0,20,3,19,0,4,37,4,13,5,18,39,0,10,3,6,23,0,12,8,11,37,9,62,13,36,120,17,64,16,28,126,3,9,0,3,12,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,11,35,235,51,123,446,0,0,0,0,0,0,4,0,0,4,0,14,10,14,36,3,19,3,7,32,4,14,5,12,25,5,14,0,11,31,8,33,16,26,76,11,58,18,38,116,5,23,14,11,53,4,5,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,33,183,59,123,400,0,0,0,0,0,0,0,0,3,3,4,12,0,10,22,8,16,5,11,36,6,13,0,5,24,4,20,6,14,39,4,41,10,22,81,11,57,26,37,125
504011046,0,0,0,0,6,0,6,0,0,12,3,4,0,5,17,0,8,0,12,27,0,5,0,3,16,0,17,4,10,38,0,28,10,14,49,0,11,0,9,31,0,7,0,3,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,11,106,24,69,210,0,0,0,0,3,0,0,0,0,0,0,6,0,0,9,0,4,0,3,13,0,4,0,7,11,0,16,3,0,21,0,20,5,14,42,4,30,5,5,41,0,20,7,4,32,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,6,111,25,41,178,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,7,0,0,7,0,6,0,7,15,0,30,3,7,38,3,35,4,12,54,5,47,6,13,70
504011047,0,0,0,3,3,0,3,0,0,3,0,11,0,0,17,4,12,8,6,19,5,4,0,5,19,0,18,5,7,37,9,64,24,21,119,14,76,15,29,142,0,13,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,33,212,56,93,388,0,0,0,0,6,0,0,0,0,0,0,8,0,0,10,0,7,0,3,10,0,13,0,11,21,0,5,0,4,14,7,18,7,7,44,12,91,28,46,182,11,24,10,16,59,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,15,32,170,59,96,365,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,10,0,5,11,5,9,0,3,13,0,24,3,8,29,7,41,13,35,96,14,89,30,40,169
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,3,0,0,0,6,9,4,15,0,4,28,4,9,6,5,23,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,39,6,25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,21,4,26,7,6,40,3,11,0,0,19,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,54,14,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,22,0,6,30,0,16,9,9,33
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,7,0,0,9,7,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,6
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,5,0,3,12,4,13,3,6,24,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,6,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,3,7,0,11,0,0,17,0,6,0,4,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,7,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,3,0,9,16
504021051,0,0,0,0,0,0,3,0,0,3,0,5,0,0,5,0,0,0,0,4,0,4,0,0,8,0,5,0,0,3,0,16,0,3,19,0,4,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,7,14,4,12,0,3,16,0,5,0,3,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,4,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,10,0,4,21,0,13,4,6,17
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,0,3,0,0,4,0,4,0,0,7,0,13,0,0,22,4,13,5,10,28,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,43,13,21,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,7,5,6,0,3,11,6,24,5,3,43,8,9,3,4,18,3,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,21,56,8,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,5,5,11,11,22,3,0,43
504021054,0,3,0,0,8,0,3,0,0,6,0,16,0,5,28,0,9,3,8,17,0,7,0,3,12,0,21,0,9,32,0,33,10,20,64,8,42,3,5,61,0,6,0,0,12,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,9,23,154,16,60,262,0,5,0,0,4,0,0,0,3,3,0,4,3,4,19,6,10,3,6,21,0,0,0,12,9,4,13,0,8,24,5,30,13,10,62,10,46,10,16,74,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,22,121,32,62,235,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,4,5,4,20,0,8,0,0,10,0,16,0,10,26,9,40,9,24,83,16,32,7,15,73
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,9,0,0,15,3,15,8,4,27,0,11,6,7,27,4,7,0,3,13,4,14,4,4,22,9,27,8,8,53,19,77,14,18,136,0,8,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,48,172,39,60,315,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,4,6,14,0,9,0,5,12,0,11,3,0,20,8,19,0,11,40,14,70,16,37,141,15,18,15,11,49,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,16,50,138,42,80,316,0,0,0,0,0,0,0,0,0,0,0,12,0,5,16,0,3,3,3,9,0,3,0,5,7,6,7,0,8,18,7,47,10,19,74,16,86,14,41,155
504031057,0,0,0,3,3,0,12,0,3,11,3,14,3,3,21,0,8,0,9,21,3,9,5,6,15,3,16,4,4,32,8,35,3,15,66,7,42,9,21,78,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,22,28,157,22,69,274,0,0,0,0,0,0,0,0,0,0,0,6,0,8,15,0,14,0,0,19,3,4,0,0,12,6,15,0,7,23,5,24,3,11,34,9,78,13,24,122,4,22,8,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,14,25,162,34,69,287,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,14,0,7,23,0,5,4,4,14,3,24,4,4,37,9,65,5,17,98,12,80,10,29,132
