SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
503011034,0,28,46,31,23,33,12,3,4,185,0,0,3,5,10,8,0,0,0,21,0,4,20,11,12,7,3,0,0,69,0,0,21,12,9,6,9,0,0,62,0,4,9,14,9,0,4,0,0,35,0,35,117,91,142,90,64,45,21,600,3,13,47,49,75,110,72,34,15,405,3,27,115,137,148,70,44,12,3,561,3,22,101,96,117,86,73,21,3,531,0,19,45,35,32,20,16,9,0,168,0,6,19,17,17,7,6,4,5,93,0,0,0,0,0,0,0,0,0,7,0,5,11,8,10,9,9,3,0,57,19,21,93,35,58,43,63,54,32,418,36,177,639,550,675,491,371,192,83,3213,0,16,48,38,31,27,15,3,0,181,0,0,0,4,12,4,4,0,0,27,0,6,20,19,10,19,4,5,0,82,0,0,24,7,15,8,9,3,0,67,0,4,0,9,9,3,0,0,0,32
503011035,3,145,139,63,67,44,40,16,0,514,0,5,10,11,15,9,4,0,0,45,0,36,46,43,36,16,7,3,0,188,0,13,19,21,18,7,8,0,0,87,0,15,23,11,12,9,3,0,0,77,0,64,169,205,214,199,170,74,30,1118,5,8,46,56,101,167,161,51,21,618,25,125,145,214,236,148,89,27,15,1019,13,89,132,177,185,168,121,53,25,963,10,29,44,40,37,29,28,13,3,231,5,16,18,16,17,11,11,3,5,112,5,0,0,0,0,0,3,3,0,13,0,6,11,13,20,11,10,7,3,83,38,56,59,47,43,60,50,41,38,434,94,611,869,926,1000,872,695,298,145,5512,3,142,119,70,77,54,61,24,3,557,0,5,14,14,15,13,7,6,0,71,0,31,42,55,27,26,6,0,4,194,0,10,28,20,22,17,9,3,0,115,0,9,21,17,10,6,0,0,0,67
503011036,0,19,22,26,33,19,5,3,5,138,0,0,0,11,14,3,0,0,0,27,0,5,7,17,23,7,0,4,0,68,0,4,3,6,5,10,3,0,0,36,0,0,5,10,4,3,5,0,0,22,0,16,62,90,138,124,71,42,16,560,0,7,28,49,74,104,64,38,14,376,4,17,71,127,140,76,45,24,12,507,3,25,46,55,106,86,56,16,8,402,0,10,17,24,21,19,11,6,4,107,7,3,10,8,14,9,11,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,7,0,0,38,14,13,20,34,40,37,15,34,26,240,28,113,297,465,623,503,292,169,94,2584,0,26,10,20,34,27,13,8,4,149,0,0,0,0,11,11,0,0,0,30,0,6,11,25,28,9,3,0,0,84,0,4,12,8,12,3,6,0,0,50,0,3,0,4,5,3,6,0,0,22
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,12,48,43,32,9,0,0,0,149,0,0,3,14,11,6,0,0,0,41,0,8,32,26,8,4,0,0,3,88,0,5,17,23,13,4,0,0,0,68,0,0,5,13,3,0,0,0,0,27,3,36,179,160,112,69,22,8,3,591,0,12,64,83,84,77,29,7,4,375,5,42,211,214,149,63,20,6,7,721,6,34,151,129,88,57,36,10,0,519,0,25,68,45,26,13,3,0,0,186,0,17,41,27,28,8,9,0,0,130,0,3,0,0,0,0,0,0,0,4,0,3,12,9,4,8,0,0,0,47,55,30,69,52,33,23,25,17,14,324,74,232,910,861,593,337,158,60,34,3267,0,24,53,54,38,16,5,3,0,194,0,7,6,11,17,3,0,0,0,47,0,6,41,29,23,5,0,5,0,109,0,0,28,18,15,5,5,0,0,82,0,4,3,18,5,7,0,0,0,43
503021039,0,21,59,43,44,29,6,6,0,210,0,0,21,8,12,4,0,0,0,53,0,13,55,43,18,10,5,4,0,147,0,10,42,20,11,10,3,0,0,92,0,0,13,7,10,3,0,0,0,44,4,53,178,131,133,136,48,25,4,707,3,21,87,71,121,144,78,23,9,561,9,76,287,258,210,118,52,15,13,1046,5,66,221,223,125,119,64,12,3,839,20,77,136,74,49,25,14,0,0,392,4,18,63,31,40,21,11,0,4,196,0,5,0,0,0,0,0,3,0,14,0,3,11,10,14,9,3,3,0,65,32,69,170,89,67,64,80,58,75,709,78,436,1336,1025,855,708,365,153,110,5064,0,29,84,63,40,35,16,6,0,257,0,3,10,10,16,13,6,0,0,57,3,12,57,44,20,14,0,3,0,148,0,9,29,25,15,7,3,0,0,93,0,4,17,11,10,7,4,0,0,53
503021040,0,7,43,34,24,7,3,0,0,118,0,0,4,8,5,0,0,0,0,26,0,8,15,14,6,9,0,5,5,68,0,0,17,12,6,6,0,0,0,41,0,4,11,4,4,0,0,0,0,22,0,21,116,82,71,57,20,4,3,382,0,5,49,55,62,47,15,9,10,257,0,24,176,144,104,52,25,8,3,534,0,31,104,118,98,63,29,3,0,447,0,20,72,42,39,14,3,0,0,203,0,20,33,24,19,10,3,4,0,110,0,0,0,0,0,0,0,0,0,0,0,5,13,14,4,0,3,0,0,35,10,29,67,42,50,58,29,34,37,359,23,186,728,590,485,325,125,84,56,2598,0,25,34,39,35,18,6,0,0,145,0,6,4,8,11,6,0,0,0,30,0,3,27,30,17,4,0,4,6,100,0,3,28,10,5,3,3,0,0,64,0,4,7,5,6,5,0,0,0,28
503021042,0,41,74,60,71,35,13,3,0,296,0,0,18,27,12,11,0,0,0,66,0,15,60,50,23,8,0,4,0,164,0,9,24,27,25,13,4,3,0,97,0,3,25,15,8,6,6,0,0,60,0,61,301,169,191,176,126,77,27,1121,0,10,58,62,102,136,121,46,10,551,4,50,240,263,191,129,82,31,19,1004,3,49,228,190,170,135,120,33,11,942,5,36,79,67,46,35,17,8,4,294,0,8,37,30,18,12,16,7,3,126,0,0,0,0,0,0,0,0,0,8,0,9,12,20,16,11,7,4,0,76,21,39,142,94,66,84,75,79,60,661,45,317,1288,1064,937,783,586,301,140,5469,0,44,95,62,54,49,33,9,4,357,0,5,7,26,16,17,9,0,0,69,0,10,52,61,26,16,5,8,6,177,0,6,33,32,31,21,11,4,0,129,0,9,15,12,11,6,4,4,0,64
503021043,0,31,69,69,42,32,11,4,0,260,0,4,28,22,10,9,3,0,0,73,0,8,67,62,19,11,6,11,3,177,0,10,38,20,10,3,3,0,0,94,0,6,21,16,3,7,0,0,0,62,0,62,281,241,177,155,87,57,40,1106,0,10,101,96,103,117,74,39,23,563,0,74,424,303,203,110,63,29,17,1224,4,74,246,199,139,111,49,14,11,854,0,29,91,59,37,8,13,8,5,249,9,26,66,41,29,16,12,7,9,201,0,0,5,0,0,0,0,0,5,15,0,6,26,13,14,3,6,6,0,66,25,37,182,103,67,65,65,87,99,731,40,373,1656,1245,846,646,400,256,208,5674,0,33,77,86,52,38,22,10,7,320,0,3,35,27,11,16,6,0,0,97,0,14,90,68,37,20,10,0,0,244,0,6,35,31,8,12,7,6,0,102,0,3,21,22,13,5,5,0,0,74
503021295,0,22,72,27,10,8,6,6,0,149,0,6,38,14,5,0,0,0,0,58,0,15,99,38,6,9,3,0,0,163,0,3,33,19,9,0,3,0,0,69,4,3,18,0,0,5,0,0,0,25,3,39,168,49,40,52,36,13,3,398,0,12,44,26,25,57,21,8,3,201,10,88,460,185,111,80,24,6,0,969,5,41,229,102,54,51,26,4,0,510,0,28,77,23,5,3,6,3,0,148,0,28,83,30,19,13,6,0,0,179,6,7,4,3,0,0,0,0,0,17,0,8,17,5,8,3,3,0,0,42,20,103,293,94,76,74,38,21,0,729,43,387,1636,611,373,362,176,65,14,3658,0,27,77,36,21,14,12,0,5,200,0,4,38,30,8,5,3,0,0,98,0,17,124,58,21,10,4,0,0,230,0,0,39,18,11,6,3,0,0,74,0,0,11,6,0,0,0,0,0,25
503021296,0,12,90,25,9,4,0,0,0,138,0,4,17,21,0,5,0,0,0,55,0,8,64,27,12,4,4,3,0,123,0,10,45,26,4,0,0,0,0,83,0,0,17,4,3,0,0,0,0,27,0,35,221,74,36,36,22,10,0,438,0,10,90,49,31,36,21,3,0,243,9,60,380,151,62,56,17,7,6,740,0,62,277,116,66,43,26,3,0,596,0,53,136,59,27,12,0,0,0,284,5,23,85,23,15,8,0,0,0,164,0,4,4,0,0,0,0,0,0,18,6,3,16,11,8,3,5,0,0,50,18,71,259,103,63,50,30,37,55,693,33,360,1692,682,348,267,135,76,68,3656,0,23,89,30,20,4,4,0,0,181,0,0,27,17,12,6,3,0,0,68,0,15,70,30,14,3,0,5,0,138,0,5,49,18,18,9,0,0,0,99,0,0,24,5,4,3,0,0,0,35
503021297,0,26,73,23,10,9,5,0,0,144,0,4,31,17,4,4,0,0,0,70,0,20,77,27,10,4,0,3,0,145,0,5,26,19,8,0,0,0,0,55,0,0,10,0,0,0,0,0,0,11,3,26,203,52,28,20,14,4,4,359,0,5,51,20,24,16,20,4,4,148,3,89,374,140,68,46,33,6,0,759,0,36,250,70,38,33,11,3,0,451,0,26,70,27,14,8,4,0,0,151,0,30,76,25,14,4,3,0,0,161,4,0,3,0,3,0,0,0,0,17,0,9,21,8,5,4,3,0,0,48,18,115,336,142,90,55,51,29,6,850,37,401,1593,572,334,211,140,58,17,3361,0,52,98,43,17,7,8,3,0,221,0,16,48,40,12,4,3,0,0,122,0,20,116,53,13,10,3,0,0,218,0,8,42,11,5,14,0,0,0,73,0,6,13,11,0,0,0,0,0,32
504011044,0,9,49,40,22,11,5,0,0,134,0,0,13,16,6,4,6,0,0,46,0,0,19,24,18,9,9,12,0,94,0,7,26,11,7,5,0,0,0,50,0,0,15,19,3,3,0,0,0,50,6,26,142,98,98,71,40,15,9,503,3,17,72,120,103,81,44,18,10,455,5,42,195,188,146,91,57,16,16,757,12,35,149,156,107,136,53,8,0,642,8,22,65,59,39,18,6,5,0,213,13,25,66,44,39,29,16,0,0,235,0,0,0,0,0,0,0,0,0,12,0,0,10,13,10,5,0,3,0,45,39,25,63,72,74,68,68,66,73,533,79,204,890,852,672,526,306,140,108,3770,0,10,35,35,29,12,9,3,0,130,0,0,6,20,17,3,6,0,0,48,0,4,24,39,13,14,5,11,5,113,0,3,33,17,9,4,0,0,0,71,0,4,15,21,17,9,0,0,0,67
504011045,0,19,73,78,45,28,4,0,0,247,0,3,23,26,12,5,3,0,0,78,0,11,42,37,8,24,20,9,0,147,0,4,31,23,19,3,3,0,0,78,0,0,10,27,8,0,0,0,0,59,3,43,235,196,153,135,58,42,15,877,4,20,125,148,146,131,62,27,11,678,12,76,370,390,237,149,55,25,12,1327,6,51,259,277,163,154,52,15,0,976,6,27,133,109,75,23,13,13,4,398,11,32,90,67,53,34,17,8,3,324,4,0,3,0,0,10,3,4,0,26,0,0,26,26,11,8,0,0,0,77,37,31,107,112,106,92,85,141,187,895,91,326,1521,1515,1041,802,372,292,234,6196,0,31,74,94,61,30,13,3,0,313,0,9,22,34,15,10,3,0,0,93,0,4,48,49,25,15,12,3,3,157,0,8,21,31,27,5,3,0,0,98,0,8,29,20,10,4,0,0,0,69
504011046,0,15,73,52,19,10,8,0,0,180,0,5,39,10,7,5,4,0,0,71,0,5,50,34,14,6,7,4,0,126,0,3,21,8,3,0,0,0,0,44,0,0,23,6,10,4,0,0,0,45,4,49,228,112,61,61,41,12,0,566,0,8,80,78,44,56,32,13,5,311,4,68,351,183,115,54,35,10,3,818,9,42,255,147,79,82,41,8,0,660,0,42,117,61,30,13,5,5,0,268,4,24,91,42,21,15,8,3,3,208,0,4,3,0,0,0,4,3,0,16,0,0,20,7,4,8,3,0,0,50,9,38,176,66,72,66,35,51,52,556,31,308,1524,812,470,385,211,101,69,3902,0,17,80,55,22,5,12,3,4,187,0,0,27,22,11,5,6,0,0,68,6,11,64,42,17,12,7,0,0,153,0,3,25,16,9,8,0,0,0,59,0,4,31,18,7,6,0,0,0,75
504011047,0,13,63,32,18,17,8,0,0,145,0,7,30,25,7,5,4,0,0,73,0,8,50,22,28,18,9,9,4,152,0,17,18,8,7,0,0,0,0,47,0,0,12,7,4,3,0,3,0,28,3,57,179,135,93,88,52,27,8,639,3,23,104,121,113,89,62,32,5,550,19,92,413,286,203,109,61,21,6,1222,13,49,187,132,104,88,45,6,4,626,6,19,86,40,18,15,11,3,0,194,14,54,122,89,58,36,37,9,0,422,0,0,0,3,5,0,4,3,0,22,0,3,28,12,3,8,3,0,0,64,39,61,117,90,89,81,103,76,52,714,101,402,1405,999,759,560,391,192,88,4894,0,23,61,41,35,17,14,4,0,196,3,5,34,24,11,10,0,0,0,88,0,14,37,40,19,17,14,9,0,152,0,3,37,14,6,3,0,0,0,68,0,0,19,10,8,5,3,0,0,46
504011048,0,14,9,15,10,8,5,3,0,72,0,0,9,4,6,4,0,0,0,24,0,7,12,7,3,8,0,0,3,38,0,3,6,5,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,7,0,21,49,37,32,55,34,14,4,254,4,8,36,58,60,59,33,14,3,274,6,34,86,82,92,78,53,11,12,455,4,19,41,57,34,44,15,4,0,217,3,3,25,4,4,4,4,0,0,59,6,17,18,28,30,24,16,0,0,130,0,0,0,0,0,5,0,0,0,8,0,0,4,0,9,5,3,0,0,23,11,12,26,12,24,32,41,29,21,218,33,131,329,318,309,331,206,91,42,1789,0,7,19,15,6,17,7,0,0,68,0,0,0,8,4,0,0,0,0,17,0,0,8,8,0,9,3,4,0,34,0,0,13,5,0,3,4,0,0,28,0,0,10,6,3,0,0,0,0,13
504021049,0,0,7,10,8,9,0,0,0,22,0,0,0,4,4,0,0,0,0,8,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,6,5,8,0,0,0,0,21,0,4,12,17,18,26,15,7,0,109,0,4,6,16,29,17,13,3,0,88,5,12,18,24,27,30,13,9,0,128,0,10,23,19,28,20,3,3,0,100,0,0,5,4,9,3,0,0,0,19,3,0,12,14,10,9,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,10,20,4,8,31,22,10,19,12,0,130,30,31,91,142,167,119,73,31,9,691,0,0,3,6,8,0,0,0,0,26,0,0,0,4,0,4,0,0,0,8,0,0,0,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,7,3,0,3,3,11,0,0,0,0,24
504021050,0,4,6,30,19,17,4,0,0,86,0,0,3,4,8,0,0,3,0,16,0,0,3,7,11,6,9,4,0,34,0,0,0,4,0,3,0,0,0,12,0,0,9,12,11,7,0,0,0,41,0,7,38,63,83,86,61,22,4,352,0,8,29,60,100,82,52,24,0,349,7,12,37,72,83,51,40,17,0,317,8,15,28,59,81,78,52,6,0,321,0,8,13,33,30,12,13,0,0,121,0,7,15,15,21,12,12,0,0,87,0,0,0,0,0,0,0,0,0,3,0,0,4,3,7,0,0,0,0,19,16,10,13,24,32,28,16,14,3,156,31,72,201,385,475,386,267,93,11,1916,0,5,15,23,28,12,14,4,0,99,0,5,0,5,3,8,0,0,0,18,0,0,6,9,7,3,8,4,0,45,0,0,4,9,8,0,3,0,0,24,0,3,8,17,16,15,3,0,0,56
504021051,0,0,7,12,8,3,0,0,0,28,0,0,5,4,0,6,0,0,0,11,0,3,8,7,3,0,0,0,0,30,0,6,0,4,4,0,0,0,0,14,0,0,5,3,3,0,0,0,0,20,6,15,36,33,40,45,25,12,0,208,0,8,26,45,40,37,24,9,0,178,4,21,58,52,50,38,29,10,3,266,0,18,45,28,28,14,27,0,4,163,0,13,12,13,3,8,7,5,0,51,3,15,32,17,13,10,8,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,13,8,11,14,17,20,20,18,18,4,139,32,102,256,232,212,183,135,55,10,1220,0,3,8,12,8,8,0,0,0,42,0,0,0,0,0,4,3,0,0,10,0,4,9,3,3,3,0,0,0,23,0,0,0,5,0,0,4,0,0,14,0,0,8,3,0,0,0,0,0,19
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,4,5,37,31,11,10,0,0,102,0,0,0,4,3,3,3,0,0,22,0,3,13,8,13,8,8,9,3,67,0,0,6,9,3,0,0,0,0,29,0,5,15,22,31,16,5,4,0,87,5,24,64,79,128,112,74,32,6,527,0,11,45,87,140,117,50,21,6,477,9,23,79,128,133,94,62,15,4,551,3,23,67,84,114,97,42,18,0,458,7,13,27,26,23,20,10,0,0,128,9,24,49,43,35,22,17,6,0,203,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,4,3,0,0,28,34,24,50,43,80,49,61,19,35,402,74,158,422,581,749,563,354,114,64,3081,0,3,15,32,37,18,6,0,0,114,0,3,0,0,11,3,0,0,0,21,0,3,13,10,9,10,7,5,0,67,0,3,6,6,12,3,0,0,0,37,3,4,8,13,33,19,6,0,3,85
504021054,0,7,14,22,10,9,7,0,0,60,0,0,4,6,5,0,0,0,0,18,0,5,16,9,14,11,4,9,0,61,0,0,3,3,5,0,0,0,0,16,0,0,8,12,5,4,0,0,0,40,0,22,61,58,71,80,53,31,8,386,0,4,55,60,67,73,46,15,3,322,6,35,102,94,108,92,47,16,10,506,8,30,73,78,70,59,39,7,0,370,4,5,30,17,15,11,4,3,0,89,9,27,65,31,26,19,10,4,3,191,0,0,0,0,0,0,4,0,0,8,0,3,4,5,4,0,0,0,0,23,24,26,48,39,59,55,91,75,53,472,57,168,484,443,453,424,300,161,75,2570,0,10,18,21,14,16,7,0,0,79,0,0,12,3,4,4,4,0,0,27,3,3,11,11,11,12,13,3,3,70,0,0,3,12,0,3,0,0,0,19,0,5,14,16,12,15,6,0,0,58
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,19,32,17,18,19,3,0,0,103,0,3,14,6,14,3,0,0,0,45,0,11,18,14,22,25,12,9,0,108,0,6,15,7,4,0,0,0,0,29,0,4,5,7,3,8,0,0,0,23,5,55,88,83,104,73,34,16,4,461,0,18,72,96,133,92,26,8,5,462,16,66,212,164,179,127,38,15,7,829,8,44,115,135,132,72,22,9,0,538,4,27,28,20,15,7,5,0,0,103,20,38,88,65,66,35,12,4,0,337,4,0,5,4,0,5,0,5,0,24,0,3,3,9,11,3,0,0,0,34,42,38,56,56,73,50,43,27,13,407,101,319,754,691,780,520,203,95,35,3500,0,12,34,27,17,12,9,0,0,115,0,3,6,16,10,10,4,0,0,50,0,4,21,15,24,22,14,4,0,106,0,7,10,13,4,10,0,0,0,38,0,5,11,4,3,0,0,0,0,25
504031057,0,19,41,29,10,5,3,0,0,101,0,9,23,15,5,4,0,0,0,55,0,9,28,18,18,11,10,4,0,102,0,3,5,8,0,3,0,0,0,20,0,3,8,7,8,4,0,0,0,30,4,36,141,99,64,64,21,8,0,440,4,19,97,84,69,51,22,9,0,361,12,73,284,210,139,76,34,10,0,834,10,41,160,151,98,81,30,0,0,561,0,18,35,21,6,6,0,0,0,89,14,44,100,69,39,16,10,0,0,294,4,0,0,0,0,0,0,0,0,9,0,4,18,7,8,4,0,0,0,41,40,91,268,220,117,72,65,32,8,915,87,366,1203,933,591,412,207,64,13,3878,0,29,46,52,12,3,14,0,0,158,0,7,35,32,4,4,3,0,0,97,0,8,39,33,15,8,3,4,0,115,0,4,8,8,3,4,3,0,0,25,0,0,12,14,9,5,0,0,0,42
