SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,5,0,0,8,0,0,9,0,0,0,7,0,0,9,6,0,0,8,5,0,12,19,0,0,26,0,0,48,55,0,0,30,0,0,79,25,0,0,6,0,0,29,14,0,0,0,0,0,13,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,129,0,3,88,7,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,0,5,0,0,0,3,0,0,3,3,0,0,9,0,0,9,5,0,0,21,0,0,28,35,0,0,25,6,0,61,36,0,0,17,0,0,57,13,0,0,3,0,0,14,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
504021051,0,19,0,4,0,0,19,0,23,0,0,0,0,23,0,19,0,8,0,0,33,0,7,0,7,0,0,14,0,0,0,14,0,0,16,3,0,0,13,0,0,21,33,0,0,35,3,0,76,18,0,0,17,0,0,31,19,0,0,0,0,0,20,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,10,0,0,0,0,14,91,84,0,93,11,4,281,0,3,0,0,0,0,3,0,7,0,0,0,0,7,0,48,0,0,0,0,55,0,17,0,6,0,0,22,0,5,0,0,0,0,6,6,0,0,5,0,0,11,18,3,0,27,0,0,43,57,0,0,22,0,0,85,37,0,0,8,0,0,41,13,0,0,3,0,0,14,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,4,3,0,0,12,0,0,5,4,0,0,11,0,0,9,17,0,0,24,4,0,0,24,0,0,34,5,0,0,20,0,0,26,9,0,0,25,0,0,40,46,0,0,41,0,0,91,83,0,0,57,0,0,133,39,0,0,9,0,0,46,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,11,4,4,25,193,11,29,207,17,4,454,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8,11,0,0,23,0,3,10,10,3,0,23,0,0,0,7,0,0,9,4,0,0,18,0,0,24,14,0,0,35,0,0,56,92,0,0,50,0,0,142,57,0,0,31,6,0,90,27,0,0,7,0,0,35,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3
504021054,0,33,0,0,0,0,39,0,63,0,0,0,0,68,9,57,0,25,0,0,91,12,26,5,33,3,0,75,15,16,0,29,3,0,57,41,9,0,51,8,0,106,137,3,15,120,26,3,296,99,8,0,70,0,0,186,26,0,0,13,0,0,36,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,6,13,0,5,51,340,233,25,365,46,11,1018,0,15,0,3,0,0,24,0,9,0,4,0,0,14,0,83,4,11,3,4,100,4,44,0,10,0,3,59,0,10,3,23,5,0,35,19,18,0,38,0,0,73,110,9,0,86,8,3,215,170,4,17,116,15,0,325,45,0,3,24,5,0,70,7,0,0,3,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,34,0,0,0,0,37,0,57,10,0,0,0,68,0,48,0,7,4,0,59,0,29,9,23,0,0,52,0,15,4,14,4,0,34,13,12,0,36,6,0,65,115,3,0,108,9,0,245,270,3,0,160,21,0,458,51,0,0,17,4,0,72,0,0,0,3,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,18,0,21,8,3,51,457,225,21,386,49,10,1153,0,6,0,0,0,0,6,0,10,0,3,0,0,17,0,80,0,9,0,0,89,5,44,0,13,0,0,60,0,19,0,18,0,0,41,3,23,0,16,3,0,44,53,12,0,39,5,0,112,254,7,0,162,15,4,450,116,0,0,50,5,0,168,19,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,4,0,0,7,0,0,0,0
504031057,0,39,0,5,0,0,43,0,50,0,3,0,0,51,0,40,4,15,3,0,57,4,22,3,17,0,0,55,0,11,0,25,0,0,39,12,17,3,38,4,0,74,118,7,0,90,18,0,235,189,0,0,103,12,4,317,28,0,0,7,0,0,35,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,18,0,12,0,4,41,360,207,14,321,36,8,952,0,11,0,0,0,0,12,0,15,0,0,0,0,15,0,62,4,5,0,0,78,0,38,3,11,4,5,63,5,13,0,8,0,0,33,13,14,0,18,0,0,45,76,17,3,60,3,0,163,281,6,3,174,31,0,495,110,0,0,48,9,0,175,8,0,0,6,0,0,16,5,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,14,0,5,4,9,0,0,14,5,0,0,14,3,0,18,7,3,0,15,4,0,28,37,0,0,23,0,0,61,36,0,0,22,4,0,64,10,0,0,4,0,0,15,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,9,98,11,3,92,25,4,240,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,13,0,0,7,6,0,0,9,0,0,0,3,0,0,10,29,0,0,22,0,0,57,31,0,0,40,0,0,78,13,0,0,8,0,0,20,13,0,0,0,0,0,18,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,3,0,0,9,4,0,0,10,0,0,10,0,0,0,0,0,0,6,5,0,0,0,0,0,5,4,0,0,3,0,0,5,0,0,0,3,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,37,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,4,0,0,4,0,0,8,0,0,0,5,0,0,13,0,0,0,3,0,0,8,9,0,0,3,0,0,10,12,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,0,3,0,0,0,0,3,0,6,0,5,0,0,6,0,0,0,7,0,0,11,0,3,0,7,3,0,17,0,5,0,7,4,0,14,0,3,0,17,3,0,25,33,0,0,29,4,0,63,63,0,0,28,0,0,90,13,0,0,4,0,0,14,5,0,0,3,0,0,7,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,11,112,22,0,98,17,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,4,0,3,0,7,8,0,18,0,4,0,0,0,0,7,0,0,0,13,0,0,13,7,7,0,28,8,0,44,67,0,0,35,0,3,109,25,0,0,8,0,0,38,6,0,0,3,0,0,9,4,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0
504031062,0,36,0,0,0,0,42,0,74,0,0,0,0,76,0,59,0,18,3,0,76,7,24,5,21,3,0,58,6,11,0,16,4,0,31,13,9,3,21,4,0,49,93,12,4,62,8,0,171,85,5,0,44,4,0,138,14,6,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,9,3,0,30,213,244,10,188,37,4,698,0,10,0,0,0,0,12,0,9,0,0,0,0,9,0,88,0,7,0,3,102,6,34,5,7,0,0,52,0,17,0,6,0,0,26,6,12,3,17,5,0,42,81,12,0,65,5,0,159,168,7,0,81,3,0,264,50,0,0,25,0,0,75,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,3,0,5,0,0,12,0,9,4,0,0,0,10,5,15,3,6,0,0,30,0,10,3,14,3,0,35,6,4,0,13,0,0,26,8,3,0,25,4,0,47,72,0,0,60,13,0,146,49,0,0,32,0,0,86,10,0,0,4,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,13,0,0,18,162,47,18,167,25,5,429,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,16,0,6,0,0,28,5,7,8,13,0,0,31,0,3,0,10,0,0,12,6,3,0,15,4,0,32,40,4,0,35,8,0,94,121,3,0,65,7,0,203,20,0,0,15,0,0,37,4,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
504031066,0,41,4,5,0,0,52,3,75,0,4,0,0,81,7,53,13,29,6,0,111,29,43,6,46,6,3,129,31,6,5,39,0,0,79,82,7,0,62,6,0,152,458,4,0,164,19,0,643,168,0,0,64,7,0,241,17,0,0,10,0,0,33,14,0,0,4,0,0,22,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,20,0,12,5,0,52,817,254,24,442,47,13,1597,0,17,0,4,0,0,21,0,19,0,0,0,0,23,3,94,0,14,3,0,114,6,41,17,23,0,0,93,18,15,0,35,3,4,71,69,15,5,25,0,0,113,437,12,3,123,6,4,581,473,0,0,146,16,3,638,34,0,0,12,3,0,52,15,0,0,6,0,0,22,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
504031067,0,8,0,0,0,0,8,0,18,0,0,0,0,18,0,33,0,5,0,0,38,0,12,0,9,0,0,32,0,4,0,10,0,0,21,4,3,0,26,0,0,39,103,0,0,54,8,0,169,94,0,0,48,0,0,149,13,0,0,8,0,0,22,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,21,221,87,4,180,9,0,510,0,4,0,0,0,0,6,0,3,0,0,0,0,3,0,24,0,7,0,0,30,0,30,0,3,0,0,33,0,16,0,3,0,0,17,0,5,0,9,0,0,17,27,10,0,32,4,0,77,137,0,0,64,4,0,208,35,0,0,10,0,0,49,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,9,0,0,5,0,0,0,4,3,0,7,0,0,0,0,0,0,3,19,0,0,14,0,0,31,40,0,0,22,6,0,65,33,0,0,12,0,0,43,13,0,0,5,0,0,23,7,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,6,3,0,15,120,0,0,79,16,0,214,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,6,0,0,11,0,0,0,9,0,0,14,5,0,0,4,0,0,7,37,0,0,13,0,0,48,89,0,0,41,3,0,133,47,0,0,14,0,0,62,36,0,0,3,0,0,45,17,0,0,3,0,0,23,5,0,0,0,0,0,7,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,10,0,10,0,0,0,0,6,0,7,11,0,0,10,0,0,18,89,0,0,53,0,0,144,69,0,0,29,0,0,99,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,187,6,6,97,25,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,0,0,0,4,0,0,6,0,0,0,3,10,0,19,35,0,0,7,0,0,48,294,0,0,96,3,0,395,156,0,0,38,9,0,197,31,0,0,8,0,0,42,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
504031299,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,14,0,0,0,0,13,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,6,0,0,7,8,3,0,8,0,0,16,28,0,0,16,0,0,41,9,0,0,3,0,0,12,3,0,0,5,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,9,50,36,4,36,5,0,132,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,4,0,0,15,0,9,0,3,0,0,10,0,0,0,3,0,0,7,0,4,0,0,0,0,3,13,3,0,5,0,0,25,42,3,0,23,4,0,70,31,0,0,13,0,0,48,9,0,0,6,0,0,5,5,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0
504031300,0,18,0,0,0,0,20,0,28,0,0,0,0,27,0,47,0,0,0,0,50,4,37,3,10,6,0,63,0,23,0,9,13,0,43,3,37,3,7,9,0,58,77,11,3,65,0,0,156,451,0,0,150,3,5,611,48,0,0,14,0,0,62,6,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,0,8,5,4,25,601,210,15,263,36,11,1137,0,6,0,0,0,0,10,0,13,0,0,0,0,13,0,55,0,7,0,0,56,3,51,0,4,0,0,67,0,26,5,8,0,0,34,11,31,0,11,27,0,80,136,31,10,36,9,0,221,468,6,0,174,14,0,661,130,0,0,50,5,0,183,10,0,0,11,0,0,25,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,0,0,0,0,0,11,0,5,0,0,16,4,17,0,14,0,0,23,4,11,0,15,0,0,30,9,6,0,24,0,0,33,18,8,0,43,0,0,75,148,0,0,127,10,3,286,209,0,0,98,4,0,314,16,0,0,8,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,3,0,25,412,53,3,338,22,6,834,0,3,0,0,0,0,3,0,9,0,0,0,0,6,0,12,0,7,0,0,17,3,13,0,23,0,0,42,0,3,0,9,0,0,20,6,4,0,23,0,0,30,51,5,4,55,0,0,120,286,3,0,147,5,0,449,79,0,0,37,0,0,117,9,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
505011071,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,11,0,6,0,0,22,0,0,0,19,0,0,20,4,0,0,17,0,0,19,4,0,0,20,0,0,27,83,0,0,61,9,0,149,387,0,0,150,12,3,547,92,0,0,28,0,0,118,14,0,0,4,0,0,22,3,0,0,4,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,3,0,19,603,25,0,314,21,0,967,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,14,0,7,0,0,24,0,8,0,3,0,0,14,0,3,0,11,0,0,17,0,0,0,15,0,0,18,39,0,0,20,0,0,60,306,0,0,135,7,0,447,195,0,0,79,3,0,277,49,0,0,13,0,0,58,15,0,0,4,0,0,14,0,0,0,0,0,0,3,0,0,0,4
505011072,0,6,0,5,0,0,5,0,6,0,0,0,0,9,0,10,0,4,0,0,17,3,0,0,7,0,0,8,0,0,0,12,0,0,10,7,0,0,13,0,0,19,33,0,0,63,6,0,99,138,0,0,109,3,0,253,71,0,0,43,3,0,125,31,0,0,14,0,0,48,6,0,0,4,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,6,0,0,17,303,31,3,284,13,0,633,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,12,3,0,0,0,16,0,3,0,9,0,0,12,0,3,0,5,0,0,6,0,0,0,10,0,0,11,8,0,0,20,0,0,27,98,0,0,54,0,0,156,128,0,0,68,6,0,197,59,0,0,14,0,0,75,29,0,0,13,0,0,41,12,0,0,0,0,0,6,0,0,0,3
505011073,0,0,15,3,0,0,18,0,9,6,0,0,0,12,0,12,0,11,0,0,23,4,5,4,21,0,0,39,0,0,0,11,6,0,23,6,0,0,30,13,0,51,68,4,0,100,9,0,178,212,0,0,121,13,0,346,47,0,0,23,0,0,76,10,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,4,8,4,0,5,20,350,38,28,332,39,4,792,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,10,0,7,0,0,20,0,10,10,18,0,0,39,3,4,0,10,0,0,16,0,0,0,8,7,0,27,31,5,0,35,4,0,77,211,0,0,117,9,0,333,138,0,0,56,5,0,204,24,0,0,6,0,0,33,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
505011074,0,8,0,3,0,0,8,0,9,0,0,0,0,12,0,9,0,9,0,0,21,0,5,0,17,0,0,22,0,0,0,14,0,0,24,7,0,0,34,0,0,46,121,0,0,99,8,0,235,192,0,0,104,3,0,302,21,0,0,16,0,0,39,9,0,0,5,0,0,15,4,0,0,3,0,0,11,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,14,0,0,22,370,36,7,335,20,3,768,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,9,0,4,0,0,12,4,15,0,11,0,0,23,0,8,0,7,0,0,19,3,3,0,16,0,0,25,34,7,0,43,0,3,87,255,0,0,120,7,0,389,80,0,0,43,0,0,126,18,0,0,6,0,0,29,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
