SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,3,0,8,0,7,13,7,4,6,0,55,22,12,12,9,10,8,3,0,0,64,14,7,8,13,20,29,31,22,4,144,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,14,18,9,15,30,25,18,0,0,138,47,24,24,28,34,23,14,6,0,196,0,3,0,0,0,0,0,0,0,9,944,727,563,735,976,822,609,365,79,5829,0,4,3,8,3,3,0,0,0,17,7,5,8,3,0,6,0,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,8,3,7,10,4,3,5,0,0,33,7,3,10,7,4,5,5,0,0,41,493,292,350,329,289,211,111,35,9,2124
507011153,7,0,0,0,3,0,3,0,0,23,0,0,0,0,5,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,3,3,9,3,4,5,0,36,11,8,5,12,10,13,14,0,0,73,11,7,8,14,19,23,23,28,5,135,0,0,0,0,0,3,5,0,0,14,0,0,0,0,6,0,0,3,0,13,5,8,4,12,13,26,20,15,7,105,41,37,38,27,35,18,15,3,7,223,0,0,0,0,0,0,0,0,0,9,612,398,397,525,582,541,487,308,91,3935,3,3,17,8,7,4,0,0,0,47,31,14,39,20,5,8,0,4,0,129,4,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,12,0,4,7,0,4,9,4,0,0,29,3,4,12,0,9,10,4,0,0,38,608,442,615,483,399,253,149,56,10,3017
507011154,6,0,3,0,4,6,3,0,0,25,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,5,4,5,5,13,10,3,4,0,49,26,14,15,20,13,9,3,5,0,110,8,5,7,10,21,33,21,13,8,117,4,0,0,0,0,0,5,4,0,19,0,0,0,0,4,0,0,0,0,15,17,11,19,24,13,21,21,17,4,140,67,28,49,56,40,18,26,8,4,299,0,0,0,3,0,0,0,0,0,11,637,418,542,628,669,638,672,481,191,4865,18,11,33,8,8,0,0,0,0,79,32,20,28,19,16,10,10,3,0,126,3,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,14,10,11,7,9,14,8,6,0,0,67,7,15,20,11,18,8,6,0,0,81,717,483,776,636,512,340,163,72,30,3731
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4
507011158,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,7,5,0,6,3,0,7,0,0,0,28,0,0,0,0,8,12,10,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,9,0,0,0,34,0,8,5,0,9,3,5,0,0,39,0,0,0,0,0,0,0,0,0,0,197,144,149,165,242,216,131,37,5,1288,0,0,0,6,0,4,0,0,0,10,3,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,117,92,156,132,130,91,38,0,5,754
507011159,12,3,3,3,4,3,0,0,0,30,3,6,3,4,10,4,7,0,0,31,3,0,0,4,0,0,0,0,0,9,9,5,9,8,10,16,6,8,4,72,26,28,25,26,14,17,4,0,8,145,24,7,34,15,38,41,36,19,6,227,0,0,0,0,3,9,0,5,0,17,6,4,0,5,5,0,0,0,5,30,36,29,24,21,32,44,30,21,17,258,75,64,72,64,56,56,20,6,0,418,10,3,4,0,4,0,3,0,0,19,809,706,709,671,941,870,539,340,156,5741,30,10,41,28,15,7,5,0,0,138,36,21,44,19,15,12,10,0,0,155,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,7,8,6,3,4,0,6,0,42,8,6,16,10,11,5,0,0,0,63,14,19,28,15,12,13,0,4,0,107,822,727,892,602,472,370,154,42,18,4104
507011160,0,0,0,0,0,0,0,0,0,9,0,0,0,3,6,0,5,3,0,18,0,0,0,0,0,0,0,0,0,3,8,0,6,10,6,6,4,8,0,56,20,14,4,11,8,9,3,0,0,66,3,6,14,3,24,22,29,15,4,128,5,0,5,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,9,7,21,8,16,15,28,13,7,121,54,23,36,47,33,22,10,11,0,237,4,5,0,3,0,0,0,3,0,23,898,601,652,810,772,847,820,524,188,6116,14,6,27,12,0,7,0,0,0,62,8,16,11,13,8,0,3,0,0,70,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,13,4,0,0,0,0,0,30,0,5,5,7,8,6,3,0,0,33,7,9,15,14,10,6,3,0,0,65,502,385,541,400,305,244,111,65,33,2589
507011161,0,6,4,4,0,7,0,0,0,18,0,0,0,3,4,6,0,0,0,17,18,3,5,12,3,5,0,0,0,45,26,13,28,19,16,15,3,0,0,118,91,39,58,46,44,19,8,0,0,304,53,4,32,50,37,40,25,11,3,270,0,3,5,0,0,5,0,0,0,14,6,0,3,8,4,0,0,0,0,21,39,31,54,32,24,38,10,9,11,248,128,65,131,96,57,28,10,0,3,523,0,0,3,3,0,0,0,0,0,15,1727,782,1284,1348,940,620,323,183,93,7303,133,42,135,109,37,12,3,0,0,474,59,31,54,46,20,10,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,36,9,0,0,0,0,0,81,17,4,16,15,3,8,7,0,0,71,36,19,46,24,4,10,10,0,0,152,1368,689,1245,924,452,223,79,26,8,5029
507011163,0,4,0,4,0,0,0,0,0,10,5,4,0,5,0,3,5,0,0,29,0,0,0,0,0,0,0,0,0,0,6,3,5,4,4,6,8,0,0,29,27,10,8,17,17,8,6,5,0,96,12,8,16,13,21,24,12,3,0,96,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,0,0,10,33,19,16,18,19,23,10,5,4,143,52,36,30,43,23,18,8,4,0,217,5,4,0,0,3,0,0,0,0,8,815,536,508,633,663,549,276,157,34,4174,12,0,9,6,7,0,0,0,0,35,3,6,16,0,4,0,0,0,0,41,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,15,8,0,9,9,12,0,0,0,0,37,5,6,18,8,10,3,0,0,0,52,544,355,496,370,300,204,76,12,10,2364
507011259,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,7,13,4,4,7,13,6,0,0,0,42,28,27,23,24,22,11,4,0,0,142,7,4,9,14,27,10,10,11,0,96,0,0,0,0,0,6,0,0,0,6,3,3,0,6,4,0,0,0,0,18,24,10,13,14,20,28,19,9,0,141,80,44,58,66,43,20,6,0,0,326,8,4,0,7,4,0,0,0,0,22,1050,546,677,774,747,496,326,130,28,4763,17,9,15,14,11,4,0,0,0,78,9,3,16,15,3,7,0,0,0,60,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,8,20,0,0,0,0,0,0,31,5,7,7,0,10,0,0,0,0,24,10,8,23,3,9,4,0,0,0,60,624,344,530,464,282,167,50,20,8,2487
507011260,0,0,0,0,4,0,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,0,0,14,9,6,6,10,3,8,4,3,0,57,8,3,3,8,12,16,6,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,6,10,17,0,0,57,9,14,9,5,15,5,3,0,0,60,0,0,0,0,0,0,0,0,0,0,232,208,106,147,252,283,205,52,10,1495,0,0,3,0,4,9,0,0,0,13,6,6,3,6,3,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,16,3,4,7,4,3,0,3,3,0,29,6,9,4,4,7,9,8,0,0,46,122,215,106,82,92,81,40,12,0,743
507021164,0,0,0,0,0,3,0,0,0,5,3,0,0,0,6,4,5,5,4,25,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,6,4,3,0,21,3,0,7,3,0,3,6,0,0,24,0,0,3,10,21,33,29,18,5,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,33,21,5,19,35,43,25,23,4,189,19,16,9,12,20,16,6,0,0,103,0,0,0,0,0,0,0,0,0,3,652,360,231,414,658,534,402,271,97,3621,4,3,0,7,0,0,0,0,0,22,0,3,6,5,4,0,4,0,0,13,5,0,5,5,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,12,9,8,0,0,50,0,7,4,7,12,9,10,0,0,48,568,405,386,433,432,395,165,57,16,2855
507021165,0,0,0,0,0,0,0,0,0,0,7,6,4,6,6,7,6,0,3,45,0,0,0,0,0,0,0,0,0,6,4,7,4,6,12,5,6,0,0,42,8,5,9,3,10,11,7,4,0,53,8,9,12,19,21,47,35,21,3,178,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,5,0,0,10,18,13,14,30,36,26,44,18,0,206,31,21,29,36,21,24,14,6,0,179,0,0,0,0,0,0,0,0,0,12,568,443,596,674,858,909,779,496,243,5573,11,14,24,12,9,3,0,0,0,65,9,11,9,11,4,8,6,0,0,65,4,5,10,8,9,3,5,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,6,11,15,6,11,8,0,0,51,0,0,21,15,6,11,8,0,0,64,1052,749,1466,1036,898,778,447,129,36,6595
507021166,3,0,0,0,3,0,0,0,0,11,5,3,0,3,15,0,5,4,3,39,0,0,0,0,0,0,0,0,0,0,7,0,6,8,7,7,3,4,4,50,8,6,10,8,14,10,7,0,0,63,20,3,21,17,16,25,34,38,11,184,0,0,0,0,0,4,0,4,0,13,5,0,0,0,0,0,0,0,0,4,16,10,22,21,34,42,47,32,9,224,38,27,29,32,29,39,23,8,5,236,0,0,0,0,3,0,5,0,0,11,869,506,599,710,915,923,835,688,252,6289,0,7,24,5,9,4,0,0,0,56,16,12,15,8,11,7,5,0,0,86,5,4,9,3,6,0,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,8,14,6,7,20,12,19,4,0,0,82,9,5,12,21,12,17,4,0,0,92,1126,772,1148,952,879,681,337,94,30,6017
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,17,3,11,10,5,4,0,0,0,44,0,3,4,5,5,0,4,0,0,23,5,6,9,4,0,0,0,0,0,19,43,36,27,31,38,5,3,0,0,187,101,49,51,56,37,9,4,4,0,311,32,12,28,30,28,19,17,9,0,171,4,0,0,4,7,0,6,0,0,21,23,11,13,15,4,0,0,0,0,61,37,24,27,36,29,27,12,4,0,189,206,120,125,131,90,36,9,3,0,713,4,0,3,6,0,9,0,5,0,26,1676,814,1171,1254,833,482,263,98,15,6612,182,47,259,111,32,12,4,0,0,658,88,37,82,48,19,10,0,0,0,282,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100,45,186,47,10,8,0,0,0,395,3,9,24,8,8,4,0,0,0,55,103,56,204,56,20,14,0,0,0,455,1376,687,1234,710,361,174,86,15,5,4648
507031170,11,6,8,6,6,9,3,3,0,53,3,3,0,0,7,0,3,0,4,20,0,0,0,0,0,0,0,0,0,4,9,12,10,9,12,8,5,5,4,62,27,10,12,9,10,10,9,8,0,97,5,10,9,9,18,24,13,18,5,117,10,3,7,4,3,0,0,7,0,40,8,5,5,3,3,3,0,0,0,37,13,12,13,18,16,13,31,9,4,113,97,45,54,44,49,35,18,10,3,350,8,0,8,5,7,5,3,0,0,38,648,388,401,429,514,390,346,317,126,3552,6,6,9,12,6,0,0,0,0,40,12,17,9,17,5,10,0,0,0,70,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,13,4,0,0,0,0,0,19,9,3,15,3,16,3,0,0,0,59,16,9,23,9,16,3,3,0,0,73,766,474,504,396,327,227,111,58,24,2879
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,5,10,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,0,19
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,5,5,4,0,0,0,11
507031174,3,4,4,4,9,5,6,0,0,39,4,0,0,0,4,4,7,8,0,22,0,0,0,0,0,0,0,0,0,3,4,3,4,10,7,7,3,0,4,56,30,12,15,21,10,14,10,0,4,109,21,13,12,19,19,28,37,16,3,169,10,0,8,6,14,10,7,10,0,65,0,3,4,3,0,3,3,3,0,25,31,18,19,28,21,36,15,5,4,174,108,69,61,51,57,25,17,3,0,404,7,0,0,3,6,3,0,0,0,23,876,549,586,712,760,686,580,315,84,5150,26,10,32,20,6,3,0,0,0,84,17,5,30,16,9,5,8,3,0,101,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10,4,20,3,5,3,0,0,0,42,3,4,10,9,5,6,0,0,0,45,14,10,25,14,13,12,0,0,0,84,1044,628,718,543,479,316,165,67,5,3967
507031261,4,0,7,0,0,0,0,0,0,15,0,0,0,3,0,6,0,0,0,21,0,0,4,0,0,0,0,0,0,3,4,6,11,10,4,7,4,0,0,41,21,19,25,5,10,10,0,0,0,87,15,13,20,16,15,25,14,9,0,121,0,0,0,0,0,0,0,0,0,0,11,5,5,3,8,0,0,0,0,26,5,19,13,6,22,16,3,0,0,85,28,26,38,19,27,16,5,0,0,166,0,0,0,0,0,0,0,0,0,0,473,350,481,348,347,343,197,50,18,2604,54,13,79,28,7,7,4,0,0,185,15,3,25,8,5,0,0,0,0,56,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,4,20,4,4,0,0,0,0,39,11,0,9,11,0,3,0,0,0,28,17,4,22,10,5,5,0,0,0,68,375,313,449,247,203,135,50,20,3,1788
507041175,4,0,0,3,3,0,0,0,0,8,10,3,0,9,10,3,8,3,4,43,0,0,0,0,0,0,3,0,0,6,8,3,3,8,7,0,11,3,3,55,37,8,15,23,21,6,3,0,0,109,25,12,22,22,42,56,46,27,23,273,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,4,0,0,8,41,34,14,29,52,74,78,67,34,423,53,42,33,46,47,42,22,10,7,307,0,0,0,0,0,0,0,0,0,7,937,675,424,686,836,934,802,457,241,5983,29,23,35,28,27,16,11,0,5,178,24,26,20,15,23,14,9,0,0,134,7,5,0,6,3,0,8,0,0,29,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,0,0,0,15,12,7,5,19,11,18,4,9,0,84,16,12,11,18,10,17,3,11,0,107,636,581,553,431,445,411,229,94,28,3414
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,4,0,4,9,5,4,5,0,5,4,0,3,36,3,4,0,4,3,3,5,0,0,19,9,8,4,13,19,18,27,8,8,119,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,15,8,14,13,11,21,23,12,7,127,17,14,14,13,19,6,6,4,0,100,0,3,0,0,0,0,0,0,0,6,320,281,165,239,307,287,265,136,51,2052,25,14,17,22,16,9,6,0,0,113,13,10,0,11,5,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,3,0,0,0,14,3,4,3,3,3,0,0,3,0,18,4,4,11,3,3,4,0,0,0,34,218,174,180,138,138,93,71,28,34,1069
507041177,0,0,0,0,0,0,0,0,0,8,3,0,5,3,7,7,4,4,4,40,0,0,3,0,0,0,0,0,0,3,3,0,4,0,7,3,3,5,6,32,14,10,10,9,7,10,0,0,0,64,10,12,12,25,27,50,53,34,34,254,0,0,0,0,4,3,4,0,0,13,0,4,0,0,0,3,0,0,0,13,18,16,26,25,45,41,57,51,10,297,48,32,39,39,43,44,32,6,5,296,0,0,0,0,0,3,0,5,0,14,1140,667,672,880,1046,936,820,593,296,7041,9,5,12,4,4,0,4,0,0,42,11,7,18,8,0,0,3,0,0,65,0,0,4,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,8,5,3,4,8,9,6,5,0,0,41,3,3,15,5,11,8,5,0,0,53,1015,635,872,817,708,494,297,103,54,5008
507041178,4,4,0,0,0,3,0,0,0,11,11,8,0,9,12,12,5,10,9,73,5,0,0,4,4,0,0,0,0,13,4,14,10,19,13,21,7,8,6,102,35,20,24,21,22,15,18,6,0,166,52,28,31,51,48,58,68,42,31,407,0,4,6,0,0,0,5,3,3,17,0,0,0,0,0,7,0,0,0,8,52,56,29,40,92,69,77,70,37,521,76,61,60,71,48,61,48,23,4,447,0,0,6,0,0,0,0,0,0,17,1214,881,590,872,1185,1004,918,635,401,7709,37,19,45,33,20,12,5,3,0,174,58,17,45,56,19,13,5,4,0,219,0,0,3,4,0,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,11,9,16,6,4,5,0,0,0,51,16,20,21,17,20,20,13,3,0,128,22,24,35,24,23,29,15,9,0,176,908,779,660,639,625,476,270,124,87,4569
507041179,3,0,4,0,0,0,0,0,0,15,4,3,0,0,0,7,6,3,0,23,0,0,0,0,0,0,0,0,0,9,9,9,20,4,7,15,10,0,4,74,29,20,7,20,14,19,13,0,4,115,24,27,20,32,36,63,51,21,24,314,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,3,17,25,7,21,22,41,53,46,39,274,56,50,40,42,48,44,26,24,10,341,0,0,0,0,0,0,0,0,0,5,558,394,281,413,488,558,627,386,262,3954,64,50,32,45,47,29,15,4,0,284,24,17,10,17,17,3,7,0,0,92,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,9,6,6,10,6,0,0,0,42,3,0,4,3,9,7,0,3,0,27,17,10,8,4,17,11,0,3,5,69,502,387,325,308,266,252,198,69,50,2359
