SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
507011148,106,714,589,3468,88,4968,0,0,0,19,0,25,764,14,22,3,9,808,72,26,14,46,0,148,125,62,34,75,0,295,2066,587,516,2028,86,5288,138,0,9,0,0,153,38,0,7,11,0,54,110,51,15,175,7,358,18,11,5,13,0,47,12,0,6,3,0,21,267,16,10,8,3,303,349,93,64,485,21,1010,265,107,61,353,16,802,72,0,0,0,0,70,11,0,0,3,0,20,0,0,0,0,0,4,12,4,0,8,0,32,116,19,0,5,0,138,155,41,26,7,5,241,94,12,4,22,0,130,19,6,0,5,0,30,7,0,0,0,0,10,444,121,105,477,12,1153,47,0,3,3,0,54,251,18,16,10,3,296,45,5,0,6,0,62,51,0,5,0,0,60,26,0,0,0,0,25,59,3,9,22,4,98,972,114,131,125,35,1367,43,18,12,82,517,659,5700,1252,978,5528,734,14197,193,802
507011150,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,4,3,0,6,4,16,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,78,289,200,1469,29,2060,0,0,6,3,0,14,57,3,5,0,0,62,430,74,29,133,10,671,72,13,20,15,3,119,894,263,179,940,55,2327,90,0,7,0,10,107,21,0,0,5,0,29,82,18,8,63,0,179,17,5,0,13,0,32,7,0,0,3,0,18,32,0,8,0,0,38,165,47,30,254,8,495,622,179,94,480,17,1387,10,0,0,0,0,10,3,0,0,3,0,6,4,3,0,3,0,12,16,0,4,5,0,26,32,4,4,0,3,42,34,3,9,0,0,51,45,13,0,13,0,77,8,0,0,3,0,13,0,0,0,0,0,0,177,57,36,245,10,519,57,0,0,0,0,63,59,9,0,0,0,62,33,0,0,4,0,38,0,0,0,0,0,0,21,0,0,0,0,22,28,11,9,14,0,55,505,66,53,64,11,709,82,17,13,70,245,419,3253,679,441,2773,377,7523,70,377
507011153,53,365,243,1873,71,2604,0,4,0,23,4,36,212,7,5,10,0,231,88,24,13,39,0,160,104,27,17,40,0,187,947,328,230,1262,69,2837,109,0,7,0,0,111,48,11,7,12,0,79,100,20,14,86,4,225,18,0,0,16,0,33,3,0,0,4,0,11,72,9,5,5,4,89,186,76,58,382,17,720,212,88,23,214,12,554,23,3,0,0,0,27,4,0,0,4,0,7,12,4,0,6,0,28,6,0,0,5,0,17,46,4,8,0,0,64,46,14,9,0,0,76,49,5,3,7,0,56,17,0,4,5,0,32,8,0,0,0,0,8,231,89,56,281,12,664,34,6,0,0,0,37,44,6,5,0,4,62,24,9,4,10,0,47,8,0,0,3,0,11,16,0,0,0,0,16,29,11,0,19,0,61,627,63,52,78,22,840,41,7,9,86,294,436,2863,721,457,3237,468,7746,57,409
507011154,119,430,270,1755,103,2680,0,0,0,22,0,28,106,0,4,13,7,132,216,26,11,36,12,305,84,26,16,32,0,151,1118,347,217,1338,90,3110,133,0,8,0,0,138,56,3,4,13,3,85,166,27,12,93,0,302,25,5,4,22,3,54,11,0,0,0,0,12,92,5,5,0,0,95,268,84,52,446,16,866,809,125,52,217,31,1241,14,0,0,0,0,14,13,0,0,4,0,16,5,0,0,0,0,7,8,0,0,7,0,14,95,5,6,0,4,118,71,21,6,0,0,105,47,7,4,3,0,57,11,3,0,10,0,30,16,0,0,0,0,16,275,97,60,289,16,739,106,3,0,0,0,116,45,6,6,4,0,61,43,3,4,6,0,61,8,0,0,0,0,13,20,3,0,0,0,28,37,10,3,21,3,75,992,102,59,106,30,1282,122,28,17,98,480,747,4426,853,520,3321,743,9856,121,478
507011155,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,0,0
507011158,10,24,11,113,0,165,0,0,0,0,0,0,8,0,0,0,0,11,11,5,0,5,0,18,3,0,0,3,0,12,100,17,9,59,3,180,7,0,0,0,0,7,0,0,0,0,0,3,12,6,0,5,0,16,0,0,0,4,0,5,0,0,0,0,0,0,6,0,0,0,0,6,20,4,11,23,0,53,24,3,4,19,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,32,3,0,19,0,56,3,0,0,0,0,10,18,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,25,0,0,3,0,36,0,0,0,4,47,49,246,45,29,207,51,578,13,93
507011159,89,516,361,2599,107,3667,0,3,0,21,0,24,547,16,14,7,5,596,79,15,3,23,4,126,90,35,10,62,4,203,1395,440,316,1838,62,4060,223,10,4,0,10,244,32,5,4,10,3,53,102,27,15,133,3,282,12,5,0,6,0,22,27,0,4,0,0,30,186,6,6,5,9,209,231,57,53,477,6,833,194,74,33,211,6,527,31,0,0,0,0,31,40,0,3,0,0,44,3,0,0,0,0,10,18,3,8,4,5,40,123,19,6,0,0,148,72,22,9,0,0,106,61,3,4,18,0,86,16,0,0,0,0,20,10,0,0,0,0,10,332,88,86,443,19,969,98,8,0,0,0,106,97,10,5,0,0,117,43,7,3,5,4,63,31,0,3,0,0,36,29,0,0,0,0,40,32,14,9,18,0,74,881,113,89,80,23,1182,74,12,8,83,313,491,4475,924,662,4448,541,11044,113,511
507011160,81,365,262,1437,49,2193,0,0,0,16,0,15,52,0,0,0,6,55,610,81,16,78,23,805,67,22,14,22,0,125,946,272,231,1104,75,2629,264,3,5,0,23,295,36,5,3,8,0,58,79,25,16,85,8,203,21,8,0,8,0,42,12,3,0,0,0,14,85,0,0,0,0,91,173,43,44,310,18,583,817,178,69,352,54,1471,6,0,0,0,0,11,3,0,0,0,0,8,18,0,0,6,0,22,20,10,0,0,0,29,62,4,6,0,3,80,48,12,15,3,0,70,42,7,6,5,0,60,7,0,0,0,0,16,8,0,0,0,0,3,256,63,53,265,4,642,131,9,5,3,0,142,40,0,5,6,3,48,30,6,5,11,0,47,8,0,0,0,0,8,15,0,0,0,0,15,34,3,0,6,0,48,849,70,59,73,16,1070,112,11,10,72,333,546,4391,770,505,2859,560,9090,128,411
507011161,88,514,378,2191,64,3228,0,0,0,11,4,16,708,13,13,10,11,758,96,44,11,69,3,218,84,32,19,50,0,187,1364,398,346,1318,63,3484,170,0,7,4,7,191,34,0,5,18,0,63,114,25,10,99,4,261,26,0,0,12,0,41,7,0,3,0,0,17,345,9,9,11,5,375,248,75,29,341,5,702,166,105,60,302,10,650,61,0,0,0,0,61,11,6,0,0,0,18,0,5,0,3,0,3,20,0,3,7,0,30,109,11,8,0,0,127,82,42,12,3,0,137,55,7,10,15,0,93,31,0,3,12,0,44,19,0,0,0,0,16,443,70,72,301,13,897,94,7,0,0,0,103,256,14,8,4,6,281,63,9,4,8,4,89,34,0,0,0,0,30,46,0,0,0,0,50,60,6,5,24,0,101,1029,109,73,97,17,1328,58,10,8,66,477,618,5083,918,655,3639,653,10947,156,592
507011163,60,370,258,1733,69,2508,0,0,0,22,0,22,77,5,4,16,6,104,131,17,13,50,7,227,65,21,11,27,5,135,845,257,206,1149,61,2515,99,0,5,4,4,110,18,3,0,13,0,40,79,19,9,83,4,188,6,0,0,11,0,19,12,0,0,0,0,12,35,3,0,0,0,38,157,36,29,279,12,519,201,98,33,241,16,589,5,0,0,0,0,5,10,3,0,0,0,10,3,0,0,3,0,11,9,0,0,4,5,20,47,4,6,3,0,62,44,23,6,4,0,80,43,6,8,0,0,60,10,5,0,6,0,8,4,0,0,0,0,4,196,61,48,231,8,540,90,0,0,0,0,89,86,0,3,0,0,99,40,3,4,4,0,51,0,0,0,0,0,0,0,0,4,0,0,0,18,8,3,14,0,47,532,82,64,80,13,773,55,9,3,83,389,545,2492,646,454,2978,553,7125,75,389
507011259,79,269,262,1429,46,2080,0,0,0,14,0,14,125,5,0,15,5,149,143,47,16,52,5,256,76,19,17,17,0,125,808,231,192,974,51,2256,62,0,9,0,6,76,22,0,3,9,0,40,44,13,9,55,0,118,8,9,0,5,0,17,3,0,4,0,0,15,62,7,0,3,3,73,145,35,32,236,15,468,275,111,33,301,12,732,6,0,0,0,0,4,11,0,0,4,0,17,4,0,0,0,0,10,6,4,0,3,0,21,74,4,3,0,5,91,60,12,13,0,0,90,28,8,7,12,3,56,10,0,4,0,0,18,8,0,0,0,4,9,176,43,33,226,13,481,69,0,4,7,3,89,109,4,4,0,0,118,32,0,3,0,0,36,12,0,0,4,0,16,8,0,0,0,0,8,13,8,7,7,0,34,533,71,33,69,31,736,34,14,0,56,246,355,2604,572,409,2539,413,6534,107,353
507011260,8,112,83,539,10,746,0,0,0,0,0,0,324,0,0,0,9,334,12,6,0,3,0,25,26,4,4,11,0,42,408,84,88,388,20,988,8,0,0,0,0,12,11,0,0,0,0,12,15,3,7,22,0,45,0,0,0,4,0,8,0,0,0,0,0,0,76,3,0,0,0,81,64,11,5,105,0,188,53,21,13,49,3,144,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,6,0,9,15,0,0,0,0,19,16,9,0,0,0,23,12,4,0,5,0,27,4,0,0,0,0,4,0,0,0,0,0,0,93,17,6,81,3,205,0,0,0,0,0,0,76,0,0,0,0,81,7,0,0,3,0,13,16,0,0,0,0,19,10,0,0,0,0,10,13,3,5,5,0,18,202,33,13,3,10,260,21,3,5,12,105,144,1314,192,143,916,159,2740,6,125
507021164,41,371,272,1701,63,2442,0,0,0,11,0,10,37,10,8,13,0,65,44,19,5,29,4,99,68,25,8,29,3,145,949,296,246,1202,60,2754,16,0,6,0,0,28,39,8,0,13,0,61,78,9,11,104,3,203,10,0,4,18,0,36,15,0,0,0,0,17,48,6,0,0,0,61,230,81,68,522,21,921,306,81,33,213,7,642,4,0,0,0,0,4,12,0,0,0,0,11,0,0,0,0,0,0,9,4,0,0,0,14,26,5,0,3,0,38,68,10,22,4,0,101,28,8,8,6,0,50,9,0,0,0,0,8,0,0,0,0,0,0,225,74,59,385,15,765,5,0,0,0,0,6,34,10,0,0,0,44,14,0,12,11,0,38,0,0,4,0,0,3,11,0,0,0,0,11,45,13,8,24,0,82,298,56,51,46,11,472,25,5,13,40,315,400,2217,664,488,3102,462,6931,42,416
507021165,98,610,469,2497,73,3745,0,0,0,5,0,5,124,13,10,21,0,161,126,19,9,54,5,220,153,44,30,34,5,266,1887,544,433,2116,109,5088,53,0,3,0,0,56,101,9,18,31,0,158,220,44,42,216,16,539,32,17,3,24,0,70,28,8,4,5,0,44,101,9,6,3,5,122,455,165,101,940,38,1693,664,112,55,242,24,1097,19,0,0,0,0,19,8,0,0,0,0,12,13,3,6,9,0,23,6,0,0,0,0,15,61,0,9,5,0,69,114,32,14,5,0,169,91,16,8,11,0,127,21,5,0,3,0,42,5,0,0,0,0,4,490,155,98,638,29,1397,33,0,0,0,0,36,65,9,9,0,0,84,56,3,4,11,0,72,23,7,0,3,0,27,17,0,0,0,0,13,82,20,8,43,3,160,931,141,90,135,12,1302,70,16,17,67,928,1099,5014,1181,846,5027,1185,13250,113,655
507021166,126,647,461,2625,118,3979,0,0,4,32,0,38,127,13,8,20,0,170,199,34,9,79,9,321,134,42,33,54,3,256,1814,595,377,2043,117,4949,78,0,3,0,0,83,76,15,15,27,0,127,180,40,24,192,6,450,43,15,3,30,4,97,30,4,0,8,0,43,50,6,10,3,0,68,419,146,99,825,25,1510,967,181,64,383,42,1634,15,0,0,0,0,11,10,3,0,0,0,10,10,0,0,0,0,11,22,3,0,6,4,38,38,9,8,4,0,58,81,17,13,6,0,118,102,7,10,10,0,129,13,0,5,3,0,27,0,0,0,0,0,4,451,139,91,592,22,1300,64,11,4,4,0,79,53,8,7,3,0,74,49,11,0,8,0,72,3,6,0,5,0,18,21,0,0,4,0,23,58,20,14,25,0,110,981,141,97,119,21,1368,94,10,21,97,600,829,5297,1304,818,5109,912,13450,160,747
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
507031169,86,456,356,1829,63,2797,0,0,0,20,0,22,179,7,4,11,7,204,20,15,3,10,0,46,77,27,20,36,0,155,1242,352,315,1158,48,3112,159,3,15,4,8,183,17,5,7,5,0,33,46,19,15,83,4,165,10,3,9,12,0,37,9,0,0,0,0,10,172,3,3,0,7,189,158,51,25,254,3,497,69,46,30,119,4,268,15,0,0,0,0,14,4,0,0,3,0,6,5,0,3,3,0,14,3,5,0,5,0,12,177,9,15,5,3,208,95,31,13,0,6,152,24,6,4,10,0,47,7,0,0,4,0,12,13,0,0,0,3,15,257,58,40,238,19,618,41,0,0,0,0,51,144,8,3,0,6,162,8,0,5,11,0,24,20,7,4,0,0,34,9,0,0,0,0,9,39,9,3,14,0,63,586,79,62,49,16,794,72,5,8,65,381,526,3119,704,563,2912,533,7829,201,575
507031170,99,327,224,1743,83,2481,0,0,10,21,0,31,39,0,0,7,0,49,14,0,3,0,0,22,97,21,16,31,4,169,1278,351,240,1134,93,3093,117,0,6,0,0,121,8,0,4,5,0,22,95,21,13,86,7,217,3,6,0,6,0,16,9,4,0,4,0,18,29,5,4,4,0,41,188,38,29,254,6,518,70,43,16,71,12,207,8,0,0,0,0,12,5,0,0,6,0,7,3,0,0,0,0,3,0,0,3,0,0,7,162,12,8,5,4,193,45,28,12,8,0,100,24,5,0,4,0,33,8,0,0,0,0,7,14,0,0,0,0,12,276,82,55,232,15,653,11,3,0,0,0,16,38,0,0,0,5,46,22,3,0,5,0,36,4,0,0,0,0,4,11,0,0,0,0,9,51,7,3,12,0,65,445,58,35,53,9,598,48,8,22,96,752,929,2597,621,433,2780,945,7368,100,401
507031172,0,5,6,32,3,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,11,6,3,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,18,25,8,7,56,20,113,0,3
507031173,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,14,0,5
507031174,101,518,395,2610,106,3723,0,3,0,51,0,56,73,5,0,8,5,86,28,6,4,13,0,53,96,31,15,34,0,174,1849,484,392,1772,126,4624,179,0,18,0,3,199,28,6,0,20,0,53,122,30,28,122,9,312,9,0,0,11,0,23,9,6,0,4,0,14,58,0,0,6,0,71,271,68,44,420,19,816,100,39,22,146,12,318,6,0,0,0,0,7,0,3,0,3,0,9,5,0,0,0,0,6,10,0,0,12,0,27,208,14,15,3,6,253,113,17,15,4,6,154,44,11,8,14,0,83,12,0,0,4,0,18,14,0,8,0,0,22,400,96,71,317,26,909,53,4,0,0,0,64,35,0,6,3,0,46,30,6,0,10,4,50,10,0,0,0,0,11,23,0,0,0,0,22,54,15,11,16,0,93,586,87,66,86,24,849,99,24,9,184,770,1096,3808,886,696,4388,1055,10842,128,537
507031261,35,168,110,666,7,990,0,3,0,8,0,8,22,0,0,0,0,23,9,3,4,5,3,21,56,18,15,27,5,110,415,118,104,499,24,1157,0,0,0,0,0,0,5,0,0,0,0,7,31,12,0,51,3,96,7,3,0,9,0,21,0,0,0,0,0,0,3,0,4,3,0,10,54,20,9,99,3,183,52,21,11,46,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,13,16,7,3,3,0,32,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,77,10,16,91,5,202,0,0,0,0,0,0,24,0,7,0,0,27,3,3,0,3,0,8,0,0,0,0,0,5,13,0,0,0,0,13,13,0,3,3,0,19,66,22,7,38,5,137,7,0,3,15,703,723,751,247,180,1141,744,3066,70,235
507041175,77,436,334,1923,22,2797,0,0,0,0,0,0,915,37,32,6,19,997,45,10,0,30,0,87,91,28,12,27,9,160,1426,390,321,1629,40,3801,55,0,4,0,0,56,58,4,0,22,0,93,115,25,17,129,0,291,47,15,4,30,0,92,11,3,0,0,0,22,244,9,7,0,0,267,312,92,52,525,11,1004,221,82,26,215,6,541,55,0,4,0,0,61,36,7,5,8,0,59,8,0,0,3,0,16,3,0,0,0,0,9,9,0,0,0,0,8,57,8,5,0,0,79,67,3,3,8,0,84,16,0,7,3,0,21,0,0,0,0,0,0,456,101,87,423,10,1067,7,0,0,0,0,7,124,17,8,0,0,151,34,0,3,14,0,53,58,4,0,3,0,62,20,0,0,0,3,21,68,12,11,23,0,111,875,79,63,67,18,1097,37,6,9,48,643,746,4722,828,614,3712,744,10622,96,464
507041176,48,181,142,722,36,1127,0,0,0,0,0,0,563,3,12,3,22,610,19,3,3,12,0,38,34,6,4,7,0,60,417,150,107,524,26,1231,12,0,0,0,0,14,20,0,4,0,0,32,19,9,3,36,0,73,4,0,0,6,0,6,0,5,0,0,0,4,135,9,12,0,0,155,74,17,9,147,4,251,58,29,9,44,0,130,26,0,0,0,0,26,7,0,0,0,0,4,3,3,4,0,0,11,7,0,0,0,0,5,4,0,0,0,0,9,18,3,8,0,0,30,22,4,3,9,0,34,10,3,5,0,0,18,0,0,0,0,0,0,122,42,25,152,0,341,0,0,0,0,0,6,33,0,7,0,0,41,11,0,0,3,0,15,26,8,0,0,0,29,9,0,0,0,0,9,19,3,0,9,0,31,311,27,19,19,4,381,26,0,3,11,106,153,1803,294,216,1232,197,3740,31,132
