SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
503011033,13,4,3,3,3,18,7,18,12,14,35,5,149,9,0,0,0,0,3,6,11,9,21,18,5,90,11,3,3,6,7,28,19,50,28,74,176,24,428,6,0,0,5,3,14,16,20,3,14,16,4,105,6,0,0,7,0,8,7,11,3,8,13,4,56,30,5,4,15,10,48,46,97,49,112,222,36,675,0,0,0,0,0,0,0,0,0,0,5,0,11,3,0,0,0,0,3,4,0,4,9,6,6,34,0,0,0,0,4,0,0,0,5,0,0,0,15,5,0,0,0,0,0,3,0,0,0,0,0,9,7,0,0,0,5,10,4,4,7,11,6,4,71,45,12,9,19,18,78,66,118,67,137,270,53,893,14,4,0,3,0,12,3,18,14,31,42,11,150,4,3,0,0,0,7,0,10,11,29,38,3,111,23,3,5,8,9,28,13,61,36,89,211,18,518,7,3,0,4,3
503011034,22,0,0,3,8,19,16,27,20,21,57,22,222,4,0,0,0,0,0,3,9,3,10,36,6,77,11,6,0,0,5,7,24,31,18,37,148,19,298,0,6,0,0,0,4,5,10,9,16,32,7,87,3,0,0,0,0,3,3,3,0,3,8,0,35,15,0,4,4,4,19,26,56,26,65,223,34,498,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,3,0,0,0,0,0,5,4,7,7,26,5,0,0,0,0,0,3,3,0,0,0,3,32,3,0,0,0,3,5,0,0,0,0,5,0,19,14,7,5,0,3,7,7,6,8,11,18,12,83,50,8,4,8,22,50,51,97,55,97,309,66,809,28,0,6,4,9,17,18,24,22,34,54,11,226,5,0,3,0,5,10,0,10,8,8,38,9,97,9,0,4,3,4,15,12,31,22,69,147,18,336,4,0,4,0,0
503011035,32,4,4,14,12,20,27,29,24,38,67,15,272,6,0,0,0,7,3,8,14,8,17,55,13,137,23,3,3,10,4,23,8,37,33,59,246,27,471,16,0,0,3,5,18,18,26,15,20,70,7,202,7,4,0,0,0,3,3,8,3,10,19,13,78,54,10,7,13,20,53,33,85,68,97,394,60,888,0,0,0,0,0,0,0,0,0,0,11,0,13,3,0,0,0,0,4,0,0,0,4,9,9,32,5,0,0,3,0,0,0,3,0,6,13,4,41,6,0,0,0,0,3,0,0,0,6,10,0,34,16,0,0,6,0,8,9,11,5,16,33,16,119,94,10,16,31,33,77,64,120,91,147,492,93,1275,43,7,3,4,9,26,19,28,18,31,80,14,279,6,0,0,0,0,0,8,5,5,14,74,7,136,30,0,7,7,3,19,7,37,32,68,279,33,522,13,3,0,3,4
503011036,21,6,4,3,8,8,14,21,4,21,33,17,146,3,0,0,0,0,0,6,11,4,15,28,3,66,11,6,3,3,4,13,11,27,25,44,126,11,275,10,0,6,3,8,5,11,15,8,21,49,10,139,5,0,0,4,0,10,0,3,3,4,16,5,47,19,3,9,11,15,30,25,52,43,82,221,25,533,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,3,7,0,3,4,0,25,3,4,0,3,0,5,5,4,3,3,3,0,35,4,0,0,0,0,0,6,0,0,0,0,0,15,13,4,0,5,4,7,7,10,4,10,11,4,81,51,10,11,15,23,46,45,87,50,108,266,45,763,24,4,4,6,7,13,10,19,16,21,63,8,190,3,0,4,0,0,4,4,13,4,21,47,8,97,17,0,3,6,8,11,12,31,27,58,160,8,340,6,4,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,12,5,3,9,10,26,33,43,28,65,94,9,338,0,3,0,0,0,8,7,14,4,5,8,3,56,21,6,6,13,17,24,58,101,70,102,125,25,565,3,5,0,3,4,8,5,6,6,4,7,0,60,0,4,0,3,3,7,8,4,7,3,4,0,35,23,17,8,19,23,51,77,122,89,113,153,30,722,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,9,0,5,3,10,4,0,34,0,0,0,0,0,3,6,5,0,3,0,0,17,5,0,0,0,3,0,9,0,0,3,3,3,26,5,0,0,8,6,14,11,17,5,14,6,7,85,39,18,12,32,39,93,120,181,119,194,246,46,1147,10,6,8,5,3,29,32,49,49,69,81,10,358,8,0,0,0,5,7,6,15,8,12,9,6,84,20,5,3,9,14,44,36,94,79,148,128,17,585,7,0,0,4,8
503021039,28,12,6,7,23,37,53,79,69,85,105,21,524,6,3,4,7,0,5,6,17,9,16,30,4,109,17,3,0,6,11,44,59,81,48,113,145,15,539,15,7,5,0,7,15,13,25,16,24,28,3,151,5,0,6,0,3,0,6,8,11,11,12,3,69,31,12,13,12,27,64,86,127,80,171,220,31,867,4,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,0,0,8,6,10,9,5,11,5,47,0,4,4,0,3,4,3,5,3,9,5,4,34,3,0,0,3,5,0,8,6,0,3,4,0,35,8,5,4,8,5,14,18,16,12,19,19,5,129,68,24,24,23,53,116,155,228,162,272,346,56,1520,31,8,5,5,17,58,49,97,63,83,103,8,527,6,0,0,0,0,12,3,19,8,9,18,0,85,20,4,10,13,14,36,35,96,87,117,174,15,615,16,6,8,4,3
503021040,12,3,5,5,13,17,21,31,34,59,65,8,279,0,0,0,0,0,4,3,6,5,11,5,0,27,10,5,6,3,8,29,36,58,70,82,92,14,410,0,0,0,3,0,7,7,4,6,8,11,5,56,0,4,0,0,0,9,4,4,4,7,3,0,34,9,11,7,12,12,45,52,69,81,105,109,20,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,8,3,33,0,0,0,0,0,0,8,3,3,0,0,0,22,0,0,0,0,0,4,0,11,0,0,0,3,22,0,3,3,7,5,5,12,18,6,5,5,3,80,27,15,17,22,27,72,85,118,119,167,176,39,886,13,5,0,6,7,14,24,53,44,71,58,5,296,3,0,0,0,0,7,5,8,3,13,10,3,50,20,6,0,4,8,35,25,63,60,102,89,16,421,0,0,0,3,5
503021042,23,3,0,9,6,32,30,46,26,42,89,16,328,6,0,3,6,0,9,4,8,12,4,18,5,70,21,4,3,5,3,21,19,42,34,76,162,12,408,4,10,0,0,10,13,12,16,11,16,21,6,122,3,3,0,0,0,8,0,14,5,5,6,3,58,29,15,9,15,14,51,40,77,60,109,210,30,651,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,7,0,0,10,8,4,0,37,3,0,0,0,6,6,0,0,4,0,6,0,32,4,0,0,0,5,7,5,4,6,7,4,0,30,11,3,4,0,4,9,10,11,15,14,14,0,106,62,17,14,29,25,88,84,139,96,161,314,52,1086,43,3,5,3,9,31,32,64,49,50,97,16,394,7,0,6,0,4,3,0,12,5,21,30,6,90,12,3,3,7,5,27,30,53,55,120,192,9,517,6,0,0,8,4
503021043,17,10,3,6,12,37,44,81,38,65,109,16,450,5,6,0,3,0,0,10,7,0,13,25,0,70,23,5,7,13,12,48,38,92,65,122,165,32,612,7,3,4,5,3,11,20,15,13,8,16,3,111,5,0,0,3,3,10,5,8,6,3,4,0,46,39,16,17,24,18,66,67,117,80,153,209,36,836,0,0,0,0,0,0,3,0,3,0,0,0,13,0,3,0,0,0,4,5,6,7,0,3,4,42,0,0,0,6,0,10,7,5,0,4,0,4,36,3,0,0,3,4,7,5,7,0,0,9,0,39,10,4,6,8,12,19,13,19,13,7,16,11,128,59,26,25,44,44,130,120,222,136,222,333,58,1412,24,10,10,13,21,47,43,68,45,64,86,6,444,7,0,0,5,0,9,11,14,8,19,27,3,111,20,7,4,11,24,39,48,77,74,135,211,28,683,15,0,0,0,3
503021295,10,5,4,4,3,25,17,40,46,54,57,14,275,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,7,9,11,5,15,28,3,79,0,0,0,0,0,3,4,0,4,3,6,0,21,0,0,0,0,0,3,3,8,4,8,15,0,43,0,0,0,3,4,12,14,26,16,23,47,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,3,3,0,6,0,0,0,13,0,0,0,0,0,4,3,3,11,3,5,5,35,6,0,3,8,5,37,34,68,68,79,113,16,455,18,0,6,6,5,39,40,79,62,60,60,13,399,0,0,0,0,0,3,0,0,6,3,0,0,9,6,0,0,0,0,3,6,23,18,28,21,10,109,3,0,0,0,0
503021296,15,0,3,6,3,25,30,74,65,62,55,10,349,0,0,0,0,0,0,0,5,0,0,0,0,9,3,3,0,0,5,14,14,15,17,27,25,4,130,0,0,0,0,0,3,5,6,0,6,4,0,19,0,0,0,0,0,4,3,3,0,4,6,0,17,9,3,0,0,5,20,19,30,18,35,36,4,175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,5,0,16,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,4,5,5,4,3,0,5,4,35,22,4,11,6,11,54,49,103,89,105,102,20,564,16,10,4,0,5,33,44,98,66,78,43,7,400,0,0,0,0,0,5,0,0,0,0,0,0,8,4,0,0,0,4,6,10,31,32,35,34,5,163,0,0,0,0,0
503021297,7,0,0,0,4,8,25,50,46,54,39,8,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,11,8,0,37,0,0,0,0,0,0,3,0,0,3,3,0,14,0,0,0,0,0,0,0,3,0,0,5,0,7,3,0,0,4,0,0,6,16,8,10,18,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,3,4,0,0,10,6,5,0,0,26,13,0,0,3,11,13,33,73,58,65,62,9,340,12,11,3,5,9,11,45,57,44,48,30,4,268,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,20,9,9,8,0,50,0,0,0,0,0
504011044,32,10,4,16,19,81,65,118,103,69,26,25,576,3,0,0,4,3,8,13,17,9,9,3,4,86,10,3,14,14,22,65,75,148,101,93,30,26,610,5,0,3,5,9,22,15,18,5,8,3,6,103,7,4,8,11,5,21,23,18,3,5,7,9,110,25,12,23,42,37,121,122,205,121,118,41,44,905,0,0,6,5,0,6,4,0,0,0,0,0,25,5,0,0,10,10,15,14,17,9,9,3,0,89,0,0,0,3,3,10,6,6,0,0,6,6,37,7,4,0,7,5,7,13,10,0,3,0,0,57,16,8,9,16,16,44,35,35,12,9,3,6,209,68,29,40,79,69,238,223,352,241,202,74,72,1695,38,18,8,15,20,60,64,145,92,55,25,21,556,0,3,0,0,3,14,19,13,18,18,5,5,99,14,4,5,17,21,70,104,216,107,88,43,18,712,0,0,0,6,8
504011045,33,13,19,25,31,76,61,143,158,188,97,31,864,15,3,4,3,8,15,11,24,13,14,10,8,125,16,10,4,22,18,92,114,224,157,181,78,29,954,14,3,4,9,8,13,19,33,14,23,13,6,151,6,6,3,5,9,19,20,16,6,16,5,3,106,50,22,12,43,40,145,168,293,193,228,105,44,1341,0,0,0,3,0,0,4,4,0,3,0,4,23,6,0,0,5,15,23,18,18,11,8,0,4,111,3,6,0,8,8,10,12,6,7,0,4,0,58,3,0,4,7,9,11,16,22,9,4,0,10,95,16,6,7,27,37,39,43,52,30,11,9,16,282,94,38,41,94,104,261,271,490,374,429,202,91,2489,56,13,22,19,21,84,84,203,176,161,68,13,929,4,0,4,0,8,16,20,31,17,19,13,3,141,34,13,17,14,19,96,146,258,225,203,96,38,1156,17,0,5,11,8
504011046,11,8,4,13,15,55,65,100,65,85,56,10,469,4,0,0,0,0,5,0,0,0,4,4,0,23,10,9,0,4,13,34,30,67,49,62,47,8,326,0,0,0,0,0,6,4,10,4,4,4,5,38,0,0,0,0,0,0,10,0,6,4,7,3,45,14,8,4,14,11,48,38,82,59,76,63,22,437,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,9,7,4,3,3,8,0,3,42,0,0,0,0,0,4,3,5,3,4,0,0,23,0,0,3,5,0,6,3,4,9,4,0,0,33,4,0,6,5,5,13,16,19,10,16,0,8,101,27,14,14,23,33,112,116,193,138,177,121,31,1008,32,5,3,11,11,60,68,124,75,70,39,15,520,3,0,0,0,0,3,4,5,0,4,4,0,25,7,3,0,4,10,29,37,82,61,72,40,10,359,5,0,0,0,4
504011047,26,15,14,33,36,70,68,129,99,78,26,19,625,6,0,7,10,8,27,16,32,16,8,9,6,134,17,6,10,24,29,94,110,172,123,75,25,28,706,3,6,3,11,11,34,23,32,20,16,6,12,171,4,4,4,13,12,26,26,26,14,10,11,20,175,32,21,26,59,49,175,169,259,167,104,53,64,1181,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,10,3,17,18,17,4,3,0,4,96,0,0,0,0,4,11,4,5,0,0,0,0,30,7,4,4,9,5,14,10,11,9,8,0,8,94,15,13,11,20,16,38,32,44,23,16,3,13,231,76,50,54,109,103,280,271,431,282,199,87,100,2034,42,13,11,18,28,69,93,149,97,82,35,24,669,0,0,6,8,8,17,24,37,18,20,3,7,140,25,8,12,14,17,83,114,218,158,67,35,25,771,10,6,6,7,4
504011048,9,6,8,8,6,23,17,31,21,21,9,9,161,4,0,6,0,0,16,3,9,9,9,8,4,70,6,0,0,7,4,33,45,82,54,39,20,10,307,6,3,0,4,3,7,11,15,6,10,6,11,85,7,4,0,0,7,20,8,15,0,11,7,6,97,26,6,3,15,23,70,79,128,73,66,44,32,560,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,8,3,3,0,0,4,33,5,0,0,5,0,3,5,9,0,4,0,0,27,0,4,4,4,3,6,0,8,0,0,0,0,32,5,4,3,10,5,15,13,19,3,7,0,6,90,39,17,10,35,39,106,103,176,96,101,54,41,813,15,4,0,14,10,22,19,49,33,30,14,6,212,3,0,0,0,8,11,18,20,9,14,6,4,86,7,0,7,9,0,27,30,82,57,43,17,4,280,6,3,0,4,4
504021049,13,0,3,7,3,10,16,18,15,17,8,6,122,0,3,0,0,0,4,5,3,5,6,0,0,34,3,0,0,0,3,22,24,32,20,16,17,0,146,0,0,3,0,0,7,11,7,8,0,0,4,38,3,0,6,0,0,5,0,8,0,5,3,0,28,9,0,9,6,10,39,31,51,31,21,16,5,240,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,7,3,4,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,7,0,0,0,0,14,0,6,6,3,3,9,3,8,0,3,0,0,43,21,7,15,17,24,61,51,78,54,45,23,15,407,9,6,0,0,7,11,21,23,14,19,13,10,129,0,0,0,0,0,4,3,6,3,5,0,0,28,0,0,0,0,0,11,19,49,28,24,5,8,146,3,0,3,0,4
504021050,15,8,6,6,10,43,27,40,30,35,30,16,270,4,0,0,3,3,17,9,13,9,16,8,9,92,13,0,6,8,14,32,44,73,55,69,42,11,375,4,5,4,3,6,19,15,23,10,18,7,4,114,8,6,5,0,0,9,12,13,4,3,4,3,70,32,9,14,17,27,74,83,122,80,99,63,31,647,0,0,0,0,0,4,0,5,0,0,0,0,18,0,0,0,0,4,8,5,9,7,0,0,0,47,0,3,0,0,0,0,0,4,0,0,0,0,18,3,0,0,0,4,5,0,3,0,0,0,0,21,3,3,0,3,8,16,13,21,12,4,3,9,107,53,23,24,25,51,135,124,177,120,136,94,49,1021,22,4,6,13,12,37,29,56,27,52,11,16,293,0,0,0,0,3,5,13,21,19,15,11,0,96,15,4,0,3,13,29,33,104,91,84,35,13,425,10,3,5,3,3
504021051,16,7,7,9,3,16,32,41,23,12,15,8,187,4,6,0,0,4,8,12,6,0,4,7,0,56,4,4,0,0,13,33,37,44,45,38,25,0,246,0,0,6,4,0,12,7,15,11,6,5,4,58,3,0,0,4,7,9,8,6,3,3,4,3,58,12,7,5,7,25,71,67,74,57,54,37,9,415,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,4,0,4,3,4,6,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,14,4,0,0,5,0,3,4,4,4,0,0,5,31,4,0,5,11,4,9,10,11,5,6,3,4,79,30,17,18,25,31,90,105,129,84,76,53,28,681,15,4,4,12,10,19,33,63,51,23,9,7,258,0,0,0,0,4,5,9,22,8,4,0,4,65,6,3,0,0,4,24,25,72,51,51,28,6,276,0,0,0,3,4
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,33,14,16,41,25,76,62,81,70,75,39,26,560,12,7,3,3,6,17,35,27,27,30,10,10,192,5,4,10,15,21,77,86,165,102,125,62,26,696,5,4,0,6,10,31,25,21,19,15,9,4,141,8,3,4,5,8,23,17,29,16,18,12,17,167,26,17,21,34,49,148,166,243,170,179,91,57,1203,0,0,0,0,0,9,0,7,3,0,0,0,23,0,5,0,0,10,19,13,12,9,13,11,15,104,0,0,0,0,0,7,6,0,0,3,0,5,31,0,5,0,4,5,11,8,13,5,10,6,9,63,8,15,3,8,14,42,30,31,19,16,14,26,220,67,48,34,81,85,262,259,356,251,274,148,108,1983,48,19,17,17,23,51,70,118,87,88,50,19,614,4,4,0,4,9,15,22,41,26,21,12,8,166,10,0,3,9,12,52,72,159,133,132,35,32,654,8,4,0,9,8
504021054,27,13,11,18,23,65,43,100,56,52,15,18,446,5,0,0,3,4,13,16,22,14,3,6,3,83,12,3,4,17,25,70,84,125,67,38,12,24,478,6,0,0,3,10,17,17,10,7,6,0,9,98,5,10,6,6,10,25,18,26,18,7,4,0,136,25,20,11,30,46,122,139,177,104,60,19,36,797,0,0,0,0,0,6,9,0,0,0,0,0,22,5,5,0,6,6,17,20,17,9,0,0,0,87,4,0,0,3,0,4,10,8,3,0,0,0,40,11,8,10,4,11,23,11,11,5,7,0,4,97,16,14,13,7,21,47,43,45,18,5,3,11,245,72,50,33,58,91,235,221,317,174,116,44,66,1484,33,12,10,19,29,66,71,127,46,42,14,20,487,0,0,0,0,3,11,20,23,13,9,6,4,94,10,0,3,15,5,47,77,158,60,34,22,16,442,4,4,0,3,7
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
