SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
507051193,813,10,13,0,0,836,1655,7,19,0,0,1684,559,9,29,0,0,594,86,10,49,0,0,136,0,0,9,0,0,10,316,5,10,0,0,334,38,0,0,0,0,42,3,0,0,0,0,3,997,19,98,0,0,1120,34,0,3,0,0,39,243,5,10,0,0,258,3731,40,149,0,0,3928,832,32,0,0,0,861,1699,32,0,0,0,1735,464,34,0,0,0,503,76,58,0,0,0,133,0,3,0,0,0,7,275,15,0,0,0,292,19,6,0,0,0,23,3,0,0,0,0,3,839,111,5,0,0,958,35,0,0,0,0,34,307,25,0,0,0,329,3709,192,5,4,0,3914,989,31,3,0,0,1020,1761,27,8,5,0,1793,516,33,3,0,0,549,76,39,0,0,0,116,10,21,0,0,0,34,296,10,3,0,0,305,25,5,0,0,0,33,0,3,0,0,0,3,926,113,5,0,0,1042,27,12
507051312,222,0,0,41,0,272,730,33,0,3,0,767,187,18,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,69,21,0,0,13,0,39,0,0,0,0,0,0,277,21,0,16,0,317,20,0,0,8,0,29,46,0,0,4,0,51,1297,52,0,77,0,1432,405,9,0,29,0,444,1440,37,0,0,8,1486,410,44,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,116,5,0,5,0,124,71,5,0,18,0,88,4,0,0,0,0,4,606,54,0,17,0,680,40,0,0,0,0,37,284,9,0,12,4,310,2768,113,0,59,16,2959,563,15,0,59,0,639,2266,56,0,4,0,2336,540,52,20,0,0,616,11,0,15,0,0,22,0,0,4,0,0,8,178,7,0,3,0,190,68,5,0,20,0,95,3,0,0,0,0,10,800,62,42,29,0,932,35,0
507051313,537,4,0,0,0,546,2457,5,8,6,0,2469,408,0,22,0,0,430,4,0,4,0,0,10,0,0,0,0,0,0,187,0,0,0,0,185,33,0,0,0,0,33,5,0,0,0,0,5,637,4,25,0,0,670,35,0,0,0,0,35,142,0,0,0,0,143,3807,7,33,4,0,3856,952,57,0,0,7,1015,4374,76,0,3,6,4454,1053,96,0,0,4,1157,8,0,0,0,0,8,0,0,0,0,0,3,304,13,0,0,3,321,85,0,0,0,0,92,3,0,0,0,0,4,1453,118,0,0,4,1580,48,60,0,0,0,109,474,30,0,0,3,511,7303,344,0,7,12,7671,1294,59,0,0,0,1355,5005,34,0,0,0,5042,1257,53,0,0,0,1314,10,0,0,0,0,11,8,0,0,0,0,8,391,18,0,0,0,407,88,3,0,0,0,93,5,0,0,0,0,5,1753,75,0,0,0,1834,53,96
507051314,89,0,0,3,0,92,98,0,0,0,0,98,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,29,3,0,0,0,0,5,3,0,0,0,0,3,221,0,0,11,0,229,83,0,0,0,0,83,279,0,0,0,0,282,38,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,61,0,0,0,0,64,3,0,0,0,0,3,52,0,0,0,0,52,482,0,0,0,4,483,117,0,0,0,0,117,406,0,0,0,0,406,85,0,0,0,0,85,4,0,0,0,0,4,0,0,0,0,0,0,34,0,0,0,0,34,13,0,0,0,0,13,0,0,0,0,0,0,134,0,0,0,0,134,4,0
509011225,1668,145,89,64,3,1960,1227,55,26,0,0,1313,773,114,66,0,0,955,196,103,16,0,0,316,28,25,59,0,0,110,395,47,44,3,0,486,57,5,7,26,0,102,3,7,7,0,0,21,1462,297,196,31,0,1988,95,62,41,0,0,199,167,42,45,3,0,258,4614,607,390,107,5,5715,1834,208,5,59,9,2105,1310,48,0,10,6,1375,760,145,11,0,3,919,177,95,0,0,0,273,29,84,17,0,0,128,403,65,3,0,5,477,57,29,4,10,0,94,9,10,0,0,0,16,1436,424,30,8,8,1909,108,77,0,0,9,196,336,115,16,16,0,482,5026,870,48,89,35,6072,2137,139,4,61,4,2348,1505,53,4,0,3,1570,751,177,14,0,0,944,164,88,7,0,0,255,54,115,10,0,0,190,470,74,4,0,0,557,70,40,7,32,4,157,6,8,0,0,0,18,1523,501,44,34,6,2112,116,93
509011226,462,0,0,24,0,487,315,0,0,10,0,326,60,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,96,12,0,0,3,0,10,0,0,0,0,0,0,171,0,0,7,0,173,73,0,0,6,0,79,42,0,0,13,0,52,1066,3,0,50,0,1121,528,0,0,19,5,551,355,0,0,3,0,361,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,93,10,0,0,0,0,16,0,0,0,0,0,0,145,0,0,0,0,153,82,0,0,4,0,84,88,0,0,8,0,92,1202,0,0,36,7,1245,570,10,0,21,3,601,390,18,4,6,4,412,47,0,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,115,27,0,0,10,0,35,0,0,0,0,0,0,186,0,0,13,0,203,77,0
509011227,544,0,0,0,0,544,562,0,0,0,0,560,179,0,7,0,0,186,51,4,5,0,0,55,3,5,3,0,0,8,75,0,0,0,0,77,9,0,0,0,0,9,0,0,0,0,0,0,321,10,9,3,0,345,24,0,0,0,0,25,68,0,0,0,0,64,1507,12,18,6,0,1539,633,0,0,0,0,639,653,0,0,0,0,656,163,4,0,0,0,169,46,11,0,0,0,59,3,0,0,0,0,5,109,0,0,0,0,109,17,0,0,0,0,17,0,0,0,0,0,0,335,12,0,0,0,352,19,0,0,0,0,19,90,0,0,0,0,95,1740,21,0,0,0,1762,802,4,0,0,0,805,753,0,0,0,0,751,159,4,0,0,0,165,64,4,0,0,0,62,6,7,0,0,0,16,106,0,0,0,0,104,12,0,0,0,0,12,0,0,0,0,0,0,345,14,0,0,0,362,25,0
509011228,855,21,0,27,0,907,515,0,6,3,0,524,226,10,0,0,0,241,55,20,0,0,0,74,14,4,0,0,0,19,162,4,0,0,0,172,26,3,0,7,0,39,0,0,0,0,0,0,478,50,4,9,0,541,72,10,0,4,0,95,84,5,0,13,0,100,2005,97,10,54,0,2162,957,13,0,12,7,983,596,6,0,0,6,606,179,5,0,0,0,182,56,21,0,0,0,76,12,15,0,0,0,20,190,8,0,0,0,201,25,0,0,6,0,27,0,0,0,0,0,3,457,49,0,6,0,505,77,24,0,3,3,102,211,9,4,12,0,228,2289,86,4,30,19,2433,1074,57,0,22,0,1158,585,57,0,0,3,648,130,9,0,0,0,142,58,17,0,0,0,78,26,0,0,0,0,33,220,7,0,3,0,228,36,0,0,12,4,49,4,0,0,0,0,4,478,35,0,18,5,531,83,18
509011229,439,0,3,23,0,468,259,0,0,3,0,260,27,0,0,0,0,26,36,10,3,0,0,50,4,9,0,0,0,7,62,3,0,4,0,76,42,0,3,0,0,47,0,0,0,0,0,3,170,20,16,3,0,215,117,0,0,7,0,121,59,0,0,3,0,64,1044,26,19,35,7,1123,418,3,0,10,0,433,224,0,0,3,0,230,20,5,0,0,0,23,33,7,4,0,0,42,9,6,0,0,0,12,80,0,0,0,0,82,37,3,4,5,0,50,0,0,0,0,0,0,176,27,4,3,3,215,116,0,0,0,0,122,158,9,0,3,0,168,1084,38,4,35,6,1163,417,0,0,20,0,439,209,0,0,4,0,215,12,0,0,0,0,12,32,6,0,0,0,39,14,5,0,0,0,14,91,0,0,0,0,95,90,8,0,7,3,108,3,0,0,0,0,5,239,21,0,10,6,269,145,0
509011230,555,0,4,8,0,566,483,3,0,6,0,491,114,22,36,0,0,170,101,8,17,0,0,121,8,0,9,0,0,20,119,0,4,0,0,120,46,3,10,0,0,57,0,0,0,0,0,0,386,31,68,0,0,490,59,0,0,0,0,59,95,4,3,0,0,105,1581,37,75,15,4,1714,499,0,0,4,4,514,460,4,0,0,0,470,115,22,8,0,0,153,56,31,0,0,0,89,9,3,0,0,0,13,119,7,0,0,0,119,37,13,0,0,0,56,0,0,0,0,0,3,337,85,14,0,3,437,65,0,0,0,0,67,216,19,7,0,3,250,1581,112,23,8,14,1737,561,4,0,0,5,572,481,9,0,0,0,487,110,48,0,0,0,165,88,25,0,0,0,117,13,12,3,0,0,21,111,8,0,4,0,122,44,8,0,0,0,46,0,0,0,0,0,4,359,107,4,4,4,478,64,4
509011231,696,0,0,5,0,708,339,0,0,3,0,342,30,7,0,0,0,42,48,0,10,0,0,61,4,4,3,0,0,18,116,0,0,0,0,118,45,5,0,5,0,59,3,0,0,0,0,4,240,25,18,5,0,294,160,0,0,0,0,160,66,0,0,4,0,76,1502,30,18,19,0,1577,670,0,0,14,3,686,302,0,0,0,5,313,28,0,0,0,0,34,41,3,3,0,0,57,0,0,7,0,0,14,138,0,4,0,0,140,35,5,0,0,0,44,8,0,0,0,0,6,257,12,21,0,0,291,131,3,0,0,0,139,172,0,9,0,5,187,1533,21,31,17,15,1612,690,4,0,9,0,700,298,0,0,0,5,306,39,9,0,0,0,41,45,3,0,0,0,48,17,8,3,0,0,26,137,9,0,0,0,148,80,3,0,4,6,94,3,0,0,0,0,4,316,32,3,9,6,361,150,0
509011232,477,0,0,20,0,503,360,0,0,5,0,364,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,81,11,0,0,16,0,22,0,0,0,0,0,0,143,0,0,13,0,162,26,0,0,0,0,27,31,0,0,8,0,42,1042,0,3,50,0,1092,531,0,0,28,4,561,392,5,0,0,3,396,78,28,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,0,0,66,8,0,0,10,0,19,0,0,0,0,0,0,146,33,0,14,0,191,19,0,0,0,0,19,51,0,0,11,0,63,1141,36,0,57,7,1244,589,13,0,34,4,638,431,9,0,0,0,435,47,30,0,0,0,87,4,0,0,0,0,3,0,0,0,0,0,0,67,6,0,0,0,71,11,0,0,18,0,34,0,0,0,0,0,0,127,39,0,22,3,191,24,0
509011233,998,6,8,8,0,1009,1260,3,0,0,0,1269,310,13,5,0,0,330,137,68,51,0,0,257,12,23,8,0,0,32,222,5,9,0,0,232,46,0,0,0,0,46,3,0,0,0,0,9,728,105,69,0,0,913,43,0,5,0,0,43,138,10,15,39,0,205,3174,126,97,52,0,3449,1030,10,0,75,8,1127,1437,3,0,3,5,1454,319,20,0,3,0,341,175,70,0,0,4,245,14,25,0,0,0,36,251,3,0,5,0,263,35,0,0,24,0,55,0,0,0,0,0,0,786,116,0,32,8,944,52,0,0,7,0,62,247,31,0,21,0,290,3549,167,4,143,17,3884,1204,15,3,55,0,1277,1626,17,0,4,3,1644,340,27,0,0,0,366,196,79,0,0,0,279,35,32,0,0,0,65,262,9,4,0,0,277,41,0,0,22,0,64,4,0,0,0,0,10,890,145,5,19,0,1063,50,0
509011234,707,20,0,13,0,741,528,25,5,8,0,560,162,15,0,0,0,173,27,9,0,0,0,38,0,11,0,0,0,11,84,7,0,0,0,87,34,3,0,3,0,40,3,0,0,0,0,3,307,35,5,5,0,352,79,7,3,3,0,95,115,10,0,5,0,129,1733,98,10,36,4,1878,762,0,0,17,12,791,572,0,0,9,12,588,156,0,4,0,0,163,41,0,0,0,0,42,11,0,0,0,0,11,113,0,0,0,0,115,28,0,0,0,0,28,3,0,0,0,0,3,349,3,4,0,0,359,97,0,0,0,0,96,190,0,6,6,0,202,1975,4,8,33,27,2041,887,0,0,20,0,912,582,4,0,5,3,593,151,0,0,0,0,151,31,8,0,0,0,37,13,10,4,0,0,22,127,0,0,0,0,132,43,0,0,5,0,51,5,0,0,0,0,5,361,24,4,4,0,395,89,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,528,3,0,14,4,538,734,0,0,17,0,754,42,0,0,0,0,46,0,8,0,0,0,8,0,3,0,0,0,3,68,0,0,0,0,69,14,0,0,0,0,13,0,0,0,0,0,0,123,14,0,0,0,142,48,0,0,4,0,53,74,0,0,3,0,74,1507,21,0,39,5,1563,548,0,0,0,8,552,953,0,0,14,8,977,51,0,0,0,0,51,0,0,7,0,0,7,0,0,0,0,0,6,69,0,0,0,0,73,11,0,0,0,0,10,0,0,0,0,0,0,130,0,10,0,0,147,59,0,0,0,0,68,158,0,4,0,0,163,1852,4,17,22,17,1908,621,3,0,5,0,625,1091,0,0,0,0,1092,59,0,0,0,0,55,0,0,3,0,0,3,0,0,5,0,0,5,83,0,0,4,4,87,8,0,3,0,0,14,0,0,0,0,0,0,150,0,9,4,3,167,50,0
509021237,674,0,4,20,0,704,341,0,0,0,0,349,26,0,0,0,0,29,66,8,10,0,0,82,15,0,10,0,0,29,110,0,3,0,0,110,40,0,0,5,0,45,3,0,0,0,0,3,257,18,28,3,0,297,97,0,0,3,0,103,70,0,3,0,0,71,1441,20,34,32,0,1524,637,0,0,16,12,667,330,0,0,10,7,344,33,0,0,0,0,33,54,6,7,0,0,74,12,3,8,0,0,27,114,3,4,0,4,119,43,4,7,5,3,55,0,0,3,0,0,3,255,18,26,6,6,310,94,0,0,0,3,102,182,0,0,16,4,214,1504,24,24,43,35,1631,617,4,0,8,6,629,302,0,0,3,0,304,32,0,0,0,0,31,46,11,0,0,0,64,16,4,8,3,0,30,113,0,0,0,0,119,44,4,0,7,3,51,0,0,0,0,0,0,251,25,16,9,3,307,96,0
509021238,724,0,4,24,0,756,375,0,5,0,0,381,30,0,0,0,0,27,66,3,19,0,0,88,6,3,14,0,0,28,126,0,5,5,0,137,60,4,9,0,0,71,7,0,0,0,0,3,290,11,48,7,0,359,112,0,0,9,0,119,92,0,0,0,0,96,1589,9,58,43,0,1702,722,0,0,19,6,742,349,0,0,4,0,355,30,0,0,0,0,30,70,3,0,0,0,74,20,11,0,0,0,31,143,3,0,0,0,149,68,4,0,0,0,77,3,0,0,0,0,3,337,21,0,0,0,364,101,0,0,0,4,104,132,0,0,17,4,156,1639,18,0,45,19,1723,726,5,0,27,3,764,321,0,0,10,0,327,29,0,0,0,0,31,36,16,0,0,0,50,27,15,0,0,0,45,151,7,0,0,0,160,75,4,0,5,0,84,0,0,0,0,0,4,315,46,0,8,0,377,107,3
509021239,1170,8,9,93,12,1297,844,3,3,18,0,876,161,4,9,3,0,175,39,5,10,0,5,58,3,0,0,6,0,11,186,0,8,7,0,210,66,0,10,15,0,91,10,0,0,0,0,6,461,16,44,25,6,553,152,3,0,15,0,172,269,0,4,28,0,310,2903,40,66,186,20,3211,1286,21,0,80,23,1416,971,3,5,10,10,1004,153,22,5,0,0,182,42,4,0,0,0,52,5,0,0,0,0,5,220,15,0,3,4,235,66,6,0,13,6,89,6,0,0,0,0,6,496,42,4,15,8,561,138,0,0,24,4,170,336,11,7,26,28,409,3231,85,15,151,75,3560,1436,26,3,107,10,1584,1008,6,0,8,4,1027,177,19,8,3,0,211,33,8,0,0,0,43,8,4,0,0,0,12,230,14,7,4,3,268,93,0,0,24,9,129,4,0,0,0,0,7,549,45,25,37,16,668,151,3
509021240,773,10,0,29,9,814,497,0,4,0,0,498,29,0,9,0,0,31,86,27,15,0,0,124,0,15,10,0,0,27,170,4,0,0,0,179,79,9,10,13,0,107,4,0,0,0,0,3,360,58,39,12,5,471,95,5,0,4,0,96,105,7,3,3,0,117,1825,76,43,42,10,1999,732,0,0,14,3,748,483,3,0,6,6,488,38,0,4,0,0,38,85,43,4,0,0,126,7,9,3,0,0,22,195,8,0,0,3,203,82,4,3,8,0,93,0,0,0,0,0,0,404,66,11,8,5,487,103,4,0,4,4,105,187,10,0,7,5,216,1901,81,16,32,18,2050,706,8,0,6,15,737,449,3,0,0,5,459,88,7,0,3,0,102,69,24,0,0,0,99,21,17,0,4,0,39,139,8,0,0,0,150,83,10,0,9,4,105,3,0,0,0,0,5,406,68,0,14,6,498,96,0
509021241,695,0,10,17,3,730,436,0,0,3,0,441,36,6,0,0,0,42,82,8,11,0,0,102,12,3,0,0,0,13,122,0,0,0,0,129,79,9,0,0,0,83,0,0,0,0,0,0,322,31,14,5,0,372,139,0,4,5,0,149,71,4,3,6,0,81,1669,30,32,39,10,1781,674,0,0,20,7,702,407,0,0,5,5,409,28,0,0,0,0,29,79,12,0,0,0,94,8,5,0,0,0,7,161,0,0,0,0,167,73,14,0,3,0,84,0,0,0,0,0,4,351,31,5,5,3,396,145,0,0,3,4,150,175,9,3,38,11,234,1750,41,4,73,23,1889,633,17,0,28,6,691,366,0,0,3,5,378,30,0,0,0,0,29,59,28,0,0,0,88,16,4,0,0,0,15,144,6,0,0,0,157,81,3,0,0,9,91,5,0,0,0,0,5,331,42,0,4,10,389,111,0
509021242,528,5,0,33,3,573,243,0,0,10,0,251,3,0,0,0,0,9,46,14,3,0,0,60,8,0,0,0,0,10,97,10,0,3,0,110,56,15,0,3,0,70,0,3,0,0,0,3,207,41,8,5,0,259,122,5,0,0,0,133,59,7,0,6,3,83,1159,57,15,53,10,1292,522,0,0,25,10,557,201,0,0,6,0,203,3,0,0,0,0,3,52,6,0,0,0,62,6,5,0,0,0,6,95,3,0,0,0,105,52,7,0,4,0,58,6,0,0,0,0,6,203,26,0,6,0,233,125,5,0,3,0,129,127,4,3,22,0,165,1186,32,3,59,12,1289,523,3,0,28,6,563,173,0,0,0,0,175,18,0,0,0,0,16,39,10,0,0,0,57,23,5,0,0,0,28,90,0,0,0,0,98,78,8,0,4,7,95,7,0,0,0,0,6,251,33,0,6,7,298,129,0
509021243,1249,8,9,53,4,1321,1387,8,4,6,0,1413,231,10,25,0,0,264,151,28,70,0,0,254,4,0,3,0,0,12,222,3,10,5,0,239,66,3,0,4,5,80,7,0,0,0,0,8,687,40,116,8,7,859,70,3,3,3,0,85,318,11,20,6,0,357,3710,73,162,79,7,4037,1285,3,7,36,5,1338,1407,5,4,6,10,1429,290,16,21,0,0,332,194,31,25,0,0,248,3,0,9,0,0,10,266,0,3,0,0,274,58,0,6,6,0,78,9,0,0,0,0,8,817,52,61,6,7,948,78,0,0,0,0,86,368,15,13,11,4,415,3957,79,97,62,27,4215,1440,8,0,31,0,1488,1495,6,0,0,7,1508,309,41,5,0,0,356,146,69,0,0,0,218,10,10,0,0,0,18,290,9,5,0,0,306,64,8,0,8,0,80,6,0,0,0,0,6,823,138,10,8,3,981,68,0
509021244,657,3,0,20,0,678,682,0,0,0,0,688,87,0,0,0,0,86,13,0,0,0,0,13,0,9,0,0,0,9,79,0,0,0,0,78,11,0,0,14,0,24,0,0,0,0,0,3,192,14,0,13,0,216,39,0,0,0,0,37,127,0,0,4,0,131,1687,21,6,42,0,1754,697,4,0,17,6,720,722,0,0,9,3,737,76,0,0,0,0,78,8,0,0,0,0,10,0,6,0,0,0,6,84,0,0,0,0,88,6,0,0,6,0,14,0,0,0,0,0,0,173,15,0,10,0,194,42,0,0,0,0,43,192,4,0,15,5,217,1826,21,3,54,14,1916,750,0,0,13,3,770,693,3,0,0,4,697,76,0,0,0,0,76,8,0,0,0,0,12,0,0,0,0,0,0,95,0,0,0,0,101,10,0,0,4,0,17,3,0,0,0,0,3,200,4,0,4,0,211,33,0
509021245,903,13,0,13,0,939,617,3,0,4,3,625,75,0,0,3,0,79,36,31,8,0,0,76,0,0,0,0,0,0,104,5,0,8,0,119,17,3,0,0,0,19,0,0,0,0,0,0,233,42,10,8,0,293,83,0,0,0,0,84,107,11,0,0,0,117,1945,65,16,32,5,2059,927,9,8,12,10,972,621,0,3,0,9,630,116,0,0,0,0,122,31,24,23,0,0,75,0,0,0,0,0,3,89,0,5,0,0,98,24,0,0,0,0,27,0,0,0,0,0,6,263,22,27,0,6,316,72,11,0,0,3,86,237,6,14,5,8,263,2126,47,48,21,33,2276,1040,16,3,15,11,1081,596,4,0,3,6,613,89,4,4,0,0,102,35,18,0,0,0,59,0,0,0,3,0,7,121,0,0,0,0,131,18,3,0,0,0,24,4,0,0,0,0,5,280,30,3,9,5,326,85,0
509031246,640,3,4,17,0,661,306,3,0,4,0,314,21,0,0,0,0,24,46,15,8,0,0,70,7,11,23,0,0,33,113,0,3,0,0,117,23,0,3,3,0,24,6,0,0,0,0,9,218,26,36,4,0,284,102,0,0,0,0,107,66,3,0,7,0,72,1333,34,41,35,0,1445,636,3,3,10,11,670,313,0,0,3,11,322,18,0,0,0,0,21,46,12,9,0,0,61,19,5,8,0,0,27,115,4,4,0,0,119,31,0,3,0,6,40,0,0,0,0,0,5,232,12,25,0,4,274,104,0,0,0,0,110,141,3,6,6,3,162,1421,21,29,22,35,1533,658,0,0,0,3,664,302,0,0,0,0,305,24,0,0,0,0,26,36,13,0,0,0,52,23,15,0,0,0,36,110,0,0,0,0,113,49,0,0,5,0,55,4,0,0,0,0,4,247,32,0,6,0,286,96,3
