SA2_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
503011033,383,1877,18,2812,0,0,0,6,0,6,283,16,25,21,3,349,35,9,18,43,0,99,122,23,17,18,0,185,928,392,274,1575,29,3199,8,0,10,0,0,13,58,0,9,7,3,72,115,20,14,129,0,276,58,26,8,67,0,161,8,0,0,7,0,20,124,3,23,6,0,146,235,127,69,586,9,1020,189,79,31,217,4,527,3,0,6,0,0,14,0,0,3,5,0,11,3,0,5,15,0,25,0,0,0,4,0,7,0,0,0,0,0,4,53,32,21,5,0,113,59,17,0,10,0,94,23,0,0,3,0,22,0,0,0,0,0,0,266,111,56,436,4,872,14,3,5,3,0,23,103,13,11,0,0,131,22,0,11,3,0,37,38,0,3,0,0,45,11,0,0,0,0,11,54,4,3,19,0,82,426,55,88,103,7,673,10,8,0,11,253,277,2570,829,610,3584,306,7900,85,511,427,1982
503011034,441,2257,24,3335,0,0,0,12,0,15,323,4,35,5,0,371,25,9,8,39,0,83,95,27,19,33,0,170,1385,492,410,1912,43,4248,53,0,5,0,0,60,94,3,5,16,0,122,138,30,38,142,6,351,28,20,12,62,3,120,16,5,0,3,0,20,157,12,6,14,0,186,354,96,104,736,19,1311,173,57,25,140,4,402,24,0,5,0,0,26,3,0,0,3,0,10,7,0,0,11,0,17,4,5,0,0,0,10,10,4,0,0,0,15,51,20,11,0,0,85,69,8,8,9,0,95,38,0,5,0,0,41,0,0,0,0,0,4,332,125,109,597,10,1176,14,0,0,0,0,14,105,7,15,11,0,137,43,3,8,5,0,63,20,6,5,0,0,32,19,0,5,0,0,28,53,11,8,31,0,99,736,97,81,85,4,1014,30,0,0,33,760,822,3585,896,767,4296,853,10396,89,540,470,2214
503011035,699,3224,38,4957,0,8,8,11,0,23,2937,74,111,56,16,3199,52,9,11,46,3,120,174,41,23,62,0,295,2031,697,574,2943,52,6296,60,0,3,0,3,67,136,17,19,25,0,196,248,45,42,252,5,588,81,45,16,89,0,235,32,4,6,6,0,45,506,24,25,17,7,578,450,164,138,1130,13,1893,219,105,50,286,3,663,51,0,3,0,0,59,15,4,5,12,0,34,12,4,0,18,0,35,10,7,0,5,0,22,14,3,4,0,0,21,83,43,14,13,0,153,85,25,19,26,0,148,50,4,12,7,5,74,0,0,0,0,0,0,593,175,163,875,13,1818,12,0,0,0,0,12,191,20,9,3,0,220,43,4,7,4,0,64,123,11,0,0,0,137,106,0,18,5,0,125,81,24,18,40,6,156,1684,151,163,147,18,2159,31,11,11,44,791,883,8607,1450,1208,6345,920,18531,177,879,810,3240
503011036,363,2093,33,3016,0,0,0,6,0,6,315,12,33,24,3,389,32,14,0,25,0,72,96,21,11,18,0,146,1200,397,324,1746,36,3701,6,0,6,0,0,16,43,0,3,14,0,63,128,25,26,134,4,316,32,4,12,39,0,94,15,0,7,4,0,32,142,10,5,11,0,165,256,68,66,634,7,1039,101,42,24,157,6,323,15,0,0,0,0,15,5,0,0,0,0,4,5,0,3,3,0,8,3,4,0,0,0,9,5,0,3,0,0,11,60,13,3,7,0,77,67,13,9,9,0,96,34,4,0,10,0,43,0,0,0,0,0,0,348,117,70,575,15,1116,10,0,0,0,0,12,120,7,16,0,0,143,25,0,6,7,0,40,16,3,0,0,0,31,14,0,0,0,0,14,41,18,11,27,3,96,464,84,87,94,5,730,9,6,6,17,411,455,2874,750,620,3946,491,8676,80,489,500,2141
503021037,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0
503021038,410,2153,22,3244,0,0,0,12,0,14,374,19,30,13,0,440,34,17,0,66,0,118,79,32,18,55,0,187,1226,579,382,1653,41,3883,31,5,11,0,0,40,64,14,6,21,0,100,129,44,29,137,0,341,121,48,17,120,5,305,17,4,0,5,0,29,125,8,7,9,0,157,514,134,101,714,10,1471,575,177,65,368,16,1195,33,0,0,0,0,37,17,0,0,5,0,25,71,7,8,26,0,109,14,3,0,9,0,20,11,0,0,0,0,20,77,19,25,5,0,125,70,19,10,36,0,135,21,3,0,10,0,33,4,0,0,0,0,4,334,116,86,460,4,1005,25,6,0,4,0,33,62,10,15,5,0,93,46,4,5,4,0,64,34,5,0,3,0,46,120,0,3,0,0,125,71,14,3,43,0,136,653,102,100,106,9,965,18,15,0,11,536,584,4088,1141,756,4092,627,10702,110,683,526,2330
503021039,601,2914,48,4453,0,0,0,33,0,39,535,19,36,35,3,633,79,16,10,56,0,154,148,44,26,79,0,305,2010,696,501,2561,76,5850,66,4,14,0,0,85,85,15,3,30,3,134,209,56,45,210,5,522,163,41,13,127,5,349,40,9,0,7,0,59,279,27,13,14,0,332,647,171,138,1007,18,1988,809,182,95,523,15,1613,59,0,0,0,0,58,4,8,6,3,0,18,94,16,7,27,0,134,26,11,3,12,0,59,42,4,4,4,0,53,126,37,20,5,0,185,172,23,27,65,0,288,59,5,6,6,0,76,6,0,0,0,0,6,551,161,118,696,10,1540,55,15,7,12,0,92,70,6,7,0,0,87,65,7,7,15,0,91,53,3,0,4,0,66,241,7,9,6,0,266,85,22,5,37,0,154,1358,156,114,186,15,1828,63,6,3,45,1250,1377,6696,1461,1051,5889,1415,16516,148,900,681,2986
503021040,287,1587,17,2383,0,0,0,0,0,3,337,14,23,14,6,387,50,20,5,35,0,114,89,23,20,42,0,182,929,358,264,1151,16,2711,39,7,8,0,0,52,53,7,0,13,0,71,106,31,19,113,4,282,139,38,12,51,0,243,6,5,4,0,4,23,98,17,12,7,0,125,341,103,71,499,6,1020,610,124,64,280,14,1096,52,0,5,0,0,59,5,0,4,0,0,9,138,9,8,36,0,190,21,0,0,5,0,31,22,0,0,0,0,29,61,15,12,0,0,91,70,12,10,23,0,104,22,0,3,4,0,24,3,0,0,0,0,3,274,80,58,348,7,769,29,0,0,3,0,41,49,8,5,0,0,64,36,4,3,6,0,48,18,0,4,0,0,22,227,5,0,11,0,242,29,17,8,29,0,81,685,82,72,99,4,949,21,6,6,25,613,668,3784,830,558,2961,683,8825,87,500,341,1730
503021042,561,2986,59,4582,0,0,0,6,0,14,831,42,41,40,0,955,66,26,8,53,0,150,197,41,31,55,0,334,2339,808,490,2644,65,6341,94,0,6,0,0,101,176,22,11,35,0,244,255,54,57,229,4,600,59,35,14,68,0,174,48,3,5,5,0,62,342,15,14,7,0,379,657,204,101,1054,14,2026,295,101,41,203,8,635,88,0,0,0,0,91,7,0,6,11,0,24,8,4,5,9,0,32,8,4,3,3,0,25,17,9,0,0,0,28,96,35,16,3,4,146,126,14,22,29,0,194,53,10,9,6,0,71,4,0,0,0,0,3,635,187,113,772,10,1721,43,3,0,6,0,48,126,8,14,4,0,154,73,0,5,21,0,99,41,4,8,0,0,52,75,0,4,5,0,80,89,12,7,43,0,151,1512,162,139,127,9,1945,65,9,7,45,1162,1289,6856,1499,1011,5796,1302,16463,188,859,684,3086
503021043,609,3051,44,4665,0,0,0,12,0,17,819,37,52,29,3,947,68,13,22,69,0,172,150,38,26,60,5,278,2012,696,541,2496,43,5787,133,0,7,0,0,147,124,8,8,26,0,170,216,57,44,241,3,561,88,29,20,73,3,217,31,3,3,14,0,46,1032,13,20,14,3,1077,816,168,126,1007,20,2139,393,103,73,308,5,881,73,0,0,0,0,81,5,0,0,6,0,15,27,7,0,11,0,45,8,0,5,0,0,20,28,0,3,0,0,35,103,41,24,11,0,176,127,16,19,24,0,182,43,5,10,5,0,71,8,0,0,0,0,8,554,154,95,741,21,1566,48,0,0,0,0,51,108,16,13,0,0,135,78,4,4,12,0,98,80,0,0,3,0,88,112,0,3,0,0,121,80,22,11,31,0,144,2258,138,120,129,14,2660,59,9,4,38,1269,1380,8195,1387,1088,5777,1399,17848,197,896,663,3171
503021295,189,851,15,1334,0,0,0,12,0,14,1303,15,25,5,6,1350,38,4,0,11,0,53,73,14,7,25,0,121,1100,205,171,814,30,2322,129,0,9,0,4,144,120,3,0,4,5,134,136,11,13,85,7,255,43,12,9,13,0,67,29,0,0,3,0,30,558,9,3,0,4,571,401,52,35,296,11,787,294,42,28,89,7,458,311,0,3,0,0,317,9,0,6,0,0,15,12,0,0,4,0,16,9,0,0,0,0,11,41,4,0,0,0,44,67,6,9,0,0,76,91,8,3,17,0,112,81,0,0,10,0,84,9,0,0,0,0,9,305,53,42,233,4,632,35,0,4,0,0,41,65,0,7,0,0,73,99,0,3,3,4,115,42,0,0,0,0,50,119,5,0,0,4,128,46,9,0,16,0,66,1860,48,51,68,13,2039,34,0,3,16,1502,1557,6571,419,363,1781,1595,10720,92,309,273,955
503021296,269,1316,34,2055,0,0,0,26,0,31,779,27,15,18,10,852,46,12,3,31,0,94,84,17,15,30,5,148,1137,352,247,1225,39,3011,114,3,15,0,0,131,116,6,9,19,0,151,221,29,23,152,0,421,66,10,9,36,0,121,16,7,4,6,0,29,230,9,5,0,3,245,472,78,61,495,4,1112,419,64,26,209,13,739,146,0,0,0,0,149,12,0,0,0,0,10,36,6,0,12,3,55,8,5,0,9,0,19,51,3,0,3,0,61,82,16,11,8,0,116,84,9,5,17,0,116,29,3,0,5,0,38,6,0,0,0,0,9,329,90,64,354,10,848,59,0,0,3,0,64,70,3,4,0,0,77,75,5,3,6,0,99,31,6,4,0,0,34,224,3,9,5,0,241,46,9,5,20,0,81,1474,70,73,101,13,1729,43,3,3,18,1352,1420,5418,688,506,2721,1470,10809,124,451,393,1372
503021297,160,715,21,1137,0,0,0,10,0,12,1183,11,24,7,3,1229,25,4,3,6,0,40,64,13,10,22,0,112,976,220,123,707,22,2046,147,0,7,0,3,157,116,0,0,9,4,133,134,17,10,51,4,216,26,9,0,19,4,61,19,0,0,0,0,22,462,7,0,0,0,471,327,46,44,273,9,702,287,36,12,96,0,439,313,0,0,0,0,316,19,0,3,0,0,24,8,0,0,0,0,11,9,4,0,3,0,6,38,5,3,0,0,40,61,3,9,3,0,75,82,12,4,10,0,102,43,0,5,5,0,46,7,0,0,0,0,7,278,42,35,199,4,568,29,0,0,5,0,38,70,0,0,0,0,71,100,0,4,0,0,108,35,0,0,0,0,41,74,0,0,0,0,74,59,0,3,12,0,80,1505,43,41,47,12,1643,61,5,0,11,1815,1897,5669,401,291,1516,1888,9769,95,287,236,948
504011044,587,3226,79,4865,0,8,3,51,0,67,384,12,23,14,4,443,110,21,11,55,6,194,174,39,36,72,0,325,2026,733,539,2580,104,5978,175,0,18,0,0,199,92,19,3,17,0,128,166,52,40,208,7,475,32,11,5,28,4,79,29,6,5,5,0,41,297,20,13,23,0,353,560,184,138,887,25,1789,388,130,59,303,11,891,19,0,3,0,0,20,8,4,4,0,0,16,21,0,0,14,0,39,62,12,4,24,0,101,118,8,6,4,0,144,112,51,30,0,4,192,116,10,5,47,5,190,22,4,0,3,0,29,32,0,0,0,0,33,506,192,134,679,21,1535,79,4,6,0,3,91,43,3,12,3,0,61,47,4,0,18,0,65,29,7,3,6,0,38,140,0,7,0,3,147,63,19,7,42,0,122,1128,157,101,167,18,1569,46,9,9,64,792,922,5726,1453,1018,5875,1022,15093,181,874,687,3329
504011045,802,4254,158,6503,0,11,0,60,0,73,1118,34,47,40,10,1246,92,26,10,63,0,195,233,68,38,81,7,434,2710,956,704,3371,117,7854,263,0,30,0,0,295,134,8,8,34,0,181,252,69,65,273,9,671,80,20,13,53,4,168,47,12,8,15,0,85,624,45,23,14,6,708,924,250,161,1197,25,2551,786,229,113,521,30,1667,76,3,3,4,0,86,15,4,3,0,0,29,43,14,3,19,0,73,25,12,0,3,0,44,153,8,13,5,0,179,166,61,35,12,5,279,238,39,35,39,3,352,64,7,8,13,0,89,7,3,0,0,0,12,684,193,170,885,24,1951,105,10,9,15,5,147,80,11,17,4,0,108,84,9,7,10,0,104,98,3,12,0,0,121,486,5,17,4,3,520,95,25,23,52,0,190,2241,244,199,227,31,2947,87,12,18,74,1228,1420,10004,2005,1491,7875,1580,22955,319,1233,999,4427
504011046,348,1663,36,2679,6,3,0,13,0,26,577,16,31,23,9,653,42,15,5,38,0,96,127,32,18,40,0,215,1521,427,367,1705,36,4055,120,3,16,3,4,140,81,10,0,17,0,107,179,32,27,181,6,422,39,15,0,35,0,95,28,0,6,6,0,37,876,22,12,9,4,913,524,123,89,630,11,1382,297,94,42,221,3,656,60,0,0,0,0,61,12,0,0,7,0,13,21,8,3,5,0,34,19,0,0,13,0,28,50,7,8,0,0,67,88,20,11,6,0,127,139,10,9,17,0,171,41,0,0,3,0,47,13,0,0,0,0,15,395,108,67,452,18,1037,71,0,0,0,0,67,63,7,5,3,0,80,40,4,4,10,0,59,52,4,3,0,0,54,179,5,0,0,0,190,59,15,12,39,0,115,1860,97,102,126,14,2192,42,0,3,29,1054,1128,6433,891,670,3546,1168,12714,170,579,452,1923
504011047,510,2975,75,4537,0,4,0,39,0,45,1918,17,40,19,27,2026,119,22,13,56,0,217,174,47,28,57,3,312,2109,610,415,2358,84,5578,509,0,17,7,3,541,104,0,11,18,0,136,217,39,28,188,7,478,185,55,22,59,0,312,39,10,4,7,0,64,961,29,22,18,3,1030,647,122,82,630,16,1502,1215,275,117,668,27,2301,82,0,0,0,0,87,24,0,7,0,5,42,140,19,18,24,0,201,39,7,3,15,0,75,221,14,17,3,0,259,137,32,14,8,4,196,208,19,16,53,10,295,56,0,3,11,0,69,11,3,0,0,0,13,473,138,80,588,10,1295,206,8,3,7,9,230,101,7,14,0,0,124,82,6,0,10,0,98,134,0,6,9,0,142,1089,4,23,3,11,1130,65,18,5,36,0,127,2778,169,159,171,32,3309,131,7,3,44,1116,1301,12320,1414,994,5601,1384,21712,459,774,657,2901
504011048,186,1115,23,1662,0,0,0,4,0,4,589,11,10,10,5,624,44,6,9,31,0,83,67,15,11,36,0,130,765,209,151,800,22,1937,92,0,6,0,0,96,28,0,0,5,0,36,80,14,8,74,0,179,137,28,14,44,3,226,15,0,0,3,0,13,266,12,11,8,11,304,186,40,36,227,9,493,679,143,62,310,9,1214,13,0,0,0,0,18,39,0,0,0,0,39,51,4,9,19,3,87,17,4,0,6,0,24,82,0,5,0,0,95,35,14,15,3,0,58,106,3,3,17,0,130,30,3,3,4,0,38,5,0,0,0,0,6,170,41,33,210,0,452,68,6,0,3,0,80,136,9,4,0,0,146,35,0,0,4,0,39,18,3,4,3,0,33,488,5,5,0,4,504,19,3,0,13,0,41,918,59,46,52,5,1082,52,0,5,21,325,400,4532,562,383,2104,397,7978,121,275,191,1077
504021049,121,802,7,1114,0,0,0,0,0,5,5,0,0,0,0,8,6,0,0,5,0,5,35,8,6,15,0,63,520,132,111,644,30,1438,25,0,0,0,0,25,12,0,4,8,0,22,26,9,4,35,0,74,6,0,0,0,0,10,5,0,0,3,0,12,5,0,0,0,0,6,73,13,16,132,4,240,32,13,4,36,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,6,11,4,0,0,0,14,25,10,0,0,0,38,11,4,5,9,0,24,7,0,0,0,0,7,0,0,0,0,0,0,93,14,28,156,7,295,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,0,19,80,17,20,19,0,126,9,3,0,28,2064,2108,819,244,192,1352,2115,4715,25,153,143,799
504021050,304,1654,27,2487,0,0,0,5,0,5,31,4,5,10,0,49,13,7,9,32,0,53,135,34,23,59,0,251,1519,446,315,1348,28,3661,16,0,0,0,0,10,41,3,0,17,0,71,114,29,18,117,5,273,9,6,6,12,0,30,16,0,0,4,0,22,34,9,0,3,0,46,259,83,43,351,4,738,74,45,12,95,0,226,4,0,0,0,0,4,6,0,0,5,0,8,4,3,0,3,0,6,5,0,0,4,0,15,10,0,0,0,0,15,53,28,6,6,0,94,76,14,12,15,0,115,13,0,3,9,0,29,0,0,0,0,0,0,287,94,54,378,4,820,8,6,0,0,0,14,78,6,4,5,3,89,10,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,71,17,3,32,0,125,291,76,54,58,4,484,12,11,0,26,283,327,2487,787,510,2931,337,7055,76,491,369,1691
504021051,233,1474,25,2107,0,0,0,7,4,11,15,5,0,4,0,35,24,7,7,15,0,60,66,11,14,33,4,131,806,273,192,1135,22,2428,40,8,0,0,0,54,16,0,0,8,0,29,72,15,11,91,5,195,9,3,0,9,4,22,12,3,0,0,0,13,66,6,0,5,0,81,138,49,39,296,4,527,78,31,21,152,4,285,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,14,4,3,0,0,0,4,23,4,6,0,0,30,41,28,10,4,0,80,38,7,0,5,0,51,7,3,0,0,0,11,3,0,0,0,0,3,181,64,46,276,5,578,3,0,0,0,0,8,32,5,0,0,0,31,15,0,0,8,0,28,0,0,0,0,0,0,6,0,4,0,0,7,31,11,7,18,0,63,224,41,35,59,0,353,14,5,0,20,216,256,1595,528,362,2561,271,5315,53,319,241,1557
504021052,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,11,0,0,0,0
504021053,614,3363,60,4861,0,0,0,20,0,20,52,9,11,27,0,99,26,4,4,25,0,70,199,36,26,61,3,326,2302,672,580,2791,59,6408,26,0,3,7,0,41,55,10,4,22,0,87,193,48,37,252,7,540,33,10,5,17,0,59,8,3,0,8,0,26,54,9,6,10,0,77,401,115,94,793,14,1405,136,66,36,242,8,486,0,0,4,0,0,4,5,0,0,0,0,3,4,0,0,0,0,8,13,8,5,13,0,29,34,3,3,0,0,53,111,33,34,12,6,197,62,11,7,33,0,115,13,3,0,10,0,22,0,0,0,0,0,0,476,139,113,753,11,1497,3,0,0,0,0,7,66,6,8,0,0,80,16,5,3,9,0,28,7,0,9,0,0,17,9,0,4,0,0,12,80,11,15,41,0,149,428,75,92,119,0,714,30,3,12,47,683,783,3867,1173,995,6006,825,12866,97,796,697,3617
504021054,423,3162,75,4392,0,8,6,78,0,89,147,4,19,18,3,187,96,8,6,40,6,148,139,43,26,52,3,260,1544,601,411,2391,82,5032,220,8,14,5,0,250,38,3,9,18,0,65,148,40,35,195,6,422,23,11,3,28,3,65,13,0,0,0,0,22,158,21,8,7,0,190,239,112,69,700,19,1140,369,93,43,290,9,802,9,0,0,0,0,8,3,0,6,0,0,4,3,0,0,0,0,3,13,7,0,4,0,14,146,9,13,0,10,176,115,35,4,8,4,171,101,15,0,20,0,144,18,7,4,7,0,34,16,0,0,0,0,16,287,145,113,579,16,1138,15,0,0,0,0,19,48,12,0,0,0,63,25,3,0,11,4,35,9,6,0,0,0,11,33,0,0,0,0,33,58,21,6,35,0,119,558,88,66,101,9,814,44,14,12,52,664,789,3849,1114,735,5513,867,12073,111,679,506,3107
504031055,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,5
