SA2_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
503011034,16,35,4,122,42,42,22,294,0,0,0,3,3,3,7,3,13,9,10,11,61,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,5,3,4,0,13,6,0,3,3,3,6,11,3,9,5,3,3,59,0,0,0,0,0,0,0,0,0,0,0,108,113,10,0,0,10,12,40,101,61,214,218,248,207,1113,0,0,0,0,6,13,19,3,24,9,0,20,94,0,0,6,12,3,9,13,0,12,0,0,9,79,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,9,10,0,17,15,13,17,8,6,11,4,0,16,119,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,32,32,22,43,44,6,49,15,7,47,314,31,5,57,93,75,190,275,178,363,367,392,374,2396,0,0,0,0,0,0,17,34,29,39
503011035,13,70,10,249,74,63,34,520,0,0,3,3,5,3,21,12,27,14,9,11,118,0,0,0,0,0,0,4,0,16,0,0,0,19,0,0,0,0,0,0,0,3,0,8,5,4,24,7,0,0,15,6,19,17,12,13,12,14,22,138,0,0,0,0,0,0,0,0,0,0,0,182,182,15,4,11,27,20,73,175,97,434,449,534,354,2180,0,0,0,0,3,12,30,6,33,5,4,26,129,0,0,8,16,11,17,15,3,10,3,7,3,90,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,10,11,4,9,16,10,22,26,7,9,11,0,20,143,0,0,0,0,0,3,0,0,0,0,0,0,5,16,3,15,26,29,58,76,19,53,19,13,60,395,57,10,48,129,110,293,497,239,671,714,757,565,4099,0,0,0,0,0,5,13,16,26,39
503011036,5,27,11,131,41,24,32,276,0,0,0,3,0,6,9,4,7,4,6,4,34,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,3,4,0,0,3,8,30,0,0,0,0,0,0,0,0,0,0,0,122,124,7,0,0,3,0,20,83,65,228,248,218,223,1107,0,0,0,0,9,9,25,5,26,7,5,12,93,4,0,6,11,3,13,17,5,7,0,0,6,67,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,11,9,0,13,10,3,9,8,3,3,0,0,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,20,7,37,50,9,38,7,9,33,240,21,5,34,79,46,158,238,140,336,362,308,355,2082,0,0,0,0,0,0,8,9,10,28
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0
503021038,18,47,17,128,29,17,5,247,0,0,0,0,3,9,3,0,7,3,3,0,41,0,0,0,0,0,4,0,0,0,0,0,4,15,0,0,0,0,0,0,4,0,5,5,0,0,12,0,0,6,0,0,9,15,5,3,0,0,11,44,0,0,0,0,0,0,0,0,0,0,0,101,107,0,4,3,14,8,62,161,115,282,245,144,155,1190,0,0,0,0,5,18,30,9,27,3,0,7,106,3,0,8,6,9,21,16,0,6,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,9,21,13,31,17,4,4,0,0,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,35,28,65,62,21,40,4,0,25,302,10,5,30,122,80,208,341,235,415,419,315,279,2468,0,0,0,0,0,0,23,53,63,109
503021039,30,58,14,140,41,25,28,343,0,0,0,0,4,6,13,9,11,5,6,0,56,0,0,0,0,0,0,4,0,4,0,0,0,15,0,0,0,0,0,0,0,4,8,4,0,4,17,5,0,0,10,8,17,16,0,0,3,0,11,77,0,0,0,0,0,0,0,0,0,0,0,127,123,7,0,0,22,18,85,198,127,294,344,278,243,1624,0,0,0,4,3,31,55,12,28,15,3,20,163,0,0,3,19,15,31,15,3,3,5,0,10,113,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,4,0,0,0,0,0,0,15,8,0,13,29,15,19,19,0,8,3,0,10,137,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,20,48,38,86,102,21,45,15,3,48,448,36,9,49,191,137,350,575,342,509,640,467,475,3771,0,0,0,0,0,3,49,80,95,136
503021040,18,26,10,97,20,11,17,200,0,0,0,5,4,6,6,0,3,4,0,0,32,0,0,0,0,0,0,0,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,4,3,0,7,10,5,5,7,0,4,41,0,0,0,0,0,0,0,0,0,0,0,58,59,5,0,4,9,10,55,109,96,182,210,122,112,920,0,0,0,0,3,13,23,11,13,5,0,22,86,0,0,0,5,6,13,14,0,0,0,0,4,44,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,8,4,0,12,12,10,15,17,3,0,0,0,10,98,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,16,18,22,47,55,18,13,8,0,37,244,25,6,44,135,69,197,289,191,277,378,229,235,2060,0,0,0,0,0,5,12,45,30,76
503021042,22,55,13,183,32,40,9,363,0,0,0,0,3,4,5,6,15,0,0,9,53,0,0,0,0,0,4,4,0,6,3,0,3,21,0,0,0,0,0,0,0,0,0,4,0,0,10,4,0,0,5,8,4,7,0,5,0,3,5,48,0,0,0,0,0,0,0,0,0,0,0,130,135,4,5,5,11,16,53,138,73,312,328,301,222,1470,0,3,0,0,6,23,32,15,43,9,6,14,150,0,0,8,6,15,25,23,5,15,5,0,8,111,0,0,0,0,0,0,5,0,3,5,0,0,8,0,0,0,0,3,3,0,0,0,0,0,5,9,6,6,14,21,7,17,19,10,7,0,0,16,122,0,0,0,0,0,0,0,0,0,0,0,4,3,10,10,25,30,32,71,75,28,72,15,5,44,406,26,12,60,122,118,330,451,259,578,627,555,440,3582,0,0,0,0,0,0,29,62,87,127
503021043,52,90,14,180,56,32,15,456,0,0,0,9,5,7,15,4,4,5,4,0,58,0,0,0,0,0,5,3,0,8,0,0,0,23,0,0,0,0,0,0,0,0,0,3,3,0,17,0,0,0,8,6,11,9,4,7,8,0,8,55,0,0,0,0,0,0,0,0,0,0,0,121,127,10,0,10,19,38,120,231,124,335,363,256,205,1703,0,0,0,4,3,22,41,14,27,10,0,16,139,0,0,11,12,16,27,28,9,6,0,0,12,118,0,0,0,0,0,0,3,0,0,0,0,0,11,3,0,7,0,0,4,0,0,0,0,0,0,19,10,3,19,21,18,18,18,11,6,4,0,20,142,0,0,0,0,0,0,0,0,0,0,0,4,4,15,8,35,39,35,81,91,27,45,20,0,52,443,41,6,70,150,156,428,619,360,528,610,451,408,3835,0,0,0,0,0,5,44,90,74,97
503021295,8,24,3,35,4,5,9,103,0,0,0,8,0,4,6,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,8,0,7,9,34,0,0,0,0,0,0,0,0,0,0,0,35,35,3,0,4,12,9,24,47,31,60,57,62,61,372,0,0,0,0,8,9,13,0,16,3,0,6,60,0,0,0,5,0,0,8,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,9,3,11,12,0,0,0,3,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,14,22,23,0,19,8,0,12,134,28,3,23,63,57,160,236,170,255,272,216,217,1706,5,0,0,0,0,0,47,98,89,136
503021296,22,21,3,28,4,9,8,94,5,0,3,3,0,5,3,3,4,0,0,0,28,0,0,0,5,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,12,0,11,13,4,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,29,34,6,0,13,28,10,54,65,41,60,55,54,47,436,0,0,0,3,4,13,15,0,15,4,0,7,64,0,0,5,3,4,13,5,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,12,17,7,12,6,0,4,0,0,11,79,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,20,31,18,36,25,3,13,7,0,25,196,31,5,62,122,72,211,289,205,199,250,188,209,1841,0,0,0,0,0,5,63,104,83,155
503021297,8,25,5,45,9,3,5,96,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,4,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,25,25,4,0,0,7,3,13,37,20,55,33,29,35,239,0,0,0,0,0,6,9,0,7,3,0,6,37,0,0,0,4,5,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,7,5,0,6,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,5,11,15,0,7,9,0,12,84,27,4,16,37,40,124,224,157,235,238,156,154,1427,0,0,0,0,0,0,52,86,61,123
504011044,46,127,25,77,20,10,21,346,0,0,0,0,4,17,10,6,3,5,3,6,52,0,0,0,0,0,0,6,0,7,0,0,10,24,0,0,0,0,0,0,8,8,6,3,3,3,28,0,0,6,16,17,28,17,7,0,4,0,14,107,0,0,0,0,0,3,0,0,0,0,0,118,120,0,0,11,26,40,142,347,212,229,222,94,227,1547,0,0,5,4,16,64,67,20,17,10,0,14,218,0,5,10,42,28,43,24,10,0,0,0,19,178,0,0,0,0,0,9,4,0,0,0,0,0,18,0,0,10,11,0,3,5,0,0,0,0,0,30,3,5,42,55,28,50,29,6,9,0,0,43,267,0,0,0,0,0,0,0,0,0,0,0,3,10,5,8,66,108,73,171,127,33,25,7,0,87,720,19,9,103,363,225,543,760,411,367,386,151,468,3797,0,0,0,0,0,11,51,68,92,103
504011045,64,131,29,136,21,9,27,463,0,0,0,4,14,23,26,5,10,4,0,7,101,0,0,3,0,3,4,9,0,4,6,3,3,38,0,0,0,0,0,0,0,3,0,3,5,3,14,0,4,6,20,13,42,26,5,0,6,0,13,138,0,0,0,3,0,0,7,0,4,0,0,151,162,8,7,17,44,68,217,466,292,352,350,161,305,2281,0,0,4,8,22,71,101,28,45,10,5,39,333,0,0,14,45,37,56,26,3,5,0,0,17,220,0,0,0,0,3,9,7,3,3,0,0,4,24,6,0,5,14,5,0,0,0,0,0,0,6,40,7,8,38,60,49,64,38,6,7,0,5,36,314,0,0,0,0,0,0,0,0,0,0,0,17,30,16,14,64,123,118,205,177,44,64,11,9,117,967,49,19,135,449,323,689,984,576,621,668,300,658,5471,0,0,0,0,0,10,69,135,133,223
504011046,49,56,7,64,13,4,14,226,0,0,0,12,8,13,6,4,4,4,0,3,60,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,10,8,3,7,9,0,0,4,0,11,54,0,0,0,0,0,0,0,0,0,0,0,74,80,9,0,11,28,30,106,161,98,133,137,86,131,928,0,0,0,3,12,25,48,4,13,5,0,19,137,0,0,12,14,14,13,15,3,0,0,0,7,89,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,5,3,0,0,0,0,0,0,0,0,15,9,4,32,31,16,24,16,3,0,0,0,10,138,0,0,0,0,0,0,0,0,0,0,0,11,13,6,7,48,50,42,68,82,13,21,5,4,49,397,37,7,96,177,138,392,506,283,288,335,195,337,2796,0,0,0,0,0,6,42,90,101,139
504011047,127,155,40,76,16,11,45,514,0,0,6,8,8,34,40,9,9,4,0,8,138,0,0,0,0,3,8,21,4,3,0,0,13,62,0,0,0,0,0,0,13,9,3,8,0,8,29,0,0,16,32,15,45,56,12,11,12,4,34,246,0,0,0,0,0,0,5,0,3,0,0,167,180,16,4,29,65,72,321,643,299,233,238,76,397,2385,0,0,4,7,20,69,62,32,22,18,0,39,278,0,0,11,43,39,46,31,9,7,0,0,19,212,4,0,0,3,0,7,3,5,3,0,0,6,35,0,0,10,20,3,7,8,0,0,0,0,4,49,7,3,45,58,38,70,47,9,8,4,0,29,325,0,0,0,0,0,0,0,0,0,0,0,5,8,8,6,75,131,96,207,148,54,39,24,0,110,909,50,8,165,613,376,929,1199,588,418,398,128,716,5579,0,0,0,0,0,13,56,123,101,91
504011048,36,53,19,41,15,8,7,190,0,0,3,8,8,13,20,8,4,0,0,6,70,0,0,0,0,0,3,8,0,4,0,0,3,21,6,0,0,0,0,4,0,0,0,4,0,5,23,0,0,6,10,5,10,21,4,5,4,0,11,81,0,0,0,0,0,0,0,0,0,0,0,62,67,6,0,7,24,25,101,236,151,152,178,89,172,1152,0,0,3,0,6,26,22,15,10,9,3,15,109,0,0,11,6,0,15,12,5,0,4,0,12,62,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,16,14,9,16,14,0,0,0,0,12,85,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,36,21,25,55,48,19,17,13,5,36,271,20,7,70,194,145,315,420,264,211,254,122,265,2277,0,0,0,0,0,0,19,22,25,35
504021049,10,24,0,15,0,6,10,63,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,3,5,11,39,71,39,50,38,13,81,346,0,0,0,0,0,11,5,5,0,0,0,4,21,0,0,0,8,6,8,11,0,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,4,4,4,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,18,11,28,15,6,0,0,0,11,98,0,0,26,59,33,131,144,77,73,63,20,123,746,0,0,0,0,3,0,8,12,12,10
504021050,8,49,9,85,13,8,14,204,0,0,0,0,5,3,14,4,3,3,0,6,38,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,0,0,4,3,0,4,0,0,10,3,0,0,6,7,0,11,6,0,0,4,3,38,0,0,0,0,0,0,0,0,0,0,0,99,99,3,0,5,9,13,38,155,116,186,180,84,181,970,0,0,5,0,0,16,34,7,15,4,0,16,96,0,0,5,12,12,17,11,0,0,0,0,11,74,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,4,3,4,0,0,0,0,0,0,7,0,0,0,12,11,8,9,4,0,0,0,18,58,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,14,28,24,43,55,9,15,4,5,48,245,5,4,42,114,101,214,366,219,286,275,123,304,2048,0,0,0,0,0,4,7,18,17,34
504021051,15,29,10,41,5,5,5,112,0,0,0,5,0,3,7,0,0,0,0,0,17,0,0,0,0,5,0,7,3,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,8,3,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,48,54,0,0,0,9,8,40,123,71,113,85,51,104,606,0,0,0,0,4,17,13,6,6,0,0,4,53,0,0,0,6,7,9,8,0,0,0,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,7,0,3,9,14,4,11,8,0,4,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,17,25,20,38,31,9,7,3,0,16,167,5,4,35,102,59,157,239,144,169,137,64,173,1285,0,0,0,0,0,0,10,37,34,25
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
504021053,36,120,23,107,32,16,20,355,0,0,0,5,4,9,12,4,10,0,0,10,62,0,0,0,0,0,3,4,0,7,3,0,3,31,0,0,0,0,0,0,0,9,4,0,0,3,21,0,0,5,3,7,11,23,7,0,6,5,11,75,0,0,0,0,0,0,0,0,0,0,0,193,196,3,0,5,18,26,107,360,222,277,260,104,341,1725,0,0,0,5,12,27,53,7,18,8,6,22,158,0,0,11,20,23,29,15,0,3,3,0,15,122,0,0,0,9,3,0,8,0,0,0,0,5,29,0,0,0,4,4,0,0,0,0,0,0,0,12,4,3,23,16,9,24,10,0,0,0,0,13,106,0,0,0,0,0,0,0,0,0,0,0,7,10,7,3,39,50,49,85,88,17,22,11,3,67,439,23,4,78,260,172,409,717,376,429,400,146,580,3597,0,0,0,0,0,5,25,57,62,73
504021054,54,126,22,39,10,8,21,289,0,0,0,0,3,14,13,3,3,0,0,9,45,0,0,0,0,0,5,5,3,3,3,0,5,28,0,0,0,0,0,0,5,0,0,0,0,11,18,0,0,0,13,10,25,20,13,5,5,0,5,103,0,0,0,0,0,0,0,0,0,0,0,118,124,0,0,8,27,23,163,350,179,136,139,61,224,1321,4,0,6,3,19,47,51,26,21,3,0,32,212,0,0,0,35,20,32,15,0,0,5,0,11,128,0,0,0,4,4,6,9,3,3,3,0,3,25,0,0,12,3,10,4,0,0,0,0,0,0,34,8,9,28,63,25,39,23,8,5,4,3,26,232,0,0,0,0,0,0,0,0,0,0,0,12,12,9,7,54,111,75,132,93,32,24,13,11,86,651,19,12,92,367,218,496,695,383,250,224,88,433,3279,0,0,0,0,0,8,38,73,40,46
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,115,174,40,83,25,14,50,551,0,0,5,22,28,39,22,8,9,5,0,9,148,0,0,0,3,0,14,10,0,9,7,7,4,46,0,0,0,0,0,0,12,7,6,12,5,10,51,11,0,23,31,13,50,35,8,3,0,0,27,212,0,0,0,0,0,0,0,0,0,0,0,185,192,27,6,36,70,78,311,703,371,319,306,141,427,2803,4,0,0,13,22,69,90,32,24,13,4,31,297,0,6,22,38,36,51,35,11,5,0,0,20,212,0,0,0,9,3,3,9,4,0,3,0,5,27,4,0,10,20,6,6,5,0,0,0,0,5,54,4,9,60,43,35,39,37,5,6,0,0,36,287,0,0,0,0,0,0,0,0,0,0,0,13,14,14,14,98,115,94,165,174,47,33,17,4,97,884,48,21,169,377,283,722,1154,633,452,419,168,665,5110,0,0,0,0,4,10,60,90,58,59
504031057,132,174,39,45,17,12,44,503,3,0,7,17,12,29,15,7,5,4,0,15,115,0,0,6,0,3,12,9,0,3,0,0,12,42,4,0,0,0,0,0,9,6,0,3,0,12,33,0,5,11,27,13,40,36,3,5,0,0,16,160,0,0,0,0,5,6,0,0,0,0,0,165,180,11,8,26,61,64,315,546,276,195,167,60,355,2074,0,0,0,3,19,52,57,21,10,8,0,27,198,0,0,20,27,37,35,35,5,4,0,0,25,182,0,0,0,0,7,8,5,0,0,0,0,9,26,0,0,9,12,7,6,0,0,0,0,0,5,36,4,10,53,65,20,50,23,9,0,0,0,30,260,0,0,0,3,0,0,0,0,0,0,0,17,26,3,10,80,114,80,146,124,33,11,7,3,121,736,29,23,139,303,217,626,936,468,296,245,83,596,3962,0,0,0,0,0,0,78,105,85,63
