SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
506021123,196,43,14,963,158,135,188,62,30,577,13,4,7,5,0,28,820,402,413,118,48,1805,0,0,0,0,0,0,21,7,0,0,0,21,125,55,23,8,3,218,339,188,97,36,5,667,37,29,17,12,5,95,4,0,3,0,0,11,531,279,139,52,21,1016,0,0,0,0,0,0,157,19,4,0,0,184,285,100,30,10,0,424,65,31,20,5,0,118,6,0,0,0,0,15,10,8,0,0,0,20,524,159,63,12,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,4,0,0,0,10,1884,836,619,178,69,3589,0,0,0,0,0,0,10,0,0,0,0,10,134,46,13,0,0,192,578,223,218,47,12,1077,244,160,236,86,28,753,0,9,3,0,0,11,969,429,469,136
506021309,172,52,25,896,138,102,109,79,63,492,14,4,3,4,0,31,659,359,295,141,96,1553,0,0,0,0,0,0,11,0,0,0,0,11,29,3,4,0,0,39,77,45,38,11,6,171,20,22,13,13,5,72,3,3,0,0,0,12,136,72,57,20,16,306,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,30,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,823,437,356,165,110,1893,0,0,0,0,0,0,3,0,0,0,0,3,77,29,16,0,0,125,434,245,186,55,26,952,177,153,157,86,78,652,0,3,0,0,0,8,700,434,363,148
506021310,129,45,12,654,142,102,126,64,61,496,4,5,3,3,9,17,502,281,272,114,75,1245,0,0,0,0,0,0,10,0,0,0,0,10,56,27,13,0,3,97,69,44,34,25,13,188,21,19,17,3,8,76,0,0,0,0,0,8,157,97,65,32,23,378,0,0,0,0,0,0,4,0,0,0,0,9,6,3,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,682,379,345,148,103,1648,0,0,0,0,0,0,4,0,0,0,0,4,47,17,10,0,0,75,348,166,127,53,12,706,206,133,148,71,65,626,8,3,3,3,0,16,613,319,283,123
506021311,107,38,18,631,132,83,117,57,45,432,9,10,3,0,6,24,538,282,240,96,69,1230,4,0,0,0,0,4,7,0,0,0,0,14,57,19,4,4,0,84,142,76,59,19,9,303,33,22,35,17,0,117,4,0,0,3,0,5,247,123,100,37,11,522,0,0,0,0,0,4,129,4,3,0,0,140,206,68,10,0,0,293,85,30,17,6,0,139,0,0,0,0,0,0,3,3,0,0,0,11,424,106,32,4,4,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,1218,510,368,144,86,2330,0,0,0,0,0,0,13,0,0,0,0,12,95,16,9,0,0,121,337,162,134,30,19,677,169,121,166,65,32,557,3,3,0,0,0,6,625,303,306,95
506031124,232,80,35,1223,381,230,312,174,99,1203,9,8,6,3,11,39,1200,556,578,263,151,2755,0,0,0,0,0,0,15,3,0,0,0,21,110,23,15,3,0,150,232,152,84,37,22,520,37,28,53,27,28,170,14,4,5,0,0,19,406,207,158,71,45,882,0,0,0,0,0,0,23,0,0,0,0,25,56,21,5,6,0,85,13,9,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,92,26,14,4,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,4,5,3,0,13,1706,800,753,341,198,3794,0,0,0,0,0,0,12,0,3,0,0,14,163,40,29,6,0,234,699,348,254,80,30,1410,480,306,361,191,116,1451,15,5,0,0,0,23,1371,698,640,280
506031125,47,10,3,238,653,488,728,302,154,2326,8,6,4,0,3,19,793,546,782,318,162,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,24,21,30,34,8,3,95,0,0,0,0,0,0,35,36,34,8,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,583,814,328,163,2717,0,0,0,0,0,0,0,0,0,0,0,4,15,0,4,0,0,15,126,60,44,16,5,249,797,572,699,294,150,2513,3,3,9,0,0,13,941,638,754,309
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,277,104,68,1341,353,307,379,211,175,1428,13,15,5,5,11,48,999,713,678,335,255,2980,0,0,0,0,0,0,16,3,0,4,0,17,113,49,15,5,0,177,250,207,194,78,37,773,25,28,24,16,6,102,5,10,4,5,0,22,406,298,244,97,46,1102,0,0,0,0,0,0,15,0,0,0,0,13,19,12,3,0,0,37,29,6,18,3,6,58,0,0,0,0,0,0,0,0,0,0,0,3,65,23,16,5,6,117,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,8,4,4,0,0,17,1484,1046,946,434,314,4220,0,0,0,0,0,0,7,0,3,0,0,13,89,23,9,3,4,123,593,427,354,103,62,1544,409,414,454,245,210,1728,7,12,16,10,7,51,1101,873,835,363
506031128,269,83,23,1511,587,377,410,185,116,1671,27,10,7,3,0,43,1422,761,694,272,145,3296,0,0,0,0,0,0,4,0,0,0,0,4,70,7,3,0,0,80,101,48,24,8,0,185,15,7,0,11,8,39,6,0,0,0,0,5,191,66,33,16,7,319,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,15,13,6,0,0,44,8,0,5,0,0,4,0,0,0,0,0,0,20,16,14,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,1642,852,741,302,153,3687,0,0,0,0,0,0,3,0,0,0,0,4,30,24,7,0,0,61,801,372,316,83,26,1600,655,395,444,188,93,1768,9,9,3,0,5,19,1490,794,769,269
506031129,268,69,16,1047,567,379,630,289,104,1968,13,3,8,6,0,26,1131,610,914,364,124,3138,0,0,0,0,0,0,4,0,0,0,0,4,93,22,14,3,0,131,102,49,73,27,4,249,16,6,18,11,0,46,3,0,0,0,0,5,221,77,105,34,3,445,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,12,0,0,5,0,0,9,0,0,0,0,0,0,4,6,8,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,694,1029,398,128,3608,0,0,0,0,0,0,4,0,0,0,0,4,49,17,11,0,0,74,461,240,285,60,19,1063,656,457,668,357,117,2254,5,4,4,0,0,9,1168,721,966,417
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,343,105,23,1223,908,648,1023,436,207,3228,18,9,10,3,0,36,1392,977,1388,549,235,4535,0,0,0,0,0,0,4,0,0,0,0,6,9,4,3,0,0,15,38,31,44,13,0,124,7,3,9,6,0,31,0,0,0,0,0,0,52,40,59,25,3,179,0,0,0,0,0,0,4,0,0,0,0,6,15,11,16,4,0,44,35,31,53,14,0,134,0,0,3,0,0,4,0,0,0,0,0,0,58,43,70,14,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1507,1062,1515,583,238,4911,0,0,0,0,0,0,9,0,5,0,0,10,20,3,10,0,5,38,406,309,338,84,20,1160,950,701,1173,493,226,3544,4,4,6,0,0,13,1385,1022,1531,583
506041132,397,169,80,2070,540,433,438,317,254,1981,33,17,9,14,15,82,1559,991,858,499,357,4271,0,0,0,0,0,0,8,0,4,0,0,10,57,12,12,0,0,91,105,88,41,23,10,268,6,3,8,3,8,30,0,0,0,0,0,4,182,106,67,28,17,402,0,0,0,0,0,0,6,0,0,0,0,6,11,9,3,0,0,24,13,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,1777,1111,933,529,374,4729,0,5,0,0,0,3,10,0,0,0,0,10,77,25,9,3,6,121,885,521,418,161,79,2057,586,499,530,325,261,2198,20,13,7,3,10,48,1569,1063,965,499
506041133,144,39,13,677,1032,968,1433,641,349,4421,14,13,7,5,6,39,1361,1181,1584,684,376,5182,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,30,133,86,67,10,5,309,43,47,61,26,18,190,6,0,4,0,0,9,208,132,132,42,22,534,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,15,3,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,30,3,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1601,1320,1716,720,397,5764,0,0,0,0,0,0,0,0,0,0,0,3,20,14,11,3,0,42,393,228,244,53,21,934,1219,1074,1541,629,354,4822,11,8,12,7,4,43,1646,1325,1806,691
506041134,415,128,78,2142,541,385,415,287,226,1855,24,9,13,4,5,57,1709,937,860,429,316,4249,0,0,0,0,0,0,8,0,0,0,0,13,62,12,4,0,0,86,182,100,61,33,13,378,9,12,11,7,3,47,7,4,0,0,0,14,268,129,77,40,22,540,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,22,16,15,13,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,30,24,12,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,12,2014,1092,952,471,330,4871,0,0,0,0,0,7,9,0,3,0,0,16,118,15,13,4,0,155,1024,536,455,157,69,2240,574,427,476,293,235,2000,14,12,3,7,3,41,1734,983,952,463
506041135,203,63,23,1062,929,835,1140,554,300,3755,18,9,9,3,5,43,1459,1130,1362,624,328,4898,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,47,30,16,3,0,95,3,3,6,3,0,18,0,7,0,0,0,3,57,35,21,9,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,1510,1172,1384,632,327,5029,3,0,0,0,0,3,6,0,0,0,0,4,25,10,4,4,5,52,551,326,276,67,30,1246,1031,951,1352,634,355,4325,26,0,14,9,6,57,1639,1288,1643,712
506041136,246,94,53,1316,383,333,298,200,200,1411,16,12,4,0,11,48,1046,701,558,298,269,2874,0,0,0,0,0,0,3,0,0,0,0,3,66,20,5,4,0,88,81,30,23,8,0,145,3,3,4,0,0,16,4,0,0,0,0,5,161,50,29,17,6,263,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,0,23,17,6,11,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,33,13,10,5,0,67,5,0,0,0,0,6,15,0,0,0,0,12,6,5,0,0,0,8,9,6,4,0,0,18,6,7,4,6,3,21,0,0,0,0,0,0,37,20,8,0,0,75,7,0,0,3,0,13,1285,784,605,328,281,3286,0,0,0,0,0,0,4,0,3,0,0,4,63,16,0,0,0,84,613,328,317,127,53,1449,433,339,398,248,252,1672,16,8,0,3,0,28,1132,696,720,378
506041137,380,152,71,2020,1197,802,888,456,293,3636,32,13,9,7,9,64,2232,1313,1294,620,378,5835,0,0,0,0,0,0,0,3,0,0,0,8,82,21,0,0,0,107,108,56,27,10,0,199,11,10,8,4,3,34,7,3,0,0,0,9,210,91,38,14,3,352,0,0,0,0,0,0,3,0,0,0,0,3,11,4,0,0,0,16,4,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,12,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,2459,1427,1333,630,384,6229,0,0,0,0,0,4,4,10,0,0,0,8,62,22,15,3,0,109,980,515,433,131,59,2118,1359,822,827,445,297,3748,26,9,14,8,8,56,2432,1371,1287,588
506051138,294,87,38,1554,933,683,797,376,228,3023,25,13,3,0,0,48,1798,1069,1104,471,269,4713,0,0,0,0,0,0,11,0,0,0,0,11,45,0,0,0,0,47,60,20,17,5,0,109,11,3,0,3,4,22,4,0,0,0,0,4,131,27,22,8,8,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,19,0,0,4,0,0,8,1945,1103,1128,482,280,4938,0,0,0,0,0,0,3,0,0,0,0,3,51,16,9,3,0,75,824,390,312,97,19,1639,1023,694,897,441,196,3247,17,10,12,0,5,47,1922,1106,1225,538
506051139,204,51,16,1131,646,397,510,221,117,1880,22,4,4,4,5,38,1357,699,720,279,132,3188,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,26,15,8,0,0,49,6,0,0,0,3,12,0,0,0,0,0,0,40,18,9,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1394,713,726,280,136,3261,0,0,0,0,0,0,5,0,0,0,0,5,97,7,0,0,0,107,590,273,186,51,17,1113,694,435,476,239,100,1940,18,8,4,0,6,34,1408,717,663,288
506051140,194,46,12,1232,1047,495,653,356,112,2657,22,11,7,5,0,47,1961,772,869,401,128,4127,0,0,0,0,0,0,4,0,0,0,0,3,34,0,0,0,0,38,44,10,5,0,0,59,0,4,0,0,0,4,4,0,0,0,0,4,89,17,9,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,2058,790,874,404,128,4253,0,0,0,0,0,0,10,0,4,0,0,19,139,14,15,0,0,160,771,242,200,28,14,1246,1175,575,652,304,137,2842,8,5,0,0,0,23,2100,840,864,332
506051141,167,33,13,878,684,365,534,296,107,1987,20,0,0,0,0,24,1264,570,709,332,118,2996,0,0,0,0,0,0,6,0,0,0,0,6,13,4,0,0,0,13,3,6,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,3,21,11,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,8,0,3,3,3,3,19,0,0,0,0,0,0,5,4,9,3,3,26,8,3,3,0,0,15,1307,588,720,343,126,3078,0,0,0,0,0,0,9,0,0,0,0,11,66,15,4,0,0,87,461,179,167,45,9,866,726,401,549,323,123,2117,6,0,3,0,0,14,1274,598,724,369
506061142,144,40,13,840,1015,762,902,413,247,3343,11,10,6,0,6,39,1505,984,1063,458,263,4281,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,9,3,0,0,32,3,0,0,0,0,8,0,0,0,0,0,5,27,14,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1536,996,1073,464,262,4330,0,0,0,0,0,0,0,0,0,0,0,0,37,5,4,0,0,49,550,255,191,54,15,1063,1107,911,1208,596,358,4177,20,13,5,12,4,54,1717,1181,1408,665
506061143,70,14,8,355,385,245,309,180,117,1244,8,6,0,0,0,14,634,337,385,199,129,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,4,0,3,0,0,7,639,341,397,198,129,1707,0,0,6,0,0,0,8,0,0,0,0,6,42,10,3,0,3,57,209,66,53,18,11,359,484,302,354,217,128,1483,6,0,6,0,0,14,748,377,419,238
