SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
503011033,389,651,347,629,269,77,2363,9,6,3,0,0,0,18,0,0,0,0,0,0,0,9,6,3,0,0,0,18,0,0,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,12,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,662,348,627,271,77,2401,359,616,397,658,295,79,2406,12,6,5,3,0,0,27,9,18,4,13,0,0,51,24,25,16,15,3,4,85,0,0,0,0,0,0,0,19,23,4,3,0,0,43,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,19,23,4,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011034,397,801,403,519,222,79,2418,133,66,21,7,4,0,234,93,51,21,18,5,3,189,229,117,40,26,7,3,423,123,75,18,5,0,0,223,292,90,23,3,0,0,407,187,139,23,14,3,0,370,..,..,..,..,..,..,..,0,0,0,0,0,0,0,606,303,63,25,7,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1236,1223,500,574,239,82,3848,376,767,412,539,250,64,2403,174,86,21,5,4,0,296,111,100,31,19,6,0,278,284,196,55,30,14,4,576,57,36,0,3,0,0,94,250,94,13,5,0,0,369,178,148,26,11,3,0,369,..,..,..,..,..,..,..,0,0,0,0,0,0,0,492,281,40,22,5,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011035,533,1169,713,981,477,130,4014,139,88,33,20,6,3,280,159,168,88,43,16,0,474,300,259,121,63,17,3,762,233,211,87,39,17,5,582,137,104,31,18,5,0,294,102,154,26,5,3,0,293,..,..,..,..,..,..,..,0,0,0,0,0,0,0,474,474,139,59,19,5,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,16,1318,1909,975,1108,519,141,5958,549,1240,665,947,487,134,4028,133,97,44,27,12,9,326,168,177,105,86,17,3,552,304,277,146,111,33,11,878,208,164,73,44,17,0,500,142,108,46,11,4,0,305,93,151,26,20,0,0,284,..,..,..,..,..,..,..,0,0,0,0,0,0,0,439,426,148,71,14,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011036,417,783,395,555,245,73,2469,64,21,8,5,0,0,95,47,38,12,4,0,0,101,111,61,17,9,0,0,197,107,18,0,0,0,0,122,31,6,0,0,0,0,41,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,137,26,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,876,409,562,243,73,2838,348,675,372,517,252,78,2245,76,44,12,17,3,0,151,70,110,59,59,16,5,319,148,152,71,75,15,6,466,115,35,0,0,0,0,152,36,16,0,0,0,0,49,10,15,5,0,0,0,27,..,..,..,..,..,..,..,0,0,0,0,0,0,0,164,58,6,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,11,..,..,..,..,..,..,..,0,0,0,0,0,0,0,8,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,634,925,516,605,168,42,2891,150,91,35,30,10,3,328,103,154,57,33,8,0,350,256,241,93,66,18,10,680,138,92,25,6,0,0,258,61,64,13,0,0,0,137,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,195,155,35,7,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,3,0,0,0,0,3,0,0,0,0,0,0,0,1086,1325,642,673,184,47,3968,535,852,483,645,183,45,2740,161,107,60,41,10,0,380,144,224,107,52,11,0,535,301,334,170,92,18,0,913,87,56,7,6,0,0,151,87,72,15,3,0,0,168,20,17,4,0,0,0,44,..,..,..,..,..,..,..,0,0,0,0,0,0,0,195,140,22,4,0,0,362,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,15,0,0
503021039,708,1241,670,719,248,71,3654,198,164,34,17,3,0,427,263,280,97,50,18,3,718,466,448,137,66,26,3,1145,422,291,62,27,9,4,809,272,162,28,6,0,0,468,271,112,32,5,0,0,421,..,..,..,..,..,..,..,0,0,0,0,0,0,0,965,568,121,38,4,4,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,5,4,0,0,0,0,4,0,3,0,0,0,0,4,2140,2268,925,829,285,75,6516,646,1176,719,777,271,46,3629,222,187,57,33,3,4,508,228,298,104,61,18,3,714,444,492,161,97,19,7,1219,327,239,56,15,3,0,636,303,207,29,5,0,0,551,263,115,16,5,0,0,399,..,..,..,..,..,..,..,0,0,0,0,0,0,3,894,562,106,21,3,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0
503021040,568,858,463,417,134,43,2476,65,28,14,3,0,0,118,63,106,54,27,8,0,258,124,139,70,31,13,0,373,169,97,34,12,0,0,310,35,29,7,0,0,0,67,60,19,0,0,0,0,84,..,..,..,..,..,..,..,0,0,0,0,0,0,0,267,151,41,11,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,6,0,0,0,0,11,0,0,0,0,0,0,5,961,1143,573,464,143,39,3326,503,742,422,449,149,30,2287,124,89,33,23,5,3,275,110,160,84,50,13,3,417,231,247,112,79,20,0,693,102,61,16,3,0,0,181,60,36,5,0,0,0,103,70,25,4,0,0,0,96,..,..,..,..,..,..,..,4,0,0,0,0,0,4,232,125,29,5,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
503021042,645,977,529,636,190,36,3018,122,92,33,17,6,0,269,392,470,159,70,19,4,1119,518,564,189,90,18,0,1383,441,219,62,23,4,0,755,526,300,30,8,4,0,873,245,114,19,8,4,0,384,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1213,630,115,39,11,3,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,16,8,3,0,0,0,0,18,0,6,0,0,4,0,9,2381,2184,836,766,225,43,6434,616,1039,521,680,234,52,3138,127,112,41,29,4,0,309,367,408,175,77,21,7,1053,496,521,212,99,28,4,1363,370,225,55,16,4,3,672,408,257,46,14,0,0,725,474,301,60,25,0,0,859,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1248,783,161,52,4,3,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021043,662,995,552,697,265,65,3238,289,194,55,26,5,5,579,222,187,92,29,11,3,546,511,385,145,60,20,11,1123,470,341,123,57,16,4,1006,433,311,81,34,8,5,867,283,163,33,11,6,0,495,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1196,817,236,94,27,8,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,11,2372,2196,932,850,312,84,6749,581,975,578,718,292,46,3190,226,148,60,41,13,5,496,292,319,141,99,23,4,883,521,474,204,144,31,8,1378,371,217,91,91,20,6,797,496,348,104,64,28,8,1053,293,185,38,25,0,0,549,..,..,..,..,..,..,..,3,0,0,0,0,0,3,1169,748,231,188,54,16,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0
503021295,60,78,43,21,10,0,217,4,12,6,0,0,0,25,148,141,58,19,10,0,388,152,159,64,21,12,0,418,43,41,16,4,0,0,106,281,332,102,32,10,4,760,841,892,200,73,9,8,2022,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1173,1266,315,115,14,10,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,8,0,0,0,27,5,15,8,0,0,0,27,3,3,0,0,0,0,3,1391,1522,425,161,36,15,3546,43,73,34,15,7,3,171,3,9,0,0,0,0,9,85,144,64,41,15,0,349,85,150,70,41,15,0,361,86,45,12,3,3,0,158,177,200,74,37,5,4,502,1283,1480,402,140,39,18,3359,..,..,..,..,..,..,..,0,3,0,0,0,0,3,1555,1722,494,180,46,23,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
503021296,269,369,176,116,37,31,1007,165,171,79,31,12,3,459,221,311,112,35,14,3,705,387,484,191,65,22,7,1159,238,166,37,20,6,0,464,405,342,69,18,4,3,844,316,232,46,11,3,3,614,..,..,..,..,..,..,..,0,0,0,0,0,0,0,959,745,156,49,17,3,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,4,0,0,28,13,9,0,4,0,0,28,4,3,0,0,0,0,3,1631,1615,527,233,77,44,4128,265,396,176,135,41,23,1032,159,179,64,45,9,8,459,172,233,92,36,11,9,551,335,412,157,79,17,15,1013,264,227,45,20,9,0,566,390,319,87,29,3,3,838,478,470,91,28,5,0,1082,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1130,1024,225,82,19,10,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6
503021297,12,16,3,5,5,0,42,0,5,5,0,0,0,11,56,48,4,6,0,0,115,63,51,9,6,0,0,124,27,20,9,6,0,0,63,277,254,62,17,0,3,612,1176,1063,211,70,14,0,2532,..,..,..,..,..,..,..,0,0,0,0,0,0,4,1484,1337,281,86,16,4,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,8,0,0,0,37,13,22,8,0,0,0,37,6,4,0,0,0,0,5,1566,1431,292,94,20,4,3414,9,4,3,5,0,0,26,3,13,0,0,0,0,18,16,48,12,5,4,11,82,13,58,12,6,8,11,101,31,47,7,12,0,0,103,310,244,57,26,5,0,640,1353,1287,330,113,12,7,3107,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1694,1581,394,150,24,8,3849,0,4,0,0,0,0,6,13,0,0,0,0,0,13,0,3,0,0
504011044,1112,1647,760,705,284,116,4617,246,149,48,14,6,0,465,23,41,20,8,6,0,100,268,188,67,25,11,0,562,256,156,61,34,6,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,4,0,0,0,0,5,256,164,63,34,6,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,1641,2004,890,761,302,121,5716,1107,1597,798,743,285,131,4650,382,282,115,58,14,5,854,33,46,23,19,4,0,126,417,327,132,75,17,5,982,117,38,17,5,0,0,177,24,12,0,0,0,0,33,20,9,0,0,0,0,32,..,..,..,..,..,..,..,0,0,0,0,0,0,0,156,60,15,5,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
504011045,1519,2428,1169,1029,333,137,6627,587,361,129,75,31,8,1182,57,66,38,24,5,0,196,646,426,164,101,33,13,1377,96,66,26,13,11,3,214,40,27,15,5,6,0,85,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,139,95,41,14,13,3,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2302,2949,1374,1145,383,154,8313,1466,2590,1305,1242,367,138,7109,653,372,109,81,29,19,1262,30,40,24,21,7,0,127,679,417,134,107,33,18,1390,66,48,10,7,3,0,134,32,19,19,5,0,0,79,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,95,67,33,8,5,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504011046,422,655,288,250,70,32,1723,312,259,89,27,12,3,700,302,295,100,42,8,3,754,619,552,191,74,16,3,1455,593,380,98,49,18,0,1134,348,238,83,31,3,3,707,363,224,63,27,5,0,674,..,..,..,..,..,..,..,0,0,0,0,0,0,3,1307,840,239,103,24,5,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,3,0,0,0,4,0,0,3,0,0,0,3,2350,2050,722,426,121,45,5708,359,677,302,297,75,35,1747,250,240,71,44,6,6,611,512,504,196,90,20,7,1334,764,740,267,128,31,16,1948,519,304,85,42,7,3,962,242,160,37,14,3,0,451,263,168,55,25,4,0,511,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1021,631,183,81,9,3,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504011047,1288,2311,1059,1014,455,196,6321,326,347,155,114,31,18,988,27,33,12,8,3,3,81,349,379,164,123,33,20,1068,128,87,24,8,0,3,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,6,129,91,26,10,0,3,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1771,2777,1248,1150,488,218,7658,1394,2259,1200,1055,413,248,6569,396,428,186,146,45,20,1215,48,45,33,12,5,3,146,443,477,215,157,49,17,1361,15,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,15,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504011048,331,811,446,498,222,95,2400,191,111,48,17,5,3,380,14,7,6,7,4,0,29,207,122,51,22,8,3,407,12,6,3,5,0,0,21,0,0,0,0,0,0,5,11,3,0,0,0,0,15,..,..,..,..,..,..,..,0,0,0,0,0,0,0,21,16,3,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,936,501,524,228,96,2850,315,860,435,445,192,96,2343,164,146,52,23,16,4,396,36,9,3,5,0,0,51,195,159,55,27,16,3,454,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021049,189,348,134,160,74,36,934,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,5,0,0,0,3,0,0,4,198,346,134,165,79,36,955,188,318,191,162,71,28,961,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0
504021050,348,911,411,472,212,51,2401,3,7,0,0,0,0,13,0,5,0,0,0,0,3,4,10,0,0,0,0,15,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,9,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,920,415,474,212,51,2431,387,903,411,483,188,68,2441,14,6,0,0,0,0,28,0,0,0,0,0,0,0,14,6,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021051,273,536,249,288,132,63,1541,9,9,0,0,0,0,17,0,0,0,0,0,0,0,9,9,0,0,0,0,17,54,15,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,53,15,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,557,249,288,132,63,1624,335,670,294,325,128,61,1810,71,39,3,5,0,0,121,0,0,0,0,0,0,0,71,37,5,5,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021052,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,696,1527,716,790,352,164,4242,20,9,0,6,0,0,37,0,16,9,5,6,0,37,18,28,9,15,6,0,67,19,8,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,0,20,10,0,6,0,0,36,13,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,18,0,0,0,0,0,0,0,748,1568,721,805,356,164,4368,685,1585,684,812,321,183,4265,70,18,0,0,0,0,93,0,0,0,0,0,0,0,70,18,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,0,0,0,0,0,5,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
504021054,819,1527,715,588,278,139,4062,256,99,36,12,0,12,412,0,0,0,0,0,0,0,262,99,36,12,0,12,411,19,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,23,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1628,751,596,287,150,4506,888,1475,686,586,268,136,4035,258,122,40,18,12,3,445,16,8,4,0,0,0,30,275,131,42,18,12,4,479,0,0,0,0,0,0,8,9,4,0,0,0,0,9,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,16,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
