SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
503011035,24,5129,8,8,13,119,0,153,2657,87,163,79,14,2998,46,18,8,61,5,140,208,52,28,91,0,383,2031,769,613,3028,30,6472,80,3,17,3,4,111,135,12,16,28,0,191,287,51,52,298,0,685,67,51,16,107,0,234,30,7,0,11,0,45,635,34,36,29,0,730,539,168,161,1068,3,1934,260,115,55,301,0,730,56,6,6,0,0,58,25,0,0,6,0,36,12,5,0,17,0,37,13,4,0,8,0,25,18,3,4,0,0,23,55,39,9,16,0,118,102,21,21,44,0,194,56,4,20,5,0,82,4,0,0,0,0,4,601,199,140,939,9,1885,15,5,5,4,0,24,181,27,10,0,0,222,59,3,9,17,0,87,117,16,13,0,0,143,194,8,20,5,0,225,97,24,13,45,0,182,2021,206,228,206,16,2680,58,6,3,34,579,679,8776,1611,1389,6499,662,18936
503011036,16,3218,3,9,3,40,0,58,406,13,45,22,0,488,26,15,12,46,0,97,122,32,21,44,0,222,1251,466,397,2112,19,4246,11,0,16,4,0,33,41,6,12,14,0,72,129,31,41,143,4,341,37,10,9,47,0,102,15,3,6,7,0,26,131,9,23,8,0,165,314,104,71,689,5,1187,119,49,37,175,0,380,14,6,8,0,0,25,4,0,0,3,0,6,6,0,3,8,0,22,5,0,0,3,0,6,3,0,3,4,0,9,32,10,13,7,0,60,69,11,14,28,0,118,29,0,0,3,0,36,0,0,0,0,0,0,366,112,89,684,0,1257,11,4,4,3,0,29,154,13,18,0,0,190,15,0,0,3,0,26,37,7,0,8,0,45,14,0,5,0,0,17,53,15,16,35,0,113,604,102,130,104,3,944,14,0,3,18,344,382,3204,865,817,4339,383,9612
503021037,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,6,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,16,0,0,15,13,48
503021038,22,3672,0,7,6,74,0,88,428,22,52,27,0,535,36,24,12,75,0,150,100,40,23,70,0,241,1393,592,433,1965,12,4405,38,3,15,3,0,58,73,17,7,17,0,122,145,31,32,176,5,393,134,49,30,138,0,344,18,7,10,8,0,34,172,18,16,19,0,222,613,151,98,667,0,1535,562,196,72,469,0,1293,22,3,5,7,0,43,20,6,0,6,0,27,64,5,11,19,0,97,17,13,3,6,0,42,31,6,0,4,0,41,69,39,10,9,0,116,82,28,12,36,0,160,29,0,0,3,0,34,0,0,0,0,0,7,399,137,102,563,4,1206,38,6,5,9,0,54,92,26,19,6,0,135,50,4,7,6,0,66,26,0,5,0,3,34,137,7,3,14,0,160,67,18,19,37,0,141,894,157,160,173,5,1380,33,0,0,16,426,477,4585,1302,935,4576,471,11872
503021039,42,4758,6,6,5,104,0,129,645,34,41,64,4,788,93,27,13,105,0,236,128,49,27,104,4,315,2099,811,618,2894,44,6459,90,4,15,3,0,110,97,6,8,28,0,151,185,77,39,267,0,570,146,45,21,135,0,353,37,7,5,18,0,66,275,38,26,23,0,360,668,204,144,1072,13,2102,735,228,92,626,12,1694,45,0,3,0,0,50,6,7,0,0,0,11,75,10,5,27,0,124,17,10,6,20,0,58,45,19,9,3,0,70,96,47,30,8,0,174,161,32,23,93,4,311,51,9,11,12,0,79,11,9,3,0,0,18,612,173,139,845,20,1779,71,15,9,16,0,111,109,17,14,9,0,150,63,3,0,11,0,84,55,3,4,4,0,70,241,18,23,10,0,289,92,21,11,49,0,181,1593,238,209,256,27,2327,56,5,7,33,599,693,6859,1717,1250,6373,741,16934
503021040,18,2681,3,5,6,61,0,69,401,29,28,27,0,477,64,24,20,62,0,172,100,41,25,69,0,235,1083,413,318,1485,23,3318,41,7,5,0,0,53,61,12,4,24,0,106,116,42,27,160,0,335,117,40,11,95,0,262,10,7,11,16,0,45,114,18,9,7,5,140,363,114,92,594,6,1168,608,139,67,408,5,1231,34,0,5,0,0,44,3,0,0,5,0,16,127,16,6,35,0,185,11,10,5,3,0,28,25,11,0,0,0,40,47,31,25,3,0,102,78,11,12,31,0,138,25,0,8,4,0,42,5,4,0,0,0,10,318,100,88,471,3,983,54,0,3,3,0,70,64,16,5,0,0,91,32,10,4,9,0,56,13,5,6,3,0,32,208,8,10,16,0,232,36,21,5,29,0,95,737,128,121,141,7,1131,32,0,6,12,376,426,4023,1008,692,3549,434,9707
503021042,29,4842,0,10,18,98,0,131,1072,42,58,51,6,1226,70,25,19,86,0,205,167,55,48,91,0,362,2370,847,607,3093,42,6956,122,0,16,3,0,145,192,28,25,49,0,294,266,63,38,278,6,649,84,34,20,61,0,198,46,5,11,8,0,72,348,20,13,12,5,402,693,200,141,1215,14,2266,314,126,45,315,5,806,96,3,0,0,0,103,5,3,7,0,0,17,15,11,9,13,0,48,9,7,0,14,0,32,20,3,0,0,0,25,54,29,9,5,0,99,148,15,27,60,4,252,79,5,6,6,0,105,0,0,0,0,0,0,693,184,151,962,6,1994,59,0,0,4,0,71,129,12,20,8,0,172,85,3,13,24,0,120,33,8,4,10,0,52,85,0,5,5,0,94,88,24,11,49,0,175,1815,202,241,209,10,2479,46,0,0,22,778,841,7406,1599,1259,6388,874,17527
503021043,32,4970,7,5,3,100,0,120,1067,41,64,43,4,1219,71,22,29,105,0,217,174,53,32,95,3,353,2152,758,608,2847,38,6399,153,5,23,0,3,185,130,10,18,34,0,193,256,39,35,235,3,568,85,38,24,103,0,249,34,0,4,9,0,47,768,26,19,19,0,835,838,203,132,1055,14,2249,397,114,83,370,5,966,75,0,0,7,0,79,25,0,4,8,0,34,24,11,8,16,0,58,12,6,0,3,0,23,44,7,6,0,0,58,88,41,32,15,0,179,122,21,19,41,0,198,54,4,9,10,0,75,3,0,0,0,0,4,524,190,108,856,8,1685,47,4,10,0,0,59,126,14,23,0,0,164,84,4,4,21,0,111,52,4,0,5,0,66,95,3,14,4,0,115,108,17,10,49,0,184,3441,196,186,205,16,4039,83,15,0,38,704,841,9325,1547,1212,6210,817,19102
503021295,15,1648,6,8,5,93,4,116,1568,7,28,18,5,1633,55,6,3,25,0,94,84,19,23,27,0,159,1343,280,198,1074,19,2911,228,3,16,0,0,253,86,5,0,12,0,106,134,28,12,101,0,285,43,6,8,23,0,87,22,3,0,5,0,33,587,7,10,6,0,609,388,78,50,405,4,934,325,49,27,127,9,532,195,0,0,0,0,195,17,0,0,5,0,20,12,3,6,7,0,27,7,4,0,0,0,16,73,6,0,0,0,82,52,16,8,0,0,78,88,8,4,19,0,121,81,0,9,0,0,88,0,0,0,0,0,0,309,67,51,340,5,770,50,0,0,10,3,57,77,0,7,5,0,83,139,5,0,3,0,145,34,0,0,0,0,35,152,0,3,5,0,160,49,14,5,21,0,90,2337,91,84,86,9,2608,99,0,0,17,983,1104,7440,578,470,2261,1050,11798
503021296,29,2370,8,12,4,93,0,119,931,34,41,19,10,1034,53,19,11,49,0,131,92,31,24,56,0,199,1222,448,343,1432,24,3470,121,4,24,7,0,158,97,8,6,26,0,141,195,39,43,152,10,426,59,20,10,29,0,120,17,3,4,10,0,32,301,19,13,7,4,342,448,92,95,604,3,1236,372,110,52,266,6,811,133,3,4,0,0,145,12,0,0,4,0,17,39,5,4,16,0,64,9,0,0,4,0,13,53,13,7,8,0,76,69,8,10,3,0,95,75,26,11,36,0,145,35,0,8,7,0,52,14,0,0,0,0,14,362,108,86,444,0,1008,62,7,3,5,0,75,70,7,0,0,0,78,87,4,10,12,0,114,17,3,8,3,0,29,275,13,16,0,0,301,53,12,11,31,0,102,1593,132,140,107,14,1986,61,3,0,21,896,985,5656,910,782,3088,983,11414
503021297,11,1575,6,12,11,96,0,129,1632,15,23,6,11,1690,33,10,5,18,0,69,92,24,15,33,0,164,1227,294,230,1001,21,2770,232,3,21,0,0,255,128,8,4,11,0,150,186,20,16,108,4,334,37,14,4,26,0,87,21,0,3,5,0,31,655,9,6,3,4,677,389,61,41,392,3,887,309,60,28,147,5,546,203,0,4,6,0,211,20,0,3,5,0,30,15,7,3,8,0,30,8,0,0,7,0,18,58,8,3,0,0,72,62,11,8,0,0,77,88,7,4,19,3,128,74,3,0,6,0,80,9,0,0,0,0,9,360,72,61,291,8,787,53,4,5,0,0,55,90,4,7,0,0,97,136,0,4,3,5,151,48,3,0,0,0,56,156,3,3,0,0,161,57,5,0,6,0,74,2343,90,90,76,11,2611,66,0,6,11,1409,1495,7442,596,475,2132,1479,12119
504011044,42,5114,0,26,10,337,13,395,402,26,28,13,0,471,111,45,12,92,0,257,167,57,22,106,0,351,2027,846,607,2792,34,6309,210,5,26,8,0,252,95,17,7,28,0,148,181,46,47,247,5,530,29,11,4,36,0,78,21,10,5,11,0,49,296,34,10,14,0,354,596,196,119,914,17,1835,403,138,64,412,6,1023,35,0,12,3,0,50,7,3,0,8,0,23,30,10,3,13,0,56,60,11,10,26,0,98,105,13,16,3,0,137,110,53,15,12,0,186,115,13,17,50,4,199,25,4,0,6,0,40,12,5,0,0,0,11,526,198,115,740,17,1590,74,8,10,12,0,108,56,19,16,7,0,93,36,5,4,20,0,58,25,0,5,3,0,41,145,0,5,6,0,159,70,12,11,34,0,132,1256,169,156,197,10,1791,65,10,4,33,771,889,5907,1609,1162,6372,883,15932
504011045,63,7042,3,32,10,339,17,401,1173,53,66,50,3,1359,98,38,21,107,0,276,235,67,53,104,7,467,2894,1100,812,3786,68,8658,303,4,30,9,0,344,168,23,12,45,0,249,268,55,54,288,8,673,95,35,10,91,3,233,30,7,8,8,0,54,661,48,45,32,0,787,952,273,188,1272,17,2696,808,292,134,692,9,1938,101,0,13,0,0,118,18,4,0,5,0,26,37,14,0,30,0,82,39,7,3,20,0,70,124,23,13,7,0,169,146,58,34,9,7,250,243,32,39,87,0,403,70,6,8,11,0,96,13,0,0,0,0,13,740,238,197,956,11,2143,130,17,3,16,0,170,123,18,26,7,0,179,85,9,0,11,0,111,97,6,15,0,0,120,527,12,35,11,9,596,144,19,28,58,0,257,2630,317,306,344,23,3615,117,15,6,54,890,1089,10766,2300,1787,8586,1083,24523
504011046,17,3140,4,15,8,137,0,170,644,27,49,27,6,755,51,16,11,61,0,136,134,37,37,72,4,286,1597,486,446,1858,24,4409,136,6,18,4,0,163,111,7,6,20,0,145,185,42,34,160,3,428,30,15,3,51,0,94,24,0,4,6,0,42,530,28,17,14,4,595,518,135,96,713,10,1462,317,111,64,317,4,809,59,0,3,5,0,69,11,0,0,0,0,12,15,6,3,10,0,28,15,0,0,9,0,25,60,14,8,5,0,79,70,19,10,11,0,107,166,13,23,37,3,240,51,4,3,10,0,70,3,3,4,0,0,6,491,119,121,544,11,1281,75,6,10,5,0,92,105,14,6,7,0,132,65,0,5,7,0,80,37,3,6,6,0,49,216,9,5,10,0,243,82,17,5,47,0,146,1957,147,154,136,13,2413,85,3,5,27,794,916,6411,1060,893,4060,873,13294
504011047,39,4832,9,32,26,276,10,356,2081,34,67,27,11,2218,133,23,22,65,4,249,176,50,40,80,3,341,2084,680,470,2436,52,5731,513,3,31,8,0,549,105,6,5,22,0,136,214,55,30,168,10,476,170,41,17,67,0,303,30,5,0,14,0,52,996,30,26,24,6,1079,586,115,76,652,6,1437,1230,283,147,755,20,2424,101,0,3,6,0,108,20,8,0,6,0,39,151,23,15,49,0,243,33,5,8,21,0,71,152,23,16,6,0,197,100,38,25,12,3,171,190,18,27,65,8,309,59,10,8,11,0,88,20,0,0,0,0,29,452,139,109,605,5,1305,233,15,9,11,0,275,121,15,14,3,0,151,90,10,6,11,0,123,106,8,8,7,0,132,1111,9,26,15,4,1169,62,16,0,26,0,109,3516,229,227,204,35,4220,213,6,16,29,828,1095,13109,1584,1217,5807,998,22714
504011048,7,1666,11,5,0,106,0,118,638,5,16,11,0,675,64,11,13,25,0,117,62,10,8,27,0,110,737,228,143,923,11,2037,103,5,8,4,4,115,26,5,0,7,0,36,87,16,9,67,0,174,124,34,11,57,0,230,11,4,0,0,0,23,258,3,8,11,0,282,177,65,20,246,5,513,653,157,54,358,3,1233,18,0,0,0,0,22,40,0,0,5,0,45,58,6,7,14,0,81,15,7,4,0,0,26,55,12,3,4,0,83,25,21,6,3,0,58,95,11,3,22,0,133,30,3,0,4,0,39,0,0,0,0,0,0,160,49,40,228,3,475,108,7,0,7,0,123,126,13,9,0,0,151,27,4,0,19,0,51,17,3,0,8,0,34,479,15,10,4,0,501,22,0,0,6,0,32,975,63,79,87,11,1220,72,3,0,10,174,261,4501,632,387,2260,227,8002
504021049,24,1135,0,6,0,33,0,39,12,0,3,10,0,27,4,3,0,5,0,13,41,10,5,4,0,61,514,142,127,571,17,1369,25,0,0,0,0,25,13,3,0,4,0,26,28,8,12,28,5,77,7,0,0,0,0,7,8,0,0,0,0,13,5,8,0,0,0,8,82,19,10,145,5,256,27,13,5,58,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,12,0,3,0,0,18,18,5,3,0,0,32,10,4,0,15,0,23,7,0,0,0,0,7,0,0,0,0,0,0,95,30,25,160,3,303,3,5,0,0,0,6,9,5,0,0,0,21,7,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,17,4,3,7,0,29,90,10,21,18,0,149,4,4,3,14,1998,2024,818,248,220,1315,2036,4633
504021050,11,2643,0,9,7,63,0,75,53,7,13,14,0,84,18,10,5,32,0,60,134,29,27,63,0,255,1447,465,357,1388,16,3675,19,0,5,3,0,21,50,3,4,21,0,81,135,34,16,95,0,277,13,4,3,14,0,35,16,0,0,7,0,30,45,5,6,3,0,57,264,82,47,367,3,758,76,50,11,125,0,262,0,0,0,0,0,0,0,4,0,8,0,10,3,3,4,5,0,9,4,3,0,6,0,15,13,0,0,0,0,19,41,27,15,10,0,91,80,5,4,17,0,109,13,3,8,9,0,26,0,0,0,0,0,0,260,101,57,411,0,834,14,5,0,0,0,20,89,13,7,0,0,109,15,0,0,0,0,18,5,8,0,3,0,16,6,0,0,0,0,6,68,14,5,23,3,114,347,85,62,102,4,597,14,5,3,16,255,297,2515,821,575,3009,291,7223
504021051,18,2191,0,12,10,123,3,148,20,10,0,7,0,37,20,13,7,25,0,58,70,14,11,39,0,143,863,295,235,1361,18,2773,52,8,6,5,0,70,15,0,3,11,0,29,74,17,15,93,0,201,5,3,7,16,0,31,9,6,0,5,0,16,86,3,0,10,0,107,157,50,35,294,0,547,83,38,24,183,0,329,7,0,0,0,0,7,0,0,0,0,0,0,8,5,0,0,0,11,5,5,0,3,0,12,21,7,3,0,0,34,45,18,7,9,0,69,33,5,3,16,0,60,9,0,0,0,0,5,0,0,0,0,0,0,217,72,58,303,4,648,0,0,0,3,0,3,35,5,5,0,0,50,11,3,5,4,0,22,0,0,0,0,0,0,3,0,0,0,0,3,45,10,3,8,0,64,258,64,48,74,0,448,13,0,6,19,224,259,1714,555,411,2837,265,5780
504021052,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10
504021053,31,5236,5,13,15,173,0,208,57,8,12,20,0,101,32,18,5,31,0,90,203,54,36,95,3,395,2419,740,634,2939,34,6763,26,5,5,0,0,38,42,12,8,24,0,86,197,38,31,264,5,540,21,12,8,15,0,58,12,7,10,19,0,46,61,11,3,7,0,92,464,109,85,639,9,1305,138,90,39,244,5,512,0,0,0,0,0,0,4,0,0,0,0,6,8,0,0,7,0,13,6,3,4,12,0,34,55,13,17,9,0,88,111,49,29,6,7,198,67,12,14,31,0,127,17,0,3,5,0,35,0,0,0,0,0,4,568,175,128,773,7,1651,6,0,0,0,0,9,96,7,3,5,0,112,21,5,4,10,0,35,11,4,5,3,0,26,10,0,0,0,0,10,98,14,23,48,0,178,470,130,109,150,8,855,21,3,8,35,526,594,4029,1296,1078,6297,603,13305
504021054,71,4472,3,24,20,601,16,668,153,3,14,26,5,201,86,12,11,49,3,156,142,57,24,73,0,297,1520,573,418,2424,71,5014,482,5,18,3,0,518,50,6,8,15,0,84,141,44,31,183,7,398,17,10,3,24,0,58,20,3,0,12,0,42,168,15,8,6,0,194,310,92,61,595,11,1074,393,99,42,284,3,819,9,0,4,0,0,13,0,0,0,0,0,0,4,0,0,11,0,21,10,4,5,5,4,24,112,14,14,7,0,146,78,46,15,14,3,156,91,17,11,29,0,143,8,8,3,10,0,29,11,0,0,0,0,11,356,125,92,573,8,1148,13,3,0,5,0,17,46,8,0,3,3,62,32,4,3,12,0,54,14,0,0,0,0,15,32,0,0,0,0,32,66,17,18,33,0,130,757,123,93,170,14,1150,47,13,6,62,735,859,4260,1142,825,5712,904,12838
504031055,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
504031056,35,4784,6,21,14,376,14,431,876,21,29,23,8,957,74,12,13,53,0,158,131,55,15,91,5,292,1930,622,462,2390,42,5455,355,4,42,8,0,410,70,8,12,17,6,106,135,37,29,179,7,379,69,20,14,52,0,151,29,0,3,9,0,47,465,29,18,20,0,529,456,104,65,557,8,1192,449,157,81,465,4,1155,19,0,0,0,0,19,20,0,0,0,0,24,185,16,13,33,6,256,31,3,0,17,0,47,177,36,26,23,6,270,89,40,19,13,0,166,133,17,11,48,0,212,32,4,5,3,0,46,9,7,0,0,0,26,435,117,84,503,4,1140,128,3,4,11,0,142,127,16,4,0,0,154,66,4,0,33,0,106,60,9,0,5,0,66,1148,11,27,11,0,1204,42,5,5,36,0,92,3366,160,168,170,24,3890,224,14,15,42,671,970,9750,1322,1055,5587,793,18505
504031057,37,4853,13,33,22,487,8,562,955,17,26,16,0,1020,89,28,8,63,0,189,110,25,20,60,0,213,1858,591,460,2230,50,5191,1002,4,37,4,3,1055,83,7,4,6,0,99,130,39,20,123,0,319,33,15,12,56,0,121,41,3,0,14,0,67,1696,26,19,17,10,1771,391,116,55,520,7,1093,330,145,67,385,6,927,21,0,0,0,0,26,29,17,0,4,0,49,36,7,12,16,0,78,22,7,3,12,0,45,238,39,16,10,0,296,112,41,26,14,0,199,113,15,13,49,0,189,21,0,0,6,0,25,19,5,0,0,0,25,392,113,102,454,8,1072,155,12,6,11,0,179,131,18,12,10,0,173,92,7,0,5,4,109,69,10,4,4,0,83,932,9,27,15,0,982,45,7,9,16,0,92,4880,213,136,198,37,5466,255,4,9,47,1040,1352,12572,1348,995,5239,1185,21348
504031058,33,2283,3,0,3,87,3,102,36,5,7,3,0,51,20,8,0,17,0,42,55,30,17,43,0,137,868,251,241,1193,35,2586,20,0,0,0,0,19,11,8,6,8,0,33,64,16,29,80,0,185,4,3,0,5,0,18,4,6,0,5,0,11,22,4,0,0,0,26,147,56,40,265,7,515,55,39,24,118,3,236,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,7,0,8,9,6,0,5,0,17,39,13,5,0,0,56,61,18,8,5,3,91,32,10,3,12,0,53,0,4,0,5,0,3,3,0,0,0,0,6,204,50,57,295,0,615,0,0,0,3,0,4,41,8,0,0,0,54,3,3,0,3,0,16,0,0,0,0,0,0,6,0,0,4,0,15,34,3,0,19,0,52,224,50,32,40,8,352,21,3,0,10,352,382,1561,502,410,2711,424,5605
