SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
503011035,7,7,0,0,16,0,5,0,0,3,3,3,0,0,8,7,4,0,0,11,7,3,5,0,22,11,0,0,0,9,20,11,6,0,29,15,6,8,0,30,35,19,5,0,61,30,14,5,0,49,13,4,0,0,19,17,31,4,0,53,16,4,3,0,19,0,8,5,0,13,24,21,8,0,55,11,0,0,0,5,210,129,48,6,395,13,6,0,0,16,3,0,0,0,7,0,0,0,0,0,5,0,0,0,9,4,0,0,0,3,15,0,0,0,24,20,7,4,0,29,13,7,0,3,20,28,14,10,0,51,28,13,5,0,44,23,8,4,0,35,8,7,0,0,17,22,17,4,0,42,25,12,10,0,40,18,25,0,4,50,0,0,0,0,4,232,123,34,14,406,8,8,0,0,12,3,0,0,0,6,0,0,0,0,10,0,4,0,0,4,10,0,0,0,9,7,3,0,0,14
503011036,3,3,0,0,11,0,0,0,0,0,8,0,0,0,9,3,0,0,0,10,6,6,0,0,12,0,3,3,0,7,5,0,0,0,7,14,3,4,0,20,21,16,0,0,39,22,8,3,0,34,4,4,0,0,9,11,11,10,0,38,6,5,0,0,7,0,5,4,0,9,10,12,0,7,29,0,0,0,0,0,125,83,25,8,240,5,4,0,0,7,3,0,0,0,4,5,0,0,0,4,3,0,0,0,7,7,0,0,0,6,7,3,0,0,9,6,3,0,0,5,6,8,0,0,19,19,12,0,0,33,14,7,5,0,28,16,8,0,0,23,5,11,0,0,14,7,8,4,0,14,12,4,0,0,22,10,11,4,3,28,7,0,0,0,7,130,84,21,9,232,6,0,0,0,3,5,0,0,0,5,3,0,0,0,3,4,0,4,0,10,3,0,4,0,8,6,3,0,0,9
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,3,0,0,0,9,0,0,0,0,0,3,0,0,0,5,11,0,0,0,17,7,11,0,0,22,14,0,0,0,12,16,12,8,0,28,22,6,0,0,29,41,19,3,0,62,20,9,4,0,37,7,6,0,0,21,23,8,4,0,40,4,0,0,0,4,0,0,0,0,0,13,9,0,0,17,0,0,0,0,3,192,76,26,3,302,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,3,14,5,4,0,16,10,8,0,0,19,18,9,3,0,23,13,6,0,0,24,27,21,4,0,55,24,9,3,0,33,17,24,0,0,43,6,4,0,0,8,7,8,3,0,19,6,0,0,0,10,11,7,5,0,24,0,0,0,0,0,170,106,26,5,303,3,7,0,0,8,0,0,0,0,5,4,0,0,0,4,0,0,0,0,5,12,0,0,0,10,8,0,0,0,11
503021039,5,4,0,0,13,0,0,0,0,0,11,0,0,0,11,12,0,0,0,14,25,6,4,0,36,11,3,0,0,14,31,6,5,0,38,16,14,8,0,31,63,18,4,0,86,37,22,0,7,67,17,3,0,0,21,25,15,5,0,45,12,4,0,0,15,3,0,0,0,3,13,17,5,0,36,7,0,0,0,11,291,124,20,12,448,8,0,0,0,9,3,4,0,0,4,6,5,0,0,10,11,4,0,0,11,7,3,0,0,12,20,10,0,0,29,28,12,0,0,42,33,3,0,0,39,55,26,5,0,83,42,20,3,0,67,23,14,3,4,41,14,4,3,0,21,23,7,0,0,33,9,3,0,0,12,25,13,3,0,44,3,0,0,0,5,302,121,24,10,454,5,0,3,0,6,3,0,0,0,3,10,0,3,0,7,11,5,0,0,11,5,0,0,0,11,7,7,0,0,19
503021040,5,4,0,0,4,0,0,0,0,0,9,0,0,0,9,13,6,0,0,11,3,5,0,0,12,4,0,0,0,6,16,5,0,0,22,23,3,4,0,29,30,11,3,0,48,19,9,0,0,27,12,0,0,0,18,11,0,0,0,13,4,5,0,0,8,0,0,0,0,0,21,10,3,5,32,6,0,0,0,3,168,60,12,3,244,7,0,0,0,6,0,0,0,0,0,0,0,0,0,7,7,3,0,0,8,0,5,0,0,3,6,0,0,0,8,8,3,0,0,14,23,4,0,0,26,37,14,0,0,49,20,8,6,0,36,16,4,0,0,21,7,0,0,0,13,6,0,0,0,10,7,3,0,0,8,9,4,4,0,14,0,0,0,0,3,164,55,11,3,236,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,9,8,5,0,0,12
503021042,6,0,0,0,10,4,6,0,0,10,9,6,0,0,11,10,5,0,0,15,19,0,0,0,18,4,0,0,0,8,18,10,3,0,32,17,4,0,0,21,43,30,8,0,72,27,16,3,0,47,14,11,0,0,28,44,17,8,0,72,9,3,0,0,15,0,7,0,0,5,26,18,0,0,44,0,0,0,0,0,259,119,30,3,406,7,11,4,0,15,0,0,0,0,4,4,0,0,0,7,3,3,5,0,11,13,5,0,0,13,18,3,5,0,24,19,4,0,0,22,20,6,0,0,27,51,25,3,3,82,32,19,7,0,54,41,22,0,0,59,15,8,0,0,17,19,18,6,0,43,20,12,0,0,24,18,15,10,0,47,4,3,0,0,3,282,150,38,3,467,14,0,4,0,13,3,0,0,0,4,0,3,0,0,3,7,0,0,0,8,11,0,0,0,11,17,4,4,0,19
503021043,9,4,0,0,15,6,0,0,0,8,5,6,0,0,14,15,7,0,0,19,16,7,7,0,25,15,0,0,0,11,21,7,5,0,35,25,13,0,0,38,57,18,4,0,84,32,12,0,0,50,27,4,0,0,27,21,15,4,0,45,13,8,0,0,20,0,0,0,0,0,19,20,3,6,42,3,0,0,0,8,280,127,29,10,443,11,4,0,0,18,0,5,0,0,5,15,0,0,0,16,9,3,0,0,10,13,4,0,0,18,19,11,4,0,33,19,10,5,0,35,25,8,4,0,36,45,25,0,0,77,33,13,9,0,59,33,13,3,0,40,8,3,3,0,11,15,11,5,0,24,11,9,0,0,19,22,10,7,0,44,0,0,0,0,0,267,132,42,5,440,4,3,0,0,10,3,0,0,0,0,0,4,0,0,9,15,0,0,0,11,12,4,0,0,18,27,10,4,0,35
503021295,7,0,0,0,8,0,0,0,0,0,4,0,0,0,4,3,0,0,0,6,3,0,0,0,10,4,0,0,0,4,14,0,0,0,14,11,6,0,0,14,14,4,0,0,16,13,0,0,0,17,3,3,0,0,0,14,0,0,0,19,10,3,0,0,8,0,0,0,0,0,11,3,0,0,11,0,0,0,0,0,104,22,6,0,134,8,3,0,0,6,3,0,0,0,4,8,0,0,0,6,6,0,0,0,6,5,0,0,0,3,4,0,0,0,3,11,8,0,0,17,10,0,0,0,7,20,5,0,0,24,19,3,0,0,19,7,0,0,0,14,4,3,0,0,7,8,0,0,0,10,4,3,0,0,12,11,9,0,0,20,0,0,0,0,0,128,31,8,0,165,7,5,0,0,7,0,0,0,0,4,3,0,0,0,5,3,0,0,0,3,8,0,0,0,8,5,0,0,0,9
503021296,4,3,0,0,12,0,0,0,0,0,13,0,0,0,10,9,0,0,0,7,12,5,3,0,20,13,0,0,0,13,13,3,3,0,18,22,0,0,0,22,17,5,0,0,19,21,0,0,0,20,5,0,0,0,3,7,4,0,0,13,4,0,0,0,7,0,0,0,0,0,10,7,0,0,20,7,0,0,0,7,146,39,4,0,196,3,0,0,0,3,0,0,0,0,0,6,0,5,0,11,6,0,0,0,6,17,0,4,0,17,8,4,4,0,12,16,6,0,0,18,14,0,0,0,11,22,8,0,0,26,12,5,0,0,18,12,6,0,0,17,9,0,0,0,11,5,0,0,0,5,0,0,0,0,4,11,3,0,0,18,4,0,0,0,8,151,33,15,0,201,7,5,0,0,8,3,0,0,0,3,0,0,0,0,0,6,0,0,0,5,8,0,0,0,11,9,0,0,0,10
503021297,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,0,0,4,0,0,0,0,0,5,0,0,0,5,10,0,0,0,10,5,0,0,0,3,10,4,0,0,17,0,0,0,0,0,12,0,0,0,7,3,0,0,0,9,0,0,0,0,0,7,0,0,0,5,4,0,0,0,4,66,16,0,0,84,10,0,0,0,13,3,0,0,0,3,6,0,0,0,6,7,0,0,0,7,5,3,0,0,11,4,6,0,0,9,6,3,0,0,7,4,3,0,0,5,17,3,0,0,19,13,3,0,0,20,17,0,0,0,15,4,0,0,0,4,6,0,0,0,9,3,0,0,0,5,7,3,0,0,10,0,0,0,0,0,116,23,0,0,142,9,7,0,0,11,0,0,0,0,0,3,0,0,0,3,4,3,0,0,3,4,0,0,0,3,6,0,0,0,10
504011044,0,4,5,0,5,4,4,0,0,8,17,9,0,3,26,22,9,0,3,38,44,27,9,0,85,11,10,0,0,22,54,14,8,4,73,51,24,9,0,85,101,32,9,3,144,35,23,9,0,67,24,12,6,0,33,14,11,3,0,25,4,0,0,0,7,0,0,0,0,0,28,23,9,3,65,13,9,0,0,16,428,217,51,27,720,6,3,6,0,11,6,0,0,0,3,15,3,0,0,16,16,13,0,0,34,29,11,0,0,44,33,21,11,0,65,43,18,9,0,69,43,18,0,0,65,82,25,6,6,120,51,23,12,3,87,30,13,0,3,50,18,9,5,0,30,7,12,0,0,25,8,3,0,0,13,30,26,8,7,68,10,3,0,0,12,410,217,62,27,710,5,0,0,0,7,0,0,0,0,0,8,0,0,0,11,9,7,0,3,22,22,7,4,0,28,31,11,3,0,45
504011045,6,9,0,3,16,9,3,0,0,14,19,12,0,0,28,23,10,4,0,36,47,31,4,0,85,31,0,6,0,36,68,31,8,7,118,57,21,9,10,91,115,46,13,4,175,63,35,8,0,113,29,13,0,0,44,37,22,8,0,64,5,3,0,0,11,3,0,3,0,9,47,35,14,8,101,19,3,0,0,21,586,271,76,33,967,13,0,0,0,15,7,3,0,0,14,13,8,0,0,27,20,10,4,0,33,36,22,6,3,58,43,16,0,3,65,41,14,14,0,70,65,25,4,3,101,131,49,4,3,191,65,26,0,0,100,51,15,4,0,68,24,13,0,0,38,16,8,3,0,32,6,7,0,0,14,44,24,6,3,78,8,7,0,0,14,582,265,62,28,925,9,5,0,0,14,3,3,0,0,9,11,3,3,0,17,15,10,4,0,26,34,7,4,4,51,34,20,7,0,59
504011046,8,0,0,0,6,6,8,0,0,7,19,5,0,0,21,21,0,0,0,22,28,11,3,0,38,10,0,0,0,10,29,8,4,0,42,26,0,0,0,25,64,16,5,0,82,26,16,0,0,42,11,0,0,0,13,9,5,0,0,21,9,0,0,0,5,4,0,0,0,4,21,9,6,0,35,15,0,0,0,15,303,77,17,10,397,8,3,3,0,12,3,0,0,0,3,9,6,0,0,13,8,3,0,0,13,8,7,0,0,22,27,9,0,0,35,30,9,3,0,41,19,4,0,0,29,49,13,0,0,66,27,8,0,0,38,21,9,0,0,36,10,0,0,0,10,10,4,0,0,16,3,0,0,0,9,30,8,0,0,39,6,0,0,0,6,278,85,19,3,381,11,0,0,0,7,0,0,0,0,3,8,0,0,0,6,4,5,0,0,14,14,7,0,0,17,17,0,0,0,23
504011047,9,3,0,0,8,0,3,0,0,6,25,11,5,0,39,27,13,3,0,39,53,40,10,4,107,15,10,3,0,28,54,26,13,3,96,67,30,6,5,104,125,36,12,0,176,47,20,0,0,78,35,17,3,0,54,24,11,4,0,39,15,8,0,0,24,0,0,0,0,0,49,23,10,0,78,16,6,0,7,28,562,251,74,24,909,19,8,3,0,29,3,8,0,0,8,14,7,0,0,25,13,8,3,0,27,29,14,4,0,47,47,22,4,0,80,62,23,12,3,91,50,24,12,0,86,139,52,17,3,214,58,32,13,0,101,29,13,5,0,49,17,12,3,0,28,8,9,0,0,10,8,3,4,0,19,41,27,17,0,88,11,6,0,0,16,538,269,98,19,919,23,5,3,0,32,8,0,0,0,7,3,3,4,0,12,15,13,6,0,30,21,13,9,0,43,41,18,9,4,68
504011048,3,0,0,0,3,0,0,0,0,0,7,10,0,0,13,12,3,0,0,18,4,12,0,0,16,4,0,0,0,7,17,6,3,0,25,19,3,3,0,24,36,16,4,0,58,10,10,6,0,23,16,5,0,0,19,9,3,3,0,17,12,0,0,3,13,0,3,0,0,5,10,10,4,3,29,0,0,0,0,0,156,83,24,12,271,3,0,0,0,3,0,0,0,0,0,6,5,0,0,12,3,0,0,0,7,17,0,0,0,14,14,9,0,0,19,10,4,5,0,17,17,11,3,0,26,33,19,0,0,59,25,11,5,0,46,20,11,0,0,37,6,0,0,0,14,11,3,0,0,18,3,3,4,0,8,17,10,3,0,27,4,0,0,0,3,192,83,33,4,313,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,7,16,5,0,0,18
504021049,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,4,10,6,0,0,13,3,0,5,0,4,0,7,0,4,11,10,7,0,0,13,17,0,0,0,18,7,4,0,0,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,4,59,26,7,3,98,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,5,0,0,5,3,3,0,0,8,3,4,0,0,12,3,4,0,0,10,7,3,0,0,13,10,7,3,0,20,7,0,0,0,8,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,21,0,0,0,0,0,63,46,8,4,122,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,4,0,7
504021050,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,7,4,0,0,8,10,6,0,0,24,7,0,0,0,9,14,4,3,0,24,14,9,3,0,25,23,10,11,0,45,11,11,3,0,30,4,5,3,0,9,6,12,0,0,15,3,0,0,0,4,0,0,0,0,5,28,9,8,0,47,5,0,0,0,3,133,82,34,5,245,0,0,0,0,0,0,0,0,0,0,8,3,0,0,10,0,4,0,0,5,3,0,3,0,5,9,0,0,0,9,7,3,0,0,15,16,4,0,0,28,24,10,9,0,41,25,6,3,0,31,13,12,4,0,24,6,4,0,0,13,4,0,0,0,5,8,0,0,0,5,8,10,8,0,33,6,0,0,0,6,137,66,21,5,233,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,9,0,0,0,10
504021051,0,0,0,0,0,5,0,0,0,5,9,0,0,0,3,6,3,0,0,11,4,3,4,0,15,8,6,0,0,9,11,3,4,0,20,12,0,3,0,15,13,10,7,0,35,14,3,0,0,16,7,5,0,0,9,4,4,0,0,7,0,0,0,0,3,0,0,0,0,0,5,9,0,0,13,4,0,0,0,3,101,44,21,8,167,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,9,3,0,0,12,9,6,5,0,17,7,5,0,0,13,7,4,0,0,12,34,6,5,0,45,12,3,0,0,18,12,7,0,0,11,10,0,0,0,10,0,5,0,0,3,0,0,0,0,0,13,9,5,3,27,5,0,0,0,6,105,59,22,11,201,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,15,4,0,0,0,10
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,4,0,0,0,7,3,0,0,0,3,5,0,0,0,14,20,8,5,0,29,10,11,3,0,33,7,6,0,0,12,23,11,8,5,49,24,12,6,0,39,46,22,16,3,85,30,16,3,0,49,8,8,3,0,17,10,9,0,0,22,3,0,3,0,11,0,5,0,0,3,20,22,9,4,48,7,6,0,0,15,222,128,65,21,439,4,9,0,0,13,0,0,0,0,0,4,3,0,0,8,3,0,0,0,3,9,11,0,0,20,13,12,3,0,33,19,14,3,0,35,23,8,9,0,37,26,31,9,5,69,37,16,6,0,59,25,16,7,0,43,3,0,0,0,11,3,9,0,0,12,3,3,0,0,9,24,17,14,3,60,4,0,0,0,3,212,143,59,13,429,3,3,0,0,9,0,0,0,0,0,7,3,0,0,7,4,5,0,0,8,15,4,0,0,20,14,10,0,0,27
504021054,7,0,0,0,9,4,0,0,0,7,10,9,0,0,19,18,11,3,4,27,41,20,12,4,79,13,6,3,0,30,34,29,10,0,75,39,15,6,7,59,75,33,8,0,123,29,14,10,0,48,23,7,5,0,32,13,11,3,0,24,4,8,0,0,13,0,6,6,0,11,26,21,13,3,65,9,4,0,0,21,352,193,76,27,651,0,4,0,3,12,9,0,0,0,7,12,7,3,0,19,12,7,6,0,25,20,11,4,7,35,30,12,12,0,55,33,17,5,3,62,38,22,6,0,78,74,39,3,4,127,48,17,10,0,69,30,11,4,0,46,16,10,0,0,24,10,3,0,0,17,0,3,0,0,9,41,18,4,7,73,9,3,0,0,10,381,189,71,26,666,10,3,0,0,17,0,0,0,0,0,15,9,0,0,21,7,0,3,0,19,22,7,3,4,32,22,23,3,0,49
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,7,0,0,0,14,8,4,0,0,14,14,11,3,4,34,36,13,9,9,61,31,25,12,9,78,19,10,3,4,36,42,30,15,8,94,30,23,9,0,67,94,43,20,7,169,51,39,6,6,101,22,19,6,0,47,14,15,3,0,33,9,6,3,0,17,0,0,0,0,4,25,32,14,11,81,5,3,4,3,18,416,287,121,64,884,15,4,0,3,21,10,4,0,0,13,9,7,0,0,23,16,16,7,3,36,21,17,4,3,40,29,32,7,8,76,50,22,11,5,88,47,24,11,8,97,92,59,29,9,188,58,39,9,7,110,45,17,0,0,68,22,8,6,0,42,7,8,4,8,20,3,0,3,0,10,41,22,12,5,89,4,0,3,0,11,467,287,104,66,925,3,0,0,0,10,6,0,0,0,7,5,0,3,0,7,15,12,0,0,26,13,8,7,4,28,30,18,7,4,53
504031057,6,6,0,0,3,0,6,0,0,10,19,3,3,3,30,32,15,7,0,51,38,25,13,7,83,21,3,4,0,26,43,23,5,6,80,43,19,0,5,70,72,40,7,7,127,47,18,6,0,69,16,12,0,4,33,9,4,0,0,11,3,0,0,0,7,0,0,0,0,3,31,27,12,8,82,20,14,3,3,36,398,222,73,40,736,7,11,0,0,26,3,0,0,0,6,16,11,8,0,26,17,10,10,3,37,25,9,6,3,36,32,41,7,0,73,44,18,3,5,73,46,18,9,5,72,93,40,9,8,151,57,32,10,5,93,27,15,3,0,49,13,9,0,0,21,3,14,0,0,21,0,6,0,4,5,38,18,11,8,77,9,3,3,0,15,436,233,73,39,774,7,10,7,4,28,6,0,0,0,5,4,9,0,0,15,13,0,0,0,19,17,11,4,0,32,40,16,7,8,67
504031058,0,0,0,0,0,0,0,0,0,6,6,0,3,0,6,12,4,0,0,19,3,11,7,0,24,5,0,0,0,4,13,0,4,3,21,13,6,3,0,16,6,14,8,0,29,11,3,0,0,16,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,15,0,0,0,0,5,71,54,21,7,160,3,0,0,0,9,0,0,0,0,0,0,4,0,0,4,4,0,0,0,9,7,10,0,0,13,9,6,5,0,16,7,3,0,0,15,14,9,4,0,26,26,14,7,0,47,5,5,0,0,12,10,7,0,0,13,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,10,3,0,19,3,0,0,0,3,98,59,27,8,192,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,3,4,0,3,0,6,14,7,0,0,23
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,5,0,4,0,0,4,7,0,0,0,4,5,0,0,0,5,6,4,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,28,15,0,3,46,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,4,3,5,0,0,3,3,7,4,0,8,3,0,0,0,5,6,5,0,0,16,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,32,23,11,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
