SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
507011152,8,8,0,0,0,39,0,0,0,0,0,6,28,29,39,36,30,0,162,0,0,0,0,0,0,8,0,3,8,9,0,30,0,0,0,0,0,16,36,20,4,16,12,0,115,0,0,0,7,9,20,26,4,3,0,0,0,73,0,0,0,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,12,34,10,12,44,99,92,63,18,6,8,7,7,396,0,0,0,0,0,0,0,0,0,0,0,62,65,34,7,15,58,119,143,184,105,102,142,131,75,1112,0,0,0,0,0,0,4,28,39,64,130,22,284,0,0,0,0,0,0,7,3,10,8,13,4,51,0,0,0,0,0,4,31,76,91,131,156,23,508,0,0,0,0,0,0,8,9,10,26,22,0,77,0,0,0,0,0,8,42,38,18,32,50,8,200,0,0,4,0,3,0,10,10,4,6,10,0
507011153,7,4,3,4,0,56,0,0,0,0,0,4,37,28,18,22,11,0,127,0,0,0,0,0,3,3,3,0,7,3,0,27,0,0,0,0,0,0,39,20,0,6,4,3,80,0,0,3,4,8,18,18,4,0,0,4,0,56,0,0,0,0,0,5,5,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,5,16,7,3,23,71,65,29,9,5,4,0,13,242,0,0,0,0,0,0,0,0,0,0,0,51,51,16,7,10,33,82,113,153,121,79,119,72,66,875,0,0,0,0,0,0,8,7,22,55,60,8,154,0,0,0,0,0,7,12,20,12,3,3,0,47,0,0,0,0,0,0,39,54,53,70,54,11,283,0,0,0,0,0,4,7,8,11,19,14,3,62,0,0,0,0,0,12,46,42,15,23,16,11,161,0,0,0,0,6,13,12,5,3,3,4,0
507011154,5,7,5,5,0,55,0,0,0,0,0,9,52,43,32,35,18,0,189,0,0,0,0,0,6,7,8,7,4,4,0,33,0,0,0,0,0,22,34,24,10,8,4,0,100,0,3,0,14,9,16,18,4,0,0,0,0,65,0,0,0,4,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,3,0,8,14,11,17,43,113,88,44,6,3,0,5,5,348,0,0,0,0,0,0,0,0,0,0,0,85,85,16,8,19,62,129,148,190,156,120,119,84,97,1148,0,0,0,0,0,0,5,22,20,59,46,9,156,0,0,0,0,0,5,15,12,17,7,7,0,66,0,0,0,0,0,5,44,52,64,69,49,4,295,0,0,0,0,0,0,4,10,16,18,15,3,60,0,0,0,0,4,20,48,32,22,18,13,6,160,0,0,0,0,6,14,21,5,8,3,6,0
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,6,0,3,4,0,27,0,0,0,0,0,0,18,11,18,20,25,0,98,0,0,0,0,0,0,0,3,3,0,9,0,13,0,0,0,0,0,0,6,9,4,12,27,3,71,0,0,0,8,0,10,9,9,0,3,5,0,40,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,7,26,32,31,8,6,8,7,0,157,0,0,0,0,0,0,0,0,5,0,0,35,38,11,8,0,17,28,48,80,61,52,91,155,45,599,0,0,0,0,0,0,0,7,5,20,79,6,118,0,0,0,0,0,0,0,0,0,9,14,0,27,0,0,0,0,0,0,0,7,13,28,64,8,125,0,0,0,0,0,0,4,0,0,4,10,0,20,0,0,0,0,0,0,6,13,0,15,26,5,68,0,0,0,0,0,3,3,0,4,0,7,4
507011159,9,5,4,5,0,51,0,0,0,0,0,7,59,55,41,37,18,5,216,0,0,0,0,0,0,3,6,9,7,5,3,40,0,0,0,0,3,20,57,38,9,17,17,0,150,0,0,4,9,12,30,24,3,3,5,8,3,99,0,0,0,0,0,4,3,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,24,15,10,30,100,87,56,5,0,5,0,8,342,0,0,0,0,0,0,0,0,0,0,0,84,82,22,15,16,47,115,170,253,174,147,152,95,91,1295,0,0,0,0,5,0,0,29,40,78,80,10,248,0,0,0,0,0,9,16,3,6,3,5,3,50,0,0,0,0,0,5,61,62,83,106,68,19,401,0,0,0,0,0,6,9,7,8,25,11,5,69,0,0,0,0,0,25,91,49,21,33,28,14,253,0,0,0,0,3,9,14,14,5,4,0,8
507011160,4,3,0,0,0,48,0,0,0,0,0,4,62,44,27,30,13,0,180,0,0,0,0,0,3,5,6,4,4,0,0,23,0,0,0,0,0,28,40,16,10,12,10,0,120,0,0,4,7,13,22,24,7,4,0,5,0,85,0,0,0,0,3,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,12,61,165,104,56,9,3,9,4,10,460,0,0,0,0,3,4,0,0,0,0,0,96,105,31,14,15,73,181,181,226,149,110,125,85,110,1298,0,0,0,0,0,0,14,30,25,49,77,6,203,0,0,0,0,0,3,6,5,3,6,7,0,42,0,0,0,0,0,4,56,54,76,84,74,21,371,0,0,0,0,0,0,8,10,19,16,17,0,74,0,0,0,3,0,22,76,54,17,32,25,3,228,0,0,0,0,0,6,18,8,0,3,0,5
507011161,8,4,4,6,0,56,0,0,0,0,0,10,64,64,46,50,27,0,262,0,0,0,0,0,0,10,8,13,12,8,0,49,0,0,0,0,0,25,52,22,16,14,13,0,142,0,0,0,5,5,16,23,4,4,0,0,0,65,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,3,3,0,0,12,33,0,5,25,70,55,31,4,0,5,0,4,233,0,0,0,0,3,0,0,5,0,0,0,121,126,37,0,7,36,90,104,229,195,176,261,153,137,1438,0,0,0,0,0,0,24,60,86,187,228,25,625,0,0,0,0,3,15,28,18,13,15,5,3,100,0,0,0,0,0,6,115,149,186,217,163,24,866,0,0,0,3,0,3,17,30,38,45,53,3,197,0,0,0,0,0,23,125,109,38,54,87,15,452,0,0,4,5,9,16,20,14,4,11,8,7
507011163,3,0,0,0,0,22,0,0,0,0,0,8,20,38,32,19,11,0,126,0,0,0,0,0,0,5,5,8,11,4,0,20,0,0,0,0,4,15,31,11,3,3,7,4,84,0,0,0,3,5,9,12,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,15,56,60,27,0,5,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,50,51,6,4,14,20,67,96,120,111,96,104,56,61,749,0,0,0,0,0,0,9,27,35,53,52,3,185,0,0,0,0,0,5,5,10,7,3,0,0,35,0,0,0,0,0,5,57,65,77,89,54,14,359,0,0,0,0,0,3,3,8,13,14,12,5,62,0,0,0,0,0,14,54,49,16,14,28,8,183,0,0,0,0,5,4,10,3,0,0,5,0
507011259,5,3,6,3,0,31,0,0,0,0,0,4,38,37,30,40,17,0,165,0,0,0,0,0,0,6,3,11,12,10,4,46,0,0,0,0,3,21,29,19,5,9,5,0,104,0,0,0,6,4,17,13,3,0,0,0,0,48,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,5,13,4,9,14,54,52,31,6,0,5,0,3,189,0,0,0,0,0,0,0,0,0,0,0,74,72,13,5,3,22,57,106,163,138,115,161,106,82,965,0,0,0,0,0,0,10,29,52,81,109,11,295,0,0,0,0,0,0,19,11,3,10,8,5,54,0,0,0,0,0,4,65,100,85,125,91,16,477,0,0,0,0,0,0,7,16,9,34,28,7,100,0,0,0,0,5,16,63,55,30,23,39,8,238,0,0,3,0,6,12,12,6,3,3,3,0
507011260,5,3,0,0,0,17,0,0,0,0,0,4,13,4,10,14,5,0,53,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,5,11,0,7,8,0,33,0,0,0,0,0,0,7,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,8,23,15,28,0,0,5,6,0,93,0,0,0,0,0,0,0,0,0,0,0,17,17,12,0,8,17,22,29,62,31,26,37,38,21,302,0,0,0,0,0,0,0,3,8,20,39,10,86,0,0,0,0,0,0,0,7,0,6,3,0,19,0,0,0,0,0,0,6,16,6,29,44,6,110,0,0,0,0,0,0,3,0,0,5,5,6,18,0,0,0,0,0,0,8,10,6,7,16,3,51,0,0,0,0,0,0,5,3,5,0,0,0
507021164,12,0,10,7,0,39,0,0,0,0,0,4,15,5,20,25,48,0,123,0,0,0,0,0,0,3,0,0,3,7,4,18,5,0,0,0,0,3,17,16,0,12,22,0,74,0,0,0,9,9,14,26,7,10,9,5,3,87,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,17,37,55,77,21,6,10,13,6,263,0,0,0,0,0,0,0,0,0,0,0,42,44,15,8,4,24,42,82,160,80,57,105,182,54,812,0,0,0,0,0,0,5,3,8,34,154,15,218,0,0,0,0,0,0,3,8,4,10,17,0,43,0,0,0,0,0,4,14,25,36,76,210,11,378,0,0,0,0,0,0,0,4,3,4,25,3,45,0,0,0,0,0,3,6,13,5,19,84,10,145,0,0,0,0,0,0,4,4,0,5,8,0
507021165,15,13,9,30,0,115,0,0,0,0,3,6,47,71,64,70,108,5,371,0,0,0,0,0,0,0,13,7,13,29,3,72,0,0,0,0,5,20,32,27,17,30,46,0,180,0,0,4,11,3,34,45,22,6,13,36,6,170,0,0,0,0,0,7,0,0,0,3,4,0,21,0,0,0,0,0,0,0,0,3,5,3,0,16,17,7,14,17,67,108,102,39,19,36,27,5,458,0,0,0,0,0,0,5,0,0,0,0,145,146,17,7,20,32,88,192,281,241,171,313,492,167,2025,0,0,0,0,0,0,9,11,22,51,187,18,296,0,0,0,0,0,4,17,8,12,17,24,4,83,0,0,0,0,4,3,34,42,55,115,212,14,485,0,0,0,0,0,0,0,3,12,18,44,3,92,0,0,0,0,0,6,22,41,19,29,80,3,206,0,0,0,0,8,0,12,7,3,9,12,0
507021166,13,0,14,13,0,91,0,0,0,0,0,4,50,42,34,54,47,3,239,0,0,0,0,0,0,4,3,8,5,21,3,49,0,0,0,0,0,12,44,44,8,3,24,0,144,0,0,4,3,13,32,41,10,3,6,3,4,126,0,0,0,0,5,0,6,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,3,0,13,26,8,8,53,139,134,80,21,8,9,16,6,518,0,0,0,0,0,0,0,0,0,0,0,110,117,29,14,14,65,163,207,262,172,125,224,259,135,1661,0,0,0,0,0,0,6,22,25,76,157,14,302,0,0,0,0,0,13,16,18,13,24,20,5,109,0,0,0,0,0,7,33,65,88,154,202,19,572,0,0,0,0,0,0,12,16,14,35,44,8,125,0,0,0,0,3,11,46,35,18,38,56,11,217,0,0,0,0,7,16,21,9,5,5,9,5
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,11,0,4,6,0,61,0,0,0,0,0,8,61,62,45,37,17,0,228,0,0,0,0,0,0,4,12,12,14,3,3,43,0,0,0,5,4,21,45,32,11,13,7,0,143,0,0,0,4,10,20,18,3,0,0,0,0,65,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,27,4,3,19,63,51,30,5,0,0,4,5,199,0,0,0,0,0,0,0,0,0,0,0,132,133,27,4,4,33,80,119,225,225,160,179,84,142,1284,0,0,0,0,0,5,28,104,114,178,141,23,598,0,0,0,0,0,13,30,13,7,5,7,6,83,0,0,0,0,3,10,165,163,143,159,81,26,760,0,0,0,0,0,0,19,33,27,32,15,8,139,0,0,0,3,7,53,211,108,48,61,42,19,553,0,0,0,0,6,18,35,18,7,10,7,0
507031170,3,3,0,0,0,35,0,0,0,0,0,0,29,18,15,9,7,0,86,0,0,0,0,0,0,5,0,0,3,0,0,12,0,0,0,0,4,17,35,10,0,5,0,0,70,0,0,0,6,8,22,9,6,6,0,0,0,52,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,8,10,3,3,28,81,42,22,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,35,36,11,3,9,37,92,100,125,65,48,52,16,45,603,0,0,0,0,0,0,13,16,24,34,18,5,108,0,0,0,0,4,8,5,0,0,4,0,0,23,0,0,0,0,0,3,45,44,34,25,13,4,172,0,0,0,0,0,0,10,6,9,3,0,5,32,0,0,0,3,0,17,64,21,12,8,9,4,143,0,0,0,0,3,16,11,11,0,0,0,4
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,3,6,5,0,0,35,0,0,0,0,0,0,43,26,21,20,6,0,112,0,0,0,0,0,4,8,5,4,9,0,5,36,0,0,0,0,4,28,46,26,5,5,6,0,122,0,0,10,4,11,28,18,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,5,14,3,8,45,122,86,38,3,3,0,0,11,330,0,0,0,0,0,0,4,0,0,0,0,92,99,16,4,18,57,130,154,194,112,88,70,22,106,972,0,0,0,0,0,0,17,26,33,67,30,7,176,0,0,0,0,3,4,19,8,0,8,0,0,38,0,0,0,0,0,4,66,49,51,56,20,18,269,0,0,0,0,0,3,12,13,13,13,0,4,62,0,0,0,0,0,32,79,40,18,27,11,14,224,0,0,0,6,0,15,28,14,5,0,6,4
507031261,3,6,0,3,0,36,0,0,0,0,0,7,34,17,40,27,10,0,133,0,0,0,0,0,0,4,5,4,5,8,0,25,0,0,0,3,5,11,27,12,6,3,8,5,74,0,0,0,7,3,14,6,3,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,6,15,4,9,15,39,33,25,3,0,3,0,4,145,0,0,0,0,0,0,0,0,0,0,0,67,69,15,5,4,17,42,65,134,101,101,112,80,75,766,0,0,0,0,0,0,9,33,51,72,84,15,262,0,0,0,0,0,0,13,3,8,5,9,0,39,0,0,0,0,0,4,80,66,82,102,63,12,406,0,0,0,0,0,0,10,18,11,15,15,5,79,0,0,0,0,6,14,65,51,22,31,30,10,220,0,0,0,0,3,4,16,5,0,8,4,0
507041175,9,4,6,15,0,58,0,0,0,0,0,0,34,20,24,26,62,0,167,0,0,0,0,0,0,3,0,0,0,18,0,27,0,0,0,0,0,8,24,17,16,21,54,0,135,0,4,3,0,3,25,31,16,10,12,30,0,138,0,0,0,0,5,0,3,4,0,0,3,0,19,0,0,0,0,0,0,0,3,0,4,3,0,14,27,18,8,19,48,89,150,47,23,35,37,9,509,0,0,0,0,0,0,0,0,0,0,0,61,61,31,19,9,25,55,133,268,120,105,157,342,70,1347,0,0,0,0,0,3,7,13,17,62,224,19,346,0,0,0,0,0,3,5,14,3,17,17,0,57,0,0,0,0,0,9,30,16,43,91,321,17,521,0,0,0,0,0,0,3,8,0,6,41,0,61,0,0,0,0,0,8,31,21,10,33,163,7,271,0,0,0,3,5,9,11,9,6,10,32,0
507041176,0,0,4,4,0,13,0,0,0,0,0,0,16,0,8,10,16,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,0,3,9,0,35,0,0,0,0,5,5,4,7,0,5,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,19,23,49,41,14,0,0,5,5,165,0,0,0,0,0,0,0,0,0,0,0,19,22,3,0,4,18,25,64,76,44,21,39,55,19,365,0,0,0,0,0,0,3,10,11,32,79,5,136,0,0,0,0,0,0,0,5,6,3,7,0,23,0,0,0,0,0,0,18,11,38,43,73,8,194,0,0,0,0,0,0,0,0,0,3,11,0,21,0,0,0,0,0,5,10,7,3,15,29,6,77,0,0,0,0,4,6,9,4,0,5,4,5
507041177,10,11,14,4,0,78,0,0,0,0,0,6,45,44,45,46,48,3,250,0,0,0,0,0,0,3,0,10,6,9,4,36,0,0,0,0,0,16,26,20,3,13,20,0,109,0,0,0,4,12,18,32,10,10,10,10,3,116,0,0,0,0,0,0,3,4,0,5,4,0,13,0,0,0,0,0,0,0,0,3,6,3,0,10,22,10,10,45,99,130,92,36,10,13,19,10,499,0,0,0,0,5,0,0,0,0,0,0,97,106,22,11,15,56,112,190,237,175,152,225,234,119,1559,0,0,0,0,0,0,7,12,27,65,201,18,331,0,0,0,0,0,0,12,8,16,18,20,7,78,0,0,0,0,0,3,24,52,103,202,252,17,655,0,0,0,0,0,0,0,9,16,29,48,0,99,0,0,0,5,0,6,43,53,13,29,88,11,252,0,0,0,7,0,13,13,6,0,3,11,4
507041178,3,8,8,12,0,85,0,0,0,0,0,5,25,38,29,42,50,0,197,0,0,0,0,0,0,5,0,4,6,5,0,30,3,0,0,0,8,8,16,30,12,13,56,0,154,0,0,3,11,9,28,33,21,11,10,13,0,132,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,6,0,11,37,19,16,43,89,159,174,56,24,27,27,12,677,0,0,0,0,0,0,0,0,0,0,0,73,79,39,19,20,58,111,217,298,188,121,170,327,101,1663,0,0,0,0,0,0,12,20,34,94,297,23,476,0,0,0,0,0,3,5,6,17,11,32,5,74,0,0,0,0,0,4,38,44,72,149,358,22,687,0,0,0,0,0,3,8,7,4,12,42,0,86,0,0,0,0,0,16,58,50,15,34,154,18,352,0,0,3,4,3,10,19,11,8,19,21,5
507041179,5,5,5,4,0,33,0,0,0,0,0,0,17,13,13,18,18,0,83,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,24,8,5,5,16,0,62,0,0,3,9,3,19,15,16,6,4,0,0,79,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,29,21,9,38,61,106,105,25,7,7,7,9,419,0,0,0,0,0,0,0,0,0,0,0,37,39,30,18,17,53,68,153,165,80,55,73,82,48,839,0,0,0,0,0,0,11,12,27,64,142,11,271,0,0,0,0,0,3,11,3,4,10,11,6,49,0,0,0,0,0,3,22,29,55,80,118,5,323,0,0,0,0,0,0,3,0,4,13,12,0,36,0,0,0,0,0,3,36,48,9,26,65,3,194,0,0,0,3,3,4,16,3,3,8,10,4
