SA2_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
506051140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,0,0,0,0,0,3,5,0,0,6,11,9,0,0,19,22,8,7,3,34,66,60,24,8,156,71,94,30,19,219,81,99,39,11,234,95,161,50,20,325,101,148,59,16,324,80,72,41,8,204,106,155,57,18,336,3,7,0,0,14,638,828,312,105,1884,0,8,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10,5,4,0,0,9,6,6,0,0,16,12,13,0,0,24,52,48,22,6,132,93,83,33,11,215,75,98,48,16,229,79,99,47,9,230,100,152,53,16,317,98,181,81,17,378,107,129,51,9,291,4,3,4,0,13,637,830,342,75,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
506051141,3,3,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,3,5,0,0,0,3,3,9,6,0,14,8,14,9,3,35,56,48,18,9,129,51,84,45,15,191,72,88,23,12,193,77,115,46,18,254,101,116,51,13,278,30,57,29,7,124,85,106,62,24,271,4,3,3,0,18,503,648,284,92,1531,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,6,0,0,0,12,8,6,3,0,13,7,14,6,0,32,41,39,26,11,115,57,79,33,10,177,57,91,39,7,194,59,94,34,7,192,82,115,51,13,263,78,119,51,17,263,61,113,44,15,239,7,6,0,0,13,472,678,296,83,1522,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,5,0,0,0,9
506061142,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,6,3,0,0,6,6,4,7,0,11,12,5,9,6,28,65,57,30,5,156,77,106,38,27,241,57,64,27,18,159,34,67,27,19,156,37,44,27,18,122,15,26,10,0,51,70,81,41,20,204,6,4,0,4,14,383,468,211,111,1171,3,5,0,6,13,0,0,0,0,4,0,0,6,0,3,5,0,0,0,5,3,0,3,4,8,6,11,4,0,18,12,8,4,0,26,23,25,5,3,56,115,121,44,19,292,145,172,86,32,433,156,181,58,28,422,100,102,45,8,256,94,113,43,25,271,47,70,28,16,162,100,143,51,28,320,3,10,0,0,19,818,963,370,162,2323,7,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,10,9,7,6,0,14
506061143,5,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,7,8,0,3,0,14,0,13,3,0,20,37,43,23,8,112,35,49,26,13,127,35,48,22,6,112,29,50,16,5,105,37,40,20,9,105,15,18,10,4,50,63,74,34,17,185,3,11,3,0,11,272,350,161,70,854,0,0,0,0,6,0,0,0,0,3,3,6,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,13,13,4,0,29,42,25,10,9,83,39,33,19,17,106,44,61,26,8,134,33,50,18,13,112,44,47,27,16,132,42,69,32,8,150,42,68,28,12,150,4,4,4,0,10,314,375,171,72,936,0,0,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,6
506061144,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,7,0,0,0,11,4,11,5,0,16,13,26,10,0,54,21,23,17,6,60,11,23,6,7,49,35,32,7,0,73,24,22,13,0,64,4,10,3,0,18,34,55,12,12,112,5,3,0,0,4,155,212,80,31,484,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,3,6,0,9,12,3,0,0,12,22,18,15,4,54,21,24,12,3,57,22,38,8,6,76,19,23,4,4,57,26,25,8,5,61,16,22,9,6,55,28,43,17,10,96,0,4,5,0,5,173,206,78,37,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,7,10,4,0,0,18,12,13,4,0,28,54,36,9,3,100,51,31,10,4,91,52,41,7,3,102,74,90,21,5,188,88,86,20,0,196,46,48,20,7,116,58,71,31,3,161,3,5,0,0,11,451,429,127,26,1030,8,8,0,0,11,0,0,0,0,0,0,3,0,0,9,4,0,0,0,5,0,7,0,0,13,0,4,0,0,9,10,4,3,0,14,15,6,0,0,27,44,26,5,0,78,66,36,11,0,109,65,56,4,3,124,58,32,9,0,99,96,91,24,4,216,139,177,46,0,355,69,40,15,3,127,5,3,4,0,13,578,493,120,26,1217,3,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,3
506071146,5,0,0,0,7,0,0,3,0,8,0,4,0,0,5,4,0,0,0,4,0,4,0,0,6,6,7,5,3,19,7,9,3,3,25,13,14,9,0,29,43,31,6,0,89,22,35,10,7,80,43,33,13,3,98,74,107,47,5,235,87,121,22,5,237,63,90,21,3,191,46,85,48,9,190,0,6,0,4,14,422,538,198,61,1219,6,0,3,0,16,0,0,0,0,3,0,0,0,0,4,0,4,0,0,3,6,0,0,4,18,3,3,0,0,7,8,3,6,5,21,15,12,0,7,35,38,14,11,7,69,33,42,15,9,93,53,59,23,5,140,40,59,10,0,114,77,109,25,4,220,129,199,53,12,397,54,73,17,6,149,7,0,0,0,4,471,587,167,51,1288,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,7,7,0,0,0,10
506071147,4,3,0,0,10,0,0,0,0,0,4,3,0,0,7,0,3,0,0,3,0,0,0,0,7,3,0,0,0,11,6,3,3,0,21,7,7,4,0,16,43,27,4,0,85,43,49,15,0,109,45,50,16,0,115,129,168,41,8,348,139,170,54,3,370,97,135,64,0,299,86,90,41,10,239,3,5,0,0,7,631,721,252,30,1642,3,4,0,0,15,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,5,3,4,0,9,11,3,4,0,12,6,7,0,0,8,11,6,0,0,19,36,21,9,3,66,56,55,4,0,111,65,67,15,4,154,42,68,13,4,126,121,130,51,4,305,217,323,105,17,658,81,103,37,11,227,6,4,4,0,16,663,797,248,41,1742,3,0,0,0,5,0,0,0,0,0,6,0,0,0,6,0,3,0,0,3,3,3,0,0,6,0,3,0,0,5
507011148,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,4,3,0,0,10,0,4,4,0,7,9,3,5,0,22,9,9,0,0,27,18,15,5,0,46,82,114,30,6,241,104,185,61,17,364,122,184,37,10,359,124,184,83,19,414,89,189,54,14,347,47,60,24,3,142,95,165,57,16,334,7,5,0,0,9,731,1123,366,95,2319,6,3,0,0,12,0,0,0,0,3,0,7,0,0,12,0,0,0,0,0,5,0,0,0,6,8,11,0,3,24,12,13,6,0,32,13,25,9,4,44,83,115,34,4,238,106,150,44,17,316,155,240,73,18,484,135,210,51,19,411,141,288,88,19,536,113,191,74,16,390,110,183,73,20,387,0,7,0,0,10,891,1442,455,119,2910,3,3,0,0,8,3,3,0,0,3,0,3,0,0,3,0,4,0,0,4,4,0,0,0,6,10,0,0,0,10
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,6,12,5,4,0,23,13,5,0,0,14,32,43,20,8,99,37,69,22,0,136,40,60,24,5,128,46,89,32,3,175,58,87,35,14,188,27,42,19,3,86,61,86,28,12,186,12,9,0,0,21,348,503,190,42,1082,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,11,5,0,0,0,7,9,0,0,0,12,10,12,0,0,21,34,35,6,0,82,39,67,20,0,127,45,91,23,9,168,60,60,27,3,142,80,107,35,8,223,69,121,38,9,238,72,85,42,8,203,0,3,0,0,12,429,581,201,37,1254,3,6,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,0,0,0,3,3,0,0,0,7
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,4,0,22,21,10,0,6,32,50,61,17,4,129,48,73,20,7,141,39,48,9,3,103,28,41,20,10,100,40,62,16,9,114,17,10,6,5,40,48,64,31,9,148,4,4,0,0,10,309,382,123,50,856,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,0,0,5,0,0,0,0,11,0,4,0,3,11,20,14,4,0,35,56,37,15,4,120,48,56,12,8,131,46,67,15,5,131,41,42,6,3,102,50,56,19,0,125,33,45,13,3,101,33,47,10,4,98,5,0,4,0,7,352,384,106,37,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0
507011154,0,0,0,0,3,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,6,0,0,28,20,7,6,0,29,28,22,5,6,58,69,40,20,6,135,67,52,13,5,144,45,42,11,3,109,54,37,16,0,105,44,43,6,5,100,7,11,9,0,29,54,68,20,9,154,6,8,0,0,19,411,341,122,43,911,4,3,0,0,3,6,0,0,0,6,5,0,0,0,3,0,0,0,0,0,7,0,4,0,8,4,10,0,0,12,6,4,0,0,17,21,9,4,0,38,69,41,17,11,129,58,42,22,7,125,53,58,17,0,128,49,41,22,5,117,44,60,13,4,128,29,29,12,0,74,46,62,24,8,136,0,5,0,0,5,403,358,122,45,926,5,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,5,0,0,4,5,0,0,0,3,0,11,4,0,18,10,5,0,0,22,7,0,0,0,9,7,5,9,0,20,0,0,0,0,0,37,39,16,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,9,3,0,0,14,13,11,5,4,26,6,10,4,0,19,25,27,8,5,60,34,48,15,0,107,12,20,7,0,40,0,0,0,0,0,104,126,35,5,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,0,0,3,0,5,0,0,0,0,0,3,0,0,0,7,3,0,0,0,3,0,0,3,0,7,14,8,4,0,22,11,7,0,0,20,18,12,7,0,39,74,82,28,3,188,84,98,42,3,221,73,86,31,7,199,72,96,32,5,206,66,66,21,6,157,24,33,12,3,64,80,88,34,12,210,6,5,5,0,11,517,582,212,54,1365,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,3,3,0,0,8,9,3,0,0,15,21,5,0,3,27,17,12,7,3,38,58,69,20,4,153,82,73,23,9,187,79,92,27,8,208,55,72,18,12,156,79,98,22,5,203,44,70,10,0,125,82,66,26,7,189,0,0,0,0,3,531,575,158,54,1320,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7
507011160,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,0,20,13,13,5,0,32,19,14,6,0,37,85,60,18,9,171,65,78,34,11,185,56,46,16,0,121,39,51,21,7,111,36,47,15,5,104,10,9,13,0,35,64,86,30,4,184,13,7,4,4,27,423,418,158,44,1041,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,11,11,0,0,18,22,6,3,0,32,18,8,8,0,34,70,58,13,3,142,81,59,28,8,175,60,83,26,4,173,59,53,19,5,134,43,54,23,8,124,30,28,20,3,85,66,73,25,4,170,7,4,0,0,11,478,431,162,42,1114,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
507011161,5,3,0,0,7,0,3,0,0,3,4,0,0,0,4,0,0,0,0,3,0,0,4,0,6,4,6,0,0,14,14,13,4,0,22,12,22,4,0,37,60,85,24,6,174,77,123,35,13,243,102,117,40,3,259,99,135,40,6,283,96,105,28,8,228,34,41,15,8,96,82,86,38,10,220,4,9,0,0,9,596,733,225,60,1615,0,3,0,0,6,4,5,0,0,4,4,0,0,0,3,0,0,4,0,4,5,5,0,0,8,7,10,0,0,12,6,8,10,0,20,12,16,10,0,39,88,93,21,5,206,93,147,47,14,305,128,182,60,16,384,103,145,41,4,293,139,180,36,13,366,93,120,35,6,259,105,139,50,10,307,3,5,0,0,5,791,1057,311,77,2231,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,8,3,0,0,9
507011163,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,10,3,0,15,4,8,0,0,20,14,9,9,0,30,67,68,27,10,168,61,68,30,5,170,36,48,20,5,121,46,47,17,7,127,36,37,12,5,98,14,21,3,0,37,48,68,20,13,148,4,15,0,4,20,352,401,154,47,949,4,0,0,0,7,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,4,0,5,7,8,0,0,17,5,10,5,4,22,47,50,21,6,123,53,63,18,11,138,51,76,27,7,171,49,81,21,4,158,41,61,16,10,130,27,40,15,6,86,59,61,19,11,140,4,0,0,0,13,363,454,147,53,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
507011259,0,8,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,5,3,0,0,12,10,16,10,0,34,52,51,25,6,133,43,92,35,10,174,45,69,19,7,143,42,61,23,8,136,42,56,25,0,127,18,22,7,0,50,53,59,31,10,151,4,5,3,0,11,314,444,173,55,988,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,4,0,0,9,0,0,0,0,5,12,7,0,0,14,12,9,3,4,26,46,43,18,7,113,57,71,26,0,157,65,89,33,11,193,45,69,21,6,134,70,81,32,3,186,48,73,29,9,156,63,70,29,4,167,7,3,6,0,15,438,522,187,42,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
507011260,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,4,3,0,0,7,14,5,6,0,22,17,19,12,0,53,20,11,8,0,37,17,27,11,9,70,24,36,8,0,67,16,31,4,5,54,17,27,12,3,61,4,0,0,0,4,129,166,61,17,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,8,16,3,0,29,9,17,9,0,29,14,19,9,0,47,15,12,4,3,36,19,37,11,0,72,15,37,10,3,71,22,28,5,6,64,4,0,0,0,4,110,164,57,18,351,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,0,0,4,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,6,4,0,0,4,4,3,0,0,3,24,26,10,6,65,18,33,8,0,52,28,30,12,3,74,38,90,36,3,170,65,90,40,3,202,47,73,23,0,150,46,62,24,6,139,0,5,6,0,9,280,410,161,25,882,0,8,4,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,12,6,3,3,0,7,25,12,3,0,39,28,21,10,0,64,21,39,9,3,70,20,36,6,0,60,58,83,26,6,174,97,180,77,13,368,39,69,19,11,139,0,3,0,0,3,312,454,154,34,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021165,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,5,0,0,17,4,6,0,0,14,17,10,0,0,24,52,29,12,0,87,48,37,23,4,108,64,46,16,3,122,82,86,18,5,194,85,97,34,3,215,49,49,16,0,114,64,57,26,11,152,4,3,4,0,9,471,426,148,19,1070,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,4,0,0,0,5,0,3,0,0,0,0,5,0,0,8,3,5,0,0,17,9,4,0,0,11,45,24,3,0,71,55,38,6,4,103,75,58,18,0,154,43,50,16,0,114,90,107,18,0,217,141,156,53,6,356,77,74,17,0,164,0,5,0,0,10,553,524,143,18,1233,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,5
507021166,4,3,0,0,8,0,6,0,0,7,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,9,6,0,3,24,21,5,6,9,38,28,12,0,0,43,81,50,20,5,154,66,56,15,9,147,59,73,29,9,169,76,111,35,8,222,89,103,24,4,225,27,59,15,0,103,83,99,38,20,239,8,5,4,0,16,547,600,191,67,1408,0,3,0,0,7,0,0,0,0,4,5,5,0,0,11,3,0,0,0,5,3,6,0,0,10,0,5,0,0,5,14,7,5,0,23,18,7,0,6,27,66,38,10,0,117,70,76,30,8,179,70,76,25,12,182,77,84,25,0,189,95,118,30,4,252,91,127,34,6,264,89,94,31,6,225,0,0,4,0,14,615,642,202,50,1513,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,3,14
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,5,0,3,0,7,0,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,4,6,4,0,0,9,9,3,4,0,11,15,14,9,0,35,61,77,31,16,183,73,84,31,15,199,77,62,27,9,174,46,60,20,6,138,44,46,14,0,106,11,16,6,0,30,66,77,39,13,194,3,5,4,0,16,421,444,179,63,1106,4,7,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,5,6,0,0,9,10,5,0,0,13,15,11,0,0,28,35,20,9,6,66,119,121,48,24,308,153,144,44,14,362,137,158,50,16,363,103,115,21,9,251,97,91,38,10,235,36,49,21,10,110,75,118,44,19,260,5,0,0,0,7,799,849,285,117,2048,0,3,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9
