SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
507011152,104,76,73,86,102,84,70,42,12,642,1573,1124,1019,1189,1395,1127,796,451,103,8768,10,6,6,13,15,8,3,4,0,70,81,58,35,98,138,177,216,94,36,934,0,0,0,0,0,0,0,0,0,0,7,12,9,14,15,4,5,7,3,80,0,0,0,0,0,0,0,0,0,0,682,500,373,426,591,601,414,263,77,3937,0,0,4,0,0,3,6,0,0,8,29,4,19,26,20,16,9,7,0,136,0,0,0,0,3,4,3,0,0,17,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,0,5,0,20,0,0,5,0,0,0,0,0,0,6,0,0,0,6,5,8,5,7,0,35,20,7,7,0,21,0,5,0,0,66,7,0,4,11,12,14,27,14,5,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,9,10,9,23,24,13,4,99
507011153,126,101,126,130,124,97,78,50,7,825,1410,983,1226,1199,1148,918,734,413,109,8145,10,17,21,32,29,10,8,6,0,125,50,33,31,45,100,137,138,146,41,721,0,0,0,0,0,0,0,0,0,0,30,30,24,20,19,28,20,5,0,167,0,3,0,0,0,0,0,0,0,13,262,232,170,222,273,221,180,129,34,1725,5,0,0,4,0,0,4,0,0,8,7,11,10,11,13,12,6,8,0,76,10,6,9,16,3,8,14,5,4,73,0,0,0,4,0,0,3,3,0,21,3,0,0,3,0,6,0,4,0,21,0,0,0,0,0,0,0,0,0,0,9,0,5,6,4,7,0,3,4,39,11,5,25,12,10,9,7,0,0,80,3,7,3,8,5,19,3,19,6,77,0,0,0,0,0,0,4,4,0,16,0,3,6,3,0,0,3,0,0,16,10,0,6,13,13,20,12,18,4,98
507011154,181,126,221,175,159,136,105,102,95,1292,1615,1075,1659,1517,1417,1165,971,656,309,10385,9,11,31,39,36,30,22,12,0,183,41,33,49,51,110,126,157,85,33,694,0,0,0,0,0,0,0,0,0,0,18,7,18,17,14,3,11,3,0,92,0,0,0,0,0,0,0,0,0,0,325,237,259,304,339,332,369,282,144,2586,0,0,0,0,4,0,6,0,0,10,5,5,6,11,19,11,24,14,4,104,5,8,0,4,7,14,7,7,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,9,4,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,4,10,8,11,9,12,10,3,0,60,16,7,10,10,6,5,0,8,0,63,7,4,3,3,10,22,26,10,5,97,0,0,0,0,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,5,11,15,8,11,16,28,18,13,7,116
507011155,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,34,15,64,44,49,45,20,21,6,295,350,250,378,350,431,362,195,56,15,2382,0,0,5,13,3,4,5,0,0,28,30,8,28,36,54,107,104,46,14,411,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,0,25,0,0,0,0,0,0,0,0,0,0,167,121,102,129,190,194,129,49,33,1107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,11,3,0,0,35,0,0,0,0,4,0,9,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,15,16,8,0,17,8,7,0,0,0,55,0,3,0,0,8,9,13,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,8,19,14,4,0,68
507011159,147,152,194,159,122,105,57,53,22,1008,1876,1651,1965,1535,1605,1400,775,451,205,11466,19,25,38,42,34,32,34,0,6,233,74,62,65,66,159,248,204,137,71,1082,0,0,0,0,0,0,0,0,0,0,51,33,34,37,24,43,14,15,5,253,0,0,0,7,0,0,5,0,0,12,320,253,270,276,319,324,266,129,46,2202,5,0,4,4,11,0,3,0,0,29,4,18,12,11,24,18,7,8,0,102,0,0,9,5,4,6,4,0,0,26,0,3,6,3,4,7,0,0,0,17,5,0,0,4,4,5,0,4,0,27,0,0,0,0,6,0,0,0,0,8,5,11,13,5,10,8,8,6,0,66,32,19,29,26,22,20,3,4,0,139,28,11,22,24,26,31,23,19,18,203,0,0,0,0,0,3,0,4,4,13,0,3,6,0,0,6,5,0,3,27,19,15,12,15,30,40,42,16,8,202
507011160,136,92,174,121,125,121,95,105,108,1074,1578,1125,1449,1400,1246,1236,1048,697,331,10106,17,6,25,28,23,20,7,0,0,133,46,45,46,73,128,149,193,152,44,882,0,0,0,0,0,0,0,0,0,0,23,14,18,15,20,13,8,3,0,112,0,0,0,0,0,0,0,0,0,0,549,438,395,439,544,573,578,400,198,4112,0,0,3,0,0,3,0,0,0,6,30,24,19,34,34,31,26,10,8,220,11,3,4,7,4,4,3,3,0,40,0,0,0,4,0,0,0,0,0,14,4,0,0,6,0,0,5,6,0,11,0,0,0,0,0,0,0,0,0,0,6,0,3,5,7,8,6,0,0,30,11,9,10,4,5,17,0,0,0,60,5,0,4,7,7,19,27,25,3,101,0,0,0,0,5,0,0,0,0,3,3,0,0,3,0,3,0,0,0,11,3,5,0,11,20,20,14,14,7,99
507011161,301,157,314,235,142,87,38,25,25,1338,3689,1772,3157,2787,1653,1007,461,240,135,14909,52,48,68,107,84,33,32,3,5,435,146,70,104,176,215,175,145,90,36,1154,0,0,0,0,0,0,0,0,0,0,51,25,43,43,46,29,8,18,0,270,0,4,0,0,4,0,0,0,0,6,1079,469,564,773,553,350,190,93,34,4114,3,3,3,5,0,4,3,0,0,19,38,18,21,31,21,14,10,4,0,154,4,0,0,11,4,3,5,0,0,23,10,3,0,9,0,3,0,0,0,24,3,4,4,3,6,0,0,5,0,26,14,8,6,13,3,4,3,0,0,50,27,13,14,29,24,13,10,0,0,132,88,30,40,47,25,18,10,0,0,268,50,20,16,42,43,36,20,15,5,253,0,0,0,0,0,3,3,0,0,8,12,4,3,13,8,4,0,0,0,43,20,10,18,33,22,33,20,11,4,167
507011163,134,96,122,95,114,73,45,15,4,707,1536,1016,1181,1150,1113,848,404,191,50,7476,12,12,13,25,15,15,7,0,0,95,41,29,34,54,88,152,101,54,12,566,0,0,0,0,0,0,0,0,0,0,34,11,12,14,14,22,7,7,0,120,0,0,0,0,0,0,0,0,0,0,514,244,265,326,324,286,203,72,21,2257,0,0,0,0,0,0,0,5,0,8,29,8,13,30,17,14,11,8,0,135,7,4,0,5,4,0,0,3,0,27,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,5,7,7,0,31,8,9,8,7,9,6,4,4,0,58,6,3,8,8,9,25,7,7,3,72,6,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,8,4,3,7,14,18,10,7,3,84
507011259,140,87,127,113,103,62,35,17,7,686,1864,1010,1410,1399,1173,746,419,162,38,8234,11,9,28,31,11,6,10,0,0,97,79,50,40,89,134,122,117,48,13,690,0,0,0,0,0,0,0,0,0,0,30,15,18,18,23,20,9,3,0,140,0,0,0,0,0,0,0,0,0,0,749,421,433,507,456,332,217,92,25,3237,0,0,0,0,4,0,0,0,0,3,28,17,11,29,20,26,13,6,0,147,6,3,0,11,0,3,5,5,0,29,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,14,8,19,14,7,9,0,0,93,31,20,24,16,26,13,8,0,0,136,17,4,6,19,13,17,12,5,0,91,0,0,0,0,0,0,0,0,0,4,0,3,6,9,4,4,0,0,0,26,4,14,9,13,24,12,13,11,0,94
507011260,18,28,32,14,31,24,28,7,0,178,403,472,264,264,403,411,293,75,16,2596,10,7,7,11,17,14,13,10,0,81,27,32,11,25,62,72,63,31,13,333,0,0,0,0,0,0,0,0,0,0,15,11,3,8,0,14,5,9,0,63,11,0,10,5,0,5,0,0,0,29,86,87,46,61,101,95,79,29,9,594,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,9,0,5,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,8,0,0,4,0,0,0,7,0,0,14,14,7,5,11,5,13,10,0,0,66,13,6,4,4,13,4,11,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,5,0,38
507021164,106,66,74,87,124,93,53,54,59,721,1349,847,712,965,1244,1057,653,382,167,7375,0,3,8,8,13,13,23,0,0,65,72,66,32,62,145,161,160,89,44,825,0,0,0,0,0,0,0,0,0,0,14,11,5,7,15,5,13,4,3,70,0,0,0,0,0,0,0,0,0,0,350,253,120,184,297,282,193,137,68,1886,0,0,3,0,0,0,0,0,0,6,4,0,0,0,8,5,9,3,0,38,0,5,3,6,3,8,8,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,8,4,4,31,0,6,0,0,3,5,3,0,0,26,3,5,3,3,8,23,21,10,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,7,26,31,17,18,4,134
507021165,217,201,430,309,318,275,205,146,89,2183,1868,1438,2593,2109,2153,2043,1480,785,373,14844,9,15,23,30,50,48,36,10,0,218,90,66,59,125,186,305,326,217,78,1449,0,0,0,0,0,0,0,0,0,0,9,12,11,7,13,22,14,13,4,103,0,0,0,0,0,0,0,0,0,0,350,284,325,309,431,474,357,290,179,3002,0,0,3,0,0,3,0,7,4,21,9,10,13,15,17,12,14,10,5,105,0,0,4,8,9,7,9,3,0,33,0,3,0,0,0,0,0,0,0,9,0,0,4,4,4,9,3,9,0,32,0,3,0,0,0,0,0,0,0,3,0,0,3,5,11,6,10,0,0,42,5,4,7,5,5,8,3,5,0,40,7,0,9,13,19,40,48,27,0,159,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,9,16,10,12,16,26,43,42,32,6,207
507021166,218,160,234,213,219,205,135,110,81,1571,2272,1481,2078,1962,2095,1883,1343,898,354,14370,14,17,18,38,45,28,30,8,0,196,91,41,51,95,161,218,250,173,70,1162,0,0,0,0,0,0,0,0,0,0,23,9,13,22,15,15,15,12,4,118,0,0,0,0,0,0,0,0,0,0,501,323,241,334,446,494,446,345,202,3328,0,0,0,3,0,3,3,0,0,19,17,11,11,10,17,9,9,11,5,98,7,0,0,4,6,0,3,3,0,27,0,0,0,3,3,0,0,0,0,8,0,0,0,4,4,3,9,3,4,32,0,0,0,0,0,0,0,0,0,5,0,0,5,7,4,13,3,6,0,38,6,4,4,3,3,15,3,6,0,51,13,3,7,13,26,17,25,27,13,147,0,0,0,0,0,0,9,0,0,11,3,0,0,0,5,0,0,0,0,8,6,5,5,15,23,28,43,23,9,145
507021167,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,269,141,284,226,109,73,36,10,0,1146,3718,1818,3292,2467,1404,785,394,125,20,14015,44,11,58,77,42,25,6,4,0,273,153,98,90,145,182,176,126,64,17,1037,0,0,0,0,0,0,0,0,0,0,71,23,48,54,33,13,8,3,0,256,0,0,0,0,0,0,0,0,0,0,908,457,478,687,509,241,157,59,11,3512,6,11,4,3,9,9,3,0,0,40,21,17,14,24,21,9,5,0,0,107,26,21,10,19,23,0,11,3,0,116,20,3,7,9,6,13,0,4,0,58,0,0,5,5,3,0,3,0,0,17,5,0,0,3,0,4,0,0,0,15,44,45,36,26,50,20,12,0,3,227,108,56,44,75,53,24,7,3,0,362,27,6,20,26,25,26,13,13,7,155,0,4,0,0,9,0,9,0,0,23,24,8,8,17,7,3,6,0,0,82,35,9,12,36,26,24,12,7,0,165
507031170,204,119,138,147,107,92,74,51,20,953,1664,1017,1101,1022,987,730,550,432,170,7670,3,3,8,18,22,11,15,0,0,88,42,45,29,48,84,121,119,120,59,669,0,0,0,0,0,0,0,0,0,0,14,9,12,18,11,15,3,3,6,80,0,0,0,0,0,0,0,0,0,0,160,89,118,147,164,151,95,63,26,1007,0,0,0,0,3,5,0,0,0,8,8,0,3,0,4,5,3,0,0,25,11,6,13,18,10,11,15,8,0,106,22,14,9,8,4,4,6,0,0,64,0,3,0,0,8,3,0,0,0,13,0,0,0,0,4,0,0,0,0,9,4,9,5,16,7,4,11,9,4,68,20,3,6,13,8,7,8,6,0,71,7,0,3,5,10,19,21,13,4,87,0,3,0,5,3,0,5,5,4,22,10,7,4,8,7,0,8,0,0,40,0,0,7,6,9,12,12,8,0,51
507031172,0,0,0,0,3,0,0,0,0,5,3,10,4,0,15,9,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,6,0,0,0,7,0,5,3,5,5,8,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,236,169,207,181,208,171,150,76,19,1425,2239,1383,1624,1516,1502,1209,913,462,116,10963,18,23,13,33,33,19,11,0,0,149,84,55,45,88,150,230,220,134,37,1048,0,0,0,0,0,0,0,0,0,0,13,13,12,11,23,21,14,0,0,111,0,0,0,0,0,0,0,0,0,0,348,232,174,291,298,217,223,93,31,1905,7,6,5,0,10,0,4,0,0,31,19,6,11,17,5,9,9,3,0,74,15,7,5,22,16,21,17,11,6,115,0,0,6,3,3,7,4,0,0,25,0,0,0,0,7,5,0,0,0,22,0,0,0,3,0,0,0,0,0,9,8,16,3,8,13,12,12,5,0,79,24,23,9,17,20,11,6,0,0,108,14,7,4,11,14,22,25,12,7,114,3,0,0,6,4,9,7,4,3,41,8,3,4,0,3,3,4,3,0,25,18,7,11,13,24,16,22,14,4,124
507031261,116,245,480,296,143,63,43,9,0,1402,1064,938,1556,949,716,568,297,73,18,6185,18,15,23,20,23,17,6,0,0,118,62,49,49,58,97,123,93,30,0,567,0,0,0,0,0,0,0,0,0,0,35,7,24,22,18,16,7,4,0,128,0,0,0,0,0,0,0,0,0,0,345,183,305,251,198,139,99,31,7,1556,5,0,0,0,0,0,0,0,0,15,10,3,13,3,4,4,7,0,0,53,7,0,3,6,3,3,3,4,0,34,0,0,10,0,5,4,0,0,0,15,3,0,0,3,3,9,0,0,0,18,0,0,0,3,0,0,0,0,0,6,16,4,13,7,6,6,7,0,0,61,43,13,32,21,12,3,6,0,0,120,28,15,8,19,11,15,18,5,0,119,0,0,0,0,0,0,0,0,0,0,7,0,5,7,0,4,0,0,0,22,9,3,6,15,10,16,10,3,0,80
507041175,133,106,126,111,95,121,73,68,43,874,1825,1468,1220,1344,1491,1552,1157,642,327,11037,39,26,38,77,45,45,35,18,5,324,106,82,45,79,177,233,285,223,75,1297,0,0,0,0,0,0,0,0,0,0,52,26,11,28,30,30,42,14,6,247,0,7,0,0,0,0,0,0,0,13,488,333,191,295,363,339,324,166,56,2557,0,0,0,0,0,4,4,6,0,17,33,17,9,19,26,16,12,4,0,138,4,0,0,3,0,3,4,0,0,19,4,3,0,6,0,0,0,0,0,13,8,5,0,6,15,3,3,6,0,41,3,0,0,3,0,0,0,0,0,6,9,3,8,0,7,0,12,7,0,47,42,21,8,15,32,16,12,4,0,154,27,10,20,28,36,37,45,38,25,259,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,17,27,15,8,23,36,42,79,71,28,337
507041176,34,45,23,22,26,34,23,15,15,241,640,574,416,468,515,458,369,175,95,3717,31,26,19,37,43,16,20,9,9,208,32,21,12,30,44,68,69,62,18,360,0,0,0,0,0,0,0,0,0,0,18,11,9,9,7,16,11,12,8,101,0,0,0,0,0,0,0,0,0,0,186,158,73,97,153,122,112,68,25,1001,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,5,3,0,6,4,0,10,7,0,3,40,5,4,9,5,3,0,0,0,0,38,17,14,9,10,19,12,21,8,6,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,18,15,19,19,3,83
507041177,211,113,167,172,183,137,96,95,117,1289,2419,1444,1787,1934,1977,1614,1238,801,468,13681,13,5,5,41,30,9,29,3,0,147,115,94,53,137,258,302,318,237,128,1646,0,0,0,0,0,0,0,0,0,0,20,9,11,28,20,18,14,17,8,155,0,0,0,0,0,0,0,0,0,0,755,497,362,450,535,459,374,225,123,3783,0,0,0,0,0,9,4,4,0,13,12,3,8,19,13,12,10,3,5,80,5,6,5,7,10,8,15,0,3,57,0,0,0,6,0,0,3,0,0,6,0,0,3,11,0,4,9,3,3,35,0,0,0,0,0,0,0,0,0,5,5,0,10,8,5,5,15,11,3,59,17,15,18,14,7,8,5,0,5,85,10,7,9,10,19,31,39,41,12,182,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,19,11,13,19,29,32,52,58,22,255
507041178,164,135,164,158,158,156,122,78,40,1169,2463,1890,1593,1861,2115,1763,1369,861,540,14448,58,38,55,93,64,63,51,15,5,452,123,112,56,119,247,281,335,264,155,1698,0,0,0,0,0,0,0,0,0,0,53,41,30,31,44,67,34,24,12,341,5,4,5,0,0,4,0,0,3,20,636,433,191,433,479,419,377,229,125,3323,4,0,5,4,0,8,0,4,9,36,14,20,12,15,20,33,23,10,9,159,7,6,4,4,13,3,0,0,0,32,0,3,3,3,0,0,0,0,0,17,6,4,5,0,8,6,11,7,5,41,3,3,0,5,3,0,0,0,0,12,10,8,7,23,18,11,16,9,0,101,46,24,23,22,29,17,20,15,0,195,48,19,21,48,43,55,70,49,21,382,3,0,0,0,0,0,0,0,0,11,8,4,0,5,0,0,3,0,3,22,41,27,20,25,61,57,87,61,49,411
507041179,98,63,62,65,68,72,63,37,55,570,1317,970,766,912,970,975,935,521,370,7743,79,45,27,80,71,37,62,19,3,428,60,31,27,46,83,117,205,193,115,876,0,0,0,0,0,0,0,0,0,0,28,24,0,21,31,15,27,18,4,169,4,3,0,5,0,0,0,0,0,12,186,117,73,143,146,134,177,145,71,1191,4,4,0,9,0,4,4,7,0,40,0,5,4,5,4,3,5,0,0,36,4,0,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,15,0,5,0,0,3,4,8,0,3,23,3,0,0,3,0,3,0,0,0,18,26,8,7,22,9,14,16,5,4,107,36,7,11,33,7,8,12,8,0,126,41,28,12,22,41,37,45,32,26,281,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,5,7,20,22,24,50,44,28,226
