SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
504011045,3,5,3,0,0,3,5,11,7,0,0,0,40,9,8,0,5,0,0,9,4,0,0,0,0,33,16,31,18,10,3,8,11,9,0,0,0,9,118,54,56,18,12,12,5,16,14,0,0,0,8,192,11,22,22,11,9,21,27,33,6,0,0,6,165,4,0,21,13,6,14,6,6,4,0,0,4,79,13,7,27,18,16,33,74,33,0,3,0,6,212,3,0,12,21,8,28,68,44,4,0,0,4,193,0,3,5,15,15,33,86,56,9,0,0,6,223,0,0,0,12,12,18,65,47,7,0,0,3,166,3,0,0,6,9,20,98,99,16,7,5,8,274,0,0,3,0,4,12,53,80,13,3,3,0,174,0,0,0,4,5,7,31,76,19,4,3,4,156,0,0,0,3,7,5,15,49,26,5,3,4,106,0,0,0,0,0,0,6,16,8,6,3,0,40,5,4,12,6,9
504011046,5,0,0,4,5,10,22,0,7,3,0,5,63,3,3,3,3,5,11,0,0,0,0,0,0,30,32,37,7,36,16,27,15,3,0,0,0,3,178,20,54,27,40,10,15,12,9,0,0,7,7,203,3,18,21,49,27,53,38,8,8,0,0,6,226,0,0,16,8,3,18,9,3,0,0,0,5,71,3,5,10,50,34,66,58,15,4,0,0,8,256,0,0,10,29,38,79,71,24,7,0,6,3,279,0,0,5,41,21,75,82,46,6,0,0,0,297,3,0,5,18,11,53,69,50,3,0,0,5,220,0,0,0,18,14,57,100,81,15,0,6,0,291,0,0,8,4,10,15,70,54,21,7,0,0,193,0,0,0,4,10,11,51,67,28,15,7,0,191,0,0,0,0,0,0,19,26,20,5,3,0,93,0,0,0,0,0,3,3,17,7,4,7,0,42,0,3,5,12,14
504011047,0,0,0,0,0,0,4,5,0,0,0,3,26,4,0,4,4,0,0,0,0,0,0,0,0,11,3,7,4,5,11,7,18,8,0,0,0,0,68,4,7,12,8,4,0,19,12,0,0,0,6,80,0,0,5,14,11,18,38,31,0,0,0,3,127,0,3,5,3,8,5,24,13,0,0,0,3,62,0,3,11,8,9,17,65,41,0,0,0,4,162,0,0,5,9,6,17,81,52,7,0,0,3,191,0,0,7,11,8,21,66,72,4,0,0,6,197,0,0,4,8,5,12,80,64,4,0,0,3,180,0,0,4,3,8,15,73,92,16,3,0,0,224,0,0,0,7,6,4,45,74,12,0,0,7,147,0,0,0,3,5,4,27,62,13,5,0,5,122,0,0,0,0,4,5,4,45,11,0,0,0,72,0,0,0,0,0,0,5,6,3,5,0,0,23,0,0,9,5,0
504011048,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,14,0,6,0,0,4,7,7,0,0,0,0,3,24,0,0,0,5,0,3,8,0,0,0,0,0,18,0,0,0,0,0,5,0,3,0,0,0,0,10,0,0,0,0,3,5,15,4,3,0,0,0,37,0,0,0,0,0,12,21,9,5,0,0,0,48,0,0,0,0,6,6,12,11,0,0,0,0,34,0,0,0,0,0,6,14,10,0,0,0,0,28,0,0,0,0,0,5,15,19,4,0,0,5,52,0,0,0,5,0,0,9,16,5,0,0,0,38,0,0,0,0,0,0,0,15,4,0,0,0,26,0,0,0,0,0,0,0,6,6,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,5,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0
504021050,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,4,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,4,3,0,0,0,5,16,0,0,0,0,3,6,5,0,0,0,0,0,10,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,4,5,20,0,0,0,0,26,0,0,0,4,0,0,5,12,3,0,0,0,30,0,0,0,0,0,0,3,10,6,0,0,0,23,0,0,0,0,0,0,5,8,4,0,3,0,25,0,0,0,0,0,0,0,6,5,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,0,0,0,0,0,0,0,0,0,23,5,7,4,0,0,0,3,0,0,0,0,5,35,0,3,6,0,5,0,3,0,0,0,0,0,21,0,0,8,0,0,0,4,5,0,0,0,0,19,0,0,3,6,0,0,12,5,0,0,0,0,24,0,0,0,4,0,6,5,3,3,0,0,0,14,0,0,0,0,4,0,11,4,4,0,0,0,23,0,0,0,0,3,3,8,0,0,0,0,0,17,0,0,0,0,0,0,11,6,0,4,0,0,26,0,0,0,0,0,4,6,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,13,3,8,0,0,0,0,4,9,0,0,0,0,29,0,0,8,4,0,4,11,4,0,0,0,4,37,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,4,5,4,7,9,10,3,0,0,0,46,0,0,4,0,3,3,4,10,0,0,0,0,30,0,0,0,0,4,5,8,18,8,0,0,3,42,0,0,0,3,0,0,13,11,5,0,0,0,32,0,0,3,0,3,4,13,23,3,0,0,0,56,0,0,0,0,0,0,9,15,3,0,0,4,33,0,0,0,0,4,3,8,7,7,0,0,0,29,0,0,0,0,0,4,0,5,9,0,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0
504021054,0,0,0,0,0,0,5,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,0,0,12,6,17,4,0,4,9,9,3,0,0,0,13,70,13,29,17,9,7,4,13,6,0,0,0,0,105,3,0,11,8,3,16,33,15,0,0,0,3,100,0,4,21,3,0,4,11,8,0,0,0,0,46,6,5,12,10,11,12,29,11,0,0,0,7,91,4,0,0,13,4,13,33,12,5,0,0,0,86,0,4,7,7,0,6,34,24,0,0,0,0,90,0,0,0,3,6,9,24,10,0,0,0,0,62,0,0,0,6,13,9,33,23,7,0,0,0,93,0,0,3,0,3,10,26,16,4,0,0,0,53,0,0,0,0,0,4,11,12,4,0,0,0,30,0,0,0,0,5,3,5,16,8,0,0,0,32,0,0,0,0,0,0,0,5,4,0,0,0,7,0,0,4,6,3
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,3,0,0,0,8,9,0,0,0,3,25,5,0,0,4,0,3,0,4,0,0,0,0,16,10,17,3,3,0,6,6,9,0,0,0,5,63,15,30,9,4,5,5,6,9,0,0,0,0,84,0,8,7,6,5,8,8,23,0,0,0,7,61,0,3,11,18,3,6,8,11,0,0,0,0,60,0,3,3,6,0,10,33,38,0,0,0,0,95,0,0,7,3,5,4,29,33,3,0,4,4,88,0,0,0,4,8,8,36,40,8,0,0,0,99,0,0,0,0,3,4,18,43,6,0,0,6,84,0,0,0,0,3,3,28,75,17,0,0,3,135,0,0,0,0,0,4,30,47,8,0,0,0,93,0,0,0,0,0,5,3,27,10,0,0,0,48,0,0,0,0,0,3,9,21,3,0,0,0,36,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,8,4,0
504031057,0,4,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,9,9,9,7,4,0,4,8,9,0,0,0,4,49,17,18,7,10,0,3,6,8,0,0,5,0,77,9,8,8,6,5,12,16,9,0,0,0,3,73,0,0,13,5,0,0,8,4,0,0,0,0,38,0,4,5,6,7,7,32,12,0,0,0,5,78,0,0,4,10,3,7,21,31,0,0,0,4,78,0,0,6,9,4,11,34,30,0,0,4,0,96,0,0,6,0,0,4,27,28,6,0,0,7,67,0,0,0,3,0,3,27,42,4,0,0,3,90,0,0,0,0,0,5,9,46,4,0,0,0,63,0,0,0,0,0,3,7,22,0,0,0,0,44,0,0,0,0,0,0,9,18,5,0,0,0,31,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,5,3,8
504031058,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,5,0,0,0,3,5,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,6,12,0,0,0,0,28,0,0,0,0,0,3,10,5,0,0,0,0,26,0,0,0,5,3,3,5,4,0,0,0,0,23,0,0,0,0,3,0,0,11,0,0,0,0,26,0,0,4,6,0,0,11,3,0,0,0,0,22,0,0,3,0,0,0,0,0,3,4,0,0,14,0,0,0,0,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,3,5,0,0,0,0,22,0,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,0,3,15,0,0,0,0,25,0,0,0,0,4,0,9,8,0,0,0,0,23,0,0,0,6,0,4,9,13,0,0,0,0,30,0,0,0,0,0,0,9,11,0,3,0,0,28,0,0,0,0,0,0,4,5,3,0,0,0,13,0,0,0,0,0,0,0,11,4,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0
504031062,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,10,21,15,7,0,0,0,3,3,0,0,0,0,46,9,33,12,6,0,0,0,0,0,0,0,0,68,3,9,9,4,4,5,15,9,0,0,0,4,49,0,0,21,4,3,0,3,8,0,0,0,0,43,0,3,11,9,8,7,31,9,0,0,0,0,83,0,0,6,8,6,4,31,6,0,0,0,6,64,0,0,0,0,5,12,21,13,0,0,0,4,60,0,4,0,6,0,0,16,17,0,0,0,0,49,5,0,3,0,5,6,22,23,0,0,0,0,66,0,0,0,3,0,0,13,19,0,0,0,0,34,0,0,0,0,0,0,7,7,0,0,0,3,19,0,0,0,0,0,0,0,11,3,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,3,5,0
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,8,0,0,0,0,0,3,22,0,3,0,0,0,4,3,0,0,0,0,0,24,4,0,3,0,0,0,16,9,0,0,0,0,36,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,5,6,4,7,16,7,0,0,0,0,45,0,0,0,0,0,7,17,13,0,0,0,0,45,0,0,0,3,0,3,19,8,6,0,0,0,47,0,0,0,7,0,9,20,7,0,0,0,0,43,0,0,3,0,0,0,18,13,0,0,0,0,38,0,0,4,3,3,0,14,3,0,0,0,0,30,0,0,0,0,0,4,4,3,0,0,0,0,13,0,0,0,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3
504031066,0,0,0,4,0,0,8,8,0,0,0,4,24,0,5,0,3,0,4,3,5,0,0,0,0,26,15,21,10,6,0,11,8,0,0,0,0,9,88,18,35,19,13,9,8,13,6,0,0,0,4,133,0,9,18,13,8,21,37,11,0,0,0,5,126,0,0,18,7,0,4,7,0,0,0,0,0,51,0,6,17,18,20,28,65,11,0,0,0,10,169,5,0,0,16,12,22,61,15,0,0,0,3,146,3,0,8,7,7,17,84,25,3,4,0,0,163,0,0,0,3,5,14,82,18,0,0,0,0,125,0,0,0,5,3,13,89,34,7,3,0,5,154,0,0,0,3,4,4,54,23,7,0,0,0,99,0,0,0,0,0,9,31,32,8,4,0,0,81,0,0,3,0,0,0,12,17,4,0,0,0,41,0,0,0,0,0,0,6,11,0,4,0,0,22,0,3,5,6,0
504031067,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,5,8,4,0,0,0,3,0,0,0,0,5,21,0,8,7,0,3,6,3,0,0,0,0,3,28,0,0,10,0,0,6,17,4,0,0,0,0,40,0,0,3,3,0,0,0,0,0,0,0,0,14,0,0,3,8,4,6,17,11,0,0,0,0,52,5,0,0,4,0,6,15,8,0,0,0,0,42,0,0,3,3,0,4,26,23,0,0,0,0,54,0,0,0,3,0,6,9,14,0,0,0,0,38,0,0,0,4,0,4,23,26,0,0,0,3,57,0,0,0,0,3,0,7,8,0,0,0,0,33,0,0,0,0,0,0,3,14,0,0,0,0,23,0,0,0,0,0,0,4,6,3,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0
504031068,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,3,4,0,0,21,0,0,0,0,0,0,5,6,4,0,0,0,24,0,0,0,0,0,0,9,3,0,0,0,0,15,0,0,0,0,0,0,5,6,6,0,0,0,22,0,0,0,0,0,0,0,9,4,6,0,0,16,0,0,0,0,0,0,0,3,8,3,0,0,18,0,0,0,0,0,0,0,0,4,4,3,0,19,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,0,0,0,3,9,3,0,0,0,14,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,3,13,6,0,0,0,22,0,0,0,0,4,0,3,6,8,0,0,0,23,0,0,0,0,4,4,5,31,13,0,0,0,56,0,0,0,0,3,0,0,7,9,0,0,0,29,0,0,0,0,0,0,0,21,20,5,0,0,48,0,0,0,0,0,0,0,16,10,0,0,0,24,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0
504031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,4,5,0,0,0,0,14,0,0,0,0,0,0,5,5,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
504031300,0,0,4,0,0,0,5,7,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,6,6,0,0,0,8,0,0,0,3,31,7,10,7,4,4,4,10,9,0,0,0,8,59,0,6,8,13,0,7,15,19,5,0,0,0,67,0,0,10,3,0,0,0,5,0,0,0,0,28,0,0,3,15,5,10,19,36,0,0,0,3,93,0,0,0,9,3,10,16,42,0,0,0,0,84,0,0,3,0,4,7,13,67,4,0,0,0,114,0,0,0,0,3,5,18,63,6,0,0,0,101,0,0,0,3,8,7,23,110,6,3,0,0,162,0,0,0,0,4,3,12,69,12,4,0,0,104,0,0,0,0,0,0,6,47,13,3,0,0,72,0,0,0,0,0,0,4,39,5,0,0,0,50,0,0,0,0,0,5,0,7,3,0,0,0,17,4,0,0,3,5
505011070,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,3,0,5,0,0,0,0,4,11,3,0,3,0,0,0,8,0,5,0,0,0,20,0,6,4,0,0,7,5,11,0,0,0,0,36,0,0,3,4,8,3,31,13,0,0,0,0,60,0,0,3,5,0,4,3,3,4,0,0,0,21,0,0,5,5,6,10,35,13,0,0,0,0,74,0,0,3,0,6,12,24,27,0,0,0,0,69,0,0,0,0,0,5,34,40,0,0,0,0,84,0,0,0,5,0,6,23,36,3,0,0,0,79,0,0,0,0,3,4,39,55,5,0,0,0,108,0,0,0,3,6,7,22,39,0,0,0,0,71,0,0,0,0,0,0,12,18,0,0,0,0,35,0,0,3,0,0,3,5,15,4,0,0,0,32,0,0,0,0,0,0,7,11,0,0,0,0,12,0,0,9,0,0
