SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
506051141,12,19,31,26,17,12,6,152,11,0,3,7,4,26,16,27,12,17,14,10,147,37,9,15,17,31,119,108,238,147,170,86,40,1019,0,0,0,0,0,0,0,3,0,6,0,0,17,3,0,0,4,0,8,9,13,4,9,0,0,48,0,0,3,0,4,9,6,4,6,5,5,0,41,4,0,0,0,6,9,7,6,4,5,3,4,51,5,3,3,5,9,24,28,31,6,19,13,4,154,87,27,24,44,54,178,176,327,214,236,125,58,1545,22,10,8,9,14,40,35,90,37,48,30,19,367,0,0,3,8,4,21,15,40,26,27,19,10,171,8,7,0,4,11,40,79,182,91,93,47,21,574,8,0,6,5,3,25,10,36,28,24,23,5,171,10,6,3,13,7,19,22,26,16,22,9,16,164,30,14,13,24,29,97,123,284,164,163,99,52,1085,0,0,0,0,0,3,3,4,3,0
506061142,12,13,48,23,13,4,10,134,8,3,6,4,5,12,22,49,21,16,12,9,161,21,12,11,16,24,114,276,738,348,167,68,54,1843,0,0,0,4,0,0,7,8,8,0,0,0,25,6,0,0,6,4,24,37,60,21,10,0,3,181,0,0,0,0,4,0,9,14,4,0,0,0,35,3,0,0,4,4,14,23,20,5,7,0,0,77,11,0,0,11,11,40,70,108,33,17,4,4,319,64,19,16,58,66,201,487,1208,579,263,101,76,3135,30,10,10,14,21,113,227,324,124,61,33,37,1004,3,0,0,0,5,35,51,84,38,17,11,16,262,18,3,4,11,35,137,427,641,260,98,55,67,1760,4,0,0,5,3,20,34,73,19,13,11,8,191,9,5,3,4,4,16,40,73,36,27,16,18,254,37,10,10,16,48,213,554,866,349,156,95,109,2462,0,0,0,0,0,10,8,6,3,0
506061143,4,11,23,10,24,13,5,92,4,0,3,9,4,9,12,25,9,25,9,7,122,12,8,4,13,25,51,59,163,80,151,70,29,664,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,7,7,0,25,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,6,8,0,8,4,3,38,4,0,0,4,5,8,12,20,4,9,8,10,80,28,9,9,25,45,83,100,232,121,217,114,46,1039,14,3,3,3,17,29,58,75,58,71,44,11,390,4,0,0,0,0,8,8,13,15,18,5,3,72,4,0,6,4,9,27,61,126,73,77,38,10,430,4,0,0,0,3,11,9,26,16,14,11,5,105,5,0,8,0,6,15,12,27,17,29,14,9,137,15,5,11,3,18,60,94,193,120,141,65,31,743,0,0,0,0,5,0,0,0,0,0
506061144,3,12,8,3,3,0,3,43,0,3,0,0,4,7,11,11,11,11,3,5,59,8,3,0,3,3,28,46,89,50,59,32,16,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,4,4,3,0,0,0,20,0,0,0,0,0,6,16,7,9,5,4,0,54,19,5,4,12,11,61,87,133,82,93,55,31,595,16,4,3,3,11,29,25,36,42,36,31,13,246,0,0,0,0,0,3,11,14,9,12,0,3,54,6,0,0,0,5,25,23,57,46,22,14,20,207,0,0,0,0,0,11,11,11,7,8,3,0,53,6,0,0,0,0,7,7,14,9,6,6,4,56,10,0,0,0,5,43,55,90,70,54,27,23,367,0,0,0,0,0,3,0,0,0,0
506071145,10,8,14,16,12,22,3,99,3,0,0,3,0,3,13,0,11,12,12,0,57,25,0,6,12,15,31,47,109,85,113,125,21,587,5,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,3,5,12,7,6,3,6,0,46,5,0,0,0,3,0,5,4,0,0,3,4,34,10,0,0,0,0,8,8,0,7,0,0,0,40,18,7,0,3,7,14,25,15,21,11,10,4,135,66,13,15,23,38,78,124,225,164,211,197,41,1182,28,3,3,10,4,53,69,108,69,65,56,25,493,0,0,5,0,0,9,7,10,11,10,17,0,58,12,0,0,5,8,27,37,104,91,77,81,22,469,8,0,0,4,5,3,9,11,3,22,22,8,91,5,7,0,4,0,8,7,5,3,3,11,11,62,27,10,3,11,13,37,61,130,109,114,133,42,679,0,0,0,0,0,0,0,10,0,4
506071146,8,15,20,14,29,31,0,143,5,5,0,4,0,14,8,15,4,14,18,6,83,38,7,10,8,13,45,57,106,70,146,167,22,701,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,5,4,10,0,4,6,0,33,4,0,0,0,0,3,3,4,0,7,6,0,31,4,0,0,0,4,5,5,4,3,6,6,0,35,14,0,3,0,4,16,10,15,6,16,18,0,109,83,13,21,14,26,77,84,169,104,218,221,33,1071,13,7,3,7,13,22,24,66,35,43,41,29,304,0,0,0,4,5,4,5,15,12,14,15,7,79,20,3,3,3,6,25,29,63,55,115,104,24,445,10,0,0,8,0,11,11,19,21,20,33,11,148,7,0,5,3,3,3,7,20,13,17,23,9,107,38,4,7,17,9,47,50,119,101,164,177,47,776,0,0,0,0,0,0,0,0,0,0
506071147,13,17,23,16,19,39,6,155,7,0,0,0,5,8,7,16,6,10,15,3,87,59,8,12,17,21,57,61,112,89,157,237,39,868,5,0,0,0,0,6,0,5,0,0,0,0,13,4,0,0,0,5,3,6,0,0,0,3,0,26,6,0,0,0,0,3,0,6,0,0,9,0,31,0,0,0,0,0,8,7,3,0,0,4,0,21,13,0,0,0,6,18,12,13,0,3,18,5,92,106,17,22,27,38,104,115,198,135,242,368,56,1429,26,8,5,13,9,43,47,73,56,63,95,25,474,5,0,0,0,0,8,7,12,13,16,44,7,121,24,0,0,5,6,12,28,65,79,97,162,25,501,12,0,0,6,0,13,14,20,20,21,54,4,177,9,0,3,3,0,10,4,10,9,7,14,3,86,52,6,12,14,12,42,60,104,115,144,279,45,882,0,0,0,0,0,0,3,0,0,4
507011148,33,23,61,36,45,13,17,269,11,3,0,9,5,22,23,33,24,27,11,9,174,53,26,20,23,47,178,237,584,425,310,139,64,2106,0,0,0,3,0,3,3,8,0,0,3,0,19,3,0,0,0,10,11,11,31,17,7,7,0,102,3,0,4,0,6,12,4,6,4,3,0,0,40,3,3,0,0,4,7,13,16,4,3,0,0,56,8,3,7,5,14,33,31,60,26,17,5,3,220,92,42,29,45,81,262,341,798,577,418,175,85,2953,31,14,11,17,22,78,187,279,117,73,41,35,904,9,4,7,0,4,21,42,102,46,40,27,5,309,40,0,5,24,19,108,270,580,266,150,81,63,1606,11,0,9,8,12,44,44,88,50,64,30,20,369,9,8,5,9,11,25,43,53,35,22,14,11,237,70,13,21,35,46,196,399,819,401,274,146,101,2523,0,0,0,0,0,5,4,11,0,0
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,13,14,15,16,17,15,4,127,7,3,3,8,6,17,13,22,8,22,14,3,128,26,9,12,17,30,63,67,166,112,150,83,25,763,0,0,0,0,0,3,0,3,0,0,0,0,13,3,0,0,0,6,0,5,9,3,9,0,6,37,3,0,3,0,0,6,0,5,3,0,0,3,35,0,0,0,0,0,9,8,9,0,3,0,0,30,10,0,3,3,6,16,17,22,13,14,11,3,120,60,15,16,23,47,102,109,240,179,209,120,45,1166,20,8,7,4,16,24,35,82,43,46,21,31,328,4,0,0,0,0,13,10,21,18,18,5,0,87,9,5,0,5,6,28,67,154,117,92,51,27,570,3,4,0,3,0,9,9,34,13,25,13,12,129,3,3,3,4,12,9,18,26,13,6,14,19,132,19,11,3,15,17,56,104,235,164,137,87,61,918,0,0,0,0,0,0,3,0,3,0
507011153,9,3,13,14,4,6,0,66,6,0,4,9,12,6,11,5,0,9,0,3,65,12,6,7,18,29,46,82,129,85,68,36,15,538,3,0,0,5,0,0,5,3,0,3,3,0,16,8,0,0,3,3,6,9,5,8,0,0,0,53,0,0,5,0,3,0,6,7,6,0,0,0,28,0,4,4,4,3,9,9,6,4,4,0,0,52,13,9,11,17,12,22,24,23,15,7,3,6,148,51,26,20,52,53,99,131,218,141,99,45,29,956,20,3,5,10,11,40,87,86,28,28,10,11,339,0,0,0,0,6,4,11,12,8,6,0,3,51,9,6,0,8,9,36,76,125,54,35,9,9,372,4,3,0,9,4,7,11,18,14,11,5,0,88,0,0,0,3,5,7,16,20,3,8,0,6,73,16,4,7,17,20,56,114,175,81,56,15,20,586,0,0,0,0,0,0,0,6,0,0
507011154,5,4,15,5,3,0,7,57,0,0,7,3,0,7,11,8,3,4,0,0,50,13,16,10,18,18,37,69,153,66,53,11,11,474,0,0,0,0,0,3,5,5,0,3,0,0,21,0,6,3,6,0,5,10,18,7,6,0,3,64,0,0,0,0,0,4,8,6,0,0,0,6,29,0,0,3,0,0,16,6,7,6,0,3,10,56,7,3,9,6,7,25,28,39,7,9,4,16,162,41,25,24,25,38,94,142,270,134,94,31,38,954,15,4,8,5,14,50,92,90,28,24,12,20,372,0,0,0,0,0,5,14,14,13,9,0,0,50,6,3,3,6,9,34,77,148,44,38,12,14,394,4,0,0,7,0,4,10,21,9,10,4,0,68,5,0,5,3,0,15,5,11,4,3,0,5,61,7,0,6,22,11,54,110,199,74,51,14,19,577,0,0,0,0,0,4,5,3,0,0
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,6,0,5,0,8,15,0,32,0,5,0,0,0,3,6,7,3,6,7,4,39,4,7,0,3,0,8,13,19,23,37,65,8,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,11,0,16,13,6,4,5,7,16,31,43,45,79,107,13,364,10,0,6,0,4,9,17,31,20,44,41,13,194,0,0,0,0,0,0,0,4,0,8,8,3,31,0,0,0,5,0,4,7,11,20,47,46,5,147,0,0,0,0,0,0,0,5,4,5,13,4,45,3,0,0,0,0,7,8,5,0,11,12,5,61,8,0,0,7,0,12,14,30,31,71,87,24,282,0,0,0,0,0,0,0,0,0,0
507011159,19,27,24,15,13,3,0,119,8,3,3,10,11,21,25,35,14,11,5,8,149,19,11,7,26,35,120,140,207,118,72,25,26,815,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,12,19,9,8,6,5,4,70,0,0,0,0,6,0,10,10,3,0,0,0,39,4,5,3,4,9,19,5,13,8,5,0,7,82,3,12,3,12,17,37,35,38,11,17,4,10,198,42,30,21,61,82,211,250,379,195,123,52,63,1503,30,6,12,18,22,76,117,107,37,28,18,22,493,0,0,0,0,9,13,14,20,9,8,5,4,75,13,3,3,8,8,54,108,158,43,38,20,29,484,4,0,0,4,10,25,22,28,10,15,4,4,121,3,4,7,12,4,27,15,29,12,8,0,17,133,24,9,15,22,32,109,163,232,75,60,26,53,814,0,0,0,0,0,0,5,9,0,0
507011160,10,8,18,8,14,6,0,67,6,7,6,0,6,3,14,21,6,3,0,5,79,17,7,5,11,11,61,79,132,83,70,23,21,522,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,0,0,4,7,15,16,0,4,0,0,54,0,0,0,0,0,5,0,9,0,0,0,0,16,3,0,4,5,4,3,7,6,3,0,0,4,40,15,5,5,7,4,19,24,29,3,6,5,4,118,36,23,12,27,35,104,131,234,133,124,37,38,937,23,6,10,14,17,46,68,85,38,36,16,20,379,0,0,3,0,0,8,15,19,6,6,3,4,70,11,0,4,12,4,33,79,141,60,50,14,18,429,0,0,0,0,3,14,16,14,8,9,4,3,84,0,0,7,4,3,12,19,32,6,8,4,0,108,17,9,15,19,14,70,120,204,85,74,35,31,693,0,0,0,0,0,4,6,3,0,0
507011161,20,24,36,44,25,9,4,171,8,0,4,3,3,13,16,38,20,19,11,6,142,25,16,10,17,23,116,178,473,362,243,74,48,1593,0,0,0,0,0,4,4,5,4,3,0,0,25,0,3,0,0,9,9,18,28,25,10,0,0,100,0,0,0,5,4,3,11,5,4,0,0,0,37,5,0,0,0,5,11,15,12,9,6,0,3,54,0,3,0,6,15,31,44,50,36,24,0,7,212,54,20,14,32,51,203,302,700,545,362,114,73,2470,25,8,4,13,20,81,152,226,86,49,35,41,732,6,0,0,0,0,16,25,55,28,20,5,3,168,33,5,7,15,15,97,237,475,233,111,57,50,1336,7,0,3,3,7,26,36,66,42,25,10,14,238,13,0,3,4,7,15,26,43,23,15,7,14,168,51,10,14,24,32,150,326,644,328,173,86,81,1915,0,0,0,0,0,0,5,5,0,4
507011163,16,17,23,18,16,6,4,111,4,3,3,4,6,22,11,29,10,11,0,4,106,12,11,4,10,26,103,101,214,116,72,30,28,730,0,0,0,0,0,6,0,3,0,0,0,0,18,0,0,0,4,3,6,13,11,7,0,0,5,41,0,0,0,0,7,6,3,9,0,0,0,0,28,0,5,0,3,10,8,11,6,0,3,0,3,64,0,5,6,7,18,30,27,26,15,4,0,9,142,29,18,17,33,54,167,174,337,183,118,47,40,1217,24,8,6,6,12,39,90,93,32,28,17,9,377,0,0,0,0,0,6,20,24,10,5,0,0,71,4,5,5,4,11,40,107,150,66,34,20,29,461,4,0,0,3,0,9,13,20,7,6,9,5,67,0,3,0,6,9,18,20,20,14,6,0,13,108,8,9,7,12,26,69,155,214,85,58,30,44,704,0,0,0,3,0,5,13,0,0,0
507011259,7,8,17,18,22,3,3,101,0,6,0,8,3,9,17,24,12,21,7,7,116,16,14,11,19,24,54,103,187,181,157,57,32,848,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,8,15,4,6,0,3,43,0,0,0,0,4,0,3,7,0,3,0,0,21,0,0,0,0,6,5,9,12,3,0,3,6,46,0,5,0,8,5,12,17,33,17,14,3,8,118,31,19,11,25,36,102,167,326,261,230,90,50,1336,11,4,11,11,15,43,94,160,71,40,25,16,492,0,0,0,0,8,5,19,35,17,9,4,4,108,9,5,0,7,11,34,93,223,139,74,41,29,672,5,0,3,3,4,6,11,31,19,20,8,9,116,0,0,0,0,0,15,21,29,20,14,5,10,126,18,6,5,17,19,65,146,321,192,117,62,49,1027,0,0,0,0,0,0,0,3,4,4
507011260,3,0,13,4,9,4,0,39,6,0,0,0,0,4,7,6,0,6,6,0,46,10,3,0,4,7,19,21,46,29,41,32,4,214,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,0,3,6,0,9,0,3,0,4,31,19,7,5,3,12,30,39,69,48,58,44,12,339,10,0,4,3,3,9,6,38,17,4,11,0,103,0,0,0,3,0,3,0,4,9,7,4,3,25,5,7,0,0,0,8,17,20,17,14,17,5,112,0,0,0,0,0,0,0,8,4,9,5,8,41,5,0,0,0,0,7,5,8,7,9,3,9,52,11,7,0,9,4,23,25,41,34,44,24,22,232,0,0,0,0,0,0,0,3,0,0
507021164,7,10,13,8,16,23,5,98,9,0,0,0,0,6,0,7,8,5,9,0,44,24,8,0,6,7,41,29,76,42,106,196,20,561,0,0,0,0,5,6,0,4,0,0,0,0,8,0,0,0,0,0,0,6,6,4,0,4,0,30,0,0,0,0,3,0,0,0,3,0,3,0,18,0,0,0,0,5,0,0,6,0,0,0,0,16,0,0,5,0,10,3,10,16,9,3,10,3,73,55,12,12,8,28,66,55,128,72,138,242,33,841,17,3,0,5,0,20,23,30,23,27,47,17,210,0,0,0,0,0,9,3,9,3,10,26,9,73,0,0,3,4,0,7,17,39,52,81,120,13,334,4,0,0,0,5,6,8,12,0,19,37,0,104,7,0,0,3,0,3,5,8,5,0,17,9,55,12,3,3,9,8,21,31,72,59,111,199,30,565,0,0,0,0,0,0,0,0,0,3
507021165,4,13,19,17,20,19,7,105,6,0,4,4,3,8,13,9,6,7,13,0,81,25,5,4,18,19,50,65,130,91,122,131,30,685,3,0,0,3,0,0,3,0,0,4,5,0,20,0,0,0,5,3,5,10,15,3,5,0,0,46,0,0,0,0,0,6,7,5,6,8,3,0,33,4,6,0,4,4,5,0,9,0,3,0,0,33,6,8,5,11,9,13,21,26,13,19,8,0,134,61,27,25,38,35,101,133,246,171,232,222,40,1321,30,5,5,13,11,61,51,111,74,70,84,36,551,4,0,0,4,0,8,4,19,18,7,14,4,87,15,5,7,3,5,24,39,125,96,121,83,31,539,3,4,0,0,0,10,4,27,9,29,20,8,118,9,0,0,0,0,9,4,16,6,13,22,4,82,29,10,10,9,8,44,50,181,137,175,137,43,828,0,0,0,0,0,0,0,5,0,3
507021166,20,15,19,14,16,12,4,116,8,0,0,7,6,19,9,9,10,11,10,0,95,31,11,6,17,30,92,113,167,138,153,96,22,875,0,0,0,0,0,0,3,11,6,0,0,0,18,3,0,0,4,0,6,15,12,12,6,0,0,63,0,4,0,6,0,11,11,6,3,4,5,0,52,0,0,0,6,0,12,10,9,4,3,0,6,50,6,4,0,9,3,33,38,40,19,12,11,8,183,63,15,21,43,55,184,188,294,240,242,156,46,1549,39,14,9,12,10,37,73,119,92,64,52,29,550,5,6,0,0,3,17,8,27,11,12,12,6,99,12,0,4,7,10,44,87,200,107,134,66,29,714,3,3,0,4,3,18,16,24,17,18,16,6,133,6,0,0,3,5,8,13,24,10,13,0,3,96,28,9,11,15,30,77,126,276,146,178,92,50,1048,0,0,0,0,0,3,0,10,0,0
