SA2_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
510011263,109,87,57,58,46,33,17,9,9,419,0,0,0,0,0,5,0,0,0,5,524,344,339,346,365,333,213,70,23,2569,6,0,9,4,0,0,0,0,0,14,14,0,4,9,7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,24,5,22,7,9,11,0,0,0,84,3,0,0,0,0,0,0,0,0,3,5,3,0,5,0,5,3,0,0,17,35,9,26,10,8,18,3,0,0,103,442,284,448,257,199,218,97,15,0,1965,584,380,437,320,265,199,105,24,3,2327,1600,1023,1267,953,849,777,421,116,29,7045
510011264,41,52,26,22,15,9,4,5,3,167,0,0,0,0,0,0,0,0,0,0,560,422,346,320,237,169,102,38,9,2187,0,0,3,0,0,0,0,0,0,7,0,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,12,20,16,8,9,7,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,32,13,22,16,10,9,4,4,0,106,152,122,137,76,96,53,19,6,0,664,154,99,93,87,84,54,30,18,3,620,898,656,612,506,426,280,158,62,11,3603
510011265,80,28,35,33,39,32,18,4,0,269,0,0,0,0,4,0,0,0,0,4,583,305,371,362,403,391,175,61,5,2664,4,0,12,13,0,3,0,0,0,32,0,3,6,7,0,5,3,0,0,22,0,0,0,0,0,0,0,0,0,5,31,22,15,23,8,3,3,0,0,107,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,0,0,0,0,19,30,22,20,25,11,9,3,0,0,124,751,361,619,471,397,306,140,39,0,3088,335,158,261,210,206,161,98,40,13,1483,1721,857,1302,1102,1030,889,418,136,25,7477
510011266,47,23,26,23,21,15,6,3,0,160,0,0,0,0,0,0,0,0,0,0,343,189,174,158,150,139,81,31,9,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,157,91,140,100,80,76,33,7,0,689,72,35,61,33,50,34,17,15,3,319,568,319,387,299,282,252,135,54,15,2310
510021267,78,41,39,53,36,16,8,3,0,267,0,0,0,0,0,0,0,0,0,4,190,166,286,329,293,238,69,21,4,1595,3,5,17,14,3,5,3,0,0,46,0,5,15,18,13,9,0,0,0,61,0,0,0,0,0,0,0,0,0,4,57,34,29,33,9,12,7,4,0,182,0,0,0,0,0,0,0,0,0,5,3,3,0,3,4,3,0,0,0,17,56,37,33,43,13,16,7,4,0,209,162,241,577,390,282,184,52,12,3,1899,94,175,586,498,381,265,46,11,4,2055,502,634,1520,1298,1003,717,172,47,13,5910
510021268,29,15,29,24,15,8,3,0,0,138,0,0,0,0,0,0,0,0,0,3,314,123,200,269,246,187,46,4,0,1390,12,6,0,12,4,0,0,0,0,30,9,4,12,0,4,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,3,8,0,4,0,0,0,0,22,657,232,490,361,189,119,24,0,0,2078,178,61,126,108,66,41,12,0,0,608,1175,429,864,766,543,360,87,7,0,4239
510021269,24,11,20,22,15,11,0,0,0,110,0,0,0,0,0,0,0,0,0,3,335,96,210,301,230,198,50,24,3,1447,10,4,13,4,9,0,4,0,0,37,15,0,7,13,8,4,6,0,0,51,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,3,5,5,4,3,7,0,0,0,24,10,5,10,10,3,4,0,0,0,33,535,185,425,437,217,147,44,4,0,1996,91,63,137,121,108,83,21,9,0,630,1007,347,810,909,577,440,129,33,3,4253
510021270,92,33,56,47,54,37,11,0,0,340,0,0,0,0,0,0,0,0,0,7,782,360,548,646,576,478,161,34,9,3596,44,4,41,50,16,3,0,0,0,171,120,40,85,60,40,50,25,7,0,429,0,0,0,0,0,5,0,0,0,5,0,0,3,6,5,0,0,0,0,17,0,0,3,0,0,0,0,0,0,9,3,0,4,6,8,0,0,0,0,23,9,7,12,8,9,6,5,0,0,48,1373,617,1077,723,459,377,85,12,6,4732,419,234,401,344,254,202,43,12,0,1906,2777,1277,2195,1876,1379,1125,323,71,18,11046
510031271,35,19,31,28,25,8,9,0,0,156,5,0,0,0,0,0,0,0,0,6,440,146,327,419,336,302,90,26,0,2088,7,0,7,13,9,0,0,0,0,31,8,3,18,17,10,0,0,0,0,56,0,0,0,0,0,0,0,0,0,3,19,11,15,6,14,6,9,4,0,89,0,0,0,0,0,0,0,0,0,3,0,0,3,9,4,0,0,0,0,15,19,17,20,14,13,8,9,4,0,106,976,306,773,662,405,241,58,15,4,3447,262,154,346,327,233,181,37,7,0,1557,1727,637,1511,1494,1021,744,200,54,10,7391
510031272,103,32,76,75,41,33,13,0,0,375,3,4,5,5,5,8,0,0,0,27,1203,457,735,1000,915,629,179,48,6,5169,72,17,77,92,29,8,0,0,0,294,70,17,41,62,18,8,4,0,0,216,8,0,4,0,0,0,0,0,0,16,7,3,3,3,0,0,0,0,0,17,12,4,16,11,3,0,0,0,0,42,0,11,9,8,6,0,0,0,0,32,18,14,28,23,8,0,0,0,0,93,2424,966,1692,1517,969,435,117,15,0,8137,653,319,559,579,372,225,77,10,0,2798,4497,1816,3195,3353,2357,1328,384,75,11,17013
510031273,44,10,27,36,26,19,10,0,0,171,0,0,0,0,0,0,0,0,0,0,239,93,144,247,237,185,77,28,4,1253,5,0,0,8,4,0,0,0,0,25,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,9,17,10,13,7,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,9,17,12,14,13,8,0,0,0,72,669,243,424,426,318,183,50,18,0,2320,212,198,330,293,213,153,58,15,0,1467,1143,553,921,999,784,536,185,60,0,5187
511011274,127,52,62,69,76,66,64,32,10,560,3,3,0,0,4,0,3,3,0,17,582,307,305,414,599,746,760,539,206,4456,4,0,3,4,0,0,0,0,0,15,3,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,3,0,0,0,18,5,5,8,6,0,6,0,0,0,33,1377,842,832,783,763,695,404,208,48,5942,313,148,164,174,199,174,147,116,21,1459,2303,1311,1333,1398,1582,1627,1322,858,275,12003
511011275,36,15,16,35,29,12,10,12,0,162,0,0,0,0,0,5,0,0,0,5,231,71,114,174,260,274,197,126,29,1483,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,3,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,7,4,0,4,0,3,0,0,0,0,20,495,194,338,269,261,226,138,29,8,1963,74,45,58,50,79,84,46,22,8,467,815,322,521,506,610,592,386,185,41,3966
511021276,22,11,18,21,22,16,16,3,5,124,0,0,0,0,0,0,0,0,0,4,288,192,164,195,308,352,287,150,48,1994,8,3,0,8,0,0,0,0,0,26,7,4,16,3,0,3,0,0,0,37,0,0,3,0,0,0,0,0,0,4,3,3,0,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,10,3,10,6,0,3,3,5,0,0,31,411,177,288,212,230,224,148,39,11,1740,191,126,146,112,140,96,69,46,10,936,921,514,640,561,720,695,518,234,65,4879
511021277,25,10,17,20,10,20,6,0,0,105,0,0,0,0,0,0,0,0,0,0,144,76,169,158,195,252,217,110,18,1345,4,0,3,0,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,12,0,0,0,0,9,0,0,0,0,15,546,310,519,430,323,287,167,41,0,2626,120,69,84,96,77,82,45,23,8,606,818,460,796,709,612,630,431,171,24,4659
511031278,52,25,42,36,39,28,8,6,0,228,3,0,0,5,3,5,0,0,0,17,377,228,255,296,358,397,258,89,19,2281,3,0,8,7,3,0,0,0,0,19,9,3,7,9,4,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,3,0,9,5,3,0,0,0,25,3,3,4,9,5,3,0,0,0,31,838,464,548,461,396,345,144,37,9,3245,301,184,280,241,201,157,90,21,0,1470,1540,887,1105,1035,986,922,493,151,26,7150
511031279,170,67,84,104,77,73,18,10,5,615,0,9,0,6,0,3,0,0,0,20,1076,594,653,757,847,836,475,212,65,5512,76,22,63,82,20,0,9,0,0,267,32,22,36,27,16,6,0,0,0,146,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,24,0,16,20,3,5,0,0,0,79,4,4,6,6,5,6,0,0,0,40,31,7,22,29,13,5,4,0,0,118,1354,856,1091,804,671,494,215,63,33,5576,271,177,261,204,195,156,90,39,33,1435,2856,1689,2160,1941,1798,1522,790,325,122,13213
511031280,114,35,64,69,40,48,11,9,0,390,0,0,0,6,6,0,0,0,0,14,694,348,428,506,492,548,305,134,38,3489,26,5,15,24,9,0,0,0,0,86,16,9,22,24,10,0,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,3,4,3,3,0,0,0,0,15,0,3,7,12,5,0,0,0,0,26,1147,540,854,656,474,313,126,45,6,4165,179,92,130,111,97,83,47,19,7,759,2077,1004,1476,1365,1107,953,486,202,51,8711
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,23,15,18,21,21,17,8,0,0,120,0,3,0,0,5,0,0,0,0,11,160,104,133,141,247,279,202,81,12,1353,0,0,0,0,0,4,0,0,0,11,3,4,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,12,0,0,7,0,3,4,0,0,0,17,428,265,297,243,240,236,117,31,4,1866,182,129,171,184,165,141,81,21,0,1081,784,506,619,590,671,662,404,136,19,4389
511031283,100,86,71,70,53,31,17,3,0,434,0,0,0,0,0,0,0,0,0,7,223,161,213,227,196,213,87,30,9,1362,0,0,4,4,0,0,0,0,0,13,6,0,11,8,4,0,0,0,0,32,0,0,0,3,0,0,0,0,0,3,35,35,34,33,18,14,6,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,11,37,35,32,35,22,16,6,0,0,182,319,242,376,257,229,166,76,13,3,1681,135,213,370,272,236,192,52,16,4,1495,720,654,1008,813,705,598,228,60,15,4804
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,58,39,46,42,35,33,29,18,10,302,0,0,4,0,3,5,0,0,0,6,605,450,387,422,689,900,887,661,340,5348,13,0,16,19,4,3,4,0,0,64,59,19,38,31,16,18,8,3,0,207,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,19,3,5,10,9,7,0,6,6,0,43,9,10,13,13,13,0,6,6,0,67,863,691,716,601,583,548,412,211,95,4720,242,131,164,187,174,172,116,84,87,1357,1801,1314,1345,1312,1514,1656,1444,973,531,11888
511041286,58,27,19,32,31,29,6,12,0,217,0,0,0,0,0,0,0,0,0,4,571,379,244,343,543,543,412,215,36,3293,0,0,3,0,0,0,0,0,0,6,17,8,18,6,7,19,3,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,10,4,3,0,0,24,3,0,8,6,10,4,3,0,0,27,829,490,425,419,393,363,173,69,16,3173,239,158,223,195,151,120,60,31,7,1178,1664,1049,911,973,1117,1060,661,318,57,7824
511041287,67,25,17,30,25,23,19,11,0,226,0,0,0,0,3,0,0,0,0,6,719,370,305,387,538,534,482,220,75,3635,3,0,7,3,0,0,3,0,0,17,15,13,6,13,4,12,0,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,6,5,0,0,0,0,19,4,6,4,7,5,3,0,0,0,26,1069,457,693,504,524,376,223,59,13,3915,164,104,111,127,130,89,70,39,8,836,1987,948,1129,1054,1208,1020,778,327,97,8546
511041288,82,27,41,31,44,27,13,11,0,278,0,0,0,0,0,0,0,0,0,0,902,509,409,559,765,721,630,341,102,4937,23,9,14,31,12,4,0,0,0,84,73,25,23,39,13,18,8,5,0,210,0,0,0,6,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,11,6,3,3,7,4,0,0,31,0,12,9,5,3,7,4,0,0,34,1128,530,647,658,503,408,238,72,19,4210,140,86,109,102,100,84,72,40,15,745,2281,1180,1226,1420,1418,1257,950,457,136,10333
511041289,7,0,5,3,7,8,10,3,0,53,0,0,0,0,0,0,0,0,0,0,128,69,44,95,205,300,389,233,57,1525,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,4,3,0,0,8,351,205,131,198,204,245,198,79,11,1628,69,27,42,51,60,90,76,48,8,481,551,308,222,359,479,644,673,362,78,3680
511041290,8,7,18,18,5,11,6,0,0,69,0,0,0,0,0,0,0,0,0,3,84,63,126,120,141,179,135,52,3,901,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,12,0,4,5,9,4,0,0,0,0,22,199,149,236,134,126,100,85,24,0,1063,160,140,244,180,185,116,80,26,3,1131,449,361,621,451,461,409,298,99,10,3153
511041291,7,0,8,9,3,13,15,3,0,60,0,0,0,0,0,0,0,0,0,0,126,76,107,151,194,316,323,173,54,1516,0,0,8,0,0,0,0,0,0,10,3,0,6,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,10,6,0,0,0,3,0,0,0,0,12,377,136,207,207,189,217,170,57,6,1556,124,81,74,107,92,119,98,48,19,763,641,292,398,466,477,659,586,277,81,3876
511041292,22,8,8,6,11,17,16,8,0,97,0,0,0,0,0,4,0,0,0,8,312,151,122,220,356,526,491,249,68,2502,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,4,0,0,9,0,6,0,0,0,25,435,192,235,273,298,345,248,84,17,2135,174,79,75,118,131,142,157,63,26,965,937,434,444,626,800,1027,907,406,110,5679
597979799,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14,44,41,16,7,0,0,124,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,41,19,15,3,0,0,144,0,18,46,78,49,24,3,0,0,227,0,42,116,170,109,62,18,0,0,514
599999499,48,18,31,36,26,15,7,0,0,178,0,0,0,0,4,0,0,0,0,7,176,112,175,235,211,291,284,59,12,1550,0,5,11,0,0,0,0,0,0,23,21,8,16,0,5,0,3,0,0,57,0,6,5,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,5,3,4,6,0,0,30,0,0,10,6,7,7,6,0,0,40,377,344,598,434,334,322,212,32,4,2652,205,357,688,839,747,510,253,65,13,3674,772,820,1512,1543,1313,1144,758,155,30,8055
