SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
507011158,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,4,0,4,3,0,3,0,24,23,6,8,7,4,25,31,64,52,122,128,35,496
507011159,0,0,19,0,0,4,0,0,11,17,17,3,8,5,9,71,0,0,0,0,8,5,5,9,0,0,0,4,29,11,0,8,10,0,12,11,15,0,3,0,5,82,11,6,10,12,13,30,41,43,11,17,4,16,207,66,21,34,49,62,215,325,386,120,96,48,88,1511
507011160,0,0,13,3,0,0,0,4,14,18,12,3,0,0,5,62,0,0,0,4,4,5,12,5,0,0,0,0,34,8,0,0,0,8,5,11,9,0,5,3,4,57,11,0,4,4,19,32,46,29,11,10,6,7,176,51,14,23,32,43,146,241,324,132,116,55,56,1237
507011161,0,0,22,3,0,0,6,3,30,25,32,22,4,4,5,132,0,0,0,0,0,4,12,13,9,4,0,8,47,4,5,0,0,3,16,13,20,4,8,0,6,74,11,4,3,4,12,50,58,63,30,14,6,20,276,85,19,23,45,62,279,532,929,447,238,127,135,2920
507011163,0,0,19,6,0,0,0,4,14,11,18,4,10,3,4,72,5,0,0,0,0,3,3,8,0,0,0,0,20,8,3,0,4,4,4,7,9,0,0,0,5,46,12,5,7,10,13,23,31,33,9,10,3,4,152,49,13,20,27,47,134,272,339,133,94,53,57,1237
507011259,0,0,15,5,0,0,4,0,9,22,28,6,13,5,5,86,0,0,0,0,0,7,6,3,0,0,0,0,25,3,0,0,0,7,8,8,3,5,0,3,4,44,6,0,6,5,4,18,36,40,19,14,8,10,163,31,9,17,26,37,129,277,520,279,181,96,77,1682
507011260,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,6,4,6,3,0,0,24,17,8,5,9,5,29,34,85,53,51,34,23,354
507021164,4,0,10,0,0,0,0,3,0,0,7,9,3,7,4,27,0,0,0,0,4,3,0,0,5,0,6,3,20,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,7,12,3,11,8,10,9,8,71,31,13,7,9,12,46,57,117,93,145,256,53,846
507021165,0,3,15,4,0,3,0,7,7,9,9,11,10,5,6,78,0,0,0,0,0,0,3,9,7,8,0,0,37,4,0,0,0,5,4,6,5,6,3,0,0,41,9,4,7,3,13,9,19,29,23,27,6,14,168,70,18,18,21,31,113,126,318,235,274,225,94,1552
507021166,0,0,19,5,0,0,0,7,7,10,24,4,11,5,3,72,6,0,0,0,3,0,8,8,4,3,0,5,37,10,9,3,3,4,8,17,10,10,9,0,8,89,15,8,3,4,15,23,34,51,19,25,9,15,219,78,31,24,34,52,143,234,450,260,265,152,90,1814
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,4,0,29,3,0,0,0,0,16,43,34,14,5,3,14,141,0,0,0,0,4,11,5,7,4,4,0,4,42,5,0,3,0,7,10,14,17,9,0,4,6,86,0,0,3,5,11,48,65,69,36,11,11,24,294,61,22,19,46,74,358,779,992,333,151,93,158,3087
507031170,0,0,12,0,0,0,8,3,17,14,8,0,0,0,4,67,0,0,0,0,3,9,4,0,0,0,0,0,25,4,0,0,0,10,25,13,8,0,0,0,4,69,14,5,0,17,18,55,31,17,0,0,3,8,168,32,19,17,32,78,259,249,145,26,22,10,45,925
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,9
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507031174,0,6,9,7,5,4,0,4,45,32,9,4,0,0,10,117,3,6,3,5,4,10,12,4,0,0,0,3,47,10,8,5,7,17,33,15,5,0,4,0,19,112,14,14,9,9,29,92,57,24,7,4,0,31,290,52,37,40,49,114,383,349,244,57,41,22,78,1462
507031261,0,0,10,0,0,0,0,0,11,17,28,9,4,0,0,67,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,6,11,8,0,0,0,3,37,4,0,0,4,0,17,36,49,12,3,0,3,125,31,11,7,13,20,111,276,519,225,140,82,59,1500
507041175,0,0,5,4,0,0,0,0,0,3,8,5,9,11,0,33,0,0,0,0,0,3,4,3,0,3,7,0,20,7,0,0,0,0,0,0,0,3,0,3,8,25,6,0,0,0,3,4,8,11,9,14,21,5,88,76,5,12,19,19,55,75,137,123,201,335,76,1132
507041176,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,13,4,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,3,0,7,0,0,0,3,12,5,0,0,0,5,4,3,12,3,6,0,6,39,26,10,5,3,18,30,31,91,49,91,39,20,407
507041177,0,0,29,3,0,0,0,3,4,9,20,13,7,7,3,77,0,0,0,5,0,10,11,6,4,4,5,3,45,7,7,0,8,7,3,10,10,4,3,9,7,54,12,6,5,7,12,23,35,38,25,20,20,13,213,59,26,20,43,40,131,185,398,271,263,243,109,1786
507041178,5,0,16,0,0,0,0,4,4,9,4,4,0,5,5,38,3,0,0,0,0,8,5,4,6,12,5,0,40,0,0,0,3,0,8,7,4,0,5,5,0,36,12,0,0,4,6,17,22,15,10,18,23,7,128,75,20,16,13,36,104,115,245,204,334,397,107,1666
507041179,0,6,9,0,0,0,0,0,0,0,3,5,0,0,3,31,0,0,0,0,0,5,0,5,0,3,0,0,15,5,0,0,0,0,4,0,4,4,4,0,0,25,8,3,0,0,3,10,10,14,9,10,3,4,80,57,13,21,19,27,70,79,154,142,145,82,39,838
507041180,0,0,11,0,0,0,0,0,9,0,9,5,5,6,0,34,0,0,0,4,0,0,5,9,0,4,3,0,24,3,0,0,0,5,5,9,6,3,0,0,0,40,7,5,7,5,5,14,16,26,12,6,13,3,112,69,26,23,37,43,128,150,347,255,186,113,75,1447
507041181,0,0,29,3,0,0,6,0,4,11,11,14,12,7,9,78,0,0,0,0,3,8,14,13,0,3,5,3,50,7,0,0,3,0,6,5,9,6,10,6,4,56,17,0,3,11,7,16,36,35,20,26,21,17,208,97,24,34,33,48,157,201,368,292,424,412,114,2203
507041182,0,5,16,0,0,0,0,5,7,5,4,3,0,0,4,30,0,0,0,0,0,0,9,6,4,0,3,0,24,8,0,3,0,3,6,6,3,5,4,0,4,53,11,0,0,3,6,15,24,19,13,9,5,11,118,65,14,22,18,50,114,141,272,193,161,91,67,1213
507041183,0,0,3,0,0,0,0,0,3,10,15,5,0,0,0,36,0,3,0,0,4,0,0,5,0,0,0,0,18,0,0,0,0,0,5,8,0,3,4,0,0,26,0,5,4,6,3,11,20,21,7,4,0,4,86,11,7,11,9,18,63,112,189,120,82,18,25,677
507041184,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,14,0,0,0,0,0,0,0,5,0,4,0,0,13,6,0,0,0,0,5,4,5,0,0,4,0,16,4,6,0,0,0,5,8,10,4,3,7,5,48,58,14,11,18,6,38,56,100,92,135,70,33,630
507051186,0,0,21,4,0,7,3,7,21,16,13,3,0,0,3,72,5,0,0,4,6,4,8,4,0,0,0,0,24,8,3,11,6,8,22,8,8,0,0,0,3,87,15,7,10,16,16,61,40,23,3,0,0,11,203,55,32,30,44,62,296,228,141,41,24,14,49,1010
507051187,0,0,28,5,0,3,3,6,26,31,32,6,5,3,9,127,6,0,0,0,0,9,15,5,3,0,0,0,42,0,6,0,8,6,17,22,5,0,0,0,9,77,15,8,3,11,7,52,79,51,12,8,7,22,275,63,33,24,52,72,332,482,556,163,96,61,124,2057
507051188,0,0,9,0,0,0,4,3,15,15,12,3,5,0,0,62,0,0,0,6,4,6,4,6,0,0,0,4,26,4,6,7,0,6,15,21,11,0,0,0,7,82,4,10,5,10,12,29,39,34,6,6,0,18,175,56,29,19,47,68,225,264,312,96,89,59,86,1348
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,12,0,0,0,0,7,13,16,13,9,5,0,7,70,0,0,3,0,0,6,3,3,0,0,0,0,27,5,0,0,4,0,14,7,4,3,6,0,5,44,6,4,0,4,10,39,36,20,10,8,0,8,151,50,24,14,37,51,220,301,307,145,91,53,79,1372
507051191,0,0,44,8,7,0,3,8,37,59,45,30,6,4,18,221,5,4,0,0,0,10,10,14,0,6,0,3,61,5,0,0,4,0,20,28,27,12,6,0,10,113,13,8,3,7,10,68,104,106,45,26,11,27,444,87,44,30,48,69,409,728,1168,487,343,183,231,3816
507051192,0,0,18,0,4,0,4,10,20,23,22,8,3,0,5,99,4,0,0,0,0,9,8,6,0,0,0,0,31,3,0,0,8,5,18,16,11,7,5,0,5,69,10,9,0,7,14,60,56,36,13,14,0,10,220,59,24,19,47,65,329,450,396,135,80,47,82,1732
507051193,0,0,18,6,0,0,3,3,27,23,14,7,4,5,10,107,0,0,5,0,3,5,11,5,0,0,0,0,28,4,0,4,11,8,24,15,16,0,3,0,6,99,16,11,8,16,26,64,55,38,7,11,3,15,253,58,30,29,58,70,306,385,297,84,55,32,87,1485
507051312,0,3,28,0,0,3,5,3,10,32,44,9,5,5,5,106,0,0,0,0,0,6,8,7,4,0,0,4,28,0,0,0,5,3,3,13,11,0,3,4,4,42,3,0,6,9,8,20,59,64,17,13,5,16,213,32,0,10,20,27,196,501,679,217,103,63,93,1955
507051313,0,5,47,3,4,0,6,6,25,78,92,29,4,6,14,272,0,0,0,3,0,20,20,19,0,3,4,0,69,7,0,0,4,10,17,27,20,3,0,4,10,114,13,4,6,15,23,70,139,150,41,19,16,31,504,68,34,30,59,83,447,1011,1541,539,279,185,224,4507
507051314,0,0,4,0,0,0,0,0,0,4,10,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,0,17,10,5,0,3,4,39,5,0,0,3,3,30,101,118,27,25,32,22,370
509011225,0,0,12,4,0,0,0,4,24,6,10,5,5,0,0,61,4,0,0,0,5,6,8,0,0,0,0,3,26,0,0,5,0,3,11,7,9,0,0,0,5,38,8,3,7,5,8,47,21,22,3,7,3,9,138,54,38,19,32,74,280,258,240,76,49,33,55,1202
509011226,0,0,5,0,0,0,0,0,3,6,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,3,0,3,0,0,20,28,4,9,12,19,48,49,81,39,42,15,15,358
509011227,0,0,9,0,0,0,0,0,8,7,6,0,0,3,0,36,0,0,0,4,0,6,3,0,0,0,0,0,15,0,0,0,0,4,6,3,0,0,0,0,0,21,9,0,0,4,6,15,21,13,3,0,3,3,80,15,10,12,18,23,113,174,153,48,26,20,31,642
509011228,0,0,8,5,0,0,0,0,13,5,4,0,0,0,0,33,0,0,0,0,6,0,0,3,0,0,0,0,10,0,0,0,3,0,0,5,0,0,0,0,0,6,5,0,0,0,6,23,9,8,3,3,0,0,59,25,13,12,21,29,98,107,101,45,43,22,14,534
509011229,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,3,0,0,0,0,0,0,0,9,37,3,8,13,13,27,19,17,0,3,9,8,168
509011230,0,0,8,0,0,0,0,4,3,5,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,5,4,0,5,5,0,0,0,0,0,19,4,6,5,4,12,5,11,3,0,0,0,0,44,27,17,19,40,56,80,55,45,11,6,13,20,390
509011231,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,8,0,3,3,0,0,3,0,0,0,0,0,0,15,32,11,16,23,18,38,23,27,12,3,6,15,235
509011232,0,0,4,0,0,0,0,0,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,4,0,0,0,0,3,7,6,0,0,0,3,24,13,14,6,11,15,63,76,87,37,24,13,21,392
509011233,0,0,15,0,4,3,6,4,22,23,8,4,3,0,0,79,0,0,0,4,0,0,6,0,0,0,0,0,13,6,4,0,0,4,13,13,3,0,0,4,7,59,9,8,3,11,14,41,44,10,6,8,0,11,163,53,32,12,38,75,246,347,316,91,64,34,75,1392
509011234,0,0,4,0,0,0,3,5,6,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,4,0,4,3,0,0,0,0,3,19,0,0,5,12,8,11,5,7,0,0,0,0,51,33,13,22,40,35,122,90,68,26,9,11,30,494
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,6,0,0,0,0,0,11,4,7,10,6,0,0,40,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,7,4,9,0,4,0,4,27,0,0,3,0,3,15,14,20,14,11,3,8,87,31,5,10,10,23,94,137,271,174,142,51,68,1033
509021237,0,0,5,0,6,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,4,0,0,0,0,0,0,10,0,3,4,9,5,4,0,0,0,0,0,0,31,21,13,15,29,20,51,31,27,10,3,7,10,238
509021238,0,0,7,0,0,0,4,3,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,5,4,4,8,12,3,0,0,0,0,0,36,24,17,15,28,27,44,33,22,11,0,0,13,234
509021239,0,0,5,0,0,0,0,0,5,10,0,3,0,4,0,28,0,0,0,0,3,0,3,0,0,0,0,0,15,3,0,0,0,0,0,5,3,0,0,4,0,23,8,3,3,0,3,15,13,8,4,0,5,4,69,69,14,18,30,30,123,163,173,90,60,42,48,856
509021240,0,0,8,0,0,0,0,10,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,4,3,0,0,0,0,0,0,0,18,5,7,6,4,6,11,3,0,0,0,0,0,41,34,21,18,36,54,83,47,33,7,8,4,19,366
509021241,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,11,10,0,3,0,0,6,3,0,0,0,0,0,28,40,7,16,38,37,67,39,26,8,4,12,17,311
509021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,5,0,0,0,0,0,4,15,23,12,16,16,12,21,14,10,0,5,3,13,137
509021243,0,0,12,0,5,3,5,4,22,9,10,4,5,0,3,66,0,0,0,4,3,3,5,0,0,0,0,0,23,7,4,3,7,16,6,9,8,5,0,0,3,68,10,3,12,18,22,38,23,18,13,8,0,8,174,47,27,41,69,85,248,225,213,108,66,32,48,1209
509021244,0,0,8,0,0,0,0,3,7,7,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,5,7,3,0,0,0,5,4,24,4,0,3,4,3,14,14,4,0,3,4,4,62,25,12,11,24,35,85,128,107,54,35,23,35,578
509021245,0,0,3,0,0,0,0,0,5,3,4,0,0,0,4,26,0,0,0,0,3,0,0,6,0,0,0,0,7,4,0,0,0,0,7,4,4,5,0,0,0,21,9,0,0,5,5,18,9,4,5,0,0,5,47,29,11,10,29,39,97,93,80,23,15,16,31,466
509031246,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,4,0,0,0,0,0,0,11,0,7,3,5,0,6,3,0,0,0,0,0,27,19,5,14,27,30,48,35,32,15,3,9,15,247
509031247,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,11,46,22,18,18,17,39,28,10,3,0,9,20,216
509031248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,5,10,0,0,0,0,0,3,7,4,0,0,0,0,28,8,6,4,7,13,49,40,63,22,21,11,10,237
509031249,0,0,7,0,0,3,3,5,11,0,0,0,0,0,4,23,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,3,3,0,3,0,0,0,0,0,0,17,7,0,8,10,8,16,0,0,0,0,0,6,60,17,8,11,32,39,100,72,34,22,9,9,17,367
509031250,0,0,5,0,0,0,6,6,3,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,16,8,0,3,10,4,9,3,0,0,0,0,4,42,41,8,16,39,37,67,50,29,10,6,7,22,345
510011262,0,0,17,0,0,0,0,0,11,8,23,5,5,4,3,68,0,0,0,0,0,0,0,9,0,0,0,4,12,0,0,0,0,0,0,4,4,0,4,0,3,20,4,0,0,0,5,12,16,34,17,11,11,10,117,21,4,5,18,32,88,140,269,172,200,93,57,1103
510011263,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,7,6,6,3,4,18,15,20,4,3,10,0,97
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10
510011265,0,0,0,0,0,0,0,0,6,0,4,4,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,5,20,4,0,4,5,16,36,32,54,27,24,32,20,269
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,0,3,0,0,3,0,7,5,4,3,4,43
510021267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,8,5,0,31
510021268,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,5,6,6,10,9,3,9,4,5,0,3,57
510021269,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,25,23,30,14,13,11,20,150
510021270,0,0,8,0,0,0,0,4,4,3,5,0,5,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,16,3,0,0,0,7,12,5,9,3,9,4,4,56,13,18,15,38,55,101,88,67,33,41,38,28,527
510031271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,7,0,5,3,4,0,37
510031272,0,0,3,4,0,0,0,0,0,3,12,0,7,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,0,11,5,0,0,4,0,5,4,18,10,3,6,3,63,24,10,10,24,21,134,204,270,122,111,107,59,1100
510031273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,10,9,5,3,5,8,25,14,48,28,34,20,4,204
511011274,0,0,15,0,0,0,0,5,15,11,6,3,0,0,0,47,0,4,0,0,0,4,4,0,0,0,0,0,17,4,0,0,0,3,11,5,7,0,0,0,3,41,5,0,0,3,5,37,17,18,12,0,3,5,117,44,19,20,46,73,224,226,258,117,65,37,65,1191
511011275,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,6,0,4,0,0,0,0,14,32,5,8,7,10,35,22,15,4,8,5,10,170
511021276,0,0,4,0,0,0,3,3,3,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,4,0,4,0,0,16,0,0,3,6,6,8,6,3,5,5,0,0,44,15,7,10,20,19,58,42,39,21,20,19,24,300
511021277,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,11,0,0,0,0,0,7,0,3,3,4,3,0,22,10,6,7,8,14,37,45,92,41,28,26,15,341
511031278,0,0,4,5,0,0,7,8,19,11,8,0,0,0,4,65,0,0,0,3,0,0,0,0,0,0,0,0,7,4,0,0,8,0,8,4,7,0,0,4,3,40,5,0,0,16,10,26,21,15,6,0,3,5,110,28,7,16,43,58,185,158,131,27,28,11,44,726
511031279,0,0,9,0,0,0,3,3,13,12,6,10,0,0,7,69,0,0,0,4,0,5,3,3,0,0,0,0,14,6,0,0,5,3,7,8,5,4,3,0,0,46,7,5,4,12,7,30,30,20,14,9,3,4,140,35,16,20,51,79,242,324,344,152,138,62,79,1537
511031280,0,0,14,0,0,0,0,6,12,9,9,3,3,0,0,48,0,0,0,0,0,3,4,3,0,0,0,0,9,0,0,0,4,0,11,8,3,3,0,0,0,30,4,0,0,6,8,27,22,20,7,3,0,0,95,24,9,13,30,54,184,259,286,101,58,32,50,1094
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,4,11,0,3,0,0,0,4,0,0,0,0,0,0,15,0,9,0,5,9,10,9,0,0,0,0,0,46,13,27,23,37,49,88,35,9,3,6,4,22,314
511031283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,4,5,3,0,0,0,0,3,34
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,7,0,0,0,5,7,16,9,8,0,0,0,7,60,0,0,0,3,0,9,7,0,0,0,0,0,22,0,0,0,3,8,19,12,10,0,0,0,3,59,3,5,3,14,11,42,26,21,0,0,0,8,143,25,13,17,59,74,204,168,146,39,49,28,43,857
511041286,0,0,8,0,4,0,9,0,12,12,10,0,0,0,4,64,0,0,0,0,0,8,0,3,0,0,0,0,21,7,0,0,5,5,10,7,4,5,0,0,5,38,10,0,4,17,5,35,23,17,9,0,0,9,128,37,19,7,52,56,187,151,197,85,70,35,56,950
511041287,0,0,19,0,0,0,0,0,13,15,12,4,6,5,4,54,0,0,0,0,3,4,3,4,0,0,0,0,14,0,0,0,0,0,4,8,5,0,0,0,6,37,0,0,3,5,4,30,32,27,4,3,8,7,125,32,15,9,26,51,173,251,257,96,76,49,54,1080
