SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
506011110,0,0,0,8,0,0,3,0,0,13,23,24,3,19,3,3,79,1255,412,44,606,65,24,2405,0,17,7,0,0,0,29,0,19,0,9,0,0,23,17,134,13,13,0,0,184,47,69,42,31,4,0,198,143,29,0,68,3,0,250,378,53,6,148,17,3,606,666,21,0,227,22,3,947,279,3,4,89,9,0,392,38,3,0,17,0,0,61,8,0,0,3,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,4,28,4,9,104,1607,383,83,642,77,22,2806
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,3,0,0,3,0,6,0,10,0,0,14,208,55,4,183,36,4,487,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,0,5,0,0,33,0,14,0,8,11,0,36,7,9,0,19,8,0,41,56,0,0,31,3,0,93,107,5,0,69,10,0,196,63,0,0,37,5,0,105,8,0,0,0,0,0,7,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,16,248,50,3,185,49,4,532
506011114,0,0,0,0,0,0,0,0,0,0,6,8,0,6,4,0,20,532,146,5,279,52,8,1020,0,0,0,3,0,0,7,0,5,0,0,0,0,7,0,33,7,3,3,0,51,11,21,17,10,0,3,60,21,9,0,22,11,0,68,132,14,0,64,7,0,218,311,8,0,122,9,0,456,110,0,0,51,5,0,169,12,0,0,9,0,0,20,5,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,6,3,18,3,4,43,609,101,33,309,46,6,1111
506011115,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,100,0,0,91,23,0,219,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,4,0,6,17,0,23,3,4,0,5,0,0,8,22,0,0,12,0,0,30,34,0,0,25,8,0,57,54,0,0,21,3,0,78,15,0,0,7,0,0,20,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,12,131,8,0,85,28,3,251
506011116,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,56,0,16,74,7,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,11,6,5,0,22,0,3,0,6,0,0,7,0,0,4,10,3,0,16,7,0,0,11,4,0,25,15,0,0,23,0,0,43,18,0,0,13,0,0,30,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,16,59,3,18,81,14,0,179
506011117,0,0,0,0,0,0,0,0,0,0,7,0,0,8,5,0,23,391,66,0,236,18,7,711,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,5,3,0,0,20,0,10,0,10,0,0,22,8,12,0,5,0,0,34,49,12,5,30,0,0,94,206,13,4,67,6,0,293,195,3,13,71,21,0,310,20,0,0,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,3,3,3,0,0,29,497,60,26,207,38,5,830
506011307,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,414,0,0,127,11,3,554,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,18,0,0,0,0,0,0,4,0,0,0,7,0,0,13,8,0,0,25,0,0,34,318,0,0,62,3,0,386,176,0,0,38,0,0,215,35,0,0,6,0,0,40,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,14,548,4,5,153,11,5,724
506011308,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,15,364,0,0,137,17,4,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,4,0,0,5,3,0,10,0,0,0,7,0,0,7,5,0,0,7,0,0,20,27,0,0,31,3,0,64,306,0,0,75,8,0,382,183,0,0,44,4,0,236,31,0,0,10,0,0,44,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,7,0,38,586,5,0,192,30,0,810
506021118,0,0,0,0,0,0,0,0,0,7,12,28,0,22,7,0,73,1016,433,19,426,53,9,1951,0,25,3,4,0,0,36,0,38,0,4,0,0,46,3,181,13,10,9,0,209,13,61,25,22,4,0,121,11,29,7,23,0,0,74,60,37,3,49,5,0,146,331,20,4,104,20,4,482,607,11,3,155,24,3,805,209,9,0,47,3,0,268,54,0,0,9,3,0,69,27,0,0,5,0,0,43,5,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,4,3,0,10,25,29,4,33,16,9,126,1352,439,53,468,88,20,2427
506021119,0,0,0,5,0,0,10,0,0,10,16,40,0,27,9,3,103,1460,426,19,714,66,18,2698,0,30,0,3,0,0,33,0,34,0,0,0,0,32,10,193,11,22,0,0,235,25,53,5,44,4,0,124,44,27,3,43,0,0,118,124,29,4,71,8,0,237,329,23,0,172,20,3,546,714,12,0,214,11,0,954,291,0,0,78,4,0,375,91,0,0,23,6,0,109,29,0,0,7,0,0,38,9,0,0,4,0,0,11,0,0,0,3,0,0,3,3,0,0,4,0,0,7,22,25,0,39,8,10,97,1696,418,30,722,50,20,2943
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,3,0,17,14,0,0,3,0,0,21,28,4,0,24,4,0,69,1858,92,54,683,64,11,2763,0,7,0,0,0,0,8,0,8,0,0,0,0,12,8,48,3,24,0,0,87,31,12,41,31,0,0,119,143,3,3,40,7,0,197,322,4,6,70,4,0,409,479,0,5,164,9,3,661,710,7,4,175,20,5,920,390,0,0,91,10,0,497,191,0,0,46,0,0,239,80,0,0,10,0,0,92,34,0,0,5,0,0,41,11,0,0,4,0,0,18,12,0,0,11,3,0,27,31,0,0,34,5,4,80,2444,100,64,713,57,15,3392
506021309,0,0,5,0,0,0,0,0,0,0,9,5,0,10,4,0,27,551,185,18,266,32,6,1058,0,5,0,0,0,0,6,0,15,0,5,0,0,22,5,69,12,12,0,0,98,6,30,10,15,6,0,64,14,21,10,7,4,0,49,42,21,7,23,6,0,92,303,8,0,101,5,3,427,404,4,0,105,9,0,530,110,0,0,16,3,3,136,10,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,5,9,3,3,41,913,179,39,301,42,10,1483
506021310,0,0,4,3,0,0,0,0,0,5,12,0,0,6,0,0,26,524,34,3,273,22,5,859,0,4,0,0,0,0,3,5,6,0,0,0,0,4,0,15,4,7,3,0,27,6,3,0,5,0,0,23,9,0,0,10,0,0,20,49,3,0,21,0,0,76,249,3,0,84,13,0,357,312,0,0,89,14,0,420,65,0,0,12,0,0,84,9,0,0,5,0,0,13,0,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,0,3,31,716,38,4,258,42,6,1061
506021311,0,0,0,0,0,0,0,0,0,3,12,18,0,20,3,3,59,1188,412,20,430,50,11,2114,0,13,3,3,0,0,21,0,23,0,0,0,0,29,13,180,13,17,0,5,224,16,51,11,29,0,0,105,62,24,5,28,0,0,111,163,26,0,52,7,0,254,352,22,3,116,14,0,510,672,10,4,139,12,0,843,316,0,0,28,0,0,347,64,0,0,9,0,0,69,14,0,0,0,0,0,13,4,0,0,0,0,0,7,5,0,0,0,0,0,6,3,0,0,3,0,0,5,18,19,4,20,3,8,77,1695,370,46,445,43,16,2614
506031124,0,0,13,9,0,0,12,0,0,16,24,36,14,44,10,7,130,1362,628,228,899,139,32,3289,0,23,3,4,0,0,33,3,32,7,10,0,0,50,40,213,17,82,10,3,372,60,76,96,74,18,9,332,23,35,3,44,6,0,115,123,36,39,78,24,9,312,446,27,14,193,48,4,730,804,16,7,228,27,4,1086,252,0,9,82,11,0,358,61,0,0,32,6,0,100,19,0,0,10,0,0,33,4,0,0,13,0,0,17,0,0,0,0,0,0,6,11,0,0,10,0,0,26,37,40,16,35,10,19,157,1887,504,213,884,174,49,3712
506031125,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,10,230,7,0,117,3,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,9,0,0,9,0,0,0,5,0,0,4,0,0,0,3,0,0,6,8,0,0,20,0,0,24,89,0,0,37,0,0,124,137,0,0,31,3,0,166,43,0,0,12,0,0,56,15,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,19,296,0,0,122,10,4,436
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
506031127,0,0,0,5,0,0,4,0,0,9,21,12,0,24,4,0,65,1472,224,34,683,100,17,2534,0,13,0,5,0,0,17,0,13,3,12,0,0,20,12,77,11,27,4,4,145,22,35,20,35,7,0,111,15,14,3,29,5,0,74,104,22,17,52,8,0,207,664,26,12,196,39,3,946,1053,5,7,227,77,0,1369,202,5,3,49,12,0,273,15,0,0,6,0,0,26,7,0,0,8,0,0,15,4,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,0,3,0,0,10,33,19,6,51,9,8,123,2132,226,78,706,177,21,3344
506031128,0,0,0,0,0,0,4,0,0,6,7,5,0,24,5,0,37,577,69,7,413,30,8,1111,0,0,0,0,0,0,0,0,8,0,0,3,0,7,4,21,3,16,0,0,45,6,21,3,18,0,0,45,12,5,0,24,3,0,41,48,8,4,37,6,0,100,255,9,0,117,14,0,392,343,4,0,112,6,0,470,60,0,4,14,8,0,76,4,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,22,6,0,49,745,69,16,363,38,3,1241
506031129,0,0,4,7,0,0,0,0,0,6,5,0,11,14,4,0,30,618,50,23,348,28,8,1069,0,0,0,0,0,0,3,0,5,0,0,0,0,5,0,27,0,13,0,0,40,0,3,0,10,0,0,12,3,0,0,11,4,0,20,9,6,4,23,8,0,47,116,3,4,61,3,0,184,281,0,0,100,17,0,395,172,0,3,42,0,0,221,73,0,0,10,0,0,81,43,0,0,12,0,0,49,22,0,0,0,0,0,23,10,0,0,0,0,0,10,0,0,0,3,0,0,4,8,0,0,18,0,0,32,736,45,13,299,31,6,1134
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
506031131,0,0,0,0,0,0,3,0,0,3,4,0,3,15,0,5,35,636,61,9,385,27,4,1124,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,30,3,12,4,0,43,9,8,5,12,0,0,41,8,0,0,7,3,0,15,0,3,0,16,0,0,25,79,0,0,52,3,0,138,357,6,0,110,14,0,478,238,0,0,59,9,0,304,83,0,0,18,0,0,105,19,0,0,3,0,0,19,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,17,6,3,30,800,56,17,315,29,12,1217
506041132,0,0,3,0,0,0,0,0,0,5,22,21,0,32,7,7,88,896,258,16,629,74,25,1896,0,9,0,3,3,0,18,0,13,0,5,0,0,22,6,74,4,20,6,0,116,18,50,3,27,6,0,103,44,18,4,34,0,0,100,140,23,0,80,8,0,248,510,29,0,218,39,3,795,494,6,0,176,38,0,714,76,0,0,33,4,0,118,7,0,0,5,5,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,7,43,11,5,110,1336,245,17,643,112,13,2363
506041133,0,0,3,4,0,0,0,0,0,5,8,0,0,10,0,0,28,874,13,5,290,24,4,1214,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,9,0,0,20,3,0,0,5,0,0,13,11,0,0,11,0,0,24,33,5,0,19,0,0,55,51,0,0,36,3,0,95,505,0,0,139,21,0,665,339,0,0,60,5,0,406,66,0,0,14,0,0,86,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,21,0,0,26,5,3,59,1036,13,8,329,42,5,1437
506041134,0,0,0,4,0,0,0,0,0,9,14,16,7,25,11,6,82,892,345,71,601,98,28,2045,0,15,4,6,0,0,27,0,17,5,3,0,0,24,12,83,38,14,11,0,146,20,68,45,34,10,4,182,60,28,32,52,10,12,188,187,44,26,117,24,0,400,669,25,13,243,32,3,984,254,10,15,131,16,0,427,17,0,0,13,0,0,31,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,9,23,14,5,17,5,7,72,1247,293,176,631,116,28,2493
506041135,0,0,0,0,0,0,4,0,0,4,7,0,0,14,4,4,33,576,67,3,299,37,11,999,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,8,0,3,0,0,12,3,15,0,14,0,0,28,9,5,0,15,0,0,30,13,17,0,25,0,0,63,114,8,0,74,6,0,201,397,10,0,128,18,0,554,190,0,0,51,7,0,242,28,0,0,9,0,0,34,3,0,0,4,0,0,9,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11,3,0,20,5,11,50,766,73,5,347,46,10,1238
506041136,0,0,0,8,0,0,0,0,0,3,9,0,0,23,6,4,47,439,158,46,400,119,15,1173,0,3,0,0,4,0,5,0,10,6,4,5,0,13,0,34,0,20,3,0,58,16,30,13,20,13,0,92,30,10,0,32,12,0,85,123,23,0,67,33,0,247,241,7,3,141,42,3,438,167,9,0,92,13,0,288,19,0,0,15,3,0,39,6,0,0,0,0,0,7,0,0,0,4,0,0,9,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,5,0,0,7,11,13,4,27,16,4,73,625,138,28,430,141,11,1368
506041137,0,0,0,0,0,0,0,0,0,4,9,10,0,23,6,3,47,763,178,11,528,61,14,1547,6,11,0,3,0,0,15,0,3,0,4,0,0,9,9,38,5,20,4,0,73,9,44,8,14,0,0,79,13,11,0,20,0,0,48,68,21,8,68,9,4,168,349,22,3,196,22,4,594,419,5,4,150,23,0,604,81,0,0,21,3,0,102,10,0,0,5,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,0,28,4,0,67,973,163,32,532,74,14,1789
506051138,0,0,7,0,0,0,0,0,0,3,12,6,0,9,9,0,41,630,136,15,443,49,8,1277,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,35,9,11,8,0,71,9,26,0,17,5,0,58,11,9,0,23,5,0,45,18,11,0,28,4,0,64,172,6,0,121,10,0,312,377,14,3,130,9,0,535,163,0,0,49,3,0,214,31,0,0,7,0,0,45,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,25,11,5,73,803,114,18,424,55,9,1431
506051139,0,0,0,0,0,0,0,0,0,0,4,0,3,8,0,0,22,472,62,4,305,27,6,879,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,13,3,8,0,0,26,0,15,0,8,0,0,32,6,7,0,15,0,0,24,7,10,0,20,0,0,32,96,7,0,68,9,0,175,342,11,0,116,15,0,479,124,0,0,40,0,0,160,14,0,0,6,0,0,20,3,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,19,4,0,42,599,71,10,298,33,3,1009
506051140,0,0,0,0,0,0,3,0,0,3,3,4,0,7,0,0,14,312,46,0,249,6,3,619,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,24,0,8,0,0,32,0,11,0,10,0,0,19,4,0,0,17,0,0,21,11,5,0,21,0,0,39,72,0,5,63,3,0,142,163,0,0,96,5,0,272,82,0,0,23,4,0,111,31,0,0,3,0,0,34,7,0,0,0,0,0,6,8,0,0,0,0,0,7,4,0,0,0,0,0,8,0,0,0,0,0,0,0,7,6,0,13,3,0,31,391,40,4,270,18,3,725
506051141,0,0,4,0,0,0,0,0,0,0,7,0,4,12,0,0,20,148,10,58,160,8,7,396,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,6,7,5,5,0,20,0,4,13,12,0,0,34,3,0,4,15,0,0,18,0,0,7,32,0,0,33,33,0,3,31,6,0,73,67,0,0,41,5,6,120,37,0,0,20,0,0,56,11,0,0,5,0,0,22,10,0,0,0,0,0,11,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,0,18,162,13,32,189,12,3,424
506061142,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,0,16,467,0,9,235,11,3,729,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,19,6,0,0,11,0,0,15,7,0,0,21,0,0,35,90,0,0,77,5,0,169,394,0,0,134,5,0,537,94,0,0,24,4,0,126,9,0,0,8,0,0,15,3,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,12,0,8,36,627,3,10,304,16,7,962
506061143,0,0,0,0,0,0,3,0,0,4,4,0,0,4,4,0,15,58,5,0,118,22,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,5,5,0,14,0,0,0,13,3,0,14,4,0,0,19,3,0,31,17,0,0,35,5,0,51,18,0,0,15,0,0,34,8,0,0,11,0,0,18,5,0,0,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,17,52,0,5,122,19,3,206
506061144,0,0,0,0,0,0,4,0,0,3,3,0,0,3,3,0,15,53,0,0,67,19,5,146,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,8,4,0,0,0,7,0,11,7,0,0,6,0,0,14,7,0,0,17,8,0,29,10,0,0,15,0,0,26,11,0,0,10,0,0,14,9,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,51,4,0,64,19,0,142
506071145,0,0,24,14,0,0,9,0,0,16,14,7,3,29,4,6,67,1460,223,25,669,48,18,2442,0,5,0,0,0,0,8,0,12,5,3,0,0,19,14,76,3,34,0,0,122,17,41,5,29,5,0,96,8,11,3,32,0,0,54,93,15,9,62,5,0,188,412,20,22,168,19,3,648,603,13,0,169,8,0,797,294,0,0,72,0,0,367,123,0,4,18,0,0,149,51,0,0,13,0,0,64,33,0,0,7,0,0,37,10,0,0,3,0,0,13,18,0,0,4,0,0,21,17,4,4,33,7,6,76,1686,205,63,649,43,9,2654
506071146,0,0,10,10,0,0,4,0,0,16,4,19,3,19,4,0,46,353,312,21,228,30,9,957,0,7,0,4,0,0,14,0,19,0,0,0,0,21,0,109,0,6,4,0,115,0,64,5,20,0,0,91,6,27,0,11,6,0,49,9,28,3,20,5,0,64,68,30,0,30,0,0,137,114,16,0,50,5,0,172,83,4,0,32,4,0,130,68,0,0,13,0,0,79,30,0,0,6,3,0,42,15,0,0,3,0,0,24,9,0,0,0,0,0,15,6,0,0,4,0,0,8,5,25,3,20,3,7,57,415,315,19,220,24,11,1008
506071147,3,0,32,43,0,0,14,0,0,56,23,9,3,21,3,3,65,1669,159,24,641,47,9,2547,5,12,0,3,0,0,13,0,12,10,0,0,0,24,3,50,0,18,3,0,87,18,14,4,28,0,0,59,17,7,0,30,6,0,63,126,9,0,52,7,0,202,464,13,0,163,9,0,647,559,17,4,136,3,0,728,321,0,0,89,7,0,411,193,0,0,31,4,0,229,121,0,0,13,3,0,138,63,0,0,12,0,0,82,32,0,0,10,0,0,38,61,0,0,9,0,0,69,18,8,0,30,6,0,75,2007,140,20,636,48,8,2860
507011148,0,0,0,3,0,0,0,0,0,3,7,0,0,11,3,0,32,786,33,8,261,12,3,1101,0,0,0,0,0,0,4,0,0,0,4,0,0,7,0,11,0,9,0,0,22,0,5,4,10,0,0,18,10,3,0,10,0,0,27,40,5,3,19,0,0,67,75,4,7,42,0,0,122,502,0,0,136,10,0,645,360,0,0,54,10,0,422,66,0,0,12,0,0,82,12,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,13,5,0,40,1087,34,18,316,32,0,1480
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
