SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
503011033,35,0,87,0,0,0,0,0,5,12,0,0,5,6,0,36,0,0,0,0,0,4,17,14,15,19,25,0,86,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,11,12,5,13,16,0,54,0,0,0,0,4,5,6,9,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,3,15,29,54,63,19,8,18,12,7,236,0,0,0,0,0,0,0,0,0,0,0,43,49,5,0,3,16,35,74,111,62,47,83,100,56,591,0,0,0,0,0,0,4,5,13,34,162,10,232,0,0,0,0,0,0,8,3,6,3,24,8,49,0,0,0,0,0,6,12,28,51,68,282,34,489,0,0,0,0,0,0,0,4,5,10,27,4,49,0,0,0,0,0,0,18,22,10,72,110,19,260,0,0
503011034,66,9,201,0,0,4,0,0,16,16,10,3,3,16,0,72,0,0,0,0,0,5,33,16,16,12,48,0,141,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,4,14,17,10,3,17,32,7,101,0,0,3,10,3,6,23,11,11,13,19,0,101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,4,10,3,3,13,28,48,51,23,9,23,47,10,282,0,0,0,0,0,0,0,0,0,0,0,82,83,15,5,8,28,42,91,158,109,80,115,240,101,1004,0,0,0,0,0,0,4,7,9,29,132,20,207,0,0,0,0,0,8,6,3,7,6,17,4,51,0,0,0,0,0,9,18,13,43,50,221,35,383,0,0,0,0,0,0,6,5,0,5,18,6,37,0,0,0,0,3,9,21,20,12,66,101,35,275,0,0
503011035,104,0,210,0,0,0,0,0,16,16,13,7,10,29,0,91,0,0,0,3,0,5,37,20,20,24,80,4,195,0,0,0,0,0,0,0,4,4,8,15,0,21,0,0,0,0,3,9,27,17,14,37,53,0,183,0,4,7,10,5,31,41,24,14,12,42,0,192,0,0,0,0,0,3,3,0,6,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,36,5,10,26,43,86,121,53,40,39,84,18,556,0,0,0,0,0,3,0,0,0,0,0,126,133,33,3,17,44,53,162,262,150,130,178,404,159,1588,3,0,0,0,0,3,9,15,14,58,249,29,381,0,0,0,0,0,8,6,3,9,14,42,7,84,0,0,0,4,0,3,23,41,45,69,443,54,686,0,0,0,0,0,0,0,3,4,4,29,9,46,0,0,0,0,0,14,43,52,17,139,198,34,498,0,0
503011036,57,0,114,0,0,0,0,0,0,9,7,4,6,18,0,55,0,0,0,0,0,0,19,8,9,18,51,0,112,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,6,9,7,4,14,20,4,71,0,0,0,3,8,14,25,6,12,5,17,0,89,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,14,31,69,64,26,12,15,24,9,275,0,0,0,0,0,0,0,0,0,0,0,46,49,9,0,3,18,37,96,132,67,51,94,191,63,776,0,0,0,0,0,0,8,10,11,33,150,18,230,0,0,0,0,0,0,8,3,0,4,22,4,48,0,0,0,0,0,4,10,28,36,62,241,39,423,0,0,0,0,0,0,5,3,3,9,12,3,37,0,0,0,0,0,4,20,22,4,86,83,21,248,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,163,6,420,0,0,0,0,5,14,10,6,6,3,3,5,47,0,0,0,0,0,0,37,25,22,27,41,0,152,0,0,0,0,0,0,0,0,0,9,10,0,24,0,0,0,0,0,12,23,22,10,19,11,0,96,0,0,0,6,0,8,10,3,0,7,0,0,42,0,0,0,4,0,0,5,4,0,0,3,0,10,0,0,0,0,0,0,0,4,0,3,5,0,11,10,3,8,20,37,29,18,3,4,0,0,10,152,0,0,0,0,0,0,0,0,0,0,0,101,97,8,10,5,38,48,64,124,127,103,179,237,116,1059,0,0,0,0,0,3,8,16,26,57,98,16,228,0,0,0,0,0,4,5,8,4,8,21,0,54,0,0,0,0,3,8,37,41,80,93,205,15,482,0,0,0,0,0,0,3,4,9,14,32,5,80,0,0,0,0,0,11,31,50,17,58,63,8,246,0,0
503021039,148,6,518,0,0,3,6,11,32,22,16,7,3,17,0,114,0,0,0,0,0,19,60,49,33,39,60,0,265,0,0,0,0,0,3,6,4,4,5,3,0,32,0,0,0,3,5,39,54,26,17,33,26,4,199,0,0,0,20,7,25,24,11,7,5,12,0,110,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,11,19,9,0,25,76,73,58,30,9,9,6,6,316,0,0,0,0,0,0,0,0,0,0,0,159,157,21,14,9,61,106,204,272,217,170,229,282,179,1744,0,0,0,0,0,0,15,24,27,65,161,26,323,0,0,0,3,0,11,14,18,3,3,21,0,74,0,0,0,0,0,12,63,62,71,112,253,36,599,0,0,0,0,0,0,8,8,10,17,46,13,89,0,0,0,0,0,22,54,55,11,66,92,25,334,0,0
503021040,122,0,299,0,0,0,0,3,8,11,7,0,6,6,0,38,0,0,0,0,0,11,31,27,22,16,30,0,139,0,0,0,0,0,0,0,0,0,7,3,0,16,0,0,0,3,4,9,22,15,5,14,17,3,94,0,4,0,12,4,9,16,5,0,5,6,0,60,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,26,49,33,21,11,7,0,7,11,179,0,0,0,0,0,0,0,0,0,0,0,64,62,15,4,8,44,56,75,111,114,66,124,191,74,888,0,0,0,0,0,0,6,15,27,33,82,10,173,0,0,0,0,0,7,5,6,5,7,9,5,39,0,0,0,0,0,3,30,52,54,66,141,15,373,0,0,0,0,0,0,8,4,5,14,20,4,49,0,0,0,3,0,9,32,38,12,44,40,6,176,0,0
503021042,177,8,491,0,0,0,0,8,13,20,14,13,13,20,0,105,0,0,0,0,0,11,39,45,28,36,66,3,231,0,0,0,0,0,0,0,6,0,3,7,0,22,0,0,0,0,0,22,44,37,12,49,43,4,218,4,0,3,10,7,35,50,19,10,11,11,0,163,0,3,0,0,0,5,0,0,0,3,0,0,14,0,0,0,0,0,0,3,0,0,4,6,0,19,17,7,6,31,58,98,95,33,26,29,39,4,445,0,0,0,0,0,0,0,0,0,0,0,146,155,18,11,12,50,78,187,283,215,185,267,370,171,1862,0,0,0,0,0,0,5,22,20,38,162,23,282,0,0,0,0,0,5,12,0,7,11,22,8,75,0,0,0,0,0,0,39,36,55,84,252,27,494,0,0,0,0,0,0,3,4,12,15,36,5,76,0,0,0,3,4,22,50,62,14,127,123,15,428,0,0
503021043,138,7,455,0,0,0,6,25,65,51,8,9,5,14,8,179,0,0,0,0,0,28,94,43,32,43,46,7,298,0,0,0,0,3,0,7,0,7,7,10,5,44,0,0,0,9,9,44,44,31,11,16,35,3,189,0,5,7,25,14,24,24,5,7,4,9,3,140,0,0,0,0,0,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,7,22,8,3,38,49,81,67,33,16,8,12,6,354,0,0,0,0,3,0,0,0,0,0,0,148,160,28,14,14,78,102,255,330,213,156,185,268,178,1832,0,0,0,0,0,8,29,31,31,57,169,20,346,0,0,0,0,7,32,23,14,16,19,17,3,129,0,0,0,0,0,18,86,59,71,103,278,26,647,0,0,0,0,0,0,6,8,9,19,34,0,74,0,0,0,4,7,38,84,60,15,95,120,10,434,0,0
503021295,160,6,547,0,0,0,0,12,33,20,3,9,6,7,5,93,0,0,0,0,0,13,80,28,37,20,40,5,224,0,0,0,0,0,3,4,12,3,3,11,0,38,0,0,0,3,4,30,57,41,21,49,22,4,247,0,0,3,20,18,16,11,0,4,3,8,5,92,0,0,0,0,0,0,7,0,4,0,3,0,20,0,0,0,0,0,0,0,5,3,5,4,0,16,23,0,5,19,23,49,39,12,5,5,16,7,212,0,0,0,0,0,0,0,0,0,0,0,158,157,29,9,9,46,54,154,272,205,171,229,269,189,1647,0,0,0,0,0,0,5,7,5,18,40,5,82,0,0,0,0,0,0,4,0,0,0,6,0,11,0,0,0,0,0,0,10,9,11,16,31,8,83,0,0,0,0,0,0,5,0,4,5,10,0,25,0,0,0,3,4,20,34,36,4,40,24,6,168,0,0
503021296,164,4,582,4,0,3,3,18,22,14,9,3,3,5,0,89,0,0,0,0,0,15,76,43,40,24,33,3,238,0,0,0,0,0,3,0,3,3,10,11,0,28,0,0,3,5,3,21,45,26,12,22,14,5,159,0,0,3,8,12,16,12,3,0,0,5,0,71,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,12,15,3,4,21,31,28,18,5,4,8,3,8,145,0,0,0,0,0,0,0,0,0,0,0,122,123,19,3,16,43,74,124,223,196,150,226,240,145,1451,0,0,0,0,0,3,4,5,7,12,38,0,76,0,0,0,0,0,5,4,0,4,0,6,0,22,0,0,0,0,0,11,15,15,16,25,38,5,127,0,0,0,0,0,0,7,0,8,9,12,0,32,0,0,0,4,0,8,26,17,3,24,16,3,111,0,0
503021297,116,4,455,0,0,0,3,9,26,18,3,0,3,8,0,75,0,0,0,0,0,11,60,26,27,22,40,0,189,0,0,0,0,0,0,3,10,4,0,4,0,30,0,0,0,3,5,26,65,38,14,34,27,0,215,0,3,13,8,6,9,12,9,0,0,5,0,66,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,6,3,4,17,19,0,6,12,18,20,20,5,0,5,14,3,134,0,0,0,0,0,0,0,0,0,0,0,142,146,22,10,22,34,45,93,229,178,123,198,229,158,1328,0,0,0,0,0,0,7,6,4,12,13,0,38,0,0,0,0,0,5,0,0,0,0,0,0,17,0,0,0,0,0,3,4,6,9,4,13,0,37,0,0,0,0,0,0,0,0,0,10,3,0,22,0,0,0,0,0,13,32,31,6,30,8,5,119,0,0
504011044,44,8,368,0,0,0,0,0,9,14,9,7,0,4,0,52,0,0,0,0,3,12,75,44,42,30,18,5,237,0,0,0,0,0,3,3,6,9,3,0,0,31,0,0,0,0,8,32,59,42,11,10,14,8,188,0,0,0,18,12,38,21,7,5,4,0,0,105,0,0,0,0,5,4,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,10,31,8,11,67,133,98,49,18,0,5,5,22,440,0,0,0,0,0,0,0,0,0,0,0,108,109,30,6,18,86,165,215,287,199,158,162,84,144,1552,0,0,0,0,0,5,33,39,49,71,72,29,302,0,0,0,0,0,9,25,12,9,7,6,3,74,0,0,0,3,0,17,98,103,99,92,88,34,531,0,0,0,0,0,0,9,11,18,25,15,4,85,0,0,0,3,0,49,98,77,31,41,28,23,348,0,0
504011045,146,11,731,0,0,0,5,11,26,21,14,8,6,5,0,91,0,0,0,0,3,23,85,51,70,41,37,4,315,0,0,0,4,0,0,10,12,15,15,13,5,63,0,0,0,7,9,47,61,49,18,24,26,6,245,0,0,10,17,24,48,27,10,7,0,7,3,155,0,0,0,0,0,8,6,0,0,0,0,0,20,0,0,0,0,0,0,8,0,0,3,0,0,12,27,5,14,84,160,142,70,10,5,4,0,20,552,0,0,0,3,0,0,0,0,0,0,0,168,182,27,13,23,120,214,307,357,283,258,327,235,215,2377,0,0,0,0,0,11,36,58,65,134,161,37,500,0,0,0,0,3,18,29,12,18,9,8,4,96,0,0,0,5,5,25,125,157,152,182,181,39,873,0,0,0,0,0,7,10,14,19,37,31,7,124,0,0,0,3,6,68,150,93,38,82,61,16,517,0,0
504011046,103,6,491,0,0,0,10,9,29,24,5,5,0,5,0,88,0,0,0,6,5,25,97,33,40,32,27,3,264,0,0,0,0,0,3,3,8,8,16,7,0,43,0,0,4,7,9,53,48,27,9,18,15,0,191,0,0,16,8,19,24,18,0,0,0,6,3,91,0,0,0,5,0,8,7,3,4,0,0,0,23,0,0,0,0,0,4,0,5,3,6,4,0,23,14,3,9,27,40,45,27,9,0,3,0,12,195,0,0,0,0,0,0,0,0,0,0,0,160,165,14,4,26,58,92,187,272,181,167,211,162,188,1577,0,0,0,0,0,0,13,26,22,36,68,12,173,0,0,0,0,0,5,8,10,10,0,6,3,47,0,0,0,0,4,12,44,39,40,48,65,5,265,0,0,0,0,0,0,11,6,3,11,10,0,47,0,0,0,0,15,47,64,55,13,33,26,13,257,0,0
504011047,52,9,441,0,0,0,3,11,28,22,11,0,4,0,0,75,0,0,0,0,0,22,136,57,43,34,16,0,316,0,0,0,0,4,3,10,4,8,14,0,0,48,0,0,0,9,20,64,72,37,7,17,3,9,237,4,3,11,18,22,68,36,5,0,0,0,4,174,0,0,0,4,4,3,4,4,0,0,0,5,25,0,0,0,0,5,0,5,0,0,0,4,5,19,36,17,21,130,287,185,73,21,3,7,5,39,810,0,0,0,0,8,0,3,0,0,0,0,166,185,40,19,31,156,350,391,422,271,169,169,82,231,2334,3,0,0,0,0,16,46,92,87,110,75,26,454,0,0,0,0,0,26,39,17,7,6,4,11,110,0,0,0,0,5,32,167,133,104,94,64,27,625,0,0,0,0,0,6,17,22,23,21,11,10,105,6,0,0,12,21,108,181,98,39,36,26,26,546,3,6
504011048,20,3,139,0,0,0,8,0,12,16,4,4,4,0,0,48,0,0,0,0,4,0,24,27,13,17,15,5,101,0,0,0,0,0,0,8,4,0,0,3,3,19,0,0,0,0,3,20,39,13,10,3,5,0,103,0,0,3,19,6,20,11,0,0,0,3,0,75,0,0,0,0,0,5,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,8,47,102,90,56,13,0,4,4,16,363,0,0,0,0,0,0,0,0,0,0,0,44,48,18,10,13,76,121,155,177,83,56,75,56,75,908,0,0,0,3,0,0,17,32,20,49,37,22,191,0,0,0,0,0,12,6,10,3,0,11,6,49,0,0,0,0,3,19,59,48,66,58,52,13,331,0,0,0,0,0,3,7,4,3,6,5,0,41,0,0,0,0,5,28,58,38,4,29,10,8,197,0,0
504021049,6,5,58,0,0,0,0,0,5,8,0,5,3,0,0,21,0,0,0,0,0,9,3,7,4,4,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,15,11,9,3,0,0,0,45,0,0,4,0,5,10,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,27,19,16,4,0,0,0,4,80,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,6,16,40,58,54,31,28,24,13,41,304,0,0,0,0,0,0,5,18,7,13,22,5,66,0,0,0,0,0,0,6,7,3,0,0,0,16,0,0,0,0,0,0,27,25,19,12,8,7,106,0,0,0,0,0,0,3,8,3,4,0,3,16,0,0,0,0,0,9,17,11,8,6,8,4,57,0,0
504021050,30,3,117,0,0,0,0,5,8,14,7,5,4,8,0,44,0,0,0,0,3,4,27,23,12,18,24,0,114,0,0,0,0,0,0,4,4,0,0,5,0,13,0,0,0,0,0,13,21,12,7,7,11,0,85,0,0,0,8,9,23,22,11,8,0,5,0,75,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,0,39,52,96,53,25,10,8,0,12,307,0,0,0,0,0,0,0,0,0,0,0,55,53,6,8,3,50,70,146,158,100,66,76,77,82,825,0,0,0,0,0,3,11,15,28,50,72,12,190,0,0,0,0,0,4,10,6,0,6,12,3,41,0,0,0,0,0,11,39,47,71,46,91,21,339,0,0,0,0,0,0,0,4,5,4,9,3,31,0,0,0,0,0,15,42,42,12,40,26,9,192,0,0
504021051,22,0,130,0,0,0,0,0,8,11,3,0,4,4,0,24,0,0,0,0,0,5,26,28,14,16,7,0,99,0,0,0,0,0,0,5,0,0,6,0,0,13,0,0,0,0,6,8,22,12,0,6,3,0,59,0,0,0,5,6,18,15,4,0,4,4,0,49,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,29,56,59,21,0,0,3,0,10,196,0,0,0,0,0,0,0,0,0,0,0,50,53,8,3,3,28,67,98,112,83,52,53,41,70,631,0,0,0,0,0,0,8,15,13,42,36,12,123,0,0,0,0,3,10,10,3,3,4,5,3,35,0,0,0,0,0,9,38,46,30,40,39,14,213,0,0,0,0,0,0,6,0,9,4,8,0,31,0,0,0,0,0,19,32,25,12,22,10,0,133,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,44,5,269,0,0,0,0,5,14,16,8,8,5,5,0,63,0,0,0,6,4,21,51,51,35,21,25,3,216,0,0,0,0,0,4,8,10,9,9,0,3,39,0,0,0,5,4,24,50,33,12,14,12,4,155,0,0,3,11,18,37,31,6,3,3,3,0,125,0,0,0,0,0,5,4,3,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,14,8,11,71,150,134,55,15,5,3,0,15,487,0,0,0,0,0,0,0,0,0,0,0,121,129,16,7,20,101,185,235,238,181,134,130,89,156,1505,0,0,0,0,0,4,19,30,44,69,75,35,282,0,0,0,0,0,10,14,9,5,7,5,5,61,0,0,0,0,0,19,96,94,109,89,80,40,529,0,0,0,0,0,0,8,9,22,17,13,5,74,0,3,0,0,0,26,89,78,32,32,37,24,341,0,0
504021054,25,4,234,0,0,0,11,0,9,12,4,6,3,0,0,46,0,0,0,0,0,13,63,40,26,10,6,3,169,0,0,0,0,0,5,7,7,3,0,3,0,31,0,0,0,4,12,39,46,15,14,11,5,8,142,0,0,6,10,12,20,26,6,10,4,0,3,90,0,0,0,5,0,3,8,4,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,6,3,12,16,10,8,73,152,106,55,9,5,3,0,30,472,0,0,0,0,0,3,0,0,0,0,0,93,95,15,11,14,101,180,201,266,159,101,75,45,141,1310,0,0,0,0,0,3,24,32,37,60,40,27,234,0,0,0,0,0,0,14,10,4,3,0,10,45,0,0,0,0,0,17,95,82,56,49,27,26,346,0,0,0,0,0,4,14,3,9,11,4,0,54,0,0,0,3,0,33,96,62,6,22,6,25,264,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
