SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
505031104,0,0,0,0,0,0,0,0,0,0,0,6,13,6,4,0,0,20,347,213,199,58,32,849,474,351,460,237,158,1682,12,6,5,6,4,32,850,581,667,298,197,2587,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,18,57,16,11,6,0,88,0,5,4,0,6,9,0,0,0,0,0,0,78,25,13,4,6,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,608,683,299,201,2729,0,0,0,0,0,4,0,0,4,0,0,3,13,5,0,0,0,23,359,209
505031105,0,0,0,0,0,0,8,0,0,0,0,5,38,11,3,4,0,57,415,198,159,26,11,807,953,714,1226,522,214,3641,14,3,3,5,3,26,1432,928,1390,559,229,4537,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,54,53,12,7,0,0,76,20,3,17,4,0,40,5,0,0,0,0,5,122,16,19,7,0,172,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,1587,949,1416,559,235,4748,0,0,0,0,0,0,4,0,0,0,0,4,40,3,7,0,0,60,410,201
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,11,0,0,0,0,11,181,3,0,0,0,187,244,103,55,13,10,415,703,607,869,363,163,2705,9,4,0,0,0,10,1144,716,922,375,167,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,26,14,15,8,10,72,0,0,0,0,0,0,33,15,15,8,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,738,939,382,176,3418,0,0,0,0,0,0,8,0,0,0,0,8,164,10,5,0,0,172,228,104
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,6,6,5,0,0,18,0,0,0,0,0,0,16,6,5,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,5,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,0,17,378,173
505031256,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,5,21,12,7,0,0,45,25,17,34,21,15,115,0,0,0,0,0,3,56,29,44,25,18,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,46,26,15,176,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,14,13
505031257,0,0,0,0,0,0,3,0,0,0,0,5,23,9,0,0,0,32,131,45,47,8,0,229,137,56,78,31,17,325,0,0,0,6,0,8,302,104,126,46,19,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,104,126,46,19,593,0,0,0,0,0,0,0,0,0,0,0,0,24,8,5,0,0,36,129,46
505031258,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,40,215,89,64,10,5,385,242,166,185,88,45,725,7,0,5,0,0,11,501,260,253,96,52,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,7,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,264,253,101,56,1174,0,0,0,0,0,0,0,0,0,0,0,3,52,6,0,6,0,63,375,157
505031303,0,0,0,0,0,4,0,0,0,0,0,3,11,5,3,0,0,19,243,110,62,15,3,435,676,414,615,271,127,2106,4,7,0,0,0,10,938,532,679,296,133,2574,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,30,13,3,0,0,48,4,0,4,0,3,11,0,0,0,0,0,0,37,13,11,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,14,8,3,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,25,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,1036,558,689,296,133,2710,0,0,0,0,0,0,0,5,0,0,0,5,33,6,0,4,0,42,269,150
505031304,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,112,42,32,4,3,190,373,356,565,249,129,1674,0,0,4,0,0,4,493,395,597,257,127,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,8,0,0,53,8,8,20,12,3,50,0,0,0,0,0,0,37,21,22,11,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,9,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,428,619,275,131,2002,0,0,0,0,0,6,0,0,0,0,0,3,8,0,0,0,0,13,179,78
505031305,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,210,82,59,13,3,369,506,505,781,294,126,2210,3,0,5,0,5,18,765,589,844,304,132,2637,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,17,95,45,20,13,0,171,47,61,88,37,23,258,3,5,0,0,0,4,157,110,110,46,26,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,930,707,954,353,156,3107,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,16,238,114
505031306,0,0,0,0,0,5,4,0,0,0,0,4,33,7,0,4,0,42,667,285,155,60,22,1185,750,474,511,242,143,2118,14,5,9,0,0,31,1469,770,676,306,160,3380,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,31,46,15,9,3,0,72,7,7,9,5,3,28,0,0,0,0,0,0,89,18,13,11,0,135,0,0,0,0,0,0,3,0,0,0,0,3,42,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,47,4,0,0,0,0,4,10,0,0,0,0,10,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,1628,796,691,317,168,3595,4,0,0,0,0,4,9,4,0,0,0,7,55,13,3,0,0,72,591,256
506011110,0,0,0,0,0,0,7,3,0,0,0,20,116,18,6,0,0,142,904,509,328,113,77,1927,403,275,304,210,164,1347,20,12,6,3,6,44,1448,822,648,332,243,3486,0,0,0,0,0,0,19,0,0,0,0,19,52,6,3,0,0,63,97,38,16,5,0,171,9,4,0,0,0,12,4,0,0,0,0,6,183,50,26,12,0,269,0,0,0,0,0,0,4,0,0,0,0,4,64,15,3,0,0,81,85,53,24,8,3,171,3,0,0,4,3,6,5,3,0,0,0,9,161,64,30,13,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,935,707,354,248,4029,0,0,0,0,4,6,8,0,0,0,0,16,87,23,7,4,3,123,972,564
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,14,327,180,134,45,21,708,163,117,129,64,57,531,6,0,7,4,0,24,504,299,266,118,83,1277,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,18,3,3,0,4,34,0,0,3,0,0,8,0,0,0,0,0,0,27,8,7,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,544,317,278,119,85,1345,0,0,0,0,0,0,3,3,0,0,0,5,24,5,0,0,0,30,325,208
506011114,0,0,0,0,0,0,14,0,3,0,0,11,66,15,0,3,0,89,630,262,199,54,19,1160,380,252,261,113,88,1093,7,5,6,4,0,17,1087,533,473,177,105,2376,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,17,48,26,12,0,0,82,0,0,0,0,0,3,0,0,0,0,0,0,60,27,15,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,38,12,4,0,0,52,79,35,11,0,0,127,0,5,4,0,0,10,4,0,0,0,0,5,119,50,18,4,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,1276,612,501,184,108,2671,0,0,0,0,0,0,10,0,0,0,0,10,55,7,6,5,0,73,583,269
506011115,0,3,0,0,0,5,12,0,0,0,0,10,77,14,6,0,0,98,382,118,90,20,10,615,502,265,330,141,93,1334,7,0,0,0,0,7,979,396,422,168,105,2073,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,1001,397,427,168,110,2100,0,0,0,0,0,4,14,0,0,0,0,16,66,12,5,0,0,86,355,110
506011116,0,0,0,0,0,0,7,0,0,0,0,7,59,4,8,0,0,80,317,135,97,20,9,580,469,260,339,174,65,1317,11,0,0,0,0,13,864,403,452,203,76,1994,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,873,403,452,200,80,2008,3,0,0,0,0,3,4,0,0,0,0,11,51,13,4,0,0,70,328,111
506011117,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,7,266,176,94,28,15,581,449,346,392,223,141,1553,4,0,5,0,5,14,719,524,494,255,167,2157,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,56,29,23,3,0,107,23,18,17,13,9,77,3,0,0,0,0,5,75,46,41,13,13,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,9,0,0,26,0,4,0,0,0,4,0,0,0,0,0,0,12,14,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,594,536,269,173,2391,0,0,0,0,0,0,0,0,0,0,0,12,11,4,4,0,0,18,281,191
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,43,27,3,3,179,256,187,263,112,57,877,0,0,0,0,0,3,360,237,292,122,56,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,237,292,122,56,1065,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,237,148
506011308,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,12,130,51,34,10,4,230,306,164,191,93,30,795,6,3,3,0,0,8,458,226,229,108,31,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,468,227,226,108,31,1059,0,0,0,0,0,0,0,0,0,0,0,7,12,12,0,0,0,23,271,157
506021118,0,0,0,0,0,8,4,0,0,0,0,6,127,54,14,3,5,199,670,332,208,69,24,1306,375,249,264,138,67,1098,22,5,8,10,5,51,1206,644,495,220,106,2664,4,0,0,0,0,5,12,0,0,0,0,22,75,27,3,3,0,105,151,72,36,16,4,278,11,3,9,10,5,29,9,0,0,0,3,13,260,105,44,24,16,452,0,0,0,0,0,0,6,0,0,0,0,11,28,0,0,0,0,28,22,15,11,4,4,51,4,0,3,0,0,7,0,0,0,0,0,0,59,16,14,9,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,10,1532,768,555,249,121,3224,0,0,0,0,0,3,3,0,0,0,0,6,126,50,18,5,5,203,639,310
506021119,0,0,0,0,0,0,21,0,0,0,0,30,281,88,36,12,3,419,667,323,252,46,29,1309,193,151,217,105,50,724,21,5,0,0,0,30,1181,574,506,171,84,2509,0,0,0,0,0,0,7,0,0,0,0,8,101,26,11,5,0,144,272,134,78,27,7,515,32,24,18,14,0,92,4,6,5,0,0,13,422,194,112,47,9,782,0,0,0,0,0,0,60,3,3,0,0,63,64,19,11,0,0,96,83,39,18,7,4,151,3,8,12,5,0,28,0,0,0,0,0,6,211,75,40,12,4,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,831,660,223,100,3634,0,0,0,0,0,0,9,4,4,0,0,19,234,61,36,10,0,341,744,375
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
