SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
509031250,0,0,5,9,7,0,0,0,0,17,8,3,4,0,0,0,11,530,792,184,191,125,47,1861,488,762,172,193,98,47,1767,44,6,0,0,0,0,51,0,0,0,0,0,0,4,43,10,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,6,0,0,0,0,11,6,3,0,0,0,0,9,544,781,173,195,97,47,1849
510011262,0,0,30,189,124,12,17,11,0,345,52,33,10,4,4,0,102,1124,1463,722,701,326,167,4494,605,1072,613,700,305,165,3469,236,114,42,38,20,15,472,97,89,21,8,3,0,222,332,200,68,45,27,20,695,44,43,20,17,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,47,44,20,17,0,0,124,70,59,3,4,8,0,140,10,4,0,0,0,0,14,5,6,4,0,0,0,18,84,73,9,8,9,0,182,36,23,6,3,0,0,63,1102,1411,711,771,344,181,4532
510011263,0,0,16,61,35,13,3,0,4,114,9,0,0,0,0,0,16,506,536,290,269,171,268,2034,419,424,201,194,140,205,1588,75,31,6,6,3,0,127,6,3,0,0,0,0,8,76,37,7,6,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,24,4,0,0,0,56,0,3,0,0,0,0,4,5,8,4,0,0,0,16,37,31,7,0,0,0,77,23,16,0,4,4,0,43,554,499,221,202,149,209,1836
510011264,0,0,10,23,7,3,0,0,3,38,3,0,0,0,0,0,9,194,147,96,80,61,117,703,151,129,122,90,74,164,739,31,9,4,7,0,7,66,10,0,0,0,0,0,10,42,9,4,7,0,7,80,4,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,15,16,14,6,0,0,0,41,5,0,0,0,0,0,8,0,0,0,0,0,0,0,26,19,5,0,0,0,48,19,8,0,0,0,0,30,247,167,137,104,79,173,909
510011265,6,0,87,162,127,22,21,6,0,335,21,11,3,0,3,0,45,576,707,330,278,148,137,2188,283,429,258,228,133,136,1459,67,80,31,22,4,3,211,7,4,9,7,6,0,28,75,86,39,27,6,4,239,44,34,15,8,3,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,15,8,3,7,116,109,59,9,4,0,0,189,0,4,0,0,0,0,5,11,15,5,7,5,0,46,123,81,17,13,8,5,240,26,24,7,6,3,6,71,548,651,330,277,159,148,2122
510011266,0,0,0,38,31,0,3,0,0,81,0,3,0,0,0,0,7,168,157,72,80,61,85,621,107,126,84,89,56,63,521,6,6,0,0,0,0,9,0,0,0,0,0,0,0,6,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,5,4,4,0,66,7,0,3,0,0,0,9,0,0,0,0,0,0,0,34,26,6,4,3,6,78,16,17,0,5,0,0,35,157,172,90,100,58,64,640
510021267,0,0,4,29,14,0,3,0,0,47,12,7,0,0,0,0,19,118,100,40,54,39,101,461,82,54,37,47,36,84,349,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,14,9,4,0,0,0,27,6,0,0,0,0,0,6,0,3,0,0,0,0,0,14,19,5,0,0,0,40,19,6,0,0,3,0,38,138,82,44,51,43,90,437
510021268,0,0,0,4,0,3,0,0,0,6,10,5,0,0,0,0,9,268,357,193,234,131,50,1234,253,350,211,233,107,60,1213,25,8,0,0,0,0,35,11,4,0,0,0,0,18,38,10,4,0,0,0,52,19,5,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,318,369,214,237,104,60,1305
510021269,0,0,3,27,10,0,0,0,0,35,9,0,5,0,0,0,11,332,484,178,213,94,36,1338,160,280,165,201,101,30,931,66,37,11,6,0,3,126,11,22,5,3,0,0,42,70,60,23,13,3,3,163,87,47,11,0,0,0,144,42,30,6,3,0,0,84,9,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,86,19,3,0,0,245,3,5,0,4,0,0,17,0,0,0,0,0,0,0,6,3,5,3,0,0,14,14,13,6,4,0,0,35,5,3,0,0,0,0,10,387,430,206,220,108,39,1389
510021270,0,0,0,18,14,0,0,0,0,36,15,9,0,0,0,0,20,610,838,491,462,236,145,2788,475,706,427,422,229,163,2417,181,145,87,65,28,16,517,62,56,34,28,13,12,206,243,204,113,92,43,26,719,71,31,7,3,0,0,118,20,14,0,0,0,0,29,34,22,6,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,12,3,5,0,204,15,15,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,26,0,6,0,0,0,0,10,853,988,556,522,273,184,3377
510031271,0,0,7,43,28,6,0,0,0,79,13,3,0,0,0,0,18,487,527,275,386,166,80,1913,263,410,217,282,147,48,1370,49,19,3,3,0,0,78,0,0,0,0,0,0,0,49,26,3,3,0,0,81,15,8,0,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,9,0,0,0,0,35,27,33,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,0,0,0,64,25,3,0,0,0,0,33,382,476,229,294,146,54,1581
510031272,0,0,0,29,26,6,0,4,0,66,4,5,0,0,0,0,16,963,1441,844,961,439,199,4846,603,1077,730,988,447,164,4015,215,180,77,43,19,8,534,67,47,20,6,3,0,142,279,226,91,52,22,8,676,55,31,7,3,0,0,91,18,11,0,0,0,0,30,19,16,4,9,0,0,40,85,42,8,4,0,0,137,0,0,0,0,0,0,0,178,96,13,11,0,0,298,25,27,6,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,0,7,25,27,3,3,3,0,60,14,3,0,0,0,0,13,1102,1428,840,1048,468,177,5062
510031273,0,0,3,28,17,3,6,0,0,45,9,0,5,6,0,0,21,266,357,217,271,134,79,1335,140,250,164,216,114,55,942,79,64,28,16,9,4,200,5,0,4,0,4,0,14,82,70,33,19,15,4,218,4,9,0,0,0,0,8,12,12,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,3,0,0,0,30,5,16,3,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,13,3,0,0,0,34,3,11,6,0,0,0,22,257,357,201,239,135,59,1244
511011274,0,0,5,18,13,4,4,4,0,42,23,17,6,7,6,0,51,1155,1522,609,571,255,122,4239,921,1456,532,522,237,111,3778,240,92,26,10,3,6,373,22,10,0,3,0,0,40,263,105,25,9,3,6,413,71,8,0,4,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,73,14,0,4,0,0,95,32,21,3,0,0,0,59,0,0,0,0,0,0,0,0,3,0,0,0,0,4,36,20,0,0,0,0,60,12,12,5,4,4,0,40,1305,1610,569,537,242,114,4379
511011275,0,0,3,17,13,0,0,3,0,32,10,7,0,7,4,0,28,320,454,125,163,92,46,1195,378,499,144,171,81,37,1306,8,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,9,8,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,16,8,3,0,0,0,24,3,5,0,0,0,0,9,0,0,0,0,0,0,7,23,13,3,0,0,0,37,9,4,5,6,8,0,36,415,520,148,178,88,37,1398
511021276,0,0,0,82,38,0,3,0,0,127,8,3,3,3,0,0,23,536,567,256,227,104,74,1760,313,474,185,194,79,52,1303,114,43,14,7,0,4,179,17,7,0,0,0,0,28,132,50,16,7,0,4,212,39,7,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,46,42,29,4,0,0,0,75,5,4,0,0,0,0,7,0,0,0,0,0,0,4,43,32,3,0,0,0,87,6,6,0,0,0,0,15,538,575,205,209,74,51,1662
511021277,0,0,7,135,69,4,4,0,4,220,14,3,6,0,0,0,15,465,530,175,207,72,41,1483,279,429,152,205,83,31,1178,20,18,4,4,0,0,46,4,3,0,0,0,0,12,29,18,7,7,0,0,57,41,17,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,65,109,96,20,13,8,7,253,3,4,4,0,0,0,16,0,4,4,7,0,0,19,123,105,29,19,8,6,286,17,10,5,0,3,0,39,491,579,197,226,99,40,1629
511031278,0,0,11,42,14,0,3,0,0,63,9,0,0,0,0,0,13,677,733,372,335,158,100,2375,516,649,305,285,138,70,1964,138,76,29,16,8,0,268,13,9,0,0,0,0,23,148,79,29,16,8,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,3,0,0,0,53,0,0,0,0,0,0,0,6,0,0,0,0,0,9,36,21,7,0,0,0,61,4,0,0,0,0,0,9,701,753,338,311,147,79,2329
511031279,0,0,0,77,23,3,0,0,0,103,18,5,4,3,0,0,29,1134,1450,714,720,364,195,4579,717,1113,585,590,319,170,3489,375,178,90,56,13,12,729,24,46,19,12,4,0,98,400,228,109,69,18,12,830,79,26,11,4,6,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,79,26,11,4,6,0,128,59,22,0,0,0,0,81,0,0,0,0,0,0,0,6,0,0,0,0,0,6,61,28,0,0,0,0,87,5,0,0,0,0,0,3,1264,1393,707,662,338,185,4538
511031280,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,613,904,531,584,229,104,2964,536,835,477,505,209,87,2645,197,104,42,27,7,3,370,21,28,16,10,0,4,77,216,127,49,35,6,5,449,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,759,963,531,538,213,96,3104
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,14,26,5,3,0,0,0,43,18,9,0,0,0,0,33,505,478,217,182,95,49,1525,404,441,179,136,54,34,1254,33,16,6,4,0,0,55,21,0,0,0,0,0,27,55,22,3,4,0,0,83,17,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,0,0,0,19,13,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,19,9,7,3,0,0,3,25,494,480,186,143,56,40,1401
511031283,0,0,12,27,17,3,0,0,0,51,16,6,5,0,0,0,28,262,236,116,88,94,133,932,186,197,101,90,74,94,747,28,15,6,0,0,0,53,0,0,0,0,0,0,0,28,15,6,0,0,0,53,9,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,3,0,0,0,21,19,15,0,0,0,0,27,0,0,0,0,0,0,0,4,3,0,0,0,0,10,22,11,0,6,0,0,38,29,12,3,4,4,0,44,280,239,113,101,73,99,905
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,6,61,41,0,0,0,0,104,13,13,0,0,4,0,38,1714,1651,533,463,167,111,4641,1203,1409,488,364,140,84,3690,499,201,47,28,12,4,788,79,54,16,3,3,0,159,580,253,66,31,15,0,948,120,44,9,4,0,0,181,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,48,9,4,0,0,200,13,9,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,5,15,11,0,0,0,0,32,10,3,4,0,0,0,21,1949,1728,560,396,159,87,4890
511041286,3,7,68,20,22,15,14,3,7,83,0,0,0,0,0,0,4,465,797,452,435,222,109,2483,482,848,384,380,175,116,2390,67,23,11,4,0,0,105,0,0,0,0,0,0,0,67,23,11,4,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,10,3,0,0,0,0,0,4,6,4,0,0,0,0,13,3,3,0,0,0,0,3,555,883,394,386,183,121,2523
511041287,0,0,6,44,26,0,0,0,0,73,6,0,0,0,0,0,5,448,1018,447,471,189,80,2649,489,1001,500,506,212,78,2788,11,5,4,0,0,0,28,0,0,0,0,0,0,0,11,5,4,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,4,0,0,0,0,5,37,31,0,0,0,0,68,3,3,0,0,0,0,4,0,0,0,0,0,0,0,44,35,0,0,0,0,80,0,0,0,0,0,0,0,550,1046,501,508,217,80,2904
511041288,0,0,0,8,4,0,0,0,0,12,3,0,0,0,0,0,9,689,1255,571,588,271,106,3481,602,1133,573,523,257,114,3198,173,111,13,12,3,6,307,23,69,14,17,3,4,133,192,171,27,27,10,3,439,4,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,13,17,14,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,28,22,6,0,0,0,0,31,843,1330,609,552,263,123,3710
511041289,0,0,5,23,15,0,0,0,0,38,4,7,0,5,0,0,21,392,591,169,157,77,24,1403,327,534,164,132,69,20,1238,61,20,0,0,3,0,76,21,22,3,9,0,0,55,77,36,4,6,3,0,130,20,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,23,14,11,0,0,0,0,23,0,0,0,0,0,0,0,0,4,0,0,0,0,3,20,10,0,0,0,0,31,5,4,0,0,0,0,11,437,596,169,145,74,20,1437
511041290,0,0,5,14,12,0,0,0,0,34,13,11,3,8,4,0,36,246,212,54,60,33,45,657,204,188,75,36,25,26,551,11,5,0,6,0,0,30,0,0,0,0,0,0,0,11,5,0,6,0,0,28,6,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,11,22,13,3,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,19,3,4,3,0,45,19,14,3,0,0,3,42,271,227,76,40,33,33,685
511041291,0,0,8,21,11,0,0,0,0,25,3,4,0,3,0,0,12,487,585,152,143,85,37,1480,399,511,108,138,59,30,1253,19,5,0,0,0,6,34,0,0,0,0,0,0,0,19,9,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,6,3,0,0,0,22,12,11,0,0,3,0,32,449,535,118,143,58,31,1339
511041292,0,0,10,74,47,5,0,0,0,123,9,9,0,3,0,0,18,621,904,256,259,124,46,2209,467,789,200,194,102,55,1809,25,26,0,0,0,0,52,15,12,0,0,0,0,30,37,37,5,4,0,0,82,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,23,30,26,0,5,0,0,64,0,0,0,0,0,0,4,3,0,0,0,0,0,8,37,31,0,5,6,0,77,12,13,0,5,0,0,29,573,867,208,209,105,53,2020
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
