SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
505031107,0,0,0,0,9,40,26,6,0,0,96,0,0,0,0,0,0,9,37,29,6,0,0,90,0,0,0,0,0,0,7,25,26,11,0,0,71,0,0,0,0,0,0,0,29,28,10,0,0,71,0,0,0,0,0,0,0,21,39,9,7,0,82,0,0,0,0,0,4,4,22,31,0,4,4,77,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,16,30,21,52,66,301,231,48,20,29,818
505031255,0,0,0,3,49,95,14,4,0,9,170,0,0,0,3,0,0,43,91,24,5,0,0,169,0,0,0,0,0,0,27,43,12,0,0,5,81,0,0,0,0,0,0,12,43,24,3,0,3,89,0,0,0,0,0,0,5,20,15,5,0,0,51,0,0,0,0,0,0,13,63,17,4,0,4,109,0,0,0,0,0,0,7,6,0,0,0,4,13,9,0,6,16,5,35,438,578,130,23,9,28,1274
505031256,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,3,7,10,11,3,3,5,3,61
505031257,0,0,0,3,12,5,0,0,0,0,20,0,0,0,0,0,0,7,9,5,0,0,0,20,0,0,0,0,0,0,5,10,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,4,3,0,0,0,13,0,0,0,0,4,0,5,10,3,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,23,85,65,17,4,5,4,227
505031258,0,3,7,9,21,38,7,0,0,6,82,0,0,0,0,0,5,27,42,18,0,0,5,96,0,0,0,3,0,0,11,15,7,0,0,0,36,0,0,0,0,0,0,3,19,5,0,4,0,35,0,0,0,0,0,0,7,12,5,0,0,0,32,0,0,0,0,3,6,8,53,20,0,5,0,98,0,0,0,0,0,3,0,5,0,0,0,4,15,4,5,11,15,29,89,262,293,83,14,7,28,822
505031303,3,0,0,5,13,53,15,7,0,0,101,0,0,4,0,0,0,9,71,24,9,0,0,110,0,0,0,0,6,0,3,28,17,0,0,0,62,0,0,0,0,0,0,0,22,18,3,0,0,53,0,0,0,0,0,0,0,13,19,4,0,4,41,0,0,0,0,0,0,0,35,21,11,6,11,77,0,0,0,0,0,3,0,4,0,0,0,5,13,0,0,19,30,11,58,66,392,151,38,11,29,812
505031304,0,0,0,0,6,23,37,5,3,3,76,0,0,0,0,3,0,0,19,45,8,0,0,79,0,0,0,0,0,6,5,10,17,4,0,0,41,0,0,0,0,0,0,0,15,35,12,0,4,66,0,0,0,0,0,0,0,11,15,3,0,0,30,0,0,0,0,0,0,3,11,29,4,3,0,48,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,13,24,38,149,215,40,9,24,527
505031305,0,0,0,0,4,48,33,3,0,5,96,0,0,0,0,0,3,6,27,48,5,3,3,93,0,0,3,0,0,0,8,20,27,3,0,5,66,0,0,0,0,0,0,0,18,40,13,0,3,75,0,0,0,0,0,0,0,12,33,15,7,3,71,0,0,0,0,0,0,0,26,20,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,10,9,5,18,50,240,249,71,21,32,714
505031306,0,3,0,7,40,78,17,0,5,0,155,0,0,0,0,3,0,17,70,24,6,0,0,120,0,0,0,0,0,3,9,45,19,0,0,0,76,0,0,0,0,0,0,14,25,13,8,0,0,68,0,0,0,4,0,0,0,12,11,4,4,3,40,0,0,0,3,0,3,16,37,22,3,3,4,88,5,0,0,0,5,0,0,6,0,0,0,9,19,6,15,47,47,43,67,240,450,150,29,12,44,1160
506011110,3,10,23,55,120,80,4,0,0,0,302,5,0,0,6,11,33,57,53,15,0,0,0,193,0,0,0,0,7,11,35,18,3,0,0,0,81,0,0,0,0,0,0,29,18,8,0,0,0,61,0,0,0,6,0,11,20,13,7,0,0,3,56,0,0,3,6,10,30,65,37,5,0,0,5,160,4,0,11,12,6,12,4,0,0,0,0,20,70,29,23,183,198,252,606,947,392,59,9,10,104,2805
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,6,10,31,19,0,0,0,0,71,0,0,0,4,6,8,19,10,4,0,0,0,54,0,0,3,0,0,0,6,10,0,0,0,0,26,0,0,0,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,10,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,33,36,41,93,196,105,7,6,6,16,532
506011114,0,4,3,21,62,28,6,0,4,3,136,0,0,3,0,0,15,48,21,3,0,0,0,92,0,0,0,0,5,4,12,6,0,0,0,0,30,0,0,0,3,0,0,17,13,0,0,0,0,34,0,0,0,0,4,3,12,8,0,0,0,0,26,0,0,0,0,3,8,29,17,6,0,0,7,71,0,0,0,0,4,3,0,0,0,0,0,9,20,7,7,51,60,68,217,456,169,20,10,9,43,1110
506011115,0,0,0,0,3,16,3,0,0,0,25,0,0,0,0,0,4,8,12,4,0,0,0,23,0,0,0,0,0,0,3,8,0,0,0,0,17,0,0,0,0,0,0,3,4,5,0,0,0,9,0,0,0,0,0,0,0,7,0,0,4,0,9,0,0,0,0,0,0,0,9,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,23,8,30,57,78,20,8,0,12,251
506011116,0,0,0,3,3,12,6,3,0,0,30,0,0,0,0,0,3,0,9,6,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,3,12,0,0,0,0,0,0,0,6,7,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,22,7,16,25,43,30,9,4,16,179
506011117,0,4,7,12,52,54,7,0,0,8,142,0,0,0,0,0,8,32,44,4,0,0,0,92,0,0,0,0,0,4,20,25,4,0,0,0,50,0,0,0,0,0,5,9,20,5,0,0,0,38,0,0,0,0,0,0,6,5,0,0,0,0,16,0,0,0,0,0,5,23,22,0,0,0,0,57,0,0,0,0,0,0,0,5,0,0,0,0,13,3,0,20,22,34,94,293,310,34,0,4,29,830
506011307,0,0,0,0,3,69,25,3,0,0,101,0,0,0,0,0,3,3,58,32,9,0,0,109,0,0,0,0,0,0,3,38,17,7,0,3,72,0,0,4,0,0,0,0,44,27,3,0,0,81,0,0,0,0,0,0,0,20,36,7,5,0,69,0,0,0,4,0,0,0,40,27,3,3,0,86,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,5,18,4,13,34,386,215,40,4,14,724
506011308,0,0,0,3,8,71,29,7,4,7,130,0,0,0,6,0,0,8,64,50,4,3,4,133,0,0,0,0,0,0,10,33,18,3,3,4,64,0,0,0,0,0,0,0,46,33,0,0,0,93,0,0,3,0,0,0,0,20,21,9,5,8,62,0,0,0,4,0,0,6,34,19,6,0,4,75,0,0,0,0,0,0,0,3,0,0,0,6,10,0,0,5,10,7,20,64,385,236,44,17,34,807
506021118,3,6,9,19,73,131,25,3,4,8,275,0,0,4,3,4,16,69,115,44,7,11,6,277,0,5,0,4,3,8,21,68,19,3,4,4,131,0,0,0,3,4,8,32,86,45,19,8,4,199,0,0,6,0,0,5,12,41,33,14,8,7,130,0,0,4,0,4,6,33,88,44,9,8,18,212,3,0,8,0,0,0,0,4,0,0,0,22,42,36,45,209,121,72,146,482,805,263,69,59,126,2425
506021119,0,4,14,30,83,158,35,11,5,6,353,0,0,8,3,10,22,80,182,61,16,4,4,397,0,0,4,0,4,5,34,100,34,12,7,9,215,0,0,0,0,4,11,19,104,80,33,6,4,266,0,0,3,0,0,0,15,55,58,24,30,5,187,0,0,9,7,6,11,33,59,45,16,12,5,188,0,0,10,0,3,0,7,0,0,0,0,9,37,33,32,235,124,118,237,546,954,379,109,67,96,2942
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,6,15,56,112,134,52,25,13,9,430,0,0,3,5,17,38,89,178,79,36,13,11,471,0,0,0,3,3,11,32,70,55,26,12,4,221,0,0,0,0,7,7,29,98,88,32,24,3,292,0,0,4,0,4,9,12,66,87,70,70,11,325,0,0,0,3,0,10,20,62,40,25,16,14,205,0,0,3,4,0,9,4,0,0,4,0,6,32,8,12,87,119,197,409,661,916,497,239,174,77,3388
506021309,8,9,4,12,62,86,22,4,0,5,201,0,0,0,0,0,3,51,84,22,3,0,0,171,0,0,0,0,0,0,30,55,19,0,0,0,102,0,0,0,0,0,0,23,49,18,5,0,0,101,0,0,0,0,0,3,9,34,14,0,0,3,80,0,0,0,6,0,0,20,52,12,0,0,10,104,0,0,3,0,0,0,3,4,0,0,0,4,20,6,22,98,64,49,92,425,530,130,13,5,41,1479
506021310,4,0,0,13,61,76,7,0,4,0,161,0,0,0,0,3,9,50,67,15,0,0,0,150,0,0,0,4,0,3,22,32,7,0,0,3,67,0,0,0,0,0,7,21,41,4,0,3,3,79,0,0,0,0,0,0,3,9,7,6,0,3,35,0,0,3,0,0,0,22,33,12,0,0,4,76,0,0,0,0,0,0,0,3,0,0,0,3,8,3,4,27,23,20,76,357,420,84,13,10,31,1061
506021311,8,7,10,35,86,150,37,5,3,9,344,0,0,0,6,11,21,69,163,61,8,0,8,351,0,0,0,3,0,7,29,65,39,6,0,6,159,0,0,6,0,7,6,21,83,68,10,6,3,206,3,0,0,3,5,0,14,43,40,15,8,4,142,0,0,5,5,0,14,22,65,37,17,5,8,169,0,0,13,0,0,0,0,4,0,0,0,6,33,21,29,224,105,111,254,510,843,342,69,27,77,2615
506031124,16,21,3,34,108,162,35,12,8,6,408,0,4,16,11,5,28,89,176,50,19,9,12,412,3,0,8,5,8,12,38,80,41,12,9,8,214,0,0,9,5,3,11,49,100,42,10,4,4,249,0,0,14,3,7,10,21,82,63,18,26,9,236,4,3,15,23,8,11,51,113,39,11,12,11,301,0,0,4,8,0,7,8,0,0,0,0,24,51,33,50,372,332,115,310,729,1086,358,100,80,157,3708
506031125,0,0,0,0,5,15,17,6,3,0,54,0,0,0,0,0,0,4,16,21,6,0,4,53,0,0,0,0,0,0,5,14,17,3,5,0,41,0,0,0,0,0,0,0,7,18,7,0,0,48,0,0,0,0,0,0,0,13,23,13,6,0,55,0,0,0,0,0,0,3,18,27,12,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,6,24,124,166,56,15,19,436
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
506031127,14,6,4,29,156,192,32,4,6,8,445,0,0,9,4,3,16,118,221,35,0,4,8,428,0,0,5,3,0,14,72,119,32,0,0,3,254,0,0,9,3,3,3,61,139,31,4,5,0,269,0,5,4,4,0,0,27,85,26,6,8,4,170,0,0,5,5,0,14,56,145,30,4,6,20,281,0,0,7,3,0,0,7,12,0,0,0,14,42,17,20,145,115,74,205,946,1372,273,26,31,121,3336
506031128,3,0,3,5,50,82,8,0,0,0,163,0,0,5,4,0,8,42,76,11,0,0,4,148,0,0,0,0,4,0,20,38,6,0,0,3,69,0,0,0,3,6,5,16,37,11,0,6,0,87,0,0,0,0,0,0,4,31,7,5,0,0,52,0,0,0,4,4,7,26,34,9,0,0,10,89,0,0,0,0,0,0,5,4,0,0,0,3,11,0,7,45,45,41,100,392,470,76,3,5,49,1241
506031129,0,3,0,5,32,57,36,5,0,4,137,0,0,3,0,0,0,19,57,31,4,10,0,136,0,0,0,0,0,4,8,32,19,7,8,4,87,0,0,0,0,0,3,3,39,46,24,17,3,135,0,0,0,0,0,0,9,23,30,26,30,0,113,0,0,0,0,0,0,10,31,13,0,8,5,76,0,0,3,0,0,0,4,3,0,0,0,0,12,3,5,40,12,20,47,184,395,221,81,80,32,1134
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
506031131,3,4,0,6,26,77,40,3,0,0,162,0,0,0,5,3,8,12,97,52,13,4,0,193,0,0,0,0,0,0,14,44,37,14,7,3,119,0,0,0,0,0,0,6,42,46,17,7,4,130,0,0,0,0,0,0,3,29,43,20,13,3,111,0,0,0,0,0,3,6,46,33,11,0,6,106,0,0,0,0,0,0,0,3,0,0,0,4,14,4,3,43,41,15,25,138,478,304,105,30,30,1217
506041132,8,4,12,38,140,120,15,0,0,8,341,0,0,0,3,12,23,90,107,18,0,0,11,261,0,0,0,0,0,4,43,84,11,3,0,0,151,0,0,3,4,0,14,32,46,16,0,0,6,120,0,0,7,0,0,3,14,39,11,5,6,3,82,5,3,0,7,0,12,44,60,15,0,0,10,161,0,0,6,5,0,8,3,0,0,0,0,24,36,18,22,116,103,100,248,795,714,118,14,9,107,2367
506041133,0,0,0,8,23,104,49,8,3,7,204,0,0,0,4,4,5,5,112,69,7,3,4,215,0,0,0,0,0,3,3,59,44,15,4,4,123,0,0,0,3,0,0,10,60,76,10,3,3,164,0,0,0,0,3,0,0,42,52,20,3,3,133,0,0,0,0,0,4,7,58,29,13,5,8,126,0,0,0,0,0,0,3,0,3,0,0,8,12,0,4,20,13,24,55,95,665,406,86,27,59,1437
506041134,3,7,12,47,142,74,8,0,0,0,278,0,0,3,0,7,32,97,65,3,0,0,3,208,0,0,0,3,8,4,40,33,0,0,0,0,96,0,0,0,0,4,4,33,24,0,0,0,0,67,0,0,3,0,3,3,9,13,3,0,0,4,48,0,0,3,5,3,13,66,27,3,0,6,11,143,4,0,7,5,5,4,11,8,0,0,0,10,55,27,24,146,182,188,400,985,427,31,3,11,70,2486
506041135,3,0,4,0,38,99,24,5,4,7,185,0,0,0,0,0,0,17,77,39,4,0,5,149,0,0,0,0,0,0,11,44,23,0,3,0,89,0,0,0,0,0,3,9,45,30,3,4,6,100,0,0,0,0,0,0,4,11,33,12,0,0,62,0,0,0,0,0,0,12,55,33,6,5,5,125,0,0,0,0,0,0,0,0,3,0,0,7,12,0,8,12,28,30,63,201,554,241,34,15,50,1231
506041136,7,5,8,30,56,38,3,0,0,12,165,0,0,4,0,4,14,42,42,3,0,0,4,116,0,0,0,0,4,9,24,12,5,0,3,5,54,0,0,3,4,3,7,11,20,4,0,3,0,57,0,5,0,4,0,0,11,10,4,0,0,4,36,0,0,0,10,0,11,35,38,9,0,0,3,102,0,0,0,0,4,0,0,0,0,0,0,3,14,5,13,58,92,82,246,438,288,39,7,18,73,1370
506041137,7,0,9,22,96,97,14,0,3,6,254,0,0,5,0,4,18,60,78,17,0,0,3,192,0,0,0,0,0,3,18,46,10,0,0,0,84,0,0,0,0,0,3,31,44,6,0,5,0,96,0,0,0,0,0,0,10,26,3,0,0,6,48,0,0,3,6,0,6,34,51,17,0,0,3,121,0,0,0,0,0,7,4,3,0,0,0,3,21,15,9,73,79,48,168,592,606,102,12,11,67,1783
506051138,5,3,8,8,35,90,33,3,0,3,193,0,0,0,0,0,6,41,80,40,6,0,0,172,0,0,0,0,0,0,15,45,14,5,0,4,92,0,0,0,4,0,4,15,33,31,5,0,3,89,0,0,0,0,0,0,0,29,25,6,0,6,78,0,0,4,4,6,0,23,50,20,7,0,16,123,0,0,4,0,4,0,0,0,0,0,0,8,20,0,9,71,58,45,64,308,535,214,45,6,73,1429
506051139,3,0,0,7,32,67,16,4,6,3,132,0,0,0,0,0,3,15,75,28,6,0,3,125,0,0,0,0,4,0,6,32,14,0,0,0,61,0,0,0,0,0,0,10,38,29,4,0,0,89,0,0,0,0,0,0,3,17,19,0,0,0,47,0,0,0,0,0,3,9,40,25,0,0,13,85,0,0,0,0,0,0,5,0,0,0,0,7,8,4,5,26,32,24,32,175,478,160,20,6,42,1008
506051140,0,0,4,3,14,50,6,4,4,5,94,0,0,0,3,0,7,7,43,17,5,3,3,85,0,0,0,0,0,5,11,19,12,4,3,0,54,0,0,0,0,0,0,9,19,13,4,3,3,53,0,0,0,0,0,0,0,14,11,6,6,0,44,0,0,0,0,0,0,4,18,18,8,0,4,54,0,0,0,0,0,0,3,0,0,0,0,3,11,0,4,32,19,21,39,142,272,115,34,23,31,722
506051141,3,0,0,3,13,24,4,0,0,0,49,0,0,0,0,0,0,8,18,6,0,3,0,44,0,0,0,0,0,3,6,9,10,0,0,0,27,0,0,0,0,3,0,3,6,4,5,0,0,27,0,0,0,0,0,0,0,8,11,3,8,0,33,0,0,0,0,0,0,4,10,9,9,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,20,34,18,33,73,120,56,23,14,18,418
506061142,0,0,0,0,26,90,19,0,0,3,139,0,0,0,0,0,0,22,80,21,6,0,6,133,0,0,0,0,3,0,5,32,10,0,0,0,53,0,0,0,0,0,0,4,40,19,4,0,0,68,0,0,0,0,0,0,3,28,5,3,0,0,48,0,0,0,0,0,3,14,56,16,0,0,3,97,0,0,0,0,0,0,0,5,0,0,0,3,11,4,0,0,19,15,35,169,537,126,15,8,32,960
506061143,0,0,4,3,6,6,3,5,0,0,19,0,0,0,0,0,0,0,9,8,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,5,0,16,0,0,0,0,0,3,0,0,4,0,5,0,13,0,0,0,0,3,0,0,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,14,14,31,51,34,18,17,13,199
506061144,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,6,3,6,0,4,0,15,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,3,0,4,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,11,14,29,26,14,13,10,6,142
506071145,12,6,9,20,106,136,34,5,5,3,340,0,0,11,7,7,19,79,141,58,28,15,7,353,0,0,5,3,0,5,33,84,42,8,10,6,195,0,0,0,0,4,4,25,62,69,36,20,5,234,0,0,0,0,0,0,11,54,48,41,57,4,224,0,0,0,7,0,7,23,60,26,17,12,4,164,0,0,5,3,0,4,0,0,3,0,0,5,28,8,19,122,96,54,188,648,797,367,149,135,76,2654
506071146,3,4,0,5,20,31,12,3,0,0,87,0,0,0,0,6,4,10,36,16,15,5,3,98,0,0,0,0,0,3,17,17,15,6,4,3,66,0,0,0,0,3,0,6,17,31,11,8,6,82,0,0,0,0,0,6,4,9,12,19,39,0,96,0,0,0,6,0,5,17,19,13,8,14,8,85,0,0,9,0,0,4,0,0,0,0,0,15,21,14,21,115,91,49,64,137,172,130,79,82,57,1008
506071147,5,9,9,24,109,125,54,22,30,4,386,0,0,0,3,4,14,84,132,69,26,24,15,372,0,0,0,0,3,9,30,61,37,15,15,0,173,0,0,0,0,0,6,36,62,55,37,37,5,243,0,0,0,6,0,5,28,58,75,79,154,10,400,0,0,3,3,3,7,38,51,33,20,28,5,189,0,0,0,0,0,0,0,0,5,0,0,11,21,13,24,87,59,63,202,648,727,412,227,323,75,2858
507011148,4,0,0,4,21,106,53,3,0,7,199,0,0,0,0,3,6,13,123,75,8,3,7,240,0,0,0,0,0,0,7,46,35,7,0,0,102,0,0,4,0,0,0,6,69,78,20,4,4,177,0,0,0,0,0,0,7,35,50,20,4,0,117,0,0,5,0,0,3,5,59,41,13,0,3,132,0,0,3,0,0,0,0,0,0,0,0,3,14,4,7,25,18,21,68,122,645,422,82,25,40,1477
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,12,24,14,0,0,5,59,0,0,0,0,0,0,4,28,10,13,0,0,59,0,0,0,0,0,0,3,16,10,15,0,0,43,0,0,0,0,0,3,4,12,13,14,5,0,54,0,0,3,0,0,0,0,10,14,16,8,0,54,0,0,0,0,0,4,4,9,11,4,7,3,43,0,0,0,0,3,0,0,0,0,0,0,7,10,5,3,15,12,26,27,56,165,82,62,32,23,499
507011153,4,9,0,6,32,54,13,0,0,3,118,0,0,0,3,4,0,36,31,16,0,3,3,104,0,0,5,0,0,3,18,20,12,5,0,0,51,0,0,0,3,0,0,3,20,10,4,0,3,54,0,0,0,0,0,6,5,17,8,0,0,0,34,0,0,0,0,0,0,16,15,13,5,0,9,52,0,0,5,4,0,0,0,0,0,0,0,5,22,14,28,134,114,35,78,260,272,93,19,3,30,1092
507011154,0,0,11,11,50,81,27,6,4,3,195,0,0,5,4,10,12,47,79,20,7,4,3,178,0,0,0,5,0,4,7,46,17,5,0,3,91,0,0,0,4,0,0,10,45,17,7,0,3,90,0,0,0,3,0,0,0,23,18,0,3,4,51,0,6,3,0,0,13,29,34,28,4,0,6,128,0,0,0,3,0,4,4,3,0,0,0,14,28,17,28,143,130,107,188,363,508,160,33,17,64,1747
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
507011158,0,0,0,0,8,28,19,4,4,0,58,0,0,0,0,0,0,8,19,13,7,6,0,47,0,0,0,0,0,0,0,12,5,4,3,0,16,0,0,0,0,0,0,0,7,19,12,9,0,50,0,0,0,0,0,0,0,7,7,7,52,0,81,0,0,0,0,0,0,4,0,9,5,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,35,115,87,54,77,10,390
507011159,0,5,8,4,24,101,15,4,0,0,163,0,0,0,0,4,9,23,102,22,3,0,0,161,0,0,0,3,0,3,18,48,10,4,0,4,91,0,0,0,0,0,0,10,55,23,10,0,4,109,0,0,0,0,0,0,7,25,11,4,0,4,50,0,0,0,0,0,0,12,36,22,3,0,3,93,0,0,0,6,0,0,0,4,0,0,0,4,16,10,8,64,39,49,74,242,592,131,27,7,45,1285
507011160,3,3,3,17,57,68,12,3,0,0,181,0,0,0,3,3,14,38,57,27,3,0,4,142,0,0,0,0,0,4,12,26,13,0,0,0,59,0,0,0,5,0,5,16,42,16,0,0,0,82,0,0,3,0,0,3,8,18,22,4,4,0,55,0,0,0,0,0,7,12,38,14,4,4,7,87,0,0,6,0,0,0,0,7,0,0,0,5,22,11,7,43,62,58,135,336,491,127,16,9,33,1314
