POA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
POA6105,0,0,0,0,0,10,45,79,19,0,12,8,10,3,0,181,0,0,0,0,0,11,82,61,15,3,17,13,4,0,0,195,0,0,4,0,5,4,0,10,0,0,0,5,5,0,0,26,0,0,0,0,15,22,204,67,21,13,21,10,0,0,7,404,0,3,7,0,0,4,0,0,0,0,0,0,0,0,6,26,4,0,0,0,0,0,9,4,0,3,0,0,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,11,7,8,7,5,10,3,6,9,0,0,0,0,0,0,0,59,0,6,9,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,8,0,30,18,0,0,5,5,3,0,0,75,4,0,28,32,23,23,181,138,48,27,69,58,16,0,12,662,0,0,0,0,8,29,35,19,6,5,6,3,12,0,4,139,0,0,0,0,0,3,4,13
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,0,0,0,0,31,202,122,19,6,19,44,14,14,3,486,0,0,0,0,0,7,121,60,5,8,6,9,3,0,4,218,0,0,0,3,9,0,15,5,0,0,8,0,0,0,0,45,0,0,0,3,48,85,643,412,118,135,95,111,35,0,36,1730,0,3,11,3,0,23,3,0,0,0,0,0,0,0,0,42,0,0,9,4,4,3,21,13,3,3,0,0,0,4,0,56,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,11,15,15,14,6,12,6,11,9,0,0,3,4,0,0,0,103,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,6,21,35,91,107,30,9,21,24,22,11,6,386,6,5,46,64,49,90,1306,1106,424,290,616,634,151,22,87,4897,3,0,0,8,36,221,440,160,38,35,34,46,33,5,15,1073,0,0,0,0,4,21,36,60
POA6108,0,0,0,0,7,29,66,52,21,0,13,7,7,0,7,217,0,0,0,0,3,3,54,47,0,5,5,3,4,0,0,118,0,0,3,6,4,3,4,0,0,0,0,0,0,0,0,25,0,0,0,5,14,28,284,154,20,20,25,29,6,0,10,603,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,16,5,6,0,0,4,3,8,12,0,0,0,0,0,0,0,32,0,0,0,0,5,4,3,6,0,0,0,0,0,0,0,17,8,16,6,8,13,3,11,9,0,0,0,0,0,0,0,84,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,10,10,18,9,0,7,0,0,0,0,5,68,4,0,45,68,43,57,246,189,33,38,66,100,20,3,16,936,0,0,0,11,41,76,121,65,3,17,14,18,9,0,3,380,0,0,0,3,0,3,14,24
POA6109,0,0,0,0,0,27,176,154,21,32,15,48,13,19,0,519,0,0,0,6,0,0,52,30,5,0,4,3,0,0,0,95,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,5,5,50,17,3,0,3,5,3,0,0,96,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,27,3,9,7,3,11,4,3,4,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,0,0,0,6,0,0,0,25,0,0,15,23,23,18,297,200,39,23,64,50,12,0,7,774,0,0,0,0,6,18,57,26,3,5,3,8,3,3,0,142,0,0,0,0,0,0,9,17
POA6110,0,0,0,0,17,59,284,282,26,44,17,65,24,17,17,847,0,0,0,0,3,13,69,28,0,3,0,8,4,0,3,133,0,0,0,13,0,4,8,11,0,3,4,0,6,0,0,42,0,0,4,3,10,24,333,163,26,17,14,28,6,0,17,636,0,5,5,0,0,5,3,0,0,0,0,0,0,0,6,32,0,0,0,4,0,7,35,22,5,3,0,4,0,0,0,81,0,0,0,0,9,7,8,5,0,0,0,0,0,0,0,22,24,17,21,7,21,15,10,6,0,0,0,3,0,0,3,132,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,7,8,12,16,0,0,0,4,3,0,0,56,9,6,56,49,57,101,851,565,70,63,76,133,33,0,28,2096,5,0,0,12,32,90,177,98,9,15,9,13,8,0,3,472,0,0,0,0,0,10,42,28
POA6111,0,0,0,0,0,0,19,28,3,7,0,0,4,0,3,62,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,14,0,0,6,8,7,8,5,3,9,0,0,0,0,5,0,45,0,0,0,0,5,4,16,15,0,3,0,3,0,0,0,58,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,15,13,9,17,20,8,13,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,6,0,26,33,11,21,129,93,19,4,6,17,6,0,0,368,0,3,0,6,3,19,20,18,3,0,3,3,3,0,0,80,0,0,0,0,0,6,10,5
POA6112,0,0,0,0,5,8,71,66,5,8,6,0,0,0,0,175,0,0,0,0,9,4,41,31,0,0,0,0,0,0,0,88,0,0,0,9,24,17,25,22,0,0,3,4,0,0,0,117,0,0,0,4,12,19,321,156,21,14,21,28,3,4,10,619,0,4,14,3,0,13,10,0,0,0,0,0,0,0,0,42,0,0,3,0,0,4,19,27,4,0,0,0,0,0,0,57,0,0,0,3,10,0,13,8,0,4,0,3,0,0,0,41,24,27,23,15,43,19,24,22,0,4,0,0,0,0,5,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,14,15,49,22,3,3,9,0,3,0,4,126,0,7,36,40,58,69,2042,1880,257,194,213,241,84,26,52,5212,0,0,0,6,11,109,193,105,9,14,17,12,14,3,4,511,0,0,0,0,10,6,27,39
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
POA6122,0,0,0,0,0,6,11,12,0,0,0,4,0,0,0,34,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,3,4,5,0,26,0,0,0,0,3,0,0,0,38,0,0,0,0,0,0,15,9,4,4,0,0,0,0,0,33,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,14,4,0,0,0,0,0,0,37,4,6,3,7,16,3,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,6,3,13,335,200,21,16,13,33,22,8,4,686,0,0,0,0,0,6,7,13,6,0,0,8,0,0,0,41,0,0,0,0,0,3,4,8
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,3,19,38,8,0,0,0,4,0,0,0,79,0,0,0,4,0,3,43,58,6,5,7,4,3,0,0,126,0,0,3,3,6,3,3,4,0,0,0,0,0,0,3,27,0,3,0,12,40,63,267,140,25,26,25,11,13,0,9,631,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,9,6,3,5,0,3,0,0,0,0,0,0,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,14,16,20,6,3,4,0,7,0,0,3,86,3,5,38,36,14,26,228,174,40,36,51,60,14,3,11,735,0,0,3,7,22,49,113,46,11,10,3,11,5,0,6,290,0,0,0,7,8,4,20,12
POA6148,0,0,0,0,0,7,8,4,0,0,0,0,0,7,0,28,0,0,0,0,4,5,33,16,5,0,3,0,0,0,0,66,0,0,5,0,5,6,9,5,0,0,0,3,0,0,0,36,0,0,0,0,38,80,322,182,56,30,29,47,23,0,14,817,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,13,0,4,4,4,5,4,4,11,6,9,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,20,5,7,15,4,12,5,0,0,0,0,0,0,0,76,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,33,31,27,14,7,4,10,0,0,0,3,134,3,4,38,31,36,77,408,309,35,27,61,69,17,7,13,1142,0,4,4,9,15,48,86,35,3,0,0,3,8,0,9,228,0,0,0,0,9,0,34,23
POA6149,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,21,0,0,0,10,6,6,17,4,0,3,0,5,3,0,3,54,0,0,4,5,57,68,284,169,24,21,14,30,13,0,10,697,0,3,6,4,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,6,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,16,5,10,10,12,0,19,8,0,0,0,0,0,0,0,76,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,63,36,19,14,0,3,6,4,0,0,0,168,6,8,28,22,39,79,202,93,43,21,29,6,15,0,10,598,0,0,0,4,20,68,74,18,5,0,6,0,3,0,0,208,0,0,0,0,9,0,22,31
POA6150,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,4,5,0,11,6,0,0,33,0,0,0,0,4,7,5,7,0,4,0,0,0,0,0,31,0,0,0,16,48,76,144,66,14,11,12,7,0,0,7,418,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,14,0,3,8,3,6,0,0,0,0,0,0,0,4,33,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,28,56,37,25,11,8,6,6,9,0,0,0,187,6,0,27,32,40,87,112,60,5,12,14,20,11,0,14,443,0,0,5,5,153,192,95,29,7,11,6,20,31,0,10,559,0,0,0,0,8,11,15,16
POA6151,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,7,6,8,10,20,10,4,5,6,0,0,0,0,71,0,0,0,0,21,28,67,59,15,11,10,22,10,0,7,247,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,19,0,0,0,3,7,4,0,8,0,0,0,0,0,0,0,27,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,14,8,5,8,5,6,0,13,5,0,3,0,4,0,4,0,64,0,5,8,0,3,4,4,0,0,0,0,0,0,0,0,31,0,0,4,8,17,11,3,11,3,0,0,0,0,0,4,71,11,7,22,13,20,30,66,79,20,33,20,39,15,0,3,367,0,0,0,11,14,44,31,20,5,10,0,4,9,3,0,139,0,0,0,4,13,8,18,39
POA6152,0,0,0,0,4,11,4,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,8,0,6,0,3,9,0,0,30,0,0,0,7,6,15,17,9,0,0,4,4,0,0,0,63,0,0,0,4,35,52,177,152,18,29,17,41,11,5,9,558,0,8,6,3,0,3,0,0,0,0,0,0,0,0,3,30,0,6,0,0,3,0,6,4,0,0,0,0,7,0,0,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,12,9,13,4,8,7,14,6,0,0,0,0,0,0,3,77,0,8,6,4,3,0,4,4,0,0,0,0,0,0,0,27,0,0,3,19,38,22,28,20,8,3,6,8,9,0,0,165,7,0,42,32,29,59,127,99,22,13,28,46,4,3,16,530,3,5,5,14,44,110,132,33,15,12,9,7,20,4,10,417,0,0,0,0,38,27,44,66
POA6153,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,5,3,0,4,0,0,3,0,0,18,0,0,4,11,11,7,12,4,9,0,0,5,4,0,0,65,0,0,0,5,44,61,180,133,44,22,15,29,18,0,7,558,0,3,14,5,5,6,0,0,0,0,0,0,0,0,0,31,3,0,4,4,3,0,0,8,0,0,0,0,0,0,0,30,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,18,10,7,5,0,17,9,24,0,0,0,5,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,20,43,30,24,8,9,0,3,5,9,5,8,165,9,0,35,29,38,61,111,45,15,3,13,21,3,0,4,379,0,5,9,9,77,185,84,28,8,6,6,15,28,0,11,458,0,0,0,9,49,40,58,69
POA6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,0,0,0,0,0,0,0,0,27,0,5,0,6,21,31,91,45,10,10,3,12,3,0,4,244,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,21,0,8,3,0,0,0,0,6,0,0,0,5,0,0,0,20,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,4,8,7,3,0,9,7,10,7,0,3,0,0,0,0,0,54,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,13,16,11,4,0,0,0,8,0,3,0,70,7,5,16,6,20,28,25,12,4,13,7,7,0,0,5,146,0,0,3,10,36,35,33,17,0,0,11,0,4,0,3,161,0,0,0,3,10,3,13,23
POA6155,0,0,0,3,12,44,38,21,6,0,0,0,6,0,0,130,0,0,0,0,4,23,133,110,14,12,0,4,0,0,0,308,0,3,4,7,9,6,28,6,0,0,0,0,0,0,0,66,0,0,0,5,101,192,1430,777,127,127,86,139,41,10,60,3106,0,3,9,5,5,7,0,0,0,0,0,0,0,0,5,37,0,0,3,3,4,11,22,29,11,19,11,0,0,0,5,123,0,0,0,5,6,14,3,0,0,0,0,0,0,4,4,34,20,7,18,10,22,16,14,4,5,0,0,0,0,0,4,122,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,3,20,67,75,80,76,0,11,9,8,11,5,9,380,12,13,60,90,134,225,1905,1211,196,147,198,270,76,29,49,4613,0,3,3,9,62,198,276,111,17,21,12,18,30,0,12,783,0,0,0,0,21,18,74,100
POA6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,4,8,5,4,17,8,6,0,0,4,4,0,0,58,0,0,0,0,11,17,29,21,3,4,0,5,0,0,0,96,3,5,15,4,5,9,0,0,0,0,0,0,0,0,0,45,4,3,6,0,3,0,6,9,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,7,3,5,9,15,5,14,10,0,0,0,3,0,0,0,77,0,3,12,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,3,0,0,9,4,0,0,0,0,0,0,0,26,3,4,11,13,7,6,32,25,4,10,0,0,0,0,6,119,4,0,0,4,22,34,35,10,5,4,3,5,0,0,11,142,0,0,0,0,5,7,16,15
POA6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,5,13,6,0,0,0,4,0,0,0,57,0,0,0,0,3,9,14,20,0,4,4,0,0,0,0,48,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,26,5,6,0,4,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,7,10,4,11,4,0,0,0,0,0,0,0,64,0,0,0,4,6,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,8,0,11,6,4,4,16,6,0,5,0,4,7,0,5,82,0,0,0,0,3,0,4,4,0,3,0,4,0,0,0,26,0,0,0,0,0,0,14,7
POA6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,5,0,6,0,0,0,4,0,36,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,8,0,7,3,17,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,3,0,0,0,0,0,0,7,0,0,7,0,0,0,5,0,0,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,10,0,4,0
POA6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,3,4,3,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,10,0,0,0,0,3,0,0,0
POA6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,5,11,8,0,0,0,5,3,0,0,63,0,0,0,0,3,4,7,7,5,0,0,4,0,3,0,32,0,10,10,0,5,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,11,11,10,10,0,0,7,9,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,3,19,6,3,10,6,6,7,7,10,0,0,3,0,0,0,0,57,0,0,0,0,0,3,10,4,0,0,4,0,5,0,0,22,0,0,0,0,7,3,0,0
