POA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
POA6107,0,0,0,10,10,6,3,7,0,30,0,20,96,520,117,113,44,8,7,922,0,0,0,4,0,0,10,3,0,22,0,6,4,9,0,0,3,4,0,22,0,21,37,78,109,165,140,110,48,708,0,0,0,0,0,0,4,0,0,7,0,4,0,9,0,6,0,0,0,16,0,0,6,13,9,5,13,13,5,53,0,0,0,0,0,0,0,3,0,5,0,4,36,120,7,17,9,0,0,192,26,110,271,1474,153,115,69,30,10,2260,6,24,69,298,97,44,32,8,4,587,0,0,11,35,6,8,4,0,0,68,0,0,8,22,21,5,0,0,0,55,0,13,5,20,5,6,10,6,5,64,0,0,0,13,3,25,57,44,32,168,0,0,6,34,20,6,0,0,0,66,0,3,14,115,19,18,5,6,0,191,0,4,6,18,7,4,0,0,0,43,10,29,128,446,84,91,66,21,8,871
POA6108,0,0,0,0,3,0,11,0,0,10,6,8,41,137,75,42,21,3,0,330,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,3,0,0,0,13,4,10,13,86,97,196,194,146,46,784,0,0,0,6,0,0,0,0,0,12,0,0,0,4,0,3,0,0,0,9,0,0,0,12,6,5,12,8,0,50,0,0,0,0,0,0,0,0,0,3,0,0,5,26,3,3,3,0,0,39,5,20,29,221,47,42,46,19,15,449,0,17,19,110,34,22,19,3,0,222,0,0,3,12,3,0,0,0,0,17,0,4,3,34,11,7,4,0,0,67,0,0,4,11,4,13,7,5,0,44,0,0,0,5,3,10,20,6,0,50,3,0,5,10,12,0,0,0,0,35,0,3,7,29,12,7,4,0,0,62,0,0,0,6,5,4,3,0,0,19,6,17,33,121,63,96,73,36,5,458
POA6109,0,0,0,0,0,0,0,0,0,3,0,0,0,28,11,10,4,5,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,5,10,29,26,69,67,67,25,298,0,0,0,8,4,0,0,0,0,16,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,5,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,13,0,14,28,236,27,20,18,11,3,365,0,7,12,36,17,6,3,0,0,83,0,4,6,6,0,3,0,0,0,18,0,0,0,10,5,4,0,0,0,16,0,3,0,0,0,0,3,3,0,12,0,0,0,0,0,6,20,14,8,45,0,0,0,0,0,4,0,0,0,4,0,4,0,11,0,5,0,0,0,14,0,0,0,3,0,5,0,0,0,5,4,11,7,38,5,17,14,9,0,94
POA6110,0,0,0,4,3,3,0,0,0,23,0,10,36,170,71,39,20,9,4,358,0,0,0,0,5,0,4,0,0,14,0,7,16,12,0,0,0,0,0,40,0,18,46,148,171,342,253,287,90,1361,0,0,0,5,0,3,0,0,0,13,0,0,0,6,4,4,0,0,0,16,0,0,3,11,7,15,14,7,5,59,0,0,0,0,0,0,0,3,0,4,0,0,0,18,3,0,0,0,0,30,3,63,100,585,111,84,56,38,8,1054,0,21,24,122,67,15,17,12,3,274,0,0,16,20,4,0,0,0,0,53,0,5,4,40,16,6,4,0,0,73,0,3,0,24,6,7,13,11,0,74,0,0,3,10,0,3,23,8,15,62,0,0,4,6,4,3,6,0,0,19,0,0,0,35,5,5,0,0,0,51,0,0,5,11,13,3,0,0,0,24,0,33,59,177,91,75,45,13,9,505
POA6111,0,0,0,3,3,0,0,0,0,9,0,4,0,11,8,7,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,41,144,202,382,306,162,45,1289,0,0,0,4,0,0,0,0,0,6,0,0,0,8,5,0,0,0,0,18,0,0,0,5,6,6,15,12,4,58,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,8,0,4,5,87,20,14,16,20,4,171,0,4,7,19,16,5,3,5,0,56,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,16,12,13,11,12,0,60,0,0,0,7,0,5,15,16,4,48,0,0,0,8,0,0,0,0,0,15,0,4,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,17,15,4,0,64
POA6112,0,0,5,12,0,6,9,0,4,35,0,17,14,195,63,33,26,7,3,355,0,0,0,10,0,5,0,5,3,21,0,8,4,9,6,0,0,0,0,29,5,61,108,370,373,628,432,300,107,2382,0,0,0,13,5,4,4,0,0,23,0,0,6,15,0,5,4,0,0,29,0,0,9,27,12,13,27,20,7,118,0,0,0,0,0,0,0,0,0,0,0,3,0,48,10,3,4,0,0,72,8,217,158,1734,174,131,94,20,10,2546,0,19,26,171,52,23,8,0,0,302,0,7,3,21,8,4,0,0,0,48,0,0,5,20,6,0,3,0,0,38,0,23,12,43,7,17,13,11,3,117,0,0,0,11,0,15,19,17,8,67,0,3,3,29,13,5,3,4,0,60,6,13,5,84,11,0,8,0,0,132,0,0,0,8,3,0,0,0,0,25,4,33,62,348,92,67,64,21,0,689
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,15,33,44,29,15,3,134,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4
POA6122,0,0,0,0,3,0,0,0,0,3,0,0,0,11,9,0,0,0,0,27,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,27,184,143,219,145,83,24,841,0,6,0,15,0,3,0,0,0,18,0,0,0,7,0,0,0,0,0,5,0,0,0,4,9,9,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,19,22,244,19,20,19,8,0,345,0,0,4,19,6,0,0,0,0,25,0,0,0,7,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,4,0,3,6,18,5,9,4,0,0,44,0,0,0,0,0,3,7,6,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,16,17,4,3,0,0,48
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,28,20,10,10,3,102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,24,11,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,44,56,37,43,9,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,0,0,0,3,0,9,22,147,68,51,20,10,7,339,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,11,51,48,107,87,84,28,426,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,3,9,4,0,29,0,0,0,0,0,0,0,0,0,5,0,0,9,19,7,16,3,3,0,46,3,14,25,158,34,34,30,14,10,325,0,7,18,71,28,22,11,4,0,164,0,0,0,10,0,0,3,3,0,24,0,0,0,4,4,3,0,0,0,11,0,4,4,6,10,0,5,3,0,33,0,0,0,3,0,6,3,3,3,18,0,0,0,11,8,9,0,0,0,25,0,12,9,53,16,4,6,3,0,101,0,0,0,0,0,0,3,0,0,3,0,13,43,146,73,99,104,41,11,525
POA6148,0,0,0,0,3,0,0,0,0,5,0,28,27,190,93,48,39,7,4,431,0,0,0,0,0,4,0,3,0,11,0,5,0,8,3,0,4,5,0,21,0,25,34,61,69,109,127,111,39,582,0,0,0,0,0,0,0,4,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,8,10,6,4,11,0,41,0,0,0,0,0,0,5,0,0,7,0,5,10,24,6,16,7,0,0,69,3,49,77,218,112,43,31,23,7,561,0,6,18,41,29,16,16,3,3,132,0,4,6,21,0,4,5,0,0,42,0,0,5,9,0,0,8,0,0,23,0,0,0,14,8,8,6,8,0,38,0,0,0,3,0,0,14,9,8,47,0,0,0,14,9,4,0,0,0,32,0,13,13,49,34,5,5,0,0,121,0,0,0,4,3,3,0,0,0,5,0,36,71,154,107,79,74,22,9,546
POA6149,0,0,3,5,6,4,0,0,0,12,3,26,19,192,60,62,19,10,3,399,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,34,43,70,108,137,123,86,50,649,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,13,0,4,5,12,3,3,14,7,0,46,0,0,0,0,0,0,0,0,0,3,0,9,6,16,13,18,14,3,0,83,4,18,24,103,64,49,30,9,13,298,0,0,6,51,17,13,17,8,3,111,0,3,4,18,7,3,9,0,0,38,0,4,0,4,3,4,0,0,0,13,0,3,4,6,9,13,10,0,0,39,0,0,0,9,3,5,12,7,0,31,0,0,8,14,15,9,0,0,0,46,0,9,7,32,21,11,8,0,0,78,0,0,0,0,0,0,0,0,0,3,0,24,37,191,92,101,139,41,4,639
POA6150,0,0,0,0,0,0,3,0,0,3,0,6,12,93,43,40,26,11,13,239,0,0,0,0,0,0,5,8,0,8,0,0,0,0,0,0,0,0,4,7,0,9,22,38,47,57,57,53,23,313,0,0,0,0,0,0,0,0,0,5,0,0,3,7,6,0,0,0,0,15,0,0,0,0,6,0,12,0,3,17,0,0,0,0,0,0,3,0,0,4,0,4,13,27,11,23,25,5,0,101,0,8,15,60,30,41,34,17,3,209,0,4,16,97,65,59,46,26,5,318,0,3,7,13,0,3,3,0,0,29,0,0,0,3,0,0,0,0,0,6,0,0,4,8,0,0,5,6,0,27,0,0,3,4,4,4,11,5,8,45,0,0,0,0,7,5,4,0,0,20,0,0,0,21,10,9,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,13,30,103,76,66,133,43,11,468
POA6151,0,0,0,3,3,0,0,0,0,12,0,3,13,65,19,28,14,0,0,147,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,5,0,0,0,14,8,15,25,88,96,146,104,59,21,553,0,0,0,0,3,0,0,3,0,7,0,3,0,10,4,0,0,0,0,20,0,0,3,15,5,5,4,3,3,38,0,0,0,0,4,0,0,6,0,15,0,0,6,12,3,10,9,4,0,37,0,5,12,105,17,19,8,9,3,182,0,0,13,38,13,6,9,4,0,85,0,3,3,31,0,4,0,0,0,43,0,0,0,0,0,3,5,0,0,9,0,3,0,33,15,13,10,9,0,72,0,0,0,10,3,3,12,8,8,47,0,6,6,20,3,6,0,0,0,37,0,0,4,21,7,6,0,3,0,48,0,0,0,0,0,0,0,0,0,3,0,4,7,65,28,28,35,9,0,186
POA6152,0,0,0,7,0,8,3,3,0,18,0,16,26,149,49,50,14,3,4,317,0,0,0,3,0,6,4,0,5,19,0,0,0,3,3,0,0,4,0,12,5,18,38,123,90,136,109,87,64,668,0,0,0,0,3,0,0,0,0,5,0,0,0,18,0,3,0,0,0,29,0,6,0,8,7,5,10,13,0,45,0,0,0,0,0,0,7,4,8,20,0,0,12,27,11,13,7,0,0,83,0,11,10,109,38,32,24,16,10,256,0,6,22,99,50,43,22,7,3,253,0,0,0,61,9,10,7,0,6,107,0,3,3,9,3,4,0,0,0,21,0,0,0,36,8,12,7,6,3,78,0,0,0,23,9,10,20,10,14,85,0,3,6,29,12,15,10,3,0,75,0,0,5,37,17,7,6,3,0,76,0,0,0,0,3,8,4,0,0,7,0,6,45,175,56,70,74,35,7,468
POA6153,0,0,0,4,0,0,0,0,0,9,0,23,21,161,48,42,21,5,0,333,0,0,0,3,0,5,4,4,0,19,0,0,0,0,0,4,0,3,0,11,3,31,38,100,116,154,125,103,30,700,0,0,0,6,0,7,0,0,0,10,0,0,0,10,7,3,0,0,0,24,0,0,3,15,9,10,3,5,0,43,0,0,0,0,0,0,0,0,0,3,3,11,4,21,14,15,16,3,0,90,4,11,11,67,25,37,28,16,3,195,0,4,18,112,35,40,51,8,4,271,0,4,8,56,27,14,17,4,5,128,0,0,0,7,5,0,0,0,0,16,0,0,4,25,5,11,12,4,3,56,0,3,3,8,6,13,26,5,4,69,0,0,0,16,12,5,5,0,0,41,0,11,4,35,19,7,5,3,0,83,0,0,0,0,3,7,0,0,0,17,0,15,34,149,92,56,72,31,11,460
POA6154,0,0,0,4,3,0,3,0,0,9,0,8,7,58,25,17,13,7,6,139,0,0,0,0,0,4,0,0,0,7,0,4,0,0,0,0,3,3,0,18,6,15,24,52,69,66,60,47,42,374,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,20,0,0,0,8,11,0,6,5,5,27,0,0,0,0,0,0,3,0,0,3,0,3,0,10,7,10,0,0,4,36,0,9,9,27,12,12,16,6,5,75,0,8,4,41,13,12,20,3,0,98,0,0,0,26,0,3,0,4,0,37,0,0,0,0,0,0,0,0,0,4,0,5,4,6,10,6,5,9,0,42,0,0,0,11,4,4,15,10,18,59,0,0,4,9,8,0,0,0,0,20,0,4,0,21,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,4,12,40,33,16,32,14,11,157
POA6155,0,0,0,8,3,7,0,0,4,26,9,101,142,768,312,188,111,18,10,1655,0,0,0,0,0,7,6,3,0,16,0,8,3,21,6,0,0,0,0,53,7,73,105,162,224,338,213,138,55,1313,0,0,0,4,7,0,6,0,0,19,0,0,0,6,7,3,0,0,0,18,0,0,5,7,3,9,9,3,4,47,0,0,0,6,0,0,0,0,0,9,0,12,13,80,25,30,19,6,0,191,13,193,242,1100,383,158,98,53,23,2280,0,16,29,188,89,44,49,12,0,433,0,10,10,69,16,11,3,7,0,117,0,3,19,25,28,9,0,0,0,88,0,20,12,29,14,17,14,8,3,115,0,0,0,9,9,10,35,18,14,89,0,0,0,26,19,10,7,0,0,69,0,27,31,126,56,13,16,0,0,271,0,0,0,6,6,9,4,0,0,28,5,89,265,579,372,318,265,82,17,1999
POA6156,0,0,0,0,0,0,0,0,6,9,0,0,3,27,14,10,3,0,0,62,0,0,0,4,0,9,3,0,0,17,0,0,0,3,0,0,5,5,4,13,3,20,40,112,108,135,88,82,37,621,0,0,0,0,0,0,0,0,0,3,0,0,0,11,6,0,5,0,0,27,0,0,0,13,7,9,11,6,0,44,0,0,0,0,0,0,5,0,0,11,0,0,5,4,5,4,0,0,0,16,0,5,3,23,8,3,6,16,4,75,0,3,0,39,14,14,4,10,0,92,0,0,3,13,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,5,5,11,10,10,8,5,0,58,0,0,0,5,4,10,28,15,14,79,0,0,3,8,3,3,0,0,0,22,0,0,0,23,6,0,0,0,0,28,0,0,0,0,0,0,5,0,0,5,0,5,5,22,16,15,20,8,12,94
POA6157,0,0,0,4,0,0,0,0,0,4,0,0,0,17,4,7,0,0,0,35,0,0,0,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,0,3,0,22,40,129,103,104,106,71,35,605,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,20,0,0,0,12,3,8,10,3,3,38,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,6,0,0,4,0,0,3,14,9,5,3,4,7,42,0,0,0,11,5,0,0,0,0,20,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,5,0,16,7,17,10,3,0,63,0,0,3,11,10,9,19,10,13,74,0,0,0,7,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,3,3,0,32
POA6158,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,14,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,14,66,63,82,45,34,8,325,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,6,0,0,0,10,4,3,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,3,0,7,3,3,4,0,17,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,10,3,6,0,44,0,0,0,3,4,3,10,26,10,56,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,15
POA6159,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,47,21,35,36,18,5,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,4,0,0,4,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,23,0,0,0,3,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,9
POA6160,0,0,0,7,3,0,0,0,0,12,0,4,0,8,3,4,0,0,0,21,0,0,0,0,0,6,3,0,5,12,0,0,0,0,0,0,4,0,0,5,0,3,23,78,70,82,67,42,16,378,0,0,0,0,0,0,0,0,0,0,0,5,6,33,7,3,0,4,0,52,0,0,4,19,11,0,3,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,0,0,0,0,6,0,0,0,4,0,3,4,0,0,27,0,3,0,5,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,20,6,9,4,4,0,51,0,0,6,16,5,12,17,25,18,100,0,0,0,5,5,6,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,5,3,0,0,20
POA6161,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,3,3,0,0,7,0,0,0,0,0,7,10,7,12,34,0,0,0,0,0,0,0,0,0,0,0,15,19,120,100,106,111,44,15,529,0,0,0,0,0,0,0,0,0,0,5,0,0,22,10,4,0,0,0,39,0,0,0,26,5,7,9,10,0,54,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,6,0,0,0,4,0,5,0,0,6,20,0,6,0,9,8,8,0,0,0,26,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,21,5,8,4,3,0,52,0,0,4,19,4,12,44,69,75,227,0,0,0,12,10,11,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,0,0,26
POA6163,0,0,0,21,13,9,4,4,0,46,0,5,23,105,48,42,20,10,0,259,0,0,3,27,14,63,102,54,58,320,0,0,0,0,0,0,12,6,5,23,0,34,86,378,274,418,319,213,84,1805,0,0,0,0,4,8,0,0,0,8,0,0,0,71,14,15,5,3,0,114,0,13,10,106,38,39,34,22,7,257,0,0,0,0,0,3,0,3,3,15,0,0,15,34,11,19,10,3,3,92,0,12,23,109,35,28,29,29,7,279,0,9,20,91,50,29,28,8,4,238,0,0,9,40,14,11,6,0,0,80,0,6,0,10,0,0,0,0,0,20,0,0,0,84,18,17,14,22,4,163,0,3,3,85,26,61,182,153,128,640,0,3,4,42,23,11,12,0,0,95,0,0,6,41,16,6,4,0,0,76,0,0,0,5,5,4,0,0,0,12,0,4,32,101,48,52,53,26,5,320
