POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA6159,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,13,0,0,0,3,3,6,3,0,0,0,3,0,0,0,0,20,0,0,3,0,25,20,37,3,0,3,0,0,0,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,9,5,18,90,60,50,45,63,46,0,6,6,10,3,5,29,443,0,4,3,3,8,10,3,7,4,0,8,0,0,0,0,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,13,17,12,21,34,26,6,0,6,9,0,0,4,145,15,42,128,120,138,140,195,129,16,22,29,35,14,12,54,1087
POA6160,0,0,0,0,10,5,15,3,0,0,0,0,0,0,0,38,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,0,4,4,0,9,5,7,3,0,0,4,0,0,0,0,37,0,0,5,10,12,11,26,7,0,0,0,5,0,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,0,0,0,0,3,4,9,5,0,0,0,0,8,0,0,29,16,37,145,150,144,121,176,81,19,0,19,30,24,3,14,990,0,0,8,13,14,15,20,22,7,0,6,9,7,10,0,123,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,11,4,3,56,46,47,59,71,67,17,20,21,44,26,6,7,507,47,137,310,309,382,316,469,300,75,48,93,137,108,35,52,2803
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,9,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,15,0,0,3,3,6,6,17,10,3,0,0,19,0,3,0,66
POA6162,0,0,0,0,3,0,0,16,0,0,12,0,0,3,0,37,3,0,0,0,15,4,4,5,0,0,0,0,0,0,0,34,0,5,0,0,4,3,8,3,0,0,0,5,0,0,0,26,0,0,6,18,19,15,31,9,0,0,3,3,0,0,0,104,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,0,0,0,0,4,0,0,23,15,39,223,204,212,122,270,123,10,10,11,27,11,3,21,1312,0,3,8,8,15,14,23,18,7,5,11,5,3,0,0,110,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,15,4,19,114,90,63,64,148,64,11,18,18,15,12,0,17,654,57,302,514,433,490,377,695,380,57,49,80,76,38,20,73,3643
POA6163,0,0,0,17,49,42,181,312,72,41,52,45,17,14,16,856,5,0,0,4,80,8,18,15,5,0,0,5,0,0,0,144,0,3,15,22,63,60,96,53,13,12,4,13,3,3,9,373,0,3,10,49,85,120,261,108,8,3,22,19,11,4,4,706,0,0,0,4,24,19,28,21,7,3,6,4,0,0,0,119,0,0,0,0,4,15,20,36,4,3,7,3,0,0,0,86,0,0,0,3,14,13,43,27,3,11,15,6,10,0,5,149,77,182,894,634,641,393,790,482,35,47,39,52,17,8,88,4386,0,3,10,23,37,35,58,43,12,9,6,9,7,0,11,259,0,0,0,24,36,15,21,20,4,15,14,8,3,0,5,176,14,70,428,409,482,485,664,445,60,68,69,105,32,9,68,3409,229,904,2268,1727,2387,1960,3520,2554,408,373,421,496,197,72,402,17918
POA6164,0,0,0,15,65,61,595,758,121,78,67,81,21,8,21,1895,0,0,0,12,86,30,22,25,0,0,7,4,0,0,0,184,0,0,9,32,64,112,297,94,19,27,15,12,9,3,3,690,0,0,4,37,149,222,554,244,37,17,29,45,21,3,9,1383,0,0,6,3,37,34,86,64,16,5,3,6,3,0,4,268,0,0,0,0,4,19,30,52,3,3,7,6,4,0,0,133,0,0,0,3,28,17,83,55,10,9,9,4,5,4,6,235,37,125,721,583,717,460,1238,764,76,57,50,47,24,11,84,4982,0,0,0,9,27,37,53,26,9,9,3,22,10,4,3,223,0,0,0,18,23,17,34,30,7,0,9,4,8,0,0,142,8,26,186,283,502,593,1005,587,83,93,60,53,43,11,53,3590,84,339,1217,1325,2536,2653,7267,5062,627,568,522,622,302,95,366,23580
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,19
POA6166,0,0,0,0,9,7,49,81,9,4,4,12,0,0,0,178,0,0,0,3,17,8,3,0,0,0,0,0,0,0,0,29,0,0,0,0,4,6,3,6,0,0,0,0,0,0,0,29,0,0,0,9,18,18,39,21,0,7,0,0,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,4,0,3,0,0,4,39,13,28,204,131,134,93,190,127,10,10,7,3,5,4,13,966,0,4,0,0,5,0,4,3,3,0,4,0,0,0,0,31,0,0,0,4,6,5,3,3,0,4,0,0,0,0,0,20,13,10,83,69,118,82,92,57,4,0,7,5,4,0,15,570,36,185,518,325,464,327,576,444,51,41,31,45,28,5,63,3124
POA6167,0,0,0,0,43,31,380,547,97,62,25,64,12,15,14,1298,0,0,0,0,17,5,5,0,0,0,0,0,0,0,0,26,0,0,0,10,17,18,33,20,5,0,0,0,0,0,0,107,0,0,0,12,35,47,209,71,13,0,16,15,7,0,19,444,0,0,4,0,0,6,33,24,0,5,3,3,4,0,10,80,0,0,0,0,3,0,8,10,5,0,0,0,0,0,0,26,0,0,0,0,6,12,47,23,0,0,3,11,0,0,13,127,36,107,815,401,282,171,255,180,9,6,8,9,0,0,93,2374,0,0,10,5,9,4,20,26,0,0,0,0,0,0,6,83,0,0,0,7,11,12,7,17,0,4,0,5,0,0,5,70,8,17,96,78,150,123,357,145,12,23,16,24,8,4,77,1144,64,211,1038,654,831,732,2386,1737,230,200,172,239,92,33,380,8986
POA6168,0,0,0,5,41,26,98,88,20,14,16,23,9,3,7,353,0,0,0,0,4,0,9,7,0,0,0,3,0,0,0,26,0,0,3,8,5,5,9,6,3,0,0,0,0,0,0,45,0,0,7,15,31,32,74,37,0,3,7,8,0,0,3,224,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,0,0,0,3,4,11,26,28,9,0,8,0,7,0,3,96,42,186,1230,797,560,246,513,209,6,11,11,19,8,0,95,3933,0,5,5,5,10,7,24,14,0,3,0,0,0,0,0,77,0,0,0,0,5,0,20,21,4,0,6,3,0,3,4,69,12,26,126,103,91,137,143,90,11,15,9,10,0,3,31,800,81,351,1561,1158,1056,712,1442,847,91,91,111,109,54,32,199,7908
POA6169,0,0,0,5,40,41,128,110,21,17,9,17,3,0,0,396,4,0,4,9,13,11,7,4,0,7,0,0,0,0,0,51,0,0,8,13,5,12,11,0,0,0,0,0,0,0,0,56,0,0,6,23,36,60,198,115,7,8,4,14,0,0,4,485,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,14,13,48,52,7,6,9,7,4,0,3,165,59,187,1320,904,749,426,853,460,29,34,15,29,27,6,93,5180,0,0,8,10,14,21,25,13,5,9,0,6,7,0,0,112,3,0,0,0,3,10,32,8,0,4,0,7,3,0,9,88,12,11,97,107,114,149,201,128,29,16,16,22,9,0,22,930,121,328,1634,1265,1356,1091,2198,1368,136,143,82,154,67,24,204,10176
POA6170,0,0,0,4,13,25,468,591,82,78,47,60,21,11,11,1406,0,0,0,3,8,0,7,8,0,0,0,0,0,0,0,20,0,0,0,0,3,11,62,19,0,5,0,0,0,0,0,107,0,0,0,7,24,24,151,47,16,7,5,7,4,3,0,296,0,0,0,0,0,0,18,22,0,3,0,0,0,0,0,53,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,17,0,0,0,0,3,0,18,14,4,0,0,7,0,0,5,57,3,23,220,132,127,102,291,148,7,10,13,3,4,0,12,1090,0,0,4,0,3,3,17,6,0,4,0,0,0,0,0,36,0,0,0,0,6,3,18,3,0,0,0,3,0,0,6,36,0,4,31,23,58,80,465,211,50,35,32,20,8,5,20,1044,13,45,301,222,354,420,2566,1886,254,223,202,202,87,36,100,6908
POA6171,0,0,0,0,23,20,157,175,19,19,10,15,4,3,8,463,0,0,0,0,8,6,14,5,0,0,0,0,0,0,0,30,0,0,0,7,7,9,34,15,0,0,3,3,0,0,3,92,0,0,9,25,38,69,517,227,44,22,28,26,16,8,7,1029,0,0,0,0,0,3,16,5,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,10,23,24,7,0,5,3,0,5,6,87,24,65,563,509,553,358,1385,943,57,47,57,48,16,0,74,4701,4,0,3,13,11,19,30,18,5,4,0,0,6,4,3,117,0,0,0,0,4,4,16,4,4,5,0,3,7,0,0,47,5,16,46,61,73,104,588,296,42,36,32,18,20,12,21,1358,52,158,724,754,1038,933,4064,2936,313,229,256,224,112,65,180,12041
POA6172,0,0,0,0,12,7,20,30,8,8,0,0,6,0,0,95,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,5,6,5,7,0,0,0,0,0,0,0,0,24,0,0,8,3,9,42,132,39,8,3,4,4,0,0,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,12,7,3,0,0,3,0,0,0,41,10,38,346,280,220,212,537,221,14,21,9,12,0,5,38,1955,0,0,0,6,14,4,5,3,0,0,0,3,0,0,0,36,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,15,0,6,31,33,51,38,102,45,3,10,4,7,0,4,7,351,20,95,447,388,453,419,1173,586,59,56,49,52,25,22,86,3922
POA6173,0,0,0,0,3,8,14,14,0,0,0,8,0,0,3,53,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,14,0,0,0,3,12,19,157,70,11,15,9,0,7,0,4,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6,0,0,3,0,0,0,32,10,22,184,171,208,147,971,799,36,22,33,28,11,0,30,2686,0,0,0,0,3,4,11,8,3,0,3,0,0,0,0,34,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,12,0,0,16,18,22,18,95,43,15,3,6,0,4,3,3,238,8,43,221,254,358,298,1558,1190,78,54,77,54,35,9,49,4277
POA6174,0,0,0,0,0,6,3,6,0,7,0,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,9,10,6,58,22,0,0,0,0,3,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,8,0,9,92,64,57,60,223,153,28,9,9,9,0,0,9,715,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,3,9,11,15,13,47,25,0,5,4,6,0,0,3,142,7,22,130,104,137,133,460,317,35,28,27,16,9,0,17,1450
POA6175,0,0,0,0,0,5,6,4,0,3,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,9,14,9,0,0,0,4,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,12,8,9,96,79,48,46,139,89,10,11,10,4,0,0,7,561,0,0,5,0,0,0,7,8,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,14,5,4,18,3,0,3,3,5,0,0,0,60,12,31,116,125,92,100,255,153,22,15,14,14,8,4,21,984
POA6176,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,12,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,8,35,30,20,32,73,63,0,0,0,0,0,0,3,257,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,3,17,11,0,0,0,0,0,0,0,45,4,10,49,43,44,56,142,159,0,3,7,8,3,5,16,544
POA6180,0,0,0,0,0,3,43,63,10,10,16,4,0,0,0,146,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,9,0,0,0,0,3,0,0,0,19,0,0,0,6,10,18,85,28,11,0,0,3,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,23,10,22,137,111,87,52,262,123,8,16,3,6,5,0,16,855,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,14,0,7,3,13,20,11,93,49,0,7,0,3,6,0,11,229,17,50,160,156,163,143,703,472,54,47,38,40,8,3,42,2099
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,8,19,3,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,7,19,12,13,12,28,8,0,0,0,0,0,0,0,99
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,12,16,9,37,13,0,0,0,4,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,17,0,8,23,32,31,20,63,23,0,0,0,4,0,0,6,211
POA6208,0,0,0,0,9,5,22,24,11,4,6,10,0,0,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,5,13,53,23,0,5,0,0,0,0,0,116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,27,31,70,388,254,155,70,127,63,11,0,0,6,0,0,68,1231,0,0,7,3,6,0,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,16,0,7,26,21,18,5,34,6,0,0,0,0,0,0,3,132,47,146,492,395,294,183,373,192,21,23,22,17,4,3,103,2316
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,11,10,14,65,27,21,8,30,18,0,0,0,0,0,0,14,207,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,17,33,84,53,49,26,70,30,0,0,0,4,0,7,17,383
POA6210,0,0,3,4,74,65,273,284,66,32,54,45,15,4,30,957,5,0,5,0,20,3,12,8,0,0,0,0,0,0,5,63,5,0,9,23,21,10,10,18,0,0,4,0,0,0,4,110,0,4,21,49,54,105,570,260,47,10,43,19,14,5,17,1215,5,5,8,4,0,4,19,35,3,0,5,9,0,0,0,99,0,0,0,0,0,3,8,7,0,0,0,3,0,0,0,28,0,0,0,7,22,35,84,68,19,14,24,16,10,3,10,315,161,503,2288,1558,1047,613,2017,1063,84,68,62,64,40,21,249,9838,0,6,24,33,33,28,52,30,3,7,9,8,0,0,8,234,0,0,0,3,8,5,19,30,5,9,8,15,3,0,7,117,39,59,195,176,158,122,461,280,44,41,49,52,26,6,28,1722,343,967,2949,2388,2141,1503,4756,3176,391,284,357,416,173,88,510,20441
POA6211,0,0,0,0,0,7,12,8,0,4,5,3,0,0,0,42,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,5,3,10,18,55,35,0,0,3,3,0,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,3,0,0,0,21,14,56,239,206,186,66,254,190,11,6,3,5,4,0,20,1272,0,0,4,4,3,0,12,10,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,24,21,24,18,56,31,3,0,4,0,0,0,5,188,33,93,306,287,323,188,510,338,24,29,29,33,4,13,38,2243
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,10,3,9,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,3,8,13,13,15,7,15,6,0,0,0,0,0,0,6,95
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,6,13,0,0,0,0,0,0,0,0,0,3,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,18,14,5,9,3,0,0,0,0,0,0,3,74
POA6215,0,0,0,0,0,0,17,17,0,5,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,16,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,20,120,59,31,23,34,18,0,0,0,0,0,0,34,353,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,3,15,6,0,0,0,0,0,0,3,52,18,62,155,88,79,51,123,74,3,6,10,12,9,0,61,761
POA6218,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,9,0,8,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,24,8,11,0,8,3,0,0,0,3,0,0,3,69
