POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,3,0,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0
POA6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,4,0,9,0,4,0,6,0,20,0,8,0,4,0,7,0,0,0,0,0,25,0,4,0,10,0,7,0,0,0,10,0,21,3,0,0,8,0,10,0,0,0,6,0,31,15,10,0,30,0,27,3,8,0,7,0,98,10,7,0,50,5,18,0,3,5,3,0,101,31,13,0,56,4,21,0,5,0,4,0,130,27,3,0,46,5,10,5,3,0,3,0,112,318,36,3,330,55,159,5,16
POA6051,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,3,0,3,0,9,0,20,0,0,0,7,0,15,0,10,0,4,0,44,0,15,0,13,0,25,3,9,0,5,0,61,4,9,0,6,0,12,0,0,0,0,0,33,0,5,0,11,0,11,0,5,0,5,0,35,23,4,0,41,0,39,0,8,0,8,0,125,16,7,3,51,4,13,0,0,0,4,0,93,20,6,0,56,4,21,0,3,0,0,0,111,29,5,0,37,12,6,3,3,0,0,0,93,92,12,3,119,19,48,5,3
POA6052,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,4,0,10,0,4,0,5,0,4,0,0,0,3,0,14,0,0,0,3,0,0,0,4,0,9,0,22,0,4,0,14,0,8,0,6,0,8,0,38,0,0,0,10,0,14,0,5,0,3,0,41,0,4,0,18,0,14,0,0,4,9,0,44,9,4,3,49,0,35,0,7,0,7,0,120,22,5,0,69,4,16,0,3,0,0,0,129,39,5,0,87,12,25,3,7,0,0,0,193,46,8,0,69,5,9,5,0,4,6,0,151,198,12,6,216,30,72,11,5
POA6053,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,4,0,9,0,6,0,14,0,0,0,0,0,5,0,5,0,4,0,16,0,3,0,8,0,9,0,7,0,14,0,43,3,3,0,9,0,19,0,0,3,9,0,54,10,6,0,19,5,14,0,9,0,8,0,63,6,8,0,25,3,30,0,4,0,7,0,88,28,12,0,57,5,43,4,9,0,12,0,177,37,14,0,100,16,31,6,5,0,5,0,206,63,8,0,121,16,21,0,6,3,3,0,233,70,10,0,72,13,8,3,4,0,6,0,177,210,12,5,218,37,64,10,3
POA6054,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,8,0,4,0,16,0,28,0,3,0,5,0,10,0,14,0,4,0,40,0,12,0,8,0,20,0,13,0,17,0,75,4,14,0,29,3,43,0,17,3,15,4,123,3,12,0,26,4,40,0,13,3,11,0,122,5,14,0,29,0,41,0,11,3,14,0,123,39,22,6,121,10,85,7,24,5,25,0,330,63,24,7,130,15,19,7,13,5,9,0,285,65,17,0,130,12,39,3,4,0,0,0,270,64,7,3,68,20,12,9,0,0,0,0,187,171,21,4,157,25,36,4,5
POA6055,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,6,0,12,0,4,0,23,0,0,0,0,0,9,0,14,3,10,0,47,0,3,0,3,0,31,3,18,0,9,0,74,0,6,0,23,4,65,6,30,0,25,3,149,14,19,4,63,7,108,5,14,6,13,0,252,17,25,0,73,11,104,5,18,5,14,0,282,37,23,0,127,11,80,0,11,4,14,0,311,164,44,5,300,49,185,9,26,10,21,0,824,195,26,5,307,42,63,12,11,5,11,0,673,162,18,5,199,35,60,6,4,0,15,0,505,145,11,6,95,19,27,10,0,0,3,0,318,285,19,5,196,50,117,8,11
POA6056,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,8,0,4,0,12,0,20,0,3,0,0,0,3,0,12,0,19,0,41,3,0,0,3,4,12,0,13,0,19,0,59,4,7,0,11,5,48,4,25,7,34,0,145,10,11,0,66,0,82,3,22,9,23,0,227,5,20,0,59,5,79,3,24,8,18,0,221,21,12,0,96,8,72,5,15,0,19,0,251,98,24,0,248,33,153,15,24,14,33,0,636,128,17,7,250,31,56,4,16,9,15,0,532,130,14,5,165,16,68,11,7,4,13,4,436,116,3,3,95,13,20,7,4,4,7,0,272,288,23,14,244,39,88,14,12
POA6057,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,7,0,13,0,0,0,6,0,4,0,11,3,7,0,30,0,3,0,9,0,24,0,13,6,15,0,64,3,6,0,23,0,33,0,3,0,9,0,88,0,10,0,34,3,38,0,5,0,10,0,96,13,8,0,43,0,42,0,6,4,6,0,113,54,10,3,112,10,68,9,8,4,17,0,296,59,19,3,125,15,36,4,12,0,15,0,284,65,10,0,97,19,31,0,5,3,6,0,236,49,3,0,46,22,7,6,0,0,3,0,136,129,10,6,91,12,41,5,6
POA6058,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,4,0,0,0,5,0,7,0,4,0,0,0,15,0,5,0,10,0,27,0,7,0,3,0,15,0,7,3,11,0,47,0,0,0,21,0,43,0,13,0,3,0,90,6,5,0,34,4,30,0,7,0,5,0,94,14,4,0,30,4,27,0,4,0,6,0,98,52,6,3,79,9,61,3,15,9,13,0,248,56,3,0,88,11,26,4,3,0,6,0,202,66,10,0,61,8,14,3,9,5,0,0,173,47,0,0,37,10,0,4,3,0,0,0,105,84,5,0,39,5,24,3,9
POA6059,0,0,0,5,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,5,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,3,0,10,0,15,0,5,0,0,0,7,0,13,0,13,0,40,3,0,0,4,0,15,0,18,4,21,0,57,5,6,0,7,0,24,0,13,0,16,0,75,7,21,0,32,0,44,4,21,4,21,0,151,11,12,0,31,5,39,0,16,3,20,0,137,14,12,4,48,4,34,0,8,0,16,0,138,51,21,4,113,5,80,0,10,3,28,5,325,56,15,4,148,19,37,9,6,4,18,0,318,77,11,0,152,17,48,3,11,0,12,0,333,105,7,3,112,20,28,5,13,0,10,0,292,294,21,9,267,40,106,6,17
POA6060,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,6,0,14,0,0,0,3,0,5,0,0,0,7,0,22,0,4,0,0,0,16,0,8,0,9,0,49,4,9,0,17,0,37,0,11,0,12,0,96,0,9,3,37,3,35,0,12,6,14,0,123,3,22,0,49,6,41,0,12,3,14,0,142,12,11,0,58,7,26,0,13,4,0,0,137,50,21,0,133,14,83,4,10,3,11,0,325,49,14,0,117,20,17,3,8,0,3,0,240,74,10,0,119,13,42,6,8,0,9,0,279,61,4,0,88,16,12,0,4,0,4,0,197,229,14,7,204,46,68,11,3
POA6061,4,0,0,0,0,3,0,0,0,32,0,36,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,7,0,15,0,24,0,0,0,0,0,0,0,6,0,10,0,13,0,0,0,0,0,5,0,17,0,35,0,61,0,0,0,0,0,8,0,25,6,38,3,86,0,3,3,5,0,35,0,46,4,57,0,150,0,9,0,8,0,73,0,44,3,62,4,204,4,20,0,37,4,130,0,54,6,57,6,324,26,44,0,88,8,136,0,41,11,51,0,407,30,29,4,114,8,118,5,28,8,34,4,375,37,24,4,103,12,96,8,30,7,35,0,345,158,40,16,234,22,145,5,40,6,45,5,718,128,24,0,154,18,50,6,11,5,21,3,420,78,16,5,105,23,41,5,12,7,16,0,305,46,3,0,49,5,18,0,4,0,0,0,131,84,16,0,55,15,24,7,0
POA6062,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,0,0,0,6,0,7,0,15,0,5,0,5,0,5,0,14,0,13,0,29,0,7,0,0,0,10,0,16,0,34,0,68,0,4,0,7,0,33,0,31,6,29,0,105,9,18,0,21,0,59,0,26,5,45,3,175,18,25,0,46,3,81,4,21,3,44,0,247,5,13,0,71,8,74,6,25,3,30,0,238,32,13,4,84,5,53,5,18,0,23,3,246,102,31,3,188,30,144,6,27,8,50,0,588,106,22,0,201,21,51,7,17,9,32,0,465,125,15,0,188,26,58,12,7,3,14,0,456,107,6,7,96,9,18,4,12,0,5,0,260,268,11,5,210,34,82,12,18
POA6063,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,7,0,9,0,11,6,34,0,10,0,0,3,26,0,16,0,17,0,70,0,12,0,15,0,42,0,18,4,27,0,118,6,19,0,31,5,52,0,23,0,26,0,159,16,8,0,50,0,43,0,17,3,12,0,146,23,5,0,38,3,42,0,13,0,12,0,145,74,9,0,115,11,71,5,10,5,23,0,322,73,12,4,92,14,39,5,7,3,4,0,258,61,12,0,42,5,24,6,6,0,4,0,163,43,0,0,32,15,8,0,0,0,6,0,105,91,8,0,64,6,21,0,3
POA6064,4,0,0,0,0,0,0,3,0,34,0,39,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,5,0,13,0,16,0,0,0,0,0,3,0,0,0,7,0,12,0,0,0,0,0,5,0,4,0,17,0,33,0,0,0,0,0,3,0,14,3,17,0,42,0,0,0,4,0,14,0,34,4,36,0,98,3,11,0,4,0,53,0,33,9,36,0,151,4,17,0,20,4,82,0,53,8,48,6,230,9,30,0,78,4,99,3,34,3,30,5,298,21,26,0,96,7,78,5,31,10,45,0,317,34,19,0,89,8,66,3,28,8,29,0,272,121,27,8,176,21,124,9,26,11,44,0,560,109,16,8,172,17,60,10,13,5,23,0,426,88,19,0,96,11,46,3,5,0,12,0,283,70,3,0,50,8,21,0,9,0,12,0,169,125,0,0,106,10,22,6,7
POA6065,0,0,0,0,0,0,0,4,0,18,0,20,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,14,0,18,0,32,0,0,0,0,0,8,3,13,0,16,0,47,0,10,0,0,0,12,0,16,4,36,0,77,3,10,0,7,4,44,0,24,4,39,5,142,8,21,0,21,3,74,0,42,9,46,3,232,32,54,0,108,5,129,11,38,12,42,0,426,31,46,7,174,16,150,8,38,7,31,0,512,45,34,0,245,17,155,5,27,7,45,5,585,264,74,12,585,60,349,22,68,22,62,5,1518,371,54,21,750,77,156,33,45,17,29,0,1537,418,33,12,526,59,140,21,20,6,21,0,1272,350,28,12,344,52,45,18,12,4,17,0,881,807,36,21,644,87,244,16,28
POA6066,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,0,3,0,14,0,22,0,0,0,0,0,8,0,6,0,11,0,26,0,4,0,0,0,4,0,16,3,28,0,53,0,8,0,5,0,21,0,15,4,22,0,79,4,12,0,13,3,39,0,27,0,21,0,119,3,13,3,32,0,50,4,16,6,27,0,152,17,7,0,45,4,45,3,11,3,25,0,164,22,11,0,39,5,48,0,4,0,20,0,155,74,14,3,115,15,89,6,21,5,26,0,365,81,16,4,138,10,32,0,12,10,14,0,310,72,15,0,82,7,29,6,9,4,9,0,224,47,4,0,72,9,12,3,3,0,0,0,153,143,0,0,106,11,36,0,9
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,0,0,0,0,3,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,3,0,0,0,3,0,11,0,15,0,0,0,0,0,4,0,3,0,15,0,21,0,3,0,0,0,7,0,10,4,23,0,47,0,0,0,8,0,31,0,22,3,14,0,74,3,17,0,15,4,82,0,28,5,18,0,173,10,30,0,79,5,120,0,32,6,23,5,314,18,15,5,111,11,130,5,23,5,18,0,333,36,15,0,167,19,128,10,21,7,15,0,422,209,37,5,413,40,234,12,32,16,15,3,1024,261,23,7,411,42,81,14,22,7,12,5,886,251,16,5,257,47,114,14,8,6,13,0,735,201,7,4,154,17,29,5,5,3,0,0,439,472,13,10,303,54,136,15,14
POA6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,4,0,0,0,9,0,0,0,5,0,3,3,4,0,0,0,19,4,3,0,19,6,12,0,0,0,3,0,48,10,4,0,38,0,3,4,0,0,4,0,65,12,6,0,30,3,14,0,0,0,0,0,67,9,0,0,21,0,8,0,0,0,0,0,44,56,8,0,79,6,25,0,4
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,5,0,9,0,0,0,4,0,6,0,0,0,4,0,20,0,3,0,0,0,3,0,0,0,3,0,10,0,0,0,9,0,0,0,4,3,0,0,20,5,3,0,16,5,13,0,7,0,0,0,43,11,3,0,24,0,3,4,0,4,3,0,53,11,3,0,32,0,5,0,0,0,0,0,61,6,0,0,13,0,7,0,0,0,0,0,36,46,0,0,58,5,25,3,3
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,4,0,0,0,0,0,15,3,0,0,6,0,3,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,6,11,0,0,4,0,3,0,4
POA6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,5,0,7,0,0,0,0,0,17,0,0,0,5,0,11,0,0,0,4,0,20,7,0,0,15,0,12,0,5,4,5,0,52,3,6,0,22,0,6,0,0,0,4,0,40,7,0,0,17,0,6,8,0,0,0,0,45,8,0,0,10,3,3,0,0,0,0,0,28,33,3,0,21,3,12,7,0
