POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA6232,59,0,0,0,0,62,30,3,0,0,0,33,25,0,0,0,0,25,36,0,0,0,0,38,86,6,0,0,0,91,343,9,0,0,0,352,497,7,0,0,0,506,434,8,0,0,0,438,146,0,0,0,0,145,67,0,0,0,0,69,37,0,0,0,0,38,96,4,0,0,0,96,1858,38,0,0,0,1894
POA6233,114,0,0,0,0,118,48,0,0,0,0,51,49,0,0,0,0,50,90,0,0,3,0,88,119,0,0,4,0,122,512,3,0,0,0,519,874,3,0,0,0,878,862,0,0,0,0,865,300,0,0,0,0,300,175,0,0,0,0,179,111,0,0,0,0,111,175,3,0,0,0,178,3422,24,0,7,4,3455
POA6236,10,0,0,0,0,10,14,0,0,0,0,14,7,0,0,0,0,7,9,0,0,0,0,9,10,0,0,0,0,10,50,0,0,0,0,55,64,0,0,0,0,64,75,0,0,0,0,77,33,0,0,0,0,33,35,0,0,0,0,36,17,0,0,0,0,17,13,0,0,0,0,13,335,0,0,0,0,339
POA6237,9,0,0,0,0,9,7,0,0,0,0,7,3,0,0,0,0,3,18,0,0,0,0,18,21,0,0,0,0,21,47,0,0,0,0,47,61,0,0,0,0,61,90,0,0,0,0,90,45,0,0,0,0,45,37,0,0,0,0,39,23,3,0,0,0,26,22,0,0,0,0,22,376,5,0,0,0,381
POA6239,25,0,0,0,0,25,14,0,0,0,0,16,10,0,0,0,0,10,26,0,0,0,0,26,43,0,0,0,0,42,137,8,0,0,0,144,114,0,0,0,0,114,147,0,0,0,0,150,57,0,0,0,0,64,47,0,0,0,0,49,21,0,0,0,0,21,33,0,0,0,0,32,676,8,0,3,3,686
POA6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
POA6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
POA6244,24,0,0,0,0,24,4,0,0,0,0,4,8,0,0,0,0,10,9,0,0,0,0,9,17,0,0,0,0,17,27,0,0,0,0,25,17,0,0,0,0,17,12,0,0,0,0,12,6,0,0,0,0,6,9,0,0,0,0,9,8,0,0,0,0,8,10,0,0,0,0,10,140,0,0,0,0,141
POA6251,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,30,0,0,0,0,32
POA6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
POA6253,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,18,0,0,6,0,19,13,0,0,0,0,13,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,82,0,0,6,0,83
POA6254,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,7,0,0,0,0,7,13,0,0,0,0,13,24,0,0,0,0,24,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,72,0,0,0,0,72
POA6255,47,0,0,0,0,47,26,0,0,0,0,26,13,0,0,0,0,13,35,0,0,0,0,31,31,0,0,0,0,31,122,0,0,0,0,121,110,0,0,0,0,111,118,0,0,0,0,118,34,0,0,0,0,34,34,0,0,0,0,34,19,0,0,0,0,19,33,0,0,0,0,34,605,4,0,5,0,610
POA6256,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5,35,0,0,0,0,34
POA6258,46,0,0,0,0,46,28,0,0,0,0,28,15,0,0,0,0,19,57,0,0,0,0,59,84,0,0,0,0,89,180,3,0,0,0,183,107,0,0,0,0,109,104,0,0,0,0,105,39,0,0,0,0,39,39,0,0,0,0,39,28,0,0,0,0,30,42,0,0,0,0,41,778,8,0,0,4,786
POA6260,6,0,0,0,0,6,4,0,0,0,0,4,7,0,0,0,0,7,10,0,0,0,0,10,9,0,0,0,0,9,25,0,0,0,0,25,26,0,0,0,0,26,13,0,0,0,0,13,7,0,0,0,0,7,10,0,0,0,0,10,10,0,0,0,0,10,17,0,0,0,0,17,142,0,0,0,0,142
POA6262,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,25,0,0,0,0,20,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,78
POA6271,21,0,0,0,0,21,11,0,0,0,0,11,14,0,0,0,0,14,16,0,0,0,0,16,33,0,0,0,0,36,129,4,0,0,0,130,131,4,0,0,0,135,106,0,0,0,0,106,24,0,0,0,0,24,25,0,0,0,0,25,14,3,0,0,0,12,25,0,0,0,0,25,557,12,0,0,0,567
POA6275,10,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,10,37,0,0,0,0,37,24,0,0,0,0,24,26,0,0,0,0,25,6,0,0,0,0,6,8,0,0,0,0,8,6,0,0,0,0,6,16,0,0,0,0,15,164,0,0,0,0,169
POA6280,148,9,0,0,0,157,83,8,0,0,0,87,52,7,0,0,0,57,118,6,0,0,0,129,166,10,0,0,0,178,552,27,3,4,0,585,819,21,0,0,0,841,985,9,0,0,0,1003,356,4,0,0,0,362,243,8,0,0,0,248,131,0,0,0,0,134,194,12,0,0,0,211,3850,120,7,12,0,3991
POA6281,57,0,0,0,0,62,17,0,0,0,0,19,19,0,0,0,0,24,30,5,0,0,0,38,41,4,0,0,0,43,100,7,0,0,0,105,182,20,0,0,0,197,290,32,0,0,0,323,125,11,0,0,0,135,100,11,0,0,0,109,73,3,0,0,0,80,52,3,0,0,0,57,1089,93,5,0,4,1190
POA6282,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,19,0,0,0,0,19,18,0,0,3,0,21,30,0,0,0,0,30,20,0,0,0,0,20,29,0,0,0,0,29,34,0,0,0,0,34,15,0,0,0,0,15,183,3,0,6,0,187
POA6284,15,0,0,0,0,15,9,0,0,0,0,9,5,0,0,0,0,5,15,0,0,0,0,14,16,0,0,0,0,16,45,0,0,0,0,45,72,0,0,0,0,72,117,0,0,0,0,117,54,0,0,0,0,54,29,0,0,0,0,29,21,0,0,0,0,21,21,0,0,0,0,21,422,0,0,0,0,422
POA6285,46,0,0,0,3,51,18,0,0,0,0,22,24,0,0,0,0,21,46,0,0,0,0,48,50,8,0,0,0,56,247,12,0,0,0,265,312,11,0,0,0,322,286,3,3,0,0,294,127,3,0,0,0,129,102,0,0,0,0,104,58,0,0,0,0,58,80,0,0,0,0,80,1392,44,9,0,3,1451
POA6286,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,11,20,0,0,0,0,20,28,0,0,0,0,28,16,0,0,0,0,16,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,101,0,0,0,0,101
POA6288,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,19,0,0,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,60,0,0,0,0,60
POA6290,11,0,0,0,0,15,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,13,0,0,0,0,13,22,0,0,0,0,27,23,3,0,0,0,25,25,0,0,0,0,25,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,12,0,0,0,0,12,150,7,0,0,0,156
POA6302,24,0,0,0,0,25,11,0,0,0,0,14,6,0,0,0,0,6,20,0,0,0,0,20,36,0,0,0,0,36,91,0,0,0,0,92,82,0,0,0,0,82,70,0,0,0,0,68,22,0,0,0,0,21,19,0,0,0,0,19,12,0,0,0,0,11,27,0,0,0,0,23,420,4,0,0,0,426
POA6304,20,0,0,0,0,20,5,0,0,0,0,5,6,0,0,0,0,6,15,0,0,0,0,15,21,0,0,0,0,21,30,0,0,0,0,36,15,0,0,0,0,15,26,0,0,0,0,29,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,170,0,0,5,0,175
POA6306,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,13,0,0,0,0,13,15,0,0,0,0,15,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,65,0,0,0,0,65
POA6308,15,0,0,0,0,15,8,0,0,0,0,8,6,0,0,0,0,6,14,0,0,0,0,14,20,0,0,0,0,20,26,0,0,0,0,26,15,0,0,0,0,15,17,0,0,0,0,17,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,16,0,0,0,0,16,155,0,0,0,0,155
POA6309,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,29
POA6311,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,13,10,0,0,0,0,10,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,67,0,0,0,0,67
POA6312,29,0,0,0,0,29,18,0,0,0,0,20,21,0,0,0,0,21,51,0,0,0,0,51,57,0,0,0,0,57,122,0,0,0,0,122,85,0,0,0,0,85,50,0,0,0,0,50,16,0,0,0,0,16,13,0,0,0,0,13,4,0,0,0,0,4,28,0,0,0,0,31,487,0,0,0,0,487
POA6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24
POA6315,21,0,0,0,0,21,14,0,0,0,0,14,19,0,0,0,0,19,28,0,0,0,0,28,22,0,0,0,0,23,32,0,0,0,0,32,23,0,0,0,0,23,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,189,0,0,0,0,193
POA6316,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
POA6317,28,0,0,0,0,36,22,0,0,0,0,22,25,0,0,0,0,25,52,4,0,0,0,54,67,0,0,0,0,66,86,0,0,0,0,86,61,0,0,0,0,61,44,0,0,0,0,44,8,0,0,0,0,8,7,0,0,0,0,7,13,0,0,0,0,13,29,0,0,0,0,29,449,9,0,0,0,452
POA6318,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,37
POA6320,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,0,0,0,0,38
POA6321,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,31
POA6322,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
POA6323,7,0,0,0,0,7,5,0,0,0,0,5,7,0,0,0,0,7,11,0,0,0,0,11,13,0,0,0,0,13,35,0,0,0,0,39,24,0,0,0,0,23,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,130,0,0,5,0,138
POA6324,20,0,0,0,0,20,17,0,0,0,0,17,18,0,0,0,0,18,32,0,0,0,0,32,26,0,0,0,0,27,92,0,0,0,0,91,62,0,0,0,0,62,54,0,0,0,0,54,16,0,0,0,0,16,8,0,0,0,0,8,11,0,0,0,0,11,24,0,0,0,0,24,383,4,0,0,0,388
POA6326,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,10,0,0,0,0,10,14,0,0,0,0,14,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,56,0,0,0,0,56
POA6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,21
POA6328,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,32
POA6330,213,8,0,0,0,215,135,5,0,0,0,138,73,9,0,0,0,84,171,4,0,0,0,177,249,5,0,0,0,264,914,21,0,0,0,942,1024,11,0,0,0,1040,940,13,0,0,3,954,309,8,0,0,0,313,208,4,0,0,0,220,124,3,0,0,0,127,244,10,0,0,0,250,4614,89,12,8,9,4727
POA6333,33,3,0,0,0,38,16,0,0,0,0,16,12,0,0,0,0,17,21,4,0,0,0,31,37,0,0,0,0,43,110,10,0,0,0,124,114,6,0,0,0,123,98,15,0,0,0,113,38,7,0,0,0,49,43,4,0,0,0,45,22,0,0,0,0,23,22,0,0,0,0,27,582,57,0,0,3,645
POA6335,7,0,0,0,0,7,6,0,0,0,0,6,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,14,0,0,0,0,14,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
POA6336,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,22
POA6337,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,40
POA6338,5,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,11,10,0,0,0,0,10,10,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,3,59,0,0,5,0,59
POA6341,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
POA6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6
POA6346,17,0,0,0,0,17,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,12,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,55
POA6348,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,22,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,63
POA6350,5,0,0,0,0,5,8,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
POA6351,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6352,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
POA6353,5,0,0,0,0,5,6,0,0,0,0,6,5,0,0,0,0,5,8,0,0,0,0,8,7,0,0,0,0,7,20,0,0,0,0,20,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,63,0,0,0,0,63
POA6355,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,23
POA6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6358,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA6359,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
POA6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6365,7,0,0,0,0,7,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,37
POA6367,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,25,0,0,0,0,25
POA6368,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA6369,9,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,45
POA6370,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
POA6372,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA6375,6,0,0,0,0,6,7,0,0,0,0,7,5,0,0,0,0,5,13,0,0,0,0,13,7,0,0,0,0,7,9,0,0,0,0,9,10,0,0,0,0,10,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,72,0,0,0,0,76
POA6383,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,55,0,0,0,0,55
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
