POA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA6105,0,0,0,0,0,0,3,0,0,5,0,0,5,15,6,5,4,4,0,37,0,0,0,20,8,18,15,10,13,82,0,0,4,33,3,0,0,0,0,40,0,0,0,0,0,0,3,5,0,11,0,16,34,104,43,43,20,8,0,265,0,0,0,5,0,0,0,0,0,4,0,29,6,65,8,0,3,0,0,115,0,0,0,5,8,0,0,0,0,7,0,47,73,143,65,21,19,3,0,376,0,0,0,8,0,8,4,6,11,34,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,13,3,8,3,49,0,3,3,22,5,3,14,8,5,62,0,0,10,18,6,8,5,0,0,46,0,0,4,36,0,3,8,0,0,57,0,0,0,34,0,0,0,0,0,38,0,5,6,32,19,4,5,0,0,69,0,0,0,6,7,3,0,0,0,16,0,9,0,8,0,0,0,0,0,22
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,0,0,0,0,0,0,0,0,0,0,7,21,77,14,14,8,0,0,142,0,7,39,151,67,54,55,14,9,408,3,3,58,206,5,10,0,0,0,287,0,0,3,0,5,3,17,15,7,52,0,41,61,142,69,71,36,5,3,439,0,0,0,0,0,0,0,0,0,0,3,25,17,118,16,4,3,0,0,197,0,0,8,3,3,0,0,0,0,26,5,80,177,414,171,111,42,12,0,1009,0,0,0,11,3,13,15,4,3,49,0,0,0,0,0,0,4,0,0,6,0,0,0,13,5,26,11,18,5,78,0,7,38,122,29,27,33,9,4,272,0,0,18,46,21,15,12,4,3,121,0,9,24,116,34,13,17,4,0,211,0,5,0,114,4,3,0,0,0,129,0,7,28,75,30,13,9,0,0,162,5,5,8,42,37,19,9,6,0,128,0,9,7,22,3,12,9,0,0,57
POA6108,0,0,0,0,0,6,4,0,0,10,0,0,6,13,0,5,0,0,0,37,0,0,4,37,25,23,24,5,0,130,0,0,0,9,0,0,0,0,0,9,0,0,0,3,5,7,20,12,9,54,0,26,35,90,74,57,27,5,0,322,0,0,0,0,0,0,5,0,0,5,0,24,14,55,12,7,5,0,0,119,0,0,3,6,3,3,0,0,0,13,0,23,40,92,41,34,10,3,5,248,0,0,0,0,3,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,16,19,30,27,25,0,120,0,7,15,48,24,46,40,13,9,197,0,7,18,38,27,21,10,9,4,130,0,9,8,30,13,3,10,4,3,78,0,0,0,26,3,0,0,0,0,33,0,4,10,47,16,19,0,0,0,101,0,0,0,7,3,7,0,0,0,16,0,9,3,9,3,7,3,0,0,25
POA6109,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,15,0,0,12,58,19,19,10,6,3,120,0,0,0,12,4,3,0,0,0,19,0,0,0,0,0,0,5,3,8,16,6,18,16,41,28,34,16,3,0,147,0,0,0,0,0,0,0,0,0,0,0,27,26,51,4,5,0,0,0,113,0,0,3,3,3,0,0,0,0,13,0,50,112,161,106,33,18,3,0,476,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,11,6,0,33,0,0,3,4,6,6,5,0,0,28,0,0,4,10,5,3,8,0,0,29,0,8,9,32,6,5,4,6,0,59,0,0,0,9,0,0,0,0,0,9,0,19,13,30,5,3,3,0,0,76,0,0,0,3,5,0,0,0,0,8,0,0,3,0,0,3,0,0,0,8
POA6110,0,0,0,0,0,0,3,4,0,14,0,15,7,70,13,13,5,3,0,126,0,6,21,105,42,33,39,7,7,255,0,0,0,18,0,4,0,0,0,20,0,0,0,5,7,9,34,19,23,89,0,44,83,241,118,105,59,16,3,674,0,0,0,0,0,0,0,0,0,0,3,43,20,150,21,14,4,4,0,260,0,0,10,9,19,3,0,0,0,42,0,63,125,263,136,66,33,3,0,704,0,0,3,7,0,3,6,0,0,30,0,0,0,8,4,0,0,0,0,13,0,5,0,15,11,30,33,30,8,137,0,9,19,53,44,47,27,3,0,215,0,19,56,91,80,54,23,8,0,332,0,9,35,108,31,22,15,3,0,224,0,0,0,37,5,0,0,0,0,39,3,14,55,62,53,12,7,0,0,208,0,0,0,11,9,0,0,0,0,17,0,3,7,13,9,7,5,3,0,49
POA6111,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,11,0,0,3,38,13,15,12,4,7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,23,23,5,85,0,21,28,87,66,84,47,7,4,354,0,0,0,0,0,0,0,0,0,4,0,6,5,19,0,0,5,0,0,35,0,6,0,9,5,0,0,0,0,17,0,15,21,50,42,16,13,4,0,160,0,0,0,7,6,5,5,5,0,26,0,0,0,5,0,0,0,0,0,5,0,0,0,17,20,29,37,14,7,136,0,0,4,5,7,7,7,0,0,31,0,3,15,37,37,15,16,5,0,128,0,4,8,29,11,4,5,3,0,54,0,0,0,5,0,3,0,0,0,11,0,12,14,39,20,14,0,0,0,100,0,0,0,0,0,0,0,0,0,3,0,4,5,13,10,11,4,0,0,48
POA6112,0,0,0,0,0,0,6,0,0,12,0,10,18,65,8,5,4,3,0,113,0,0,9,86,30,41,20,5,0,191,0,0,3,34,3,0,0,0,0,47,0,5,9,19,20,18,57,53,24,200,6,114,122,415,167,161,76,17,8,1086,0,0,0,0,3,6,0,0,0,5,0,27,9,86,13,3,3,0,0,141,0,9,4,16,6,0,3,0,0,49,7,94,179,417,186,82,50,10,0,1020,0,5,0,16,0,6,10,0,3,39,0,0,0,5,0,4,0,0,0,7,0,0,8,54,42,47,40,26,12,230,0,32,46,158,44,49,30,6,0,367,4,30,100,244,157,78,40,9,5,662,0,33,42,184,51,16,19,3,0,349,0,3,0,72,0,0,0,0,0,79,0,23,53,105,37,11,13,5,0,239,0,0,0,7,3,0,0,0,0,20,4,15,10,29,14,8,14,7,0,93
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,4,9,9,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,4,0,13,0,0,0,3,0,0,0,0,0,3,0,0,3,6,7,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6122,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,36,0,0,0,5,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,3,22,12,8,61,0,40,47,165,72,56,32,0,0,412,0,0,0,0,0,0,0,0,0,0,0,6,4,23,4,0,0,0,0,30,0,0,5,5,8,0,0,0,0,23,0,14,22,82,20,15,0,0,0,156,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,31,12,24,16,5,0,100,0,4,4,9,10,10,3,0,0,44,0,17,32,97,52,28,14,3,0,235,0,0,0,8,6,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,17,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,0,0,0,18
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,17,4,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,13,0,0,0,7,5,16,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,0,0,0,3,0,3,7,10,3,3,0,0,0,26,0,0,4,18,26,21,18,11,9,109,0,0,4,13,0,0,0,0,0,19,0,0,0,3,0,0,9,5,5,19,0,15,18,49,29,26,14,7,0,163,0,0,0,0,0,0,0,0,0,0,3,14,5,46,7,0,4,0,0,70,0,0,0,0,0,0,0,0,0,0,0,17,21,59,26,18,9,0,0,153,0,0,0,5,5,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,12,12,3,50,0,8,17,35,20,32,30,21,0,160,0,0,8,18,18,11,5,3,0,71,0,13,7,41,9,4,4,3,0,84,0,4,0,22,7,0,0,0,0,24,0,3,10,30,14,16,8,3,0,85,0,0,0,0,9,0,3,0,0,13,0,3,0,0,5,3,0,0,0,16
POA6148,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,3,0,0,0,23,0,0,0,9,11,6,3,11,0,37,0,0,3,11,0,0,0,0,0,17,0,0,0,0,4,8,10,13,10,51,0,18,15,43,23,26,28,8,6,176,0,0,0,0,0,0,0,0,0,0,0,0,7,25,10,8,0,0,0,49,0,0,0,0,5,0,0,0,0,6,0,8,12,34,15,13,7,0,0,89,0,0,0,4,0,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,12,13,11,19,13,10,87,0,29,32,50,42,28,34,7,5,222,0,11,13,26,21,20,18,5,7,121,3,17,36,45,59,33,8,7,4,222,0,0,0,13,10,5,4,0,0,28,0,0,0,15,12,8,0,0,0,47,0,0,0,3,4,0,3,0,0,21,0,5,3,5,7,3,6,3,0,38
POA6149,0,0,0,0,0,0,0,0,0,4,0,0,6,9,4,0,4,0,0,23,0,0,0,0,5,9,11,0,0,21,0,0,3,4,0,0,0,0,0,14,0,0,5,3,0,3,6,14,4,24,0,14,11,36,20,33,22,4,0,135,0,0,0,0,0,0,0,0,0,0,0,5,0,11,4,0,0,0,0,21,0,0,0,0,4,0,0,0,0,3,0,6,4,17,10,8,7,0,0,52,0,0,0,4,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,12,19,23,30,17,7,118,0,16,35,68,38,36,38,8,0,244,0,10,22,37,33,26,24,26,3,179,0,5,4,12,23,19,10,8,5,84,0,3,0,18,7,3,9,0,0,43,0,7,0,12,13,0,7,0,0,38,0,0,0,0,0,0,0,0,0,0,3,4,7,12,4,8,6,0,0,45
POA6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,8,0,3,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,3,3,15,0,7,19,15,21,16,11,6,4,89,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,17,24,5,3,6,0,4,68,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,11,15,5,4,54,0,13,37,46,28,63,46,20,6,260,0,3,19,28,17,12,18,9,0,106,0,0,7,11,12,10,22,3,4,73,0,0,4,12,9,4,5,0,0,41,0,10,10,11,8,3,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,10,16,6,0,4,0,4,39
POA6151,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,14,0,0,0,5,5,6,3,0,0,20,0,0,0,19,0,0,0,0,0,22,0,0,0,8,0,3,14,6,0,35,0,4,11,46,30,40,30,9,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,9,39,11,10,5,6,0,73,0,0,0,9,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,6,0,3,7,10,20,24,18,13,4,93,5,6,13,32,19,16,16,3,0,108,0,6,16,40,39,31,15,8,0,157,0,0,5,10,0,6,4,0,0,25,0,0,0,9,0,0,0,0,0,18,0,4,3,29,12,6,4,0,0,60,0,0,0,0,0,6,0,0,0,4,0,10,5,23,6,0,3,5,0,50
POA6152,0,0,0,0,0,0,0,0,0,5,0,0,4,11,3,5,7,0,5,36,0,0,4,10,6,9,12,6,0,55,0,0,7,31,0,0,0,0,0,42,0,4,0,7,3,5,9,9,5,39,3,9,23,44,31,29,38,9,5,195,0,0,0,4,3,0,0,0,0,5,0,0,0,11,3,0,0,0,0,20,0,0,0,3,5,5,0,0,0,15,0,0,20,43,18,17,14,9,0,124,0,0,0,11,3,9,13,3,5,53,0,0,0,0,0,0,0,0,0,0,0,0,4,19,18,22,24,23,12,116,0,0,26,66,26,35,33,9,9,205,0,7,27,60,33,40,23,10,7,206,0,4,3,22,12,3,8,3,0,60,0,0,0,24,3,0,7,0,0,39,0,7,5,36,17,12,5,0,4,74,0,0,0,9,5,0,0,0,4,16,4,13,9,28,9,11,5,0,6,83
POA6153,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,6,3,5,0,9,0,0,0,6,4,0,3,4,0,20,0,0,3,17,0,0,0,0,0,20,0,0,3,4,3,3,13,7,5,32,4,7,12,25,34,30,30,10,4,162,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,0,17,0,0,0,0,3,4,0,0,0,10,0,0,3,15,10,11,4,0,0,44,0,0,0,9,3,3,7,0,5,30,0,0,0,0,0,0,0,0,0,0,0,6,8,15,17,35,26,13,7,128,0,21,21,69,39,30,31,11,0,223,0,19,28,51,53,28,32,10,5,222,0,0,4,20,14,15,7,0,0,70,0,0,6,21,3,4,3,0,0,37,0,0,3,21,15,7,4,0,0,59,0,0,0,3,0,0,0,0,0,9,0,14,10,14,11,8,12,0,0,66
POA6154,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,18,0,3,13,19,17,13,5,8,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,8,7,19,11,7,0,0,0,57,0,0,0,0,0,0,4,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,18,13,12,5,72,0,0,10,13,14,8,16,10,0,72,0,7,12,22,36,25,7,9,6,106,0,0,0,5,3,5,0,0,0,13,0,0,0,5,0,0,0,0,0,12,0,0,0,6,7,3,4,0,0,25,0,0,0,0,0,0,0,0,0,3,0,8,3,13,6,4,5,0,0,32
POA6155,0,0,0,0,0,6,5,0,0,9,0,0,5,26,10,5,9,4,0,55,0,0,9,30,19,28,24,4,7,127,0,3,0,23,4,0,0,0,0,32,0,0,0,5,3,4,10,13,8,45,0,62,69,105,84,87,36,10,0,453,0,0,0,0,0,0,0,0,0,8,3,35,30,116,17,10,5,0,0,218,0,4,3,0,4,6,0,0,0,19,0,17,34,90,46,41,11,0,0,246,0,0,4,10,4,9,16,0,9,52,0,0,0,3,0,0,0,0,0,7,0,5,13,34,36,58,44,25,11,222,3,55,137,198,151,155,106,18,14,836,0,36,80,154,121,101,37,23,10,569,7,36,47,146,88,69,31,17,5,434,4,10,3,84,6,8,5,0,0,122,0,3,7,46,28,19,9,0,0,119,0,4,0,9,4,4,0,0,0,21,0,12,7,16,22,11,3,0,0,82
POA6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,7,4,34,0,13,13,53,34,38,18,9,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,4,5,22,12,4,5,0,0,51,0,0,0,6,8,6,7,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,23,16,11,11,91,0,4,5,10,5,9,13,0,0,51,0,9,12,38,37,15,12,6,5,135,0,0,0,5,6,4,0,0,0,17,0,0,0,9,0,0,0,0,0,9,0,8,0,14,15,0,5,0,0,43,0,0,0,3,0,0,0,0,0,6,0,0,5,20,5,7,4,0,0,45
POA6157,0,0,0,0,0,0,7,5,0,9,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,5,0,10,3,0,27,0,0,12,42,39,39,24,7,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,19,4,10,9,0,0,48,0,0,0,5,4,0,6,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,6,14,11,22,22,8,11,99,0,3,6,15,8,5,3,10,3,45,0,0,10,39,19,9,10,5,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,4,8,20,5,6,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,5,0,16,3,6,0,5,0,37
POA6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,14,0,3,3,12,14,20,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,4,5,3,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,9,6,4,0,35,0,0,4,0,0,0,0,0,0,8,0,0,3,13,12,4,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,0,11,0,4,11,0,0,39
POA6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,6,5,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,11,3,0,29,0,0,0,0,0,0,5,0,0,13,0,0,4,16,8,6,4,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,6,6,0,0,29
POA6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,0,0,18,0,0,3,30,15,27,13,3,0,93,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,8,3,4,8,4,0,0,28,0,0,0,0,5,6,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,7,8,4,53,0,0,4,7,7,5,3,0,0,23,0,0,0,14,4,0,4,0,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,9,5,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,7,29,8,7,8,0,3,62
