POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6516,0,0,0,0,37,36,0,0,0,0,28,28,15,3,0,0,64,83,48,6,4,0,43,98,63,16,17,0,48,149,101,5,29,4,19,159,138,10,38,7,19,208,58,3,12,7,3,81,10,0,0,3,0,13,440,46,93,23,263,861,0,0,0,0,33,33,0,0,0,0,31,31,23,0,4,0,63,98,68,3,13,0,37,115,55,8,16,0,36,111,121,7,30,6,20,183,129,7,24,14,5,180,29,3,3,29,4,68,5,0,0,21,0,29,430,24,85,71,230,844,0,0,0,0,68,69,0,0,0,0,61,61,41,5,4,0,129,183,111,12,9,0,79,216,123,18,34,0,90,259,228,12,56,12,43,345,269,18,58,22,25,387,87,5,16,36,3,148,13,0,0,22,0,36,864,70,177,102,497,1710
POA6517,0,0,0,0,9,9,0,0,0,0,5,5,4,0,0,0,12,20,26,0,0,0,6,33,23,0,3,0,0,27,19,6,7,0,0,35,17,4,8,0,4,37,9,0,6,0,3,15,5,0,0,0,0,3,94,10,26,0,51,189,0,0,0,0,3,3,0,0,0,0,11,11,9,5,0,0,16,25,22,0,0,0,6,31,15,0,0,0,5,17,20,0,8,3,0,33,22,0,6,0,0,22,3,0,4,0,0,7,0,0,0,6,0,4,92,5,13,6,40,154,0,0,0,0,11,11,0,0,0,0,19,19,11,3,0,0,31,48,50,0,0,0,16,69,34,0,4,0,7,47,39,6,14,6,3,64,36,4,12,3,4,62,9,0,8,3,3,23,9,0,0,6,0,11,185,16,42,6,93,339
POA6518,0,0,0,0,3,3,0,0,0,0,6,6,4,0,0,0,5,10,7,0,0,0,6,18,7,3,0,0,5,16,11,0,3,0,0,17,9,4,3,0,5,18,11,0,0,0,0,9,3,0,0,0,0,4,48,5,13,5,25,101,0,0,0,0,3,3,0,0,0,0,4,4,3,0,0,0,8,10,9,0,3,0,0,17,0,3,0,0,0,9,12,4,3,0,3,25,5,0,0,0,0,12,10,0,0,4,0,11,3,0,0,0,0,3,44,8,12,8,25,92,0,0,0,0,11,11,0,0,0,0,9,9,8,0,0,0,10,19,14,0,7,0,10,33,10,3,0,0,3,24,26,4,5,0,4,40,18,4,4,0,5,31,17,0,0,3,0,25,5,0,0,0,0,6,96,10,26,10,53,191
POA6519,0,0,0,0,11,11,0,0,0,0,8,8,12,0,0,0,16,28,20,3,0,0,15,38,19,0,0,0,9,34,25,0,7,4,6,44,29,0,4,0,4,41,21,0,0,3,0,25,0,0,0,7,0,4,130,13,21,10,70,241,0,0,0,0,11,11,0,0,0,0,8,8,17,0,0,0,13,38,20,0,6,0,14,36,22,0,4,0,12,39,24,0,0,0,3,38,28,0,0,0,0,29,10,0,3,5,0,19,0,0,0,3,0,3,116,8,17,15,60,216,0,0,0,0,19,19,0,0,0,0,25,25,33,0,0,0,29,62,44,3,3,0,26,77,40,6,4,0,21,71,49,0,12,8,11,76,56,0,10,3,4,72,31,0,6,11,0,45,0,0,0,5,0,6,247,15,41,22,129,455
POA6521,0,0,0,0,5,5,0,0,0,0,7,7,9,3,0,0,15,26,19,0,0,0,7,23,18,0,3,0,3,25,17,5,3,3,0,28,15,0,5,0,3,29,18,0,0,0,0,17,3,0,0,0,0,3,95,8,14,5,40,165,0,0,0,0,8,8,0,0,0,0,3,3,7,0,0,0,14,23,17,0,0,0,5,22,18,0,0,0,0,20,17,0,3,4,0,25,14,0,0,5,0,26,10,0,0,0,0,16,0,0,0,0,0,0,83,11,4,5,30,129,0,0,0,0,11,11,0,0,0,0,15,15,11,3,0,0,31,48,34,0,0,0,11,38,32,4,0,0,7,42,36,5,6,3,0,54,36,0,9,4,3,49,26,8,0,3,0,27,3,0,0,0,0,7,174,15,19,14,69,293
POA6522,0,0,0,0,6,6,0,0,0,0,12,12,4,0,0,0,12,20,13,0,0,0,10,21,17,0,0,0,8,29,24,4,9,0,8,49,17,4,8,3,7,34,8,0,4,4,0,17,6,0,0,0,0,8,92,13,20,12,50,190,0,0,0,0,0,0,0,0,0,0,9,9,7,0,0,0,10,22,15,0,0,0,9,28,21,0,5,0,3,26,21,0,4,0,0,26,13,3,0,4,0,17,13,0,0,3,0,13,0,0,0,3,0,3,90,5,8,7,32,142,0,0,0,0,3,3,0,0,0,0,16,16,15,0,0,0,25,38,30,0,0,0,12,48,39,0,0,0,17,55,45,7,13,0,4,75,28,0,12,8,3,52,22,0,8,9,0,34,6,0,0,3,0,9,186,12,33,18,84,331
POA6525,0,0,0,0,104,104,0,0,0,0,70,70,26,0,0,0,76,111,92,3,14,0,52,160,137,13,15,0,60,229,187,10,44,0,81,323,218,22,68,15,19,344,124,13,23,16,4,184,24,0,3,12,0,41,814,57,166,53,469,1559,0,0,0,0,82,82,0,0,0,0,51,53,41,7,5,0,70,116,109,12,10,0,65,196,155,13,31,5,51,253,200,17,50,16,35,321,195,20,63,45,11,330,99,3,18,57,6,182,8,0,4,29,0,45,803,69,177,155,359,1564,0,0,0,0,181,181,0,0,0,0,123,122,67,3,4,4,140,222,204,17,20,0,120,359,290,26,47,6,116,479,391,29,94,16,117,644,408,34,130,65,31,673,224,14,42,75,12,362,30,0,7,42,0,78,1617,121,346,208,832,3126
POA6528,0,0,0,0,4,4,0,0,0,0,5,5,5,0,0,0,18,19,12,0,0,0,6,24,11,0,3,0,3,25,14,3,8,0,13,39,26,5,10,4,6,34,8,0,0,5,0,13,0,0,0,0,0,0,78,9,21,5,51,164,0,0,0,0,12,12,0,0,0,0,4,4,10,0,0,0,14,21,10,0,0,0,0,15,18,0,8,0,0,27,19,0,9,0,3,35,18,3,0,7,0,24,3,0,0,3,0,9,0,0,0,3,0,10,80,3,19,16,35,149,0,0,0,0,21,21,0,0,0,0,13,13,7,0,0,0,27,40,25,0,0,0,8,37,29,0,12,0,6,48,33,3,17,0,11,72,39,4,10,9,6,61,15,0,0,3,0,18,3,0,0,3,0,10,156,10,42,21,88,313
POA6530,0,0,0,0,1076,1082,23,4,0,0,887,907,534,31,28,3,1369,1966,979,81,128,13,778,1978,1182,149,212,18,586,2147,1241,130,317,53,452,2195,1064,79,250,102,132,1618,593,31,99,129,41,893,179,4,23,109,13,324,5797,499,1065,415,5331,13114,0,0,0,0,1017,1017,53,6,0,0,870,932,673,57,39,6,1205,1978,1073,150,184,8,699,2112,1269,156,345,49,505,2329,1168,119,436,127,304,2157,993,71,290,300,74,1732,467,20,125,396,30,1035,90,4,17,337,7,447,5796,576,1427,1222,4714,13734,0,0,0,0,2092,2096,78,6,0,0,1750,1836,1208,83,63,6,2574,3945,2056,228,312,23,1480,4089,2453,307,560,67,1090,4477,2413,249,751,176,757,4343,2061,153,539,403,208,3357,1064,49,226,522,71,1932,260,6,42,440,22,771,11597,1078,2495,1639,10044,26850
POA6532,0,0,0,0,234,234,0,0,0,0,135,135,141,3,8,0,226,373,273,16,18,0,119,424,347,30,46,11,111,547,306,23,68,12,61,472,252,12,52,18,20,353,91,9,15,19,4,132,19,0,7,9,0,31,1430,96,218,59,911,2717,0,0,0,0,225,225,3,3,0,0,117,121,186,12,6,0,216,425,299,26,28,3,102,450,350,18,46,9,93,524,331,29,63,16,37,472,214,10,54,59,8,342,56,3,8,29,0,95,7,0,0,18,0,33,1445,94,211,133,798,2681,0,0,0,0,459,459,3,3,0,0,251,259,319,20,18,0,441,798,570,41,50,6,222,883,695,48,96,22,201,1069,633,53,128,27,103,947,471,24,108,73,25,692,147,8,22,48,0,229,27,0,9,26,0,66,2873,192,428,195,1711,5405
POA6535,0,0,0,0,31,31,0,0,0,0,26,26,18,0,0,0,25,46,44,6,0,0,36,80,36,3,11,0,39,89,82,9,20,4,27,143,102,12,24,9,24,168,58,6,9,9,7,95,16,0,0,3,0,20,350,35,72,33,204,690,0,0,0,0,23,23,0,0,0,0,15,15,22,0,0,0,32,57,49,4,5,3,25,85,36,6,10,0,20,80,105,4,7,7,12,135,91,0,21,22,4,139,42,0,6,20,0,72,10,0,3,26,0,34,351,17,48,82,147,647,0,0,0,0,49,49,0,0,0,0,41,41,37,0,0,0,65,101,87,12,7,3,57,164,74,12,21,3,64,176,184,11,31,8,40,281,189,14,41,30,29,304,99,12,12,37,12,165,21,3,3,35,0,61,704,60,117,109,348,1334
POA6536,0,0,0,0,38,38,0,0,0,0,25,25,9,0,0,6,54,63,27,0,0,0,41,78,48,10,14,0,40,116,73,11,30,0,40,154,92,4,34,8,7,145,49,0,3,10,0,61,7,0,0,3,0,14,308,25,82,28,243,691,0,0,0,0,19,19,0,0,0,0,29,27,14,4,4,0,41,64,35,0,3,0,34,76,48,5,13,3,15,85,87,4,35,4,20,149,80,3,19,18,11,126,34,0,0,14,0,48,3,0,0,6,0,11,301,14,82,40,172,610,0,0,0,0,62,62,0,0,0,0,49,52,22,5,4,6,97,128,65,0,5,0,75,149,93,16,29,3,62,198,162,10,67,9,62,301,169,9,57,30,15,275,75,0,7,20,0,109,15,0,0,8,0,27,608,44,164,68,419,1293
POA6537,0,0,0,0,9,9,0,0,0,0,20,20,8,4,0,0,46,59,41,0,0,0,25,70,25,0,5,0,24,62,42,3,17,0,23,80,38,3,15,5,11,78,19,0,5,7,5,39,0,0,0,0,0,0,177,13,47,10,168,416,0,0,0,0,15,14,0,0,0,0,26,26,22,0,0,0,71,84,39,5,3,0,17,61,23,0,8,0,20,55,42,6,20,0,12,78,33,5,8,12,4,63,12,0,4,11,3,22,0,0,0,0,0,3,175,16,41,24,160,416,0,0,0,0,26,29,0,0,0,0,45,45,27,4,0,0,116,148,80,4,0,0,40,133,49,3,10,0,49,122,86,5,33,0,31,156,75,6,27,13,13,135,34,0,7,16,7,63,0,0,0,0,0,8,350,28,87,37,324,837
POA6556,0,0,0,0,98,98,0,0,0,0,45,45,24,0,0,0,65,94,55,7,11,0,33,110,99,5,17,0,23,147,122,11,23,0,24,185,74,3,15,3,5,107,29,0,0,4,0,35,4,0,0,3,0,8,410,34,67,18,300,830,0,0,0,0,61,61,0,0,0,0,35,35,36,0,0,0,64,99,75,10,15,0,28,128,109,10,22,0,29,170,110,4,29,4,20,167,70,0,14,12,3,106,15,0,10,12,0,34,0,0,0,12,0,17,410,28,91,45,239,813,0,0,0,0,160,160,0,0,0,0,76,80,62,0,3,0,126,188,131,16,18,0,65,235,206,16,41,3,52,317,231,12,58,6,44,352,143,6,30,20,9,212,39,3,9,20,0,69,4,0,0,16,0,22,826,58,155,62,537,1640
POA6558,0,0,0,0,52,52,27,0,0,0,160,186,214,19,0,0,402,636,201,39,24,0,319,586,157,33,35,0,136,361,95,24,32,6,63,213,54,12,21,0,3,89,20,3,5,3,5,34,3,0,0,0,0,7,766,123,122,16,1137,2165,0,0,0,0,31,31,0,0,0,0,23,23,7,0,0,0,17,30,27,0,3,0,15,49,39,5,14,0,9,61,54,3,15,0,3,75,23,3,10,4,3,42,6,0,0,10,0,15,0,0,0,6,0,0,168,11,35,16,102,329,0,0,0,0,86,86,31,0,0,0,181,212,223,22,4,0,414,660,232,45,24,0,333,635,194,33,49,0,147,423,156,21,45,9,66,293,74,10,30,5,6,129,31,3,5,13,5,49,3,0,0,6,0,6,933,131,160,32,1236,2494
POA6560,0,0,0,0,33,33,0,0,0,0,49,43,17,0,0,0,43,71,34,10,3,0,18,63,46,4,13,0,20,85,62,5,23,0,22,108,54,0,16,6,8,83,29,3,5,11,0,49,5,0,0,0,0,8,251,23,66,17,191,544,0,0,0,0,41,41,0,0,0,0,30,26,26,0,0,0,36,69,30,7,3,0,26,72,60,5,15,3,28,117,59,3,21,7,16,118,47,4,13,15,6,87,21,0,5,19,0,49,0,0,0,8,0,7,246,22,65,55,190,585,0,0,0,0,73,73,6,0,0,0,73,78,50,4,3,0,85,137,62,7,12,0,53,133,107,8,30,7,48,197,125,11,53,7,40,228,101,9,27,18,12,170,51,4,7,28,4,99,5,0,0,8,0,15,494,49,134,68,382,1123
POA6562,0,0,0,0,42,42,0,0,0,0,20,20,21,0,0,0,40,64,36,4,3,0,37,82,57,4,13,0,26,101,46,11,19,0,15,95,90,0,20,3,3,113,32,3,0,8,0,44,3,0,0,0,3,6,279,21,54,15,197,568,0,0,0,0,34,34,0,0,0,0,29,29,24,5,0,0,31,59,45,7,10,0,29,97,64,10,22,0,21,117,52,5,21,12,11,99,72,0,14,10,0,100,24,0,3,8,0,33,0,0,3,4,0,11,285,22,69,36,161,573,0,0,0,0,78,78,0,0,0,0,51,51,49,5,0,0,71,123,81,9,8,0,68,178,127,12,34,0,49,215,93,12,38,9,32,187,158,5,34,17,4,215,53,3,7,16,4,82,3,0,3,9,6,12,565,50,126,50,360,1140
POA6564,0,0,0,0,6,6,0,0,0,0,7,7,5,0,0,0,3,12,8,3,0,0,13,20,9,4,4,0,10,20,13,0,4,0,13,25,17,5,8,3,3,31,7,0,0,0,0,11,0,0,0,5,0,5,52,9,23,8,50,134,0,0,0,0,10,10,0,0,0,0,7,7,11,0,0,0,10,21,3,0,0,0,8,13,4,4,3,0,6,19,18,3,9,0,7,33,10,4,3,4,3,25,0,0,0,3,0,7,0,0,0,0,0,0,51,12,15,9,49,140,0,0,0,0,18,18,0,0,0,0,15,15,14,0,0,0,18,32,13,4,0,0,21,36,13,5,9,5,15,46,29,4,13,0,12,60,25,3,16,7,4,56,7,0,4,4,0,19,0,0,0,6,0,4,101,17,32,16,102,280
POA6566,0,0,0,0,82,79,0,0,0,0,53,54,26,0,5,0,84,113,57,11,12,0,57,139,118,13,29,6,54,214,213,19,65,6,39,344,196,18,82,15,20,333,97,3,14,12,3,141,11,0,3,10,3,29,723,65,214,57,397,1448,0,0,0,0,73,73,0,0,0,0,43,40,36,5,3,3,89,131,77,9,8,0,58,158,130,15,30,7,44,220,219,14,64,12,40,342,175,23,46,34,9,285,73,0,24,34,0,123,7,0,3,17,0,27,705,58,184,104,348,1403,0,0,0,0,155,153,0,0,0,0,91,93,56,4,10,3,175,249,134,20,24,0,119,296,245,22,56,10,93,436,427,31,130,18,75,683,374,38,131,48,30,618,167,4,35,49,7,263,20,0,7,32,3,63,1432,129,395,158,746,2856
POA6567,0,0,0,0,16,16,0,0,0,0,8,8,0,4,0,0,11,10,10,0,0,0,10,20,22,0,7,0,13,32,34,3,9,4,11,57,38,0,5,0,0,42,23,0,6,3,0,28,0,0,0,3,0,3,123,9,27,11,57,227,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,14,17,9,0,0,0,7,16,28,3,6,0,3,42,35,0,6,3,5,52,29,0,3,3,0,36,13,0,4,3,0,21,0,0,0,0,0,3,121,7,20,12,41,205,0,0,0,0,21,21,0,0,0,0,17,17,8,3,0,0,20,29,23,5,0,0,16,40,49,3,13,0,15,79,70,5,15,8,13,108,62,0,10,3,6,79,35,0,3,11,0,47,0,0,0,3,0,8,244,18,41,22,98,423
POA6568,0,0,0,0,6,6,0,0,0,0,5,5,3,0,0,0,10,16,3,0,0,0,0,4,10,0,0,0,0,13,13,0,0,0,6,26,11,0,4,0,4,20,5,0,0,3,0,5,0,0,0,0,0,5,54,7,9,4,29,98,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,4,8,7,0,0,0,3,14,18,3,4,0,0,20,9,0,0,5,0,17,4,0,0,0,0,8,0,0,0,0,0,0,52,3,4,11,14,82,0,0,0,0,9,9,0,0,0,0,6,6,9,0,0,0,14,22,14,0,0,0,5,16,18,0,0,0,7,26,29,9,3,0,3,50,22,0,3,9,4,34,8,0,0,6,0,15,0,0,0,0,0,3,104,12,9,12,45,182
POA6569,0,0,0,0,10,10,0,0,0,0,3,3,3,0,0,0,5,16,8,0,0,0,6,14,8,0,0,0,13,22,9,0,0,0,10,23,12,0,4,4,0,18,9,0,0,0,0,10,0,0,0,0,0,3,47,5,3,9,52,110,0,0,0,0,6,6,0,0,0,0,5,5,10,0,0,0,11,22,7,0,0,0,9,15,6,0,4,0,8,17,14,0,0,0,0,16,8,0,5,0,0,15,5,0,0,4,0,11,0,0,0,0,0,3,50,4,12,5,35,99,0,0,0,0,14,14,0,0,0,0,10,10,11,0,0,0,20,34,18,0,0,0,11,29,18,0,4,0,18,37,17,0,0,0,10,39,21,0,7,5,0,31,14,0,0,4,0,13,6,0,0,5,0,5,91,3,10,15,90,215
POA6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,4,13,9,0,0,0,0,8,5,0,0,0,8,11,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,35,0,3,0,17,57
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,3,22,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,6,4,0,0,0,0,4,3,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,3,24,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,3,5,8,0,0,0,3,6,8,0,0,0,0,8,11,0,3,0,0,14,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,5,45
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,8,27,0,0,0,0,3,3,0,0,0,0,9,9,0,0,0,0,0,3,0,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,14,28,0,0,0,0,3,3,0,0,0,0,4,4,6,0,0,0,11,15,5,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,11,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,0,21,55
POA6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,4,10,0,3,0,0,13,8,0,0,0,0,13,3,0,0,0,0,4,3,0,0,4,0,5,0,0,0,0,0,0,28,0,4,4,4,41,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,4,0,0,0,0,5,11,0,0,0,0,8,0,0,0,0,0,5,6,0,0,0,0,6,0,0,0,6,0,9,0,0,0,0,0,0,28,0,0,6,6,44,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,5,4,0,0,0,3,11,19,0,3,0,0,26,12,0,0,0,0,15,11,0,0,0,0,15,3,0,0,6,0,14,0,0,0,0,0,0,57,5,3,8,10,83
POA6603,0,0,0,0,22,22,0,0,0,0,27,27,25,0,0,0,46,75,37,3,0,0,32,73,37,9,5,0,24,75,45,4,11,0,20,80,52,4,15,4,9,84,21,6,7,0,4,35,4,0,0,3,0,4,226,17,41,11,171,471,0,0,0,0,18,19,0,0,0,0,31,30,21,0,4,0,28,56,43,3,3,0,23,74,35,0,7,0,14,55,53,9,13,10,3,78,49,4,8,17,0,76,14,4,3,10,0,28,0,0,0,8,0,11,213,16,35,46,115,421,3,0,0,0,33,38,0,0,0,0,48,47,48,0,3,0,77,128,81,3,5,0,54,143,70,8,14,0,32,128,97,9,20,10,22,156,100,5,22,16,13,155,36,4,9,9,4,67,6,0,0,17,0,21,441,36,78,52,289,891
POA6605,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,14,0,0,0,0,3,3,0,0,0,0,6,6,3,0,0,0,3,7,0,0,0,0,0,0,8,5,0,0,0,10,6,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,0,12,36
POA6606,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,4,5,0,0,0,0,7,9,4,0,0,0,4,8,8,0,0,0,4,14,8,0,0,0,3,18,3,0,0,0,0,6,0,0,0,0,0,0,29,6,7,0,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,6,14,0,0,6,0,0,9,7,0,0,0,3,8,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,3,25,0,4,7,13,51,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,7,13,6,0,0,0,11,17,3,0,5,0,4,17,12,0,6,0,8,24,23,0,3,0,3,27,4,0,0,5,0,12,0,0,0,3,0,3,50,8,15,9,37,112
POA6608,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,4,10,9,0,0,0,0,9,6,0,0,0,0,6,17,0,0,0,3,23,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,5,19,62,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,8,0,0,0,0,13,12,0,0,0,0,12,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,37,0,0,8,7,53,0,0,0,0,6,6,0,0,0,0,9,9,4,0,0,0,7,16,10,0,0,0,0,19,19,0,0,0,0,19,20,0,0,0,3,25,16,0,0,0,0,16,0,0,0,5,0,5,0,0,0,0,0,0,75,0,6,10,26,115
POA6609,0,0,0,0,23,23,5,0,0,0,16,20,30,0,0,0,39,64,59,0,3,0,8,69,26,5,9,0,7,47,37,0,8,0,14,57,29,3,4,5,3,39,11,0,3,0,3,18,9,0,0,0,0,9,203,5,20,6,121,351,0,0,0,0,9,9,8,0,0,0,21,27,30,0,0,0,25,56,45,0,6,0,6,55,31,0,5,0,5,41,32,0,5,3,5,46,20,3,4,3,0,27,15,0,3,10,0,25,3,0,0,13,0,19,178,3,19,30,72,313,0,0,0,0,33,33,12,0,0,0,37,54,59,0,0,0,64,125,106,4,8,0,19,132,57,5,9,0,14,85,69,0,10,6,15,105,48,6,6,3,5,70,31,0,4,6,3,43,8,0,0,13,0,25,381,16,38,34,189,665
