POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6361,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,10,3,0,0,9,42
POA6363,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,14,7,0,0,0,38
POA6365,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,4,16,0,0,11,3,0,0,0,0,14,0,3,7,4,0,0,0,0,26,0,0,0,6,0,0,0,6,15,0,0,5,6,0,0,0,0,13,0,4,3,8,0,0,0,0,13,0,3,8,7,0,0,0,0,24,4,0,0,9,5,0,0,0,18,0,0,7,8,3,0,0,0,20,0,0,8,7,5,0,0,3,18,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,15,53,64,17,3,0,24,195
POA6367,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,4,7,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,7,6,6,0,0,0,0,16,0,0,0,4,0,5,0,0,12,0,0,9,0,3,0,0,0,12,0,0,0,4,0,0,4,0,11,0,0,6,9,4,0,0,0,19,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,7,22,13,36,30,22,8,3,7,140
POA6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,11,4,0,0,3,28
POA6369,7,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,8,6,5,0,0,0,0,0,0,13,3,0,11,5,0,0,0,4,27,3,0,5,8,0,0,0,3,20,0,0,3,0,0,0,0,0,5,0,4,8,3,3,0,0,0,21,0,0,8,3,4,0,0,4,20,0,0,4,4,0,0,0,3,19,4,0,10,5,0,0,4,4,28,0,0,5,3,3,3,0,3,16,0,0,3,4,0,0,0,3,8,0,0,4,8,0,0,0,0,16,0,0,3,3,4,0,0,8,14,0,0,4,8,0,3,0,6,27,31,20,74,54,17,12,3,43,252
POA6370,4,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,11,6,0,5,0,0,0,0,0,18,0,0,5,5,0,0,0,0,15,0,0,0,3,0,0,0,0,10,0,0,3,4,0,0,0,0,10,0,0,4,3,0,0,0,0,15,6,0,3,4,0,0,0,3,22,0,0,4,0,0,0,0,7,15,0,4,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,4,11,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,4,7,20,11,36,36,18,6,9,28,170
POA6372,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,10,5,0,4,0,4,40
POA6373,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,10,3,0,0,0,26
POA6375,7,0,0,0,0,0,0,0,7,9,3,0,0,0,0,0,0,18,15,5,0,0,0,0,0,4,24,5,0,6,4,0,0,0,5,27,3,6,4,11,3,0,0,0,24,0,3,4,7,0,0,0,0,23,0,0,8,10,9,3,0,4,29,0,0,7,5,0,0,0,0,19,3,0,13,4,0,0,0,4,22,3,6,14,11,4,0,0,0,34,0,3,19,10,5,0,0,0,38,0,3,9,9,0,0,0,4,28,0,0,6,11,9,3,0,0,25,0,0,3,7,3,0,0,0,13,0,0,3,0,8,4,3,3,25,60,26,97,89,38,16,3,32,361
POA6383,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,7,9,0,6,0,0,0,0,8,27,4,5,3,3,4,0,0,5,24,0,0,6,4,0,0,0,5,21,4,0,7,4,0,0,0,6,21,0,0,8,0,0,0,0,10,16,3,0,9,5,4,0,0,17,38,7,7,9,10,0,0,0,13,45,4,0,7,16,3,0,0,10,46,3,0,4,18,0,0,0,8,48,7,0,10,7,4,3,0,10,41,0,0,8,6,0,0,0,4,23,0,0,0,7,0,0,0,4,16,0,0,0,7,8,5,0,0,23,54,25,77,94,31,14,9,108,411
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,9
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7
POA6386,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,0,0,4,3,0,0,0,6,6,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,3,0,0,0,24,49
POA6390,32,0,0,0,0,0,0,3,38,29,4,0,0,0,0,0,0,26,14,12,10,9,0,0,0,5,45,9,7,12,6,3,3,0,4,48,8,12,22,16,0,0,0,3,61,6,5,23,8,3,0,0,5,47,3,8,7,7,8,0,0,9,45,6,10,17,20,5,0,0,9,61,5,6,15,22,14,0,3,8,78,5,7,10,12,9,4,0,4,46,7,4,26,6,5,0,0,7,55,3,3,17,6,4,0,0,0,38,0,0,7,5,7,0,0,6,30,0,0,3,4,0,0,0,4,15,0,0,0,3,0,0,0,0,7,131,71,177,115,58,12,11,69,638
POA6391,18,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,12,14,3,0,0,0,0,0,0,22,5,8,10,3,0,0,0,9,31,7,3,12,9,0,3,0,5,42,0,0,8,4,6,0,0,0,29,0,5,11,13,0,0,0,5,39,0,0,8,9,0,0,0,3,25,0,3,12,6,4,0,0,5,31,3,0,12,21,5,0,0,5,50,5,0,4,10,8,0,0,3,35,0,0,8,4,3,0,0,3,25,0,0,4,5,7,0,0,6,20,0,0,3,6,0,0,0,0,10,0,0,0,5,0,0,0,4,9,63,35,104,91,33,6,5,59,400
POA6392,5,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,11,5,0,5,0,0,0,0,0,11,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,5,10,0,0,5,0,0,0,0,0,15,3,0,3,3,0,0,0,0,11,0,0,6,9,0,0,0,3,23,3,0,3,4,3,0,0,0,16,4,4,6,0,3,0,0,0,21,0,3,4,0,4,0,0,0,14,5,0,5,3,3,0,0,0,14,0,0,0,0,3,0,0,0,5,0,0,5,6,4,5,0,0,14,0,0,0,3,0,0,0,0,6,35,10,48,28,24,7,3,19,174
POA6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,8,5,0,0,5,38
POA6394,4,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,4,5,5,5,0,0,0,0,9,0,0,4,8,0,0,0,0,10,0,0,3,3,0,0,0,0,11,0,0,5,6,5,0,0,3,19,0,4,4,8,4,0,0,3,20,6,0,6,0,5,0,0,6,15,0,0,3,7,0,0,0,0,13,4,0,4,3,0,3,0,4,21,0,0,6,4,0,3,0,5,17,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,23,11,46,45,18,5,4,25,180
POA6395,26,0,0,0,0,0,0,0,30,17,8,5,0,0,0,0,0,27,22,9,3,3,0,0,0,0,41,9,3,10,6,0,0,0,3,36,4,8,19,20,6,0,0,4,60,0,4,15,11,3,0,0,4,38,7,4,18,7,3,0,0,3,39,4,4,22,5,4,0,0,5,47,10,0,19,14,8,0,0,5,58,3,0,19,18,9,0,0,8,60,4,3,16,12,5,3,0,0,46,0,0,3,8,5,0,4,5,28,0,0,14,13,3,6,0,3,35,0,4,8,8,4,0,0,5,29,5,0,0,11,5,3,0,5,32,106,45,169,135,58,21,7,59,599
POA6396,6,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,6,3,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,15,0,4,3,6,0,0,0,0,18,3,0,3,0,0,0,0,0,15,0,6,6,4,0,0,0,0,13,0,0,6,7,0,0,0,0,11,0,5,3,5,0,0,0,0,13,0,0,0,7,6,0,0,0,10,0,0,3,0,0,0,0,0,8,0,0,7,6,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,36,36,5,0,0,13,129
POA6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,14,0,0,0,5,35
POA6398,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,0,5,0,0,0,0,0,12,0,0,3,0,0,0,0,0,8,0,3,6,3,0,0,0,0,13,5,4,3,0,0,0,0,0,8,3,7,11,8,0,0,0,3,24,10,3,14,5,4,0,0,0,34,6,0,11,5,0,0,0,4,32,7,0,14,3,5,0,0,0,34,0,8,0,5,0,0,0,0,12,0,5,6,9,0,0,0,0,22,0,0,3,7,0,0,0,0,11,0,0,0,0,6,0,0,0,5,51,24,71,49,23,4,0,9,242
POA6401,195,0,0,0,0,0,0,32,231,130,25,9,3,0,0,0,32,193,79,35,32,17,0,0,0,12,179,53,34,53,37,16,6,8,20,228,36,28,68,59,22,6,3,23,233,40,15,61,38,27,12,9,26,223,37,14,81,55,25,8,11,34,267,35,36,98,44,24,14,6,25,278,32,33,92,66,29,10,9,33,304,30,26,75,95,35,14,8,18,300,26,18,82,59,31,14,4,21,263,12,11,53,74,29,18,7,21,233,17,12,34,36,14,14,3,29,160,7,9,17,21,21,12,3,19,104,3,3,28,25,19,12,16,24,126,731,320,777,629,291,129,86,365,3324
POA6403,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,7,12,15,7,0,0,9,70
POA6405,11,0,0,0,0,0,0,4,14,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,9,0,0,0,0,0,19,0,0,4,10,0,0,0,4,10,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,11,0,0,0,4,0,0,0,0,13,0,0,0,4,0,0,0,0,11,0,0,5,5,0,0,0,0,20,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,36,33,7,6,4,18,125
POA6407,48,0,0,0,0,0,0,0,47,21,0,0,0,0,0,0,3,26,17,4,7,3,0,0,0,0,28,3,9,9,7,5,0,0,0,26,5,6,6,3,3,0,0,8,26,3,0,6,6,0,4,0,0,25,0,0,12,8,6,0,0,0,28,0,4,8,3,9,0,0,3,24,0,0,3,3,4,0,0,0,16,0,0,8,0,4,0,0,0,26,0,4,3,11,6,0,3,7,28,0,0,5,3,6,0,3,3,16,0,0,3,0,3,0,0,0,12,0,0,3,7,0,0,0,0,10,4,0,4,0,3,0,0,3,10,95,29,86,63,40,11,10,28,365
POA6409,4,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,4,4,7,0,3,0,0,0,0,0,14,0,0,4,0,0,0,0,0,4,3,0,0,10,0,0,0,0,14,0,4,0,0,4,0,0,0,18,0,0,4,0,0,0,0,0,9,0,0,0,9,3,0,3,4,18,0,0,4,3,3,0,0,0,14,3,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,4,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,23,5,25,32,16,8,3,21,140
POA6410,25,0,0,0,0,0,0,6,32,8,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,18,4,3,3,0,0,0,0,0,17,3,3,6,3,7,0,0,5,29,5,3,7,6,0,0,0,0,23,7,3,8,4,4,0,0,6,28,4,0,12,4,0,0,0,6,41,4,0,17,6,0,0,0,3,41,3,0,10,4,0,7,0,4,33,4,0,7,4,0,0,0,4,23,0,0,11,11,3,0,0,3,32,0,3,7,3,0,0,0,7,24,0,0,4,5,5,6,0,4,23,0,4,5,7,9,5,0,9,32,83,24,109,79,38,19,4,53,410
POA6411,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,8,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,13,10,5,0,0,7,58
POA6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,6,0,0,9,19
POA6413,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,0,0,0,0,25
POA6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,3,0,0,10,29
POA6415,69,0,0,0,0,0,0,14,82,51,10,5,0,0,0,0,6,64,42,18,16,3,0,0,0,11,89,22,11,16,17,3,0,0,12,76,9,12,31,21,5,0,4,11,90,8,6,13,20,11,6,0,6,75,9,3,20,22,8,7,3,6,76,13,9,21,12,8,0,3,15,78,3,7,28,25,9,8,0,13,94,3,5,37,24,10,4,4,8,96,10,3,31,21,5,3,0,6,77,0,0,24,16,15,0,0,10,64,0,3,3,9,5,3,0,6,30,0,0,4,8,16,5,5,3,41,3,8,0,11,3,3,8,5,40,234,100,249,207,103,29,28,138,1088
POA6418,9,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,6,3,6,3,0,0,0,0,0,9,3,0,3,4,3,0,0,0,15,0,3,11,11,0,0,4,0,27,7,0,3,3,0,0,0,0,11,4,0,5,7,0,3,0,0,22,3,0,10,4,0,0,0,0,23,6,5,9,3,3,3,0,3,28,0,0,3,3,9,0,0,6,23,0,0,9,12,4,0,0,8,30,3,0,3,5,4,0,0,3,30,5,0,5,3,0,0,0,4,28,0,0,0,3,3,0,0,5,15,0,0,5,3,3,0,0,5,12,42,19,67,65,28,12,12,34,291
POA6419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,4,19
POA6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,0,0,0,0,26
