POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA6012,0,0,..,30,4,35,0,35,..,34,0,34,0,37,..,12,6,13,0,15,..,0,0,0,0,0,..,5,4,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,16,0,20,0,20,..,21,3,24,0,24,..,17,4,22,0,22,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,15,0,21,0,21,..,9,0,9,0,9,..,9,0,9,0,9,..,39,0,39,0,39,..,52,4,57,0,57,..,7,0,7,0,7,..,12,6,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,128,5,142,7,148,..,640,51,691,12,698,..,19,3,21,218,240,3876,660,57,716,228,4818,7397,..,..,..,..,7397,..,19,0,21,0,21,..,30,3,36,0,36,..,9,0,12,0,12,..,54,0,54,0,54,..,144,23,166,0,166
POA6014,0,16,..,223,29,247,0,248,..,113,3,116,0,115,..,61,9,72,0,72,..,6,0,6,0,6,..,21,0,25,0,25,..,7,0,10,0,10,..,24,0,24,0,24,..,35,5,47,6,49,..,17,0,17,0,17,..,38,0,39,0,39,..,31,3,38,0,38,..,0,0,0,0,0,..,15,0,18,0,18,..,9,0,9,0,9,..,20,0,20,0,20,..,20,0,20,0,20,..,22,0,23,0,23,..,75,0,79,0,79,..,91,5,97,0,97,..,22,0,27,0,27,..,19,7,30,0,30,..,0,0,0,0,0,..,41,8,50,0,50,..,516,31,550,6,554,..,2039,176,2217,19,2239,..,70,7,79,256,328,8817,2109,186,2291,273,11386,17276,..,..,..,..,17276,..,59,0,59,0,63,..,44,0,44,0,44,..,4,0,4,0,4,..,159,17,174,0,174,..,519,93,611,8,620
POA6015,0,3,..,30,4,33,0,33,..,52,4,52,0,51,..,4,5,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,6,0,6,0,6,..,11,0,15,0,15,..,5,0,3,0,3,..,4,0,4,0,4,..,12,0,9,0,9,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,14,0,14,0,14,..,24,0,24,0,24,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,59,0,56,0,56,..,458,32,484,0,484,..,12,0,12,94,105,2860,465,30,499,93,3453,5736,..,..,..,..,5736,..,24,0,24,0,25,..,13,0,13,0,13,..,3,0,3,0,3,..,48,0,46,0,46,..,70,15,84,0,84
POA6016,0,0,..,219,19,238,3,236,..,132,13,146,4,147,..,13,4,19,0,19,..,0,0,0,0,0,..,9,4,11,0,11,..,20,9,28,0,28,..,12,0,12,0,12,..,11,0,19,0,19,..,17,0,15,0,21,..,19,3,21,0,21,..,11,0,13,0,13,..,0,0,0,0,0,..,19,5,25,0,25,..,10,0,10,0,10,..,23,0,19,0,19,..,15,0,15,0,15,..,14,0,11,0,11,..,57,0,59,0,59,..,42,4,43,0,43,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,33,13,48,0,48,..,338,23,362,0,363,..,1212,124,1342,13,1357,..,50,7,56,151,208,3988,1265,132,1401,167,5548,7864,..,..,..,..,7864,..,17,0,17,0,17,..,27,0,28,0,32,..,0,0,0,0,0,..,87,13,98,0,99,..,105,35,138,0,138
POA6017,0,4,..,187,20,203,4,206,..,62,12,73,0,73,..,10,0,9,0,9,..,0,0,5,0,5,..,9,3,11,0,11,..,14,5,17,0,17,..,0,0,6,0,6,..,10,3,12,0,12,..,6,0,6,0,6,..,24,6,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,7,0,7,0,7,..,10,0,10,0,12,..,14,0,17,0,17,..,8,0,8,0,8,..,44,0,45,0,40,..,20,6,28,0,28,..,5,0,5,0,5,..,9,3,13,0,13,..,6,0,6,0,6,..,27,4,34,0,34,..,261,20,284,0,284,..,822,121,946,3,947,..,27,0,27,138,164,1174,852,121,971,138,2281,2329,..,..,..,..,2329,..,10,0,10,0,10,..,23,6,32,0,32,..,4,0,4,0,4,..,28,12,40,0,40,..,82,33,122,0,122
POA6018,0,25,..,327,20,350,0,345,..,274,38,313,0,316,..,133,13,140,0,142,..,8,0,8,0,8,..,41,11,51,0,51,..,54,10,64,0,62,..,31,0,36,0,34,..,102,22,123,0,123,..,90,9,98,0,96,..,149,11,158,5,156,..,70,9,78,0,78,..,0,0,0,0,0,..,44,4,50,0,50,..,27,0,27,0,27,..,92,10,99,0,99,..,51,0,51,0,48,..,25,0,25,0,25,..,195,10,199,0,202,..,157,13,172,3,173,..,30,0,34,0,35,..,61,8,63,0,63,..,9,0,6,0,7,..,77,17,96,0,96,..,380,35,413,6,423,..,3588,447,4031,30,4059,..,66,10,78,776,848,17236,3653,455,4111,805,22153,33133,..,..,..,..,33133,..,167,3,171,3,172,..,146,19,163,0,162,..,25,0,25,0,25,..,365,68,433,0,436,..,1108,219,1320,8,1329
POA6019,0,3,..,68,5,73,0,74,..,125,6,127,0,127,..,75,9,85,0,87,..,0,0,0,0,0,..,10,0,12,0,12,..,22,4,21,0,21,..,5,0,5,0,5,..,30,0,28,0,28,..,54,0,54,0,54,..,217,13,227,0,231,..,48,8,47,0,47,..,0,0,0,0,0,..,15,0,19,0,19,..,8,0,8,0,8,..,34,3,34,0,34,..,14,0,14,0,14,..,13,0,13,0,13,..,70,3,72,0,72,..,142,3,144,3,146,..,8,0,8,0,8,..,19,6,24,0,24,..,8,0,9,0,9,..,23,10,26,0,26,..,211,15,226,8,232,..,1671,123,1791,12,1803,..,46,0,45,510,559,9964,1713,125,1842,524,12328,19826,..,..,..,..,19826,..,116,0,112,0,119,..,55,4,58,0,58,..,3,0,4,0,4,..,88,6,95,0,95,..,244,52,294,0,294
POA6020,0,0,..,50,0,50,0,50,..,134,5,139,0,139,..,15,5,21,0,21,..,0,0,0,0,0,..,3,4,8,0,8,..,22,0,19,0,19,..,7,0,7,0,7,..,9,0,9,0,9,..,39,4,40,0,44,..,40,0,43,0,43,..,16,0,16,0,16,..,0,0,0,0,0,..,12,0,9,0,9,..,3,0,3,0,3,..,14,0,14,0,14,..,9,0,15,0,15,..,10,0,10,0,10,..,35,0,37,0,37,..,42,4,51,0,50,..,6,0,6,0,10,..,8,0,7,0,7,..,0,0,0,0,0,..,20,3,25,0,25,..,146,11,158,6,160,..,1003,74,1079,10,1085,..,20,4,22,269,290,10133,1021,79,1099,282,11518,19922,..,..,..,..,19922,..,128,0,127,0,127,..,43,0,43,0,43,..,5,0,8,0,8,..,81,14,99,0,99,..,135,36,175,0,177
POA6021,0,23,..,404,34,442,3,446,..,700,108,809,24,834,..,45,0,49,0,49,..,0,0,0,0,0,..,12,5,21,0,21,..,296,57,349,9,358,..,22,0,23,0,23,..,73,13,82,0,82,..,48,6,53,0,52,..,56,6,71,0,71,..,34,0,34,0,34,..,0,0,0,0,0,..,59,13,65,0,65,..,28,0,28,0,28,..,41,10,45,0,45,..,30,0,31,0,34,..,7,0,15,0,15,..,112,10,123,0,123,..,97,8,106,0,107,..,8,0,9,0,9,..,41,10,47,0,47,..,16,3,14,0,14,..,130,47,172,0,179,..,308,46,359,12,364,..,3288,543,3834,67,3894,..,51,9,62,322,386,6606,3343,556,3892,392,10887,12872,..,..,..,..,12872,..,50,0,50,0,50,..,126,11,135,0,135,..,11,0,14,0,14,..,271,83,354,0,358,..,525,144,669,7,676
POA6022,0,0,..,33,8,38,0,38,..,29,4,32,0,32,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,21,4,25,0,25,..,0,0,0,0,0,..,6,0,6,0,10,..,11,0,10,0,10,..,4,0,9,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,16,0,16,..,13,4,16,0,16,..,0,0,0,0,0,..,15,0,17,0,17,..,6,0,6,0,6,..,14,13,28,0,28,..,48,4,50,0,54,..,322,55,380,4,379,..,18,0,17,51,69,2164,340,55,395,56,2619,4311,..,..,..,..,4311,..,22,0,22,0,22,..,27,10,29,0,29,..,11,0,11,0,11,..,44,14,56,0,56,..,29,12,44,0,44
POA6023,0,8,..,67,5,72,0,72,..,59,4,66,0,66,..,30,0,31,0,31,..,0,0,0,0,0,..,6,0,8,0,8,..,14,0,15,0,15,..,11,0,11,0,11,..,21,0,26,0,27,..,36,3,43,0,43,..,25,0,29,0,29,..,18,0,21,0,21,..,0,0,0,0,0,..,13,0,16,0,16,..,4,0,4,0,4,..,14,0,14,0,14,..,10,0,11,0,11,..,15,0,15,0,15,..,39,0,40,0,40,..,46,0,47,0,47,..,0,0,3,0,3,..,14,6,18,0,18,..,0,0,0,0,0,..,19,5,25,0,25,..,101,9,108,6,111,..,875,82,959,9,964,..,32,0,32,134,164,6950,902,82,983,144,8079,13874,..,..,..,..,13874,..,133,3,134,0,134,..,19,3,19,0,19,..,7,0,7,0,7,..,57,14,74,0,72,..,129,32,161,3,165
POA6024,0,0,..,54,6,62,0,62,..,65,8,69,0,69,..,23,0,25,0,25,..,0,0,0,0,0,..,9,0,9,0,9,..,18,3,21,0,21,..,7,0,7,0,7,..,16,0,13,0,13,..,22,0,22,0,22,..,25,0,28,0,28,..,15,4,23,0,19,..,0,0,0,0,0,..,14,0,16,0,16,..,11,0,11,0,11,..,7,0,9,0,9,..,15,0,15,0,15,..,17,0,16,0,16,..,43,7,49,0,49,..,40,4,42,0,42,..,0,0,0,0,0,..,18,5,26,0,26,..,0,0,0,0,0,..,37,8,46,0,46,..,101,12,116,3,116,..,745,99,844,9,850,..,28,0,26,195,220,5875,773,97,870,197,6941,11683,..,..,..,..,11683,..,56,0,56,5,53,..,25,0,25,0,25,..,0,0,0,0,0,..,65,13,86,0,86,..,120,50,166,0,166
POA6025,0,6,..,117,9,123,0,131,..,122,13,131,0,131,..,43,7,46,0,46,..,0,0,5,0,5,..,10,0,13,0,13,..,29,3,31,0,31,..,10,0,10,0,10,..,36,0,35,0,35,..,65,8,74,0,73,..,72,5,84,0,86,..,44,5,51,0,51,..,0,0,0,0,0,..,16,0,20,0,20,..,31,0,31,0,31,..,39,3,44,0,44,..,23,0,23,0,23,..,41,4,46,0,46,..,130,4,136,0,140,..,87,0,85,0,85,..,5,0,9,0,9,..,35,3,40,0,40,..,6,0,6,0,6,..,44,9,54,0,54,..,239,17,259,4,267,..,1660,154,1818,16,1830,..,57,4,57,338,395,13758,1716,156,1875,350,15981,27401,..,..,..,..,27401,..,206,0,206,0,202,..,91,9,99,0,103,..,3,0,8,0,8,..,108,29,135,0,135,..,194,67,259,7,267
POA6026,0,9,..,80,6,84,0,85,..,68,6,75,0,78,..,37,3,40,0,40,..,0,0,0,0,0,..,11,4,13,0,13,..,20,3,29,0,29,..,11,0,11,0,11,..,59,9,70,0,70,..,39,4,42,0,42,..,20,4,22,0,22,..,11,3,15,0,15,..,6,0,6,0,6,..,10,0,6,0,6,..,11,0,11,0,11,..,25,0,27,0,27,..,11,0,11,0,11,..,22,0,22,0,22,..,69,0,70,0,70,..,34,5,41,4,38,..,5,0,5,0,5,..,30,4,34,0,34,..,3,0,3,0,3,..,24,5,31,0,30,..,152,9,160,6,168,..,1125,106,1235,15,1248,..,38,3,40,182,220,10246,1164,109,1274,195,11719,19976,..,..,..,..,19976,..,215,9,219,0,219,..,20,0,20,0,20,..,12,0,12,0,12,..,93,25,123,0,120,..,159,41,198,0,201
POA6027,0,3,..,176,17,190,0,190,..,136,4,138,0,141,..,36,9,43,0,43,..,8,0,4,0,4,..,18,12,33,0,33,..,25,3,25,0,25,..,6,0,6,3,9,..,58,3,64,0,64,..,94,17,104,0,104,..,74,4,74,0,75,..,51,9,60,0,60,..,3,0,3,0,3,..,27,5,29,0,30,..,30,0,30,0,30,..,54,8,63,0,63,..,49,0,49,0,49,..,44,5,44,0,44,..,173,12,182,0,182,..,97,7,105,0,106,..,23,0,24,0,24,..,88,12,103,0,103,..,4,0,4,0,4,..,47,17,60,0,60,..,355,44,397,3,400,..,2298,257,2557,19,2574,..,73,9,87,648,734,18087,2373,267,2641,663,21389,36382,..,..,..,..,36382,..,436,9,437,3,442,..,191,15,203,0,205,..,15,0,15,0,15,..,118,33,150,0,150,..,290,77,363,0,361
POA6028,0,8,..,132,7,139,3,138,..,39,0,42,0,42,..,27,4,26,0,26,..,0,0,0,0,0,..,9,0,11,0,11,..,20,0,21,0,21,..,3,0,3,0,3,..,46,5,55,0,55,..,57,3,61,3,62,..,40,4,43,0,43,..,15,3,16,0,16,..,0,0,0,0,0,..,9,0,9,0,9,..,22,0,22,0,21,..,24,3,31,0,29,..,38,0,38,0,38,..,33,0,31,0,31,..,117,8,127,0,124,..,66,11,83,0,80,..,15,0,15,0,13,..,22,8,30,0,30,..,4,0,4,0,4,..,21,5,27,0,30,..,133,10,139,3,142,..,1404,124,1525,16,1543,..,42,6,47,228,280,10006,1450,124,1572,242,11828,20013,..,..,..,..,20013,..,615,9,625,0,626,..,163,8,170,0,170,..,0,0,0,0,0,..,95,28,119,0,125,..,175,39,215,0,216
POA6029,0,0,..,0,0,0,0,0,..,16,0,16,0,19,..,5,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,3,0,3,..,21,0,21,0,21,..,100,3,102,4,110,..,3,0,3,40,41,1326,100,3,105,41,1478,2566,..,..,..,..,2566,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14
POA6030,0,7,..,265,30,291,0,293,..,67,8,74,5,80,..,42,4,48,0,48,..,32,19,53,0,53,..,9,9,22,0,22,..,16,0,16,0,14,..,6,0,7,0,7,..,37,6,48,0,48,..,74,4,80,0,80,..,59,11,69,0,69,..,53,5,62,0,58,..,9,0,8,0,8,..,23,0,21,0,21,..,87,4,87,0,87,..,52,4,53,0,53,..,97,6,97,0,97,..,64,4,69,0,69,..,293,16,305,0,305,..,99,7,113,0,110,..,21,0,21,0,21,..,82,14,97,0,97,..,0,0,0,0,0,..,65,40,100,0,100,..,558,81,644,12,654,..,2706,358,3065,21,3082,..,122,17,136,845,982,16740,2829,374,3200,864,20811,32994,..,..,..,..,32994,..,832,11,846,6,854,..,218,35,253,0,253,..,35,0,37,0,37,..,93,25,118,0,118,..,221,74,294,0,298
POA6031,0,10,..,251,28,275,0,279,..,22,3,26,0,26,..,13,4,17,0,17,..,10,3,15,0,15,..,6,5,5,0,5,..,12,0,14,0,14,..,55,0,55,0,55,..,20,0,20,0,19,..,19,0,23,0,23,..,16,3,18,0,18,..,19,0,19,0,19,..,4,0,4,0,5,..,11,3,11,0,11,..,95,0,96,0,96,..,19,0,23,0,23,..,117,0,122,0,122,..,53,5,53,0,53,..,277,9,291,0,291,..,31,9,39,0,39,..,21,3,24,0,24,..,33,0,37,0,37,..,0,0,4,0,4,..,56,36,91,0,91,..,333,53,385,3,393,..,1549,192,1739,8,1748,..,44,5,50,229,278,7537,1592,200,1787,238,9565,14761,..,..,..,..,14761,..,257,5,260,4,263,..,112,15,127,0,127,..,16,0,16,0,16,..,31,10,38,0,38,..,94,24,119,5,119
POA6032,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,7,0,14,0,14,..,0,0,0,7,7,71,7,0,14,7,93,154,..,..,..,..,154,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6033,0,0,..,0,0,0,0,0,..,0,5,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,0,0,..,4,6,5,0,5,..,0,0,0,0,0,..,19,10,28,0,30,..,0,0,0,15,22,168,17,10,26,17,209,345,..,..,..,..,345,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3
POA6034,0,0,..,16,3,19,0,19,..,10,0,10,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,14,0,15,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,8,0,8,0,8,..,4,0,9,0,12,..,28,0,29,0,28,..,13,5,13,0,13,..,5,0,5,0,5,..,0,0,4,0,4,..,0,0,0,0,0,..,4,0,9,0,9,..,58,0,66,0,63,..,229,26,253,3,255,..,3,0,3,70,78,1580,236,26,254,73,1912,3047,..,..,..,..,3047,..,83,0,82,0,79,..,12,0,12,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,10,0,12
POA6035,0,0,..,18,0,18,0,17,..,21,0,17,0,17,..,8,0,8,0,8,..,0,0,5,0,5,..,7,6,9,0,9,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,8,0,8,..,17,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,5,12,0,12,..,6,0,6,0,6,..,17,0,18,0,18,..,12,0,12,0,12,..,41,4,43,0,43,..,26,0,26,0,26,..,4,0,4,0,4,..,20,3,23,0,23,..,0,0,0,0,0,..,4,3,11,0,11,..,109,10,115,5,119,..,451,44,495,8,497,..,48,0,52,283,335,4786,500,42,546,291,5625,9381,..,..,..,..,9381,..,172,5,176,0,176,..,28,8,36,0,36,..,24,0,24,0,24,..,7,0,9,0,9,..,19,12,32,0,32
POA6036,0,0,..,117,15,132,0,130,..,16,0,23,0,23,..,29,7,30,0,30,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,6,0,6,0,6,..,18,5,21,0,21,..,23,3,32,0,32,..,26,0,26,0,30,..,15,0,15,0,15,..,7,0,7,0,7,..,3,0,3,0,3,..,42,0,39,0,39,..,14,0,14,0,14,..,65,0,66,0,69,..,17,0,17,0,17,..,140,5,139,0,141,..,39,0,46,0,45,..,12,0,12,0,12,..,26,4,27,0,27,..,5,0,5,0,5,..,14,0,22,0,22,..,245,34,276,7,279,..,1168,111,1269,14,1282,..,48,9,55,276,336,7380,1215,116,1330,292,8996,14312,..,..,..,..,14312,..,458,6,467,0,469,..,113,21,134,0,133,..,20,0,20,0,20,..,31,10,45,0,45,..,54,16,75,5,80
POA6037,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,6,0,6,..,0,0,0,0,0,..,13,0,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,34,0,38,0,38,..,122,4,131,0,131,..,9,0,9,122,131,1601,131,4,139,122,1856,3292,..,..,..,..,3292,..,45,0,45,0,45,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,3,0,3,..,7,4,10,0,10
