POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA6162,141,209,576,668,677,577,180,34,3,3060,0,3,0,0,6,5,0,0,0,23,0,3,24,31,21,8,0,0,0,90,7,8,17,18,21,18,3,0,0,88,0,0,5,4,3,6,0,0,0,20,0,3,13,12,26,10,6,0,0,72,0,5,8,13,4,4,0,0,0,41,37,30,29,29,42,29,11,0,0,207,64,56,53,24,8,10,6,0,0,230,0,4,11,11,18,10,0,0,0,45,6,0,6,5,12,4,0,0,0,29,0,0,8,12,16,7,0,0,0,48,0,0,9,9,13,8,0,0,0,43,0,16,74,92,56,42,10,0,0,291,3,3,8,13,16,15,6,0,0,63,3,3,35,40,55,39,12,0,0,187,6,32,78,115,159,135,41,0,0,566,10,49,135,146,197,187,47,0,0,763,4,14,14,22,19,11,9,0,0,90,10,12,32,28,31,19,4,0,0,143
POA6163,626,1292,3128,3064,2724,2377,729,60,5,14002,0,4,4,16,15,15,11,0,0,66,0,31,126,94,52,38,6,0,0,342,24,38,101,125,99,98,18,6,0,502,0,0,24,23,18,15,0,0,0,84,0,27,87,78,86,69,26,0,0,370,3,18,35,39,52,44,3,0,0,200,211,265,255,179,182,236,73,7,0,1398,237,208,199,120,94,59,22,0,0,934,0,21,61,65,85,59,12,0,0,314,3,4,9,18,14,8,0,0,0,72,4,14,65,77,56,42,13,0,0,262,3,10,41,42,46,30,15,6,0,186,10,81,307,251,164,102,22,7,0,937,3,31,79,87,70,72,17,0,0,364,5,31,157,192,197,162,25,0,0,776,37,106,445,453,557,450,117,5,0,2169,47,286,802,702,668,645,142,6,0,3296,26,45,67,55,60,40,7,0,0,299,32,61,122,114,112,91,19,0,0,553
POA6164,967,1601,4501,5016,3799,2275,572,43,0,18784,4,4,15,23,20,7,3,0,0,87,4,39,145,161,88,42,4,0,0,481,25,36,144,163,163,96,20,0,0,651,3,8,36,41,38,18,3,0,0,148,11,29,148,173,115,50,10,0,0,533,8,27,66,93,87,46,4,0,0,329,300,294,395,338,301,219,46,3,0,1894,392,218,179,131,122,60,10,0,0,1109,6,37,113,100,104,57,16,0,0,430,5,13,21,11,16,5,0,0,0,69,3,26,143,213,119,51,11,0,0,559,6,24,71,70,57,26,12,0,0,252,11,79,354,375,171,58,25,0,0,1077,12,59,133,126,116,82,24,0,0,554,10,51,242,333,231,130,19,0,0,1015,53,161,513,682,636,300,64,0,0,2416,72,404,1145,1092,888,622,106,3,0,4337,49,28,67,55,31,27,4,0,0,262,44,82,230,208,146,67,15,0,0,802
POA6165,5,0,5,5,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,158,228,507,630,634,602,183,21,0,2958,0,0,4,4,3,9,3,0,0,27,0,6,18,18,8,8,0,0,0,64,4,10,17,26,29,16,4,0,0,94,0,0,0,5,0,3,0,0,0,13,3,9,32,21,14,24,3,0,0,111,0,0,11,11,15,17,4,0,0,51,55,52,43,36,64,55,10,0,0,308,71,23,12,20,15,5,0,0,0,151,0,0,13,9,12,10,9,0,0,59,0,3,3,0,0,0,0,0,0,12,0,4,11,18,13,11,5,0,0,63,3,4,8,3,9,11,6,0,0,49,5,13,37,43,37,28,6,0,0,160,0,4,10,23,22,22,0,0,0,83,0,12,26,37,40,26,14,0,0,146,7,20,68,94,120,79,19,0,0,404,12,57,115,144,129,124,19,0,0,599,4,7,0,14,6,4,0,0,0,37,15,12,44,25,33,28,5,0,0,147
POA6167,350,588,1511,1684,1387,874,218,11,4,6632,3,3,9,11,29,16,0,0,0,72,0,12,39,41,34,15,0,0,0,143,8,21,68,78,50,41,9,0,0,272,0,4,9,10,20,4,0,0,0,48,0,12,56,53,41,32,3,0,0,205,6,8,22,20,26,14,5,0,0,99,96,91,152,176,137,85,12,0,0,746,133,77,90,61,39,22,6,0,0,424,4,4,51,41,40,25,9,0,0,172,4,0,14,4,6,0,0,0,0,31,0,8,44,49,22,15,4,0,0,148,0,0,17,24,21,7,8,0,0,84,5,17,65,78,37,22,5,0,0,232,7,27,50,83,48,36,6,0,0,260,0,10,74,88,66,56,12,0,0,318,18,36,136,173,145,95,28,0,0,630,20,126,342,352,342,206,46,0,0,1436,8,16,21,27,8,10,4,0,0,90,10,14,78,70,39,19,5,5,0,239
POA6168,273,606,1123,960,1077,1123,268,27,0,5460,0,3,9,13,7,13,0,0,0,46,0,13,26,27,28,28,3,0,0,119,5,13,24,45,52,39,14,0,0,192,0,0,6,10,14,6,0,0,0,31,0,5,22,21,37,31,3,4,0,121,0,3,7,18,14,16,0,0,0,61,81,85,106,93,98,107,19,0,0,596,114,68,61,62,36,42,9,0,0,385,0,18,14,18,33,24,9,0,0,110,0,9,6,0,0,0,0,0,0,20,0,0,14,23,23,20,0,0,0,85,4,3,13,12,14,14,4,0,0,68,0,12,46,31,37,27,9,0,0,163,3,11,44,46,63,44,8,0,0,209,16,83,104,81,88,78,21,3,0,478,8,38,88,101,154,134,34,0,0,558,11,83,161,213,269,291,62,3,0,1091,9,10,16,13,5,10,0,0,0,64,11,17,38,34,44,32,9,0,0,186
POA6169,443,703,1587,1614,1748,1646,350,34,8,8132,0,0,13,14,17,0,0,0,0,46,0,10,42,45,47,28,3,0,0,182,17,16,60,57,85,49,4,0,0,291,0,5,11,17,8,6,0,0,0,54,6,12,44,52,55,45,11,0,0,217,10,9,23,15,28,22,3,0,0,106,132,157,156,139,204,168,33,0,0,981,188,87,72,63,59,33,6,0,0,509,0,8,22,23,40,30,5,0,0,133,4,0,4,15,10,4,0,0,0,38,0,8,46,28,31,14,0,0,0,120,0,6,19,24,33,26,8,3,0,106,4,29,55,92,65,35,22,0,0,302,8,17,63,70,76,55,16,0,0,307,0,33,80,119,112,116,13,0,0,478,22,57,165,270,286,260,43,9,0,1116,30,118,291,354,435,395,80,4,0,1711,13,21,26,14,17,10,0,0,0,99,19,26,69,61,56,43,10,0,0,280
POA6170,227,440,1303,1354,812,462,76,15,0,4680,0,0,3,4,10,4,0,0,0,26,0,14,30,39,18,14,0,0,0,115,9,12,47,50,39,14,0,0,0,166,0,0,9,14,10,4,0,0,0,31,0,11,33,26,34,20,5,0,0,121,7,6,28,10,15,4,0,0,0,62,47,69,142,79,76,38,12,0,0,459,96,70,79,36,33,9,0,0,0,329,4,11,35,26,17,10,0,0,0,99,0,0,11,4,3,4,0,0,0,20,0,7,43,46,11,6,0,0,0,123,6,6,7,17,10,4,0,0,0,42,0,15,62,84,31,20,0,0,0,210,3,19,73,56,28,17,0,0,0,202,0,27,72,65,46,27,5,0,0,247,9,39,124,129,105,53,4,0,0,451,15,109,320,328,216,127,13,0,0,1129,3,4,23,3,3,0,3,0,0,41,9,17,58,24,22,7,0,0,0,149
POA6171,581,764,2528,2516,1848,1071,212,13,0,9535,0,6,4,9,14,3,8,0,0,44,4,31,99,93,54,24,3,0,0,304,12,17,82,82,62,27,6,0,0,288,0,8,19,16,16,5,0,0,0,57,3,24,96,73,36,30,3,0,0,261,6,8,45,33,25,14,0,0,0,126,146,168,309,234,176,101,15,0,0,1158,289,119,104,95,53,10,3,0,0,676,7,17,59,50,36,27,3,0,0,198,7,0,8,7,10,5,0,0,0,37,8,12,77,85,42,17,0,0,0,248,5,13,47,39,25,12,5,0,0,149,6,26,127,115,63,39,7,0,0,373,10,30,90,93,63,38,9,0,0,335,13,51,164,167,148,67,5,0,0,611,24,69,280,379,313,118,22,0,0,1196,30,165,577,545,451,282,31,0,0,2084,19,26,47,26,12,0,0,0,0,128,26,41,111,100,71,35,7,0,0,376
POA6172,216,330,629,604,799,587,120,3,0,3283,0,0,0,8,5,0,0,0,0,19,0,11,19,21,17,10,0,0,0,80,3,0,17,22,22,21,0,0,0,90,0,0,0,9,3,4,0,0,0,9,0,7,12,17,25,26,0,0,0,83,0,3,10,11,10,0,3,0,0,46,77,65,68,77,107,64,13,0,0,471,100,60,30,21,21,13,0,0,0,242,0,0,11,19,18,19,0,0,0,66,3,5,4,0,0,0,0,0,0,16,0,0,16,8,12,4,0,0,0,57,0,0,8,15,13,8,0,0,0,43,0,7,20,33,31,17,0,0,0,99,3,15,25,31,31,27,0,0,0,128,4,6,37,37,61,38,5,0,0,189,10,20,57,97,123,74,5,0,0,390,14,73,115,128,216,154,11,0,0,716,9,9,8,3,5,9,0,0,0,47,13,12,23,24,12,21,0,0,0,101
POA6173,319,308,526,830,916,519,74,3,0,3494,0,0,0,5,0,4,0,0,0,9,0,3,25,29,28,14,0,0,0,96,7,11,19,22,32,8,0,0,0,105,3,0,3,4,7,4,0,0,0,20,3,5,17,25,37,8,0,0,0,95,0,3,6,10,13,5,0,0,0,40,100,53,57,70,97,48,0,0,0,420,133,50,18,23,19,8,0,0,0,249,0,8,9,20,11,6,0,0,0,51,0,0,7,0,0,0,0,0,0,14,0,5,12,21,27,7,0,0,0,73,0,10,10,18,18,14,0,0,0,66,0,7,27,38,42,14,0,0,0,133,4,6,19,22,21,18,0,0,0,85,5,21,36,52,64,36,0,0,0,212,15,24,62,157,189,71,10,0,0,529,23,55,99,174,232,91,15,0,0,693,8,3,12,15,8,4,0,0,0,49,10,8,37,25,35,7,4,0,0,126
POA6174,114,175,350,335,274,161,37,3,0,1458,0,6,0,3,0,4,0,0,0,6,0,13,13,16,6,4,0,0,0,46,5,9,15,14,6,0,0,0,0,55,0,0,0,0,0,0,0,0,0,5,0,0,17,8,8,0,0,0,0,45,0,0,3,0,4,5,0,0,0,13,33,29,52,39,23,17,0,0,0,190,36,11,21,10,9,0,0,0,0,84,0,0,3,10,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,13,12,9,0,0,0,0,32,0,0,8,0,0,3,0,0,0,20,0,4,21,14,12,9,5,0,0,61,0,10,14,12,19,4,0,0,0,66,4,13,23,17,20,15,0,0,0,88,5,13,35,80,65,30,0,0,0,226,12,27,60,78,72,39,7,0,0,289,7,4,7,6,3,0,0,0,0,29,0,5,26,11,13,8,0,0,0,67
POA6175,81,97,173,243,253,176,21,6,0,1050,0,0,0,0,0,0,0,0,0,0,0,4,12,4,7,3,0,0,0,32,4,3,8,12,8,6,0,0,0,44,0,0,3,0,0,0,0,0,0,4,0,0,5,5,4,11,0,0,0,29,0,0,0,3,9,4,0,0,0,10,32,20,19,17,21,10,0,0,0,116,38,9,4,8,3,0,0,0,0,73,0,0,5,3,3,0,0,0,0,14,0,6,0,0,0,0,0,0,0,6,0,0,7,4,5,5,0,0,0,19,0,0,3,0,3,4,0,0,0,16,0,3,8,6,13,8,0,0,0,32,0,3,9,3,6,5,0,0,0,24,0,5,6,12,13,4,0,0,0,47,4,10,29,57,64,33,7,0,0,206,0,17,45,53,59,41,3,0,0,222,0,4,7,0,3,0,0,0,0,15,0,3,13,11,11,6,0,0,0,44
POA6176,25,45,169,103,87,78,14,8,0,539,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,5,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,11,3,4,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,8,21,13,9,12,0,0,0,77,12,8,5,3,0,0,0,0,0,30,0,0,3,3,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,3,5,0,0,0,0,0,5,0,0,4,3,6,0,0,0,0,16,0,0,6,3,3,0,0,0,0,19,0,9,12,4,9,6,0,0,0,31,0,5,10,17,15,8,3,0,0,63,0,6,48,22,16,16,4,0,0,110,3,0,6,3,3,0,5,0,0,18,4,5,8,0,5,0,0,0,0,29
POA6180,119,142,390,421,298,189,45,8,0,1612,0,0,0,0,0,0,0,0,0,4,0,6,17,8,14,7,0,0,0,52,5,9,14,14,14,10,0,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,6,12,6,3,0,0,0,35,0,0,5,4,6,0,0,0,0,17,46,25,48,41,32,20,3,0,0,221,47,26,23,18,14,3,4,0,0,120,0,4,10,12,0,9,0,0,0,33,0,0,5,0,0,0,0,0,0,6,0,4,4,8,3,0,0,0,0,26,0,0,10,4,5,0,0,0,0,31,0,0,17,4,11,0,3,0,0,49,0,3,14,17,13,3,0,0,0,54,0,7,18,20,14,10,0,0,0,70,0,12,44,65,64,33,6,0,0,224,7,32,92,98,85,60,16,0,0,389,3,4,5,5,0,0,0,0,0,24,0,4,23,18,10,3,0,0,0,63
POA6181,12,14,13,19,48,36,6,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,4,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,16,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,5,0,0,0,7,0,0,0,3,4,9,0,0,0,14,0,0,0,0,9,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,13,16,47,63,84,61,18,0,0,308,0,0,0,0,0,0,0,0,0,8,0,4,3,3,4,0,3,0,0,18,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,3,3,0,3,0,0,4,6,3,10,10,5,5,0,0,0,36,3,0,0,0,7,0,0,0,0,15,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,8,0,0,4,0,3,0,0,0,0,11,0,0,7,0,4,0,0,0,0,15,0,0,5,6,7,7,0,0,0,33,0,3,4,14,7,11,0,0,0,38,0,0,0,3,3,0,0,0,0,12,0,0,4,3,3,5,3,0,0,16
POA6208,158,221,513,516,563,522,154,29,6,2674,0,3,9,11,15,12,10,0,0,51,7,20,22,32,20,14,0,0,0,120,13,8,23,25,42,28,9,0,0,137,0,0,4,0,4,0,0,0,0,10,0,5,16,14,14,14,7,0,0,79,5,3,4,4,16,4,0,0,0,30,62,37,50,47,63,55,9,0,0,326,70,28,27,27,33,27,10,0,0,226,0,3,4,8,12,21,3,0,0,48,0,5,0,0,0,0,0,0,0,4,0,0,5,15,8,0,0,0,0,31,6,0,13,14,14,18,5,0,0,52,0,11,27,33,14,12,6,0,0,97,0,8,11,14,24,22,0,0,0,90,4,3,11,20,34,24,6,0,0,108,9,13,43,66,73,67,20,0,0,300,13,35,86,107,105,104,26,3,0,481,8,0,10,8,5,6,6,0,0,52,7,13,29,21,22,14,0,0,0,99
POA6209,34,40,43,60,95,90,30,0,0,402,0,0,3,0,0,0,0,0,0,7,0,0,3,5,3,0,0,0,0,14,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,14,4,0,0,0,0,0,0,0,0,6,7,14,6,6,12,7,3,0,0,63,17,3,0,0,4,6,0,0,0,32,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,10,0,0,4,7,9,0,0,0,0,18,0,4,10,7,25,9,0,0,0,52,0,8,6,10,19,25,0,0,0,81,0,0,0,0,4,0,0,0,0,8,5,6,8,6,4,4,0,0,0,26
POA6210,936,1289,2647,2839,3242,3086,903,117,7,15063,0,0,10,20,20,25,6,0,0,71,6,55,100,110,128,89,8,0,0,502,32,49,104,101,111,98,15,4,0,516,0,7,15,21,24,13,3,0,0,73,6,12,78,91,88,89,25,3,0,391,0,11,13,22,38,29,13,5,0,123,302,299,350,309,394,330,61,5,0,2052,411,194,198,178,169,126,22,0,0,1305,11,22,26,46,57,79,22,3,0,275,7,10,9,14,13,6,3,0,0,60,0,11,40,51,67,43,8,0,0,226,3,20,45,66,61,70,13,4,0,284,7,53,101,125,124,94,33,0,0,540,9,59,88,133,144,123,32,0,0,581,7,40,103,149,191,159,33,5,0,691,30,96,309,431,604,469,78,5,0,2024,63,258,600,699,860,822,154,0,0,3461,29,34,43,45,42,34,9,0,0,232,41,67,135,121,122,89,24,4,0,606
POA6211,121,115,276,389,445,337,112,10,0,1808,0,0,0,0,3,0,5,0,0,12,0,11,21,21,20,12,0,0,0,83,7,5,10,14,12,3,8,0,0,50,0,0,0,4,3,0,0,0,0,10,0,4,6,11,20,11,0,0,0,56,0,0,3,0,4,4,0,0,0,16,34,36,25,45,50,40,8,0,0,232,60,10,15,20,13,17,4,0,0,139,0,0,3,0,8,8,0,0,0,26,0,0,0,3,0,0,0,0,0,7,0,4,9,3,5,6,0,0,0,28,0,0,4,13,9,11,0,0,0,39,3,0,16,13,21,18,0,0,0,72,3,0,8,7,22,6,0,0,0,48,0,6,12,22,22,19,0,0,0,77,0,7,36,60,83,60,11,0,0,253,12,24,58,84,83,75,13,0,0,354,6,8,3,5,0,4,0,0,0,28,3,4,17,14,18,9,4,0,0,70
POA6213,8,6,20,23,39,38,17,0,0,152,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,3,4,6,0,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,7,0,0,0,13,0,0,4,3,5,5,4,0,0,20,0,0,3,0,10,13,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,5
POA6214,11,15,22,36,40,28,18,3,0,174,0,0,0,0,0,4,6,0,0,22,0,0,0,3,0,0,0,0,0,3,0,7,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,6,0,0,0,13,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,4,10,0,0,0,0,7,0,0,4,3,5,7,0,0,0,21,5,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,3
POA6215,60,71,131,173,228,211,75,18,0,967,0,0,3,12,7,7,7,0,0,39,0,3,7,20,14,10,0,0,0,51,4,0,15,6,17,5,0,0,0,52,0,0,0,0,3,0,0,0,0,5,0,0,9,9,9,7,0,0,0,36,0,0,0,0,0,0,0,0,0,3,17,6,14,16,20,18,4,0,0,94,13,5,0,0,11,9,0,0,0,45,0,0,0,4,8,7,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,13,0,0,0,0,0,5,0,0,0,11,0,0,3,5,7,0,0,0,0,23,0,7,7,4,5,10,0,0,0,26,0,5,5,14,11,13,3,0,0,54,6,0,11,29,27,19,3,0,0,93,0,7,20,22,44,49,19,0,0,148,0,0,0,4,3,0,0,0,0,16,3,0,9,6,0,3,0,0,0,26
POA6218,4,9,22,18,22,31,8,0,0,118,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,11,0,0,4,0,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
